
[00:00:00.340 --> 00:00:03.420]  我想問問大家
[00:03:56.400 --> 00:03:57.200]  我們看看
[00:03:57.200 --> 00:04:00.800]  原來《路加》裏面有一節的金句
[00:04:00.800 --> 00:04:02.600]  就是將整個
[00:04:02.600 --> 00:04:06.200]  原來耶穌降生成爲人子
[00:04:06.200 --> 00:04:07.800]  究竟有什麼意義呢?
[00:04:07.800 --> 00:04:09.000]  他爲什麼要成爲一個人
[00:04:09.000 --> 00:04:11.000]  來到我們人世當中呢?
[00:04:11.000 --> 00:04:12.600]  原來在《路加》
[00:04:12.600 --> 00:04:14.400]  去到第十九章的時候
[00:04:14.400 --> 00:04:16.600]  他說了一句很重要的說話
[00:04:16.600 --> 00:04:20.000]  可以說是整卷《路加福音》的金句
[00:04:20.000 --> 00:04:22.400]  大家知道什麼是金句嗎?
[00:04:22.400 --> 00:04:24.600]  就是好像一條鎖匙一樣
[00:04:24.600 --> 00:04:29.200]  開啓了這整卷書的真正目的和內容
[00:04:29.200 --> 00:04:31.600]  這節可以說是一個約節
[00:04:31.600 --> 00:04:33.000]  是一個約時
[00:04:33.000 --> 00:04:34.000]  開了出來
[00:04:34.000 --> 00:04:36.600]  就明白了爲什麼《路加》記載
[00:04:36.600 --> 00:04:39.800]  那麼多關乎耶穌降生的事蹟呢?
[00:04:39.800 --> 00:04:41.800]  究竟人子來到這個世界
[00:04:41.800 --> 00:04:43.200]  是爲了什麼呢?
[00:04:43.200 --> 00:04:45.700]  今天我們要看一看這一節的經文
[00:04:45.700 --> 00:04:48.600]  大家一起來到同聲讀出
[00:04:48.600 --> 00:04:52.500]  這個就是《路加福音》的約節
[00:04:52.500 --> 00:04:54.200]  十九章第十節
[00:04:54.200 --> 00:04:56.000]  請大家一起讀
[00:04:56.000 --> 00:05:01.600]  人子來,爲要尋找,拯救失蹤的人
[00:05:01.600 --> 00:05:02.400]  再讀一次
[00:05:02.400 --> 00:05:08.800]  人子來,爲要尋找,拯救失蹤的人
[00:05:08.800 --> 00:05:10.600]  原來人子來是什麼目的?
[00:05:10.600 --> 00:05:14.600]  爲什麼耶穌要降生在伯利恆來到人類的當中?
[00:05:14.600 --> 00:05:16.300]  原來這個son of man
[00:05:16.300 --> 00:05:18.200]  人子來到這個世界
[00:05:18.200 --> 00:05:19.800]  他是有一個目的
[00:05:19.800 --> 00:05:24.400]  他是爲了要尋找,拯救失蹤的人
[00:05:24.400 --> 00:05:26.000]  這個失蹤的人的意思就是
[00:05:26.000 --> 00:05:28.800]  意思是迷失了的人
[00:05:28.800 --> 00:05:31.200]  在人生當中迷失了他的意義
[00:05:31.200 --> 00:05:33.300]  迷失了他的真正的價值
[00:05:33.300 --> 00:05:36.200]  迷失了他前面需要走應該走的路
[00:05:36.200 --> 00:05:38.400]  迷失了他永恆的盼望
[00:05:38.400 --> 00:05:39.200]  迷失了
[00:05:39.200 --> 00:05:41.800]  因爲這個世界太多太多的東西吸引着他
[00:05:41.800 --> 00:05:43.300]  太多東西迷惑着他
[00:05:43.300 --> 00:05:46.600]  我們人的罪性令到我們失蹤了
[00:05:46.600 --> 00:05:49.300]  迷失,好像迷途的羊一樣
[00:05:49.300 --> 00:05:52.200]  但是耶穌成爲人來到我們當中
[00:05:52.200 --> 00:05:56.700]  人子來,爲要尋找,拯救失蹤的人
[00:05:56.700 --> 00:05:59.700]  Amen?
[00:05:59.700 --> 00:06:04.100]  那究竟在這個路加方十九章第十節
[00:06:04.100 --> 00:06:08.100]  爲什麼耶穌會講這個那麼重要的意義呢?
[00:06:08.100 --> 00:06:11.800]  留意這句話是耶穌自己講的
[00:06:11.800 --> 00:06:14.400]  所以不是聖經的作者講的
[00:06:14.400 --> 00:06:19.200]  也不是其他一些的第三身這樣的意思
[00:06:19.200 --> 00:06:20.900]  將它演繹出來
[00:06:20.900 --> 00:06:23.400]  而是耶穌自己講出來
[00:06:23.400 --> 00:06:25.300]  這個就很有分量了
[00:06:25.300 --> 00:06:28.000]  因爲耶穌說我來到這個世界
[00:06:28.000 --> 00:06:32.400]  就是爲了要尋找,拯救失蹤的人
[00:06:32.400 --> 00:06:34.400]  那爲什麼會突然間講這句話呢?
[00:06:34.400 --> 00:06:36.500]  是透過一個故事
[00:06:36.500 --> 00:06:38.400]  一個聖經的人物,我們都很熟悉的
[00:06:38.400 --> 00:06:41.500]  剛剛我們已經表達出來了
[00:06:41.500 --> 00:06:44.300]  這個就是在整段經文
[00:06:44.300 --> 00:06:48.900]  由路加方十九章第一節到第十節
[00:06:48.900 --> 00:06:51.300]  這個表達出來的一個人物
[00:06:51.300 --> 00:06:53.500]  他的名字叫什麼?
[00:06:53.500 --> 00:06:55.500]  撒蓋
[00:06:55.500 --> 00:06:58.700]  其實今天耶穌基督也是來到這個世界
[00:06:58.700 --> 00:06:59.500]  他告訴我們
[00:06:59.500 --> 00:07:02.400]  他是尋找拯救所有迷失的人
[00:07:02.400 --> 00:07:04.200]  包括了你和我
[00:07:04.200 --> 00:07:08.200]  包括了在我們網上參加崇拜
[00:07:08.200 --> 00:07:12.100]  或者是邀請你們來參加這個聚會的每一位
[00:07:12.100 --> 00:07:14.900]  他來到這個世界就是爲了要尋找
[00:07:14.900 --> 00:07:16.400]  拯救我們每一個
[00:07:16.400 --> 00:07:19.200]  好讓我們能夠跟從他走回正路
[00:07:19.200 --> 00:07:23.400]  好讓他帶領我們再不迷失
[00:07:23.400 --> 00:07:27.100]  他叫我們能夠歸爲一個的牧人
[00:07:27.100 --> 00:07:29.800]  慰養我們的人生直到永遠
[00:07:29.800 --> 00:07:33.100]  這個就是耶穌來到這個世界最重要的目的
[00:07:33.100 --> 00:07:37.800]  也是我們聖誕節要慶祝的真正的目的和意義
[00:07:37.800 --> 00:07:39.800]  所以當耶穌來到這個世界
[00:07:39.800 --> 00:07:42.200]  他尋找我們這些迷失的人的時候
[00:07:42.200 --> 00:07:47.200]  就好像當天將這個故事表達出來
[00:07:47.200 --> 00:07:51.000]  讓撒蓋的人生本來迷失了
[00:07:51.000 --> 00:07:53.300]  但是他後來被尋回
[00:07:53.300 --> 00:07:56.800]  本來他是沒有真正的平安的
[00:07:56.800 --> 00:07:59.800]  可以得到真正的平安和快樂
[00:07:59.800 --> 00:08:04.000]  他的生命因着耶穌得着改變
[00:08:04.000 --> 00:08:06.400]  他能夠有一個震撼性的改變
[00:08:06.400 --> 00:08:07.700]  在他人生當中
[00:08:07.700 --> 00:08:09.600]  今天主耶穌也同樣
[00:08:09.600 --> 00:08:11.900]  他要尋找我們每一個
[00:08:11.900 --> 00:08:14.400]  好讓我們的生命能夠得到改變
[00:08:14.400 --> 00:08:17.900]  好讓我們的生命能夠從罪惡裏得到釋放
[00:08:17.900 --> 00:08:20.000]  從不安當中得到平安
[00:08:20.000 --> 00:08:22.100]  從無望當中得到指望
[00:08:22.100 --> 00:08:24.300]  這位就是主耶穌來到這個世界
[00:08:24.300 --> 00:08:27.400]  要尋找拯救我們的目的
[00:08:27.400 --> 00:08:29.900]  所以今天我們從撒蓋的身上
[00:08:29.900 --> 00:08:33.300]  我們看看究竟他有什麼樣的改變
[00:08:33.300 --> 00:08:37.400]  我們好不好讀一讀這些十字的經文
[00:08:37.400 --> 00:08:39.700]  但是讀的時候希望你們留意一下
[00:08:39.700 --> 00:08:43.300]  聖經這十字裏面介紹撒蓋
[00:08:43.300 --> 00:08:44.700]  有幾方面
[00:08:44.700 --> 00:08:46.200]  可以說有四方面
[00:08:46.200 --> 00:08:47.900]  在讀的時候你們留意一下
[00:08:47.900 --> 00:08:50.200]  聖經怎麼形容撒蓋的呢
[00:08:50.200 --> 00:08:53.200]  當時撒蓋是什麼水來的呢
[00:08:53.200 --> 00:08:54.300]  是什麼人來的呢
[00:08:54.300 --> 00:08:57.600]  形容他做什麼的呢 你試一下一起讀
[00:08:57.600 --> 00:08:59.300]  我們一起讀
[00:08:59.300 --> 00:09:01.600]  我們由第一節開始讀出來
[00:09:01.600 --> 00:09:04.400]  請大家慢慢讀 請讀
[00:09:04.400 --> 00:09:07.200]  耶穌盡了耶利歌
[00:09:07.200 --> 00:09:09.500]  正經過我的時候
[00:09:09.500 --> 00:09:12.400]  有一個人名叫撒蓋
[00:09:12.400 --> 00:09:16.000]  作衰利長 詩歌才主
[00:09:16.000 --> 00:09:19.500]  這裏介紹撒蓋是什麼話
[00:09:19.500 --> 00:09:21.500]  衰利長 第一個形容
[00:09:21.500 --> 00:09:24.500]  第二個形容是才主
[00:09:24.500 --> 00:09:25.900]  好東西 找到兩個了
[00:09:25.900 --> 00:09:26.800]  我們繼續看
[00:09:26.800 --> 00:09:28.400]  第三節請讀
[00:09:28.400 --> 00:09:32.500]  他要看看耶穌是怎樣的人
[00:09:32.500 --> 00:09:34.200]  只因人多
[00:09:34.200 --> 00:09:36.300]  他的身量又矮
[00:09:36.300 --> 00:09:38.400]  所以不得看見
[00:09:38.400 --> 00:09:41.200]  就爬到前頭
[00:09:41.200 --> 00:09:42.700]  爬上雙樹
[00:09:42.700 --> 00:09:44.100]  要看耶穌
[00:09:44.100 --> 00:09:47.800]  因爲耶穌必從那裏經過
[00:09:47.800 --> 00:09:49.800]  這裏有介紹多個資料
[00:09:49.800 --> 00:09:52.500]  關乎撒蓋 他是怎樣的
[00:09:52.500 --> 00:09:54.200]  他很矮的
[00:09:54.200 --> 00:09:57.000]  這是第三個對撒蓋的形容
[00:09:57.000 --> 00:09:59.800]  還有沒有 我們再看
[00:09:59.800 --> 00:10:02.200]  耶穌到了那裏
[00:10:02.200 --> 00:10:03.600]  抬頭一看
[00:10:03.600 --> 00:10:04.600]  對他說
[00:10:04.600 --> 00:10:05.600]  撒蓋
[00:10:05.600 --> 00:10:06.600]  快下來
[00:10:06.600 --> 00:10:09.700]  今天我必住在你家裏
[00:10:09.700 --> 00:10:11.900]  他就急忙下來
[00:10:11.900 --> 00:10:15.300]  歡歡喜喜地接待耶穌
[00:10:15.300 --> 00:10:16.300]  你留意這個形容
[00:10:16.300 --> 00:10:19.300]  歡歡喜喜地接待耶穌
[00:10:19.300 --> 00:10:21.600]  接着第七節請讀
[00:10:21.600 --> 00:10:23.400]  衆人看見
[00:10:23.400 --> 00:10:26.000]  都私下議論說
[00:10:26.000 --> 00:10:29.800]  他警到去人家裏去住宿
[00:10:29.800 --> 00:10:32.600]  撒蓋站着對主說
[00:10:32.600 --> 00:10:33.400]  主啊
[00:10:33.400 --> 00:10:36.900]  我把所有的一半給窮人
[00:10:36.900 --> 00:10:39.000]  我養鵝渣了誰
[00:10:39.000 --> 00:10:41.000]  就還他四倍
[00:10:41.000 --> 00:10:42.600]  這裏又多的資料
[00:10:42.600 --> 00:10:44.800]  介紹撒蓋是怎樣的
[00:10:44.800 --> 00:10:46.900]  哎呀 個個都知道
[00:10:46.900 --> 00:10:49.000]  爲什麼耶穌要去這個人家裏
[00:10:49.000 --> 00:10:50.600]  這個是什麼人啊
[00:10:50.600 --> 00:10:52.000]  罪人啊
[00:10:52.000 --> 00:10:53.000]  所以我看見
[00:10:53.000 --> 00:10:56.100]  又多個關乎撒蓋的形容
[00:10:56.100 --> 00:10:58.400]  最後耶穌來答他
[00:10:58.400 --> 00:10:59.900]  耶穌說
[00:10:59.900 --> 00:11:02.200]  今天救恩
[00:11:02.200 --> 00:11:03.400]  到了這家
[00:11:03.400 --> 00:11:07.900]  因爲他也是阿伯拉罕的子孫
[00:11:07.900 --> 00:11:09.100]  人子來
[00:11:09.100 --> 00:11:11.200]  爲要尋找
[00:11:11.200 --> 00:11:15.000]  拯救失常的人
[00:11:15.000 --> 00:11:17.200]  這個就是耶穌的結論
[00:11:17.200 --> 00:11:19.800]  當然最後關乎撒蓋
[00:11:19.800 --> 00:11:22.500]  耶穌給了個個新的identity給他
[00:11:22.500 --> 00:11:24.200]  一個新的身份
[00:11:24.200 --> 00:11:26.100]  一個新的人生
[00:11:26.100 --> 00:11:27.900]  一個新的改變
[00:11:27.900 --> 00:11:30.100]  他說救恩臨到他了
[00:11:30.100 --> 00:11:31.300]  臨到他的家
[00:11:31.300 --> 00:11:34.500]  因爲他從以前
[00:11:34.500 --> 00:11:36.200]  這樣的一個人
[00:11:36.200 --> 00:11:40.800]  現在變成阿伯拉罕的子孫
[00:11:40.800 --> 00:11:42.400]  所以今天我們看見
[00:11:42.400 --> 00:11:45.700]  這四個對於撒蓋的形容下
[00:11:45.700 --> 00:11:48.100]  可以說是他以前的身份
[00:11:48.100 --> 00:11:49.700]  是他以前的人生
[00:11:49.700 --> 00:11:51.600]  但是因爲耶穌來到
[00:11:51.600 --> 00:11:53.300]  耶穌降生來這個世界
[00:11:53.300 --> 00:11:55.200]  改變了千千萬萬的人
[00:11:55.200 --> 00:11:56.400]  耶穌在《路交福音》
[00:11:56.400 --> 00:11:58.100]  告訴我們他的目的
[00:11:58.100 --> 00:12:01.000]  他說他來是爲了尋找
[00:12:01.000 --> 00:12:03.700]  拯救失常的人
[00:12:03.700 --> 00:12:05.900]  撒蓋經歷到耶穌的尋找
[00:12:05.900 --> 00:12:06.800]  拯救
[00:12:06.800 --> 00:12:08.500]  人生得着改變
[00:12:08.500 --> 00:12:09.800]  不是當時那一刻
[00:12:09.800 --> 00:12:11.600]  是他一生之後
[00:12:11.600 --> 00:12:12.600]  所以我們看見
[00:12:12.600 --> 00:12:17.500]  他就有了這個震撼性的人生的改變
[00:12:17.500 --> 00:12:18.500]  今天我們看看
[00:12:18.500 --> 00:12:20.500]  其實我們都可以一樣經歷到
[00:12:20.500 --> 00:12:22.800]  耶穌在我們身上的工作
[00:12:22.800 --> 00:12:23.700]  去尋找
[00:12:23.700 --> 00:12:24.500]  拯救
[00:12:24.500 --> 00:12:25.500]  改變我們的生命
[00:12:25.500 --> 00:12:26.900]  讓我們能夠過一個
[00:12:26.900 --> 00:12:31.400]  更加震撼性的人生
[00:12:31.400 --> 00:12:33.300]  究竟撒蓋有什麼改變呢?
[00:12:33.300 --> 00:12:35.400]  耶穌來到這個世界
[00:12:35.400 --> 00:12:37.600]  帶來他有什麼改變呢?
[00:12:37.600 --> 00:12:39.100]  第一方面我們就從他
[00:12:39.100 --> 00:12:41.100]  這四個改變來看看好嗎?
[00:12:41.100 --> 00:12:41.600]  第一
[00:12:41.600 --> 00:12:42.700]  我們看見
[00:12:42.700 --> 00:12:43.700]  原來他
[00:12:43.700 --> 00:12:45.000]  耶穌來到的時候
[00:12:45.000 --> 00:12:46.400]  使什麼?
[00:12:46.400 --> 00:12:48.400]  使一個使饋的人
[00:12:48.400 --> 00:12:49.800]  變成什麼?
[00:12:49.800 --> 00:12:53.300]  變成了反悔同振
[00:12:53.300 --> 00:12:54.400]  哎呀,大家有沒有聽過
[00:12:54.400 --> 00:12:56.900]  使饋這個詞?
[00:12:56.900 --> 00:13:01.400]  那究竟使饋是什麼意思?
[00:13:01.400 --> 00:13:03.300]  如果你查一下字典
[00:13:03.300 --> 00:13:05.700]  使饋的意思就是
[00:13:05.700 --> 00:13:08.500]  致力追求一些利益
[00:13:08.500 --> 00:13:10.900]  或者貪圖一些私利的人
[00:13:10.900 --> 00:13:13.100]  就是那些使饋的人
[00:13:13.100 --> 00:13:16.800]  就是說他不計任何的手段
[00:13:16.800 --> 00:13:19.400]  總之希望自己成功
[00:13:19.400 --> 00:13:21.400]  希望自己發達
[00:13:21.400 --> 00:13:24.800]  那麼他就追求自己的利益
[00:13:24.800 --> 00:13:26.300]  就是貪圖這些一切
[00:13:26.300 --> 00:13:28.000]  他的人生就是爲了這些
[00:13:28.000 --> 00:13:29.100]  哇,我們發覺
[00:13:29.100 --> 00:13:31.900]  這個撒蓋就真是
[00:13:31.900 --> 00:13:34.600]  真是最好的形容了
[00:13:34.600 --> 00:13:37.600]  他做了一個稅利
[00:13:37.600 --> 00:13:39.600]  當時的稅利
[00:13:39.600 --> 00:13:41.500]  他們本身是猶太人
[00:13:41.500 --> 00:13:45.500]  就向當時的猶太人來收稅
[00:13:45.500 --> 00:13:46.500]  那自己的人
[00:13:46.500 --> 00:13:47.900]  向自己的人收稅
[00:13:47.900 --> 00:13:48.400]  爲什麼?
[00:13:48.400 --> 00:13:49.200]  因爲這個是
[00:13:49.200 --> 00:13:51.300]  羅馬政權的一個方法
[00:13:51.300 --> 00:13:52.600]  他要他們自己的人
[00:13:52.600 --> 00:13:53.700]  管理自己的人
[00:13:53.700 --> 00:13:54.300]  當然了
[00:13:54.300 --> 00:13:56.200]  最後管理的權在他們
[00:13:56.200 --> 00:13:58.100]  羅馬的身上
[00:13:58.100 --> 00:13:59.400]  但是他們就是
[00:13:59.400 --> 00:13:59.900]  投標
[00:13:59.900 --> 00:14:01.000]  誰願意投
[00:14:01.000 --> 00:14:02.200]  做這個職位
[00:14:02.200 --> 00:14:04.400]  就可以向你們的自己人收稅
[00:14:04.400 --> 00:14:06.400]  收多少都可以
[00:14:06.400 --> 00:14:08.200]  所以很多人就爭
[00:14:08.200 --> 00:14:09.300]  爭取這個位置
[00:14:09.300 --> 00:14:11.000]  爲了什麼?
[00:14:11.000 --> 00:14:12.800]  爲了發財,是不是?
[00:14:12.800 --> 00:14:14.100]  那他不計較
[00:14:14.100 --> 00:14:15.900]  現在要服役那個
[00:14:15.900 --> 00:14:18.900]  這個奴役我們這個
[00:14:18.900 --> 00:14:21.300]  這個羅馬的帝國
[00:14:21.300 --> 00:14:23.800]  又不會爲了自己同胞的痛苦
[00:14:23.800 --> 00:14:25.300]  來着想
[00:14:25.300 --> 00:14:26.500]  他只是爲了自己的
[00:14:26.500 --> 00:14:28.000]  私人利益來想
[00:14:28.000 --> 00:14:30.000]  就是我能夠挖到這個位置
[00:14:30.000 --> 00:14:32.500]  接着就收我這些同胞的稅
[00:14:32.500 --> 00:14:34.000]  越收得多越好
[00:14:34.000 --> 00:14:35.700]  因爲我有了這個權
[00:14:35.700 --> 00:14:36.900]  所以他就收很多
[00:14:36.900 --> 00:14:38.300]  這些猶太人的稅
[00:14:38.300 --> 00:14:39.800]  自己就發財
[00:14:39.800 --> 00:14:42.000]  那些同胞就痛苦
[00:14:42.000 --> 00:14:43.400]  這個是什麼人?
[00:14:43.400 --> 00:14:48.800]  這個是"試潰人"
[00:14:48.800 --> 00:14:50.100]  的確是我們見到
[00:14:50.100 --> 00:14:52.400]  當時的耶利哥
[00:14:52.400 --> 00:14:54.400]  其實不是一個普通小城
[00:14:54.400 --> 00:14:55.500]  耶利哥是一個
[00:14:55.500 --> 00:14:57.800]  非常古老的舊城
[00:14:57.800 --> 00:14:58.700]  而當時來說
[00:14:58.700 --> 00:15:01.400]  是一個歷史悠久
[00:15:01.400 --> 00:15:04.300]  也是商業發達的一個城鎮
[00:15:04.300 --> 00:15:07.800]  所以能夠在耶利哥的城裏面
[00:15:07.800 --> 00:15:10.900]  能夠有機會做這個稅利長
[00:15:10.900 --> 00:15:14.300]  實在是一個非常非常優厚的機會
[00:15:14.300 --> 00:15:19.000]  和發達的一個很好的途徑
[00:15:19.000 --> 00:15:22.100]  這個"殺該"
[00:15:22.100 --> 00:15:26.100]  他就是這樣來過他的人生
[00:15:26.100 --> 00:15:27.600]  過他希望
[00:15:27.600 --> 00:15:29.100]  就是爲了自己利益
[00:15:29.100 --> 00:15:32.900]  着想這樣的一個心願
[00:15:32.900 --> 00:15:34.500]  但是奇妙的就是
[00:15:34.500 --> 00:15:36.600]  原來這些人心裏面
[00:15:36.600 --> 00:15:39.900]  其實都沒有真正的平安
[00:15:39.900 --> 00:15:41.200]  他很想恢復
[00:15:41.200 --> 00:15:42.400]  不知道大家有沒有感覺到
[00:15:42.400 --> 00:15:44.200]  有時候我們在這個世界裏面
[00:15:44.200 --> 00:15:45.000]  形形易易
[00:15:45.000 --> 00:15:46.300]  很多的世俗
[00:15:46.300 --> 00:15:47.900]  很多明爭暗鬥
[00:15:47.900 --> 00:15:52.400]  很多那些鬼詐的手段等等
[00:15:52.400 --> 00:15:54.200]  結果讓我們
[00:15:54.200 --> 00:15:55.600]  覺得好像失去了一種
[00:15:55.600 --> 00:15:57.800]  我們生命裏面的美
[00:15:57.800 --> 00:16:00.900]  善和真
[00:16:00.900 --> 00:16:02.600]  所以心裏面
[00:16:02.600 --> 00:16:03.700]  總是不滿足
[00:16:03.700 --> 00:16:05.100]  有一種渴慕
[00:16:05.100 --> 00:16:08.300]  有一種可以反到一種
[00:16:08.300 --> 00:16:10.600]  真是生命的純潔那裏
[00:16:10.600 --> 00:16:12.400]  這個是神創造我們
[00:16:12.400 --> 00:16:13.700]  在我們心裏面
[00:16:13.700 --> 00:16:16.700]  給我們一種的吹筆
[00:16:16.700 --> 00:16:20.000]  當時這個"殺該"
[00:16:20.000 --> 00:16:21.700]  他心裏面一定
[00:16:21.700 --> 00:16:22.900]  聽到耶穌基督
[00:16:22.900 --> 00:16:24.900]  是一位很奇妙的救主
[00:16:24.900 --> 00:16:26.300]  他改變了很多的人
[00:16:26.300 --> 00:16:27.800]  他拯救了很多的人
[00:16:27.800 --> 00:16:29.500]  他醫治了很多的人
[00:16:29.500 --> 00:16:30.900]  不單止是他們的肉體
[00:16:30.900 --> 00:16:32.400]  更加是他們的心靈
[00:16:32.400 --> 00:16:34.700]  所以"殺該"就有一種好奇心
[00:16:34.700 --> 00:16:36.400]  也有一種渴慕的心
[00:16:36.400 --> 00:16:37.200]  很渴慕
[00:16:37.200 --> 00:16:39.400]  希望耶穌都能夠帶給他
[00:16:39.400 --> 00:16:41.600]  內心真正的一些平安
[00:16:41.600 --> 00:16:44.100]  解決他裏面的一些罪疚
[00:16:44.100 --> 00:16:45.500]  一些的不安
[00:16:45.500 --> 00:16:47.000]  改變一下他的
[00:16:47.000 --> 00:16:49.000]  很希望能夠返回到
[00:16:49.000 --> 00:16:51.100]  一些真是單純的
[00:16:51.100 --> 00:16:52.400]  我們生命裏面的
[00:16:52.400 --> 00:16:55.700]  真、善和美
[00:16:55.700 --> 00:16:57.700]  所以他很渴慕見到耶穌
[00:16:57.700 --> 00:16:59.000]  別人阻止他也好
[00:16:59.000 --> 00:17:00.800]  他要找機會爬上去
