
[00:00:00.000 --> 00:00:02.240]  當我們今天打開這段聖經的時候
[00:02:44.400 --> 00:02:45.920]  去了海的對岸
[00:02:45.920 --> 00:02:47.600]  去了格拉森的地方
[00:02:47.600 --> 00:02:50.080]  可能他在那裏等了一段時間
[00:02:50.080 --> 00:02:51.920]  可能他越來越心急
[00:02:51.920 --> 00:02:53.160]  越等越心急
[00:02:53.160 --> 00:02:55.720]  他很想耶穌快點去醫好他的女兒
[00:02:55.720 --> 00:02:58.480]  快點吧,他快要死了
[00:02:58.480 --> 00:03:00.280]  所以耶穌就和他去了
[00:03:00.280 --> 00:03:00.880]  所以裏面說
[00:03:00.880 --> 00:03:03.480]  耶穌在這個時候沒有做任何的教導或者描述
[00:03:03.480 --> 00:03:04.760]  耶穌就和他一起去
[00:03:04.760 --> 00:03:06.520]  就跟着他走
[00:03:06.520 --> 00:03:08.200]  誰知道當他跟着他走的時候
[00:03:08.200 --> 00:03:10.200]  中間就插了這一段
[00:03:10.200 --> 00:03:13.360]  二十四節到三十四節這一段經文
[00:03:13.360 --> 00:03:15.680]  就有另一個人有需要來到
[00:03:15.680 --> 00:03:16.680]  那麼耶穌就醫好他
[00:03:16.680 --> 00:03:17.520]  一會兒我再說
[00:03:17.520 --> 00:03:19.360]  先放下這段聖經
[00:03:19.360 --> 00:03:20.920]  去到三十五節的時候
[00:03:20.920 --> 00:03:22.720]  耶穌還在說話的時候
[00:03:22.720 --> 00:03:24.000]  就是耶穌還沒說完
[00:03:24.000 --> 00:03:26.240]  還在處理那個經血不止因
[00:03:26.240 --> 00:03:28.320]  我一會兒會說的那個故事
[00:03:28.320 --> 00:03:31.160]  就有人從會堂裏面走來跟主管說
[00:03:31.160 --> 00:03:32.800]  你的女兒都死了
[00:03:32.800 --> 00:03:36.520]  何必還勞駕勞死呢?
[00:03:36.520 --> 00:03:38.680]  等一會兒我們先停一停
[00:03:38.680 --> 00:03:41.280]  如果你是業佬
[00:03:41.280 --> 00:03:43.640]  你會有什麼心情呢?
[00:03:43.640 --> 00:03:45.600]  耶穌我等了你一段時間
[00:03:45.600 --> 00:03:47.160]  可能等了幾天
[00:03:47.160 --> 00:03:49.640]  你又不知去了岸的另一邊
[00:03:49.640 --> 00:03:52.360]  見到你了就趕緊走
[00:03:52.360 --> 00:03:54.680]  中間又有人阻住
[00:03:54.680 --> 00:03:56.640]  還要耶穌在那裏處理某些事
[00:03:56.640 --> 00:03:58.000]  一會兒我會再說
[00:03:58.000 --> 00:04:00.240]  最後發現有人告訴你
[00:04:00.240 --> 00:04:03.240]  不用了你的女兒死了
[00:04:03.240 --> 00:04:03.720]  弟兄姊妹
[00:04:03.720 --> 00:04:08.040]  這個人在這一刻面對的狀態是怎樣的呢?
[00:04:08.040 --> 00:04:10.160]  可能有時候都是我們生命其中一些的寫照
[00:04:10.160 --> 00:04:12.720]  當然未必每一次都是去到這麼極端
[00:04:12.720 --> 00:04:13.720]  身邊的親人離開
[00:04:13.720 --> 00:04:16.200]  但是有時候就是我們去求問耶穌
[00:04:16.200 --> 00:04:16.720]  我跟耶穌說
[00:04:16.720 --> 00:04:18.280]  耶穌你幫我吧
[00:04:18.280 --> 00:04:19.360]  這件事要幫我
[00:04:19.360 --> 00:04:20.200]  很趕急的
[00:04:20.200 --> 00:04:20.920]  要幫我了
[00:04:20.920 --> 00:04:23.720]  不幫我就不行了
[00:04:23.720 --> 00:04:24.720]  然後你好像發現
[00:04:24.720 --> 00:04:26.640]  耶穌不知去了哪裏
[00:04:26.640 --> 00:04:27.680]  當你好像找到祂了
[00:04:27.680 --> 00:04:31.200]  當你覺得好像有點盼望了
[00:04:31.200 --> 00:04:33.520]  然後發現事情可能越來越糟糕
[00:04:33.520 --> 00:04:36.960]  去一個你覺得沒辦法收拾的地步
[00:04:36.960 --> 00:04:38.360]  有時候我們覺得
[00:04:38.360 --> 00:04:40.760]  爲什麼上帝會這樣呢?
[00:04:40.760 --> 00:04:43.680]  耶穌是不是特意去了那裏
[00:04:43.680 --> 00:04:45.280]  趕鬼就遲點回來
[00:04:45.280 --> 00:04:47.000]  還是特意要中間處理那件事
[00:04:47.000 --> 00:04:47.800]  一會兒我再說的時候
[00:04:47.800 --> 00:04:49.200]  你發現那個處理
[00:04:49.200 --> 00:04:51.200]  可能這個業佬更加心急
[00:04:51.200 --> 00:04:53.360]  更加焦急
[00:04:53.360 --> 00:04:54.200]  但是聖經裏面說
[00:04:54.200 --> 00:04:56.160]  有時候就是這樣
[00:04:56.160 --> 00:04:57.680]  有時候就是上帝有他的時間
[00:04:57.680 --> 00:04:59.040]  不是我們的時間
[00:04:59.040 --> 00:04:59.840]  聖經裏面說
[00:04:59.840 --> 00:05:01.960]  當人說
[00:05:01.960 --> 00:05:03.840]  你的小女兒死了
[00:05:03.840 --> 00:05:06.080]  不要再勞駕勞斯了
[00:05:06.080 --> 00:05:06.560]  聖經裏面說
[00:05:06.560 --> 00:05:08.280]  耶穌不理會他們所說的話
[00:05:08.280 --> 00:05:09.200]  就說
[00:05:09.200 --> 00:05:10.960]  不要怕
[00:05:10.960 --> 00:05:12.440]  只要信
[00:05:12.440 --> 00:05:13.960]  這六個字你應該很熟悉
[00:05:13.960 --> 00:05:15.280]  無論你在教會里面回來多久
[00:05:15.280 --> 00:05:16.400]  可能你都聽過
[00:05:16.400 --> 00:05:17.520]  不要怕
[00:05:17.520 --> 00:05:18.880]  只要信
[00:05:18.880 --> 00:05:21.120]  聽起來好像很安慰
[00:05:21.120 --> 00:05:22.960]  但是細細心想
[00:05:22.960 --> 00:05:23.840]  如果你是業佬
[00:05:23.840 --> 00:05:25.400]  那一刻在那裏
[00:05:25.400 --> 00:05:27.040]  收到晴天霹靂的信息
[00:05:27.040 --> 00:05:29.000]  你的女兒死了
[00:05:29.000 --> 00:05:30.000]  病了一段時間
[00:05:30.000 --> 00:05:31.040]  你求了耶穌很久
[00:05:31.040 --> 00:05:31.800]  你等了很久
[00:05:31.800 --> 00:05:32.760]  耶穌要去幫她
[00:05:32.760 --> 00:05:33.640]  要去醫她
[00:05:33.640 --> 00:05:34.640]  現在死了
[00:05:34.640 --> 00:05:36.320]  沒得救了
[00:05:36.320 --> 00:05:37.280]  完了
[00:05:37.280 --> 00:05:38.800]  沒有盼望了
[00:05:38.800 --> 00:05:40.080]  有人跟你說
[00:05:40.080 --> 00:05:41.520]  不要怕
[00:05:41.520 --> 00:05:43.680]  只要信
[00:05:43.680 --> 00:05:45.520]  聽起來你會怎麼想呢
[00:05:45.520 --> 00:05:47.040]  啊?
[00:05:47.040 --> 00:05:48.640]  我最怕的是什麼?
[00:05:48.640 --> 00:05:50.080]  最怕我女兒死了
[00:05:50.080 --> 00:05:50.920]  現在是怎樣?
[00:05:50.920 --> 00:05:52.440]  死了
[00:05:52.440 --> 00:05:53.440]  那也是沒什麼可怕的
[00:05:53.440 --> 00:05:55.720]  因爲要怕的都出現了
[00:05:55.720 --> 00:05:56.840]  但是你這麼說是什麼意思?
[00:05:56.840 --> 00:05:59.080]  你叫我不要怕有什麼意義呢?
[00:05:59.080 --> 00:06:00.720]  你想想當業佬沒見到
[00:06:00.720 --> 00:06:02.600]  耶穌行這個神蹟以前
[00:06:02.600 --> 00:06:03.800]  他收到這個信息
[00:06:03.800 --> 00:06:06.000]  不要怕只要信
[00:06:06.000 --> 00:06:08.960]  有什麼意義呢?
[00:06:08.960 --> 00:06:10.080]  第一節我先想跟你說
[00:06:10.080 --> 00:06:12.160]  今天最重要你要認識的信息就是
[00:06:12.160 --> 00:06:13.680]  可能你還在患難當中
[00:06:13.680 --> 00:06:14.720]  還在危難當中
[00:06:14.720 --> 00:06:17.320]  甚至你覺得無望
[00:06:17.320 --> 00:06:19.480]  但是耶穌就跟你說不要怕
[00:06:19.480 --> 00:06:21.520]  只要信
[00:06:21.520 --> 00:06:23.320]  你怎麼去回應呢?
[00:06:23.320 --> 00:06:25.200]  你怎麼去領受呢?
[00:06:25.200 --> 00:06:27.640]  當然故事不是停在這裏就完了
[00:06:27.640 --> 00:06:29.240]  故事繼續描述下去就是
[00:06:29.240 --> 00:06:31.720]  耶穌就繼續帶着他三位愛的門徒
[00:06:31.720 --> 00:06:33.480]  彼得、雅各和約翰
[00:06:33.480 --> 00:06:35.240]  去到這個
[00:06:35.240 --> 00:06:37.960]  管會堂的業佬的家裏面
[00:06:37.960 --> 00:06:40.120]  去到的時候看到那些人大哭大叫
[00:06:40.120 --> 00:06:41.720]  一片吵鬧
[00:06:41.720 --> 00:06:42.720]  詩經裏面很清楚說
[00:06:42.720 --> 00:06:46.280]  耶穌見到他們一片吵鬧
[00:06:46.280 --> 00:06:47.880]  耶穌看見
[00:06:47.880 --> 00:06:49.760]  耶穌看見他們的哀號
[00:06:49.760 --> 00:06:51.280]  看見他們的痛苦
[00:06:51.280 --> 00:06:52.000]  就說
[00:06:52.000 --> 00:06:53.920]  爲什麼要大吵大鬧呢?
[00:06:53.920 --> 00:06:55.880]  爲什麼要大哭大叫呢?
[00:06:55.880 --> 00:06:57.640]  孩子不是死了
[00:06:57.640 --> 00:07:01.240]  是睡了而已
[00:07:01.240 --> 00:07:03.360]  當你是會堂的人
[00:07:03.360 --> 00:07:04.440]  當你是會堂的主官
[00:07:04.440 --> 00:07:06.800]  你聽到這句話你會怎麼樣呢?
[00:07:06.800 --> 00:07:09.440]  詩經裏面說那些人嘲笑耶穌
[00:07:09.440 --> 00:07:11.520]  笑他傻的
[00:07:11.520 --> 00:07:14.960]  死了和睡了都分不清嗎?
[00:07:14.960 --> 00:07:15.720]  是不是?
[00:07:15.720 --> 00:07:17.280]  當一個人真的死了的時候
[00:07:17.280 --> 00:07:19.200]  你說他睡了而已
[00:07:19.200 --> 00:07:20.640]  可能你就會說他究竟在說什麼呢?
[00:07:20.640 --> 00:07:23.760]  是你不認識還是在安慰自己呢?
[00:07:23.760 --> 00:07:25.040]  但是當我們看回這段經文的時候
[00:07:25.040 --> 00:07:28.240]  其實最知道這個小女孩的狀況的
[00:07:28.240 --> 00:07:29.840]  那個是耶穌
[00:07:29.840 --> 00:07:31.360]  當然《睡着》這個者聖經裏面
[00:07:31.360 --> 00:07:32.800]  也有不同的描述
[00:07:32.800 --> 00:07:34.640]  當他講到我們有一天離開世界
[00:07:34.640 --> 00:07:35.800]  我們都要睡着
[00:07:35.800 --> 00:07:36.880]  當世界末日的時候
[00:07:36.880 --> 00:07:37.560]  耶穌回來的時候
[00:07:37.560 --> 00:07:40.200]  我們就會再一次睡醒
[00:07:40.200 --> 00:07:42.720]  這裏耶穌也用睡着去描述這個女孩
[00:07:42.720 --> 00:07:44.720]  當然也講到她是死了
[00:07:44.720 --> 00:07:45.960]  耶穌叫她復活
[00:07:45.960 --> 00:07:47.240]  但是同樣地
[00:07:47.240 --> 00:07:48.000]  當你看到後面
[00:07:48.000 --> 00:07:49.320]  耶穌叫她起來的時候
[00:07:49.320 --> 00:07:51.560]  她就和睡着的人一樣
[00:07:51.560 --> 00:07:54.920]  原來耶穌的眼光看着和我們有點不一樣
[00:07:54.920 --> 00:07:56.200]  當我們以爲無望
[00:07:56.200 --> 00:07:57.160]  以爲絕望
[00:07:57.160 --> 00:07:58.640]  以爲死了
[00:07:58.640 --> 00:08:00.560]  以爲沒得救的時候
[00:08:00.560 --> 00:08:02.520]  耶穌說她睡了而已
[00:08:02.520 --> 00:08:04.160]  耶穌說她只是睡了而已
[00:08:04.160 --> 00:08:05.680]  她不是死了
[00:08:05.680 --> 00:08:06.880]  就是說還有盼望
[00:08:06.880 --> 00:08:08.480]  只要叫醒她就行了
[00:08:08.480 --> 00:08:10.840]  只要有辦法有人叫醒她就行了
[00:08:10.840 --> 00:08:11.840]  不過這一刻
[00:08:11.840 --> 00:08:12.960]  會堂的人
[00:08:12.960 --> 00:08:16.040]  他們叫醒不了這個小女孩而已
[00:08:16.040 --> 00:08:17.440]  所以耶穌就來到裏面
[00:08:17.440 --> 00:08:18.680]  拉起這個小女孩的手
[00:08:18.680 --> 00:08:20.560]  和她說大利大古米
[00:08:20.560 --> 00:08:22.840]  這個是當時他們用的文字語言
[00:08:22.840 --> 00:08:23.960]  一些阿蘭語
[00:08:23.960 --> 00:08:25.640]  回來就是小女孩
[00:08:25.640 --> 00:08:27.680]  我吩咐你起來
[00:08:27.680 --> 00:08:30.320]  耶穌就叫醒了
[00:08:30.320 --> 00:08:33.240]  叫醒了這個
[00:08:33.240 --> 00:08:35.240]  他們看到很悲痛
[00:08:35.240 --> 00:08:38.120]  覺得她死了無望的這位小女孩
[00:08:38.120 --> 00:08:40.240]  他們就很驚訝
[00:08:40.240 --> 00:08:42.080]  當然讓死人復活這個神蹟
[00:08:42.080 --> 00:08:43.440]  我們也很驚訝
[00:08:43.440 --> 00:08:44.760]  每天看聖經
[00:08:44.760 --> 00:08:45.800]  讓死人復活
[00:08:45.800 --> 00:08:48.040]  如果有一天我身邊有人真的有需要的時候
[00:08:48.040 --> 00:08:51.200]  真的能夠拉起她的手叫醒她就好了
[00:08:51.200 --> 00:08:51.800]  爲什麼呢
[00:08:51.800 --> 00:08:54.760]  因爲我們覺得生命被流逝
[00:08:54.760 --> 00:08:56.480]  生命沒了是很可憐的
[00:08:56.480 --> 00:08:58.680]  特別是小女孩十二歲
[00:08:58.680 --> 00:09:02.480]  一個只是享受了人生十二年的人
[00:09:02.480 --> 00:09:04.680]  她要離開這個世界
[00:09:04.680 --> 00:09:06.520]  我們覺得很可惜
[00:09:06.520 --> 00:09:07.920]  我們覺得當一些東西
[00:09:07.920 --> 00:09:10.680]  有十二年擁有的美好的圖畫
[00:09:10.680 --> 00:09:13.280]  美好的生命,美好的生活
[00:09:13.280 --> 00:09:15.160]  這一刻要終結
[00:09:15.160 --> 00:09:17.200]  我們看到的就是可惜
[00:09:17.200 --> 00:09:18.920]  我們看到的就是恐懼
[00:09:18.920 --> 00:09:20.560]  我們看到的就是不捨
[00:09:20.560 --> 00:09:22.720]  我們覺得不應該是這樣
[00:09:22.720 --> 00:09:28.040]  所以我們很想很想很想上帝出手去改變
[00:09:28.040 --> 00:09:30.400]  十二年是一個什麼日子呢
[00:09:30.400 --> 00:09:32.120]  十二年對這個小女孩來說
[00:09:32.120 --> 00:09:34.640]  可能是活潑快樂天真成長的日子
[00:09:34.640 --> 00:09:35.800]  對這個做爸爸來說
[00:09:35.800 --> 00:09:39.840]  可能就是跟小女孩很開心相處的日子
[00:09:39.840 --> 00:09:41.720]  但是對另一位的人來說
[00:09:41.720 --> 00:09:45.280]  十二年是一個受苦的日子
[00:09:45.280 --> 00:09:46.680]  回到中間第二十四節
[00:09:46.680 --> 00:09:50.160]  當耶穌聽到這個耶路的女兒病重
[00:09:50.160 --> 00:09:52.200]  祂陪耶路回家的時候
[00:09:52.200 --> 00:09:55.000]  在途中很多人圍着祂
[00:09:55.000 --> 00:09:57.840]  因爲很明顯知道耶穌是行神蹟騎士那一位
[00:09:57.840 --> 00:09:59.840]  如果我們看《馬方》前面三四五章的時候
[00:09:59.840 --> 00:10:02.280]  你會看到耶穌行了很多神蹟騎士
[00:10:02.280 --> 00:10:03.920]  所以很多人圍着耶穌
[00:10:03.920 --> 00:10:06.120]  很想耶穌有教訓或者幫助
[00:10:06.120 --> 00:10:07.920]  或者行一些神蹟
[00:10:07.920 --> 00:10:09.480]  有一個女人
[00:10:09.480 --> 00:10:11.800]  這個女人患了一個病
[00:10:11.800 --> 00:10:13.840]  聖經裏面描述她患了病
[00:10:13.840 --> 00:10:16.240]  十二年
[00:10:16.240 --> 00:10:17.960]  同樣是十二年
[00:10:17.960 --> 00:10:19.760]  她過的是什麼日子呢
[00:10:19.760 --> 00:10:23.080]  聖經裏面說這個病是一個叫做經血不止的病
[00:10:23.080 --> 00:10:25.680]  就是說女性除了正常經期以外
[00:10:25.680 --> 00:10:26.840]  不斷地出血
[00:10:26.840 --> 00:10:29.120]  不知爲什麼的原因出血
[00:10:29.120 --> 00:10:30.840]  這個經血不止的病
[00:10:30.840 --> 00:10:33.920]  令她受苦了十二年
[00:10:33.920 --> 00:10:35.920]  聖經裏面說她在很多醫生手裏面
[00:10:35.920 --> 00:10:37.960]  受了很多的苦
[00:10:37.960 --> 00:10:40.000]  花盡所有
[00:10:40.000 --> 00:10:41.360]  一點都不見好
[00:10:41.360 --> 00:10:43.600]  反而更重
[00:10:43.600 --> 00:10:45.160]  幾個描述很簡單
[00:10:45.160 --> 00:10:47.280]  但是你想想十二年
[00:10:47.280 --> 00:10:48.800]  一個人病了十二年
[00:10:48.800 --> 00:10:50.320]  不斷看醫生
[00:10:50.320 --> 00:10:53.760]  用盡所有時間、錢財、心力
[00:10:53.760 --> 00:10:55.360]  最後說的是
[00:10:55.360 --> 00:10:57.000]  一點不見好
[00:10:57.000 --> 00:10:59.400]  反而更重
[00:10:59.400 --> 00:11:01.880]  十二年的經血不止病
[00:11:01.880 --> 00:11:05.040]  令這個女士可能她不敢見人
[00:11:05.040 --> 00:11:06.600]  可能她要躲起來
[00:11:06.600 --> 00:11:10.360]  更重要的是看聖經舊約利未記第十五章裏面提到
[00:11:10.360 --> 00:11:12.480]  經血不止這個狀態
[00:11:12.480 --> 00:11:14.280]  就和血經的時候一樣
[00:11:14.280 --> 00:11:15.240]  什麼意思呢
[00:11:15.240 --> 00:11:16.360]  在舊約裏面說
[00:11:16.360 --> 00:11:19.160]  或者猶太人當中這個叫不潔的人
[00:11:19.160 --> 00:11:22.440]  不潔的人是不能和任何人有接觸
[00:11:22.440 --> 00:11:24.160]  要離開人羣
[00:11:24.160 --> 00:11:26.560]  要等他經血停了
[00:11:26.560 --> 00:11:29.360]  纔可以返回人羣當中
[00:11:29.360 --> 00:11:31.720]  所以一般的女士每個月或者每一段時間
[00:11:31.720 --> 00:11:34.560]  都會有這些要離開人羣的時間
[00:11:34.560 --> 00:11:37.080]  但是這位女人十二年
[00:11:37.080 --> 00:11:39.000]  可能她從來沒有辦法
[00:11:39.000 --> 00:11:40.560]  像正常人一樣生活
[00:11:40.560 --> 00:11:43.880]  除了身體受着經血不止的痛苦
[00:11:43.880 --> 00:11:44.560]  不斷流血
[00:11:44.560 --> 00:11:45.480]  可能她很虛弱
[00:11:45.480 --> 00:11:46.440]  可能她貧血
[00:11:46.440 --> 00:11:48.240]  可能她有其他的病患
[00:11:48.240 --> 00:11:50.720]  另外她在社交生活裏面
[00:11:50.720 --> 00:11:52.360]  她可能沒有朋友
[00:11:52.360 --> 00:11:53.800]  她可能沒有辦法和任何人相處
[00:11:53.800 --> 00:11:59.360]  甚至不斷被定位爲一個不潔的婦人
[00:11:59.360 --> 00:12:01.480]  當她聽見耶穌的事
[00:12:01.480 --> 00:12:05.080]  她就夾在衆人中間
[00:12:05.080 --> 00:12:06.200]  這個描述好像很簡單
[00:12:06.200 --> 00:12:08.320]  很多人夾在衆人中間
[00:12:08.320 --> 00:12:10.000]  不過這個夾在衆人中間
[00:12:10.000 --> 00:12:11.520]  其實是一個很特別的描述
[00:12:11.520 --> 00:12:12.880]  剛纔我剛剛不是說了
[00:12:12.880 --> 00:12:16.360]  當這個經血不止的婦人不潔的時候
[00:12:16.360 --> 00:12:18.040]  很清楚舊約的律法規定
[00:12:18.040 --> 00:12:20.840]  她是不能與任何人接觸
[00:12:20.840 --> 00:12:23.240]  何況是猶太的男人耶穌
[00:12:23.240 --> 00:12:24.800]  所以她夾在衆人中間
[00:12:24.800 --> 00:12:26.640]  其實她應該是偷偷地
[00:12:26.640 --> 00:12:27.760]  可能蒙着頭
[00:12:27.760 --> 00:12:28.560]  讓人看不到她
[00:12:28.560 --> 00:12:29.760]  認不到她
[00:12:29.760 --> 00:12:31.160]  可能蹲下身
[00:12:31.160 --> 00:12:32.440]  可能躲起來
[00:12:32.440 --> 00:12:35.120]  她要夾在人羣中間
[00:12:35.120 --> 00:12:37.200]  當一個受苦了十二年
[00:12:37.200 --> 00:12:39.720]  看似生命無望
[00:12:39.720 --> 00:12:40.880]  可能她覺得
[00:12:40.880 --> 00:12:41.720]  算了
[00:12:41.720 --> 00:12:43.440]  十二年病了這麼久
[00:12:43.440 --> 00:12:45.000]  沒得救了
[00:12:45.000 --> 00:12:46.000]  算了
[00:12:46.000 --> 00:12:47.280]  生命是這樣的
[00:12:47.280 --> 00:12:48.840]  沒辦法變好的了
[00:12:48.840 --> 00:12:51.720]  受苦的生命快快完結算了
[00:12:51.720 --> 00:12:53.400]  但她仍然掛着一絲盼望
[00:12:53.400 --> 00:12:54.600]  因爲她聽到
[00:12:54.600 --> 00:12:57.840]  耶穌曾經做過很多很奇妙的事
[00:12:57.840 --> 00:13:01.600]  她願意夾在人羣中間
[00:13:01.600 --> 00:13:04.920]  從後面來摸耶穌的衣服
[00:13:04.920 --> 00:13:05.960]  因爲她心裏想
[00:13:05.960 --> 00:13:08.200]  我只要摸到耶穌的衣服
[00:13:08.200 --> 00:13:10.800]  我就會痊癒
[00:13:10.800 --> 00:13:11.880]  兄弟姐妹停一停
[00:13:11.880 --> 00:13:12.600]  我們想一想
[00:13:12.600 --> 00:13:14.920]  這個婦人爲什麼會這樣想呢?
[00:13:14.920 --> 00:13:17.200]  爲什麼她覺得摸一摸耶穌的衣服就會痊癒呢?
[00:13:17.200 --> 00:13:18.680]  如果看回前面的經文
[00:13:18.680 --> 00:13:21.200]  沒有人因爲這樣而痊癒的
[00:13:21.200 --> 00:13:21.680]  是不是?
[00:13:21.680 --> 00:13:23.400]  是要耶穌叫你痊癒就會痊癒的
[00:13:23.400 --> 00:13:26.680]  爲什麼她覺得摸一摸耶穌的衣服就會痊癒呢?
[00:13:26.680 --> 00:13:29.360]  可能是她已經沒有其他辦法所思
[00:13:29.360 --> 00:13:30.600]  又或者更重要的就是
[00:13:30.600 --> 00:13:32.960]  她根本沒有辦法正面面對耶穌
[00:13:32.960 --> 00:13:33.280]  是不是?
[00:13:33.280 --> 00:13:36.080]  剛纔說她是一個不潔的婦人
[00:13:36.080 --> 00:13:37.200]  如果正面面對耶穌
[00:13:37.200 --> 00:13:37.720]  讓耶穌知道
[00:13:37.720 --> 00:13:41.040]  耶穌是一個經血不止不潔的婦人
[00:13:41.040 --> 00:13:42.680]  可能已經被身邊的人去罵
[00:13:42.680 --> 00:13:44.400]  甚至趕走
[00:13:44.400 --> 00:13:45.920]  甚至覺得自己沒有面目
[00:13:45.920 --> 00:13:48.080]  也不夠膽去面對耶穌
[00:13:48.080 --> 00:13:51.080]  心想心存一絲的盼望
