
[00:00:00.000 --> 00:00:03.760]  求為我做清潔的心 一切獻上
[00:09:09.400 --> 00:09:12.800]  但是人作為一個群體的成員
[00:09:12.800 --> 00:09:16.800]  其實是和其他人息息相關的
[00:09:16.800 --> 00:09:18.800]  例如一個人的榮辱
[00:09:18.800 --> 00:09:22.000]  和一個人國家的榮辱很有關係
[00:09:22.000 --> 00:09:24.000]  最近我們看到在奧運
[00:09:24.000 --> 00:09:26.000]  一個人的榮辱
[00:09:26.000 --> 00:09:29.000]  整個國家的榮辱都下降了
[00:09:29.000 --> 00:09:30.400]  一個人得到光彩
[00:09:30.400 --> 00:09:34.000]  整個國家得到光彩
[00:09:34.000 --> 00:09:36.000]  其實在日常的生活
[00:09:36.000 --> 00:09:37.200]  在社會的層面
[00:09:37.200 --> 00:09:39.200]  在關係的層面我們都看到
[00:09:39.200 --> 00:09:41.400]  其實一個人在這個社會生活
[00:09:41.400 --> 00:09:43.200]  不只是單單是一個人的事
[00:09:43.200 --> 00:09:44.600]  一個人做錯了一些事
[00:09:44.600 --> 00:09:46.200]  會影響其他人
[00:09:46.200 --> 00:09:51.000]  罪就是有一個很特別的特性
[00:09:51.000 --> 00:09:52.400]  一個懷孕的媽媽
[00:09:52.400 --> 00:09:55.200]  如果不注重自己身體的健康會怎樣呢
[00:09:55.200 --> 00:09:58.800]  會影響她肚子裡的嬰兒
[00:09:58.800 --> 00:10:03.400]  前幾年美國的房貸案次金融風暴
[00:10:03.400 --> 00:10:04.600]  影響全球
[00:10:04.600 --> 00:10:06.600]  原因可能很複雜
[00:10:06.600 --> 00:10:08.000]  但是其中一個主要原因
[00:10:08.000 --> 00:10:09.000]  我相信大家都知道
[00:10:09.000 --> 00:10:12.400]  是因為人的貪婪的緣故
[00:10:12.400 --> 00:10:15.000]  因為人貪婪的罪的緣故
[00:10:15.000 --> 00:10:17.800]  影響了很多的人
[00:10:17.800 --> 00:10:19.600]  每天打開報紙看電視
[00:10:19.600 --> 00:10:21.200]  上網看新聞
[00:10:21.200 --> 00:10:23.200]  我們看到人的犯罪
[00:10:23.200 --> 00:10:25.400]  其實不多不少
[00:10:25.400 --> 00:10:27.400]  一定影響其他人
[00:10:27.400 --> 00:10:29.600]  剛剛前天有一位法官
[00:10:29.600 --> 00:10:31.200]  判了一個人
[00:10:31.200 --> 00:10:32.800]  是藉口破產
[00:10:32.800 --> 00:10:36.400]  騙了員工的薪金
[00:10:36.400 --> 00:10:40.400]  其實他是騙了政府的破欠基金
[00:10:40.400 --> 00:10:41.200]  很特別的
[00:10:41.200 --> 00:10:43.800]  這個法官判詞當中
[00:10:43.800 --> 00:10:49.200]  他說這個僱主是害群之馬
[00:10:49.200 --> 00:10:50.600]  是禍害
[00:10:50.600 --> 00:10:53.200]  還有用一個很特別的字眼
[00:10:53.200 --> 00:10:55.600]  是癌細胞
[00:10:55.600 --> 00:10:57.600]  是影響全國的社會
[00:10:57.600 --> 00:11:01.000]  令到香港這個社會的制度蒙羞
[00:11:01.000 --> 00:11:02.400]  一個人的罪
[00:11:02.400 --> 00:11:04.800]  還有因為他是騙政府的錢
[00:11:04.800 --> 00:11:09.000]  其實也影響了你和我
[00:11:09.000 --> 00:11:13.000]  我們要交稅
[00:11:13.000 --> 00:11:15.200]  社會的影響上次是這樣
[00:11:15.200 --> 00:11:17.600]  何況是在很親密的
[00:11:17.600 --> 00:11:20.400]  神的子民的關係當中
[00:11:20.400 --> 00:11:23.000]  我們知道每逢教會裏面
[00:11:23.000 --> 00:11:24.800]  有醜聞的時候
[00:11:24.800 --> 00:11:28.600]  影響不只是一個教會
[00:11:28.600 --> 00:11:32.000]  是影響基督徒
[00:11:32.000 --> 00:11:34.200]  教會裏面有紛爭發生的時候
[00:11:34.200 --> 00:11:36.000]  不只是一個人的事
[00:11:36.000 --> 00:11:37.400]  是影響整個教會
[00:11:37.400 --> 00:11:40.600]  團體裏面不和諧的時候
[00:11:40.600 --> 00:11:42.800]  是影響很多弟兄姊妹
[00:11:42.800 --> 00:11:44.800]  我們知道的
[00:11:44.800 --> 00:11:47.600]  我想弟兄姊妹了解
[00:11:47.600 --> 00:11:50.200]  罪不只是我們一個人的事
[00:11:50.200 --> 00:11:53.600]  不只是我們和神的關係
[00:11:53.600 --> 00:11:55.600]  神體重同時知道
[00:11:55.600 --> 00:11:57.200]  我們犯罪的時候
[00:11:57.200 --> 00:11:59.200]  是影響我們周圍的人
[00:11:59.200 --> 00:12:01.400]  無論我們個人和朋友
[00:12:01.400 --> 00:12:04.600]  在家庭、在社會、在教會裏面
[00:12:04.600 --> 00:12:09.400]  一個人的犯罪會影響其他人
[00:12:09.400 --> 00:12:11.400]  更加聖經裏面說
[00:12:11.400 --> 00:12:16.400]  遮掩其罪的人不會亨通
[00:12:16.400 --> 00:12:18.200]  《針研二十八章》說
[00:12:18.200 --> 00:12:21.400]  遮掩自己的過犯必不亨通
[00:12:21.400 --> 00:12:24.400]  不亨通不單只是個人的事
[00:12:24.400 --> 00:12:27.800]  而甚至影響到周圍的人
[00:12:27.800 --> 00:12:29.000]  犯罪我再重複
[00:12:29.000 --> 00:12:31.000]  不只是單單個人的事
[00:12:31.000 --> 00:12:34.000]  這是以色列人進入迦南裏面
[00:12:34.000 --> 00:12:36.200]  學其中一個很重要的功課
[00:12:36.200 --> 00:12:39.000]  特別是他們剛剛進入應許之地
[00:12:39.000 --> 00:12:40.200]  他們看到神的大能
[00:12:40.200 --> 00:12:41.800]  看到神為他們而戰
[00:12:41.800 --> 00:12:43.200]  在這個時間他們要知道
[00:12:43.200 --> 00:12:45.800]  原來神是輕慢不得的
[00:12:45.800 --> 00:12:51.800]  原來是個人犯罪會影響整個民族
[00:12:51.800 --> 00:12:53.800]  這是他們學習的第一點
[00:12:53.800 --> 00:12:57.000]  第二點要學習的是
[00:12:57.000 --> 00:12:58.800]  神的赦罪
[00:12:58.800 --> 00:13:02.600]  大家留意在第十四和第十五節
[00:13:02.600 --> 00:13:05.400]  十五節的時候
[00:13:05.400 --> 00:13:11.200]  耶和華叫約書亞用抽籤的方法
[00:13:11.200 --> 00:13:13.200]  找出誰犯罪
[00:13:13.200 --> 00:13:13.800]  大家有沒有想過
[00:13:13.800 --> 00:13:15.000]  其實是很特別的
[00:13:15.000 --> 00:13:16.600]  用抽籤的方法
[00:13:16.600 --> 00:13:18.400]  找出罪魁禍首
[00:13:18.400 --> 00:13:22.600]  按著支派、宗族、家庭、男丁
[00:13:22.600 --> 00:13:24.200]  要四重的手續
[00:13:24.200 --> 00:13:28.600]  然後大家留意第十六至十八節
[00:13:28.600 --> 00:13:30.600]  約書亞就照樣去做
[00:13:30.600 --> 00:13:34.800]  按著支派、宗族、家庭、男丁等等
[00:13:34.800 --> 00:13:36.200]  大家停一停
[00:13:36.200 --> 00:13:39.600]  為什麼要用抽籤的方法呢?
[00:13:39.600 --> 00:13:42.400]  為什麼耶和華不直接指出
[00:13:42.400 --> 00:13:46.400]  這個就是猶太族裡面某個家族
[00:13:46.400 --> 00:13:48.400]  某個家庭的男士
[00:13:48.400 --> 00:13:50.200]  亞干犯罪
[00:13:50.200 --> 00:13:52.200]  神知不知道的?
[00:13:52.200 --> 00:13:55.200]  神絕對知道的,是不是?
[00:13:55.200 --> 00:13:58.200]  為什麼神要用這樣的方法呢?
[00:13:58.200 --> 00:13:59.800]  我們可以想到其他原因
[00:13:59.800 --> 00:14:02.200]  聖經沒有給我們什麼原因
[00:14:02.200 --> 00:14:03.600]  沒有解釋的
[00:14:03.600 --> 00:14:05.000]  有些人可以說
[00:14:05.000 --> 00:14:07.400]  因為你表示神是掌管一切的
[00:14:07.400 --> 00:14:08.800]  抽籤歸抽籤
[00:14:08.800 --> 00:14:11.200]  其實是神決定的
[00:14:11.200 --> 00:14:13.000]  神是知道每個人的心
[00:14:13.000 --> 00:14:14.400]  神是想用這樣的方法
[00:14:14.400 --> 00:14:17.000]  去警戒其他人等等
[00:14:17.000 --> 00:14:19.000]  可能其他的原因都是對的
[00:14:19.000 --> 00:14:22.000]  但我相信其中很重要的原因
[00:14:22.000 --> 00:14:26.600]  是想讓亞干有機會去認罪
[00:14:26.600 --> 00:14:28.200]  想像一下
[00:14:28.200 --> 00:14:31.000]  如果亞干在開始抽籤的時候
[00:14:31.000 --> 00:14:32.600]  抽第一籤的時候
[00:14:32.600 --> 00:14:34.600]  他站出來的時候
[00:14:34.600 --> 00:14:35.600]  會怎樣呢?
[00:14:35.600 --> 00:14:39.200]  可能他的下場就會不同了
[00:14:39.200 --> 00:14:41.000]  我們不知道
[00:14:41.000 --> 00:14:43.200]  但我相信每抽一次籤的時候
[00:14:43.200 --> 00:14:47.600]  神都會給他一次機會站出來
[00:14:47.600 --> 00:14:50.400]  抽籤並不是一次過抽完四支籤
[00:14:50.400 --> 00:14:52.800]  每一次抽籤的時候
[00:14:52.800 --> 00:14:54.600]  大家留意
[00:14:54.600 --> 00:14:58.800]  神給了他多少次機會?
[00:14:58.800 --> 00:15:00.200]  四次,是不是?
[00:15:00.200 --> 00:15:01.000]  我相信
[00:15:01.000 --> 00:15:03.600]  我不知道他心裡在想什麼
[00:15:03.600 --> 00:15:04.600]  不知道他第一次想
[00:15:04.600 --> 00:15:11.200]  剛剛抽完籤是我的族
[00:15:11.200 --> 00:15:14.200]  他心裡會不會有僥倖的心呢?
[00:15:14.200 --> 00:15:15.400]  沒有人知道的
[00:15:15.400 --> 00:15:17.200]  只是小小的問題
[00:15:17.200 --> 00:15:18.800]  你想想
[00:15:18.800 --> 00:15:23.800]  抽籤是這麼多支派裡面的十二分之一
[00:15:23.800 --> 00:15:25.200]  抽完之後
[00:15:25.200 --> 00:15:26.400]  每個宗族裡面
[00:15:26.400 --> 00:15:29.000]  我不知道有多少個宗族
[00:15:29.000 --> 00:15:30.000]  不知道有多少分之幾
[00:15:30.000 --> 00:15:31.200]  如果大家乘乘這個數字
[00:15:31.200 --> 00:15:33.600]  其實都是一個天文數字
[00:15:33.600 --> 00:15:34.800]  如果十二、十二、十二
[00:15:34.800 --> 00:15:35.600]  乘四乘十二
[00:15:35.600 --> 00:15:38.000]  已經不知道多少了
[00:15:38.000 --> 00:15:40.000]  他可能想到什麼呢?
[00:15:40.000 --> 00:15:45.000]  神會不會放過他呢?
[00:15:45.000 --> 00:15:46.800]  這裡給我們看到一個很重要的
[00:15:46.800 --> 00:15:48.400]  加泰書說
[00:15:48.400 --> 00:15:49.600]  不要自欺
[00:15:49.600 --> 00:15:53.800]  神是輕慢不得的
[00:15:53.800 --> 00:15:55.800]  神是給我們機會的
[00:15:55.800 --> 00:15:58.200]  究竟我們願不願意回轉呢?
[00:15:58.200 --> 00:16:02.800]  阿干是在這四次裡面錯過了機會
[00:16:02.800 --> 00:16:03.800]  弟兄姊妹
[00:16:03.800 --> 00:16:05.600]  你和我屬靈的生命
[00:16:05.600 --> 00:16:06.800]  在這一刻
[00:16:06.800 --> 00:16:08.200]  有沒有一些東西
[00:16:08.200 --> 00:16:12.400]  我們需要在神面前去求寬恕?
[00:16:12.400 --> 00:16:17.200]  我們生命需要重整的呢?
[00:16:17.200 --> 00:16:21.800]  我願意今天跟大家分享這本書
[00:16:21.800 --> 00:16:25.400]  作為神對你說的第一次機會
[00:16:25.400 --> 00:16:29.200]  我們一起禱告
[00:16:29.200 --> 00:16:30.600]  天父我們感謝你
[00:16:30.600 --> 00:16:33.000]  你的話語雖然重
[00:16:33.000 --> 00:16:34.600]  但你知道
[00:16:34.600 --> 00:16:35.800]  因為你是聖潔的
[00:16:35.800 --> 00:16:39.400]  你是為了我們的好處
[00:16:39.400 --> 00:16:42.400]  為了整個教會的好處的緣故
[00:16:42.400 --> 00:16:44.400]  願意你在我們心裡面工作
[00:16:44.400 --> 00:16:45.600]  幫助我們
[00:16:45.600 --> 00:16:48.000]  成為一個聖潔的群體
[00:16:48.000 --> 00:16:49.800]  得蒙你的喜悅
[00:16:49.800 --> 00:16:51.200]  奉主耶穌的名教
[00:16:51.200 --> 00:16:52.600]  阿們
