
[00:00:00.000 --> 00:00:04.720]  我們知道在路加福第九章
[00:05:45.120 --> 00:05:48.400]  所以讓我們把握著這個福分
[00:05:48.400 --> 00:05:50.280]  把握著這個特權
[00:05:50.280 --> 00:05:52.640]  運用神給我們的特權
[00:05:52.640 --> 00:05:56.360]  以致我們能夠成為有福的傳福音者
[00:05:56.360 --> 00:05:59.280]  Amen
[00:05:59.280 --> 00:06:00.520]  神給我們有什麼特權
[00:06:00.520 --> 00:06:01.640]  給我們有什麼福分
[00:06:01.640 --> 00:06:04.200]  為什麼這幫門徒回來的時候
[00:06:04.200 --> 00:06:05.600]  能夠見證出來
[00:06:05.600 --> 00:06:07.320]  我們今天來看看這幾方面
[00:06:07.320 --> 00:06:12.400]  為什麼耶穌說你們是有福的
[00:06:12.400 --> 00:06:15.000]  因為你們看見所看見的
[00:06:15.000 --> 00:06:16.640]  聽見所聽見的
[00:06:16.640 --> 00:06:21.240]  今天我們都是要追求這幾樣得著這些福氣
[00:06:21.240 --> 00:06:23.640]  第一 我們看見很明顯
[00:06:23.640 --> 00:06:25.000]  這裡為什麼有福的
[00:06:25.000 --> 00:06:27.760]  第二十六節 上次我們也說過了
[00:06:27.760 --> 00:06:31.760]  又對門徒說:聽從你們的就是聽從我
[00:06:31.760 --> 00:06:34.440]  奚絕你們的就是奚絕我
[00:06:34.440 --> 00:06:39.040]  奚絕我的就是奚絕那差我來的
[00:06:39.040 --> 00:06:40.360]  所以這裡很明顯
[00:06:40.360 --> 00:06:42.440]  就是這幫門徒
[00:06:42.440 --> 00:06:45.560]  就是我們所有傳福音的人
[00:06:45.560 --> 00:06:46.760]  我們都是什麼
[00:06:46.760 --> 00:06:48.800]  都是神的代表
[00:06:48.800 --> 00:06:50.720]  這個多有福氣
[00:06:50.720 --> 00:06:52.320]  是上帝的代表
[00:06:52.320 --> 00:06:54.600]  叫我們能夠代表祂
[00:06:54.600 --> 00:06:58.800]  將這個我們所經歷的福音和人分享
[00:06:58.800 --> 00:07:02.040]  將神拯救的計劃和恩典
[00:07:02.040 --> 00:07:06.320]  來廣傳於其他這些在黑暗
[00:07:06.320 --> 00:07:11.440]  和在遠離神的人的一種情況
[00:07:11.440 --> 00:07:12.840]  我們感謝神
[00:07:12.840 --> 00:07:14.480]  每一個都是神的代表
[00:07:14.480 --> 00:07:16.200]  這個真的很大的福氣
[00:07:16.200 --> 00:07:17.480]  我們再說上一次
[00:07:17.480 --> 00:07:19.400]  如果你代表某個機構
[00:07:19.400 --> 00:07:21.400]  代表某個重要的人物
[00:07:21.400 --> 00:07:24.800]  你打成你的招牌我是代表某某的
[00:07:24.800 --> 00:07:27.240]  這個有一種很榮譽感
[00:07:27.240 --> 00:07:29.880]  一種很榮幸的感覺
[00:07:29.880 --> 00:07:31.880]  因為不單是我自己
[00:07:31.880 --> 00:07:34.880]  我是代表著我背後這個重要的人物
[00:07:34.880 --> 00:07:40.080]  代表著這個重要的機構
[00:07:40.080 --> 00:07:43.960]  這個實在是有福氣的
[00:07:43.960 --> 00:07:45.560]  所以我們說
[00:07:45.560 --> 00:07:46.760]  上次我們已經說了
[00:07:46.760 --> 00:07:48.680]  我不太花時間
[00:07:48.680 --> 00:07:50.640]  不過我們提醒的一件事是什麼呢
[00:07:50.640 --> 00:07:54.640]  既然我們代表的「得」或者「失」
[00:07:54.640 --> 00:07:56.000]  其實都不是很重要
[00:07:56.000 --> 00:07:59.440]  他信主或者他不信主
[00:07:59.440 --> 00:08:01.600]  當然我們很希望他信主
[00:08:01.600 --> 00:08:03.000]  這是很重要的事
[00:08:03.000 --> 00:08:04.560]  但是對於我們來說
[00:08:04.560 --> 00:08:05.960]  不是那麼重要
[00:08:05.960 --> 00:08:07.840]  無論「得」無論「失」
[00:08:07.840 --> 00:08:14.520]  因為我們所代表的是真正的主權的人
[00:08:14.520 --> 00:08:17.160]  代表的是真正的「得」與「失」
[00:08:17.160 --> 00:08:18.120]  不是在我們身上
[00:08:18.120 --> 00:08:20.520]  我們只是代表著他
[00:08:20.520 --> 00:08:21.800]  所以我們看到這裡
[00:08:21.800 --> 00:08:23.680]  讓我們知道我們傳福音
[00:08:23.680 --> 00:08:25.000]  每一個弟兄姊妹
[00:08:25.000 --> 00:08:27.800]  我們可能未必馬上看到果後
[00:08:27.800 --> 00:08:30.240]  有時候可能要經過很多次
[00:08:30.240 --> 00:08:31.920]  很長的時間
[00:08:31.920 --> 00:08:33.280]  當然神有時候憐憫
[00:08:33.280 --> 00:08:35.720]  剛好你就是收割那個
[00:08:35.720 --> 00:08:39.160]  所以他一傳給他的時候
[00:08:39.160 --> 00:08:41.560]  他就信主就收割
[00:08:41.560 --> 00:08:43.320]  我們很快樂
[00:08:43.320 --> 00:08:46.160]  但是你會明白到有時候是殺種
[00:08:46.160 --> 00:08:47.560]  有時候是培育
[00:08:47.560 --> 00:08:49.040]  有時候是等候
[00:08:49.040 --> 00:08:50.960]  有時候才是收割
[00:08:50.960 --> 00:08:54.520]  所以我們所傳福音的對象
[00:08:54.520 --> 00:08:55.880]  有時候他有不同的反應
[00:08:55.880 --> 00:08:57.600]  這個我們知道其實
[00:08:57.600 --> 00:08:59.360]  是可能是一個過程
[00:08:59.360 --> 00:09:02.480]  不需要太過灰心
[00:09:02.480 --> 00:09:04.280]  或者不需要太過憂慮
[00:09:04.280 --> 00:09:07.400]  因為你要做好你的環節
[00:09:07.400 --> 00:09:12.120]  以致最後神才能夠透過我們來動工
[00:09:12.120 --> 00:09:16.040]  當然最後決定也都在乎那個人
[00:09:16.040 --> 00:09:19.400]  也是因為神的憐憫和祂的主權
[00:09:19.400 --> 00:09:21.240]  所以我們在這裡看見
[00:09:21.240 --> 00:09:22.080]  我們有幾樣東西
[00:09:22.080 --> 00:09:23.120]  我們一起勉勵的
[00:09:23.120 --> 00:09:23.720]  第一
[00:09:23.720 --> 00:09:25.880]  我們需要有真誠的心態
[00:09:25.880 --> 00:09:26.240]  是吧
[00:09:26.240 --> 00:09:29.640]  所以我們出於真誠的心態
[00:09:29.640 --> 00:09:30.760]  所以上次我們說
[00:09:30.760 --> 00:09:32.160]  我們出於愛
[00:09:32.160 --> 00:09:34.240]  出於神的憐憫
[00:09:34.240 --> 00:09:37.160]  也有一個純存正直的心
[00:09:37.160 --> 00:09:40.760]  持守我們是一個純存的心態
[00:09:40.760 --> 00:09:43.040]  所以這個先有真誠的心態
[00:09:43.040 --> 00:09:44.320]  第二
[00:09:44.320 --> 00:09:45.160]  就是什麼
[00:09:45.160 --> 00:09:48.000]  第二就是有正確的內容
[00:09:48.000 --> 00:09:51.080]  我們傳的不是傳自己
[00:09:51.080 --> 00:09:54.280]  我們是傳上帝的救恩
[00:09:54.280 --> 00:09:57.800]  我們傳的就是福音的內容
[00:09:57.800 --> 00:10:00.600]  所以要給他清楚了解福音的內容
[00:10:00.600 --> 00:10:01.840]  這個有正確的內容
[00:10:01.840 --> 00:10:03.560]  有時候我們忽略了這個
[00:10:03.560 --> 00:10:06.760]  說了很多但是沒有福音
[00:10:06.760 --> 00:10:07.680]  這樣不行
[00:10:07.680 --> 00:10:09.760]  所以我們需要有福音的內容
[00:10:09.760 --> 00:10:11.520]  這個幸福小組
[00:10:11.520 --> 00:10:14.160]  他們有八次不同的角度
[00:10:14.160 --> 00:10:15.960]  講福音的內容
[00:10:15.960 --> 00:10:18.280]  也都是適當的方法
[00:10:18.280 --> 00:10:19.640]  這個很重要
[00:10:19.640 --> 00:10:23.120]  我們知道我們要用他能夠明白
[00:10:23.120 --> 00:10:26.160]  他能夠容易接受的方法
[00:10:26.160 --> 00:10:28.440]  以致跟他建立橋樑
[00:10:28.440 --> 00:10:29.800]  建立關係
[00:10:29.800 --> 00:10:31.120]  這個就是適當的方法
[00:10:31.120 --> 00:10:33.600]  不要一開始就攻擊人
[00:10:33.600 --> 00:10:36.040]  或者去審判人
[00:10:36.040 --> 00:10:38.520]  我們應該用一個友善的方法
[00:10:38.520 --> 00:10:42.160]  好像我們都是曾經領受過的
[00:10:42.160 --> 00:10:43.320]  好像一個很好的比喻
[00:10:43.320 --> 00:10:45.680]  就是我們都是乞丐
[00:10:45.680 --> 00:10:47.280]  現在我們知道哪裡有東西派
[00:10:47.280 --> 00:10:48.480]  就告訴其他人
[00:10:48.480 --> 00:10:50.080]  快去拿吧
[00:10:50.080 --> 00:10:52.720]  用這個心態建立橋樑
[00:10:52.720 --> 00:10:56.000]  我們用適當的方法產生共鳴
[00:10:56.000 --> 00:10:58.440]  第四有美好的見證
[00:10:58.440 --> 00:10:59.600]  所以這個很重要
[00:10:59.600 --> 00:11:03.400]  因為我們是透過我們的生命的見證
[00:11:03.400 --> 00:11:09.240]  用我們如果福音的方法
[00:11:09.240 --> 00:11:12.080]  或者友誼的關係一路建立起來
[00:11:12.080 --> 00:11:15.720]  或者幸福小組透過一個多兩個月的方法
[00:11:15.720 --> 00:11:17.160]  慢慢建立起來
[00:11:17.160 --> 00:11:19.360]  他們看到我們身上的見證
[00:11:19.360 --> 00:11:20.440]  這個是最重要的
[00:11:20.440 --> 00:11:22.640]  看到我們同工之間的見證
[00:11:22.640 --> 00:11:24.720]  看到基督徒的見證
[00:11:24.720 --> 00:11:26.800]  一個美好的見證
[00:11:26.800 --> 00:11:28.600]  因為這個是一個真實的事
[00:11:28.600 --> 00:11:31.480]  一個真實的我們所經歷到的
[00:11:31.480 --> 00:11:33.960]  不是純粹一個理論
[00:11:33.960 --> 00:11:35.600]  然後我們更加的就是
[00:11:35.600 --> 00:11:38.200]  將結果交回給主
[00:11:38.200 --> 00:11:39.120]  結果交回給主
[00:11:39.120 --> 00:11:41.080]  因為我們做他的代表
[00:11:41.080 --> 00:11:42.240]  一起讀這幾樣東西好嗎
[00:11:42.240 --> 00:11:43.560]  第一要什麼
[00:11:43.560 --> 00:11:44.920]  真誠的方法
[00:11:44.920 --> 00:11:46.400]  真誠的心態
[00:11:46.400 --> 00:11:48.680]  正確的內容
[00:11:48.680 --> 00:11:50.520]  適當的方法
[00:11:50.520 --> 00:11:52.400]  美好的見證
[00:11:52.400 --> 00:11:53.840]  結果交給主
[00:11:53.840 --> 00:11:55.840]  Amen
[00:11:55.840 --> 00:11:57.560]  所以我們都是這樣存在的
[00:11:57.560 --> 00:11:58.200]  為什麼
[00:11:58.200 --> 00:12:00.960]  因為我們是代表人
[00:12:00.960 --> 00:12:02.920]  所以我們代表神一方面
[00:12:02.920 --> 00:12:05.600]  有真誠的心
[00:12:05.600 --> 00:12:06.920]  正確的內容代表
[00:12:06.920 --> 00:12:08.240]  你不要說錯話才行
[00:12:08.240 --> 00:12:11.840]  說一些不是他想聽的
[00:12:11.840 --> 00:12:12.800]  適當的方法
[00:12:12.800 --> 00:12:14.960]  要他能夠明白的
[00:12:14.960 --> 00:12:16.880]  然後我們美好的見證
[00:12:16.880 --> 00:12:18.480]  見證出來的
[00:12:18.480 --> 00:12:20.880]  然後結果交回給上帝
[00:12:20.880 --> 00:12:23.040]  Amen
[00:12:23.040 --> 00:12:24.640]  所以我們看見保羅
[00:12:24.640 --> 00:12:26.640]  在哥林多後書提醒我們
[00:12:26.640 --> 00:12:28.920]  一起讀這三節經文
[00:12:28.920 --> 00:12:29.760]  請讀
[00:12:29.760 --> 00:12:30.840]  感謝神
[00:12:30.840 --> 00:12:34.320]  常遂令我們在基督裡跨盛
[00:12:34.320 --> 00:12:38.200]  並藉著我們在各處顯揚
[00:12:38.200 --> 00:12:42.480]  那因認識基督而有的香氣
[00:12:42.480 --> 00:12:44.520]  因為我們在神面前
[00:12:44.520 --> 00:12:47.080]  無論在得救的人身上
[00:12:47.080 --> 00:12:49.480]  或滅亡的人身上
[00:12:49.480 --> 00:12:53.000]  都有基督興香之氣
[00:12:53.000 --> 00:12:56.240]  在這等人就作了死的香氣
[00:12:56.240 --> 00:12:57.240]  叫他死
[00:12:57.240 --> 00:13:00.920]  在那等人就作了活的香氣
[00:13:00.920 --> 00:13:01.840]  叫他活
[00:13:01.840 --> 00:13:04.440]  這事誰能擔得起呢
[00:13:04.440 --> 00:13:05.680]  這麼偉大的工作
[00:13:05.680 --> 00:13:07.440]  誰能擔得起呢
[00:13:07.440 --> 00:13:10.320]  但是當我們做神的代表
[00:13:10.320 --> 00:13:11.920]  我們就代表神
[00:13:11.920 --> 00:13:14.120]  主親自擔當
[00:13:14.120 --> 00:13:15.480]  我們的責任是什麼
[00:13:15.480 --> 00:13:16.920]  我們的責任就是做好
[00:13:16.920 --> 00:13:20.240]  我們成為興香之氣
[00:13:20.240 --> 00:13:21.800]  的確是的
[00:13:21.800 --> 00:13:25.320]  有些人因著這些福音
[00:13:25.320 --> 00:13:30.640]  信仰所帶出來美好的見證
[00:13:30.640 --> 00:13:32.560]  有些人就接受擁抱
[00:13:32.560 --> 00:13:33.640]  他就得著
[00:13:33.640 --> 00:13:36.160]  但也有些人仍然拒絕
[00:13:36.160 --> 00:13:38.400]  不是因為我們的問題
[00:13:38.400 --> 00:13:41.080]  不是因為福音本身的問題
[00:13:41.080 --> 00:13:44.400]  可能就是因為人不願意離開罪惡
[00:13:44.400 --> 00:13:47.600]  自我頑固的觀念
[00:13:47.600 --> 00:13:49.840]  所以的確保留很清楚地說出來
[00:13:49.840 --> 00:13:51.760]  有些是滅亡的人
[00:13:51.760 --> 00:13:54.720]  有些是得救的人
[00:13:54.720 --> 00:13:55.920]  但是我們的責任
[00:13:55.920 --> 00:14:03.160]  就是做那個發出香氣的興香之氣的源頭
[00:14:03.160 --> 00:14:05.080]  保羅在這段經文也說到
[00:14:05.080 --> 00:14:06.360]  其實不是我們
[00:14:06.360 --> 00:14:08.160]  我們只不過有個啞氣
[00:14:08.160 --> 00:14:10.080]  我們有的就是寶貝
[00:14:10.080 --> 00:14:12.600]  這個寶貝在我們生命當中
[00:14:12.600 --> 00:14:15.640]  以致我們能夠去彰顯耶穌
[00:14:15.640 --> 00:14:17.120]  我們的不完美
[00:14:17.120 --> 00:14:18.920]  彰顯耶穌的恩典
[00:14:18.920 --> 00:14:20.040]  我們的有限
[00:14:20.040 --> 00:14:22.440]  彰顯耶穌的能力
[00:14:22.440 --> 00:14:23.360]  所以我們看見
[00:14:23.360 --> 00:14:25.720]  這個就好像一個攝石
[00:14:25.720 --> 00:14:28.600]  大家見過攝石
[00:14:28.600 --> 00:14:31.360]  一頭吸就吸過來
[00:14:31.360 --> 00:14:34.560]  另一頭有些人就可能會
[00:14:34.560 --> 00:14:37.760]  去雙拒彈開
[00:14:37.760 --> 00:14:39.240]  這個世界的確是
[00:14:39.240 --> 00:14:40.720]  我們都知道
[00:14:40.720 --> 00:14:43.400]  但是責任不在乎我們
[00:14:43.400 --> 00:14:45.880]  我們只不過是做神的代表
[00:14:45.880 --> 00:14:49.640]  所以能當得起只有上帝
[00:14:49.640 --> 00:14:53.880]  但是我們是一班蒙他托付的人
[00:14:53.880 --> 00:14:55.440]  是他的代表
[00:14:55.440 --> 00:14:56.720]  何等有福
[00:14:56.720 --> 00:14:58.680]  我們能夠在人生當中
[00:14:58.680 --> 00:15:00.320]  成為主的代言人
[00:15:00.320 --> 00:15:02.360]  成為主的代表
[00:15:02.360 --> 00:15:04.320]  什麼是有福
[00:15:04.320 --> 00:15:05.640]  第二我們看見
[00:15:05.640 --> 00:15:06.880]  在這裡門徒回來
[00:15:06.880 --> 00:15:09.440]  他們就說十七十八節
[00:15:09.440 --> 00:15:11.200]  那七十個人歡呼氣氣回來
[00:15:11.200 --> 00:15:12.840]  說主啊 因你的名
[00:15:12.840 --> 00:15:14.440]  就是什麼
[00:15:14.440 --> 00:15:17.720]  就是鬼也伏了我們
[00:15:17.720 --> 00:15:19.480]  所以耶穌對他們說
[00:15:19.480 --> 00:15:23.800]  我曾看見撒旦從天上墜落
[00:15:23.800 --> 00:15:26.720]  像閃電一樣
[00:15:26.720 --> 00:15:28.200]  這個說話
[00:15:28.200 --> 00:15:29.840]  就這樣讀的時候很難明白
[00:15:29.840 --> 00:15:32.520]  為什麼 關什麼事呢
[00:15:32.520 --> 00:15:34.640]  他們去到那個城
[00:15:34.640 --> 00:15:36.280]  有一個小城
[00:15:36.280 --> 00:15:40.360]  一個很普通的地方
[00:15:40.360 --> 00:15:42.160]  但是原來他們所做一個
[00:15:42.160 --> 00:15:43.960]  在很普通的地方
[00:15:43.960 --> 00:15:46.960]  在一些少數的人民當中
[00:15:46.960 --> 00:15:49.400]  所產生的竟然有
[00:15:49.400 --> 00:15:54.800]  天上靈界的一種改變
[00:15:54.800 --> 00:15:56.160]  這個真是厲害
[00:15:56.160 --> 00:15:59.040]  請問這個是不是一個很大的福氣
[00:15:59.040 --> 00:16:01.040]  原來我們所做的
[00:16:01.040 --> 00:16:03.520]  你以為我們祈禱
[00:16:03.520 --> 00:16:06.720]  我們傳福音這些
[00:16:06.720 --> 00:16:08.880]  就是我們日常生活有的東西
[00:16:08.880 --> 00:16:10.560]  眼見的東西
[00:16:10.560 --> 00:16:11.880]  人的反應
[00:16:11.880 --> 00:16:13.200]  這個世界的情況
[00:16:13.200 --> 00:16:15.840]  原來當我們這樣做的時候
[00:16:15.840 --> 00:16:17.200]  祈禱的時候
[00:16:17.200 --> 00:16:22.720]  靈界那裡有事發生
[00:16:22.720 --> 00:16:24.600]  這個真是一個
[00:16:24.600 --> 00:16:26.920]  開我們屬靈的眼界
[00:16:26.920 --> 00:16:29.840]  當時門徒就去宣教
[00:16:29.840 --> 00:16:31.160]  傳福音
[00:16:31.160 --> 00:16:33.960]  耶穌看見天上面的事情
[00:16:33.960 --> 00:16:37.440]  就是撒旦受挫敗
[00:16:37.440 --> 00:16:40.560]  從天上墜落
[00:16:40.560 --> 00:16:41.360]  像閃電一樣
[00:16:41.360 --> 00:16:42.440]  就是突然之間
[00:16:42.440 --> 00:16:44.160]  就是那一刻
[00:16:44.160 --> 00:16:46.200]  就是他們意料不到的時候
[00:16:46.200 --> 00:16:49.680]  那個神的權能一出現
[00:16:49.680 --> 00:16:50.720]  魔鬼就逃遁
[00:16:50.720 --> 00:16:53.480]  魔鬼就受挫敗
[00:16:53.480 --> 00:16:56.080]  說原來今天我們所做的一切
[00:16:56.080 --> 00:17:00.920]  是能夠影響震動靈界
[00:17:00.920 --> 00:17:02.840]  我們人的眼睛很有限
[00:17:02.840 --> 00:17:04.840]  只看到世界發生的事
[00:17:04.840 --> 00:17:06.680]  看到目前很多的事
[00:17:06.680 --> 00:17:09.880]  你看不到靈界發生的事
[00:17:09.880 --> 00:17:11.440]  但是耶穌基督告訴我們
[00:17:11.440 --> 00:17:12.440]  當我們這樣做的時候
[00:17:12.440 --> 00:17:15.520]  真的那個福氣就是屬靈的福氣
[00:17:15.520 --> 00:17:18.360]  就是能夠震動靈界
[00:17:18.360 --> 00:17:20.040]  記得在二福所書
[00:17:20.040 --> 00:17:23.920]  耶穌說我們那個真正的敵人
[00:17:23.920 --> 00:17:28.640]  就是我們不是跟那些屬血氣的人爭戰
[00:17:28.640 --> 00:17:31.000]  就是那個你傳福音給他的人
[00:17:31.000 --> 00:17:32.080]  你的親友
[00:17:32.080 --> 00:17:32.600]  你的朋友
[00:17:32.600 --> 00:17:34.320]  或者這個世界的其他人
[00:17:34.320 --> 00:17:37.760]  我們不是跟那些屬血氣的人爭戰
[00:17:37.760 --> 00:17:38.880]  祂說我們是
[00:17:38.880 --> 00:17:45.160]  與執政的掌權的管轄者幽暗世界
[00:17:45.160 --> 00:17:48.600]  以及天空屬什麼
[00:17:48.600 --> 00:17:53.040]  屬靈氣的惡魔爭戰
[00:17:53.040 --> 00:17:57.320]  頂尖門你看到嗎
[00:17:57.320 --> 00:17:59.160]  所以這個世界現在很多打仗
[00:17:59.160 --> 00:18:00.600]  很多這些事
[00:18:00.600 --> 00:18:03.360]  其實背後的勢力除了罪
[00:18:03.360 --> 00:18:05.280]  人的罪的影響
[00:18:05.280 --> 00:18:08.960]  就是魔鬼來破壞神的創造
[00:18:08.960 --> 00:18:11.000]  破壞神創造的人
[00:18:11.000 --> 00:18:12.000]  破壞愛
[00:18:12.000 --> 00:18:13.000]  破壞道德
[00:18:13.000 --> 00:18:15.760]  破壞真理
[00:18:15.760 --> 00:18:18.680]  與神作對
[00:18:18.680 --> 00:18:20.200]  今天我們看見這個時候
[00:18:20.200 --> 00:18:24.120]  我們不只是跟那些屬血氣的人
[00:18:24.120 --> 00:18:25.960]  搞一輪
[00:18:25.960 --> 00:18:27.440]  因為政治
[00:18:27.440 --> 00:18:28.720]  軍事
[00:18:28.720 --> 00:18:31.280]  其他人世間所有的事情
[00:18:31.280 --> 00:18:37.320]  不能夠改變靈界的惡魔的勢力
[00:18:37.320 --> 00:18:42.880]  你記得在這個屬靈的爭戰的時候
[00:18:42.880 --> 00:18:46.200]  提到我們要穿起神所賜的全副軍裝
[00:18:46.200 --> 00:18:47.440]  你記得嗎
[00:18:47.440 --> 00:18:52.800]  全副軍裝有些什麼
[00:18:52.800 --> 00:18:55.680]  是的
[00:18:55.680 --> 00:18:58.000]  狗鷹的頭盔
[00:18:58.000 --> 00:18:59.800]  信心的燈牌
