
[00:00:00.000 --> 00:00:02.000]  同埋生活智慧嚟到最後一講喇
[00:03:05.000 --> 00:03:07.000]  我哋屬靈嘅免疫力
[00:03:07.000 --> 00:03:12.000]  以至到我哋能夠喺呢一個嘅生活智慧系列裏面
[00:03:12.000 --> 00:03:16.000]  都幫助我哋面對呢一場嘅屬靈新戰
[00:03:16.000 --> 00:03:18.000]  能夠得著免疫
[00:03:18.000 --> 00:03:19.000]  所以呢今日呢我就
[00:03:19.000 --> 00:03:22.000]  即係好想再即係你透過斟言
[00:03:22.000 --> 00:03:24.000]  即係喺完結篇嘅裏面呢
[00:03:24.000 --> 00:03:26.000]  透過第四章
[00:03:26.000 --> 00:03:28.000]  其實我會睇曬成章
[00:03:28.000 --> 00:03:29.000]  睇曬成章
[00:03:29.000 --> 00:03:30.000]  不過放心
[00:03:30.000 --> 00:03:32.000]  頭嗰九節呢兩個星期前
[00:03:32.000 --> 00:03:34.000]  Pastor Allen已經同我哋分享咗
[00:03:34.000 --> 00:03:38.000]  咁呢我就即係歸納你去到呢三點啦
[00:03:38.000 --> 00:03:40.000]  即係點樣嚟到佢定出呢三點呢
[00:03:40.000 --> 00:03:42.000]  如果我哋睇返第四章嘅結構呢
[00:03:42.000 --> 00:03:46.000]  其實都會用第一節第十節同埋二十節
[00:03:46.000 --> 00:03:48.000]  用到孩子們
[00:03:48.000 --> 00:03:51.000]  我而呀你去到做嗰個嘅分段
[00:03:51.000 --> 00:03:55.000]  所以呢我就呢你去到去定咗三個嘅分題啦
[00:03:55.000 --> 00:03:58.000]  即係我哋當我哋話我哋要增強我哋嘅屬靈嘅免疫力
[00:03:58.000 --> 00:04:03.000]  第一我哋點樣嚟去到喺當中作正確嘅選擇呢
[00:04:03.000 --> 00:04:06.000]  第二我哋點樣嚟去到佢為生命嚟到立界線
[00:04:06.000 --> 00:04:11.000]  第三好重要我哋點樣去保守我哋嘅心呢
[00:04:11.000 --> 00:04:18.000]  咁樣我哋都開始嘅時候我哋都再一次嘅嚟去禱告
[00:04:18.000 --> 00:04:22.000]  親愛天父上帝求你喺當中藉著你嘅話語
[00:04:22.000 --> 00:04:26.000]  好似兩人嘅利劍剖開我哋嘅心
[00:04:26.000 --> 00:04:33.000]  讓我哋呢都係能夠去得真啲你話語背後對我哋生命嘅意義
[00:04:33.000 --> 00:04:36.000]  同時間我哋點樣嚟去到去實踐真理
[00:04:36.000 --> 00:04:40.000]  使我哋呢都係能夠喺生命嘅道路上面
[00:04:40.000 --> 00:04:42.000]  能夠走智慧嘅路
[00:04:42.000 --> 00:04:44.000]  恭敬將到以下嚟嘅時間
[00:04:44.000 --> 00:04:48.000]  交在你手中求聖靈喺當中向我哋說話
[00:04:48.000 --> 00:04:51.000]  聽我哋嘅禱告奉耶穌基督得聖嘅名求
[00:04:51.000 --> 00:04:52.000]  阿們
[00:04:52.000 --> 00:04:58.000]  當講咗咁耐關於智慧
[00:04:58.000 --> 00:05:01.000]  我唔知你點樣嚟到去對待呢
[00:05:01.000 --> 00:05:05.000]  究竟係聽咗你入心入耳入耳入身
[00:05:05.000 --> 00:05:07.000]  真係嚟到去實踐
[00:05:07.000 --> 00:05:13.000]  抑或聽完就算你冇你去到刻意咁樣嚟到去再問自己
[00:05:13.000 --> 00:05:16.000]  究竟我哋係咪好著意咁樣呢
[00:05:16.000 --> 00:05:18.000]  你去到去擁抱智慧
[00:05:18.000 --> 00:05:20.000]  喺心言裏面呢
[00:05:20.000 --> 00:05:22.000]  將智慧呢
[00:05:22.000 --> 00:05:24.000]  變成係一個人格化
[00:05:24.000 --> 00:05:27.000]  過去如果我哋聽我哋嘅牧者嚟到佢講嘅時候呢
[00:05:27.000 --> 00:05:30.000]  都會用到呢女性嘅形象呀
[00:05:30.000 --> 00:05:32.000]  女性嘅角度呢你去到描述
[00:05:32.000 --> 00:05:36.000]  將智慧同埋愚昧呢描寫成為呢
[00:05:36.000 --> 00:05:39.000]  兩個截然不同嘅女性呀
[00:05:39.000 --> 00:05:44.000]  兩個嘅女性呢都分別咁樣嚟去到去邀請我哋呢
[00:05:44.000 --> 00:05:47.000]  進入喺佢嘅生命嘅當中
[00:05:47.000 --> 00:05:50.000]  咁呀即係當如果我哋睇返重溫呢
[00:05:50.000 --> 00:05:52.000]  一至到九節嘅裏面啦
[00:05:52.000 --> 00:05:56.000]  咁呢我哋就有幾個嘅動詞呢
[00:05:56.000 --> 00:05:59.000]  我哋即係都可以去睇一睇
[00:05:59.000 --> 00:06:02.000]  第一就係唔可以離棄佢啦
[00:06:02.000 --> 00:06:04.000]  當我哋對智慧嘅態度
[00:06:04.000 --> 00:06:06.000]  即係要得著佢啦
[00:06:06.000 --> 00:06:07.000]  唔好忘記佢啦
[00:06:07.000 --> 00:06:09.000]  唔好偏離佢口中啦
[00:06:09.000 --> 00:06:10.000]  要愛佢啦
[00:06:10.000 --> 00:06:12.000]  要以佢為首啦
[00:06:12.000 --> 00:06:13.000]  要高舉佢啦
[00:06:13.000 --> 00:06:15.000]  同埋要擁抱佢
[00:06:15.000 --> 00:06:17.000]  咁你喺啲九節嘅裏面呢
[00:06:17.000 --> 00:06:19.000]  呢啲嘅動詞呀
[00:06:19.000 --> 00:06:22.000]  當我哋睇真呢啲嘅動詞呢
[00:06:22.000 --> 00:06:26.000]  大概呢就係講緊我哋點樣對待我哋嘅另一半
[00:06:26.000 --> 00:06:28.000]  你諗下係咪
[00:06:28.000 --> 00:06:30.000]  即係的而且確係咪呀
[00:06:30.000 --> 00:06:32.000]  即係我都係會用呢一啲嘅動詞呢
[00:06:32.000 --> 00:06:35.000]  嚟去對待對待阿思慕
[00:06:35.000 --> 00:06:38.000]  即係而喺呢一段嘅經文
[00:06:38.000 --> 00:06:41.000]  當我哋嚟去到咁樣嚟去到佢實踐嘅時候呢
[00:06:41.000 --> 00:06:45.000]  畀我哋至少有五個嘅回應呀
[00:06:45.000 --> 00:06:48.000]  就係呢智慧呢會庇護你啦
[00:06:48.000 --> 00:06:49.000]  保守你啦
[00:06:49.000 --> 00:06:50.000]  使你升高啦
[00:06:50.000 --> 00:06:51.000]  使你尊榮啦
[00:06:51.000 --> 00:06:54.000]  最後將華觀嫁咗你頭上
[00:06:54.000 --> 00:06:57.000]  把榮面呢賜畀你
[00:06:57.000 --> 00:06:59.000]  所以呢當你如果喺教會裏面
[00:06:59.000 --> 00:07:02.000]  發現有啲嘅丈夫特別靚仔呀
[00:07:02.000 --> 00:07:05.000]  或者啲姊妹呢特別眉飛色舞呢
[00:07:05.000 --> 00:07:09.000]  好可能呢佢嘅另一半呢都幾疼佢呀
[00:07:09.000 --> 00:07:11.000]  所以呢就即係
[00:07:11.000 --> 00:07:13.000]  所以佢哋嘅樣特別好㗎
[00:07:13.000 --> 00:07:17.000]  一個呢好似係互惠嘅關係
[00:07:17.000 --> 00:07:19.000]  對你嘅另一半好呢
[00:07:19.000 --> 00:07:21.000]  其實一定係善有善報㗎
[00:07:21.000 --> 00:07:23.000]  你對佢好嘅同時呢
[00:07:23.000 --> 00:07:25.000]  佢一定都會對你特別好呀
[00:07:25.000 --> 00:07:27.000]  一個互惠嘅關係
[00:07:27.000 --> 00:07:29.000]  過去呢可能有弟兄姊妹都會話
[00:07:29.000 --> 00:07:33.000]  哇江牧師你嘅身型好似大見咗喎
[00:07:33.000 --> 00:07:34.000]  咁樣呀
[00:07:34.000 --> 00:07:36.000]  因為呢我都係回想啦
[00:07:36.000 --> 00:07:38.000]  每一日呢我都好真心咁樣呢
[00:07:38.000 --> 00:07:41.000]  欣賞阿師母呢煮嘅飯呀
[00:07:41.000 --> 00:07:43.000]  實在太好味啦
[00:07:43.000 --> 00:07:45.000]  所以呢不自覺咁樣呢食多咗
[00:07:45.000 --> 00:07:48.000]  咁呢即係如果引用返好似呢個經文
[00:07:48.000 --> 00:07:50.000]  師母就好似將個華觀唔單止放喺我頭上
[00:07:50.000 --> 00:07:52.000]  亦都放埋喺我身上呀
[00:07:52.000 --> 00:07:55.000]  所以佢今日搞成咁樣呀
[00:07:55.000 --> 00:07:59.000]  所以呢智慧就好似一個愛人咁樣
[00:07:59.000 --> 00:08:03.000]  當你好錫佢好珍惜佢成日都
[00:08:03.000 --> 00:08:05.000]  視佢喺你身邊嘅時候
[00:08:05.000 --> 00:08:07.000]  你冇忘記佢
[00:08:07.000 --> 00:08:11.000]  其實呢喺當中我哋係會得著一個嘅回憲
[00:08:11.000 --> 00:08:13.000]  得著嗰個嘅互動
[00:08:13.000 --> 00:08:16.000]  好似經文所講呢係會維護你
[00:08:16.000 --> 00:08:21.000]  所以呢一個關乎到一個生命嘅決擇
[00:08:21.000 --> 00:08:24.000]  究竟呢一刻我哋點樣嚟到去過我哋嘅人生
[00:08:24.000 --> 00:08:27.000]  我哋點樣嚟到去選擇生命
[00:08:27.000 --> 00:08:29.000]  係關乎一個生死嘅決擇
[00:08:29.000 --> 00:08:35.000]  我唔知道你點樣嚟到睇呢一刻你同上帝嘅關係
[00:08:35.000 --> 00:08:40.000]  其實係關乎一個結局生同埋死
[00:08:40.000 --> 00:08:44.000]  即係如果當講得咁激嘅時候
[00:08:44.000 --> 00:08:47.000]  你就好自然你就會我梗係會選擇生
[00:08:47.000 --> 00:08:49.000]  係咪唔想行條死嘅路
[00:08:49.000 --> 00:08:52.000]  不過事實上呢人心裏面諗嘅
[00:08:52.000 --> 00:08:54.000]  同實際做嘅呢
[00:08:54.000 --> 00:08:57.000]  其實都有時候都幾矛盾
[00:08:57.000 --> 00:08:58.000]  都會幾唔同
[00:08:58.000 --> 00:09:01.000]  即係我哋都知道
[00:09:01.000 --> 00:09:02.000]  頭腦上都知
[00:09:02.000 --> 00:09:04.000]  大部分人都知
[00:09:04.000 --> 00:09:07.000]  咩嘢係健康嘅食物
[00:09:07.000 --> 00:09:10.000]  但係當實際我哋選擇嘅時候呢
[00:09:10.000 --> 00:09:12.000]  唔知點解我哋偏偏鍾意呢
[00:09:12.000 --> 00:09:15.000]  你去到食好多唔健康嘅嘢食
[00:09:15.000 --> 00:09:16.000]  點解
[00:09:16.000 --> 00:09:18.000]  因為貪佢可口
[00:09:18.000 --> 00:09:19.000]  正囉
[00:09:19.000 --> 00:09:22.000]  啲油炸嘢呀係咪呀食起上嚟呢真係越食呀
[00:09:22.000 --> 00:09:25.000]  越開心呀越食越開胃呀
[00:09:25.000 --> 00:09:28.000]  但係我哋都明知道呢食咗入肚裏面呢
[00:09:28.000 --> 00:09:30.000]  其實會危害我哋嘅健康
[00:09:30.000 --> 00:09:33.000]  就係因為我哋貪佢可口
[00:09:33.000 --> 00:09:35.000]  呢一個呢就令到我哋呢
[00:09:35.000 --> 00:09:38.000]  毫不猶豫咁樣嚟到去選擇佢哋
[00:09:38.000 --> 00:09:41.000]  但係當喺生命嘅選擇嘅裏面
[00:09:41.000 --> 00:09:44.000]  我哋嘅表現會唔會都係咁樣
[00:09:44.000 --> 00:09:48.000]  人生嘅路上智慧嘅女人同埋愚昧嘅女人
[00:09:48.000 --> 00:09:52.000]  爭住呀爭住呢邀請你你呀你呀你呀
[00:09:52.000 --> 00:09:56.000]  或者呢都係智慧嘅女人就係講緊一個呢
[00:09:56.000 --> 00:09:59.000]  持守道德靈性嘅生活方式
[00:09:59.000 --> 00:10:02.000]  同埋呢愚昧嘅女人就係講緊一個呢
[00:10:02.000 --> 00:10:05.000]  敗壞道德靈性嘅生活方式
[00:10:05.000 --> 00:10:09.000]  同樣喺我哋嘅生活嘅裏面
[00:10:09.000 --> 00:10:11.000]  喺我哋生活嘅場景嘅裏面呢
[00:10:11.000 --> 00:10:14.000]  不斷咁樣嚟到去呼喚我哋
[00:10:14.000 --> 00:10:16.000]  所以呢喺整個森嚴嘅裏面呢
[00:10:16.000 --> 00:10:19.000]  生命嘅路就代表呢一個智慧婦人
[00:10:19.000 --> 00:10:22.000]  同埋死亡嘅路代表愚昧婦人呢
[00:10:22.000 --> 00:10:26.000]  有著一個呢好強烈嘅對比
[00:10:26.000 --> 00:10:28.000]  當我哋一路嚟到去走前面嘅人生嘅路
[00:10:28.000 --> 00:10:30.000]  聖經好清楚話畀我哋聽
[00:10:30.000 --> 00:10:33.000]  唔係引向我哋去永生
[00:10:33.000 --> 00:10:36.000]  就係帶我哋去死亡
[00:10:36.000 --> 00:10:40.000]  我哋唔可能呢係毫無意識
[00:10:40.000 --> 00:10:43.000]  喺生命裏面我哋冇錯好多
[00:10:43.000 --> 00:10:45.000]  大大小小嘅抉擇
[00:10:45.000 --> 00:10:47.000]  有一啲可能係無關同樣
[00:10:47.000 --> 00:10:50.000]  但係有一啲可能係關乎
[00:10:50.000 --> 00:10:52.000]  我哋生死嘅大事
[00:10:52.000 --> 00:10:55.000]  我哋唔能夠呢唔嚴肅面對
[00:10:55.000 --> 00:10:58.000]  我哋都要承認其實我哋活喺一個呢
[00:10:58.000 --> 00:11:00.000]  世俗化嘅世界嘅裏面
[00:11:00.000 --> 00:11:03.000]  好似呢越嚟越難感受到
[00:11:03.000 --> 00:11:07.000]  越嚟越難感受到呢神嘅同在
[00:11:07.000 --> 00:11:10.000]  成日呢我哋都會覺得神好似呢
[00:11:10.000 --> 00:11:12.000]  即係這麼勤
[00:11:12.000 --> 00:11:15.000]  但係實際又好似那麼遠係咪
[00:11:15.000 --> 00:11:17.000]  即係當我哋聖經明明都話畀我哋聽啦
[00:11:17.000 --> 00:11:19.000]  神係以馬來嚟嘅神
[00:11:19.000 --> 00:11:22.000]  常與我哋同在常與我哋同行
[00:11:22.000 --> 00:11:24.000]  不過喺實際嘅上面呢
[00:11:24.000 --> 00:11:26.000]  我哋卻係好似這麼勤
[00:11:26.000 --> 00:11:28.000]  理性上這麼勤
[00:11:28.000 --> 00:11:30.000]  實際上感性上那麼遠
[00:11:30.000 --> 00:11:33.000]  即係我哋好似呢我哋嘅祈禱
[00:11:33.000 --> 00:11:35.000]  只係一種慣性嘅動作
[00:11:35.000 --> 00:11:37.000]  其實我哋都唔在乎呀
[00:11:37.000 --> 00:11:39.000]  究竟神係咪聽禱告
[00:11:39.000 --> 00:11:42.000]  又或者我哋只係一味喺度
[00:11:42.000 --> 00:11:44.000]  將我哋嘅需要呢話畀神聽
[00:11:44.000 --> 00:11:46.000]  好似稟神咁樣
[00:11:46.000 --> 00:11:49.000]  但係我哋從來都冇一個空間時間呢
[00:11:49.000 --> 00:11:51.000]  去讓自己安靜落嚟
[00:11:51.000 --> 00:11:55.000]  去聽下神同我哋講緊啲乜嘢
[00:11:55.000 --> 00:11:58.000]  喺呢一個世俗嘅化嘅生活嘅裏面
[00:11:58.000 --> 00:12:00.000]  選擇信仰
[00:12:00.000 --> 00:12:03.000]  又係一回一回咩事呢
[00:12:03.000 --> 00:12:05.000]  無錯我哋可能選擇
[00:12:05.000 --> 00:12:07.000]  今日返到嚟教會
[00:12:07.000 --> 00:12:09.000]  即係相信神同我哋呢去
[00:12:09.000 --> 00:12:12.000]  慣性去開嗰間酒樓呢
[00:12:12.000 --> 00:12:14.000]  點某一個菜呢
[00:12:14.000 --> 00:12:17.000]  有時候可能都會幾類似
[00:12:17.000 --> 00:12:20.000]  當然呢一個都係一個決擇嚟嘅
[00:12:20.000 --> 00:12:22.000]  但係如果一個係關乎
[00:12:22.000 --> 00:12:25.000]  生命嘅決擇嘅時候
[00:12:25.000 --> 00:12:27.000]  我哋返教會
[00:12:27.000 --> 00:12:29.000]  信耶穌
[00:12:29.000 --> 00:12:31.000]  同埋好鍾意呢
[00:12:31.000 --> 00:12:33.000]  即係可能我哋喺個過程嘅裏面
[00:12:33.000 --> 00:12:36.000]  就係好希望呢能夠得到一啲嘅滿足
[00:12:36.000 --> 00:12:39.000]  可能呢好想嚟到佢見到某啲人
[00:12:39.000 --> 00:12:42.000]  同佢哋一個即係彼此相愛嘅方式
[00:12:42.000 --> 00:12:45.000]  又或者呢教會畀人嘅感覺呢
[00:12:45.000 --> 00:12:48.000]  即係即鍾意聖經嘅道理呀崇拜嘅儀式
[00:12:48.000 --> 00:12:50.000]  不過呢啲嘅鍾意呢
[00:12:50.000 --> 00:12:52.000]  可能同我哋平時揀一件
[00:12:52.000 --> 00:12:54.000]  自己鍾意著嘅衫
[00:12:54.000 --> 00:12:56.000]  唔關乎生死
[00:12:56.000 --> 00:12:58.000]  但係當信仰變成咗一個呢
[00:12:58.000 --> 00:13:01.000]  千八樣生活嘅裏面選擇之一
[00:13:01.000 --> 00:13:05.000]  而唔係一個人生終極嘅決擇嘅時候呢
[00:13:05.000 --> 00:13:09.000]  信仰究竟喺我哋嘅生命裏面
[00:13:09.000 --> 00:13:11.000]  係咪以一個呢
[00:13:11.000 --> 00:13:13.000]  即係人為之而生
[00:13:13.000 --> 00:13:16.000]  為之而死嘅一件事情
[00:13:16.000 --> 00:13:18.000]  對你嚟講
[00:13:18.000 --> 00:13:20.000]  當我哋相信呢個神
[00:13:20.000 --> 00:13:23.000]  我哋同上帝嚟去到建立呢個關係嘅時候
[00:13:23.000 --> 00:13:26.000]  我哋嘅意義喺邊度呢
[00:13:26.000 --> 00:13:29.000]  智慧尚尚就好似喺我哋生活嘅當中
[00:13:29.000 --> 00:13:31.000]  好似一個愛人咁樣呢
[00:13:31.000 --> 00:13:34.000]  嚟到呼叫你邀請你去愛佢
[00:13:34.000 --> 00:13:40.000]  問題我哋有冇成日忽略咗呢一個智慧嘅聲音
[00:13:40.000 --> 00:13:44.000]  亦都忽略咗佢畀我哋嘅感動
[00:13:44.000 --> 00:13:46.000]  一個以智慧為首嘅人呢
[00:13:46.000 --> 00:13:48.000]  喺佢人生嘅道路上面
[00:13:48.000 --> 00:13:52.000]  佢係會選擇聽從呢智慧嘅聲音
[00:13:52.000 --> 00:13:54.000]  喺生命嘅裏面呢
[00:13:54.000 --> 00:13:58.000]  你去到去做正確嘅選擇
[00:13:58.000 --> 00:14:00.000]  呢一個亦都即係意味住
[00:14:00.000 --> 00:14:02.000]  你知道聖經裏面有啲嘅原則
[00:14:02.000 --> 00:14:04.000]  喺入神心意喺土神喜悅呢
[00:14:04.000 --> 00:14:08.000]  你會選擇去做而且會堅持到底
[00:14:08.000 --> 00:14:10.000]  無論個環境係點樣呢
[00:14:10.000 --> 00:14:14.000]  你都會堅持到底咁樣你去到去活出嚟
[00:14:14.000 --> 00:14:16.000]  與此同時亦都有一啲可能
[00:14:16.000 --> 00:14:19.000]  你知道上帝唔喜悅嘅事呢
[00:14:19.000 --> 00:14:21.000]  你會拒絕去做
[00:14:21.000 --> 00:14:25.000]  為生命呢你去到去立界線
[00:14:25.000 --> 00:14:28.000]  經文喺跟住落嚟呢十到十九節呢
[00:14:28.000 --> 00:14:31.000]  我想邀請大家同我一齊去中毒
[00:14:31.000 --> 00:14:34.000]  好 預備 一二三起
[00:15:01.000 --> 00:15:03.000]  可行惡人的路
[00:15:03.000 --> 00:15:05.000]  不要走壞人的道
[00:15:05.000 --> 00:15:07.000]  要轉離而去
[00:15:07.000 --> 00:15:09.000]  他們若不行惡
[00:15:09.000 --> 00:15:11.000]  難以成眠
[00:15:11.000 --> 00:15:14.000]  不使人跌倒就睡臥不安
[00:15:14.000 --> 00:15:18.000]  因為他們以邪惡當餅吃
[00:15:18.000 --> 00:15:20.000]  以暴力當酒喝
[00:15:20.000 --> 00:15:22.000]  但異人的路
[00:15:22.000 --> 00:15:24.000]  好象黎明的光
[00:15:24.000 --> 00:15:25.000]  越照越明
[00:15:25.000 --> 00:15:27.000]  直到正午
[00:15:27.000 --> 00:15:29.000]  惡人的道幽暗
[00:15:29.000 --> 00:15:32.000]  自己不知因何跌倒
[00:15:32.000 --> 00:15:34.000]  經文裏面呢
[00:15:34.000 --> 00:15:36.000]  對於惡人嘅道路呢
[00:15:36.000 --> 00:15:38.000]  亦都有幾個嘅動詞
[00:15:38.000 --> 00:15:40.000]  我哋又一齊嚟睇下
[00:15:40.000 --> 00:15:42.000]  第一就不可放鬆
[00:15:42.000 --> 00:15:43.000]  不可行
[00:15:43.000 --> 00:15:44.000]  不要走
[00:15:44.000 --> 00:15:46.000]  要轉離而去
[00:15:46.000 --> 00:15:50.000]  唔單止呢唔可以走喺惡人嘅道路
[00:15:50.000 --> 00:15:51.000]  更加呢
[00:15:51.000 --> 00:15:54.000]  經文提醒我哋要set一個marge
[00:15:54.000 --> 00:15:56.000]  要立界線
[00:15:56.000 --> 00:16:00.000]  就好似呢即係呢一個嘅TTC
[00:16:00.000 --> 00:16:02.000]  即係我哋都有機會啦
[00:16:02.000 --> 00:16:03.000]  多唔多搭過TTC
[00:16:03.000 --> 00:16:06.000]  有一條好粗好黃嘅線
[00:16:06.000 --> 00:16:08.000]  即係你就知道呢
[00:16:08.000 --> 00:16:11.000]  你就應該要喺線以來
[00:16:11.000 --> 00:16:13.000]  即係你唔會企埋去
[00:16:13.000 --> 00:16:16.000]  因為你知道當如果你搭上呢條黃線
[00:16:16.000 --> 00:16:17.000]  再行前一步呢
[00:16:17.000 --> 00:16:18.000]  你會點呀
[00:16:18.000 --> 00:16:21.000]  你就會跌落嗰個路軌嘅裏面
[00:16:21.000 --> 00:16:22.000]  喺呢段經文呢
[00:16:22.000 --> 00:16:24.000]  其實唔係要我哋呢
[00:16:24.000 --> 00:16:25.000]  去到嗰個境界
[00:16:25.000 --> 00:16:27.000]  其實呢提醒緊我哋呢
[00:16:27.000 --> 00:16:28.000]  當我哋見到條線
[00:16:28.000 --> 00:16:31.000]  唔係話見到條線你先要縮
[00:16:31.000 --> 00:16:35.000]  而係當你去到嗰個黃線之前呢
[00:16:35.000 --> 00:16:37.000]  你就要選擇逃離
[00:16:37.000 --> 00:16:39.000]  選擇逃避
[00:16:39.000 --> 00:16:41.000]  因為嗰個係好危險
