
[00:00:00.000 --> 00:00:09.000]  今日我們回到聖經裡,看另一個人物,就是阿巴拉罕。
[00:04:47.000 --> 00:04:51.000]  阿巴拉罕的神,以撒的神,阿閣的神,
[00:04:51.000 --> 00:04:56.000]  是給他們知道這個神是怎樣的神。
[00:04:56.000 --> 00:05:05.000]  阿巴拉罕的故事,
[00:05:05.000 --> 00:05:09.000]  在十二章一開始的時候,
[00:05:12.000 --> 00:05:17.000]  在創世紀十二章一開始就說,
[00:05:17.000 --> 00:05:21.000]  耶和華對阿巴拉罕說,
[00:05:21.000 --> 00:05:23.000]  那時候阿巴拉罕從未改名,
[00:05:23.000 --> 00:05:28.000]  就叫他離開本地,本族,
[00:05:28.000 --> 00:05:33.000]  父家,往我所要指示你的地去。
[00:05:33.000 --> 00:05:40.000]  記得在創世紀十二章一開始的時候,
[00:05:40.000 --> 00:05:44.000]  記得在六月份的時候,
[00:05:44.000 --> 00:05:48.000]  我們有一個主持人,
[00:05:48.000 --> 00:05:53.000]  是我們安立考官的其中一個,
[00:05:53.000 --> 00:05:57.000]  是Dr.Copey,是你不知道的當年教授,
[00:05:57.000 --> 00:06:01.000]  他是主打救藥的,
[00:06:01.000 --> 00:06:07.000]  我們記得那天他講到大家記不記得,
[00:06:07.000 --> 00:06:11.000]  很簡單的兩件事,
[00:06:11.000 --> 00:06:13.000]  當我們看一個人的時候,
[00:06:13.000 --> 00:06:17.000]  就要看他講什麼,
[00:06:17.000 --> 00:06:19.000]  和他做什麼,
[00:06:19.000 --> 00:06:21.000]  這個是很記得的,
[00:06:21.000 --> 00:06:23.000]  只是我記得這樣,
[00:06:23.000 --> 00:06:27.000]  十二章一開始的時候,
[00:06:27.000 --> 00:06:29.000]  很有趣的是,
[00:06:29.000 --> 00:06:33.000]  那裡是神對阿巴拉罕說,
[00:06:33.000 --> 00:06:37.000]  對他說話,沒有說阿巴拉罕說什麼,
[00:06:37.000 --> 00:06:39.000]  或是想什麼,
[00:06:39.000 --> 00:06:41.000]  如果是另一個人,
[00:06:41.000 --> 00:06:44.000]  或是阿巴拉罕會問他,
[00:06:44.000 --> 00:06:46.000]  問神一些事情,
[00:06:46.000 --> 00:06:49.000]  但在這裡我們看到,
[00:06:49.000 --> 00:06:53.000]  是神對阿巴拉罕說話,
[00:06:53.000 --> 00:06:56.000]  所以那個重點不是阿巴拉罕,
[00:06:56.000 --> 00:07:00.000]  而是重點要看的是神,
[00:07:00.000 --> 00:07:03.000]  和說什麼,
[00:07:03.000 --> 00:07:05.000]  這是一個重點在那裡,
[00:07:05.000 --> 00:07:13.000]  因為那天我特別和他討論一些事情,
[00:07:13.000 --> 00:07:17.000]  因為我知道他將來會提到阿巴拉罕,
[00:07:17.000 --> 00:07:19.000]  所以我就想問他,
[00:07:19.000 --> 00:07:22.000]  但結果他反過來問,
[00:07:22.000 --> 00:07:25.000]  但我當時沒有辦法回答他,
[00:07:25.000 --> 00:07:31.000]  幸好兩個月前他在安立考試,
[00:07:31.000 --> 00:07:34.000]  他考李牧師,
[00:07:34.000 --> 00:07:37.000]  我不是在那裡給他考,
[00:07:37.000 --> 00:07:40.000]  不過當晚我從他有好交通罪,
[00:07:40.000 --> 00:07:42.000]  關於阿巴拉罕的事情,
[00:07:42.000 --> 00:07:45.000]  稍後我會提到,
[00:07:45.000 --> 00:07:48.000]  所以我們看到一件事,
[00:07:48.000 --> 00:07:51.000]  在十二章一節,
[00:07:51.000 --> 00:07:54.000]  我們要提出兩件事,
[00:07:54.000 --> 00:07:56.000]  一個是耶和,
[00:07:56.000 --> 00:08:01.000]  另一個是耶和對阿巴拉罕說什麼,
[00:08:01.000 --> 00:08:04.000]  「說」這個字,
[00:08:04.000 --> 00:08:10.000]  我發覺是一個很大的大字,
[00:08:10.000 --> 00:08:12.000]  我不知道中文應該怎樣去翻譯,
[00:08:12.000 --> 00:08:16.000]  因為原文「希巴羅人」這個字,
[00:08:16.000 --> 00:08:19.000]  有很多意思,
[00:08:19.000 --> 00:08:22.000]  在創世紀一開始,
[00:08:22.000 --> 00:08:27.000]  「說」一開始在創世紀一開始就用,
[00:08:27.000 --> 00:08:29.000]  如果你回去,
[00:08:29.000 --> 00:08:33.000]  神創造天地的時候就這樣說,
[00:08:33.000 --> 00:08:40.000]  「說」可以解釋為,
[00:08:40.000 --> 00:08:42.000]  人家叫你,
[00:08:42.000 --> 00:08:43.000]  最簡單,
[00:08:43.000 --> 00:08:45.000]  不只是他說話,
[00:08:45.000 --> 00:08:47.000]  神叫你,
[00:08:47.000 --> 00:08:48.000]  不是神叫你,
[00:08:48.000 --> 00:08:53.000]  是「說」誰叫你這個解釋,
[00:08:53.000 --> 00:08:55.000]  或者命令你一些事情,
[00:08:55.000 --> 00:08:59.000]  在聖經裏面,
[00:08:59.000 --> 00:09:02.000]  這個字有五千幾次,
[00:09:02.000 --> 00:09:04.000]  我沒有逐個查,
[00:09:04.000 --> 00:09:07.000]  我有些會幫我,
[00:09:07.000 --> 00:09:10.000]  告訴我這個字在哪裏出來,
[00:09:10.000 --> 00:09:12.000]  出現了多少次,
[00:09:12.000 --> 00:09:14.000]  所以這個字在哪裏出來的時候,
[00:09:14.000 --> 00:09:19.000]  我就會回去看看不同的章節裏面,
[00:09:19.000 --> 00:09:21.000]  究竟說的事情是甚麼,
[00:09:21.000 --> 00:09:26.000]  所以我們在創世紀的時候,
[00:09:26.000 --> 00:09:28.000]  我們亦都看到,
[00:09:28.000 --> 00:09:36.000]  當人有欺騙夏娃的時候,
[00:09:36.000 --> 00:09:38.000]  「欺騙」那個字,
[00:09:38.000 --> 00:09:41.000]  都是蛇對夏娃說的,
[00:09:41.000 --> 00:09:44.000]  都是用這個字說的,
[00:09:44.000 --> 00:09:49.000]  在新時代雖然是「欺騙」文,
[00:09:49.000 --> 00:09:56.000]  但那個字是撒旦引誘耶穌,
[00:09:56.000 --> 00:09:59.000]  引誘的字都是用這個字,
[00:09:59.000 --> 00:10:01.000]  雖然是「欺騙」文,
[00:10:01.000 --> 00:10:04.000]  但兩個字是互相交換的,
[00:10:04.000 --> 00:10:06.000]  所以我們要留意一件事,
[00:10:06.000 --> 00:10:11.000]  究竟是誰說的,
[00:10:11.000 --> 00:10:13.000]  和他說甚麼,
[00:10:13.000 --> 00:10:17.000]  這是一個重點,
[00:10:17.000 --> 00:10:20.000]  不是阿伯拉罕說甚麼,
[00:10:20.000 --> 00:10:22.000]  這是神說的,
[00:10:22.000 --> 00:10:25.000]  不是隨便說的,
[00:10:25.000 --> 00:10:27.000]  呼召,
[00:10:27.000 --> 00:10:31.000]  我們很多時都會聽到一件事,
[00:10:31.000 --> 00:10:32.000]  不是說話,
[00:10:32.000 --> 00:10:35.000]  而是說到神呼召,
[00:10:35.000 --> 00:10:37.000]  阿伯拉罕出來,
[00:10:37.000 --> 00:10:43.000]  叫他出來,
[00:10:43.000 --> 00:10:46.000]  很多時我們會有一個例子出來,
[00:10:46.000 --> 00:10:51.000]  究竟神做甚麼事要呼召他,
[00:10:51.000 --> 00:10:53.000]  而呼召他的時候,
[00:10:53.000 --> 00:10:56.000]  又沒有告訴他去哪裏,
[00:10:56.000 --> 00:11:00.000]  「你去吧」,
[00:11:00.000 --> 00:11:04.000]  當看到這段事的時候,
[00:11:04.000 --> 00:11:08.000]  我們心裏面都會有一些想法,
[00:11:08.000 --> 00:11:12.000]  究竟是甚麼一回事,
[00:11:12.000 --> 00:11:15.000]  我相信大家坐在這裏,
[00:11:15.000 --> 00:11:19.000]  多數都是幾千里路,
[00:11:19.000 --> 00:11:21.000]  返山越海,
[00:11:21.000 --> 00:11:23.000]  來到明州,
[00:11:23.000 --> 00:11:28.000]  我想沒有幾個人在這裏土生土長,
[00:11:28.000 --> 00:11:30.000]  就算在隔離州過來,
[00:11:30.000 --> 00:11:32.000]  都幾百里路過來,
[00:11:32.000 --> 00:11:36.000]  但相信多數都是很遠很遠來到,
[00:11:36.000 --> 00:11:38.000]  來到這裏,
[00:11:38.000 --> 00:11:40.000]  我記得我來的時候,
[00:11:40.000 --> 00:11:42.000]  第一個人問我,
[00:11:42.000 --> 00:11:43.000]  「你真是傻,
[00:11:43.000 --> 00:11:44.000]  你來這裏幹甚麼?
[00:11:44.000 --> 00:11:46.000]  來明州這麼冷,
[00:11:46.000 --> 00:11:48.000]  又不好吃。」
[00:11:48.000 --> 00:11:52.000]  我想我們每個人來這裏的時候,
[00:11:52.000 --> 00:11:56.000]  應該會有一些目的,
[00:11:56.000 --> 00:11:58.000]  不是貪好玩就來這裏,
[00:11:58.000 --> 00:12:02.000]  不論你是讀書或者工作,
[00:12:02.000 --> 00:12:03.000]  找到工作,
[00:12:03.000 --> 00:12:06.000]  或者沒有在這裏,
[00:12:06.000 --> 00:12:08.000]  把兒女帶過來,
[00:12:08.000 --> 00:12:10.000]  或者兒女在這裏,
[00:12:10.000 --> 00:12:12.000]  把父母帶過來,
[00:12:12.000 --> 00:12:18.000]  這是很合理很正常的事情,
[00:12:18.000 --> 00:12:24.000]  但阿巴拉罕是神叫他,
[00:12:24.000 --> 00:12:26.000]  從他的老家出去,
[00:12:26.000 --> 00:12:28.000]  去一個地方,
[00:12:28.000 --> 00:12:32.000]  而那個地方又沒有告訴他,
[00:12:32.000 --> 00:12:37.000]  我不知道大家有沒有這樣的經驗,
[00:12:37.000 --> 00:12:39.000]  當你未來的時候,
[00:12:39.000 --> 00:12:42.000]  你聽到一個呼召,
[00:12:42.000 --> 00:12:43.000]  神的呼召,
[00:12:43.000 --> 00:12:44.000]  不是人的呼召,
[00:12:44.000 --> 00:12:46.000]  神的呼召,
[00:12:46.000 --> 00:12:48.000]  我不知道,
[00:12:48.000 --> 00:12:50.000]  或者如果有,
[00:12:50.000 --> 00:12:51.000]  告訴我,
[00:12:51.000 --> 00:12:53.000]  但我就沒有,
[00:12:53.000 --> 00:12:56.000]  但在未來之前,
[00:12:56.000 --> 00:12:59.000]  我遇到另一件事,
[00:12:59.000 --> 00:13:04.000]  當然來面蘇達是一個很合理,
[00:13:04.000 --> 00:13:06.000]  有很正確的理由,
[00:13:06.000 --> 00:13:09.000]  不是神呼召或不呼召問題,
[00:13:09.000 --> 00:13:11.000]  而是要讀書,
[00:13:11.000 --> 00:13:13.000]  應該沒有問題,
[00:13:13.000 --> 00:13:15.000]  但在未來之前,
[00:13:15.000 --> 00:13:17.000]  有一天,
[00:13:17.000 --> 00:13:19.000]  那時候那一年,
[00:13:19.000 --> 00:13:21.000]  我是坐在這裏,
[00:13:21.000 --> 00:13:23.000]  不用上課,
[00:13:23.000 --> 00:13:25.000]  正在工作,
[00:13:25.000 --> 00:13:27.000]  有一天,
[00:13:27.000 --> 00:13:33.000]  我想到要去隔壁那間教會,
[00:13:33.000 --> 00:13:35.000]  跟他們說再見,
[00:13:35.000 --> 00:13:37.000]  因為我已經要走,
[00:13:37.000 --> 00:13:39.000]  因為那房間,
[00:13:39.000 --> 00:13:40.000]  那間屋,
[00:13:40.000 --> 00:13:42.000]  是在教會的隔壁,
[00:13:42.000 --> 00:13:43.000]  是教會的,
[00:13:43.000 --> 00:13:44.000]  我幾乎在那裏,
[00:13:44.000 --> 00:13:46.000]  免費住了兩年,
[00:13:46.000 --> 00:13:47.000]  三十元一個月,
[00:13:47.000 --> 00:13:49.000]  都算了,
[00:13:49.000 --> 00:13:51.000]  有間房間,
[00:13:51.000 --> 00:13:55.000]  我覺得應該去,
[00:13:55.000 --> 00:13:58.000]  跟別人說再見,
[00:13:58.000 --> 00:14:02.000]  即使不是我想去主要崇拜,
[00:14:02.000 --> 00:14:05.000]  但我想都合情合理,
[00:14:05.000 --> 00:14:08.000]  那天早上去到的時候,
[00:14:08.000 --> 00:14:12.000]  是他們的父牧師講道,
[00:14:12.000 --> 00:14:15.000]  是講路加福音十五章,
[00:14:15.000 --> 00:14:17.000]  浪子回頭的故事,
[00:14:17.000 --> 00:14:19.000]  那故事很熟悉,
[00:14:19.000 --> 00:14:22.000]  但那次聽完,
[00:14:22.000 --> 00:14:25.000]  心裏面有些感受,
[00:14:25.000 --> 00:14:27.000]  因為離開時,
[00:14:27.000 --> 00:14:30.000]  有很多掙扎,
[00:14:30.000 --> 00:14:34.000]  因為已經離開了家裏很久,
[00:14:34.000 --> 00:14:36.000]  沒得回去,
[00:14:36.000 --> 00:14:37.000]  現在還要留在這裏,
[00:14:37.000 --> 00:14:39.000]  還要走去面試,
[00:14:39.000 --> 00:14:43.000]  當時心裏面的想法不一樣,
[00:14:43.000 --> 00:14:47.000]  接著的星期我再回去,
[00:14:47.000 --> 00:14:51.000]  因為我要等牧師自己講道,
[00:14:51.000 --> 00:14:53.000]  都要聽一次,
[00:14:53.000 --> 00:14:55.000]  第二次去講道的時候,
[00:14:55.000 --> 00:14:57.000]  他就講浪子回頭三章,
[00:14:57.000 --> 00:14:58.000]  離歌抵舞,
[00:14:58.000 --> 00:15:00.000]  重生的事蹟,
[00:15:00.000 --> 00:15:04.000]  聽完那邊道那一天,
[00:15:04.000 --> 00:15:06.000]  我就走去跟他說,
[00:15:06.000 --> 00:15:08.000]  我要在教會受洗,
[00:15:08.000 --> 00:15:10.000]  還要在教會受洗,
[00:15:10.000 --> 00:15:18.000]  牧師亦沒有時間和我上受洗班,
[00:15:18.000 --> 00:15:20.000]  應該要有的,
[00:15:20.000 --> 00:15:23.000]  但當時我的英文又不行,
[00:15:23.000 --> 00:15:24.000]  他又沒有心機,
[00:15:24.000 --> 00:15:27.000]  還有時間說我要走,
[00:15:27.000 --> 00:15:32.000]  他又沒有特別問我很多問題,
[00:15:32.000 --> 00:15:34.000]  我們排期,
[00:15:34.000 --> 00:15:36.000]  因為時間的關係,
[00:15:36.000 --> 00:15:42.000]  在一個週日的早上,
[00:15:42.000 --> 00:15:44.000]  我上班之前,
[00:15:44.000 --> 00:15:46.000]  這樣和我受洗,
[00:15:46.000 --> 00:15:47.000]  因為上班後,
[00:15:47.000 --> 00:15:49.000]  他還可以帶我去吃早餐,
[00:15:49.000 --> 00:15:51.000]  在牧師鏡頭吃早餐,
[00:15:51.000 --> 00:15:52.000]  對不起,
[00:15:52.000 --> 00:15:56.000]  所以如果受洗的話,
[00:15:56.000 --> 00:16:01.000]  我不是說要,
[00:16:01.000 --> 00:16:06.000]  但那天早上只有我兩個人,
[00:16:06.000 --> 00:16:08.000]  一個大吉,
[00:16:08.000 --> 00:16:09.000]  因為是週日,
[00:16:09.000 --> 00:16:11.000]  沒有人,
[00:16:11.000 --> 00:16:16.000]  他叫我跪在台前,
[00:16:16.000 --> 00:16:18.000]  台又爛了,
[00:16:18.000 --> 00:16:19.000]  叫我跪下,
[00:16:19.000 --> 00:16:22.000]  叫我自己祈禱,
[00:16:22.000 --> 00:16:24.000]  我不是很懂得祈禱,
[00:16:24.000 --> 00:16:27.000]  不知道怎樣應該怎樣,
[00:16:27.000 --> 00:16:31.000]  事實上我當時很簡單,
[00:16:31.000 --> 00:16:37.000]  在那裡對著十字架,
[00:16:37.000 --> 00:16:39.000]  望著十字架說一句,
[00:16:39.000 --> 00:16:43.000]  今天我來到你面前,
[00:16:43.000 --> 00:16:45.000]  願意受洗的時候,
[00:16:45.000 --> 00:16:48.000]  作為一個焦徒,
[00:16:48.000 --> 00:16:52.000]  我以後會踏在你,
[00:16:52.000 --> 00:16:54.000]  我會過了這個欄杆,
[00:16:54.000 --> 00:16:57.000]  會踏到你們那邊,
[00:16:57.000 --> 00:16:58.000]  就是你們那邊的人,
[00:16:58.000 --> 00:17:00.000]  我的禱告就是這樣,
[00:17:00.000 --> 00:17:02.000]  是這麼多,
[00:17:02.000 --> 00:17:05.000]  所以在那次之後,
[00:17:05.000 --> 00:17:08.000]  沒多久我就上來,
[00:17:08.000 --> 00:17:10.000]  在那一年裏面,
[00:17:10.000 --> 00:17:12.000]  跟著那一年裏面,
[00:17:12.000 --> 00:17:15.000]  我去了幾個教會,
[00:17:15.000 --> 00:17:18.000]  而聽了最後一遍,
[00:17:18.000 --> 00:17:23.000]  尼哥底姆重生的故事,
[00:17:23.000 --> 00:17:25.000]  我重複聽了兩遍,
[00:17:25.000 --> 00:17:27.000]  第二次聽的時候,
[00:17:27.000 --> 00:17:29.000]  是在T4C聽,
[00:17:29.000 --> 00:17:32.000]  第一次再聽的時候,
[00:17:32.000 --> 00:17:37.000]  是在University Baptist Church聽,
[00:17:37.000 --> 00:17:41.000]  但那個教會當時沒有人,
[00:17:41.000 --> 00:17:44.000]  但聽完我就進了另一個教會,
[00:17:44.000 --> 00:17:48.000]  這是一個事情,
[00:17:48.000 --> 00:17:50.000]  當時我不知道,
[00:17:50.000 --> 00:17:52.000]  當然不明白什麼是呼召,
[00:17:52.000 --> 00:17:56.000]  但我相信神的話,
[00:17:56.000 --> 00:18:00.000]  在我這個過程裏面,
[00:18:00.000 --> 00:18:03.000]  不是叫我來這裏,
[00:18:03.000 --> 00:18:06.000]  但在我人生要走的路上,
[00:18:06.000 --> 00:18:10.000]  是給我一個很特別的呼召,
[00:18:10.000 --> 00:18:14.000]  叫我去到祂面前接受祂,
[00:18:14.000 --> 00:18:23.000]  當阿伯拉罕聽到神的話的時候,
[00:18:23.000 --> 00:18:27.000]  他就是接受了神的,
[00:18:27.000 --> 00:18:29.000]  知道他是神,
[00:18:29.000 --> 00:18:31.000]  叫他去,
[00:18:31.000 --> 00:18:33.000]  所以阿伯拉罕沒有猶豫,
[00:18:33.000 --> 00:18:35.000]  沒有什麼猶豫,
[00:18:35.000 --> 00:18:37.000]  很乖乖地聽我,
[00:18:37.000 --> 00:18:41.000]  我再講一個見證,
[00:18:41.000 --> 00:18:47.000]  我覺得是很動心,
[00:18:47.000 --> 00:18:54.000]  我的孩子不聽我的話,
[00:18:54.000 --> 00:18:59.000]  十年來跟他說話,
[00:18:59.000 --> 00:19:01.000]  叫他不要做的事就不做了,
[00:19:01.000 --> 00:19:05.000]  有一次我的孩子做了一些事,
[00:19:05.000 --> 00:19:09.000]  我整個星期不跟他說話,
[00:19:09.000 --> 00:19:12.000]  他說你不聽,我不用跟你說,
[00:19:12.000 --> 00:19:15.000]  我跟他說了這麼多,
[00:19:15.000 --> 00:19:18.000]  但他很狡猾,
[00:19:18.000 --> 00:19:20.000]  他不聽我說話,
[00:19:20.000 --> 00:19:23.000]  但他可以去問媽媽,
[00:19:23.000 --> 00:19:27.000]  這些事就不說了,
[00:19:27.000 --> 00:19:29.000]  最後一個星期後,
[00:19:29.000 --> 00:19:32.000]  他覺得有些事不妥,
[00:19:32.000 --> 00:19:35.000]  他說我想問你一些事,
[00:19:35.000 --> 00:19:37.000]  問什麼呢?
[00:19:37.000 --> 00:19:40.000]  你要問我,我都回答你,
[00:19:40.000 --> 00:19:43.000]  你不問的話,我就不回答,
[00:19:43.000 --> 00:19:45.000]  他問什麼呢?
[00:19:45.000 --> 00:19:48.000]  他的題目會包裝一個題目,
[00:19:48.000 --> 00:19:56.000]  為什麼我看到亞洲人的爸爸媽媽,
[00:19:56.000 --> 00:20:00.000]  他們的孩子聽他們說什麼,
[00:20:00.000 --> 00:20:07.000]  我想大家知道他說什麼,問什麼,
[00:20:07.000 --> 00:20:09.000]  我沒有回答他,
[00:20:09.000 --> 00:20:11.000]  他自己已經回答,
[00:20:11.000 --> 00:20:13.000]  我沒有回答他,
[00:20:13.000 --> 00:20:17.000]  因為他是我們爸爸媽媽,
[00:20:17.000 --> 00:20:19.000]  這是他回答的,不是我回答,
[00:20:19.000 --> 00:20:21.000]  他自己明白,
[00:20:21.000 --> 00:20:26.000]  聽別人的講話,
[00:20:26.000 --> 00:20:30.000]  我們要明白我們的身份,
[00:20:30.000 --> 00:20:35.000]  神講話我們應該更加嚴肅,
[00:20:35.000 --> 00:20:41.000]  不是隨隨便便講一下,
[00:20:41.000 --> 00:20:45.000]  所以我們要記住,
[00:20:45.000 --> 00:20:48.000]  因為神叫我們做什麼的時候,
[00:20:48.000 --> 00:20:51.000]  結果是有目的的,
[00:20:51.000 --> 00:20:58.000]  當初如我記得神對亞當夏娃開始的時候,
[00:20:58.000 --> 00:21:01.000]  告訴他們一些事情的時候,
[00:21:01.000 --> 00:21:03.000]  他們不聽,
[00:21:03.000 --> 00:21:06.000]  結果是怎樣,
[00:21:06.000 --> 00:21:08.000]  我想我們應該知道,
[00:21:08.000 --> 00:21:18.000]  所以神呼召人的時候,
[00:21:18.000 --> 00:21:22.000]  是要人認識他是誰,
[00:21:22.000 --> 00:21:27.000]  不是隨隨便便誰叫你,
[00:21:27.000 --> 00:21:29.000]  你就去聽,
[00:21:29.000 --> 00:21:33.000]  而且要我們去跟隨,
[00:21:33.000 --> 00:21:35.000]  這是第一件事,
[00:21:35.000 --> 00:21:39.000]  第二件事,
[00:21:39.000 --> 00:21:43.000]  當我們看阿巴拉罕的時候,
[00:21:43.000 --> 00:21:48.000]  阿巴拉罕的開始是在吳爾的地方,
[00:21:48.000 --> 00:21:53.000]  吳爾是在右手最右的地方,
[00:21:53.000 --> 00:21:56.000]  是今天伊拉克的地方,
[00:21:56.000 --> 00:21:58.000]  那裡是很出名的地方,
[00:21:58.000 --> 00:22:04.000]  是當年四大文明的發源地,
[00:22:04.000 --> 00:22:07.000]  那裡應該是最早,
[00:22:07.000 --> 00:22:12.000]  比阿巴拉罕還要早,
[00:22:12.000 --> 00:22:17.000]  在吳爾的左手邊,
[00:22:17.000 --> 00:22:20.000]  我們會看到另一個地方,
[00:22:20.000 --> 00:22:22.000]  叫做巴比倫,
[00:22:22.000 --> 00:22:26.000]  巴比倫是一個很出名的地方,
[00:22:26.000 --> 00:22:29.000]  如果我們在聖經裡讀到,
[00:22:29.000 --> 00:22:32.000]  樂之去到新約的時候,
[00:22:32.000 --> 00:22:34.000]  不是除了新約舊約的時候,
[00:22:34.000 --> 00:22:36.000]  我們都會讀到巴比倫,
[00:22:36.000 --> 00:22:41.000]  但是阿巴拉罕一家沒有停在那裡,
[00:22:41.000 --> 00:22:44.000]  直到上到北邊中間那裡,
[00:22:44.000 --> 00:22:46.000]  是哈蘭的地方,
[00:22:46.000 --> 00:22:49.000]  阿巴拉罕出來的時候,
[00:22:49.000 --> 00:22:52.000]  不是他自己一個人出來,
[00:22:52.000 --> 00:22:54.000]  他是一家,
[00:22:54.000 --> 00:22:56.000]  和他爸爸,
[00:22:56.000 --> 00:22:58.000]  和他的親戚,
[00:22:58.000 --> 00:23:00.000]  他的叔叔,
[00:23:00.000 --> 00:23:02.000]  不是阿爸,是叔叔,
[00:23:02.000 --> 00:23:08.000]  應該是和其他家族一起離開那裡,
[00:23:08.000 --> 00:23:10.000]  但是他爸爸是西拉,
[00:23:10.000 --> 00:23:13.000]  去到哈蘭的時候,
[00:23:13.000 --> 00:23:15.000]  就停了在那裡,
[00:23:15.000 --> 00:23:19.000]  阿巴拉罕記載的事情,
[00:23:19.000 --> 00:23:21.000]  就是從那裡開始,
[00:23:21.000 --> 00:23:23.000]  再下去左手邊,
