
[00:00:00.000 --> 00:00:02.000]  讚美主
[00:02:27.680 --> 00:02:29.520]  但翻山了又會怎麼樣
[00:02:29.520 --> 00:02:30.880]  都一樣會死
[00:02:30.880 --> 00:02:33.800]  始終每個人都要面對一個死亡
[00:02:33.800 --> 00:02:37.080]  但耶穌基督是翻山之外
[00:02:37.080 --> 00:02:39.080]  更加是"復活"到現在
[00:02:39.080 --> 00:02:41.480]  誰說的?不是我說的
[00:02:41.480 --> 00:02:43.360]  是聖經說的
[00:02:43.360 --> 00:02:45.640]  聖經所說有兩次出現
[00:02:45.640 --> 00:02:48.600]  其實這是講究舊約的聖經
[00:02:48.600 --> 00:02:52.000]  包括《耳塞亞書》和《詩篇》
[00:02:52.000 --> 00:02:56.080]  《耳塞亞書》是其中的第53章
[00:02:56.080 --> 00:02:58.560]  在前五天的《受會與崇拜》裏面
[00:02:58.560 --> 00:03:00.000]  我們讀經詩都讀過
[00:03:00.000 --> 00:03:01.440]  《詩篇》的第53篇
[00:03:01.440 --> 00:03:04.080]  還有《耳塞亞書》第53篇
[00:03:04.080 --> 00:03:05.200]  《詩篇》都有
[00:03:05.200 --> 00:03:07.040]  其實這兩段聖經
[00:03:07.040 --> 00:03:11.400]  都是在耶穌復活之前的五百年之前
[00:03:11.400 --> 00:03:12.800]  已經寫了
[00:03:12.800 --> 00:03:15.400]  所以我們很厲害
[00:03:15.400 --> 00:03:18.480]  原來上帝透過聖經一早預言了
[00:03:18.480 --> 00:03:23.720]  他的愛子耶穌基督會死而復活
[00:03:23.720 --> 00:03:27.240]  已經記載了照聖經所說
[00:03:27.240 --> 00:03:31.400]  而耶穌基督復活距離現今已經是2500年
[00:03:31.400 --> 00:03:33.520]  所以你看到耶穌基督復活
[00:03:33.520 --> 00:03:35.000]  是千真萬確的事
[00:03:35.000 --> 00:03:37.120]  是有聖經的記載
[00:03:37.120 --> 00:03:39.520]  可能你說我都不信聖經
[00:03:39.520 --> 00:03:42.200]  我不信耶穌基督復活
[00:03:42.200 --> 00:03:44.520]  接着保羅就要用人證
[00:03:44.520 --> 00:03:46.920]  有物證照人證
[00:03:46.920 --> 00:03:50.440]  在第5至第8節看到顯級漢
[00:03:50.440 --> 00:03:52.040]  我看看大家會不會心水清
[00:03:52.040 --> 00:03:55.840]  有多少個顯級漢出現了幾次
[00:03:55.840 --> 00:03:58.240]  出現了6次
[00:03:58.240 --> 00:03:59.960]  顯級漢意思就是說
[00:03:59.960 --> 00:04:02.280]  有基法彼得見過
[00:04:02.280 --> 00:04:03.680]  有十二使徒見過
[00:04:03.680 --> 00:04:05.880]  有五百多個大仙見過
[00:04:05.880 --> 00:04:07.760]  而且有一半仍然生存
[00:04:07.760 --> 00:04:09.240]  有雅各見過
[00:04:09.240 --> 00:04:10.760]  有衆使徒見過
[00:04:10.760 --> 00:04:11.480]  還有我
[00:04:11.480 --> 00:04:12.080]  我是誰
[00:04:12.080 --> 00:04:14.840]  就是哥倫多前書的作者保羅
[00:04:14.840 --> 00:04:16.880]  我繼續講一點
[00:04:16.880 --> 00:04:20.320]  如果我們對聖經有少少的理解
[00:04:20.320 --> 00:04:21.240]  其實有些挑戰
[00:04:21.240 --> 00:04:23.080]  我們受陰者要看完方書
[00:04:23.080 --> 00:04:25.320]  看完方書就要看事實行轉
[00:04:25.320 --> 00:04:27.120]  繼續要看完整本商業聖經
[00:04:27.120 --> 00:04:29.040]  然後看完整個舊聖經
[00:04:29.040 --> 00:04:31.320]  裏面我們看到
[00:04:31.320 --> 00:04:32.760]  我用一些圖片很快
[00:04:32.760 --> 00:04:34.040]  這是一個馬可留
[00:04:34.040 --> 00:04:37.080]  耶穌基督曾經在門徒面前顯現
[00:04:37.080 --> 00:04:39.960]  當時那個門徒叫多馬不在
[00:04:39.960 --> 00:04:41.480]  他再出現的時候
[00:04:41.480 --> 00:04:47.160]  多馬你用手指探一下我肋骨被刺到的位置
[00:04:47.160 --> 00:04:50.520]  他就相信耶穌基督真的復活了
[00:04:50.520 --> 00:04:53.800]  當時保羅告訴哥倫多教會
[00:04:53.800 --> 00:04:58.360]  也告訴我們今天會有一個大仙之會
[00:04:58.360 --> 00:05:02.720]  基法是第一個見證主耶穌基督的男人
[00:05:02.720 --> 00:05:04.280]  要復活的男士
[00:05:04.280 --> 00:05:05.800]  因爲如果你看聖經
[00:05:05.800 --> 00:05:07.960]  當時很多婦女都見到耶穌基督復活
[00:05:07.960 --> 00:05:09.520]  在墳墓裏面出現
[00:05:09.520 --> 00:05:10.880]  但是是彼得
[00:05:10.880 --> 00:05:14.080]  因爲當時如果要法庭做見證
[00:05:14.080 --> 00:05:15.600]  女人的見證
[00:05:15.600 --> 00:05:18.160]  法庭就覺得不夠說服力的
[00:05:18.160 --> 00:05:21.120]  我講講當時猶太人的政府裏面
[00:05:21.120 --> 00:05:23.120]  猶太人的議會里面
[00:05:23.120 --> 00:05:26.080]  所以耶穌基督的第一個見證主復活
[00:05:26.080 --> 00:05:28.280]  就是基法是十二門徒之首
[00:05:28.280 --> 00:05:29.280]  就是彼得
[00:05:29.280 --> 00:05:31.360]  所以保羅第一個要提他
[00:05:31.360 --> 00:05:33.120]  其實不單止彼得
[00:05:33.120 --> 00:05:36.440]  其實十二使徒都一樣見過耶穌基督復活
[00:05:36.440 --> 00:05:37.640]  就在馬可留那裏
[00:05:37.640 --> 00:05:39.480]  我要快點在那裏
[00:05:39.480 --> 00:05:42.600]  更重要的就是不是隻有十幾個人
[00:05:42.600 --> 00:05:45.040]  其實有很多人見過耶穌基督復活
[00:05:45.040 --> 00:05:46.680]  在保羅那個時代
[00:05:46.680 --> 00:05:49.320]  特別有可能就是耶穌昇天的時候
[00:05:49.320 --> 00:05:52.600]  去宣告天上所有的權柄都刺吸我了
[00:05:52.600 --> 00:05:54.840]  跟着說你們要去耶路撒冷
[00:05:54.840 --> 00:05:57.240]  去到地極作惡的見證
[00:05:57.240 --> 00:05:59.640]  這個不單止十二使徒
[00:05:59.640 --> 00:06:02.120]  應該有很多人都見過耶穌基督復活
[00:06:02.120 --> 00:06:05.120]  耶穌基督多次在衆門徒顯現
[00:06:05.120 --> 00:06:07.600]  而在保羅寫的哥羅多前書
[00:06:07.600 --> 00:06:10.680]  即是主後五十幾年的時間
[00:06:10.680 --> 00:06:13.680]  爺爺一半人是活着的
[00:06:13.680 --> 00:06:14.560]  即是那時候還沒死
[00:06:14.560 --> 00:06:16.240]  當然現在全部都死了
[00:06:16.240 --> 00:06:18.800]  所以保羅說的時候不是空口說白話
[00:06:18.800 --> 00:06:20.800]  是真的有二人現場見過
[00:06:20.800 --> 00:06:22.320]  現在都在那裏
[00:06:22.320 --> 00:06:25.600]  而跟着有兩個很特別的人物要說的
[00:06:25.600 --> 00:06:27.520]  雅各都見過耶穌基督復活
[00:06:27.520 --> 00:06:29.320]  這個雅各有什麼特別呢
[00:06:29.320 --> 00:06:32.160]  雅各不是說十二使徒當中的雅各
[00:06:32.160 --> 00:06:33.680]  是說耶穌的弟弟
[00:06:33.680 --> 00:06:38.440]  耶穌弟弟自己人當然會幫助耶穌說話
[00:06:38.440 --> 00:06:39.640]  這就錯了
[00:06:39.640 --> 00:06:41.240]  如果你看《讓福音》
[00:06:41.240 --> 00:06:43.960]  其實耶穌在丁十格之前
[00:06:43.960 --> 00:06:47.400]  他的家人都不接受他是尼采亞
[00:06:47.400 --> 00:06:48.800]  不接受他是神的兒子
[00:06:48.800 --> 00:06:49.800]  反正他們回家了
[00:06:49.800 --> 00:06:50.920]  不會到處說
[00:06:50.920 --> 00:06:54.440]  我們家被你搞得我們家很醜
[00:06:54.440 --> 00:06:56.200]  但竟然雅各
[00:06:56.200 --> 00:06:57.920]  耶穌的親弟弟
[00:06:57.920 --> 00:07:00.680]  我說的是肉身的弟弟
[00:07:00.680 --> 00:07:02.240]  他後來見到耶穌復活
[00:07:02.240 --> 00:07:03.920]  他的生命轉變
[00:07:03.920 --> 00:07:07.240]  他更加成爲了耶路撒冷教會的領袖
[00:07:07.240 --> 00:07:08.720]  這是一個很明顯
[00:07:08.720 --> 00:07:10.000]  一個很大的轉變
[00:07:10.000 --> 00:07:12.200]  你看到一個很大的見證
[00:07:12.200 --> 00:07:14.200]  你的人生就會有轉變
[00:07:14.200 --> 00:07:15.360]  好像我們三位受證者
[00:07:15.360 --> 00:07:17.600]  一會兒都會有一位分享他的見證
[00:07:17.600 --> 00:07:20.160]  而跟着保羅想說的
[00:07:20.160 --> 00:07:23.360]  最後一個見證人就是他自己
[00:07:23.360 --> 00:07:26.800]  爲什麼這麼特別呢
[00:07:26.800 --> 00:07:31.480]  雖然雅各都曾經是耶穌的弟弟家人
[00:07:31.480 --> 00:07:33.000]  都不信耶穌
[00:07:33.000 --> 00:07:34.800]  但保羅更加誇張的是
[00:07:34.800 --> 00:07:37.960]  他以前是專門迫害基督徒的
[00:07:37.960 --> 00:07:40.400]  專門反對那些人信耶穌的
[00:07:40.400 --> 00:07:43.480]  見到有人信耶穌就要抓他
[00:07:43.480 --> 00:07:45.760]  所以保羅在下半截說
[00:07:45.760 --> 00:07:47.480]  我原始使徒中最少的
[00:07:47.480 --> 00:07:50.120]  他就覺得自己曾經是迫害教會的人
[00:07:50.120 --> 00:07:52.720]  他不配做使徒
[00:07:52.720 --> 00:07:54.760]  因爲我曾經迫害教會
[00:07:54.760 --> 00:07:58.080]  但他是在他人生的路上
[00:07:58.080 --> 00:07:59.480]  遇見到耶穌
[00:07:59.480 --> 00:08:01.280]  是復活的主耶穌
[00:08:01.280 --> 00:08:03.360]  這幅右邊的圖畫就是在說
[00:08:03.360 --> 00:08:06.560]  保羅在大馬式的路上遇上耶穌
[00:08:06.560 --> 00:08:08.440]  他要去到不單止耶路撒冷
[00:08:08.440 --> 00:08:10.360]  他要去到歐洲其他地方
[00:08:10.360 --> 00:08:13.480]  去抓那些宣講耶穌的門徒
[00:08:13.480 --> 00:08:16.680]  他已經拿了拘捕令
[00:08:16.680 --> 00:08:19.320]  但在大馬式路上他見到耶穌
[00:08:19.320 --> 00:08:21.480]  他知道原來他所做的事全部都是錯的
[00:08:21.480 --> 00:08:24.880]  耶穌的確是上帝的兒子
[00:08:24.880 --> 00:08:28.080]  所以他生命大大的改變
[00:08:28.080 --> 00:08:32.000]  反過來他就四圍去宣講耶穌
[00:08:32.000 --> 00:08:35.440]  去宣講耶穌是那位復活的主
[00:08:35.440 --> 00:08:37.960]  所以就寫下哥倫多前書
[00:08:37.960 --> 00:08:39.120]  第十五章
[00:08:39.120 --> 00:08:41.920]  將耶穌千真萬確復活的事
[00:08:41.920 --> 00:08:43.640]  寫下了
[00:08:43.640 --> 00:08:44.800]  在剛纔的經文裏面
[00:08:44.800 --> 00:08:47.360]  我們見到保羅說他要格外勞苦
[00:08:47.360 --> 00:08:49.520]  因爲曾經迫害基督徒
[00:08:49.520 --> 00:08:51.840]  現在很多人一開始都不相信他
[00:08:51.840 --> 00:08:54.640]  後來慢慢見到他的生命改變
[00:08:54.640 --> 00:08:56.800]  見到他宣講的道是真實的
[00:08:56.800 --> 00:08:59.760]  很多人都透過保羅認識了耶穌
[00:08:59.760 --> 00:09:01.680]  所以他格外勞苦
[00:09:01.680 --> 00:09:03.320]  但保羅在當中知道
[00:09:03.320 --> 00:09:05.080]  一切都是神的恩典
[00:09:05.080 --> 00:09:08.080]  連他這個曾經迫害教會的人
[00:09:08.080 --> 00:09:09.880]  耶穌都接納他
[00:09:09.880 --> 00:09:11.800]  肯在他面前顯現
[00:09:11.800 --> 00:09:14.200]  以致他生命大大的改變
[00:09:14.200 --> 00:09:17.240]  這個不是上帝的恩典
[00:09:17.240 --> 00:09:18.920]  在你的生命當中
[00:09:18.920 --> 00:09:21.440]  有沒有曾經背棄耶穌
[00:09:21.440 --> 00:09:22.680]  反對耶穌
[00:09:22.680 --> 00:09:24.880]  拒絕相信耶穌
[00:09:24.880 --> 00:09:26.160]  但你看不看見
[00:09:26.160 --> 00:09:29.040]  原來上帝的恩典仍然存在
[00:09:29.040 --> 00:09:30.800]  你今天能夠坐在這裏
[00:09:30.800 --> 00:09:33.320]  我們知道有些人已經上了耶穌五年
[00:09:33.320 --> 00:09:35.360]  十年 甚至五十年
[00:09:35.360 --> 00:09:37.520]  你在你的生命當中
[00:09:37.520 --> 00:09:39.680]  經歷了多少神的恩典
[00:09:39.680 --> 00:09:41.440]  你能夠透過你的生命
[00:09:41.440 --> 00:09:44.280]  去活出神的恩典
[00:09:44.280 --> 00:09:45.040]  接着你可能說
[00:09:45.040 --> 00:09:47.000]  牧師你說的都是過去式
[00:09:47.000 --> 00:09:50.440]  保羅都已經差不多二千年前的人物
[00:09:50.440 --> 00:09:51.920]  但我想告訴大家
[00:09:51.920 --> 00:09:53.920]  這個耶穌基督徒復活的見證
[00:09:53.920 --> 00:09:57.000]  今天仍然在彰顯
[00:09:57.000 --> 00:09:58.840]  復活了不斷
[00:09:58.840 --> 00:10:02.200]  因爲耶穌基督是一個活着的基督
[00:10:02.200 --> 00:10:03.880]  2023年
[00:10:03.880 --> 00:10:05.960]  大家知道爲什麼我們叫2023年嗎
[00:10:05.960 --> 00:10:08.000]  我知道主內地應該知道
[00:10:08.000 --> 00:10:09.480]  其實如果你讀歷史
[00:10:09.480 --> 00:10:10.880]  或者我們讀歷史科
[00:10:10.880 --> 00:10:12.800]  就說主前主後
[00:10:12.800 --> 00:10:15.400]  或者現在叫公元前公元后
[00:10:15.400 --> 00:10:17.320]  但其實就用耶穌基督
[00:10:17.320 --> 00:10:19.760]  來到這個世界的日子
[00:10:19.760 --> 00:10:23.560]  來定這個2023年的
[00:10:23.560 --> 00:10:26.280]  所以我們2023年就提醒了我們
[00:10:26.280 --> 00:10:30.440]  耶穌基督是的確來到這個世界
[00:10:30.440 --> 00:10:33.160]  而接着就是復活節
[00:10:33.160 --> 00:10:36.960]  今天我們看到很多人都會慶祝復活節
[00:10:36.960 --> 00:10:38.520]  無論你是信耶穌也好
[00:10:38.520 --> 00:10:39.680]  不信耶穌也好
[00:10:39.680 --> 00:10:42.080]  不信耶穌的人慶祝復活節怎麼慶祝
[00:10:42.080 --> 00:10:44.200]  去放假去購物去買禮物
[00:10:44.200 --> 00:10:46.200]  總之就是歡樂快樂的日子
[00:10:46.200 --> 00:10:47.280]  爲什麼是歡樂快樂
[00:10:47.280 --> 00:10:48.640]  復活嘛 爲什麼復活
[00:10:48.640 --> 00:10:50.280]  耶穌復活
[00:10:50.280 --> 00:10:52.200]  對耶穌復活
[00:10:52.200 --> 00:10:54.000]  爲什麼全世界都慶祝耶穌復活
[00:10:54.000 --> 00:10:55.000]  會不會是假的
[00:10:55.000 --> 00:10:57.320]  假的東西會不會全世界都慶祝
[00:10:57.320 --> 00:11:01.680]  所以你看到全世界都慶祝耶穌基督復活
[00:11:01.680 --> 00:11:03.400]  這個是其中一個證明
[00:11:03.400 --> 00:11:05.040]  你也可以做很多教
[00:11:05.040 --> 00:11:06.560]  佛誕都有佛誕日
[00:11:06.560 --> 00:11:07.880]  但有沒有佛誕復活日
[00:11:07.880 --> 00:11:09.160]  應該沒有的
[00:11:09.160 --> 00:11:10.480]  我沒聽過
[00:11:10.480 --> 00:11:12.640]  但是耶穌基督有聖誕節
[00:11:12.640 --> 00:11:14.960]  紀念耶穌基督來到這個世界
[00:11:14.960 --> 00:11:17.640]  我們有受難節和復活節
[00:11:17.640 --> 00:11:20.600]  就是紀念耶穌基督爲我們受苦死十字架上
[00:11:20.600 --> 00:11:23.960]  和祂在三天後復活的主
[00:11:23.960 --> 00:11:25.960]  還有一樣東西可能我們有些頂子會
[00:11:25.960 --> 00:11:28.440]  甚至未信的朋友未必會知道
[00:11:28.440 --> 00:11:32.920]  爲什麼基督那麼喜歡星期日去崇拜呢
[00:11:32.920 --> 00:11:35.120]  原來我們的主耶穌基督
[00:11:35.120 --> 00:11:39.880]  是在星期五的晚上黃昏之前
[00:11:39.880 --> 00:11:41.600]  死了十字架
[00:11:41.600 --> 00:11:42.920]  而三天後
[00:11:42.920 --> 00:11:46.320]  其實應該是前後三天
[00:11:46.320 --> 00:11:48.720]  去到星期日的早上
[00:11:48.720 --> 00:11:50.960]  就是耶穌基督復活的日子
[00:11:50.960 --> 00:11:54.320]  所以在初期教會就開始了一個傳統
[00:11:54.320 --> 00:11:56.960]  就是逢星期日
[00:11:56.960 --> 00:12:00.200]  就是慶祝基督耶穌基督復活的日子
[00:12:00.200 --> 00:12:01.760]  我們回到教會聚集
[00:12:01.760 --> 00:12:03.520]  去從詩歌去信息
[00:12:03.520 --> 00:12:07.080]  去崇拜我們復活的救主耶穌基督
[00:12:07.080 --> 00:12:10.200]  所以原來我們星期天有放假
[00:12:10.200 --> 00:12:12.960]  或者爲什麼全世界那麼多基督徒
[00:12:12.960 --> 00:12:14.720]  都要逢星期天聚集
[00:12:14.720 --> 00:12:16.840]  就是我們透過我們的崇拜
[00:12:16.840 --> 00:12:20.680]  去見證復活的主耶穌基督
[00:12:20.680 --> 00:12:23.120]  不單止是這些世界的證明
[00:12:23.120 --> 00:12:24.520]  我們三位的見證者
[00:12:24.520 --> 00:12:26.600]  在你們手上拿着的
[00:12:26.600 --> 00:12:28.400]  我們叫做週刊
[00:12:28.400 --> 00:12:30.400]  可能你們叫做程序表也好
[00:12:30.400 --> 00:12:34.640]  後面有寫下我們三位受證者的生命的見證
[00:12:34.640 --> 00:12:36.800]  他們在他們生命的成長裏面
[00:12:36.800 --> 00:12:38.480]  如何認識耶穌
[00:12:38.480 --> 00:12:41.280]  被耶穌復活的愛所感召
[00:12:41.280 --> 00:12:45.760]  以致他們願意今日透過證例去見證主
[00:12:45.760 --> 00:12:47.360]  所以什麼叫見證
[00:12:47.360 --> 00:12:50.800]  見證就是在法庭上做一個見證人
[00:12:50.800 --> 00:12:52.480]  在歷史上做一個證人
[00:12:52.480 --> 00:12:55.440]  去證明一件事的千真萬確
[00:12:55.440 --> 00:12:58.560]  有時見證和信道都是同一個字
[00:12:58.560 --> 00:13:02.240]  信道更加是用他的生命要流血去證明
[00:13:02.240 --> 00:13:08.080]  誰會透過自己的命來證明一件假的事
[00:13:08.080 --> 00:13:10.520]  在歷史歷代有多少人爲了證明
[00:13:10.520 --> 00:13:14.200]  耶穌基督是復活的真神而被迫害
[00:13:14.200 --> 00:13:17.920]  但他們願意用命來活出這個生命的見證
[00:13:17.920 --> 00:13:20.520]  活出耶穌基督千真萬確的事實
[00:13:20.520 --> 00:13:22.560]  所以我挑戰大家
[00:13:22.560 --> 00:13:25.400]  大家未必一定要流血來證明耶穌基督的復活
[00:13:25.400 --> 00:13:27.720]  但我挑戰大家要用你的生命
[00:13:27.720 --> 00:13:31.480]  用你的生活去見證那位主
[00:13:31.480 --> 00:13:34.040]  你要做主復活的活證人
[00:13:34.040 --> 00:13:36.200]  做主復活的活證人
[00:13:36.200 --> 00:13:38.840]  活出基督的生命
[00:13:38.840 --> 00:13:40.280]  接着我去第二點
[00:13:40.280 --> 00:13:44.520]  第二點是想講受證與基督的同活
[00:13:44.520 --> 00:13:47.040]  其實受證是什麼意義呢
[00:13:47.040 --> 00:13:49.480]  可能我們很多人都受了證
[00:13:49.480 --> 00:13:51.720]  我們重新分辨受證的意義
[00:13:51.720 --> 00:13:53.400]  在羅馬書的六章
[00:13:53.400 --> 00:13:54.160]  今天也是
[00:13:54.160 --> 00:13:57.280]  哥倫多前書也是講三節十一節
[00:13:57.280 --> 00:13:59.520]  羅馬書六章我也是用三節十一節
[00:13:59.520 --> 00:14:01.160]  當然內容不同
[00:14:01.160 --> 00:14:03.600]  在羅馬書六章三節
[00:14:03.600 --> 00:14:04.880]  難道你們不知道
[00:14:04.880 --> 00:14:07.120]  我們者受證歸入基督的人
[00:14:07.120 --> 00:14:09.520]  就是受證歸入他的死嗎
[00:14:09.520 --> 00:14:12.080]  這裏第一句已經講了
[00:14:12.080 --> 00:14:17.360]  受證的意思就是歸入耶穌基督
[00:14:17.360 --> 00:14:19.000]  歸入耶穌基督不單止死
[00:14:19.000 --> 00:14:20.920]  還有埋葬和復活
[00:14:20.920 --> 00:14:22.480]  我一會兒會再慢慢講
[00:14:22.480 --> 00:14:24.160]  但是我想講
[00:14:24.160 --> 00:14:26.160]  證禮其實是一個見證
[00:14:26.160 --> 00:14:27.440]  就是我們三位受證者
[00:14:27.440 --> 00:14:30.000]  一會兒他會出來
[00:14:30.000 --> 00:14:31.320]  浸到水裏
[00:14:31.320 --> 00:14:32.160]  再上來
[00:14:32.160 --> 00:14:33.240]  哇 這麼厲害
[00:14:33.240 --> 00:14:36.160]  要搞到要下水這麼嚴重
[00:14:36.160 --> 00:14:36.600]  這麼誇張
[00:14:36.600 --> 00:14:38.160]  滴幾滴行不行
[00:14:38.160 --> 00:14:41.240]  我們就是透過一個生命的見證
[00:14:41.240 --> 00:14:43.800]  一個禮儀
[00:14:43.800 --> 00:14:45.360]  公開的見證
[00:14:45.360 --> 00:14:47.760]  讓身邊的人
[00:14:47.760 --> 00:14:49.920]  包括弟兄姊妹和未信主的家人
[00:14:49.920 --> 00:14:52.120]  當然有信主的家人在裏面
[00:14:52.120 --> 00:14:55.240]  一起願意見到他爲主而活
[00:14:55.240 --> 00:14:57.280]  這個就是浸禮的意義
[00:14:57.280 --> 00:15:00.520]  與死同死同埋葬同復活
[00:15:00.520 --> 00:15:02.280]  有一個浸禮的樣式
[00:15:02.280 --> 00:15:04.800]  去表明自己的決心和信心
[00:15:04.800 --> 00:15:07.040]  這個就是歸入耶穌基督
[00:15:07.040 --> 00:15:08.040]  歸入耶穌基督
[00:15:08.040 --> 00:15:09.960]  包括歸入耶穌基督的死
[00:15:09.960 --> 00:15:11.320]  歸入耶穌基督的埋葬
[00:15:11.320 --> 00:15:13.160]  其實埋葬和死可以同一類
[00:15:13.160 --> 00:15:14.840]  和歸入耶穌基督的生
[00:15:14.840 --> 00:15:16.120]  我先講死
[00:15:16.120 --> 00:15:17.720]  死在經文裏面說
[00:15:17.720 --> 00:15:19.240]  埋葬 死
[00:15:19.240 --> 00:15:21.120]  然後有新生的樣式
[00:15:21.120 --> 00:15:24.480]  之後去到第五節就是要合一
[00:15:24.480 --> 00:15:27.000]  與經歷同耶穌一樣的死
[00:15:27.000 --> 00:15:29.040]  同爲同耶穌一樣的復活
[00:15:29.040 --> 00:15:30.240]  所以其實這個浸禮
[00:15:30.240 --> 00:15:32.800]  就是表明願意和耶穌基督的合一
[00:15:32.800 --> 00:15:36.200]  聯合歸入耶穌基督的死
[00:15:36.200 --> 00:15:38.560]  和歸入耶穌基督的生
[00:15:38.560 --> 00:15:40.040]  然後再看小一點
[00:15:40.040 --> 00:15:42.880]  去到經文三至十一章
[00:15:42.880 --> 00:15:44.160]  三至十一章分了兩部分
[00:15:44.160 --> 00:15:46.480]  三至五
[00:15:46.480 --> 00:15:47.920]  然後六至八
[00:15:47.920 --> 00:15:49.400]  然後九至十一
[00:15:49.400 --> 00:15:50.680]  我們看第六節
[00:15:50.680 --> 00:15:54.040]  我們知道我們的舊人和他同釘十字架
[00:15:54.040 --> 00:15:55.480]  使罪心滅絕
[00:15:55.480 --> 00:15:57.400]  叫我不再罪的奴隸
[00:15:57.400 --> 00:16:00.080]  因爲已死的人是脫離了罪
[00:16:00.080 --> 00:16:02.000]  歸入耶穌基督的死是什麼意思
[00:16:02.000 --> 00:16:03.800]  不是叫你肉身的死
[00:16:03.800 --> 00:16:05.640]  怕嚇到我們的受證者
[00:16:05.640 --> 00:16:06.560]  我要死的
[00:16:06.560 --> 00:16:07.240]  我要行刑
[00:16:07.240 --> 00:16:08.080]  我要聽十字架
[00:16:08.080 --> 00:16:09.920]  不需要
[00:16:09.920 --> 00:16:11.720]  不是肉身的死
[00:16:11.720 --> 00:16:15.640]  而是在你向罪死了
[00:16:15.640 --> 00:16:17.880]  你對罪再無反應
[00:16:17.880 --> 00:16:19.280]  你的罪心滅絕
