
[00:00:00.000 --> 00:00:03.800]  我們讀了今天我們所要學習的經文
[00:03:11.680 --> 00:03:14.640]  究竟以色列人有沒有按著神的吩咐
[00:03:14.640 --> 00:03:16.480]  去守安息年
[00:03:16.480 --> 00:03:18.560]  但是反而神記載了
[00:03:18.560 --> 00:03:20.280]  因為人的貪婪
[00:03:20.280 --> 00:03:22.560]  洗到地不能夠褫蝕
[00:03:22.560 --> 00:03:24.320]  人要用盡
[00:03:24.320 --> 00:03:25.800]  要賺盡
[00:03:25.800 --> 00:03:27.720]  所以地不能夠褫蝕
[00:03:27.720 --> 00:03:28.560]  發生了什麼事
[00:03:28.560 --> 00:03:31.640]  最終神要讓百姓被擄
[00:03:31.640 --> 00:03:35.480]  原來神要藉著百姓被擄到巴比倫
[00:03:35.480 --> 00:03:38.640]  所以令到迦南地可以變得荒涼
[00:03:38.640 --> 00:03:39.600]  變得荒涼
[00:03:39.600 --> 00:03:41.760]  反而地得到安息
[00:03:41.760 --> 00:03:43.200]  這段經文是記載在
[00:03:43.200 --> 00:03:46.000]  《里尾記》二十六章三十四至三十五節
[00:03:46.000 --> 00:03:48.560]  原來神讓以色列人被擄
[00:03:48.560 --> 00:03:50.960]  是其中有這個原因
[00:03:50.960 --> 00:03:51.920]  我們一起讀
[00:03:51.920 --> 00:03:54.640]  你們在仇敵之地居住的時候
[00:03:54.640 --> 00:03:56.440]  你們的地荒涼
[00:03:56.440 --> 00:03:58.560]  要享受眾安息
[00:03:58.560 --> 00:04:00.120]  正在那時候
[00:04:00.120 --> 00:04:01.440]  地要褫蝕
[00:04:01.440 --> 00:04:02.880]  享受安息
[00:04:02.880 --> 00:04:04.800]  地多時為荒場
[00:04:04.800 --> 00:04:06.680]  就要多時褫蝕
[00:04:06.680 --> 00:04:07.960]  地這樣褫蝕
[00:04:07.960 --> 00:04:10.880]  是你們住在其上的安息年
[00:04:10.880 --> 00:04:14.240]  所不能得的
[00:04:14.240 --> 00:04:17.280]  我在同福堂到十一月
[00:04:17.280 --> 00:04:19.040]  未來還有幾個星期
[00:04:19.040 --> 00:04:21.840]  我已經整整侍奉了十八年
[00:04:21.840 --> 00:04:25.280]  不像吧
[00:04:25.280 --> 00:04:26.960]  在過去十八年
[00:04:26.960 --> 00:04:30.400]  我放過一次的安息年
[00:04:30.400 --> 00:04:32.240]  所謂安息年是三個字
[00:04:32.240 --> 00:04:34.560]  但我真的放的是三個月的時間
[00:04:34.560 --> 00:04:37.000]  三個月的安息年
[00:04:37.000 --> 00:04:39.040]  所以各位不要問我
[00:04:39.040 --> 00:04:42.120]  「真的嗎?為甚麼?」
[00:04:42.120 --> 00:04:44.280]  但在我的印象中
[00:04:44.280 --> 00:04:45.280]  十八年來
[00:04:45.280 --> 00:04:47.080]  我未見過我主任牧師
[00:04:47.080 --> 00:04:48.640]  兩代兩任的主任牧師
[00:04:48.640 --> 00:04:50.960]  放過安息年假期
[00:04:50.960 --> 00:04:52.800]  你們也不要問我
[00:04:52.800 --> 00:04:56.960]  「真的嗎?為甚麼?」
[00:04:56.960 --> 00:04:59.680]  亦不要聽完我說之後
[00:04:59.680 --> 00:05:01.280]  就幫我們寫信去教會
[00:05:01.280 --> 00:05:03.240]  為甚麼童工不能放安息年
[00:05:03.240 --> 00:05:06.400]  執事請你們輪流給童工放安息年
[00:05:06.400 --> 00:05:07.240]  我在這裡想說
[00:05:07.240 --> 00:05:10.960]  究竟安息年對於我們現代的人
[00:05:10.960 --> 00:05:13.360]  是否還切合實際呢?
[00:05:13.360 --> 00:05:17.480]  為甚麼由以色列人進入加南地
[00:05:17.480 --> 00:05:20.240]  一直都沒有守住安息年呢?
[00:05:20.240 --> 00:05:23.360]  很多時候說到這個問題很難說的時候
[00:05:23.360 --> 00:05:25.880]  很多人就會選擇不說
[00:05:25.880 --> 00:05:27.560]  不說安息年這個話題
[00:05:27.560 --> 00:05:30.080]  但神吩咐我要說這個題目的時候
[00:05:30.080 --> 00:05:31.240]  我們就去思考
[00:05:31.240 --> 00:05:32.680]  究竟對我們現今
[00:05:32.680 --> 00:05:35.440]  我們信徒有甚麼意義
[00:05:35.440 --> 00:05:39.240]  我覺得外面其實有其他的機構
[00:05:39.240 --> 00:05:41.840]  多數都是基督教的機構
[00:05:41.840 --> 00:05:46.280]  或者以基督化的信仰來建立的公司
[00:05:46.280 --> 00:05:50.120]  我聞說他們仍然有安息年的執行
[00:05:50.120 --> 00:05:53.040]  但亦不是很切實地執行
[00:05:53.040 --> 00:05:55.800]  所以在客觀的情況許可
[00:05:55.800 --> 00:05:58.040]  守住安息年當然是好
[00:05:58.040 --> 00:05:59.120]  每個人都是這樣想
[00:05:59.120 --> 00:06:01.920]  可以輪流員工放安息年
[00:06:01.920 --> 00:06:03.600]  是神喜悅的
[00:06:03.600 --> 00:06:07.360]  但不要將這件事變成規條
[00:06:07.360 --> 00:06:12.960]  好像不能守就好像犯了很大的罪行
[00:06:12.960 --> 00:06:15.400]  而且特別許可守安息年
[00:06:15.400 --> 00:06:17.280]  有這樣的客觀環境守安息年
[00:06:17.280 --> 00:06:21.880]  都不代表那個人特別愛神特別敬虔
[00:06:21.880 --> 00:06:23.520]  所以其實我們在當中
[00:06:23.520 --> 00:06:26.040]  究竟神仍然將安息年這個課題
[00:06:26.040 --> 00:06:27.000]  放在聖經裡
[00:06:27.000 --> 00:06:28.800]  究竟對我們有甚麼思想
[00:06:28.800 --> 00:06:31.040]  有甚麼學習有甚麼反思呢?
[00:06:31.040 --> 00:06:33.040]  其實安息年的意義
[00:06:33.040 --> 00:06:35.000]  對我們現今的信徒
[00:06:35.000 --> 00:06:38.920]  我們最低限度看到有幾方面的反思
[00:06:38.920 --> 00:06:41.200]  弟兄節目如果你有其他的建議
[00:06:41.200 --> 00:06:42.440]  亦都可以向我提出
[00:06:42.440 --> 00:06:44.960]  我可以加深這個內容
[00:06:44.960 --> 00:06:45.920]  第一
[00:06:45.920 --> 00:06:47.520]  我們看到這段經文
[00:06:47.520 --> 00:06:49.400]  它神在提醒我們
[00:06:49.400 --> 00:06:52.040]  神所供應給我們的資源
[00:06:52.040 --> 00:06:54.520]  我們不要過分地使用
[00:06:54.520 --> 00:06:56.280]  不要用盡
[00:06:56.280 --> 00:06:59.120]  第二人亦都不要過分過度地工作
[00:06:59.120 --> 00:07:00.160]  是否包括人
[00:07:00.160 --> 00:07:01.960]  給我們的身心靈
[00:07:01.960 --> 00:07:03.280]  我們都要安揭
[00:07:03.280 --> 00:07:05.040]  我們都要休息
[00:07:05.040 --> 00:07:06.880]  而第三樣東西我們看到的是
[00:07:06.880 --> 00:07:10.160]  我們所建基於我們地要休息
[00:07:10.160 --> 00:07:12.320]  人要休息這個理概念
[00:07:12.320 --> 00:07:14.960]  是建基於我們對神的信心
[00:07:14.960 --> 00:07:16.960]  究竟如果我們停下來
[00:07:16.960 --> 00:07:19.320]  我們真是去安息下來的時候
[00:07:19.320 --> 00:07:23.000]  或者我們真是按著需要我們要休息
[00:07:23.000 --> 00:07:27.360]  我們是否深信我們的神仍然是我們的供應者呢?
[00:07:27.360 --> 00:07:28.440]  我們不做
[00:07:28.440 --> 00:07:32.240]  他仍然會不會供應我們的需要呢?
[00:07:32.240 --> 00:07:35.080]  信靠神豐富的供應
[00:07:35.080 --> 00:07:35.520]  第四
[00:07:35.520 --> 00:07:38.560]  我們亦都看到神在安息年裏面的吩咐
[00:07:38.560 --> 00:07:41.000]  祂說當地要休息的時候
[00:07:41.000 --> 00:07:44.360]  人不要再去收藏這些出產
[00:07:44.360 --> 00:07:47.560]  將這些出產去分享給貧窮人
[00:07:47.560 --> 00:07:50.280]  連這個生畜走瘦的需要
[00:07:50.280 --> 00:07:51.800]  我們要去關顧
[00:07:51.800 --> 00:07:55.240]  所以社會的財富是需要平衡的
[00:07:55.240 --> 00:07:57.320]  提醒我們要賺的
[00:07:57.320 --> 00:07:59.320]  千萬不要賺到盡
[00:07:59.320 --> 00:08:01.320]  不需要賺到盡
[00:08:01.320 --> 00:08:04.440]  我們身邊一起去享用這個地方
[00:08:04.440 --> 00:08:05.440]  而第五
[00:08:05.440 --> 00:08:08.560]  亦都是人要和自然和諧
[00:08:08.560 --> 00:08:10.440]  今時今日我們看到
[00:08:10.440 --> 00:08:13.440]  我們的環境越來越惡劣
[00:08:13.440 --> 00:08:15.800]  氣候越來越變化越來越大
[00:08:15.800 --> 00:08:19.400]  氣候的溫差越來越高
[00:08:19.400 --> 00:08:20.960]  氣溫越來越高
[00:08:20.960 --> 00:08:22.720]  極端天氣越來越多
[00:08:22.720 --> 00:08:27.520]  正因為人沒有好好地和自然和諧
[00:08:27.520 --> 00:08:31.240]  去使用神所賜給我們的資源
[00:08:31.240 --> 00:08:32.680]  我們的地土
[00:08:32.680 --> 00:08:37.200]  神給我們的產物
[00:08:37.200 --> 00:08:39.000]  而最後這五點
[00:08:39.000 --> 00:08:40.680]  我覺得歸納起來
[00:08:40.680 --> 00:08:43.680]  究竟我們是有沒有以神為神
[00:08:43.680 --> 00:08:45.720]  我們究竟有沒有尊崇
[00:08:45.720 --> 00:08:48.360]  神是那個全地的供應者
[00:08:48.360 --> 00:08:51.600]  祂是掌管萬物的神
[00:08:51.600 --> 00:08:53.400]  這是我們的信念
[00:08:53.400 --> 00:08:56.480]  所以安息年仍然存留在聖經裏面
[00:08:56.480 --> 00:08:58.560]  是一個對我們的提醒
[00:08:58.560 --> 00:09:02.080]  雖然我們仍然未必可以很實際地
[00:09:02.080 --> 00:09:04.800]  按著當時時的吩咐
[00:09:04.800 --> 00:09:07.960]  因為現在已經未必是一個農產的社會
[00:09:07.960 --> 00:09:09.640]  亦都變化了
[00:09:09.640 --> 00:09:11.440]  但是神要我們
[00:09:11.440 --> 00:09:15.480]  仍然去讀這段聖經有祂的心意
[00:09:15.480 --> 00:09:17.320]  第二樣東西我們去學習的是
[00:09:17.320 --> 00:09:18.760]  跟著下去說的
[00:09:18.760 --> 00:09:20.760]  神要我們守安息日
[00:09:20.760 --> 00:09:22.080]  大家都很熟悉
[00:09:22.080 --> 00:09:24.320]  聖經裏面都不斷提醒
[00:09:24.320 --> 00:09:26.320]  之前我們說十誡裏面
[00:09:26.320 --> 00:09:27.800]  其實當守安息日
[00:09:27.800 --> 00:09:30.200]  是聖經裏面的第四誡
[00:09:30.200 --> 00:09:33.520]  而特別是在十誡的描述裏面
[00:09:33.520 --> 00:09:37.280]  神用了很多的篇幅去描述第四誡
[00:09:37.280 --> 00:09:39.000]  因為之後大家都留意
[00:09:39.000 --> 00:09:40.560]  很多的誡命都是不可殺人
[00:09:40.560 --> 00:09:41.240]  不可偷渡
[00:09:41.240 --> 00:09:42.040]  不可姦淫
[00:09:42.040 --> 00:09:43.520]  四個字搞定了
[00:09:43.520 --> 00:09:47.240]  但是神卻是用了一整段的內容
[00:09:47.240 --> 00:09:50.560]  我們重溫在二十章十誡裏面
[00:09:50.560 --> 00:09:52.040]  神怎樣提醒我們
[00:09:52.040 --> 00:09:53.760]  一二三我們一起讀
[00:09:53.760 --> 00:09:56.480]  當記念安息日守為聖日
[00:09:56.480 --> 00:09:58.360]  這一日你和你的兒女
[00:09:58.360 --> 00:10:00.480]  奴僕婢女生畜
[00:10:00.480 --> 00:10:02.840]  以及你成女寄居的客裏
[00:10:02.840 --> 00:10:04.920]  都不可做任何的工
[00:10:04.920 --> 00:10:06.240]  因為六日之內
[00:10:06.240 --> 00:10:10.120]  耶和華造天地海和其中的萬物
[00:10:10.120 --> 00:10:11.880]  第七日就安息了
[00:10:11.880 --> 00:10:14.440]  所以耶和華賜福於安息日
[00:10:14.440 --> 00:10:16.880]  定為聖日
[00:10:16.880 --> 00:10:19.920]  剛才提過耶和華是那個全能的創造主
[00:10:19.920 --> 00:10:22.080]  祂不打盾不睡覺
[00:10:22.080 --> 00:10:25.240]  但是所以很明顯地祂安息日
[00:10:25.240 --> 00:10:27.080]  祂和我們一起守
[00:10:27.080 --> 00:10:30.560]  是為了人而設立
[00:10:30.560 --> 00:10:33.600]  為了對我們一個的恩典
[00:10:33.600 --> 00:10:35.920]  當大家重溫神的創造的時候
[00:10:35.920 --> 00:10:37.240]  大家有沒有留意到
[00:10:37.240 --> 00:10:38.960]  人很著數的
[00:10:38.960 --> 00:10:41.200]  神是第幾天造人的
[00:10:41.200 --> 00:10:42.520]  第六天
[00:10:42.520 --> 00:10:44.480]  然後神造了人之後
[00:10:44.480 --> 00:10:45.800]  人有沒有經過勞碌
[00:10:45.800 --> 00:10:47.600]  沒有經過任何勞碌
[00:10:47.600 --> 00:10:50.040]  然後神說汗為美好之後第七天
[00:10:50.040 --> 00:10:52.040]  就和人一起安息
[00:10:52.040 --> 00:10:53.240]  所以第一個安息日
[00:10:53.240 --> 00:10:56.320]  完全是神賜給人一個白白的恩典
[00:10:56.320 --> 00:10:57.280]  弟兄姊妹
[00:10:57.280 --> 00:11:00.320]  安息人不是我們賺回來的
[00:11:00.320 --> 00:11:01.680]  我們沒有賺過任何
[00:11:01.680 --> 00:11:03.680]  人類沒有賺過任何的東西
[00:11:03.680 --> 00:11:05.880]  就和神一起進入安息
[00:11:05.880 --> 00:11:08.280]  就是因為神知道往後的日子
[00:11:08.280 --> 00:11:09.800]  人需要勞碌
[00:11:09.800 --> 00:11:11.680]  人需要有限制
[00:11:11.680 --> 00:11:13.600]  人不可以好像神那樣
[00:11:13.600 --> 00:11:15.000]  不打盾不睡覺
[00:11:15.000 --> 00:11:18.320]  所以神需要我們去休息
[00:11:18.320 --> 00:11:19.680]  不單止人
[00:11:19.680 --> 00:11:22.360]  祂說其實我們身邊的人
[00:11:22.360 --> 00:11:24.920]  完完全全都會受到我們的影響
[00:11:24.920 --> 00:11:26.720]  知不知道我們每一個人
[00:11:26.720 --> 00:11:30.000]  可能身上的氣場很大
[00:11:30.000 --> 00:11:32.120]  如果你是那個
[00:11:32.120 --> 00:11:35.960]  好像子彈火車那樣
[00:11:35.960 --> 00:11:38.160]  不停地衝衝撞撞的話
[00:11:38.160 --> 00:11:39.600]  你身邊無論你的家人
[00:11:39.600 --> 00:11:40.200]  你的同事
[00:11:40.200 --> 00:11:41.040]  你的朋友
[00:11:41.040 --> 00:11:44.000]  完完全全都感到你這份的壓力
[00:11:44.000 --> 00:11:45.040]  這份的氣場
[00:11:45.040 --> 00:11:46.800]  所以祂說不單止你要安息
[00:11:46.800 --> 00:11:48.160]  連家中的牛奴
[00:11:48.160 --> 00:11:48.840]  伏皮
[00:11:48.840 --> 00:11:49.880]  寄居客
[00:11:49.880 --> 00:11:51.600]  如果你安息的時候
[00:11:51.600 --> 00:11:54.760]  他們可以和你一同享用安息
[00:11:54.760 --> 00:11:57.040]  而原先的經文裡面說
[00:11:57.040 --> 00:11:59.160]  可以舒暢
[00:11:59.160 --> 00:12:00.160]  舒暢
[00:12:00.160 --> 00:12:01.080]  很爽
[00:12:01.080 --> 00:12:02.000]  很舒服
[00:12:02.000 --> 00:12:03.640]  原文的意思就是
[00:12:03.640 --> 00:12:05.000]  呼吸
[00:12:05.000 --> 00:12:06.560]  可以take a breath
[00:12:06.560 --> 00:12:10.080]  可以呼吸
[00:12:10.080 --> 00:12:12.040]  所以劉太人聽到
[00:12:12.040 --> 00:12:13.040]  經歷了之後
[00:12:13.040 --> 00:12:15.200]  他們去守安息日
[00:12:15.200 --> 00:12:17.040]  他們每一次見面的時候
[00:12:17.040 --> 00:12:19.920]  他們通常就會和對方互相問安
[00:12:19.920 --> 00:12:20.600]  他們就會說
[00:12:20.600 --> 00:12:21.960]  Shabbat Shalom
[00:12:21.960 --> 00:12:23.520]  Shabbat Shalom的意思就是
[00:12:23.520 --> 00:12:26.440]  安息日平安的意思
[00:12:26.440 --> 00:12:28.080]  那猶太人的安息日
[00:12:28.080 --> 00:12:30.840]  就是從星期五的日落開始
[00:12:30.840 --> 00:12:33.440]  到星期六的日落結束
[00:12:33.440 --> 00:12:35.080]  在他們呢
[00:12:35.080 --> 00:12:37.360]  大家如果有去過聖地旅行就會知道
[00:12:37.360 --> 00:12:39.600]  如果撞正他們守安息日
[00:12:39.600 --> 00:12:40.720]  就精彩了
[00:12:40.720 --> 00:12:43.040]  他們真的什麼都不做
[00:12:43.040 --> 00:12:45.040]  他們
[00:12:45.040 --> 00:12:47.120]  你說他們就去度假
[00:12:47.120 --> 00:12:48.600]  但是什麼都不做怎麼去呢
[00:12:48.600 --> 00:12:50.040]  他們就搭公車
[00:12:50.040 --> 00:12:52.320]  他們去到酒店
[00:12:52.320 --> 00:12:53.360]  很特別的
[00:12:53.360 --> 00:12:55.240]  要有人服侍他們
[00:12:55.240 --> 00:12:56.640]  給他們東西吃
[00:12:56.640 --> 00:12:57.560]  他們連這些
[00:12:57.560 --> 00:12:59.840]  有一些叫安息日電梯的
[00:12:59.840 --> 00:13:01.560]  安息日電梯就是層層停
[00:13:01.560 --> 00:13:04.080]  他們連電梯都不按
[00:13:04.080 --> 00:13:05.240]  但是你說
[00:13:05.240 --> 00:13:06.880]  那其他人那些東西誰做
[00:13:06.880 --> 00:13:07.720]  誰給他們東西吃
[00:13:07.720 --> 00:13:09.760]  誰載他們去
[00:13:09.760 --> 00:13:11.200]  猶太人的心就是說
[00:13:11.200 --> 00:13:13.200]  留給你們這些
[00:13:13.200 --> 00:13:16.360]  去不了天堂的外邦人做
[00:13:16.360 --> 00:13:18.640]  這個就是猶太人的心態
[00:13:18.640 --> 00:13:19.480]  但是當然了
[00:13:19.480 --> 00:13:20.400]  我們現在信了主
[00:13:20.400 --> 00:13:21.280]  我們明白
[00:13:21.280 --> 00:13:22.640]  到了使徒的時代
[00:13:22.640 --> 00:13:24.720]  耶穌的使徒時代
[00:13:24.720 --> 00:13:28.680]  他們將第七日的第一日定為了主日
[00:13:28.680 --> 00:13:32.040]  就是我們現在一起聚集的星期日
[00:13:32.040 --> 00:13:35.400]  我們可以一起放下了屬世的工作
[00:13:35.400 --> 00:13:37.240]  我們可以一起回來
[00:13:37.240 --> 00:13:38.680]  專心去侍奉神
[00:13:38.680 --> 00:13:41.840]  我們有聚會、有敬拜、有信息
[00:13:41.840 --> 00:13:45.200]  重點是我們可以跟神親近
[00:13:45.200 --> 00:13:46.560]  所以大英展會
[00:13:46.560 --> 00:13:48.440]  你跟旁邊的人說
[00:13:48.440 --> 00:13:49.760]  你們今天坐在這裡
[00:13:49.760 --> 00:13:54.440]  是很有福分的
[00:13:54.440 --> 00:13:55.680]  所以我們已經不同
[00:13:55.680 --> 00:13:56.680]  昔日的猶太人
[00:13:56.680 --> 00:13:57.920]  或者現在
[00:13:57.920 --> 00:14:00.600]  還是堅守他們的信念的猶太人
[00:14:00.600 --> 00:14:02.240]  我們是紀念安息日
[00:14:02.240 --> 00:14:03.920]  我們不是去守安息日
[00:14:03.920 --> 00:14:06.800]  這個不是一個死硬的規條
[00:14:06.800 --> 00:14:09.120]  因為現在所謂的安息日
[00:14:09.120 --> 00:14:11.600]  也不是限於星期五的黃昏
[00:14:11.600 --> 00:14:13.240]  至到星期六的黃昏
[00:14:13.240 --> 00:14:14.720]  定是星期日
[00:14:14.720 --> 00:14:16.120]  不是一定你不守
[00:14:16.120 --> 00:14:18.560]  你就神就不起乙
[00:14:18.560 --> 00:14:20.560]  因為我們深信現在這個世代
[00:14:20.560 --> 00:14:22.160]  已經變化萬千
[00:14:22.160 --> 00:14:23.120]  有很多的工種
[00:14:23.120 --> 00:14:24.640]  有很多的職業
[00:14:24.640 --> 00:14:27.560]  已經不是可以在星期日休息
[00:14:27.560 --> 00:14:28.400]  但是我深信
[00:14:28.400 --> 00:14:30.960]  是大部分每一個行業
[00:14:30.960 --> 00:14:33.200]  他們起碼都會奉行一樣東西
[00:14:33.200 --> 00:14:34.720]  就是六天工作
[00:14:34.720 --> 00:14:36.720]  一天休息
[00:14:36.720 --> 00:14:37.840]  嚴格來說
[00:14:37.840 --> 00:14:39.480]  我們教會的童工
[00:14:39.480 --> 00:14:41.880]  都不是星期日休息
[00:14:41.880 --> 00:14:45.200]  我們星期日都是在這裡工作
[00:14:45.200 --> 00:14:46.360]  服侍大家
[00:14:46.360 --> 00:14:48.080]  通常童工的安息日
[00:14:48.080 --> 00:14:50.360]  是放在星期一的時間
[00:14:50.360 --> 00:14:52.840]  所以大家也都不需要限定
[00:14:52.840 --> 00:14:53.640]  什麼安息日
[00:14:53.640 --> 00:14:57.880]  是否一定要是星期五猶太人的安息日
[00:14:57.880 --> 00:15:01.360]  還是使徒的主日
[00:15:01.360 --> 00:15:03.000]  按照神的吩咐
[00:15:03.000 --> 00:15:05.320]  我們要有六天的工作
[00:15:05.320 --> 00:15:06.760]  最少有六天工作
[00:15:06.760 --> 00:15:09.960]  最少有一天的休息
[00:15:09.960 --> 00:15:11.080]  在八月份的時候
[00:15:11.080 --> 00:15:15.080]  在十屆安息日的訊息裏面
[00:15:15.080 --> 00:15:20.760]  提到一個產能遞減的例子
[00:15:20.760 --> 00:15:22.680]  為什麼安息日其實對人
[00:15:22.680 --> 00:15:23.480]  對生畜
[00:15:23.480 --> 00:15:26.360]  對土地都同樣重要呢
[00:15:26.360 --> 00:15:28.200]  就提過有汽車廠
[00:15:28.200 --> 00:15:29.720]  因為生意太好了
[00:15:29.720 --> 00:15:33.440]  於是他們星期日就取消了休假
[00:15:33.440 --> 00:15:36.200]  所有員工七天都要開工
[00:15:36.200 --> 00:15:39.440]  以為可以取得一些訂單
[00:15:39.440 --> 00:15:42.120]  結果產能反而減少了
[00:15:42.120 --> 00:15:42.800]  為什麼呢
[00:15:42.800 --> 00:15:44.120]  都不夠一兩個星期
[00:15:44.120 --> 00:15:46.400]  已經有三分之一的員工病了
[00:15:46.400 --> 00:15:47.440]  請病假
[00:15:47.440 --> 00:15:50.760]  所以反而產能下跌
[00:15:50.760 --> 00:15:52.880]  而譬如用來運貨的爐
[00:15:52.880 --> 00:15:54.080]  你六天
[00:15:54.080 --> 00:15:55.280]  讓他走六天
[00:15:55.280 --> 00:15:57.240]  讓他休息一天
[00:15:57.240 --> 00:15:59.200]  其實總計下來
[00:15:59.200 --> 00:16:01.840]  如果對比爐七天都不停地走
[00:16:01.840 --> 00:16:04.960]  其實他還會走得更遠
[00:16:04.960 --> 00:16:07.040]  就是用六天讓他休息一天
[00:16:07.040 --> 00:16:08.400]  總加起來
[00:16:08.400 --> 00:16:10.640]  還可以比七天不停地走
[00:16:10.640 --> 00:16:12.960]  要走得更遠
[00:16:12.960 --> 00:16:14.320]  就算你有十塊田
[00:16:14.320 --> 00:16:18.720]  你可以奉行一個休耕的做法
[00:16:18.720 --> 00:16:20.640]  你每年只是耕九塊田
[00:16:20.640 --> 00:16:22.640]  讓一塊田去休息
