
[00:00:00.000 --> 00:00:04.000]  在今天早上的訊息裏
[00:05:33.000 --> 00:05:35.000]  好像不是看得很順眼的心態
[00:05:35.000 --> 00:05:37.000]  所以他馬上要認罪
[00:05:37.000 --> 00:05:39.000]  然後就在這個時候
[00:05:39.000 --> 00:05:40.000]  主耶穌就提醒他
[00:05:40.000 --> 00:05:45.000]  從今之後你要得人了
[00:05:45.000 --> 00:05:48.000]  他藉此呼喚彼得
[00:05:48.000 --> 00:05:50.000]  去做一個屬靈的漁夫
[00:05:50.000 --> 00:05:52.000]  你不要再在世上打魚了
[00:05:52.000 --> 00:05:53.000]  很重要的
[00:05:53.000 --> 00:05:55.000]  你要得人的漁夫
[00:05:55.000 --> 00:05:57.000]  去得世上的人
[00:05:57.000 --> 00:05:59.000]  歸在耶穌的名下
[00:05:59.000 --> 00:06:01.000]  於是他就跟隨了
[00:06:01.000 --> 00:06:03.000]  上岸之後就撇下
[00:06:03.000 --> 00:06:05.000]  所有的跟從了耶穌
[00:06:05.000 --> 00:06:07.000]  我們看得很清楚
[00:06:07.000 --> 00:06:08.000]  他就是這樣
[00:06:08.000 --> 00:06:10.000]  願意回應主的心意
[00:06:10.000 --> 00:06:12.000]  做一個屬靈的漁夫
[00:06:12.000 --> 00:06:14.000]  捕屬靈的魚
[00:06:14.000 --> 00:06:17.000]  這個就是很重要的一個訊息
[00:06:17.000 --> 00:06:20.000]  而我們在經文裡面看得到
[00:06:20.000 --> 00:06:24.000]  究竟怎樣捕到魚呢?
[00:06:24.000 --> 00:06:26.000]  沒錯,是聽了主耶穌的吩咐
[00:06:26.000 --> 00:06:27.000]  主的心意
[00:06:27.000 --> 00:06:29.000]  但是很重要的是
[00:06:29.000 --> 00:06:31.000]  他拿著的是什麼工具呢?
[00:06:31.000 --> 00:06:33.000]  是網
[00:06:33.000 --> 00:06:35.000]  這裡很清楚地說
[00:06:35.000 --> 00:06:37.000]  他們是下網
[00:06:37.000 --> 00:06:41.000]  然後網裡捕了很多魚
[00:06:41.000 --> 00:06:45.000]  所以網是一個很重要的環節
[00:06:45.000 --> 00:06:47.000]  當我們看完這段經文
[00:06:47.000 --> 00:06:50.000]  又轉到去看約翰福音21章的時候
[00:06:50.000 --> 00:06:52.000]  他們去到提比利亞海
[00:06:52.000 --> 00:06:53.000]  主耶穌已經復活了
[00:06:53.000 --> 00:06:54.000]  不過他們都見不到的時候
[00:06:54.000 --> 00:06:56.000]  心灰意冷地去打魚
[00:06:56.000 --> 00:06:58.000]  但是當他們去打魚的時候
[00:06:58.000 --> 00:07:02.000]  同樣地打不到魚
[00:07:02.000 --> 00:07:05.000]  然後當耶穌去到他們中間的時候
[00:07:05.000 --> 00:07:08.000]  耶穌就叫他們再一次捕魚
[00:07:08.000 --> 00:07:10.000]  在船的右邊
[00:07:10.000 --> 00:07:12.000]  這樣跟他們說的時候
[00:07:12.000 --> 00:07:14.000]  結果他們就聽了
[00:07:14.000 --> 00:07:17.000]  然後當他們去捕魚的時候
[00:07:17.000 --> 00:07:20.000]  他們捕到的是非常多魚
[00:07:20.000 --> 00:07:21.000]  竟拉不上來
[00:07:21.000 --> 00:07:23.000]  因為魚很多
[00:07:23.000 --> 00:07:25.000]  而是153條魚
[00:07:25.000 --> 00:07:27.000]  約翰特別記載了這個數字
[00:07:27.000 --> 00:07:30.000]  是一個很大量的魚
[00:07:30.000 --> 00:07:33.000]  同樣地當我們看21章約翰福音的時候
[00:07:33.000 --> 00:07:36.000]  我們看到在捕魚的過程裡面
[00:07:36.000 --> 00:07:39.000]  他們都是用的是網
[00:07:39.000 --> 00:07:41.000]  魚網
[00:07:41.000 --> 00:07:45.000]  這裡我覺得是很有意思的
[00:07:45.000 --> 00:07:46.000]  在這兩段經文裡面
[00:07:46.000 --> 00:07:47.000]  給我們看到
[00:07:47.000 --> 00:07:49.000]  給我們有啟迪有亮光
[00:07:49.000 --> 00:07:53.000]  就是今天當我們在教會裡面去想問題
[00:07:53.000 --> 00:07:56.000]  我們很想去捕很多屬靈的魚
[00:07:56.000 --> 00:07:59.000]  我們很想用另一個字眼表達
[00:07:59.000 --> 00:08:00.000]  很想福音興旺
[00:08:00.000 --> 00:08:02.000]  有很多人信耶穌
[00:08:02.000 --> 00:08:04.000]  歸在主的名下的時候
[00:08:04.000 --> 00:08:06.000]  我們就會想
[00:08:06.000 --> 00:08:08.000]  我們用什麼工具呢?
[00:08:08.000 --> 00:08:10.000]  用什麼途徑呢?
[00:08:10.000 --> 00:08:14.000]  用什麼平台可以為主得人呢?
[00:08:14.000 --> 00:08:16.000]  而在這段經文裡面
[00:08:16.000 --> 00:08:18.000]  給我們一個很大的啟迪
[00:08:18.000 --> 00:08:20.000]  是用網
[00:08:20.000 --> 00:08:21.000]  是用網
[00:08:21.000 --> 00:08:25.000]  原來透過網就可以網到很多魚
[00:08:25.000 --> 00:08:29.000]  可以讓很多魚歸在屬靈的網裡面
[00:08:29.000 --> 00:08:32.000]  屬靈的家庭裡面
[00:08:32.000 --> 00:08:34.000]  所以這個是值得我們思考的
[00:08:34.000 --> 00:08:37.000]  當我們在這兩段經文裡得到啟迪的時候
[00:08:37.000 --> 00:08:39.000]  我們就會想
[00:08:39.000 --> 00:08:41.000]  今天我們可以怎樣去做呢?
[00:08:41.000 --> 00:08:44.000]  如果我們都很想福音興旺的時候
[00:08:44.000 --> 00:08:46.000]  如果我們都很想在我們的教會裡面
[00:08:46.000 --> 00:08:48.000]  有很多屬靈的魚
[00:08:48.000 --> 00:08:50.000]  出現在我們中間的時候
[00:08:50.000 --> 00:08:52.000]  我們很多人都很想成為一個屬靈的漁夫
[00:08:52.000 --> 00:08:54.000]  好像彼得的時候
[00:08:54.000 --> 00:08:56.000]  我們應該怎樣去做
[00:08:56.000 --> 00:08:59.000]  使很多屬靈的魚出現在我們中間呢?
[00:08:59.000 --> 00:09:02.000]  這個就是一個很關鍵的問題
[00:09:02.000 --> 00:09:03.000]  鄧梓梅
[00:09:03.000 --> 00:09:05.000]  如果你問我
[00:09:05.000 --> 00:09:07.000]  我就說一定要用網
[00:09:07.000 --> 00:09:09.000]  如果你再問我什麼叫做網
[00:09:09.000 --> 00:09:12.000]  什麼叫做屬靈的網的時候呢?
[00:09:12.000 --> 00:09:15.000]  在我的經驗裡面
[00:09:15.000 --> 00:09:17.000]  我會告訴大家
[00:09:17.000 --> 00:09:19.000]  就是小組
[00:09:19.000 --> 00:09:21.000]  小組
[00:09:21.000 --> 00:09:24.000]  小組是可以成為一個屬靈的網
[00:09:24.000 --> 00:09:27.000]  是可以捕捉到很多屬靈的魚
[00:09:27.000 --> 00:09:29.000]  歸在一個屬靈的家庭裡面
[00:09:29.000 --> 00:09:31.000]  它可以成為了
[00:09:31.000 --> 00:09:33.000]  興旺福音的平台
[00:09:33.000 --> 00:09:35.000]  興旺福音的途徑
[00:09:35.000 --> 00:09:37.000]  興旺福音的方法
[00:09:37.000 --> 00:09:39.000]  就是在小組網
[00:09:39.000 --> 00:09:41.000]  鄧梓梅
[00:09:41.000 --> 00:09:42.000]  讓我也解釋多一點
[00:09:42.000 --> 00:09:43.000]  因為如果不是的話
[00:09:43.000 --> 00:09:44.000]  大家可能會覺得
[00:09:44.000 --> 00:09:45.000]  是不是你這麼硬來講的啊?
[00:09:45.000 --> 00:09:46.000]  聶牧師
[00:09:46.000 --> 00:09:47.000]  硬來講的
[00:09:47.000 --> 00:09:48.000]  小組就是網
[00:09:48.000 --> 00:09:51.000]  我也覺得有些是含義的
[00:09:51.000 --> 00:09:53.000]  是有些相通的地方
[00:09:53.000 --> 00:09:54.000]  大家可以想像一下
[00:09:54.000 --> 00:09:56.000]  什麼叫做小組呢?
[00:09:56.000 --> 00:09:58.000]  小組多不多人呢?
[00:09:58.000 --> 00:09:59.000]  應該不會很多人吧?
[00:09:59.000 --> 00:10:01.000]  少的應該三四個吧
[00:10:01.000 --> 00:10:02.000]  多的呢
[00:10:02.000 --> 00:10:04.000]  我上限給到他
[00:10:04.000 --> 00:10:05.000]  十幾二十個
[00:10:05.000 --> 00:10:06.000]  差不多的了
[00:10:06.000 --> 00:10:07.000]  你去到四五十人
[00:10:07.000 --> 00:10:09.000]  你很難叫做小組
[00:10:09.000 --> 00:10:10.000]  所以就是說
[00:10:10.000 --> 00:10:12.000]  小組大概是三四個
[00:10:12.000 --> 00:10:14.000]  四五個到十幾個
[00:10:14.000 --> 00:10:15.000]  在這個群體裡面
[00:10:15.000 --> 00:10:18.000]  大家有來有往
[00:10:18.000 --> 00:10:20.000]  一班人慢慢就形成了
[00:10:20.000 --> 00:10:22.000]  一個很複雜的社交的網絡
[00:10:22.000 --> 00:10:23.000]  對不對?
[00:10:23.000 --> 00:10:24.000]  我跟他的關係
[00:10:24.000 --> 00:10:25.000]  他跟他的關係
[00:10:25.000 --> 00:10:26.000]  這個跟這個的關係
[00:10:26.000 --> 00:10:28.000]  大家之間一直建立的時候
[00:10:28.000 --> 00:10:30.000]  就形成了一種的
[00:10:30.000 --> 00:10:33.000]  網狀的一個小群體
[00:10:33.000 --> 00:10:35.000]  所以我覺得是一個網狀
[00:10:35.000 --> 00:10:37.000]  是一個網狀
[00:10:37.000 --> 00:10:38.000]  而在當中裡邊
[00:10:38.000 --> 00:10:40.000]  雖然可能大家的背景不同
[00:10:40.000 --> 00:10:41.000]  大家的職業會不同
[00:10:41.000 --> 00:10:43.000]  年歲都可能有些差別
[00:10:43.000 --> 00:10:46.000]  甚至當中未必個個都是信主的
[00:10:46.000 --> 00:10:48.000]  但是大家是有一個群體
[00:10:48.000 --> 00:10:50.000]  一個小組裡面
[00:10:50.000 --> 00:10:53.000]  而我覺得這個小組網
[00:10:53.000 --> 00:10:56.000]  就正是一個很好的途徑
[00:10:56.000 --> 00:10:59.000]  去到那些屬靈的魚的中間
[00:10:59.000 --> 00:11:01.000]  海的中間
[00:11:01.000 --> 00:11:04.000]  去讓一些魚來到我們裡面
[00:11:04.000 --> 00:11:05.000]  來到這個網裡面
[00:11:05.000 --> 00:11:06.000]  以致到我們可以怎樣?
[00:11:06.000 --> 00:11:09.000]  帶領他進入一個屬靈的家
[00:11:09.000 --> 00:11:10.000]  於是這個小組網
[00:11:10.000 --> 00:11:12.000]  就成為一個平台
[00:11:12.000 --> 00:11:14.000]  是可以這樣做的
[00:11:14.000 --> 00:11:17.000]  如果我們說在這個事故裡面
[00:11:17.000 --> 00:11:19.000]  約翰福音二十一章
[00:11:19.000 --> 00:11:20.000]  和路加福音第五章裡面
[00:11:20.000 --> 00:11:22.000]  我們可以得到啟迪和梁國雄
[00:11:22.000 --> 00:11:23.000]  我覺得在屬靈上
[00:11:23.000 --> 00:11:25.000]  我們就可以這樣去想
[00:11:25.000 --> 00:11:27.000]  和這樣去實踐
[00:11:27.000 --> 00:11:29.000]  小組網
[00:11:29.000 --> 00:11:33.000]  是成為了福音興旺的平台
[00:11:33.000 --> 00:11:36.000]  但是當然問題都要問一件事
[00:11:36.000 --> 00:11:39.000]  就是我們想不想福音興旺?
[00:11:39.000 --> 00:11:41.000]  問題都要問一些根基的
[00:11:41.000 --> 00:11:44.000]  我們想不想我們有很多屬靈的魚
[00:11:44.000 --> 00:11:46.000]  來到我們中間?
[00:11:46.000 --> 00:11:47.000]  如果不是
[00:11:47.000 --> 00:11:48.000]  我們不想的話
[00:11:48.000 --> 00:11:51.000]  你都不需要小組網
[00:11:51.000 --> 00:11:52.000]  所以這很重要
[00:11:52.000 --> 00:11:53.000]  頂姐妹
[00:11:53.000 --> 00:11:55.000]  如果我們都很想福音興旺
[00:11:55.000 --> 00:11:56.000]  我們很想得救的人
[00:11:56.000 --> 00:11:58.000]  天天的鼠加給我們
[00:11:58.000 --> 00:12:00.000]  我們很相信耶穌基督
[00:12:00.000 --> 00:12:01.000]  在升天之前
[00:12:01.000 --> 00:12:03.000]  是差遣教會贖祂的人
[00:12:03.000 --> 00:12:05.000]  要將福音傳出去的時候
[00:12:05.000 --> 00:12:06.000]  我們很樂意去回應的時候
[00:12:06.000 --> 00:12:08.000]  如果我們都很相信
[00:12:08.000 --> 00:12:09.000]  去肯定的時候
[00:12:09.000 --> 00:12:13.000]  我們就要想想怎樣去做
[00:12:13.000 --> 00:12:14.000]  我們都很相信
[00:12:14.000 --> 00:12:16.000]  我們教會的頂姐妹
[00:12:16.000 --> 00:12:19.000]  一定是持一個正面的態度
[00:12:19.000 --> 00:12:20.000]  正面的態度就是
[00:12:20.000 --> 00:12:22.000]  肯定傳福音的重要
[00:12:22.000 --> 00:12:24.000]  肯定福音這件事
[00:12:24.000 --> 00:12:25.000]  是拯救世人
[00:12:25.000 --> 00:12:27.000]  歸在父神的裡面
[00:12:27.000 --> 00:12:29.000]  所以今天早上我的訊息
[00:12:29.000 --> 00:12:30.000]  不是再和大家說
[00:12:30.000 --> 00:12:31.000]  什麼叫做福音
[00:12:31.000 --> 00:12:32.000]  不是再和大家說
[00:12:32.000 --> 00:12:34.000]  我們為什麼要傳福音
[00:12:34.000 --> 00:12:36.000]  我相信大家已經是肯定的
[00:12:36.000 --> 00:12:38.000]  我的重點不是說What
[00:12:38.000 --> 00:12:39.000]  不是說Why
[00:12:39.000 --> 00:12:41.000]  因為大家都已經接納了
[00:12:41.000 --> 00:12:42.000]  今早我的訊息
[00:12:42.000 --> 00:12:44.000]  是很想和頂姐妹一起去思考
[00:12:44.000 --> 00:12:46.000]  去思考一件事是什麼
[00:12:46.000 --> 00:12:48.000]  是How
[00:12:48.000 --> 00:12:50.000]  是怎樣做
[00:12:50.000 --> 00:12:53.000]  怎樣讓更多的人
[00:12:53.000 --> 00:12:57.000]  成為屬靈的與歸在主的名下
[00:12:57.000 --> 00:12:59.000]  是如何做
[00:12:59.000 --> 00:13:01.000]  當我想到這件事的時候
[00:13:01.000 --> 00:13:04.000]  我想我就會提供
[00:13:04.000 --> 00:13:09.000]  小組網是其中一個很重要的途徑
[00:13:09.000 --> 00:13:12.000]  是興旺福音的平台
[00:13:12.000 --> 00:13:15.000]  是值得我們去思考的
[00:13:15.000 --> 00:13:17.000]  說了這麼多的時候
[00:13:17.000 --> 00:13:19.000]  希望頂姐妹都明白
[00:13:19.000 --> 00:13:20.000]  我大概想說什麼
[00:13:20.000 --> 00:13:22.000]  雖然可能在我們的經驗裡面
[00:13:22.000 --> 00:13:24.000]  我們不是很多共鳴
[00:13:24.000 --> 00:13:26.000]  或者覺得不知道是怎樣
[00:13:26.000 --> 00:13:28.000]  但是希望都大概明白我所說
[00:13:28.000 --> 00:13:30.000]  我就嘗試將我們自己
[00:13:30.000 --> 00:13:33.000]  帶到一個尖鎮的處境裡面
[00:13:33.000 --> 00:13:35.000]  我們嘗試想像一下
[00:13:35.000 --> 00:13:37.000]  我們在這個信仰群體裡面
[00:13:37.000 --> 00:13:39.000]  如果我們有一些小組
[00:13:39.000 --> 00:13:41.000]  或者叫做小組網的時候
[00:13:41.000 --> 00:13:42.000]  大概會是怎樣
[00:13:42.000 --> 00:13:45.000]  我希望我們再具體一點去想
[00:13:45.000 --> 00:13:47.000]  我們慢慢可能發現
[00:13:47.000 --> 00:13:49.000]  在我們中間多了一些
[00:13:49.000 --> 00:13:51.000]  自發性的小組
[00:13:51.000 --> 00:13:53.000]  自發性的一些網
[00:13:53.000 --> 00:13:55.000]  既然是一個小組
[00:13:55.000 --> 00:13:58.000]  小組網有四五個
[00:13:58.000 --> 00:14:00.000]  這裡有十幾個
[00:14:00.000 --> 00:14:02.000]  原來在我們這個信仰群體裡面
[00:14:02.000 --> 00:14:04.000]  開始出現這些小組
[00:14:04.000 --> 00:14:06.000]  有沒有名稱的呢
[00:14:06.000 --> 00:14:07.000]  不要緊
[00:14:07.000 --> 00:14:09.000]  有沒有名稱不是最重要
[00:14:09.000 --> 00:14:12.000]  他們聚會的次數怎樣
[00:14:12.000 --> 00:14:13.000]  都不是那麼重要
[00:14:13.000 --> 00:14:14.000]  一個禮拜也好
[00:14:14.000 --> 00:14:15.000]  兩個禮拜也好
[00:14:15.000 --> 00:14:16.000]  聚一次
[00:14:16.000 --> 00:14:17.000]  一個月聚會一次也好
[00:14:17.000 --> 00:14:18.000]  不要緊
[00:14:18.000 --> 00:14:19.000]  這個都不是最重要
[00:14:19.000 --> 00:14:21.000]  他們聚會的時間
[00:14:21.000 --> 00:14:22.000]  有些早上
[00:14:22.000 --> 00:14:23.000]  有些下午
[00:14:23.000 --> 00:14:24.000]  有些是晚上
[00:14:24.000 --> 00:14:25.000]  有些是星期六
[00:14:25.000 --> 00:14:26.000]  有些是星期日
[00:14:26.000 --> 00:14:27.000]  不要緊
[00:14:27.000 --> 00:14:28.000]  這些都不重要
[00:14:28.000 --> 00:14:29.000]  都是可以的
[00:14:29.000 --> 00:14:30.000]  他們學什麼
[00:14:30.000 --> 00:14:32.000]  他們的聚會地點
[00:14:32.000 --> 00:14:34.000]  在本會還是本會以外
[00:14:34.000 --> 00:14:35.000]  這些都不重要
[00:14:35.000 --> 00:14:36.000]  都是可以的
[00:14:36.000 --> 00:14:37.000]  但是如果當我們說
[00:14:37.000 --> 00:14:39.000]  我們中間出現這些
[00:14:39.000 --> 00:14:41.000]  好像類似我所說的小組網
[00:14:41.000 --> 00:14:43.000]  有一樣他們一定要共通的
[00:14:43.000 --> 00:14:45.000]  是什麼
[00:14:45.000 --> 00:14:47.000]  是要全服人
[00:14:47.000 --> 00:14:49.000]  聚會時間地點
[00:14:49.000 --> 00:14:51.000]  人多人少
[00:14:51.000 --> 00:14:52.000]  是什麼組成
[00:14:52.000 --> 00:14:53.000]  這個都不是最重要
[00:14:53.000 --> 00:14:55.000]  最重要他們都會有一種
[00:14:55.000 --> 00:14:56.000]  愛神愛人的心
[00:14:56.000 --> 00:14:58.000]  他們形成這個小組網
[00:14:58.000 --> 00:15:00.000]  他們每一位
[00:15:00.000 --> 00:15:01.000]  特別是屬主的人
[00:15:01.000 --> 00:15:03.000]  是有一種得人的心
[00:15:03.000 --> 00:15:05.000]  這個才重要
[00:15:05.000 --> 00:15:07.000]  是因為他們想興旺福音
[00:15:07.000 --> 00:15:10.000]  是因為他們想滿足主的心腸
[00:15:10.000 --> 00:15:12.000]  所以他們組成這個小組
[00:15:12.000 --> 00:15:13.000]  或者小組網
[00:15:13.000 --> 00:15:14.000]  這個就重要
[00:15:14.000 --> 00:15:16.000]  另外我們要看到的
[00:15:16.000 --> 00:15:17.000]  既然這麼重要
[00:15:17.000 --> 00:15:18.000]  他們又這樣實踐
[00:15:18.000 --> 00:15:20.000]  在這些小組網裏面
[00:15:20.000 --> 00:15:21.000]  是越來越見到
[00:15:21.000 --> 00:15:23.000]  有一些新面孔
[00:15:23.000 --> 00:15:25.000]  未信的朋友
[00:15:25.000 --> 00:15:27.000]  穿插在其中的
[00:15:27.000 --> 00:15:28.000]  未信的人
[00:15:28.000 --> 00:15:30.000]  不是每次見到都是舊人
[00:15:30.000 --> 00:15:31.000]  是新面孔
[00:15:31.000 --> 00:15:32.000]  都不認識他們
[00:15:32.000 --> 00:15:33.000]  這樣就對了
[00:15:33.000 --> 00:15:35.000]  因為這個正是他們的使命
[00:15:35.000 --> 00:15:36.000]  我們很希望
[00:15:36.000 --> 00:15:38.000]  見到更多未信主的人
[00:15:38.000 --> 00:15:39.000]  來到我們中間
[00:15:39.000 --> 00:15:41.000]  正是在這個網裏面
[00:15:41.000 --> 00:15:43.000]  穿插在其中
[00:15:43.000 --> 00:15:44.000]  這裏有一個網
[00:15:44.000 --> 00:15:45.000]  那裏有一個網
