
[00:00:00.000 --> 00:00:02.500]  在約翰福音第八章第十二節
[00:07:17.300 --> 00:07:24.900]  讓他們知道他們自己心裏面也是黑暗
[00:07:24.900 --> 00:07:27.800]  第二個反應就是這個婦人
[00:07:27.800 --> 00:07:31.700]  這個婦人主耶穌問他說那些人在哪裏呢
[00:07:31.700 --> 00:07:34.900]  沒有人定你的罪嗎
[00:07:34.900 --> 00:07:37.900]  主耶穌並沒有說這個婦人沒有罪
[00:07:37.900 --> 00:07:41.400]  主耶穌跟他講說沒有人定你的罪嗎
[00:07:41.400 --> 00:07:43.500]  我們看見他的反應
[00:07:43.500 --> 00:07:47.200]  他說主啊沒有
[00:07:47.200 --> 00:07:49.400]  我們看見這個婦人
[00:07:49.400 --> 00:07:52.300]  他知道他自己是個罪人
[00:07:52.300 --> 00:07:53.000]  對不對
[00:07:53.000 --> 00:07:56.300]  他說沒有人定他的罪
[00:07:56.300 --> 00:07:58.600]  我們在想當這個婦人被抓
[00:07:58.600 --> 00:08:02.300]  所有的人在旁邊都拿着石頭準備要打他的時候
[00:08:02.300 --> 00:08:06.100]  我想他心裏面一定是非常非常的害怕
[00:08:06.100 --> 00:08:14.200]  因爲這很可能就是他最後一次活在那個地方
[00:08:14.200 --> 00:08:17.800]  但是這個石頭沒有掉下來
[00:08:17.800 --> 00:08:19.600]  他知道他自己是個罪人
[00:08:19.600 --> 00:08:24.200]  所以當這位主問他說沒有人定你的罪嗎
[00:08:24.200 --> 00:08:27.500]  他說主啊沒有
[00:08:27.500 --> 00:08:30.400]  耶穌說我也不定你的罪
[00:08:30.400 --> 00:08:34.000]  去吧從此不要再犯罪
[00:08:34.000 --> 00:08:35.400]  前面那些人
[00:08:35.400 --> 00:08:38.200]  他們知道他們心裏面有問題
[00:08:38.200 --> 00:08:41.200]  但是他們不願意來救光
[00:08:41.200 --> 00:08:44.900]  後面這個婦人他知道他自己有罪
[00:08:44.900 --> 00:08:47.600]  他就在主耶穌的面前
[00:08:47.600 --> 00:08:49.300]  但是主耶穌就對他講
[00:08:49.300 --> 00:08:52.600]  他說我也不定你的罪
[00:08:52.600 --> 00:08:56.700]  去吧從此不要再犯罪
[00:08:56.700 --> 00:09:02.500]  主耶穌講這句話其實是給他一個能力
[00:09:02.500 --> 00:09:06.200]  讓他以後不會再犯罪
[00:09:06.200 --> 00:09:08.100]  主耶穌來到這個世界上
[00:09:08.100 --> 00:09:10.100]  剛纔我們看見
[00:09:10.100 --> 00:09:11.900]  他說我是生命的糧
[00:09:11.900 --> 00:09:12.900]  我是世界的光
[00:09:12.900 --> 00:09:13.800]  我是養生門
[00:09:13.800 --> 00:09:15.300]  我是好牧人
[00:09:15.300 --> 00:09:17.200]  我是復活
[00:09:17.200 --> 00:09:18.200]  我是生命
[00:09:18.200 --> 00:09:20.200]  我是道路真理生命
[00:09:20.200 --> 00:09:21.400]  我是葡萄樹
[00:09:21.400 --> 00:09:23.900]  在這裏讓我們看見主耶穌
[00:09:23.900 --> 00:09:28.300]  他把他自己的神性一個一個的講出來
[00:09:28.300 --> 00:09:30.600]  他讓我們知道除了這些之外
[00:09:30.600 --> 00:09:31.800]  我們看聖經
[00:09:31.800 --> 00:09:33.800]  主耶穌還讓我們曉得
[00:09:33.800 --> 00:09:35.100]  聖經上讓我們曉得
[00:09:35.100 --> 00:09:37.300]  神把他所有的神性
[00:09:37.300 --> 00:09:38.800]  把他所有的本性
[00:09:38.800 --> 00:09:40.000]  把他所有的榮耀
[00:09:40.000 --> 00:09:41.900]  把他所有的豐盛
[00:09:41.900 --> 00:09:46.600]  完完全全的有心有體的放在耶穌的裏面
[00:09:46.600 --> 00:09:48.600]  所以耶穌來到這個世界上
[00:09:48.600 --> 00:09:50.100]  他真的是有能力
[00:09:50.100 --> 00:09:51.900]  而且他有權柄
[00:09:51.900 --> 00:09:53.900]  可以赦免人的罪
[00:09:53.900 --> 00:09:59.600]  他也可以讓人能夠勝過罪
[00:09:59.600 --> 00:10:01.900]  因爲人的心黑暗
[00:10:01.900 --> 00:10:03.900]  社會纔會黑暗
[00:10:03.900 --> 00:10:07.300]  整個世界都在黑暗當中
[00:10:07.300 --> 00:10:10.100]  世人都生活在黑暗裏面
[00:10:10.100 --> 00:10:12.200]  在古希臘
[00:10:12.200 --> 00:10:14.100]  有一個哲人
[00:10:14.100 --> 00:10:16.000]  我們叫做哲學家
[00:10:16.000 --> 00:10:19.000]  這個人叫做Dionysus
[00:10:19.000 --> 00:10:22.500]  那麼他曾在白天拿着一個燈籠
[00:10:22.500 --> 00:10:24.500]  在雅典的街頭上面
[00:10:24.500 --> 00:10:26.100]  到處在找
[00:10:26.100 --> 00:10:27.100]  人家就問他說
[00:10:27.100 --> 00:10:29.100]  你在找什麼
[00:10:29.100 --> 00:10:33.000]  他說我在找一個真的人
[00:10:33.000 --> 00:10:37.200]  就是一個在光明中生活的人
[00:10:37.200 --> 00:10:39.800]  但是他非常失望
[00:10:39.800 --> 00:10:43.400]  因爲他到處找都沒有找到
[00:10:43.400 --> 00:10:48.900]  我想我們現在也是沒辦法找到
[00:10:48.900 --> 00:10:50.400]  有一幅畫
[00:10:50.400 --> 00:10:52.800]  這個畫是Holman Hunt
[00:10:52.800 --> 00:10:56.600]  他說畫是在1853年的時候他畫的
[00:10:56.600 --> 00:10:58.700]  不曉得你們能不能看得清楚
[00:10:58.700 --> 00:11:01.500]  這幅畫是相當有名的
[00:11:01.500 --> 00:11:05.300]  這幅畫是畫了主耶穌
[00:11:05.300 --> 00:11:08.600]  他頭上戴着金雞冠冕
[00:11:08.600 --> 00:11:14.600]  你看他後面有一個光圈
[00:11:14.600 --> 00:11:19.000]  然後他身上穿的其實是一個紫色的袍子
[00:11:19.000 --> 00:11:20.600]  然後他到一個門口
[00:11:20.600 --> 00:11:22.300]  這個門口你看那個門
[00:11:22.300 --> 00:11:26.000]  上面都已經長了一些藤子了
[00:11:26.000 --> 00:11:29.500]  那麼下面也有一些藤子開始往上爬
[00:11:29.500 --> 00:11:30.900]  你看不清楚
[00:11:30.900 --> 00:11:33.200]  他這個上面那個門把
[00:11:33.200 --> 00:11:37.200]  還有這個門的栓都已經生鏽了
[00:11:37.200 --> 00:11:41.400]  所以我們曉得這個門是很久沒有開過了
[00:11:41.400 --> 00:11:44.800]  裏面的人也不願意跟外面的人來往
[00:11:44.800 --> 00:11:49.400]  外面的人也沒有辦法進去跟他來往
[00:11:49.400 --> 00:11:51.900]  其實我們人就有點像這個
[00:11:51.900 --> 00:11:54.000]  這幅畫的名字就叫做
[00:11:54.000 --> 00:11:56.900]  I am the light of the world
[00:11:56.900 --> 00:11:59.300]  我是世界的光
[00:11:59.300 --> 00:12:01.800]  你知道我們人在這個世界上
[00:12:01.800 --> 00:12:06.800]  我們裏面是有一種隱藏的罪
[00:12:06.800 --> 00:12:10.700]  當主耶穌跟這些宗教領袖
[00:12:10.700 --> 00:12:12.200]  跟他們講那句話的時候
[00:12:12.200 --> 00:12:14.300]  他說你們中間誰是沒有罪的
[00:12:14.300 --> 00:12:17.700]  你就可以用石頭先打他
[00:12:17.700 --> 00:12:20.000]  主耶穌就是讓他們知道
[00:12:20.000 --> 00:12:26.100]  他們心裏面隱藏着黑暗
[00:12:26.100 --> 00:12:29.100]  我不知道我們中間有哪一位
[00:12:29.100 --> 00:12:31.200]  也許在你心裏面
[00:12:31.200 --> 00:12:34.100]  也真的是有一個隱藏的黑暗
[00:12:34.100 --> 00:12:36.600]  藏在那裏很久了
[00:12:36.600 --> 00:12:38.100]  走不出來
[00:12:38.100 --> 00:12:40.500]  你也不願意告訴別人
[00:12:40.500 --> 00:12:43.700]  有的時候我們也覺得很羞恥
[00:12:43.700 --> 00:12:45.700]  告訴別人
[00:12:45.700 --> 00:12:47.900]  這些宗教領袖
[00:12:47.900 --> 00:12:49.500]  他們就是很安靜
[00:12:49.500 --> 00:12:51.700]  一個一個走掉
[00:12:51.700 --> 00:12:52.300]  爲什麼
[00:12:52.300 --> 00:12:55.200]  因爲他們心裏面那個隱藏的黑暗
[00:12:55.200 --> 00:12:57.700]  被這個光打到了
[00:12:57.700 --> 00:13:00.100]  但是他們不願意承認
[00:13:00.100 --> 00:13:01.900]  所以我們看見這幅畫
[00:13:01.900 --> 00:13:04.500]  那個大門是緊閉的
[00:13:04.500 --> 00:13:06.900]  然後上面長滿了藤子
[00:13:06.900 --> 00:13:11.100]  就是描述一個人的靈魂的門
[00:13:11.100 --> 00:13:14.700]  是牢牢的關閉着的
[00:13:14.700 --> 00:13:18.000]  門栓和釘子都長了鏽
[00:13:18.000 --> 00:13:21.900]  門楣裏面爬了很多的藤子
[00:13:21.900 --> 00:13:24.700]  所以講到說耶穌在夜晚的時候
[00:13:24.700 --> 00:13:26.300]  祂在那裏敲門
[00:13:26.300 --> 00:13:28.100]  祂希望這個裏面的人
[00:13:28.100 --> 00:13:31.500]  可以把他自己的心打開
[00:13:31.500 --> 00:13:33.300]  能夠接受這個光
[00:13:33.300 --> 00:13:36.700]  讓這個光進到他的裏面
[00:13:36.700 --> 00:13:39.300]  今天在座的我們中間有很多人
[00:13:39.300 --> 00:13:41.500]  也許你還沒有信耶穌
[00:13:41.500 --> 00:13:44.100]  那今天聽了這個詩班的獻詩
[00:13:44.100 --> 00:13:45.900]  他們所唱的信息
[00:13:45.900 --> 00:13:48.100]  其實是很清楚很清楚
[00:13:48.100 --> 00:13:50.100]  這是我最感謝一鳴
[00:13:50.100 --> 00:13:52.700]  在這麼多年他每次帶詩班
[00:13:52.700 --> 00:13:56.300]  他的信息非常非常清楚
[00:13:56.300 --> 00:13:58.100]  讓我們知道主耶穌
[00:13:58.100 --> 00:13:59.900]  祂就是這個世界的光
[00:13:59.900 --> 00:14:02.100]  祂來到這個世界上的目的是什麼
[00:14:02.100 --> 00:14:03.900]  祂來到這個世界上的目的
[00:14:03.900 --> 00:14:05.800]  就像這些宗教領袖一樣
[00:14:05.800 --> 00:14:06.900]  第一件事情
[00:14:06.900 --> 00:14:07.900]  祂要讓你知道
[00:14:07.900 --> 00:14:10.400]  你心裏面有隱藏的黑暗
[00:14:10.400 --> 00:14:12.500]  隱藏的魂卒
[00:14:12.500 --> 00:14:15.200]  很多時候我們沒有辦法告訴人的
[00:14:15.200 --> 00:14:17.900]  我們也真的是很怕人家笑我們
[00:14:17.900 --> 00:14:20.400]  當我們講出來之後
[00:14:20.400 --> 00:14:24.400]  但是主耶穌的光照着他們
[00:14:24.400 --> 00:14:27.200]  第二件事情就是
[00:14:27.200 --> 00:14:30.000]  祂說我也不定你的罪去吧
[00:14:30.000 --> 00:14:32.200]  從此不要再犯罪
[00:14:32.200 --> 00:14:34.400]  所以主耶穌來到這個世界上
[00:14:34.400 --> 00:14:38.300]  祂要讓人看見人的心裏面黑暗
[00:14:38.300 --> 00:14:40.700]  人的心裏面的醜陋
[00:14:40.700 --> 00:14:44.900]  人的心裏面魂卒
[00:14:44.900 --> 00:14:47.000]  但是祂也要讓我們知道
[00:14:47.000 --> 00:14:49.300]  祂可以赦免人的罪
[00:14:49.300 --> 00:14:51.000]  因爲祂是神
[00:14:51.000 --> 00:14:52.700]  祂是神的兒子
[00:14:52.700 --> 00:14:54.400]  祂曾經爲人
[00:14:54.400 --> 00:14:56.800]  然後祂被釘死在十字架上
[00:14:56.800 --> 00:14:59.100]  然後被放在墳墓裏面
[00:14:59.100 --> 00:15:01.500]  三天以後從死裏復活
[00:15:01.500 --> 00:15:03.400]  現在坐在神的右邊
[00:15:03.400 --> 00:15:05.800]  所以神將祂升爲至高
[00:15:05.800 --> 00:15:07.200]  稱祂爲彌賽亞
[00:15:07.200 --> 00:15:10.200]  稱祂爲基督
[00:15:10.200 --> 00:15:12.900]  祂有權柄赦免我們的罪
[00:15:12.900 --> 00:15:19.100]  祂也有能力讓你從你的罪惡裏面出來
[00:15:19.100 --> 00:15:22.200]  今天祂就在你門口敲門
[00:15:22.200 --> 00:15:24.800]  你願不願意把你自己那個
[00:15:24.800 --> 00:15:28.600]  緊閉了很久的心門打開呢
[00:15:28.600 --> 00:15:31.000]  如果你願意的話
[00:15:31.000 --> 00:15:33.000]  我不曉得帶你來的朋友
[00:15:33.000 --> 00:15:34.400]  他可以告訴你
[00:15:34.400 --> 00:15:38.000]  怎麼樣把這個心門打開
[00:15:38.000 --> 00:15:39.600]  如果你沒有人的話
[00:15:39.600 --> 00:15:40.700]  你可以來找我
[00:15:40.700 --> 00:15:41.900]  完了之後
[00:15:41.900 --> 00:15:45.000]  我可以從聖經上面告訴你
[00:15:45.000 --> 00:15:47.900]  你怎麼樣能夠把你的心門打開
[00:15:47.900 --> 00:15:51.300]  讓這個光能夠進到你的裏面
