
[00:00:00.000 --> 00:00:03.200]  頂智慧這個牌是不是很漂亮
[00:02:41.200 --> 00:02:44.200]  但是如果我們部分的概念要用
[00:02:44.200 --> 00:02:46.200]  可能我們未必用這個名字
[00:02:46.200 --> 00:02:48.200]  因為將信用卡要給回教會
[00:02:48.200 --> 00:02:51.200]  不過在我們團隊裡面最大的經歷
[00:02:51.200 --> 00:02:52.200]  我們都要分享
[00:02:52.200 --> 00:02:55.200]  其實是我們區長在泰國的退休
[00:02:55.200 --> 00:02:59.200]  因為兩年前就見到我們兩夫婦的分享
[00:02:59.200 --> 00:03:01.200]  最震撼是見到我的腳
[00:03:01.200 --> 00:03:04.200]  因為我一直這麼多年去回顧
[00:03:04.200 --> 00:03:07.200]  我都多謝上帝給我的腳受傷
[00:03:07.200 --> 00:03:08.200]  因為沒有了腳
[00:03:08.200 --> 00:03:12.200]  是很難跟大家去表明上帝的真實
[00:03:12.200 --> 00:03:14.200]  因為陸陸續續有人跌倒
[00:03:14.200 --> 00:03:15.200]  跌倒他們就知道
[00:03:15.200 --> 00:03:16.200]  你真是一個神蹟
[00:03:16.200 --> 00:03:17.200]  你可以這樣不同
[00:03:17.200 --> 00:03:20.200]  因為我媽媽前陣子也跌倒
[00:03:20.200 --> 00:03:21.200]  我不停跟她說
[00:03:21.200 --> 00:03:23.200]  她都只笑著對著我
[00:03:23.200 --> 00:03:24.200]  當她自己痛的時候
[00:03:24.200 --> 00:03:26.200]  她就說媽媽你女兒是不是真是神蹟
[00:03:26.200 --> 00:03:27.200]  真是神蹟
[00:03:27.200 --> 00:03:28.200]  我們將榮耀歸給主
[00:03:28.200 --> 00:03:31.200]  也因為這個信心的經歷
[00:03:31.200 --> 00:03:35.200]  令到我們教會在2018年有一個很大的突破
[00:03:35.200 --> 00:03:36.200]  我們搞報道會
[00:03:36.200 --> 00:03:38.200]  我們就再沒有特別的講員
[00:03:38.200 --> 00:03:42.200]  或者是用外來的見證
[00:03:42.200 --> 00:03:43.200]  就是沒有見證嘉賓
[00:03:43.200 --> 00:03:46.200]  我們用我們自己本土弟兄姊妹的生命見證
[00:03:46.200 --> 00:03:49.200]  而見到很感動的場面
[00:03:49.200 --> 00:03:51.200]  就是每個弟兄姊妹四個四個蹲下
[00:03:51.200 --> 00:03:53.200]  托著腳去祈禱
[00:03:53.200 --> 00:03:55.200]  按著各方面去禱告
[00:03:55.200 --> 00:03:58.200]  我們自己都經歷到原來只要上帝在
[00:03:58.200 --> 00:04:02.200]  神蹟奇事依次仍然在今天會發生
[00:04:02.200 --> 00:04:04.200]  有多少弟兄姊妹有參與過
[00:04:04.200 --> 00:04:06.200]  揮揮手好嗎
[00:04:06.200 --> 00:04:07.200]  我們給點掌聲
[00:04:07.200 --> 00:04:08.200]  多謝他們
[00:04:08.200 --> 00:04:09.200]  都鼓勵你
[00:04:09.200 --> 00:04:10.200]  你們說過不要停
[00:04:10.200 --> 00:04:12.200]  明年我們是不停的
[00:04:12.200 --> 00:04:15.200]  但是令到組長很害怕
[00:04:15.200 --> 00:04:18.200]  臨年尾就上星期開一個組長會
[00:04:18.200 --> 00:04:19.200]  因為剛才編劇也提過
[00:04:19.200 --> 00:04:22.200]  2019年我們在門訓的系統裏
[00:04:22.200 --> 00:04:24.200]  我們全力的更新
[00:04:24.200 --> 00:04:25.200]  因為一年半
[00:04:25.200 --> 00:04:29.200]  我們班傳道和一些拿價來參加的區長
[00:04:29.200 --> 00:04:31.200]  我們都捱完這個所謂基督生平的系列
[00:04:31.200 --> 00:04:34.200]  這個是一個宣教士的系列
[00:04:34.200 --> 00:04:36.200]  它的好處是什麼
[00:04:36.200 --> 00:04:38.200]  因為那本課本做得非常出色
[00:04:38.200 --> 00:04:40.200]  你問我當今天下神學這個課程
[00:04:40.200 --> 00:04:42.200]  沒有一個做得這麼出色
[00:04:42.200 --> 00:04:43.200]  原因是什麼
[00:04:43.200 --> 00:04:45.200]  因為宣教士去一個地方帶了一班人信主
[00:04:45.200 --> 00:04:47.200]  他要在短期內訓練那班人
[00:04:47.200 --> 00:04:50.200]  自己要成立一間教會
[00:04:50.200 --> 00:04:51.200]  因為之後就會離開
[00:04:51.200 --> 00:04:53.200]  於是透過這個課程
[00:04:53.200 --> 00:04:55.200]  將很多的《聖經法》
[00:04:55.200 --> 00:04:58.200]  你讀完之後應該懂得講道
[00:04:58.200 --> 00:04:59.200]  所有東西都放齊在這裏
[00:04:59.200 --> 00:05:01.200]  我們都覺得
[00:05:01.200 --> 00:05:02.200]  是挺金的
[00:05:02.200 --> 00:05:05.200]  你看到我們做到這麼精彩
[00:05:05.200 --> 00:05:07.200]  但是每一個做完的
[00:05:07.200 --> 00:05:09.200]  讀完的都會覺得是值得的
[00:05:09.200 --> 00:05:11.200]  所以我們將整個課程的系統
[00:05:11.200 --> 00:05:15.200]  都會跟我們的系統有些更替
[00:05:15.200 --> 00:05:17.200]  但是跟旁邊的人說
[00:05:17.200 --> 00:05:18.200]  放心
[00:05:18.200 --> 00:05:21.200]  你是會輕鬆了的
[00:05:21.200 --> 00:05:23.200]  這個宣教士很容易
[00:05:23.200 --> 00:05:25.200]  所有栽培系統的人
[00:05:25.200 --> 00:05:26.200]  受浸的那些人
[00:05:26.200 --> 00:05:27.200]  一定聽完我們出來的時候
[00:05:27.200 --> 00:05:29.200]  你一定會知道你是輕鬆了的
[00:05:29.200 --> 00:05:31.200]  所以你一定會樂意參與的
[00:05:31.200 --> 00:05:33.200]  但是你自己呢
[00:05:33.200 --> 00:05:35.200]  教會經歷了很多東西
[00:05:35.200 --> 00:05:37.200]  我們很積極
[00:05:37.200 --> 00:05:39.200]  但是你自己的生命是怎麼樣的
[00:05:39.200 --> 00:05:40.200]  一年前
[00:05:40.200 --> 00:05:42.200]  你有什麼困難
[00:05:42.200 --> 00:05:44.200]  你有沒有覺得上帝在嗎
[00:05:44.200 --> 00:05:46.200]  你亂七八糟的婚姻
[00:05:46.200 --> 00:05:48.200]  或者是你教仔教到頭都煙
[00:05:48.200 --> 00:05:50.200]  或者你公司的壓力很大
[00:05:50.200 --> 00:05:54.200]  上帝有沒有臨在你的生命裏面
[00:05:54.200 --> 00:05:58.200]  背後究竟是因為上帝沒有臨在
[00:05:58.200 --> 00:06:00.200]  還是好像這個感覺
[00:06:00.200 --> 00:06:04.200]  其實我們沒有真的被上帝掌權
[00:06:04.200 --> 00:06:07.200]  其實上帝的國度降臨
[00:06:07.200 --> 00:06:10.200]  其實是在講上帝的統治
[00:06:10.200 --> 00:06:12.200]  神權統治
[00:06:12.200 --> 00:06:15.200]  其實這個制度才是基督徒擁戴的
[00:06:15.200 --> 00:06:16.200]  所以靖姐妹
[00:06:16.200 --> 00:06:18.200]  我們今天回顧的時候
[00:06:18.200 --> 00:06:21.200]  希望你重新好好地給自己安靜的時間
[00:06:21.200 --> 00:06:22.200]  去想一下
[00:06:22.200 --> 00:06:24.200]  年頭我的事是這樣
[00:06:24.200 --> 00:06:26.200]  年尾為什麼我的事還是這樣呢
[00:06:26.200 --> 00:06:28.200]  當中可能是有一些東西
[00:06:28.200 --> 00:06:30.200]  我們還沒有擺得很清楚
[00:06:30.200 --> 00:06:32.200]  我們今天借用整個春夏日記
[00:06:32.200 --> 00:06:34.200]  去看看這個主題
[00:06:34.200 --> 00:06:38.200]  事實上春夏日記是記載了一群的以色列人
[00:06:38.200 --> 00:06:41.200]  他們在埃及地已經有很長的時間
[00:06:41.200 --> 00:06:43.200]  已經有四百年了
[00:06:43.200 --> 00:06:46.200]  他們有很風光的約瑟的階段
[00:06:46.200 --> 00:06:48.200]  接著就被人欺壓
[00:06:48.200 --> 00:06:50.200]  但是為什麼要這麼久
[00:06:50.200 --> 00:06:52.200]  上帝才施行拯救呢
[00:06:52.200 --> 00:06:55.200]  記不記得這一段經文
[00:06:55.200 --> 00:06:58.200]  是神夫趙摩西的時候說的
[00:06:58.200 --> 00:07:00.200]  在春夏日記三章九節
[00:07:00.200 --> 00:07:04.200]  他說現在以色列人的哀聲達到我的耳邊
[00:07:04.200 --> 00:07:08.200]  我也看到埃及人怎樣欺壓他們
[00:07:08.200 --> 00:07:10.200]  你靈生的時候有留心這些細細節節
[00:07:10.200 --> 00:07:12.200]  你會想有沒有搞錯
[00:07:12.200 --> 00:07:14.200]  四百年了
[00:07:14.200 --> 00:07:16.200]  上帝現在才知道
[00:07:16.200 --> 00:07:18.200]  上帝才看到埃及人怎樣欺壓我們
[00:07:18.200 --> 00:07:20.200]  八十年前
[00:07:20.200 --> 00:07:22.200]  摩西被呼召的時候是八十歲
[00:07:22.200 --> 00:07:26.200]  八十年前已經是殺長子了
[00:07:26.200 --> 00:07:31.200]  每一天出生的男丁都是被殺的
[00:07:31.200 --> 00:07:34.200]  為什麼經文裡面是這樣說的呢
[00:07:34.200 --> 00:07:38.200]  神要呼召摩西帶領一群以色列人
[00:07:38.200 --> 00:07:41.200]  離開埃及進入迦南地
[00:07:41.200 --> 00:07:43.200]  其實不是無端端帶他們走的
[00:07:43.200 --> 00:07:46.200]  上帝的拯救其實是有目的的
[00:07:46.200 --> 00:07:48.200]  這裡講得很清楚他是什麼
[00:07:48.200 --> 00:07:50.200]  要他的兒子 即是以色列人
[00:07:50.200 --> 00:07:52.200]  去什麼 去侍奉他
[00:07:52.200 --> 00:07:54.200]  當我們這樣看的時候
[00:07:54.200 --> 00:07:56.200]  回想一下自己
[00:07:56.200 --> 00:07:58.200]  我們就有些事值得反省的
[00:07:58.200 --> 00:08:00.200]  第一 為什麼我們的禱告
[00:08:00.200 --> 00:08:02.200]  是不是神不聽的呢
[00:08:02.200 --> 00:08:04.200]  四百多年
[00:08:04.200 --> 00:08:08.200]  神為什麼要這麼久的呢
[00:08:08.200 --> 00:08:10.200]  他沒理由聽不到的
[00:08:10.200 --> 00:08:12.200]  他沒理由見不到的
[00:08:12.200 --> 00:08:14.200]  頂英姐妹 當我們這樣反省的時候
[00:08:14.200 --> 00:08:16.200]  我們想一下自己有時候也會生病的
[00:08:16.200 --> 00:08:18.200]  究竟我們有沒有禱告
[00:08:18.200 --> 00:08:22.200]  有啊 為什麼沒有啊
[00:08:22.200 --> 00:08:24.200]  當我們和頂英姐妹
[00:08:24.200 --> 00:08:26.200]  在牧羊上面聊天的時候
[00:08:26.200 --> 00:08:29.200]  我們發現原來我們其實是沒有祈禱的
[00:08:29.200 --> 00:08:32.200]  我們是埋怨的
[00:08:32.200 --> 00:08:34.200]  你明不明白
[00:08:34.200 --> 00:08:36.200]  和你和家人的相處是一樣的
[00:08:36.200 --> 00:08:38.200]  其實你不要認認真真地和媽媽說
[00:08:38.200 --> 00:08:40.200]  媽媽你不要天天煮雞翅
[00:08:40.200 --> 00:08:42.200]  我真的吃到厭了
[00:08:42.200 --> 00:08:44.200]  你沒有說的
[00:08:44.200 --> 00:08:46.200]  你只是走過來看到飯菜
[00:08:46.200 --> 00:08:49.200]  又雞翅
[00:08:49.200 --> 00:08:52.200]  如果你是媽媽可能聽不到的
[00:08:52.200 --> 00:08:54.200]  捨不得你
[00:08:54.200 --> 00:08:56.200]  他沒有認真去面對你的問題
[00:08:56.200 --> 00:08:58.200]  當然我不是說上帝是這樣
[00:08:58.200 --> 00:09:00.200]  但在人性裡面我也明白
[00:09:00.200 --> 00:09:02.200]  我們常常問基督徒有沒有禱告
[00:09:02.200 --> 00:09:04.200]  有沒有交給主
[00:09:04.200 --> 00:09:06.200]  但其實我們的禱告是有問題的
[00:09:06.200 --> 00:09:09.200]  我們根本沒有認真去哀求上帝的拯救
[00:09:09.200 --> 00:09:13.200]  更加沒有要求上帝介入在我們這件事裡面
[00:09:13.200 --> 00:09:15.200]  我們很擔心子女升什麼中學
[00:09:15.200 --> 00:09:17.200]  我們很介意老公怎麼樣
[00:09:17.200 --> 00:09:19.200]  我們很介意老婆怎麼樣
[00:09:19.200 --> 00:09:21.200]  我們覺得生意賺不夠
[00:09:21.200 --> 00:09:23.200]  很多憂慮
[00:09:23.200 --> 00:09:27.200]  但我們從來沒有認真地去邀請神
[00:09:27.200 --> 00:09:33.200]  進入我們的生命的範疇裡面去掌權
[00:09:33.200 --> 00:09:36.200]  因此既然那個軚盤還是你拿著
[00:09:36.200 --> 00:09:38.200]  那你想上帝怎麼樣
[00:09:38.200 --> 00:09:40.200]  搶了你的軚盤來拿
[00:09:40.200 --> 00:09:42.200]  還是做了你
[00:09:42.200 --> 00:09:47.200]  我們真的要好好去面對今天的禱告究竟是怎麼樣的祈禱
[00:09:47.200 --> 00:09:51.200]  還是我們只能不斷地去深入
[00:09:51.200 --> 00:09:54.200]  上帝的拯救和介入的時候
[00:09:54.200 --> 00:09:55.200]  上帝要掌權的時候
[00:09:55.200 --> 00:09:57.200]  有一樣東西是很重要的
[00:09:57.200 --> 00:10:03.200]  上帝是要將他的百姓離開埃及地去侍奉他
[00:10:03.200 --> 00:10:06.200]  侍奉另一個字的意思是敬拜
[00:10:06.200 --> 00:10:07.200]  敬拜就是侍奉
[00:10:07.200 --> 00:10:08.200]  什麼叫敬拜
[00:10:08.200 --> 00:10:10.200]  上帝沒有要求你做什麼
[00:10:10.200 --> 00:10:11.200]  或者奉獻什麼
[00:10:11.200 --> 00:10:14.200]  其實你要以上帝為你的神
[00:10:14.200 --> 00:10:17.200]  這個就是敬拜最簡單的目的
[00:10:17.200 --> 00:10:19.200]  就好像父母拜神那些
[00:10:19.200 --> 00:10:21.200]  其實他們沒什麼要搞的
[00:10:21.200 --> 00:10:23.200]  又不用上什麼課
[00:10:23.200 --> 00:10:25.200]  又不用查什麼經
[00:10:25.200 --> 00:10:27.200]  但他們每天早上起來都要做一樣東西
[00:10:27.200 --> 00:10:29.200]  裝上炷香
[00:10:29.200 --> 00:10:32.200]  裝上炷香代表什麼
[00:10:32.200 --> 00:10:35.200]  我以這個神為我家的神
[00:10:35.200 --> 00:10:41.200]  頂姐妹 你有沒有宣告你的神是你的神
[00:10:41.200 --> 00:10:43.200]  你每天上班上學
[00:10:43.200 --> 00:10:45.200]  你每天遇到的際遇
[00:10:45.200 --> 00:10:48.200]  你有沒有恭恭敬敬地去邀請上帝
[00:10:48.200 --> 00:10:51.200]  在當中去掌權呢
[00:10:51.200 --> 00:10:54.200]  神是一個守約斯慈愛的神
[00:10:54.200 --> 00:10:57.200]  上帝對這些以色列人的拯救
[00:10:57.200 --> 00:11:02.200]  其實是基於他和他的老祖宗的合約
[00:11:02.200 --> 00:11:04.200]  在創世紀裡面說
[00:11:04.200 --> 00:11:08.200]  上帝和亞伯拉罕亞伯蘭有一個約
[00:11:08.200 --> 00:11:10.200]  說我要成為你的神
[00:11:10.200 --> 00:11:13.200]  你的後代要成為我的子民
[00:11:13.200 --> 00:11:16.200]  其實這一群的以色列人已經離開了上帝
[00:11:16.200 --> 00:11:18.200]  根本就不認識耶和華
[00:11:18.200 --> 00:11:20.200]  也沒有供奉他
[00:11:20.200 --> 00:11:23.200]  但上帝為什麼仍然要聽到他們的安心
[00:11:23.200 --> 00:11:25.200]  而願意使人拯救
[00:11:25.200 --> 00:11:27.200]  介入人類歷史當中呢
[00:11:27.200 --> 00:11:30.200]  是因為他是一位信實的神
[00:11:30.200 --> 00:11:32.200]  他紀念他和亞伯拉罕的約
[00:11:32.200 --> 00:11:34.200]  所以今天我們來看看這個約
[00:11:34.200 --> 00:11:37.200]  在創世紀十二章第一節這麼說
[00:11:37.200 --> 00:11:39.200]  耶和華對亞伯蘭說
[00:11:39.200 --> 00:11:41.200]  你要離開本地 本族 父家
[00:11:41.200 --> 00:11:44.200]  往我所要指示你的地去
[00:11:44.200 --> 00:11:46.200]  我必使你成為大國
[00:11:46.200 --> 00:11:48.200]  我必賜福給你
[00:11:48.200 --> 00:11:49.200]  叫你的名為大
[00:11:49.200 --> 00:11:53.200]  我也要叫別人得福 因你得福
[00:11:53.200 --> 00:11:56.200]  為你祝福的 我必賜福於他
[00:11:56.200 --> 00:11:58.200]  那就助你的 我必就助他
[00:11:58.200 --> 00:12:01.200]  地上的萬族 都要因你得福
[00:12:01.200 --> 00:12:08.200]  這個合約是亞伯蘭和耶和華上帝所立的
[00:12:08.200 --> 00:12:10.200]  這裡說的是什麼呢
[00:12:10.200 --> 00:12:12.200]  這裡說的是幾樣東西
[00:12:12.200 --> 00:12:16.200]  第一 亞伯蘭是需要離開他的本地 本族 父家
[00:12:16.200 --> 00:12:21.200]  第二 他需要去耶和華指示他的地方
[00:12:21.200 --> 00:12:23.200]  他要跟從上帝去到那裡
[00:12:23.200 --> 00:12:26.200]  然後上帝說我會祝福你成為大國
[00:12:26.200 --> 00:12:28.200]  並且賜福給你
[00:12:28.200 --> 00:12:30.200]  叫你的名為大
[00:12:30.200 --> 00:12:32.200]  但是有一樣東西很重要
[00:12:32.200 --> 00:12:36.200]  亞伯蘭是需要去祝福其他的人
[00:12:36.200 --> 00:12:39.200]  以至地上的萬族
[00:12:39.200 --> 00:12:43.200]  是要因以色列這個民族而得福
[00:12:43.200 --> 00:12:44.200]  所以兄弟姐妹
[00:12:44.200 --> 00:12:47.200]  我們面對著亞伯蘭的約
[00:12:47.200 --> 00:12:52.200]  耶穌同樣用十字架來補血
[00:12:52.200 --> 00:12:55.200]  在你和我們之間 在上帝之間
[00:12:55.200 --> 00:12:57.200]  立了一個新的約
[00:12:57.200 --> 00:13:01.200]  離開罪惡 進入光明
[00:13:01.200 --> 00:13:04.200]  其實和我們的標誌的意思是一樣
[00:13:04.200 --> 00:13:07.200]  你是不是真的明白
[00:13:07.200 --> 00:13:09.200]  你信耶穌的時候
[00:13:09.200 --> 00:13:11.200]  你和上帝是簽了一份約
[00:13:11.200 --> 00:13:13.200]  我要以你為我的神
[00:13:13.200 --> 00:13:14.200]  我願意跟從你
[00:13:14.200 --> 00:13:15.200]  我願意為生
[00:13:15.200 --> 00:13:17.200]  考文信德就問了這些
[00:13:17.200 --> 00:13:18.200]  你們通常是答yes
[00:13:18.200 --> 00:13:20.200]  不然你pass不到
[00:13:20.200 --> 00:13:22.200]  但是考完之後
[00:13:22.200 --> 00:13:24.200]  大家就沒有了這件事
[00:13:24.200 --> 00:13:26.200]  神的愛其實很偉大
[00:13:26.200 --> 00:13:28.200]  祂知道我們的需要
[00:13:28.200 --> 00:13:29.200]  所以在整個約裡面
[00:13:29.200 --> 00:13:30.200]  告訴我們
[00:13:30.200 --> 00:13:32.200]  我們有幾樣東西要留意
[00:13:32.200 --> 00:13:36.200]  為什麼要求我們離開本地 本族 父家
[00:13:36.200 --> 00:13:38.200]  因為我們未信主之前
[00:13:38.200 --> 00:13:42.200]  其實我們都帶著這個世界的價值觀
[00:13:42.200 --> 00:13:44.200]  這個可以簡單地說是
[00:13:44.200 --> 00:13:47.200]  魔鬼營造的所謂價值觀
[00:13:47.200 --> 00:13:48.200]  我們以為是對的
[00:13:48.200 --> 00:13:50.200]  但是當你信耶穌的時候
[00:13:50.200 --> 00:13:52.200]  你就發覺 走下去
[00:13:52.200 --> 00:13:55.200]  原來很多東西我們需要改變
[00:13:55.200 --> 00:13:57.200]  小祖是一個練路就是這個意思
[00:13:57.200 --> 00:13:59.200]  我們就是一群舊人
[00:13:59.200 --> 00:14:03.200]  一直學習跟從上帝的旨意去行
[00:14:03.200 --> 00:14:05.200]  說相愛 唱歌
[00:14:05.200 --> 00:14:06.200]  說我愛你 你愛我
[00:14:06.200 --> 00:14:07.200]  很容易的
[00:14:07.200 --> 00:14:09.200]  握手祝福你 耶穌愛你 我愛你
[00:14:09.200 --> 00:14:11.200]  都很容易說
[00:14:11.200 --> 00:14:12.200]  但是要切實
[00:14:12.200 --> 00:14:13.200]  真的彼此相愛
[00:14:13.200 --> 00:14:15.200]  是一件很難的事
[00:14:15.200 --> 00:14:17.200]  而且愛是要付出代價的
[00:14:17.200 --> 00:14:19.200]  你要陪他 你要關心他
[00:14:19.200 --> 00:14:21.200]  你要受他氣
[00:14:21.200 --> 00:14:23.200]  這個就是基本的動作
[00:14:23.200 --> 00:14:26.200]  並不是這麼容易的
[00:14:26.200 --> 00:14:29.200]  但是上帝說我要賜福給你
[00:14:29.200 --> 00:14:31.200]  你一定要做這兩件事
[00:14:31.200 --> 00:14:33.200]  離開你的老我
[00:14:33.200 --> 00:14:36.200]  重新在神的價值觀裡面
[00:14:36.200 --> 00:14:37.200]  成為一個新造的人
[00:14:37.200 --> 00:14:39.200]  如果不是的時候
[00:14:39.200 --> 00:14:42.200]  你怎麼能夠去承載上帝給你的福氣
[00:14:42.200 --> 00:14:45.200]  同樣上帝更加有一個要求
[00:14:45.200 --> 00:14:47.200]  就是我們需要白白得來
[00:14:47.200 --> 00:14:49.200]  需要白白捨去
[00:14:49.200 --> 00:14:50.200]  為什麼基督徒經常說
[00:14:50.200 --> 00:14:52.200]  你要傳福音 你要傳福音
[00:14:52.200 --> 00:14:54.200]  其實在傳福音的過程
[00:14:54.200 --> 00:14:55.200]  如果你有做
[00:14:55.200 --> 00:14:57.200]  你會知道你經歷的
[00:14:57.200 --> 00:15:00.200]  其實是比你付出的更加多
[00:15:00.200 --> 00:15:02.200]  我們在私募區
[00:15:02.200 --> 00:15:03.200]  其實很坦白
[00:15:03.200 --> 00:15:04.200]  我們不是最年輕的班
[00:15:04.200 --> 00:15:05.200]  也不是最老的班
[00:15:05.200 --> 00:15:06.200]  中間的班
[00:15:06.200 --> 00:15:08.200]  我承認他們是有能力又漂亮的班
[00:15:08.200 --> 00:15:13.200]  但是我們有很多很堅的見證
[00:15:13.200 --> 00:15:14.200]  因為在香港
[00:15:14.200 --> 00:15:15.200]  鍛鍊的女人
[00:15:15.200 --> 00:15:17.200]  越來越堅強
[00:15:17.200 --> 00:15:18.200]  又要工作
[00:15:18.200 --> 00:15:20.200]  所以每個人都有主見
[00:15:20.200 --> 00:15:22.200]  也有她自己的性格
[00:15:22.200 --> 00:15:24.200]  當她信主的時候
[00:15:24.200 --> 00:15:25.200]  你問我
[00:15:25.200 --> 00:15:27.200]  十一鵬田
[00:15:27.200 --> 00:15:29.200]  返教會 返聚會
[00:15:29.200 --> 00:15:30.200]  其實是OK的
[00:15:30.200 --> 00:15:31.200]  如果我們信主
[00:15:31.200 --> 00:15:32.200]  大部分這些能幹的女人
[00:15:32.200 --> 00:15:34.200]  她可以安排她自己
[00:15:34.200 --> 00:15:35.200]  說得出 做得到
[00:15:35.200 --> 00:15:37.200]  但是有一樣東西
[00:15:37.200 --> 00:15:38.200]  是我們很多姐妹
[00:15:38.200 --> 00:15:40.200]  在分享裡面很艱難的
[00:15:40.200 --> 00:15:42.200]  知道是什麼嗎
[00:15:42.200 --> 00:15:43.200]  不知道嗎
[00:15:43.200 --> 00:15:46.200]  信服丈夫
[00:15:46.200 --> 00:15:48.200]  我們年年都有見證
[00:15:48.200 --> 00:15:49.200]  有這些分享
[00:15:49.200 --> 00:15:50.200]  為什麼呢
[00:15:50.200 --> 00:15:52.200]  因為這樣的價值觀
[00:15:52.200 --> 00:15:53.200]  在香港
[00:15:53.200 --> 00:15:54.200]  時間又趕
[00:15:54.200 --> 00:15:55.200]  要決定
[00:15:55.200 --> 00:15:56.200]  你不想 我想
[00:15:56.200 --> 00:15:58.200]  你不做 不行 我做
[00:15:58.200 --> 00:15:59.200]  你搞不定
[00:15:59.200 --> 00:16:00.200]  子女都要你
