
[00:00:00.000 --> 00:00:11.000]  使命宣言,我相信對於現今的社會應該不是太過陌生
[00:04:05.000 --> 00:04:08.000]  特因神所給我的恩典
[00:04:08.000 --> 00:04:12.000]  使我為愛邦人作基督耶穌的僕役
[00:04:12.000 --> 00:04:14.000]  作神福音的祭祀
[00:04:14.000 --> 00:04:21.000]  叫所獻上的愛邦人,因著聖靈,成為聖潔,可蒙悅了
[00:04:21.000 --> 00:04:26.000]  所以論道神的事,我在基督耶穌裡有可誇的
[00:04:26.000 --> 00:04:32.000]  除了基督藉我作的那些事,我什麼都不敢提
[00:04:32.000 --> 00:04:37.000]  只提他藉我言語作為,用神跡歧視的能力
[00:04:37.000 --> 00:04:40.000]  並聖靈的能力使愛邦人信服
[00:04:40.000 --> 00:04:44.000]  甚至我從耶路撒冷,直轉到以利利谷
[00:04:44.000 --> 00:04:47.000]  到處傳了基督的福音
[00:04:47.000 --> 00:04:53.000]  我立了志向,不在基督的名被稱過的地方傳福音
[00:04:53.000 --> 00:04:56.000]  免得建造在別人的根基上
[00:04:56.000 --> 00:04:58.000]  就如經上所記
[00:04:58.000 --> 00:05:02.000]  未曾聞之他信息的,將要看見
[00:05:02.000 --> 00:05:05.000]  未曾聽過的,將要明白
[00:05:05.000 --> 00:05:12.000]  經文在一開始的第十四節,上半節裡這樣說
[00:05:12.000 --> 00:05:16.000]  弟兄們,我自己也深信你們是滿有良善
[00:05:16.000 --> 00:05:19.000]  充足了諸般的知識
[00:05:19.000 --> 00:05:23.000]  這裡形容羅馬教會弟兄姊妹兩樣東西
[00:05:23.000 --> 00:05:26.000]  滿有良善和有知識
[00:05:26.000 --> 00:05:30.000]  現代中文譯本將它翻譯成
[00:05:30.000 --> 00:05:34.000]  滿有良善的品德和豐富的知識
[00:05:34.000 --> 00:05:38.000]  由於保羅在這個段落裡
[00:05:38.000 --> 00:05:40.000]  其實是在說他的宣教使命
[00:05:40.000 --> 00:05:43.000]  所以這裡應該是在說
[00:05:43.000 --> 00:05:46.000]  羅馬教會對於救恩的知識
[00:05:46.000 --> 00:05:49.000]  是有一個全面的掌握
[00:05:49.000 --> 00:05:52.000]  他能夠同時滿有良善
[00:05:52.000 --> 00:05:54.000]  又有諸般的知識
[00:05:54.000 --> 00:06:01.000]  不是單單在信仰的認知上很堅固
[00:06:01.000 --> 00:06:05.000]  並且可以有行動配合
[00:06:05.000 --> 00:06:12.000]  將他所相信的、明白的、很切實地實踐出來
[00:06:12.000 --> 00:06:17.000]  不到一個月前,我參加過一個安息禮拜
[00:06:17.000 --> 00:06:23.000]  是我在外國讀書信耶穌的時候
[00:06:23.000 --> 00:06:27.000]  認識的一位弟兄的太太
[00:06:27.000 --> 00:06:36.000]  這位弟兄和他太太兩夫婦都是牧者
[00:06:36.000 --> 00:06:40.000]  比我大幾年左右
[00:06:40.000 --> 00:06:42.000]  這位弟兄回到香港
[00:06:42.000 --> 00:06:47.000]  做了幾年工作之後奉獻入神學院
[00:06:47.000 --> 00:06:53.000]  所以他牧養的年資比我長
[00:06:53.000 --> 00:06:56.000]  我記得他跟我分享過
[00:06:56.000 --> 00:07:02.000]  他畢業之後被委派到一間教會的分堂
[00:07:02.000 --> 00:07:05.000]  做開荒的工作
[00:07:05.000 --> 00:07:06.000]  真是開荒牛
[00:07:06.000 --> 00:07:07.000]  做什麼呢?
[00:07:07.000 --> 00:07:11.000]  服侍的對象就是一群少年人
[00:07:11.000 --> 00:07:16.000]  初中階段的少年人
[00:07:16.000 --> 00:07:19.000]  我們不是經常見面
[00:07:19.000 --> 00:07:23.000]  不過每一次有機會見面
[00:07:23.000 --> 00:07:26.000]  幾年之後我們又彼此分享
[00:07:26.000 --> 00:07:29.000]  我又入神學院,他又繼續侍奉
[00:07:29.000 --> 00:07:33.000]  他說這群少年人慢慢長大
[00:07:33.000 --> 00:07:36.000]  開始有人入大學
[00:07:36.000 --> 00:07:41.000]  甚至最近已經開始進入婚姻階段
[00:07:41.000 --> 00:07:44.000]  真的長大了
[00:07:44.000 --> 00:07:47.000]  在那晚的安息禮裡
[00:07:47.000 --> 00:07:51.000]  有不同群體的代表
[00:07:51.000 --> 00:07:56.000]  去分享關於這位姊妹
[00:07:56.000 --> 00:07:58.000]  是一位師母
[00:07:58.000 --> 00:08:02.000]  她的生平點滴
[00:08:02.000 --> 00:08:04.000]  不約而同
[00:08:04.000 --> 00:08:07.000]  她也在說他們夫婦二人
[00:08:07.000 --> 00:08:09.000]  在過去二十多年裡
[00:08:09.000 --> 00:08:13.000]  怎樣陪伴著他們成長
[00:08:13.000 --> 00:08:16.000]  和他們同行
[00:08:16.000 --> 00:08:22.000]  這位師母是傳道人
[00:08:22.000 --> 00:08:26.000]  年紀不大,五五六歲
[00:08:26.000 --> 00:08:30.000]  相對年輕,接著離開世界了
[00:08:30.000 --> 00:08:35.000]  但是當這些代表出來分享
[00:08:35.000 --> 00:08:39.000]  我隱約見到
[00:08:39.000 --> 00:08:43.000]  在他們夫婦二人背後
[00:08:43.000 --> 00:08:48.000]  怎樣陪伴這群少年人成長
[00:08:48.000 --> 00:08:52.000]  成為他們屬靈的道人
[00:08:52.000 --> 00:08:59.000]  當然對於小朋友或少年人來說
[00:08:59.000 --> 00:09:04.000]  其實他們在教會成長當中的
[00:09:04.000 --> 00:09:10.000]  牧師、牧者、導師都很重要
[00:09:10.000 --> 00:09:14.000]  但是我相信若果真的要
[00:09:14.000 --> 00:09:17.000]  好好地去承傳信仰
[00:09:17.000 --> 00:09:22.000]  家庭比起教會的牧者
[00:09:22.000 --> 00:09:27.000]  和導師重要得多
[00:09:27.000 --> 00:09:29.000]  今天在座
[00:09:29.000 --> 00:09:32.000]  若果你仍然有兒女
[00:09:32.000 --> 00:09:36.000]  是較為年輕或年幼的話
[00:09:36.000 --> 00:09:39.000]  你帶他們回來教會
[00:09:39.000 --> 00:09:43.000]  其實你都很希望他們學到聖經
[00:09:43.000 --> 00:09:45.000]  正如聖經所說
[00:09:45.000 --> 00:09:48.000]  在他們的人生裡
[00:09:48.000 --> 00:09:50.000]  道老也不偏離
[00:09:50.000 --> 00:09:54.000]  這是作為父母的期望
[00:09:54.000 --> 00:09:57.000]  可能在教會裡
[00:09:57.000 --> 00:10:00.000]  他們有機會聽聖經的故事
[00:10:00.000 --> 00:10:02.000]  背今句
[00:10:02.000 --> 00:10:04.000]  不過你想想
[00:10:04.000 --> 00:10:06.000]  一個星期裡
[00:10:06.000 --> 00:10:10.000]  他們回來教會都只有幾個小時
[00:10:10.000 --> 00:10:14.000]  相對於大家同一屋簷下
[00:10:14.000 --> 00:10:16.000]  作為父母
[00:10:16.000 --> 00:10:23.000]  你猜誰影響他們更深呢?
[00:10:23.000 --> 00:10:28.000]  直到這些小朋友慢慢長大
[00:10:28.000 --> 00:10:31.000]  去到少年、青年的階段
[00:10:31.000 --> 00:10:37.000]  其實他們不是能夠滿足於就這樣聽
[00:10:37.000 --> 00:10:39.000]  他們需要看得到
[00:10:39.000 --> 00:10:44.000]  作為父母怎樣實踐他們的信仰
[00:10:44.000 --> 00:10:47.000]  他們才會覺得這個信仰是真的
[00:10:47.000 --> 00:10:50.000]  是成功的
[00:10:50.000 --> 00:10:54.000]  若果我們告訴他們
[00:10:54.000 --> 00:10:58.000]  你和上帝的關係很重要
[00:10:58.000 --> 00:11:03.000]  不過我們總是在他們的星期六和星期日生活裡
[00:11:03.000 --> 00:11:07.000]  充斥滿了一科的補習
[00:11:07.000 --> 00:11:09.000]  兩科的補習
[00:11:09.000 --> 00:11:10.000]  一個的興趣班
[00:11:10.000 --> 00:11:12.000]  兩個的興趣班
[00:11:12.000 --> 00:11:13.000]  我們想想
[00:11:13.000 --> 00:11:21.000]  究竟這些跟他們的屬靈生命成長有什麼關係呢?
[00:11:21.000 --> 00:11:24.000]  又或者
[00:11:24.000 --> 00:11:27.000]  當我們去跟他們說
[00:11:27.000 --> 00:11:32.000]  你應該在學校選科的時候這樣選
[00:11:32.000 --> 00:11:35.000]  選學校的時候這樣選
[00:11:35.000 --> 00:11:37.000]  其實不自覺之間
[00:11:37.000 --> 00:11:45.000]  我們是把一套價值觀給了他們
[00:11:45.000 --> 00:11:47.000]  又或者
[00:11:47.000 --> 00:11:48.000]  少年人
[00:11:48.000 --> 00:11:50.000]  我也正在經歷
[00:11:50.000 --> 00:11:51.000]  我們總是覺得
[00:11:51.000 --> 00:11:54.000]  做什麼都要催他們
[00:11:54.000 --> 00:11:59.000]  洗澡要快一點
[00:11:59.000 --> 00:12:03.000]  當我們不停地催促我們的兒女的時候
[00:12:03.000 --> 00:12:05.000]  我們又可以想想
[00:12:05.000 --> 00:12:10.000]  究竟我們自己的時間管理又怎樣呢?
[00:12:10.000 --> 00:12:16.000]  究竟我們是不是經常遲到呢?
[00:12:16.000 --> 00:12:18.000]  包括崇拜
[00:12:18.000 --> 00:12:21.000]  是不是這樣呢?
[00:12:21.000 --> 00:12:23.000]  還有
[00:12:23.000 --> 00:12:25.000]  如果我們期望
[00:12:25.000 --> 00:12:27.000]  我們的兒女
[00:12:27.000 --> 00:12:31.000]  能夠態度好一點
[00:12:31.000 --> 00:12:34.000]  跟別人說話有禮貌一點
[00:12:34.000 --> 00:12:37.000]  我們會不會很容易
[00:12:37.000 --> 00:12:41.000]  就按不住我們的火呢?
[00:12:41.000 --> 00:12:47.000]  甚至如果我們的年長的父母仍在的話
[00:12:47.000 --> 00:12:49.000]  我們會不會
[00:12:49.000 --> 00:12:52.000]  對於我們年長的父母
[00:12:52.000 --> 00:12:59.000]  其實我們沒有什麼耐性呢?
[00:12:59.000 --> 00:13:04.000]  只要我們在這些不同範疇的實踐上
[00:13:04.000 --> 00:13:07.000]  我們一次的失腳
[00:13:07.000 --> 00:13:15.000]  其實我們就說很多次都補不回來
[00:13:15.000 --> 00:13:18.000]  今天下午我們邀請到
[00:13:18.000 --> 00:13:22.000]  正生書院陳肇焯校長
[00:13:22.000 --> 00:13:25.000]  來跟我們分享
[00:13:25.000 --> 00:13:31.000]  怎樣做這個屬靈的導人
[00:13:31.000 --> 00:13:36.000]  在正生書院裏面有很多老師
[00:13:36.000 --> 00:13:41.000]  不過他們所強調的就是要活出他們的信仰
[00:13:41.000 --> 00:13:44.000]  最近我剛剛看完一本書
[00:13:44.000 --> 00:13:48.000]  就是螢光幕上的這一本《正生初體驗》
[00:13:48.000 --> 00:13:52.000]  是他的老師梁寶儀所寫的
[00:13:52.000 --> 00:14:02.000]  描述了他第一年進正生書院教書的時候的經歷
[00:14:02.000 --> 00:14:05.000]  在正生書院的老師裏面
[00:14:05.000 --> 00:14:06.000]  剛才說過
[00:14:06.000 --> 00:14:10.000]  就是因為他們能夠活出信仰
[00:14:10.000 --> 00:14:14.000]  他們才能扭轉這些少年人
[00:14:14.000 --> 00:14:16.000]  原本他們的生命
[00:14:16.000 --> 00:14:19.000]  他們的家庭非常破碎
[00:14:19.000 --> 00:14:22.000]  但是可以再次被建立起來
[00:14:22.000 --> 00:14:23.000]  可以有改變
[00:14:23.000 --> 00:14:25.000]  可以有成長
[00:14:25.000 --> 00:14:28.000]  所以如果大家一會兒下午有時間
[00:14:28.000 --> 00:14:30.000]  真的鼓勵你們留下來聽
[00:14:30.000 --> 00:14:34.000]  非常非常之好
[00:14:34.000 --> 00:14:35.000]  除此之外
[00:14:35.000 --> 00:14:37.000]  今天在第十四節下半節
[00:14:37.000 --> 00:14:40.000]  更加提到羅馬教會的弟兄姊妹
[00:14:40.000 --> 00:14:42.000]  也能彼此勸誡
[00:14:42.000 --> 00:14:44.000]  可以互相勸導
[00:14:44.000 --> 00:14:46.000]  可以告訴你們
[00:14:46.000 --> 00:14:49.000]  能夠可以互相勸導
[00:14:49.000 --> 00:14:52.000]  其實是一件很不簡單的事
[00:14:52.000 --> 00:14:54.000]  因為能夠按照真理
[00:14:54.000 --> 00:14:56.000]  講真話
[00:14:56.000 --> 00:14:57.000]  彼此提醒
[00:14:57.000 --> 00:15:01.000]  這個是一間成熟教會
[00:15:01.000 --> 00:15:04.000]  才能夠擁有的質素
[00:15:04.000 --> 00:15:07.000]  我們自我檢視一下
[00:15:07.000 --> 00:15:10.000]  究竟官宣有沒有這個質素呢?
[00:15:10.000 --> 00:15:13.000]  如果我們見到我們身邊的弟兄姊妹
[00:15:13.000 --> 00:15:16.000]  有問題
[00:15:16.000 --> 00:15:19.000]  我們夠不夠膽說?
[00:15:19.000 --> 00:15:20.000]  抑或
[00:15:20.000 --> 00:15:22.000]  都不要搞那麼多事了
[00:15:22.000 --> 00:15:24.000]  糟糕了
[00:15:24.000 --> 00:15:26.000]  不說就算了
[00:15:26.000 --> 00:15:27.000]  但反過來
[00:15:27.000 --> 00:15:29.000]  如果我們說的時候
[00:15:29.000 --> 00:15:32.000]  我們是否帶著愛心去勸導?
[00:15:32.000 --> 00:15:33.000]  抑或
[00:15:33.000 --> 00:15:40.000]  我們只不過是想表達自己的不滿
[00:15:40.000 --> 00:15:43.000]  充滿批評
[00:15:43.000 --> 00:15:44.000]  反過來
[00:15:44.000 --> 00:15:46.000]  如果我們是聽的那個
[00:15:46.000 --> 00:15:49.000]  我們有些事不行
[00:15:49.000 --> 00:15:51.000]  別人跟我們說
[00:15:51.000 --> 00:15:53.000]  聽不聽得入?
[00:15:53.000 --> 00:15:55.000]  能夠聽得入耳
[00:15:55.000 --> 00:16:00.000]  其實是需要有足夠的反省能力
[00:16:00.000 --> 00:16:07.000]  生命要夠成熟才能聽得入耳
[00:16:07.000 --> 00:16:09.000]  所以
[00:16:09.000 --> 00:16:13.000]  當保羅在第十五節
[00:16:13.000 --> 00:16:15.000]  上半節繼續說的時候
[00:16:15.000 --> 00:16:17.000]  他就說
[00:16:17.000 --> 00:16:21.000]  但我稍微放膽寫信給你們
[00:16:21.000 --> 00:16:25.000]  這個譯法其實不太準確
[00:16:25.000 --> 00:16:28.000]  如果我們參考其他中文聖經的譯本
[00:16:28.000 --> 00:16:30.000]  你就知道
[00:16:30.000 --> 00:16:33.000]  現代中文譯本將這句這樣譯
[00:16:33.000 --> 00:16:35.000]  但在這封信裡對於某些問題
[00:16:35.000 --> 00:16:38.000]  我仍然大膽提醒你們
[00:16:38.000 --> 00:16:39.000]  呂鎮忠譯本
[00:16:39.000 --> 00:16:44.000]  但有些地方我大膽給你們寫信
[00:16:44.000 --> 00:16:46.000]  相信大家都記得
[00:16:46.000 --> 00:16:49.000]  保羅去寫羅馬書的時候
[00:16:49.000 --> 00:16:53.000]  其實他從來沒有去過羅馬的教會
[00:16:53.000 --> 00:16:55.000]  沒有面對面見過這班人
[00:16:55.000 --> 00:16:59.000]  不過他仍然說他肯出聲
[00:16:59.000 --> 00:17:02.000]  大膽地介入
[00:17:02.000 --> 00:17:03.000]  好像十四章那樣說
[00:17:03.000 --> 00:17:08.000]  強者弱者之間的爭議
[00:17:08.000 --> 00:17:11.000]  保羅願意作出一些很準確
[00:17:11.000 --> 00:17:16.000]  很具體的一些勸勉
[00:17:16.000 --> 00:17:19.000]  所以在保羅的眼光來看
[00:17:19.000 --> 00:17:21.000]  羅馬教會真的不差
[00:17:21.000 --> 00:17:23.000]  相當成熟
[00:17:23.000 --> 00:17:25.000]  但除了成熟之外
[00:17:25.000 --> 00:17:30.000]  保羅這麼大膽地跟羅馬教會
[00:17:30.000 --> 00:17:32.000]  說出他要說的話的原因
[00:17:32.000 --> 00:17:35.000]  另外一個很重要的地方就是
[00:17:35.000 --> 00:17:37.000]  他很清楚他自己
[00:17:37.000 --> 00:17:41.000]  要作為一個祭司的身份和角色
[00:17:41.000 --> 00:17:44.000]  經文在第十五節的下半節
[00:17:44.000 --> 00:17:46.000]  到第十七節這樣說
[00:17:46.000 --> 00:17:48.000]  是要提醒你們的記性
[00:17:48.000 --> 00:17:50.000]  特因神所給我的恩典
[00:17:50.000 --> 00:17:54.000]  使我為外邦人作基督耶穌的伯爺
[00:17:54.000 --> 00:17:56.000]  作神福音的祭司
[00:17:56.000 --> 00:17:58.000]  叫所獻上的外邦人
[00:17:58.000 --> 00:18:01.000]  因著聖靈成為聖潔可蒙月
[00:18:01.000 --> 00:18:03.000]  所以論到神的事
[00:18:03.000 --> 00:18:06.000]  我在基督耶穌裡有可誇的
[00:18:06.000 --> 00:18:10.000]  其實早在羅馬書十一章十三節
[00:18:10.000 --> 00:18:12.000]  保羅已經形容他自己
[00:18:12.000 --> 00:18:14.000]  是外邦人的使徒
[00:18:14.000 --> 00:18:16.000]  是要將上帝的福音
[00:18:16.000 --> 00:18:20.000]  給予外邦人的群體
[00:18:20.000 --> 00:18:22.000]  不過這裡多了一個描述
[00:18:22.000 --> 00:18:24.000]  告訴我們保羅是
[00:18:24.000 --> 00:18:27.000]  作福音的祭司
[00:18:27.000 --> 00:18:32.000]  祭司其中有一個很重要的責任
[00:18:32.000 --> 00:18:34.000]  就是獻祭
[00:18:34.000 --> 00:18:36.000]  所以保羅在這裡
[00:18:36.000 --> 00:18:38.000]  好像用了一個比喻
[00:18:38.000 --> 00:18:41.000]  他將願意接受福音的
[00:18:41.000 --> 00:18:44.000]  這群外邦人獻給神
[00:18:44.000 --> 00:18:47.000]  成為一個公民
[00:18:47.000 --> 00:18:50.000]  按照舊約律法的要求
[00:18:50.000 --> 00:18:53.000]  外邦人其實不能進入聖殿
[00:18:53.000 --> 00:18:56.000]  何況還要在聖殿裡獻祭
[00:18:56.000 --> 00:18:59.000]  根本不可能
[00:18:59.000 --> 00:19:01.000]  但是今天保羅說
[00:19:01.000 --> 00:19:03.000]  這一群外邦人
[00:19:03.000 --> 00:19:05.000]  即是你和我
[00:19:05.000 --> 00:19:09.000]  可以因著聖靈成為聖潔可蒙月
[00:19:09.000 --> 00:19:12.000]  祭司的本質
[00:19:12.000 --> 00:19:16.000]  其實就是一個非常尊貴的身份
[00:19:16.000 --> 00:19:19.000]  所以保羅在第十七節
[00:19:19.000 --> 00:19:21.000]  最後那句
[00:19:21.000 --> 00:19:22.000]  他這樣說
[00:19:22.000 --> 00:19:24.000]  所以論到神的事
[00:19:24.000 --> 00:19:27.000]  我在基督耶穌裡有可誇的
[00:19:27.000 --> 00:19:30.000]  現代中文譯管譯得重白
[00:19:30.000 --> 00:19:32.000]  因為侍奉上帝
[00:19:32.000 --> 00:19:33.000]  按照上文
[00:19:33.000 --> 00:19:36.000]  這裡是說將福音傳給外邦人
[00:19:36.000 --> 00:19:40.000]  保羅覺得這個福音的服侍
[00:19:40.000 --> 00:19:44.000]  他覺得光榮
[00:19:44.000 --> 00:19:46.000]  我們剛剛經過了
[00:19:46.000 --> 00:19:48.000]  2017福音聖會
[00:19:48.000 --> 00:19:51.000]  這個大型的報道會
[00:19:51.000 --> 00:19:54.000]  我不知道在座當中的弟兄姊妹
[00:19:54.000 --> 00:19:57.000]  你有沒有參與一些不同的服侍
[00:19:57.000 --> 00:20:01.000]  又或者你有帶微信的朋友家人
[00:20:01.000 --> 00:20:03.000]  一起來出席
[00:20:03.000 --> 00:20:05.000]  他們有沒有缺志呢
[00:20:05.000 --> 00:20:08.000]  你和我都管不著
[00:20:08.000 --> 00:20:10.000]  這是上帝的工作
[00:20:10.000 --> 00:20:13.000]  不過我們有沒有傳呢
[00:20:13.000 --> 00:20:17.000]  這就是我們的責任
[00:20:17.000 --> 00:20:19.000]  還有一個星期
[00:20:19.000 --> 00:20:22.000]  聖誕節就來了
[00:20:22.000 --> 00:20:24.000]  在聖誕節
[00:20:24.000 --> 00:20:26.000]  其實是一個一年一度
[00:20:26.000 --> 00:20:32.000]  最好、最容易、最方便的機會
[00:20:32.000 --> 00:20:35.000]  我們將耶穌降生
[00:20:35.000 --> 00:20:37.000]  這個福音的訊息
[00:20:37.000 --> 00:20:39.000]  去和身邊的人分享
[00:20:39.000 --> 00:20:41.000]  教會好像往年一樣
[00:20:41.000 --> 00:20:45.000]  我們也有報佳音的安排
[00:20:45.000 --> 00:20:49.000]  很希望弟兄姊妹一起參與
[00:20:49.000 --> 00:20:52.000]  你可以透過團契來報名
[00:20:52.000 --> 00:20:54.000]  又或者在玻璃上
[00:20:54.000 --> 00:20:57.000]  用報名表寫上你的名字
[00:20:57.000 --> 00:21:02.000]  但是我仍然要多加一個註腳
[00:21:02.000 --> 00:21:04.000]  我不希望大家帶著一個
[00:21:04.000 --> 00:21:09.000]  每年都是這樣的心態來參與
[00:21:09.000 --> 00:21:13.000]  又或者因為牧師叫
[00:21:13.000 --> 00:21:15.000]  出於責任
[00:21:15.000 --> 00:21:18.000]  甚至是因為旁邊的人去
[00:21:18.000 --> 00:21:20.000]  我就去
[00:21:20.000 --> 00:21:22.000]  保羅不是這樣說的
[00:21:22.000 --> 00:21:24.000]  保羅在這裡是形容
[00:21:24.000 --> 00:21:30.000]  傳福音是一個很尊貴的福事
[00:21:30.000 --> 00:21:31.000]  甚至尊貴到
[00:21:31.000 --> 00:21:34.000]  可以在耶穌基督裡面
[00:21:34.000 --> 00:21:37.000]  可以誇口的福事
[00:21:37.000 --> 00:21:43.000]  他也說這是一份恩典
[00:21:43.000 --> 00:21:47.000]  所以當聖誕節來到的時候
[00:21:47.000 --> 00:21:50.000]  上帝就交託給我們
[00:21:50.000 --> 00:21:54.000]  一個很尊貴的福事的機會
[00:21:54.000 --> 00:21:58.000]  盼望我們能夠透過報佳音
[00:21:58.000 --> 00:22:00.000]  或者其他的機會
[00:22:00.000 --> 00:22:02.000]  我們將上帝的恩典
[00:22:02.000 --> 00:22:04.000]  跟我們身邊的人
[00:22:04.000 --> 00:22:07.000]  我們的街坊去分享
[00:22:07.000 --> 00:22:09.000]  去到第十八節
[00:22:09.000 --> 00:22:11.000]  經文這樣說
[00:22:11.000 --> 00:22:14.000]  除了基督藉我作的那些事
[00:22:14.000 --> 00:22:15.000]  我什麼都不敢提
[00:22:15.000 --> 00:22:18.000]  只提他藉我言語作為
[00:22:18.000 --> 00:22:20.000]  用神跡歧視的能力
[00:22:20.000 --> 00:22:21.000]  並聖靈的能力
[00:22:21.000 --> 00:22:24.000]  使到外邦人頌福
[00:22:24.000 --> 00:22:25.000]  這裡間隔了
[00:22:25.000 --> 00:22:27.000]  深色的給你們看
[00:22:27.000 --> 00:22:29.000]  重複了兩次
[00:22:29.000 --> 00:22:32.000]  能力這個字
[00:22:32.000 --> 00:22:35.000]  其實這個滿有能力的福事
[00:22:35.000 --> 00:22:38.000]  是有兩個特質的
[00:22:38.000 --> 00:22:40.000]  第一個特質
[00:22:40.000 --> 00:22:43.000]  這裡很清晰地告訴我們
[00:22:43.000 --> 00:22:47.000]  保羅這個福事的目的
[00:22:47.000 --> 00:22:49.000]  清楚得不得了
[00:22:49.000 --> 00:22:54.000]  就是要使到外邦人頌福
[00:22:54.000 --> 00:22:57.000]  頌福這個字的原文
[00:22:57.000 --> 00:23:01.000]  在整卷羅馬書的開頭和結尾
[00:23:01.000 --> 00:23:03.000]  都是用同一個字的
[00:23:03.000 --> 00:23:05.000]  第一章第五節
[00:23:05.000 --> 00:23:07.000]  十六章二十六節
[00:23:07.000 --> 00:23:10.000]  不過在一頭一尾用的時候
[00:23:10.000 --> 00:23:13.000]  保羅是加上順
[00:23:13.000 --> 00:23:15.000]  或者頌福、順心
[00:23:15.000 --> 00:23:17.000]  走在一起的
[00:23:17.000 --> 00:23:21.000]  不過單單是這裡十五章
[00:23:21.000 --> 00:23:27.000]  他沒有附上順或順心這個字
[00:23:27.000 --> 00:23:35.000]  他專登要突出順福這個功課
[00:23:35.000 --> 00:23:40.000]  透過保羅的福事
[00:23:40.000 --> 00:23:42.000]  言語、行為
[00:23:42.000 --> 00:23:45.000]  這裡講到神職其事
[00:23:45.000 --> 00:23:48.000]  甚至是聖靈很大的工作
[00:23:48.000 --> 00:23:54.000]  保羅就成為了上帝大大使用的器皿
[00:23:54.000 --> 00:23:56.000]  在1884年
[00:23:56.000 --> 00:24:00.000]  有一群中產知識份子
[00:24:00.000 --> 00:24:05.000]  成立了一個叫做「費邊社」
[00:24:05.000 --> 00:24:08.000]  這個社的名字「費邊」
[00:24:08.000 --> 00:24:13.000]  其實是一個古羅馬將軍的名字
[00:24:13.000 --> 00:24:17.000]  他們提倡要建構一個
[00:24:17.000 --> 00:24:18.000]  烏托邦社會
[00:24:18.000 --> 00:24:22.000]  不過是不需要上帝參與在其中
[00:24:22.000 --> 00:24:26.000]  而其中一個重要領軍的人物
[00:24:26.000 --> 00:24:31.000]  是一個著名的科幻小說作家
[00:24:31.000 --> 00:24:34.000]  叫做威爾斯H.G.Wells
