
[00:00:00.000 --> 00:00:06.300]  在一個座無虛設的劇院
[00:09:53.600 --> 00:09:56.400]  但是同一幅圖畫裡面 有另一群人
[00:09:56.400 --> 00:10:00.300]  出現另一群人 他們無助的呼喊
[00:10:00.300 --> 00:10:02.500]  他們同樣面對時間的無情
[00:10:02.500 --> 00:10:04.300]  他們同樣面對時間的無情
[00:10:04.300 --> 00:10:07.100]  他們的呼喊是「我們仍未得救」
[00:10:07.100 --> 00:10:10.400]  他們呼喊的聲音是「我們仍未得救」
[00:10:10.400 --> 00:10:13.800]  同一個夏令 同一個麥秋
[00:10:13.800 --> 00:10:17.400]  同一個邁秋時間 出現兩種不同的場景
[00:10:17.400 --> 00:10:21.200]  出現兩種不同的場景 有兩批不同的人
[00:10:21.200 --> 00:10:24.500]  兩種人對時間不同的回應
[00:10:24.500 --> 00:10:25.900]  有兩種不同的結局
[00:10:25.900 --> 00:10:27.700]  這兩種人對時間有不同的回應
[00:10:27.700 --> 00:10:29.800]  有不同的結局
[00:10:29.800 --> 00:10:32.800]  你讀到這幅圖畫的時候充滿矛盾
[00:10:32.800 --> 00:10:33.900]  當你讀到這幅圖畫的時候
[00:10:33.900 --> 00:10:35.000]  你會發現很多矛盾
[00:10:35.000 --> 00:10:37.000]  充滿無助的哀聲
[00:10:37.000 --> 00:10:38.300]  充滿無助的哀聲
[00:10:38.300 --> 00:10:40.300]  充滿時間那份的無情
[00:10:40.300 --> 00:10:42.000]  同樣的充滿時間的無情
[00:10:42.000 --> 00:10:43.600]  更充滿人那種的無情
[00:10:43.600 --> 00:10:45.200]  更加充滿人的無情
[00:10:45.200 --> 00:10:48.000]  是 我們每個人都有我們要忙的事情
[00:10:48.000 --> 00:10:49.900]  是我們每個人都有每天都要忙的事情
[00:10:49.900 --> 00:10:52.100]  我們每個人都有我們自己人生的責任
[00:10:52.100 --> 00:10:53.500]  我們每個人都有人生的責任
[00:10:53.500 --> 00:10:55.300]  我們每個人都有自己的崗位
[00:10:55.300 --> 00:10:56.500]  我們每個人都有自己的崗位
[00:10:56.500 --> 00:10:58.100]  我們每個人都有自己的理想
[00:10:58.100 --> 00:10:59.500]  我們每個人都有自己的理想
[00:10:59.500 --> 00:11:01.100]  我們每個人都有自己的理由
[00:11:01.100 --> 00:11:02.600]  每個人都有他的理由
[00:11:02.600 --> 00:11:04.500]  我們自己都有手頭的工作
[00:11:04.500 --> 00:11:05.700]  我們都有自己忙的工作
[00:11:05.700 --> 00:11:08.100]  我們每個人都有自己緊急重大的事情
[00:11:08.100 --> 00:11:09.900]  我們每個人都有緊急重大的事情
[00:11:09.900 --> 00:11:11.700]  但是有哪一個人
[00:11:11.700 --> 00:11:12.800]  但是有任何人
[00:11:12.800 --> 00:11:14.200]  特別是我們基督徒
[00:11:14.200 --> 00:11:15.100]  特別是我們基督徒
[00:11:15.100 --> 00:11:17.500]  可以從心底裏面去忽略
[00:11:17.500 --> 00:11:20.500]  這是一個座無虛席的劇院
[00:11:20.500 --> 00:11:23.000]  他說人民呼號
[00:11:23.000 --> 00:11:24.300]  夏天過去
[00:11:24.300 --> 00:11:25.700]  收成結束了
[00:11:25.700 --> 00:11:27.900]  我們仍然未得救
[00:11:27.900 --> 00:11:29.400]  政府這麼說
[00:11:29.400 --> 00:11:30.500]  人民呼號
[00:11:30.500 --> 00:11:31.700]  夏季過去了
[00:11:31.700 --> 00:11:32.900]  收成結束了
[00:11:32.900 --> 00:11:34.300]  我們仍然沒有得救
[00:11:34.300 --> 00:11:36.300]  事實上對他們來說是一種煎熬
[00:11:36.300 --> 00:11:38.800]  事實上對他們來說是一種煎熬
[00:11:38.800 --> 00:11:40.000]  無盡的等待
[00:11:40.000 --> 00:11:40.900]  無盡的等待
[00:11:40.900 --> 00:11:43.000]  無數次的希望變成失望
[00:11:43.000 --> 00:11:45.100]  無數的希望變成失望
[00:11:45.100 --> 00:11:47.400]  人來人往似乎都是擦身而過
[00:11:47.400 --> 00:11:49.900]  人來人往似乎都是擦身而過
[00:11:49.900 --> 00:11:52.600]  誰會慢下來聽聽他們的呼聲
[00:11:52.600 --> 00:11:55.000]  誰會慢下來聽聽他們的呼聲
[00:11:55.000 --> 00:11:56.900]  請問我們聽不聽到他們的呼聲
[00:11:56.900 --> 00:11:59.500]  請問我們聽不聽到他們的呼聲
[00:11:59.500 --> 00:12:02.200]  請問我們感不感受到他們的絕望
[00:12:02.200 --> 00:12:04.200]  請問我們能感受到他們的絕望
[00:12:04.200 --> 00:12:07.000]  請問我們能理解他們的處境和感受
[00:12:07.000 --> 00:12:09.200]  請問我們能理解他們的處境和感受
[00:12:09.200 --> 00:12:13.300]  如果我們在那群仍未得救的人裏面
[00:12:13.300 --> 00:12:14.900]  我們的心境又會怎樣
[00:12:14.900 --> 00:12:17.000]  如果你是他們當中一位成員的話
[00:12:17.000 --> 00:12:18.800]  你的心境是如何呢
[00:12:18.800 --> 00:12:19.800]  可能大家會問
[00:12:19.800 --> 00:12:22.100]  這群人為甚麼會落得如此光景呢
[00:12:22.100 --> 00:12:23.000]  或許大家會問
[00:12:23.000 --> 00:12:26.000]  這些人怎麼會淪落到如此光景呢
[00:12:26.000 --> 00:12:28.200]  八章十九節提供了一個答案
[00:12:28.200 --> 00:12:29.800]  八章十九節提供了一個答案
[00:12:29.800 --> 00:12:30.800]  請你讀出
[00:12:30.800 --> 00:12:34.100]  我百姓的哀聲從極遠之地而來
[00:12:34.100 --> 00:12:37.000]  說耶和華不在西安嗎
[00:12:37.000 --> 00:12:39.300]  西安的王不在其中嗎
[00:12:39.300 --> 00:12:40.400]  耶和華說
[00:12:40.400 --> 00:12:43.400]  他們為甚麼以雕刻的偶像
[00:12:43.400 --> 00:12:46.900]  和外邦虛偽的神惹我發怒呢
[00:12:46.900 --> 00:12:49.900]  以色列民為何發出如此的呼聲
[00:12:49.900 --> 00:12:53.500]  原來百姓的哀聲是從極遠之地而來
[00:12:53.500 --> 00:12:56.300]  原來百姓的呼聲是從極遠之地而來
[00:12:56.300 --> 00:12:58.800]  是指他們被擄之後的哀聲
[00:12:58.800 --> 00:13:01.200]  是指他們被擄以後的哀聲
[00:13:01.200 --> 00:13:02.800]  以色列人離棄了上帝
[00:13:02.800 --> 00:13:04.600]  因為以色列民離棄了上帝
[00:13:04.600 --> 00:13:05.700]  上帝迫於無奈
[00:13:05.700 --> 00:13:07.900]  忍痛將他們交在外邦人手上
[00:13:07.900 --> 00:13:10.900]  忍痛把他們交到外邦人手中
[00:13:10.900 --> 00:13:13.900]  以色列人一直有一個信念
[00:13:13.900 --> 00:13:17.100]  以色列人一直有一個信念
[00:13:17.100 --> 00:13:18.800]  他們覺得自己被神揀選
[00:13:18.800 --> 00:13:20.800]  他們覺得自己被神揀選
[00:13:20.800 --> 00:13:21.900]  我是神的選民
[00:13:21.900 --> 00:13:23.000]  我是神的選民
[00:13:23.000 --> 00:13:25.800]  所以他們慢慢建立了一套叫「石安神學」
[00:13:25.800 --> 00:13:29.100]  所以他們慢慢建立了一套西安神學
[00:13:29.100 --> 00:13:31.900]  他們認為既然神揀選了耶路撒冷
[00:13:31.900 --> 00:13:34.400]  他們認為既然神揀選了耶路撒冷
[00:13:34.400 --> 00:13:35.500]  揀選了石安
[00:13:35.500 --> 00:13:36.500]  揀選了西安
[00:13:36.500 --> 00:13:37.500]  揀選了大衛
[00:13:37.500 --> 00:13:38.500]  揀選了大衛
[00:13:38.500 --> 00:13:39.900]  神就永遠不會離開他們
[00:13:39.900 --> 00:13:41.100]  神就永遠不會離開他們
[00:13:41.100 --> 00:13:42.300]  神永遠都在這裡
[00:13:42.300 --> 00:13:43.500]  神永遠都在這裡
[00:13:43.500 --> 00:13:44.900]  千秋萬世
[00:13:44.900 --> 00:13:46.100]  敵人來都不用怕
[00:13:46.100 --> 00:13:46.900]  千秋萬世
[00:13:46.900 --> 00:13:48.100]  敵人來就不用害怕
[00:13:48.100 --> 00:13:49.900]  但結果他們就是被擄
[00:13:49.900 --> 00:13:51.700]  結果結局是他們被擄
[00:13:51.700 --> 00:13:53.100]  神不再在那裡
[00:13:53.100 --> 00:13:53.900]  神不在那裡
[00:13:53.900 --> 00:13:55.500]  應該說不是神不在那裡
[00:13:55.500 --> 00:13:57.900]  是神已經放棄了他們
[00:13:57.900 --> 00:13:59.100]  不是說神不在那裡
[00:13:59.100 --> 00:14:00.400]  而是神放棄他們
[00:14:00.400 --> 00:14:01.900]  神為什麼不在那裡
[00:14:01.900 --> 00:14:02.900]  為什麼神不在那裡
[00:14:02.900 --> 00:14:04.300]  因為他們雕刻偶像
[00:14:04.300 --> 00:14:07.300]  和敬拜外邦虛無的野神法老
[00:14:07.300 --> 00:14:08.900]  因為他們以雕刻的偶像
[00:14:08.900 --> 00:14:11.300]  和外邦的虛無來惹神怒
[00:14:11.300 --> 00:14:14.500]  所以經文說為什麼你要用這些來惹我發怒呢
[00:14:14.500 --> 00:14:15.500]  所以經文說
[00:14:15.500 --> 00:14:17.900]  你為什麼要以這些來惹我發怒呢
[00:14:17.900 --> 00:14:19.100]  以致我要離開你呢
[00:14:19.100 --> 00:14:20.100]  以致我離開你
[00:14:20.100 --> 00:14:21.500]  以致敵人來攻擊你呢
[00:14:21.500 --> 00:14:22.900]  以致敵人來攻擊你
[00:14:22.900 --> 00:14:25.300]  大家體不體會上帝那種痛苦的心情
[00:14:25.300 --> 00:14:27.500]  大家是否能體會上帝那種心痛
[00:14:27.500 --> 00:14:29.700]  人明明可以享受豐盛
[00:14:29.700 --> 00:14:31.500]  人明明可以享受神的豐盛
[00:14:31.500 --> 00:14:33.500]  但他們不要卻改去敬拜偶像
[00:14:33.500 --> 00:14:36.700]  但是人卻拒絕神的恩典來去敬拜偶像
[00:14:36.700 --> 00:14:39.300]  我想這個情況有點像今天的現代人
[00:14:39.300 --> 00:14:41.900]  我想這個情況有點像今天的現代人
[00:14:41.900 --> 00:14:43.300]  就像現在的香港
[00:14:43.300 --> 00:14:46.700]  人用盡各種方法去滿足內心的需要
[00:14:46.700 --> 00:14:48.900]  人用盡各種方法去滿足內心的需要
[00:14:48.900 --> 00:14:50.900]  但我們偏偏不選擇這位永生的上帝
[00:14:50.900 --> 00:14:53.700]  但我們偏偏不選擇這位永生的上帝
[00:14:53.700 --> 00:14:56.100]  他們的結局就像這些以色列人一樣
[00:14:56.100 --> 00:14:58.300]  他們的結局就像這些以色列人一樣
[00:14:58.300 --> 00:15:00.100]  終有一日他們哀聲呼喊
[00:15:00.100 --> 00:15:02.100]  終有一日他們哀聲呼喊
[00:15:02.100 --> 00:15:05.700]  默秋已過,夏令已完,我們還未得救
[00:15:05.700 --> 00:15:09.700]  默秋已過,夏令已完,我們還未得救
[00:15:09.700 --> 00:15:13.100]  到底是他們咎由自取,有眼無珠
[00:15:13.100 --> 00:15:13.100]  到底是他們咎由自取,有眼無珠
[00:15:13.100 --> 00:15:16.500]  到底是他們咎由自取,有眼無珠
[00:15:16.500 --> 00:15:19.500]  是他們不知道,不認識這位真神
[00:15:19.500 --> 00:15:22.300]  是他們不認識,無知不認識真神
[00:15:22.300 --> 00:15:24.500]  但從另一面,我們的責任又在哪裏
[00:15:24.500 --> 00:15:26.300]  但從另一面,我們的責任又在哪裏
[00:15:26.300 --> 00:15:27.900]  我們有沒有盡上我們的本份
[00:15:27.900 --> 00:15:29.500]  我們有沒有盡上我們的本份
[00:15:29.500 --> 00:15:31.700]  我們有沒有將福音好消息告訴他們
[00:15:31.700 --> 00:15:33.500]  我們有沒有將福音好消息告訴他們
[00:15:33.500 --> 00:15:36.300]  我們有沒有用基督的愛嘗試去愛他們
[00:15:36.300 --> 00:15:38.500]  我們有沒有以基督的愛去愛他們
[00:15:38.500 --> 00:15:40.700]  我們有沒有實際的行動去關心他們
[00:15:40.700 --> 00:15:42.900]  我們有沒有實際的行動去關心他們
[00:15:42.900 --> 00:15:45.900]  我們願不願意盡我們的能力去幫助他們
[00:15:45.900 --> 00:15:48.300]  我們願不願意盡我們的能力去幫助他們
[00:15:48.300 --> 00:15:51.300]  我們願不願意打開教會的大門歡迎他們
[00:15:51.300 --> 00:15:53.500]  我們教會願不願意打開大門去歡迎他們
[00:15:53.500 --> 00:15:56.700]  當人來到的時候,我們是否能夠熱誠地去款待他們
[00:15:56.700 --> 00:16:00.300]  當人來到的時候,我們教會願意以熱誠的心去包容他們,接納他們
[00:16:00.300 --> 00:16:03.500]  當人來到的時候,我們教會願意以熱誠的心去包容他們
[00:16:03.500 --> 00:16:06.300]  當人來到的時候,我們教會願意以熱誠的心去包容他們
[00:16:06.300 --> 00:16:09.300]  當人來到的時候,我們教會願意以熱誠的心去包容他們
[00:16:09.300 --> 00:16:12.300]  當人來到的時候,我們教會願意以熱誠的心去包容他們
[00:16:12.300 --> 00:16:15.300]  當人來到的時候,我們教會願意以熱誠的心去包容他們
[00:16:15.300 --> 00:16:18.300]  當人來到的時候,我們教會願意以熱誠的心去包容他們
[00:16:18.300 --> 00:16:21.300]  當人來到的時候,我們教會願意以熱誠的心去包容他們
[00:16:21.300 --> 00:16:24.300]  當人來到的時候,我們教會願意以熱誠的心去包容他們
