
[00:00:00.000 --> 00:00:03.760]  今天會講我們這一季的主題
[00:05:30.520 --> 00:05:32.120]  其實不是這個意思
[00:05:32.120 --> 00:05:33.720]  我都說我們雖然信了主
[00:05:33.720 --> 00:05:36.240]  但我們仍然生活在一個罪惡的世界
[00:05:36.240 --> 00:05:40.240]  空中掌權者仍然在掌權的時候
[00:05:40.240 --> 00:05:42.800]  就好像我們在大雨天
[00:05:42.800 --> 00:05:44.560]  沒有擔傘一樣
[00:05:44.560 --> 00:05:46.280]  只要你在這個世界活著
[00:05:46.280 --> 00:05:49.360]  你一定會被罪所沾染
[00:05:49.360 --> 00:05:52.440]  如果有人拿傘給你
[00:05:52.440 --> 00:05:53.840]  那就很不同了
[00:05:53.840 --> 00:05:55.640]  你能夠擔著傘
[00:05:55.640 --> 00:05:57.880]  在傘的蔭臂之下
[00:05:57.880 --> 00:06:00.440]  至少你可以保守自己
[00:06:00.440 --> 00:06:01.840]  不濕身
[00:06:01.840 --> 00:06:04.000]  所以上帝的《皆命》
[00:06:04.000 --> 00:06:05.960]  對我們來說是一個保護
[00:06:05.960 --> 00:06:07.360]  是一個祝福
[00:06:07.360 --> 00:06:09.600]  究竟我們自己怎樣去選擇呢
[00:06:09.600 --> 00:06:11.040]  你仍然是可以的
[00:06:11.040 --> 00:06:15.000]  有些人可能說我喜歡濕身
[00:06:15.000 --> 00:06:16.280]  我喜歡玩水
[00:06:16.280 --> 00:06:19.760]  那你就要承擔離開了傘的時候
[00:06:19.760 --> 00:06:21.360]  你是會濕身的
[00:06:21.360 --> 00:06:25.480]  聽姐妹《新命記》的32章39字這樣說
[00:06:25.480 --> 00:06:27.600]  「你們如今要知道
[00:06:27.600 --> 00:06:29.680]  我 唯有我是神
[00:06:29.680 --> 00:06:32.240]  在我以外 並無別神
[00:06:32.240 --> 00:06:34.520]  我使人死 我使人活
[00:06:34.520 --> 00:06:36.880]  我損傷 我醫治
[00:06:36.880 --> 00:06:40.360]  並無人能從我手中救出來」
[00:06:40.360 --> 00:06:42.320]  我知道在這大半年的時間
[00:06:42.320 --> 00:06:44.480]  一波未平 一波猶起
[00:06:44.480 --> 00:06:46.800]  我們政治事件還沒搞定的時候
[00:06:46.800 --> 00:06:48.600]  突然整個疫症來到
[00:06:48.600 --> 00:06:50.160]  所有事情都停了
[00:06:50.160 --> 00:06:52.360]  原來可以不用上班
[00:06:52.360 --> 00:06:56.720]  公司仍然可以輪流上班
[00:06:56.720 --> 00:06:58.080]  第二
[00:06:58.080 --> 00:07:02.040]  現在疫情還不知道怎樣的時候
[00:07:02.040 --> 00:07:04.400]  大家有留意消息就知道
[00:07:04.400 --> 00:07:06.800]  天災一浪一浪來
[00:07:06.800 --> 00:07:08.080]  蝗蟲的出現
[00:07:08.080 --> 00:07:10.760]  特別是基督徒看到蝗蟲兩個字是很醒覺的
[00:07:10.760 --> 00:07:12.960]  因為是聖經常用的字眼
[00:07:12.960 --> 00:07:14.640]  是不是末世了
[00:07:14.640 --> 00:07:16.520]  耶穌是不是回來了
[00:07:16.520 --> 00:07:17.960]  今早最新的消息是
[00:07:17.960 --> 00:07:20.840]  蝗蟲已經從非洲去了印度
[00:07:20.840 --> 00:07:22.240]  接著大家就會想
[00:07:22.240 --> 00:07:24.040]  咦 直吹了
[00:07:24.040 --> 00:07:25.480]  可以過來了
[00:07:25.480 --> 00:07:27.280]  大地連繫
[00:07:27.280 --> 00:07:28.560]  就是說
[00:07:28.560 --> 00:07:29.760]  弟兄姊妹你有沒有想到
[00:07:29.760 --> 00:07:32.120]  如果是消極地去看
[00:07:32.120 --> 00:07:34.960]  都不要問疫情到什麼時候完
[00:07:34.960 --> 00:07:37.040]  可能疫情還沒完
[00:07:37.040 --> 00:07:38.600]  接著就什麼
[00:07:38.600 --> 00:07:40.680]  饑荒了
[00:07:40.680 --> 00:07:42.600]  哇 那怎麼辦
[00:07:42.600 --> 00:07:43.760]  有些基督徒就說
[00:07:43.760 --> 00:07:45.080]  哎呀 我現在明白了
[00:07:45.080 --> 00:07:47.520]  我寧願災前被提了
[00:07:47.520 --> 00:07:48.280]  是不是
[00:07:48.280 --> 00:07:51.280]  哇 那我們就不用在這裡受苦了
[00:07:51.280 --> 00:07:53.560]  摩西是一個很偉大的領袖
[00:07:53.560 --> 00:07:55.240]  他偉大不是在於他能夠
[00:07:55.240 --> 00:07:56.600]  和神那麼親近
[00:07:56.600 --> 00:07:58.080]  有很多神蹟騎士
[00:07:58.080 --> 00:07:58.880]  我覺得最偉大
[00:07:58.880 --> 00:08:01.480]  摩西是有一個很牧者的心
[00:08:01.480 --> 00:08:05.360]  以色列人真的不是那麼容易帶領和牧養的
[00:08:05.360 --> 00:08:06.640]  在《宗教及記》
[00:08:06.640 --> 00:08:08.680]  摩西對百姓怎樣說呢
[00:08:08.680 --> 00:08:09.680]  面對著
[00:08:09.680 --> 00:08:10.320]  你還沒死
[00:08:10.320 --> 00:08:10.920]  OK 頂屎妹
[00:08:10.920 --> 00:08:11.720]  我們還沒被提
[00:08:11.720 --> 00:08:12.400]  我還在
[00:08:12.400 --> 00:08:14.160]  我們還要生存的時候
[00:08:14.160 --> 00:08:17.760]  我們和其他人當然有什麼分別呢
[00:08:17.760 --> 00:08:18.720]  摩西提醒我們
[00:08:18.720 --> 00:08:20.440]  他說不要懼怕
[00:08:20.440 --> 00:08:22.520]  因為神的降臨
[00:08:22.520 --> 00:08:24.360]  是要試驗我們
[00:08:24.360 --> 00:08:25.600]  目的是叫我們
[00:08:25.600 --> 00:08:27.640]  視上敬畏祂
[00:08:27.640 --> 00:08:30.120]  不至於犯罪
[00:08:30.120 --> 00:08:30.680]  是的
[00:08:30.680 --> 00:08:31.640]  你是基督徒
[00:08:31.640 --> 00:08:33.280]  你會對這些事情很敏感
[00:08:33.280 --> 00:08:34.960]  你知道上帝會回來
[00:08:34.960 --> 00:08:38.040]  你又會知道末世的時候有什麼景象
[00:08:38.040 --> 00:08:39.720]  其實很多天然的人
[00:08:39.720 --> 00:08:41.400]  每逢有天災人禍的時候
[00:08:41.400 --> 00:08:43.080]  都會問這個問題
[00:08:43.080 --> 00:08:46.320]  不過問問題最重要的是什麼
[00:08:46.320 --> 00:08:48.520]  我們原來活在患難當中
[00:08:48.520 --> 00:08:50.560]  活在一個大時代裡面
[00:08:50.560 --> 00:08:52.400]  神是不是在這裡
[00:08:52.400 --> 00:08:54.960]  如果你真的相信上帝在這裡的時候
[00:08:54.960 --> 00:08:56.080]  你更加要留心
[00:08:56.080 --> 00:08:57.640]  摩西在說什麼
[00:08:57.640 --> 00:08:59.320]  你知道上帝在這裡
[00:08:59.320 --> 00:09:01.280]  上帝透過這麼多事情告訴你
[00:09:01.280 --> 00:09:02.920]  祂在這裡的時候
[00:09:02.920 --> 00:09:04.600]  你就要警醒
[00:09:04.600 --> 00:09:06.600]  你要看看自己是否活在一個
[00:09:06.600 --> 00:09:09.920]  敬畏上帝的生活裡面
[00:09:09.920 --> 00:09:10.960]  不要犯罪
[00:09:10.960 --> 00:09:12.160]  不罪上帝
[00:09:12.160 --> 00:09:13.240]  為什麼
[00:09:13.240 --> 00:09:16.240]  上面那一節說的
[00:09:16.240 --> 00:09:18.760]  人禍還好一點
[00:09:18.760 --> 00:09:20.280]  魔鬼攻擊你
[00:09:20.280 --> 00:09:21.800]  還好一點
[00:09:21.800 --> 00:09:25.040]  你還要向耶和華上帝投訴
[00:09:25.040 --> 00:09:27.400]  可以向祂求救
[00:09:27.400 --> 00:09:29.720]  無數咒作詩你可以用
[00:09:29.720 --> 00:09:31.160]  只要讀都可以
[00:09:31.160 --> 00:09:33.000]  但是如果我們說
[00:09:33.000 --> 00:09:34.880]  神是在這裡的時候
[00:09:34.880 --> 00:09:37.720]  如果上帝容許這一切
[00:09:37.720 --> 00:09:39.760]  發生在你的身上的時候
[00:09:39.760 --> 00:09:43.120]  那你還有誰可以救你
[00:09:43.120 --> 00:09:45.280]  什麼叫敬畏神
[00:09:45.280 --> 00:09:46.800]  敬畏神的時候
[00:09:46.800 --> 00:09:49.240]  就是我們知道神在這裡
[00:09:49.240 --> 00:09:54.840]  我們不敢亂說話
[00:09:54.840 --> 00:09:57.920]  我們能夠明白上帝的心意嗎
[00:09:57.920 --> 00:10:00.160]  我們是上帝的代言人嗎
[00:10:00.160 --> 00:10:02.160]  我們能夠說到什麼
[00:10:02.160 --> 00:10:04.320]  我明白情緒很困難
[00:10:04.320 --> 00:10:06.000]  很多不同的資訊
[00:10:06.000 --> 00:10:08.120]  令我們都瘋癲一樣
[00:10:08.120 --> 00:10:11.040]  但是如果你是屬於上帝的子民
[00:10:11.040 --> 00:10:13.400]  你知道風大雨大
[00:10:13.400 --> 00:10:14.680]  你最需要的是
[00:10:14.680 --> 00:10:17.720]  躲在上帝的隱蔽之下
[00:10:17.720 --> 00:10:19.600]  去尋求祂的面
[00:10:19.600 --> 00:10:21.240]  敬畏祂
[00:10:21.240 --> 00:10:24.640]  因為在《針研第二十二章第四節》
[00:10:24.640 --> 00:10:26.440]  是一個很好的應許
[00:10:26.440 --> 00:10:27.800]  你敬畏神
[00:10:27.800 --> 00:10:30.640]  你不需要理會外面的風大雨大
[00:10:30.640 --> 00:10:32.280]  你敬畏祂的時候
[00:10:32.280 --> 00:10:33.720]  心存謙卑
[00:10:33.720 --> 00:10:38.520]  你就會得到富有尊榮生命為你的賞賜
[00:10:38.520 --> 00:10:40.160]  面對著這段時間
[00:10:40.160 --> 00:10:42.360]  很多問題真的回答不了
[00:10:42.360 --> 00:10:44.760]  也不知道怎樣去回答
[00:10:44.760 --> 00:10:46.080]  又沒有這個能力
[00:10:46.080 --> 00:10:47.120]  未卜先知
[00:10:47.120 --> 00:10:49.160]  上帝又沒有很特別的啟示
[00:10:49.160 --> 00:10:50.080]  弟兄姊妹
[00:10:50.080 --> 00:10:52.640]  我們怎樣過每一天的生活呢
[00:10:52.640 --> 00:10:54.400]  昨天的祈禱會
[00:10:54.400 --> 00:10:57.360]  有個姐妹看到一個圖畫
[00:10:57.360 --> 00:11:01.160]  她說我們是一個燈塔
[00:11:01.160 --> 00:11:03.280]  燈塔是很重要的
[00:11:03.280 --> 00:11:06.280]  因為燈塔如果熄了
[00:11:06.280 --> 00:11:09.240]  船裏面的船就大件事了
[00:11:09.240 --> 00:11:11.040]  就會撞船了
[00:11:11.040 --> 00:11:13.200]  正如空中的飛機
[00:11:13.200 --> 00:11:16.400]  如果控制塔的訊號亂了
[00:11:16.400 --> 00:11:19.040]  飛機就會撞機了
[00:11:19.040 --> 00:11:19.800]  弟兄姊妹
[00:11:19.800 --> 00:11:22.000]  原來今天上帝放了你和我
[00:11:22.000 --> 00:11:23.760]  在不同的環境裏面
[00:11:23.760 --> 00:11:27.520]  祂期望我們能夠成為一個燈塔
[00:11:27.520 --> 00:11:31.200]  人在你的身上見到上帝的光
[00:11:31.200 --> 00:11:37.320]  當世人都瘋狂、顫抖、混亂的時候
[00:11:37.320 --> 00:11:39.640]  望見你們這群基督徒
[00:11:39.640 --> 00:11:43.920]  他才知道原來是有盼望的
[00:11:43.920 --> 00:11:45.000]  弟兄姊妹
[00:11:45.000 --> 00:11:47.960]  我們怎樣去面對這個社會裏面
[00:11:47.960 --> 00:11:49.480]  種種種種
[00:11:49.480 --> 00:11:53.880]  令我們都不知道怎樣去自處的社會呢
[00:11:53.880 --> 00:11:56.920]  我們真的要學習甚麼叫敬畏神
[00:11:56.920 --> 00:11:57.840]  在這段時間
[00:11:57.840 --> 00:12:00.320]  在我們小組是沒有辦法見面的
[00:12:00.320 --> 00:12:02.520]  但在我們很多群組裏面
[00:12:02.520 --> 00:12:04.680]  我們其實有很多美好的見證
[00:12:04.680 --> 00:12:06.320]  我自己也感恩的
[00:12:06.320 --> 00:12:09.160]  在這段一個多兩個星期的時間
[00:12:09.160 --> 00:12:10.560]  我突然間發現
[00:12:10.560 --> 00:12:12.520]  我原來是很富有的
[00:12:12.520 --> 00:12:13.480]  為甚麼呢
[00:12:13.480 --> 00:12:15.960]  因為我有很多廁紙
[00:12:15.960 --> 00:12:18.320]  我不是有很多銀紙
[00:12:18.320 --> 00:12:20.120]  當日兩點半鐘
[00:12:20.120 --> 00:12:23.400]  我仍然是在某大超級市場裏面
[00:12:23.400 --> 00:12:24.360]  我和媽媽吃完飯
[00:12:24.360 --> 00:12:26.720]  回家逛逛超級市場
[00:12:26.720 --> 00:12:28.880]  那個世代仍然還有很多廁紙
[00:12:28.880 --> 00:12:30.000]  沒事的
[00:12:30.000 --> 00:12:32.120]  不知為何突然間到四、五點鐘
[00:12:32.120 --> 00:12:34.760]  就發現群組不斷叫搶廁紙
[00:12:34.760 --> 00:12:37.000]  嘩 甚麼事呢
[00:12:37.000 --> 00:12:39.200]  突然間我自己就會心微笑
[00:12:39.200 --> 00:12:40.160]  我真的不需要搶
[00:12:40.160 --> 00:12:41.280]  為甚麼呢
[00:12:41.280 --> 00:12:43.560]  話說是我十二月底一月中
[00:12:43.560 --> 00:12:47.120]  我的飛鴻就回鄉三個星期
[00:12:47.120 --> 00:12:49.520]  回來就已經是新年
[00:12:49.520 --> 00:12:52.280]  很煩 送貨很亂
[00:12:52.280 --> 00:12:54.160]  有飛鴻二十四小時都可以送貨
[00:12:54.160 --> 00:12:56.720]  我很多年已經是按機買東西
[00:12:56.720 --> 00:13:00.800]  跟飛鴻說早點訂好家裏的雜物
[00:13:00.800 --> 00:13:02.600]  於是就訂了東西
[00:13:02.600 --> 00:13:04.840]  其中盒裝廁紙是一定要訂的
[00:13:04.840 --> 00:13:07.400]  因為很多來吃飯的
[00:13:07.400 --> 00:13:09.040]  我們都招呼很多人
[00:13:09.040 --> 00:13:11.320]  嘩 四乘十六
[00:13:11.320 --> 00:13:12.800]  OK呀
[00:13:12.800 --> 00:13:15.320]  不知為何腦袋就會想了
[00:13:15.320 --> 00:13:16.720]  四、四、一、十六
[00:13:16.720 --> 00:13:18.840]  OK呀 十六盒都不錯
[00:13:18.840 --> 00:13:19.680]  都值得
[00:13:19.680 --> 00:13:21.880]  好吧 就按了它
[00:13:21.880 --> 00:13:24.440]  到離貨的時候一開
[00:13:24.440 --> 00:13:28.160]  工作人員問我為何訂那麼多廁紙
[00:13:28.160 --> 00:13:30.280]  我說甚麼呀
[00:13:30.280 --> 00:13:34.200]  是十六條四盒裝的廁紙
[00:13:34.200 --> 00:13:36.600]  嘩 突然六十四盒
[00:13:36.600 --> 00:13:38.440]  嘩 屋子是夠大
[00:13:38.440 --> 00:13:40.120]  我就說算了 反正都要用
[00:13:40.120 --> 00:13:41.400]  就塞了它
[00:13:41.400 --> 00:13:42.280]  怎樣都用得完
[00:13:42.280 --> 00:13:44.440]  就到處塞塞塞塞塞塞
[00:13:44.440 --> 00:13:47.080]  所以當大家突然說很瘋狂搶的時候
[00:13:47.080 --> 00:13:49.000]  我突然望一望我家的垃圾
[00:13:49.000 --> 00:13:50.640]  嘩 感謝主
[00:13:50.640 --> 00:13:52.440]  我現在是最富有的人
[00:13:52.440 --> 00:13:54.960]  因為我家有很多廁紙
[00:13:54.960 --> 00:13:56.240]  弟兄姊妹
[00:13:56.240 --> 00:13:58.560]  當我們感恩的時候
[00:13:58.560 --> 00:14:01.240]  我們就看見上帝有很多奇妙的安排
[00:14:01.240 --> 00:14:03.280]  我們有些弟兄姊妹很慘
[00:14:03.280 --> 00:14:05.480]  嘩 三餐都煮給法國農吃
[00:14:05.480 --> 00:14:07.680]  突然平時預計的東西
[00:14:07.680 --> 00:14:09.280]  預計不到
[00:14:09.280 --> 00:14:11.000]  因為沒有想過全部回來吃
[00:14:11.000 --> 00:14:11.960]  廁紙都用完
[00:14:11.960 --> 00:14:12.840]  剩下卷嶺
[00:14:12.840 --> 00:14:14.960]  怎麼辦呢 買不到
[00:14:14.960 --> 00:14:17.600]  有姊妹是做美容的
[00:14:17.600 --> 00:14:19.520]  你知道她們做生意一定要用廁紙
[00:14:19.520 --> 00:14:20.840]  沒有廁紙就大件事
[00:14:20.840 --> 00:14:22.320]  她真的哭著說
[00:14:22.320 --> 00:14:24.320]  真的跪在那裡哭
[00:14:24.320 --> 00:14:28.680]  都找不到老闆肯答應留一盒換一盒給我
[00:14:28.680 --> 00:14:31.080]  嘩 所以我這個大富翁突然出現
[00:14:31.080 --> 00:14:32.040]  很開心
[00:14:32.040 --> 00:14:34.440]  嘩 師母求救你可不可以
[00:14:34.440 --> 00:14:35.760]  我從來沒有試過
[00:14:35.760 --> 00:14:39.320]  送出廁紙是這麼喜悅的
[00:14:39.320 --> 00:14:41.840]  我看見我們弟兄姊妹有些很好的
[00:14:41.840 --> 00:14:43.760]  只有一盒自己用的
[00:14:43.760 --> 00:14:45.560]  看見有些姊妹說不夠
[00:14:45.560 --> 00:14:46.840]  自己算一算
[00:14:46.840 --> 00:14:48.160]  她說夠一個星期就算了
[00:14:48.160 --> 00:14:49.320]  一個星期沒理由沒有的
[00:14:49.320 --> 00:14:50.480]  一定夠的
[00:14:50.480 --> 00:14:51.480]  先用了
[00:14:51.480 --> 00:14:53.960]  她就拿了她自己其中的一疊
[00:14:53.960 --> 00:14:55.480]  跟別人分享
[00:14:55.480 --> 00:14:58.160]  大神的奇事就在我們當中發生
[00:14:58.160 --> 00:15:01.800]  接著夜晚有另外一些姊妹就說
[00:15:01.800 --> 00:15:05.520]  她媽媽或者姊妹在韓國去完旅行回來
[00:15:05.520 --> 00:15:06.960]  到處世界各地
[00:15:06.960 --> 00:15:08.200]  大家都是搶什麼
[00:15:08.200 --> 00:15:09.560]  就是搶口罩
[00:15:09.560 --> 00:15:11.800]  她說有很多可以給一盒來
[00:15:11.800 --> 00:15:13.200]  她說要講見證
[00:15:13.200 --> 00:15:15.800]  因為我送出去可能是十多個
[00:15:15.800 --> 00:15:17.800]  接著我收回一盒
[00:15:17.800 --> 00:15:19.320]  姊妹你見不見到
[00:15:19.320 --> 00:15:20.960]  其實在我們當中
[00:15:20.960 --> 00:15:22.360]  真的很擔心嗎
[00:15:22.360 --> 00:15:23.920]  真的很懼怕嗎
[00:15:23.920 --> 00:15:26.080]  我們有弟兄姊妹仍然在醫院裡
[00:15:26.080 --> 00:15:28.880]  是在接受治療的
[00:15:28.880 --> 00:15:30.720]  看不到病
[00:15:30.720 --> 00:15:32.720]  做不到任何事
[00:15:32.720 --> 00:15:34.160]  WhatsApp都要她的健康
