
[00:00:00.000 --> 00:00:04.220]  主耶穌我們感謝祢讓我們在祢面前一起去敬拜
[00:05:02.540 --> 00:05:03.940]  就是突然間忽然之間
[00:05:03.940 --> 00:05:05.340]  在毫無心理準備之下
[00:05:05.340 --> 00:05:06.460]  也沒有這樣的預備
[00:05:06.460 --> 00:05:07.500]  也沒有這樣的預計
[00:05:07.500 --> 00:05:08.620]  也不知道何時
[00:05:08.620 --> 00:05:10.780]  總言之這場風浪就來到
[00:05:10.780 --> 00:05:11.980]  當風浪來到的時候
[00:05:11.980 --> 00:05:13.140]  水一路打入船裏面
[00:05:13.140 --> 00:05:15.620]  差不多船要沉
[00:05:15.620 --> 00:05:18.180]  門徒向耶穌去呼求
[00:05:18.180 --> 00:05:19.260]  找他幫忙的時候
[00:05:19.260 --> 00:05:20.980]  我們連命都沒有了
[00:05:20.980 --> 00:05:24.420]  耶穌一醒了的時候就斥責風浪
[00:05:24.420 --> 00:05:27.340]  風浪在裏面去平止
[00:05:27.340 --> 00:05:28.500]  門徒就問
[00:05:28.500 --> 00:05:30.100]  這到底是誰
[00:05:30.100 --> 00:05:32.340]  他竟然吩咐風浪
[00:05:32.340 --> 00:05:36.180]  連風和水都聽他講
[00:05:36.180 --> 00:05:37.380]  耶穌去斥責風浪
[00:05:37.380 --> 00:05:39.060]  吩咐那些風浪的時候
[00:05:39.060 --> 00:05:43.660]  風浪就在裏面去止息
[00:05:43.660 --> 00:05:46.340]  門徒問這個是誰呢
[00:05:46.340 --> 00:05:48.380]  這個會是誰呢
[00:05:48.380 --> 00:05:49.740]  如果我剛才說在教育聖經裏面
[00:05:49.740 --> 00:05:50.740]  猶太傳統裏面
[00:05:50.740 --> 00:05:54.620]  能夠平靜風浪的是誰呢
[00:05:54.620 --> 00:05:56.980]  猶太傳統裏面能夠平靜風浪的那個
[00:05:56.980 --> 00:05:58.340]  只有神自己
[00:05:58.340 --> 00:06:00.300]  只有上帝
[00:06:00.300 --> 00:06:03.180]  所以能夠在裏面去駕馭風浪
[00:06:03.180 --> 00:06:07.700]  是神自己那種能力的彰顯
[00:06:07.700 --> 00:06:08.820]  頂尖或許我們今天
[00:06:08.820 --> 00:06:12.380]  我們未必面對著大自然那種風浪
[00:06:12.380 --> 00:06:13.860]  可能在我們人生裏面
[00:06:13.860 --> 00:06:16.700]  我們面對著人生裏面不同的風浪
[00:06:16.700 --> 00:06:19.700]  我不知道我們在一個甚麼狀態裏面
[00:06:19.700 --> 00:06:21.100]  或許那些風浪來到的時候
[00:06:21.100 --> 00:06:22.300]  從來我們都沒有預計
[00:06:22.300 --> 00:06:23.260]  從來都沒有預算
[00:06:23.260 --> 00:06:24.380]  從來都沒有想過
[00:06:24.380 --> 00:06:26.940]  從來都沒有想過在我們身上出現
[00:06:26.940 --> 00:06:31.100]  那些風浪或許來自我們的身體
[00:06:31.100 --> 00:06:32.580]  來自我們健康
[00:06:32.580 --> 00:06:34.660]  那些風浪可能來自我們家庭
[00:06:34.660 --> 00:06:36.820]  那些風浪可能來自我們工作
[00:06:36.820 --> 00:06:39.860]  那些風浪可能來自我們的人際關係
[00:06:39.860 --> 00:06:43.420]  那些風浪可能來自我們的親朋好友
[00:06:43.420 --> 00:06:44.420]  那些風浪來到的時候
[00:06:44.420 --> 00:06:45.740]  我們從來沒有預計過
[00:06:45.740 --> 00:06:46.500]  也沒有想過
[00:06:46.500 --> 00:06:47.540]  也沒有打算
[00:06:47.540 --> 00:06:49.140]  突然間就出現
[00:06:49.140 --> 00:06:50.700]  當那些風浪出現的時候
[00:06:50.700 --> 00:06:52.740]  我們都有那種力不能升的感覺
[00:06:52.740 --> 00:06:54.060]  我們面對風浪的時候
[00:06:54.060 --> 00:06:55.340]  都好像門徒一樣
[00:06:55.340 --> 00:06:56.580]  我們不知道怎麼辦
[00:06:56.580 --> 00:06:58.900]  有那種手足無措的情況
[00:06:58.900 --> 00:07:00.420]  我們很想呼求耶穌
[00:07:00.420 --> 00:07:03.140]  和耶穌說你平靜那些風浪
[00:07:03.140 --> 00:07:05.100]  一樣好像門徒喊救命一樣
[00:07:05.100 --> 00:07:05.900]  我們搞不定了
[00:07:05.900 --> 00:07:07.500]  我們喪命了
[00:07:07.500 --> 00:07:08.700]  在這個風浪中間
[00:07:08.700 --> 00:07:11.100]  那些一浪接一浪打過來的時候
[00:07:11.100 --> 00:07:12.660]  我們完全面對那些風浪的時候
[00:07:12.660 --> 00:07:14.420]  我們不知道怎麼處理
[00:07:14.420 --> 00:07:15.940]  所以在頂尖智慧中間
[00:07:15.940 --> 00:07:18.140]  我不知道你面對著什麼情況
[00:07:18.140 --> 00:07:19.340]  但這段經文就在說
[00:07:19.340 --> 00:07:21.100]  耶穌能夠平靜風浪
[00:07:21.100 --> 00:07:22.300]  連風浪都聽祂說
[00:07:22.300 --> 00:07:24.220]  大自然都聽祂說
[00:07:24.220 --> 00:07:26.060]  彰顯著祂的能力
[00:07:26.060 --> 00:07:29.940]  門徒就說祂是誰呢
[00:07:29.940 --> 00:07:33.700]  經文下去第二個神蹟
[00:07:33.700 --> 00:07:35.420]  他說他們來到駕北山的地方
[00:07:35.420 --> 00:07:37.260]  就是加里尼的對面
[00:07:37.260 --> 00:07:41.020]  耶穌見到一個被鬼附的人
[00:07:41.020 --> 00:07:42.380]  迎面過來
[00:07:42.380 --> 00:07:43.580]  這個人我們都很熟悉
[00:07:43.580 --> 00:07:45.500]  他很久都沒有穿衣服
[00:07:45.500 --> 00:07:49.220]  沒有住在墳墓裡面
[00:07:49.220 --> 00:07:50.260]  當他見到耶穌的時候
[00:07:50.260 --> 00:07:53.140]  就俯伏在耶穌面前大聲喊叫說
[00:07:53.140 --> 00:07:54.580]  至高神的兒子耶穌
[00:07:54.580 --> 00:07:56.180]  我和你有什麼關係呢
[00:07:56.180 --> 00:07:58.700]  求你叫我不要受苦
[00:07:58.700 --> 00:08:00.540]  上文你記得門徒就問
[00:08:00.540 --> 00:08:02.540]  這到底是誰
[00:08:02.540 --> 00:08:04.140]  這段經文就馬上回答
[00:08:04.140 --> 00:08:04.940]  耶穌是誰
[00:08:04.940 --> 00:08:08.260]  耶穌就是那位至高神的兒子耶穌
[00:08:08.260 --> 00:08:09.460]  但如果你看看
[00:08:09.460 --> 00:08:12.140]  這番話是誰回答的呢
[00:08:12.140 --> 00:08:16.700]  這番話是被鬼附的人回答的
[00:08:16.700 --> 00:08:18.420]  再可以說其實是誰回答的呢
[00:08:18.420 --> 00:08:20.340]  就是那些鬼回答的
[00:08:20.340 --> 00:08:21.980]  一個被鬼附的人回答
[00:08:21.980 --> 00:08:25.420]  至高神的兒子耶穌
[00:08:25.420 --> 00:08:26.420]  我和你有什麼關係呢
[00:08:26.420 --> 00:08:28.820]  你不要去搞擾我
[00:08:28.820 --> 00:08:30.660]  不要叫我受苦
[00:08:30.660 --> 00:08:31.820]  是因為耶穌曾經吩咐
[00:08:31.820 --> 00:08:33.700]  這個曾經吩咐就不是說之前
[00:08:33.700 --> 00:08:37.700]  而是說整個驅逐趕鬼的過程裏面
[00:08:37.700 --> 00:08:42.580]  曾經這個人見到烏鬼在他身上的時候
[00:08:42.580 --> 00:08:44.380]  這個人被鎖鏈綁住
[00:08:44.380 --> 00:08:46.580]  甚至腳鏈又鎖住
[00:08:46.580 --> 00:08:50.380]  甚至他要爭脫被鬼趕到曠野裏面
[00:08:50.380 --> 00:08:51.980]  就是在一個這樣的情景裏面
[00:08:51.980 --> 00:08:53.540]  你看見他自身其中
[00:08:53.540 --> 00:08:55.780]  沒有衣服穿著在一個墳墓裏面
[00:08:55.780 --> 00:08:58.980]  和人那種疏離
[00:08:58.980 --> 00:09:01.020]  耶穌問他說你叫什麼名字呢
[00:09:01.020 --> 00:09:02.660]  我名叫群
[00:09:02.660 --> 00:09:05.740]  這個是因為附著他的鬼多
[00:09:05.740 --> 00:09:10.300]  鬼就要求耶穌不要吩咐他們去無底坑裏面
[00:09:10.300 --> 00:09:11.580]  群
[00:09:11.580 --> 00:09:12.180]  群
[00:09:12.180 --> 00:09:13.300]  耶穌問他叫什麼名字
[00:09:13.300 --> 00:09:14.300]  他說群
[00:09:14.300 --> 00:09:19.060]  群這個字其實就是在當時羅馬軍兵的制度裏面
[00:09:19.060 --> 00:09:23.100]  一對羅馬軍兵通常一個軍團有幾千人
[00:09:23.100 --> 00:09:26.300]  這個就稱為群
[00:09:26.300 --> 00:09:28.500]  那些烏鬼稱自己為群
[00:09:28.500 --> 00:09:32.700]  言下之意是在用羅馬軍兵的軍團
[00:09:32.700 --> 00:09:36.260]  一團是有幾千人
[00:09:36.260 --> 00:09:39.740]  這裏說的是他稱之為群
[00:09:39.740 --> 00:09:42.820]  即是有幾千隻鬼
[00:09:42.820 --> 00:09:44.300]  所以有幾千隻鬼
[00:09:44.300 --> 00:09:48.540]  其實是兩陣交鋒靈界的對峙
[00:09:48.540 --> 00:09:51.940]  幾千隻鬼和耶穌的對峙
[00:09:51.940 --> 00:09:54.140]  他說我稱之為群
[00:09:54.140 --> 00:09:58.380]  但是鬼就要求耶穌不要吩咐他們去無底坑裏面
[00:09:58.380 --> 00:10:00.420]  留意也是吩咐這個字
[00:10:00.420 --> 00:10:01.940]  前面平靜風浪的時候
[00:10:01.940 --> 00:10:04.500]  耶穌是斥責風浪
[00:10:04.500 --> 00:10:06.620]  接著耶穌去表達的時候
[00:10:06.620 --> 00:10:08.900]  門徒說耶穌吩咐
[00:10:08.900 --> 00:10:10.980]  其實吩咐在用同一個字
[00:10:10.980 --> 00:10:12.140]  就是那種命令
[00:10:12.140 --> 00:10:14.460]  耶穌命令風浪停止
[00:10:14.460 --> 00:10:17.100]  這裏烏鬼說你不要命令我們去無底坑
[00:10:17.100 --> 00:10:18.980]  都是用同樣的字
[00:10:18.980 --> 00:10:21.780]  那裏一大群的豬在吃東西
[00:10:21.780 --> 00:10:23.900]  鬼就要求耶穌讓他們走進豬群裏面
[00:10:23.900 --> 00:10:25.420]  接著就走進豬群裏面
[00:10:25.420 --> 00:10:26.420]  全部衝下山崖
[00:10:26.420 --> 00:10:28.540]  在另一封書裏面說有二千頭豬
[00:10:28.540 --> 00:10:31.860]  一起浸死了
[00:10:31.860 --> 00:10:34.700]  方豬看見當然覺得非常害怕
[00:10:34.700 --> 00:10:37.180]  他告訴其他同鄉的人
[00:10:37.180 --> 00:10:38.540]  眾人出來看發生甚麼事
[00:10:38.540 --> 00:10:41.380]  去到耶穌那裏看見鬼所離開的人
[00:10:41.380 --> 00:10:43.660]  坐在耶穌腳前穿著衣服
[00:10:43.660 --> 00:10:44.580]  以前沒有穿衣服
[00:10:44.580 --> 00:10:45.540]  現在穿上衣服
[00:10:45.540 --> 00:10:47.620]  重新恢復那種尊嚴
[00:10:47.620 --> 00:10:49.300]  心裏明白過來他們就很害怕
[00:10:49.300 --> 00:10:52.260]  見到為甚麼這個人可以這樣
[00:10:52.260 --> 00:10:54.780]  耶穌能夠叫鬼離開這個人
[00:10:54.780 --> 00:10:57.060]  這個人能夠恢復穿上衣服
[00:10:57.060 --> 00:10:59.860]  做回一個普通的人
[00:10:59.860 --> 00:11:02.580]  漢見者是將被鬼附著的
[00:11:02.580 --> 00:11:04.900]  如何得救告訴其他人
[00:11:04.900 --> 00:11:06.540]  街心四圍的人都非常害怕
[00:11:06.540 --> 00:11:07.900]  叫耶穌快點走
[00:11:07.900 --> 00:11:10.220]  快點走是因為剛見到那二千頭豬
[00:11:10.220 --> 00:11:12.140]  全部衝下山崖
[00:11:12.140 --> 00:11:14.420]  所以他們覺得在經濟上有很多損失
[00:11:14.420 --> 00:11:16.060]  叫耶穌離開
[00:11:16.060 --> 00:11:18.580]  耶穌就上船回去
[00:11:18.580 --> 00:11:21.020]  鬼所離開的人懇求和耶穌同在
[00:11:21.020 --> 00:11:25.300]  耶穌將他帶回家跟他說
[00:11:25.300 --> 00:11:26.940]  你回家吧
[00:11:26.940 --> 00:11:31.220]  你回家傳說神為你做了何等大的事
[00:11:31.220 --> 00:11:33.220]  耶穌叫他回家就講述
[00:11:33.220 --> 00:11:36.620]  講述神為你做了何等大的事
[00:11:36.620 --> 00:11:37.660]  他就回到家
[00:11:37.660 --> 00:11:39.180]  回到滿城裏面就說
[00:11:39.180 --> 00:11:43.180]  傳揚耶穌為他做了何等大的事
[00:11:43.180 --> 00:11:44.660]  你讀下去好像差不多
[00:11:44.660 --> 00:11:45.660]  耶穌叫他回家
[00:11:45.660 --> 00:11:48.580]  傳說神為他做了何等大的事
[00:11:48.580 --> 00:11:49.740]  但他回到家就說
[00:11:49.740 --> 00:11:52.460]  耶穌為他做了何等大的事
[00:11:52.460 --> 00:11:54.620]  讀下去好像差不多
[00:11:54.620 --> 00:11:56.340]  是有分別的
[00:11:56.340 --> 00:12:00.340]  耶穌叫他傳說神為他做了何等大的事
[00:12:00.340 --> 00:12:03.940]  他就傳說耶穌為他做了何等大的事
[00:12:03.940 --> 00:12:07.060]  那是在講什麼?
[00:12:07.060 --> 00:12:10.740]  耶穌就是那個神
[00:12:10.740 --> 00:12:13.420]  他又在講神為他做了何等大的事
[00:12:13.420 --> 00:12:15.820]  他認定耶穌為他做了何等大的事的時候
[00:12:15.820 --> 00:12:16.700]  其實耶穌在講神
[00:12:16.700 --> 00:12:17.540]  他在講耶穌
[00:12:17.540 --> 00:12:19.220]  其實耶穌就是那位神
[00:12:19.220 --> 00:12:20.940]  上文你記得門徒問
[00:12:20.940 --> 00:12:22.860]  這到底是誰?
[00:12:22.860 --> 00:12:25.820]  透過烏鬼前面說是至高神的兒子
[00:12:25.820 --> 00:12:27.980]  接著當鬼離開他身的時候
[00:12:27.980 --> 00:12:30.260]  他回到家人中間
[00:12:30.260 --> 00:12:31.660]  回到城裏面的時候
[00:12:31.660 --> 00:12:32.700]  他就說這位上帝
[00:12:32.700 --> 00:12:33.420]  這位主耶穌
[00:12:33.420 --> 00:12:36.180]  這位神為他做了何等大的事
[00:12:36.180 --> 00:12:38.060]  門徒不太清楚耶穌是誰
[00:12:38.060 --> 00:12:39.820]  門徒見到平靜風浪都問
[00:12:39.820 --> 00:12:41.500]  這到底是誰呢?
[00:12:41.500 --> 00:12:42.660]  但這個被鬼附的人
[00:12:42.660 --> 00:12:44.780]  經歷了耶穌在他身上的釋放
[00:12:44.780 --> 00:12:45.540]  趕鬼的時候
[00:12:45.540 --> 00:12:48.380]  他認定耶穌就是那位神
[00:12:48.380 --> 00:12:49.980]  神在他身上做了何等大的事
[00:12:49.980 --> 00:12:52.140]  就是這位耶穌在他身上做了何等大的事
[00:12:52.140 --> 00:12:53.580]  恢復我那種尊嚴
[00:12:53.580 --> 00:12:54.300]  我穿回衣服
[00:12:54.300 --> 00:12:56.780]  不再鎖住裙鏈
[00:12:56.780 --> 00:12:58.380]  能夠回到人群中間
[00:12:58.380 --> 00:13:01.900]  能夠見證其他人坐在耶穌的身邊
[00:13:01.900 --> 00:13:02.900]  其他人一見到的時候
[00:13:02.900 --> 00:13:03.860]  心裏面就明白
[00:13:03.860 --> 00:13:05.420]  因為一向見到那個人是怎樣的
[00:13:05.420 --> 00:13:06.940]  今天為何突然間這麼有秩序
[00:13:06.940 --> 00:13:07.580]  井然有序
[00:13:07.580 --> 00:13:09.820]  不需要推他走去抗野呢?
[00:13:09.820 --> 00:13:11.580]  見到他生命那種改變
[00:13:11.580 --> 00:13:15.380]  他在裏面成為見證人
[00:13:15.380 --> 00:13:17.580]  我們再看第三個神蹟
[00:13:17.580 --> 00:13:18.460]  耶穌回來的時候
[00:13:18.460 --> 00:13:19.260]  眾人迎接他
[00:13:19.260 --> 00:13:20.860]  因為他們也在等他
[00:13:20.860 --> 00:13:22.620]  有一個管會堂的名叫艾路
[00:13:22.620 --> 00:13:23.780]  來俯伏在耶穌腳前
[00:13:23.780 --> 00:13:25.100]  求耶穌去他家
[00:13:25.100 --> 00:13:26.100]  因為他有個獨生女
[00:13:26.100 --> 00:13:27.820]  十二歲快要死了
[00:13:27.820 --> 00:13:28.860]  耶穌去的時候
[00:13:28.860 --> 00:13:30.500]  很多人去逼著他
[00:13:30.500 --> 00:13:32.940]  這個做了一個伏筆
[00:13:32.940 --> 00:13:34.820]  有一個女人患了十二年的血流
[00:13:34.820 --> 00:13:37.340]  在醫生手裏面用盡所有的錢
[00:13:37.340 --> 00:13:39.300]  並沒有一個能夠治好她
[00:13:39.300 --> 00:13:40.460]  她來到耶穌背後
[00:13:40.460 --> 00:13:42.500]  摸他的衣裳、睡紙
[00:13:42.500 --> 00:13:44.700]  血流立刻好了
[00:13:44.700 --> 00:13:46.420]  其實前面說到鬼入豬裙的時候
[00:13:46.420 --> 00:13:49.060]  通常形容豬是不潔的地方
[00:13:49.060 --> 00:13:51.740]  這裡說到一個患了十二年血流的婦人
[00:13:51.740 --> 00:13:54.740]  血流在當時來說都是不潔
[00:13:54.740 --> 00:13:56.820]  你看到這個患了十二年血流的人
[00:13:56.820 --> 00:14:00.660]  這個婦人其實我想是相當艱難的日子
[00:14:00.660 --> 00:14:02.260]  十二年患了血流
[00:14:02.260 --> 00:14:03.980]  即是長期病患
[00:14:03.980 --> 00:14:05.100]  用盡辦法
[00:14:05.100 --> 00:14:06.140]  找盡醫生
[00:14:06.140 --> 00:14:07.620]  花光所有的錢
[00:14:07.620 --> 00:14:09.100]  都醫不好
[00:14:09.100 --> 00:14:11.820]  你想想這十二年伴隨著的病患
[00:14:11.820 --> 00:14:14.500]  每天的經過就是自己很不潔
[00:14:14.500 --> 00:14:16.580]  每天就想著怎樣治好這個病
[00:14:16.580 --> 00:14:17.660]  每天就找醫生
[00:14:17.660 --> 00:14:19.660]  所有的錢花盡
[00:14:19.660 --> 00:14:21.740]  所有的醫生見過
[00:14:21.740 --> 00:14:22.900]  怎樣訪尋名醫
[00:14:22.900 --> 00:14:24.940]  怎樣不同的醫生也好
[00:14:24.940 --> 00:14:27.260]  都醫不好
[00:14:27.260 --> 00:14:29.260]  就是活在這樣的狀態裏面
[00:14:29.260 --> 00:14:33.380]  她來到耶穌背後摸耶穌的衣裳、睡紙
[00:14:33.380 --> 00:14:36.060]  血流立刻止住
[00:14:36.060 --> 00:14:38.540]  之前是十二年時間都醫不好
[00:14:38.540 --> 00:14:40.660]  當她摸一下耶穌的衣裳、睡紙的時候
[00:14:40.660 --> 00:14:43.220]  是立刻血流好了
[00:14:43.220 --> 00:14:46.900]  那種即刻你見到是在裏面去表達
[00:14:46.900 --> 00:14:49.220]  耶穌說:誰摸我呢?
[00:14:49.220 --> 00:14:50.900]  眾人當然沒有人認
[00:14:50.900 --> 00:14:52.020]  彼得特別說
[00:14:52.020 --> 00:14:53.100]  夫子那麼逼人
[00:14:53.100 --> 00:14:54.860]  你怎會說有人摸你呢?
[00:14:54.860 --> 00:14:56.220]  那麼多人走來走去
[00:14:56.220 --> 00:14:58.020]  逼到你很正常的事
[00:14:58.020 --> 00:14:59.820]  為什麼會有人摸你呢?
[00:14:59.820 --> 00:15:01.180]  耶穌說:真的有人摸我
[00:15:01.180 --> 00:15:02.180]  為什麼耶穌這樣說呢?
[00:15:02.180 --> 00:15:05.060]  因為我覺得有能力從我身上出去
[00:15:05.060 --> 00:15:06.980]  這個不是被人逼一下、挨一下
[00:15:06.980 --> 00:15:11.580]  而是真的那種摸在我身上有能力出去
[00:15:11.580 --> 00:15:12.300]  47節
[00:15:12.300 --> 00:15:14.660]  那個女人知道不可以躲起來
[00:15:14.660 --> 00:15:16.460]  就戰戰兢兢來到耶穌面前
[00:15:16.460 --> 00:15:18.060]  俯伏在耶穌腳前
[00:15:18.060 --> 00:15:22.220]  將摸耶穌的緣故和怎樣立刻痊癒
[00:15:22.220 --> 00:15:26.180]  當著眾人面前都說出來
[00:15:26.180 --> 00:15:27.940]  十二年的病患、親身的經歷
[00:15:27.940 --> 00:15:29.700]  當她摸耶穌的時候
[00:15:29.700 --> 00:15:31.780]  血流即刻痊癒
