
[00:00:00.000 --> 00:00:03.000]  記得在今年的1月1日
[00:05:04.000 --> 00:05:06.000]  在我們身上的心意
[00:05:06.000 --> 00:05:07.000]  然後我們去配合
[00:05:07.000 --> 00:05:08.000]  我們去活出來
[00:05:08.000 --> 00:05:10.000]  我們去走出來
[00:05:10.000 --> 00:05:13.000]  這樣就是得上帝的喜悅
[00:05:13.000 --> 00:05:15.000]  我不知道大家是否同意
[00:05:15.000 --> 00:05:17.000]  神在我們個人身上是有很多的旨意
[00:05:17.000 --> 00:05:18.000]  很豐富的旨意
[00:05:18.000 --> 00:05:20.000]  很多元的旨意
[00:05:20.000 --> 00:05:23.000]  因為人生路實在都幾漫長
[00:05:23.000 --> 00:05:24.000]  十多歲的時候
[00:05:24.000 --> 00:05:26.000]  神在我們十多歲有祂的心意
[00:05:26.000 --> 00:05:29.000]  二十多歲的時候又有二十多歲的心意
[00:05:29.000 --> 00:05:30.000]  到我們結婚了
[00:05:30.000 --> 00:05:31.000]  有兒女了
[00:05:31.000 --> 00:05:32.000]  組成了家庭了
[00:05:32.000 --> 00:05:35.000]  神又在我們身上又有另外一些的心意
[00:05:35.000 --> 00:05:37.000]  到我們年紀大了
[00:05:37.000 --> 00:05:38.000]  甚至六七十歲了
[00:05:38.000 --> 00:05:41.000]  神都有祂的心意在我們中間
[00:05:41.000 --> 00:05:43.000]  和以前都很不同的
[00:05:43.000 --> 00:05:45.000]  我們應該怎樣辦呢
[00:05:45.000 --> 00:05:46.000]  很重要
[00:05:46.000 --> 00:05:50.000]  就是我們要不斷地更新我們的心意
[00:05:50.000 --> 00:05:55.000]  去配合神在我們不同的人生階段裏面的帶領
[00:05:55.000 --> 00:05:56.000]  有不同的帶領
[00:05:56.000 --> 00:05:59.000]  我們就要轉化跟隨祂
[00:05:59.000 --> 00:06:01.000]  變化好像很多
[00:06:01.000 --> 00:06:03.000]  但是有一樣東西是沒有改變的
[00:06:03.000 --> 00:06:04.000]  就是上帝的心意
[00:06:04.000 --> 00:06:06.000]  在我們生命裏
[00:06:06.000 --> 00:06:08.000]  在教會的生命裏
[00:06:08.000 --> 00:06:10.000]  所以外表看來好像有很多變化
[00:06:10.000 --> 00:06:12.000]  但是其實中間是沒有變化的
[00:06:12.000 --> 00:06:14.000]  因為我們都是在走上帝的心意
[00:06:14.000 --> 00:06:18.000]  但問題就是我們有沒有更新
[00:06:18.000 --> 00:06:20.000]  有沒有改變
[00:06:20.000 --> 00:06:24.000]  保羅說心意更新而變化
[00:06:24.000 --> 00:06:29.000]  更新和變化是有一定的關係的
[00:06:29.000 --> 00:06:30.000]  我們有沒有呢
[00:06:30.000 --> 00:06:31.000]  如果不是的話
[00:06:31.000 --> 00:06:33.000]  當我們不改變不更新的話
[00:06:33.000 --> 00:06:35.000]  很容易就卡住了
[00:06:35.000 --> 00:06:36.000]  我們廣東人說
[00:06:36.000 --> 00:06:37.000]  很容易就卡住了
[00:06:37.000 --> 00:06:39.000]  幸好這時候我們就動不了
[00:06:39.000 --> 00:06:41.000]  因為我們沒有更新改變
[00:06:41.000 --> 00:06:45.000]  去配合上帝在我們往後日子的旨意
[00:06:45.000 --> 00:06:47.000]  很多時候是需要我們自己
[00:06:47.000 --> 00:06:49.000]  在我們的生命裏面
[00:06:49.000 --> 00:06:51.000]  願意作出更新
[00:06:51.000 --> 00:06:55.000]  而這個更新是以上帝的旨意為依歸
[00:06:55.000 --> 00:06:57.000]  我不知道大家覺得剛才的分享
[00:06:57.000 --> 00:07:00.000]  會不會好像來得有點抽象
[00:07:00.000 --> 00:07:03.000]  很多時候我都很怕我講到來得抽象
[00:07:03.000 --> 00:07:04.000]  所以我舉一個例子
[00:07:04.000 --> 00:07:06.000]  希望這個例子可以幫到我們
[00:07:06.000 --> 00:07:10.000]  來更加明白原來基督徒怎樣去更新
[00:07:10.000 --> 00:07:14.000]  就可以配合到上帝在他身上的心意
[00:07:14.000 --> 00:07:17.000]  而這些是真實的個案
[00:07:17.000 --> 00:07:20.000]  是一些真正的屬主的人
[00:07:20.000 --> 00:07:23.000]  活出來的一個見證
[00:07:23.000 --> 00:07:26.000]  有一位浸信會的姊妹
[00:07:26.000 --> 00:07:28.000]  浸信會的姊妹
[00:07:28.000 --> 00:07:29.000]  認識她很多年了
[00:07:29.000 --> 00:07:31.000]  很愛主的姊妹
[00:07:31.000 --> 00:07:33.000]  當她在二十五年前
[00:07:33.000 --> 00:07:35.000]  剛剛大學畢業
[00:07:35.000 --> 00:07:37.000]  在澳洲的大學畢業之後
[00:07:37.000 --> 00:07:38.000]  讀完書了
[00:07:38.000 --> 00:07:40.000]  回到香港
[00:07:40.000 --> 00:07:44.000]  她覺得神在她身上有很好的帶領
[00:07:44.000 --> 00:07:47.000]  她自己也有些心意覺得
[00:07:47.000 --> 00:07:50.000]  如果神要呼召她做一些海外宣教士
[00:07:50.000 --> 00:07:52.000]  她願意的
[00:07:52.000 --> 00:07:55.000]  她願意將生命擺上為主而活
[00:07:55.000 --> 00:07:58.000]  所以她就是這樣回來香港
[00:07:58.000 --> 00:08:00.000]  在當中等候
[00:08:00.000 --> 00:08:02.000]  但是等下等下
[00:08:02.000 --> 00:08:05.000]  她又發覺這個感動沒有深化
[00:08:05.000 --> 00:08:06.000]  沒有明顯
[00:08:06.000 --> 00:08:10.000]  不太覺得是上帝的明確的帶領
[00:08:10.000 --> 00:08:13.000]  所以這位浸信會的姊妹怎樣呢
[00:08:13.000 --> 00:08:16.000]  她就繼續在香港工作
[00:08:16.000 --> 00:08:18.000]  她是社工的背景
[00:08:18.000 --> 00:08:21.000]  所以後來她就做一些社工的工作
[00:08:21.000 --> 00:08:23.000]  特別是和醫院有關
[00:08:23.000 --> 00:08:28.000]  所以可以稱她為醫務或者醫院的社工
[00:08:28.000 --> 00:08:30.000]  她願意在職場見證神
[00:08:30.000 --> 00:08:31.000]  一個很愛主的基督徒
[00:08:31.000 --> 00:08:33.000]  她對海外宣教很有負擔
[00:08:33.000 --> 00:08:35.000]  所以她回到自己的教會的時候
[00:08:35.000 --> 00:08:36.000]  除了其他的侍奉
[00:08:36.000 --> 00:08:38.000]  有一樣侍奉她特別的投身的
[00:08:38.000 --> 00:08:40.000]  就是做宣教部
[00:08:40.000 --> 00:08:42.000]  做了很多年宣教部的部長
[00:08:42.000 --> 00:08:45.000]  推動教會的宣教工作
[00:08:45.000 --> 00:08:48.000]  由零開始一直有美好的發展
[00:08:48.000 --> 00:08:51.000]  她職場見證
[00:08:51.000 --> 00:08:52.000]  她有教會熱心的侍奉
[00:08:52.000 --> 00:08:56.000]  這個就是她在二十多年前一直開始
[00:08:56.000 --> 00:09:02.000]  如是者她就這樣為主而活
[00:09:02.000 --> 00:09:05.000]  當她做了二十多年社工
[00:09:05.000 --> 00:09:08.000]  一位這麼愛主熱心侍奉的人
[00:09:08.000 --> 00:09:13.000]  她在工作上得到步步高升
[00:09:13.000 --> 00:09:14.000]  薪水又增加了
[00:09:14.000 --> 00:09:16.000]  地位又提升了
[00:09:16.000 --> 00:09:19.000]  所以慢慢她就成為了一間醫院的
[00:09:19.000 --> 00:09:22.000]  社工部的主管
[00:09:22.000 --> 00:09:24.000]  高薪厚職
[00:09:24.000 --> 00:09:26.000]  多開心
[00:09:26.000 --> 00:09:29.000]  但是就在去年
[00:09:29.000 --> 00:09:31.000]  頂天會這些事是很新近的
[00:09:31.000 --> 00:09:34.000]  就在去年的暑假
[00:09:34.000 --> 00:09:37.000]  神的靈在她生命裏面有很大的感動
[00:09:37.000 --> 00:09:40.000]  可能在神的時間裏面到
[00:09:40.000 --> 00:09:41.000]  旨意到的時候
[00:09:41.000 --> 00:09:43.000]  在去年的暑假有很多次感動她
[00:09:43.000 --> 00:09:44.000]  要她做一件事
[00:09:44.000 --> 00:09:45.000]  是甚麼呢
[00:09:45.000 --> 00:09:51.000]  要她來放下一切踏上宣教的道路
[00:09:51.000 --> 00:09:55.000]  神的旨意
[00:09:55.000 --> 00:09:57.000]  容易嗎
[00:09:57.000 --> 00:09:58.000]  高薪厚職
[00:09:58.000 --> 00:10:00.000]  很穩定的收入
[00:10:00.000 --> 00:10:02.000]  在醫院裏面社工部做個主管
[00:10:02.000 --> 00:10:05.000]  但是當她明白神的旨意的時候
[00:10:05.000 --> 00:10:09.000]  她的心亦都開始轉化
[00:10:09.000 --> 00:10:11.000]  變化更新
[00:10:11.000 --> 00:10:14.000]  因為要配合上帝在她身上的帶領
[00:10:14.000 --> 00:10:16.000]  她想到未來的一兩年
[00:10:16.000 --> 00:10:18.000]  應該是她裝備的時間
[00:10:18.000 --> 00:10:20.000]  然後去到一百年的六月打後
[00:10:20.000 --> 00:10:23.000]  六月年中間的中和下半年
[00:10:23.000 --> 00:10:27.000]  應該是她自己出發踏上宣教路的時候
[00:10:27.000 --> 00:10:30.000]  而她在去年就是年底
[00:10:30.000 --> 00:10:33.000]  正式辭職
[00:10:33.000 --> 00:10:34.000]  放下一切
[00:10:34.000 --> 00:10:37.000]  頂姐妹已經來了任了
[00:10:37.000 --> 00:10:39.000]  因為今年的一月她已經正式來了任
[00:10:39.000 --> 00:10:42.000]  朋友同事都已經歡送了她
[00:10:42.000 --> 00:10:44.000]  為甚麼可以這樣
[00:10:44.000 --> 00:10:47.000]  是因為她願意作出調整更新
[00:10:47.000 --> 00:10:49.000]  二十多年來緊守崗位
[00:10:49.000 --> 00:10:51.000]  但是事後到了神的旨意清楚的時候
[00:10:51.000 --> 00:10:52.000]  她就要更新
[00:10:52.000 --> 00:10:53.000]  她要改變
[00:10:53.000 --> 00:10:55.000]  不變她就卡在這裏
[00:10:55.000 --> 00:10:56.000]  向前行又不是
[00:10:56.000 --> 00:10:58.000]  停在這裏又不是
[00:10:58.000 --> 00:11:00.000]  所以一定要更新改變
[00:11:00.000 --> 00:11:01.000]  於是她就踏上宣教路
[00:11:01.000 --> 00:11:04.000]  至少現在是一條預備的道路
[00:11:04.000 --> 00:11:06.000]  所以她現在接受很多的裝備
[00:11:06.000 --> 00:11:07.000]  很多的學習
[00:11:07.000 --> 00:11:08.000]  很多的祈禱等候
[00:11:08.000 --> 00:11:10.000]  為了深信主約她的時候
[00:11:10.000 --> 00:11:12.000]  下半年明年一百年
[00:11:12.000 --> 00:11:14.000]  她就會接受到差遣
[00:11:14.000 --> 00:11:15.000]  在教會
[00:11:15.000 --> 00:11:18.000]  在差會的合作底下宣教
[00:11:18.000 --> 00:11:21.000]  年紀不是很大
[00:11:21.000 --> 00:11:23.000]  不過大家都知道
[00:11:23.000 --> 00:11:24.000]  二十多歲
[00:11:24.000 --> 00:11:25.000]  接著二十多年
[00:11:25.000 --> 00:11:27.000]  年紀也不是太小
[00:11:27.000 --> 00:11:28.000]  很成熟的
[00:11:28.000 --> 00:11:30.000]  但是她願意作出這個改變
[00:11:30.000 --> 00:11:31.000]  為甚麼
[00:11:31.000 --> 00:11:34.000]  因為她願意心意更新而變化
[00:11:34.000 --> 00:11:36.000]  在人生的路上
[00:11:36.000 --> 00:11:37.000]  侍奉的路上
[00:11:37.000 --> 00:11:39.000]  去明白神的旨意
[00:11:39.000 --> 00:11:41.000]  來活出神的旨意
[00:11:41.000 --> 00:11:42.000]  如果你想像一下
[00:11:42.000 --> 00:11:43.000]  她繼續不去改變
[00:11:43.000 --> 00:11:44.000]  不行不行
[00:11:44.000 --> 00:11:45.000]  我要繼續這個崗位
[00:11:45.000 --> 00:11:46.000]  神你有你說
[00:11:46.000 --> 00:11:47.000]  於是就卡在這裏
[00:11:47.000 --> 00:11:48.000]  於是就不動
[00:11:48.000 --> 00:11:49.000]  不動的時候
[00:11:49.000 --> 00:11:50.000]  那究竟應該怎樣走呢
[00:11:50.000 --> 00:11:51.000]  自己又不知道
[00:11:51.000 --> 00:11:52.000]  又好像對神的心意
[00:11:52.000 --> 00:11:54.000]  又置若罔聞
[00:11:54.000 --> 00:11:58.000]  所以就不是應該有的見證
[00:11:58.000 --> 00:11:59.000]  但是弟妹們
[00:11:59.000 --> 00:12:01.000]  我們為這些弟妹們來感恩
[00:12:01.000 --> 00:12:04.000]  因為當她明白神的旨意的時候
[00:12:04.000 --> 00:12:07.000]  她願意獻上
[00:12:07.000 --> 00:12:08.000]  所以這個就是
[00:12:08.000 --> 00:12:11.000]  在基督徒漫長人生路裏面
[00:12:11.000 --> 00:12:13.000]  要學習的功課
[00:12:13.000 --> 00:12:15.000]  這樣就健康了
[00:12:15.000 --> 00:12:16.000]  這樣就健康了
[00:12:16.000 --> 00:12:19.000]  因為她願意更新改變
[00:12:19.000 --> 00:12:22.000]  配合上帝的帶領
[00:12:22.000 --> 00:12:23.000]  我相信教會整體
[00:12:23.000 --> 00:12:25.000]  都同樣是要想同樣的事
[00:12:25.000 --> 00:12:27.000]  心意更新改變
[00:12:27.000 --> 00:12:31.000]  配合上帝在我們身上的帶領
[00:12:31.000 --> 00:12:33.000]  所以當我們這樣明白的時候
[00:12:33.000 --> 00:12:34.000]  我們看回保羅
[00:12:34.000 --> 00:12:37.000]  在羅馬書十二章一到二節所講的
[00:12:37.000 --> 00:12:38.000]  我們就很清楚知道
[00:12:38.000 --> 00:12:41.000]  他就是這樣去呼籲基督徒
[00:12:41.000 --> 00:12:43.000]  所有屬主的人
[00:12:43.000 --> 00:12:45.000]  要應該學習這個功課
[00:12:45.000 --> 00:12:47.000]  羅馬書一到二節
[00:12:47.000 --> 00:12:48.000]  可以的話
[00:12:48.000 --> 00:12:50.000]  大家記得它做金句
[00:12:50.000 --> 00:12:51.000]  經典的金句
[00:12:51.000 --> 00:12:52.000]  很寶貴的金句
[00:12:52.000 --> 00:12:55.000]  是我們基督徒健康生命特質的
[00:12:55.000 --> 00:12:58.000]  其中一種很重要的標誌
[00:12:58.000 --> 00:13:00.000]  我們要怎樣
[00:13:00.000 --> 00:13:01.000]  好像第一節所講
[00:13:01.000 --> 00:13:05.000]  要獻上當作活祭
[00:13:05.000 --> 00:13:06.000]  有兩個重點
[00:13:06.000 --> 00:13:07.000]  其實這個經文
[00:13:07.000 --> 00:13:09.000]  第一個重點是什麼呢
[00:13:09.000 --> 00:13:10.000]  獻上
[00:13:10.000 --> 00:13:12.000]  以神的慈悲勸我們
[00:13:12.000 --> 00:13:13.000]  保羅寫完一到十一章的時候
[00:13:13.000 --> 00:13:15.000]  是講到神偉大的救恩計劃
[00:13:15.000 --> 00:13:18.000]  神的愛怎樣淋到普世的罪人裏面
[00:13:18.000 --> 00:13:20.000]  耶穌基督承傳這個救恩
[00:13:20.000 --> 00:13:21.000]  講到這裏的時候
[00:13:21.000 --> 00:13:23.000]  保羅去到十一章尾的時候
[00:13:23.000 --> 00:13:24.000]  是讚嘆又讚嘆
[00:13:24.000 --> 00:13:28.000]  神的偉大的智慧計劃
[00:13:28.000 --> 00:13:30.000]  然後他就呼籲基督徒獻上
[00:13:30.000 --> 00:13:32.000]  所以我們一明白上帝的救恩
[00:13:32.000 --> 00:13:34.000]  淋到全球的人類
[00:13:34.000 --> 00:13:36.000]  亦都包括淋到在我們身上的時候
[00:13:36.000 --> 00:13:37.000]  我們真的無可推諉
[00:13:37.000 --> 00:13:38.000]  只有獻上
[00:13:38.000 --> 00:13:40.000]  Full surrender
[00:13:40.000 --> 00:13:41.000]  全然的降服
[00:13:41.000 --> 00:13:43.000]  將主權交給主
[00:13:43.000 --> 00:13:44.000]  所以第一節保羅就是
[00:13:44.000 --> 00:13:46.000]  赦免我們基督徒這樣做
[00:13:46.000 --> 00:13:47.000]  但是還不夠
[00:13:47.000 --> 00:13:48.000]  我們讀這一節的經文
[00:13:48.000 --> 00:13:50.000]  這兩節的經文應該要讀第二節
[00:13:50.000 --> 00:13:52.000]  因為第二節是怎樣
[00:13:52.000 --> 00:13:54.000]  然後就說不要效法這個世界
[00:13:54.000 --> 00:13:56.000]  只要心意更新而變化
[00:13:56.000 --> 00:13:59.000]  叫你們測驗何謂神的善良
[00:13:59.000 --> 00:14:01.000]  純存可喜悅的旨意
[00:14:01.000 --> 00:14:03.000]  所以不是只是獻上了救恩計劃
[00:14:03.000 --> 00:14:05.000]  而是當我們繼續走漫長的人生路
[00:14:05.000 --> 00:14:06.000]  侍奉路的時候
[00:14:06.000 --> 00:14:08.000]  我們要繼續變化更新
[00:14:08.000 --> 00:14:10.000]  去測驗神的旨意
[00:14:10.000 --> 00:14:12.000]  來行出神的旨意
[00:14:12.000 --> 00:14:14.000]  所以我們就要繼續學習
[00:14:14.000 --> 00:14:15.000]  第二個重點
[00:14:15.000 --> 00:14:16.000]  就是我們要怎樣
[00:14:16.000 --> 00:14:17.000]  變化更新
[00:14:17.000 --> 00:14:18.000]  但是保羅提醒我們
[00:14:18.000 --> 00:14:21.000]  我們的變不是向著世界來變
[00:14:21.000 --> 00:14:23.000]  世界的價值觀
[00:14:23.000 --> 00:14:24.000]  世界的準則
[00:14:24.000 --> 00:14:26.000]  很多時候和聖經不合
[00:14:26.000 --> 00:14:27.000]  所以我們的改變
[00:14:27.000 --> 00:14:30.000]  不是被世界變到好像世界一樣
[00:14:30.000 --> 00:14:31.000]  因為如果越像世界
[00:14:31.000 --> 00:14:33.000]  就變成一個走下坡
[00:14:33.000 --> 00:14:35.000]  保羅說不是這樣變
[00:14:35.000 --> 00:14:36.000]  是怎樣
[00:14:36.000 --> 00:14:38.000]  按著神的心意去變
[00:14:38.000 --> 00:14:40.000]  這個很重要
[00:14:40.000 --> 00:14:41.000]  是以神的心意
[00:14:41.000 --> 00:14:42.000]  在我們個人
[00:14:42.000 --> 00:14:44.000]  在我們教會整體裏面
[00:14:44.000 --> 00:14:45.000]  來尋求到
[00:14:45.000 --> 00:14:47.000]  然後去更新改變
[00:14:47.000 --> 00:14:49.000]  這個就是保羅提醒我們
[00:14:49.000 --> 00:14:51.000]  第二個重點
[00:14:51.000 --> 00:14:52.000]  神學家、聖經學者
[00:14:52.000 --> 00:14:53.000]  John Stock
[00:14:53.000 --> 00:14:54.000]  斯托德牧師
[00:14:54.000 --> 00:14:57.000]  一位神好使用的僕人
[00:14:57.000 --> 00:14:59.000]  他解釋這兩節經文的時候
[00:14:59.000 --> 00:15:01.000]  他特別提醒我們一樣東西
[00:15:01.000 --> 00:15:02.000]  我們作為基督徒
[00:15:02.000 --> 00:15:03.000]  要改變的時候
[00:15:03.000 --> 00:15:06.000]  千萬不要被周圍的社會文化
[00:15:06.000 --> 00:15:09.000]  去conform我們
[00:15:09.000 --> 00:15:11.000]  然後我們需要在神的旨意裏面
[00:15:11.000 --> 00:15:12.000]  是要怎樣
[00:15:12.000 --> 00:15:13.000]  學習一個功課
[00:15:13.000 --> 00:15:15.000]  要transformed
[00:15:15.000 --> 00:15:16.000]  是不是很有意思
[00:15:16.000 --> 00:15:17.000]  從英文來講
[00:15:17.000 --> 00:15:19.000]  不要被世界conform
[00:15:19.000 --> 00:15:22.000]  我們要在神的旨意裏面transform
[00:15:22.000 --> 00:15:24.000]  就是這樣不斷的變化
[00:15:24.000 --> 00:15:25.000]  然後我們怎樣
[00:15:25.000 --> 00:15:26.000]  去更新
[00:15:26.000 --> 00:15:27.000]  跟得上
[00:15:27.000 --> 00:15:28.000]  去活出來
[00:15:28.000 --> 00:15:29.000]  那你就發現
[00:15:29.000 --> 00:15:31.000]  原來人生就真的充滿了
[00:15:31.000 --> 00:15:32.000]  很豐富的
[00:15:32.000 --> 00:15:35.000]  因為我們活在上帝的計劃裏面
