
[00:00:00.000 --> 00:00:02.000]  今年全年都是講教務書信
[00:08:54.000 --> 00:08:55.000]  很喜歡隨心所欲
[00:08:55.000 --> 00:08:59.000]  想自己要聽自己聽的事
[00:08:59.000 --> 00:09:00.000]  耳朵發癢
[00:09:00.000 --> 00:09:03.000]  保羅有一個好比喻
[00:09:03.000 --> 00:09:05.000]  你有沒有試過耳朵癢
[00:09:05.000 --> 00:09:06.000]  有沒有
[00:09:06.000 --> 00:09:07.000]  或者你沒有試過耳朵癢
[00:09:07.000 --> 00:09:10.000]  你有沒有試過身癢
[00:09:10.000 --> 00:09:12.000]  我最近經常有
[00:09:12.000 --> 00:09:14.000]  癢是否要咬
[00:09:14.000 --> 00:09:16.000]  咬是否舒服
[00:09:16.000 --> 00:09:17.000]  咬不舒服
[00:09:17.000 --> 00:09:19.000]  咬那一下很舒服
[00:09:19.000 --> 00:09:21.000]  總之耳朵癢就咬
[00:09:21.000 --> 00:09:22.000]  在想甚麼呢
[00:09:22.000 --> 00:09:24.000]  對一些師父
[00:09:24.000 --> 00:09:25.000]  隨心所欲
[00:09:25.000 --> 00:09:32.000]  原來人喜歡聽一些舒服的道理
[00:09:32.000 --> 00:09:38.000]  喜歡聽一些舒服的教導
[00:09:38.000 --> 00:09:39.000]  所以有些處境
[00:09:39.000 --> 00:09:41.000]  有些人就掩耳不聽真理
[00:09:41.000 --> 00:09:43.000]  偏向無稽的傳說
[00:09:43.000 --> 00:09:48.000]  總之聽一些他喜歡聽的東西
[00:09:48.000 --> 00:09:52.000]  我們這個信仰是甚麼
[00:09:52.000 --> 00:09:55.000]  保羅在第五節告訴提摩太子
[00:09:55.000 --> 00:09:58.000]  你要謹慎
[00:09:58.000 --> 00:09:59.000]  謹慎是甚麼
[00:09:59.000 --> 00:10:01.000]  你要保持清醒
[00:10:01.000 --> 00:10:03.000]  即是要清醒
[00:10:03.000 --> 00:10:06.000]  在三章尾他有提過
[00:10:06.000 --> 00:10:09.000]  你要知道
[00:10:09.000 --> 00:10:11.000]  你要敬虔度日
[00:10:11.000 --> 00:10:12.000]  你將受迫害
[00:10:12.000 --> 00:10:14.000]  然後這裡又再說
[00:10:14.000 --> 00:10:15.000]  你傳福音的工作
[00:10:15.000 --> 00:10:21.000]  你要忍受苦難盡你的積分
[00:10:21.000 --> 00:10:24.000]  原來這個信仰不是叫我們舒適
[00:10:24.000 --> 00:10:28.000]  有些處境是叫我們在危險和危機中
[00:10:28.000 --> 00:10:31.000]  做好自己的工作
[00:10:31.000 --> 00:10:33.000]  做傳道的工作
[00:10:33.000 --> 00:10:34.000]  要盡你的積分
[00:10:34.000 --> 00:10:36.000]  甚麼是道呢
[00:10:36.000 --> 00:10:37.000]  道就是真理的時間
[00:10:37.000 --> 00:10:40.000]  就是永恆生命的盼望
[00:10:40.000 --> 00:10:42.000]  這個道是愛
[00:10:42.000 --> 00:10:46.000]  這個道是要付出和犧牲
[00:10:46.000 --> 00:10:48.000]  不是為自己的益處
[00:10:48.000 --> 00:10:51.000]  是為要永耀神
[00:10:51.000 --> 00:10:54.000]  而對人作有益的事
[00:10:54.000 --> 00:10:56.000]  要忍受苦難
[00:10:56.000 --> 00:10:58.000]  弟兄姊妹
[00:10:58.000 --> 00:11:02.000]  你們怎麼看
[00:11:02.000 --> 00:11:08.000]  原來有時候危險還是安全
[00:11:08.000 --> 00:11:10.000]  我們都很難知道
[00:11:10.000 --> 00:11:15.000]  昨天我在商場咖啡室預備講章
[00:11:15.000 --> 00:11:17.000]  預備講章的時候
[00:11:17.000 --> 00:11:21.000]  見到一個年輕人舉著一支槍
[00:11:21.000 --> 00:11:24.000]  舉著一支槍在面前
[00:11:24.000 --> 00:11:29.000]  然後還有兩個陪伴在機上拿錢
[00:11:29.000 --> 00:11:33.000]  就是那些運送錢的人
[00:11:33.000 --> 00:11:35.000]  我等了很久
[00:11:35.000 --> 00:11:37.000]  不要拍到他的樣子
[00:11:37.000 --> 00:11:39.000]  拍到他側面舉著一支槍
[00:11:39.000 --> 00:11:41.000]  我覺得那一刻很安全
[00:11:41.000 --> 00:11:43.000]  究竟安全還是危險我也不知道
[00:11:43.000 --> 00:11:47.000]  有位黃姑娘英傑就回應
[00:11:47.000 --> 00:11:51.000]  你顧著被榴彈所射
[00:11:51.000 --> 00:11:52.000]  是不是很危險
[00:11:52.000 --> 00:11:54.000]  預備講章的過程其實是很危險
[00:11:54.000 --> 00:11:56.000]  誰知道現在沒有甚麼打劫
[00:11:56.000 --> 00:11:58.000]  但在那個過程
[00:11:58.000 --> 00:12:01.000]  第一刻我覺得很安全
[00:12:01.000 --> 00:12:03.000]  有人保護我預備講章
[00:12:03.000 --> 00:12:05.000]  其實是他保護那些錢
[00:12:05.000 --> 00:12:06.000]  問題就是
[00:12:06.000 --> 00:12:08.000]  弟兄姊妹原來在生命裏
[00:12:08.000 --> 00:12:11.000]  我們隨時會面對危險
[00:12:11.000 --> 00:12:13.000]  面對艱難
[00:12:13.000 --> 00:12:18.000]  特別是你要堅守信仰的時候
[00:12:18.000 --> 00:12:22.000]  特別是你要堅守你的信仰的時候
[00:12:22.000 --> 00:12:25.000]  我們不是追求一個舒服的信仰
[00:12:25.000 --> 00:12:26.000]  以兌於法
[00:12:26.000 --> 00:12:28.000]  等他舒服
[00:12:28.000 --> 00:12:30.000]  弟兄姊妹原
[00:12:30.000 --> 00:12:32.000]  我們很盼望
[00:12:32.000 --> 00:12:34.000]  我們務要傳道
[00:12:34.000 --> 00:12:36.000]  如果傳道是一個必然要做的事
[00:12:36.000 --> 00:12:41.000]  就求主給我們智慧
[00:12:41.000 --> 00:12:43.000]  用忍耐
[00:12:43.000 --> 00:12:45.000]  用不同的教導方式
[00:12:45.000 --> 00:12:47.000]  好好去回應這個呼召
[00:12:47.000 --> 00:12:53.000]  在你的崗位裏面做出實要所做的事
[00:12:53.000 --> 00:12:55.000]  講完提摩提
[00:12:55.000 --> 00:12:57.000]  你就要這樣
[00:12:57.000 --> 00:12:59.000]  你記得凡事謹慎
[00:12:59.000 --> 00:13:00.000]  要精明
[00:13:00.000 --> 00:13:01.000]  你要預備好
[00:13:01.000 --> 00:13:03.000]  你保持清醒
[00:13:03.000 --> 00:13:04.000]  接著就講自己
[00:13:04.000 --> 00:13:05.000]  第六節至第八節
[00:13:05.000 --> 00:13:07.000]  至於我
[00:13:07.000 --> 00:13:09.000]  我已經被挑釁
[00:13:09.000 --> 00:13:12.000]  離世的時候到了
[00:13:12.000 --> 00:13:15.000]  離世這個字是離開
[00:13:15.000 --> 00:13:20.000]  原文是一個旅程
[00:13:20.000 --> 00:13:23.000]  是一個旅程
[00:13:23.000 --> 00:13:26.000]  是一個離開的時候
[00:13:26.000 --> 00:13:28.000]  弟兄姊妹你和我都知道
[00:13:28.000 --> 00:13:30.000]  今天我們在地上的日子
[00:13:30.000 --> 00:13:32.000]  不是最後
[00:13:32.000 --> 00:13:33.000]  就算我們肉身離開
[00:13:33.000 --> 00:13:35.000]  也不是最後
[00:13:35.000 --> 00:13:39.000]  你和我都是在坐天國的列車
[00:13:39.000 --> 00:13:41.000]  到站我們便要下車
[00:13:41.000 --> 00:13:44.000]  我們要見天父的面
[00:13:44.000 --> 00:13:47.000]  保羅
[00:13:47.000 --> 00:13:49.000]  我覺得
[00:13:49.000 --> 00:13:51.000]  他為自己很驕傲
[00:13:51.000 --> 00:13:53.000]  這個驕傲是甚麼呢
[00:13:53.000 --> 00:13:56.000]  美好的仗已經打了
[00:13:56.000 --> 00:13:59.000]  其實不是軍人打仗那種
[00:13:59.000 --> 00:14:05.000]  其實是在當時社會裏面的搏擊
[00:14:05.000 --> 00:14:07.000]  搏擊沒有甚麼規矩
[00:14:07.000 --> 00:14:11.000]  總之落場你盡量打
[00:14:11.000 --> 00:14:13.000]  用心打
[00:14:13.000 --> 00:14:17.000]  然後贏
[00:14:17.000 --> 00:14:18.000]  然後他說
[00:14:18.000 --> 00:14:20.000]  當跑的路已經跑盡了
[00:14:20.000 --> 00:14:23.000]  人生的歷程裏有很多不同的處境
[00:14:23.000 --> 00:14:25.000]  當跑的路已經跑盡了
[00:14:25.000 --> 00:14:26.000]  最主要就是一份堅持
[00:14:26.000 --> 00:14:27.000]  這個路是甚麼
[00:14:27.000 --> 00:14:31.000]  不是衝一百公尺那種
[00:14:31.000 --> 00:14:34.000]  當時解英家的體會是
[00:14:34.000 --> 00:14:38.000]  這個距離應該是八千米
[00:14:38.000 --> 00:14:41.000]  頂尖尾你最長可以跑多少
[00:14:41.000 --> 00:14:46.000]  最長
[00:14:46.000 --> 00:14:50.000]  我最長時間跑就是在健身室
[00:14:50.000 --> 00:14:51.000]  跑步機
[00:14:51.000 --> 00:14:52.000]  跑八個字
[00:14:52.000 --> 00:14:53.000]  不過我覺得不算太多
[00:14:53.000 --> 00:14:55.000]  因為在冷氣間跑得比較好
[00:14:55.000 --> 00:14:57.000]  又不是很出汗
[00:14:57.000 --> 00:14:58.000]  不停地跑
[00:14:58.000 --> 00:14:59.000]  慢慢跑
[00:14:59.000 --> 00:15:01.000]  八個字
[00:15:01.000 --> 00:15:03.000]  但我記得
[00:15:03.000 --> 00:15:05.000]  我中二
[00:15:05.000 --> 00:15:07.000]  中二
[00:15:07.000 --> 00:15:08.000]  還不是很發育
[00:15:08.000 --> 00:15:10.000]  只有四尺七
[00:15:10.000 --> 00:15:11.000]  跟我的中五、中六
[00:15:11.000 --> 00:15:12.000]  跑甚麼
[00:15:12.000 --> 00:15:13.000]  跑千五那些公開的
[00:15:13.000 --> 00:15:16.000]  無論你是方幾都可以跑
[00:15:16.000 --> 00:15:17.000]  跟別人跑
[00:15:17.000 --> 00:15:18.000]  我跑得很慢
[00:15:18.000 --> 00:15:20.000]  然後
[00:15:20.000 --> 00:15:22.000]  那些人在前面跑
[00:15:22.000 --> 00:15:24.000]  我差不多跑到尾
[00:15:24.000 --> 00:15:28.000]  但我堅持跑完千五
[00:15:28.000 --> 00:15:31.000]  最後那一百公尺、二百公尺
[00:15:31.000 --> 00:15:35.000]  看台那些老師跟我拍掌
[00:15:35.000 --> 00:15:36.000]  多開心
[00:15:36.000 --> 00:15:39.000]  你有沒有試過被人拍掌
[00:15:39.000 --> 00:15:41.000]  有沒有
[00:15:41.000 --> 00:15:43.000]  我就是試過那一次
[00:15:43.000 --> 00:15:48.000]  即是運動
[00:15:48.000 --> 00:15:49.000]  如果我打羽毛球
[00:15:49.000 --> 00:15:54.000]  救球靚波都有人拍
[00:15:54.000 --> 00:15:56.000]  當跑完
[00:15:56.000 --> 00:15:57.000]  然後說
[00:15:57.000 --> 00:15:59.000]  管家該守的道
[00:15:59.000 --> 00:16:03.000]  守住
[00:16:03.000 --> 00:16:05.000]  這個說法是真的
[00:16:05.000 --> 00:16:06.000]  甚麼情況下
[00:16:06.000 --> 00:16:09.000]  我們可以守住耶穌基督的道
[00:16:09.000 --> 00:16:11.000]  可以守得住
[00:16:11.000 --> 00:16:12.000]  不是在這個日子
[00:16:12.000 --> 00:16:13.000]  我們沒有戰亂
[00:16:13.000 --> 00:16:14.000]  沒有壓力
[00:16:14.000 --> 00:16:17.000]  沒有任何危難危險的時候
[00:16:17.000 --> 00:16:18.000]  我們說我們要信耶穌
[00:16:18.000 --> 00:16:19.000]  我們要回教會
[00:16:19.000 --> 00:16:21.000]  我們要做我們應該做的事
[00:16:21.000 --> 00:16:22.000]  那些很容易受
[00:16:22.000 --> 00:16:24.000]  甚麼情況下難
[00:16:24.000 --> 00:16:27.000]  面對壓力
[00:16:27.000 --> 00:16:32.000]  面對死亡
[00:16:32.000 --> 00:16:33.000]  叫你不要回教會
[00:16:33.000 --> 00:16:34.000]  你回教會
[00:16:34.000 --> 00:16:36.000]  就把你關進監獄
[00:16:36.000 --> 00:16:44.000]  面對壓力的時候
[00:16:44.000 --> 00:16:50.000]  而我們能夠守住我們應該守的道
[00:16:50.000 --> 00:16:52.000]  就很重要
[00:16:52.000 --> 00:16:53.000]  居信的道
[00:16:53.000 --> 00:16:54.000]  丁子妹
[00:16:54.000 --> 00:16:56.000]  保羅
[00:16:56.000 --> 00:16:58.000]  他為自己而驕傲
[00:16:58.000 --> 00:17:00.000]  因為他所有事情都做了
[00:17:00.000 --> 00:17:02.000]  然後在第八節他就說
[00:17:02.000 --> 00:17:03.000]  從此以後
[00:17:03.000 --> 00:17:04.000]  我很開心
[00:17:04.000 --> 00:17:07.000]  有公義的冠冕為我存留
[00:17:07.000 --> 00:17:08.000]  不單止是為我
[00:17:08.000 --> 00:17:12.000]  其實是為所有愛慕他顯現的人
[00:17:12.000 --> 00:17:16.000]  你都有公義的冠冕
[00:17:16.000 --> 00:17:19.000]  貴官拿第一就有了
[00:17:19.000 --> 00:17:20.000]  我經常想來想去
[00:17:20.000 --> 00:17:22.000]  我有沒有試過拿第一
[00:17:22.000 --> 00:17:23.000]  想來想去
[00:17:23.000 --> 00:17:25.000]  我都沒有機會拿第一
[00:17:25.000 --> 00:17:28.000]  但其實都不重要
[00:17:28.000 --> 00:17:31.000]  第一第二第三或者最後
[00:17:31.000 --> 00:17:34.000]  很在乎你有沒有盡你自己的能力
[00:17:34.000 --> 00:17:37.000]  和因此守住神要你做的事
[00:17:37.000 --> 00:17:38.000]  話說回來
[00:17:38.000 --> 00:17:40.000]  有沒有人拿過第一
[00:17:40.000 --> 00:17:43.000]  Tony你有沒有拿過
[00:17:43.000 --> 00:17:44.000]  你不要太謙虛
[00:17:44.000 --> 00:17:46.000]  有的話就好說
[00:17:46.000 --> 00:17:48.000]  沒有?
[00:17:48.000 --> 00:17:52.000]  張傳道
[00:17:52.000 --> 00:17:55.000]  不答即是有
[00:17:55.000 --> 00:17:56.000]  好謙卑
[00:17:56.000 --> 00:18:00.000]  有沒有人跑步拿過第一
[00:18:00.000 --> 00:18:04.000]  周子硯今天不在
[00:18:04.000 --> 00:18:06.000]  有沒有
[00:18:06.000 --> 00:18:09.000]  拿第一那一下感覺是不是很爽
[00:18:09.000 --> 00:18:11.000]  但其實在我們生命裏面
[00:18:11.000 --> 00:18:13.000]  這條前路不是需要拿第一
[00:18:13.000 --> 00:18:15.000]  而是需要什麼
[00:18:15.000 --> 00:18:17.000]  我們能夠堅持
[00:18:17.000 --> 00:18:21.000]  做完你做應該要做的事
[00:18:21.000 --> 00:18:23.000]  原來今天在世上居住的生活
[00:18:23.000 --> 00:18:26.000]  轉變很快
[00:18:26.000 --> 00:18:32.000]  我們這個社會會出現很多光怪陸離的事
[00:18:32.000 --> 00:18:36.000]  原來今天我們做基督徒都很奇怪
[00:18:36.000 --> 00:18:38.000]  這是基督徒
[00:18:38.000 --> 00:18:40.000]  這個是牧師
[00:18:40.000 --> 00:18:43.000]  昨天有沒有看選舉論壇
[00:18:43.000 --> 00:18:45.000]  新界西那個
