
[00:00:00.000 --> 00:00:11.000]  各位弟兄姊妹平安 很高興現在大家有機會一齊來敬拜主
[00:08:47.000 --> 00:08:51.000]  就成為神的子民
[00:08:51.000 --> 00:08:56.000]  作為神的子民在地上生活
[00:08:56.000 --> 00:08:59.000]  看見這個世界
[00:08:59.000 --> 00:09:03.000]  你會有什麼感覺
[00:09:03.000 --> 00:09:07.000]  當神的百姓在這個世界上面
[00:09:07.000 --> 00:09:12.000]  看到這個世界沒有異人
[00:09:12.000 --> 00:09:19.000]  但是每個人都好像異人一樣去指責別人
[00:09:19.000 --> 00:09:22.000]  或者去批評神
[00:09:22.000 --> 00:09:27.000]  然後每個人都在你又爭我又爭
[00:09:27.000 --> 00:09:31.000]  這個世界沒有安寧
[00:09:31.000 --> 00:09:37.000]  神的百姓一個應該有的反應
[00:09:37.000 --> 00:09:39.000]  就是不開心
[00:09:39.000 --> 00:09:42.000]  或者哀傷
[00:09:42.000 --> 00:09:46.000]  為這個世界難過
[00:09:46.000 --> 00:09:49.000]  所以耶穌基督接著就說
[00:09:49.000 --> 00:09:55.000]  哀傷的人是有福的
[00:09:55.000 --> 00:10:05.000]  因為這種哀傷為世界的哀傷不會到永遠
[00:10:05.000 --> 00:10:07.000]  有一天
[00:10:07.000 --> 00:10:12.000]  他們就會看到神來拯救這個世界
[00:10:12.000 --> 00:10:14.000]  有一天他們就會發現
[00:10:14.000 --> 00:10:24.000]  神會使異人所掛念的事得著新章
[00:10:24.000 --> 00:10:30.000]  所以這個世界不會永遠沉淪下去
[00:10:30.000 --> 00:10:33.000]  神會拯救這個世界
[00:10:33.000 --> 00:10:38.000]  所以耶穌說哀傷的人是有福的
[00:10:38.000 --> 00:10:42.000]  因為他們必得安慰
[00:10:42.000 --> 00:10:47.000]  所以我們雖然看到一個很悲觀的世界
[00:10:47.000 --> 00:10:51.000]  但是我們是有希望的
[00:10:51.000 --> 00:11:00.000]  不過在神來到完全改變這個世界之前
[00:11:00.000 --> 00:11:03.000]  我們仍然要面對現實
[00:11:03.000 --> 00:11:10.000]  我們仍然要面對一個非常不理想的世界
[00:11:10.000 --> 00:11:13.000]  一個你爭我奪的世界
[00:11:13.000 --> 00:11:20.000]  一個常常都是講鬥力的世界
[00:11:20.000 --> 00:11:25.000]  甚至是一個很暴力的世界
[00:11:25.000 --> 00:11:28.000]  其實這個世界是很暴力的
[00:11:28.000 --> 00:11:35.000]  每一個地方都跟你講你夠不夠別人打
[00:11:35.000 --> 00:11:38.000]  在這種氛圍裏面
[00:11:38.000 --> 00:11:42.000]  人很容易會受到刺激
[00:11:42.000 --> 00:11:49.000]  人就會想以其人之道還治其人之身
[00:11:49.000 --> 00:11:54.000]  你打我一拳,我想打你七腳
[00:11:54.000 --> 00:11:57.000]  這個是很正常
[00:11:57.000 --> 00:12:04.000]  神的百姓生活在這個世界都不例外
[00:12:04.000 --> 00:12:06.000]  我們有時可能都會有刺激
[00:12:06.000 --> 00:12:12.000]  覺得我們也想還手
[00:12:12.000 --> 00:12:18.000]  所以耶穌在第五節就繼續講
[00:12:18.000 --> 00:12:23.000]  他說溫柔的人是有福的
[00:12:23.000 --> 00:12:29.000]  溫柔這個詞背後的圖畫是什麼呢
[00:12:29.000 --> 00:12:33.000]  就是在暴力的面前
[00:12:33.000 --> 00:12:35.000]  人受到傷害
[00:12:35.000 --> 00:12:40.000]  但是他仍然保持安靜
[00:12:40.000 --> 00:12:41.000]  柔和
[00:12:41.000 --> 00:12:46.000]  拒絕好像世人一樣
[00:12:46.000 --> 00:12:50.000]  不會以暴逆暴
[00:12:50.000 --> 00:12:52.000]  在《馬太福音》第十一章
[00:12:52.000 --> 00:12:58.000]  耶穌形容自己是溫柔的人
[00:12:58.000 --> 00:13:03.000]  當然你會發現你的和本是找不到的
[00:13:03.000 --> 00:13:08.000]  因為和本的翻譯是用柔和
[00:13:08.000 --> 00:13:13.000]  但是柔和和溫柔是同一個字
[00:13:13.000 --> 00:13:17.000]  在《馬太福音》第二十六章
[00:13:17.000 --> 00:13:26.000]  我們看到有人拿著刀棒來抓耶穌
[00:13:26.000 --> 00:13:29.000]  耶穌身邊的徒弟有些人就想反抗
[00:13:29.000 --> 00:13:34.000]  所以有一個人拿了一把刀出來
[00:13:34.000 --> 00:13:36.000]  剁了一個人的耳朵
[00:13:36.000 --> 00:13:41.000]  耶穌馬上對那個人說
[00:13:41.000 --> 00:13:45.000]  把你的刀收起來
[00:13:45.000 --> 00:13:50.000]  他說:你想我不能求我父
[00:13:50.000 --> 00:13:59.000]  為我差遣十二營多的天使來嗎?
[00:13:59.000 --> 00:14:03.000]  耶穌這樣說的意思就是說
[00:14:03.000 --> 00:14:07.000]  如果我要用能力去和他對抗
[00:14:07.000 --> 00:14:14.000]  我是有十足的能力的
[00:14:14.000 --> 00:14:21.000]  但是這不是我選擇去救世界的道路
[00:14:21.000 --> 00:14:27.000]  為了使人自由脫離暴力
[00:14:27.000 --> 00:14:32.000]  耶穌選擇上十字架
[00:14:32.000 --> 00:14:38.000]  或者我們常常說的捨己
[00:14:38.000 --> 00:14:40.000]  犧牲自己
[00:14:40.000 --> 00:14:48.000]  耶穌這種在暴力面前的反應就是溫柔
[00:14:48.000 --> 00:14:53.000]  耶穌說溫柔的人是有福的
[00:14:53.000 --> 00:14:57.000]  因為他們會承受地圖
[00:14:57.000 --> 00:15:04.000]  如果直譯的名字就是承受那個地方
[00:15:04.000 --> 00:15:10.000]  或者那地就是神的美地
[00:15:10.000 --> 00:15:21.000]  早期的浸信會人最明白什麼叫做被人欺負
[00:15:21.000 --> 00:15:28.000]  在十七世紀浸信會的先賢
[00:15:28.000 --> 00:15:30.000]  在英國
[00:15:30.000 --> 00:15:35.000]  就是為了他們堅持聖經的信仰而被欺壓
[00:15:35.000 --> 00:15:43.000]  這不是只是說幾句話
[00:15:43.000 --> 00:15:46.000]  不是被人罵一下就算了
[00:15:46.000 --> 00:15:50.000]  是真的會被人抓去坐牢
[00:15:50.000 --> 00:15:53.000]  因為英國的皇室說
[00:15:53.000 --> 00:15:59.000]  英國的聖公會就是國教
[00:15:59.000 --> 00:16:05.000]  你不跟從這個就抓你
[00:16:05.000 --> 00:16:08.000]  浸信會人怎麼辦呢
[00:16:08.000 --> 00:16:11.000]  他們沒有反抗
[00:16:11.000 --> 00:16:14.000]  但他們也沒有退縮
[00:16:14.000 --> 00:16:17.000]  他們只是堅守立場
[00:16:17.000 --> 00:16:23.000]  為了聖經的信仰而受苦
[00:16:23.000 --> 00:16:29.000]  所以有浸信會的人被人抓去坐牢
[00:16:29.000 --> 00:16:35.000]  但浸信會沒有因此就結束了
[00:16:35.000 --> 00:16:40.000]  相反浸信會繼續發展
[00:16:40.000 --> 00:16:45.000]  有一些浸信會人去了美洲
[00:16:45.000 --> 00:16:51.000]  浸信會在美洲有很大的發展
[00:16:51.000 --> 00:17:02.000]  有人說浸信會承受了北美洲的威脅
[00:17:02.000 --> 00:17:10.000]  當然我相信那地並不是指北美洲
[00:17:10.000 --> 00:17:19.000]  無論如何耶穌基督說溫柔的人不會永遠被打壓
[00:17:19.000 --> 00:17:25.000]  他們將來會跟神在一起
[00:17:25.000 --> 00:17:27.000]  所以是有福的
[00:17:27.000 --> 00:17:33.000]  在這裡我想再強調一下
[00:17:33.000 --> 00:17:42.000]  柔和或者溫柔不是等於讓步
[00:17:42.000 --> 00:17:45.000]  或者什麼都不管
[00:17:45.000 --> 00:17:50.000]  就好像我們的信仰先賢一樣
[00:17:50.000 --> 00:17:55.000]  溫柔的人都有他的堅持
[00:17:55.000 --> 00:17:59.000]  我們堅持什麼呢
[00:17:59.000 --> 00:18:01.000]  我們堅持拒絕暴力
[00:18:01.000 --> 00:18:03.000]  我們堅持拒絕暴力
[00:18:03.000 --> 00:18:05.000]  為什麼呢
[00:18:05.000 --> 00:18:12.000]  因為我們所追求的東西不是靠暴力可以得到的
[00:18:12.000 --> 00:18:15.000]  我們追求什麼呢
[00:18:15.000 --> 00:18:23.000]  馬太福音的說法就是義
[00:18:23.000 --> 00:18:25.000]  義是什麼意思呢
[00:18:25.000 --> 00:18:30.000]  在馬太福音裡面義有兩方面的意思
[00:18:30.000 --> 00:18:37.000]  第一是說人遵行神的旨意
[00:18:37.000 --> 00:18:48.000]  約瑟不想娶未婚而懷孕的瑪麗亞
[00:18:48.000 --> 00:18:53.000]  因為他覺得神不喜悅
[00:18:53.000 --> 00:18:57.000]  所以他很有厚道
[00:18:57.000 --> 00:19:02.000]  他想靜靜的休了她就算了
[00:19:02.000 --> 00:19:04.000]  這個就是他的義
[00:19:04.000 --> 00:19:07.000]  因為他敬畏神
[00:19:07.000 --> 00:19:12.000]  不過義還有另外一層的意思
[00:19:12.000 --> 00:19:20.000]  義是指神最後要拯救這個世界
[00:19:20.000 --> 00:19:28.000]  在這個不義的世界見到義的伸張
[00:19:28.000 --> 00:19:33.000]  敬畏神的人等候神的人
[00:19:33.000 --> 00:19:36.000]  是在期待這個日子
[00:19:36.000 --> 00:19:40.000]  他們看人是沒有希望的
[00:19:40.000 --> 00:19:44.000]  但是神卻是帶給他們希望
[00:19:44.000 --> 00:19:52.000]  但是等候神的人在今天會被人嘲笑
[00:19:52.000 --> 00:19:55.000]  我用一個廣東話
[00:19:55.000 --> 00:19:58.000]  現在很流行的一句話就是
[00:19:58.000 --> 00:20:00.000]  堅離地
[00:20:00.000 --> 00:20:02.000]  廣東話怎麼講
[00:20:02.000 --> 00:20:06.000]  就是離開這個現實
[00:20:06.000 --> 00:20:10.000]  基督徒這樣講是堅離地
[00:20:10.000 --> 00:20:14.000]  他們說基督徒這樣講明明是離開事實
[00:20:14.000 --> 00:20:17.000]  甚至在基督教的刊物裡都會覺得
[00:20:17.000 --> 00:20:20.000]  有時傳道人講的東西是堅離地
[00:20:20.000 --> 00:20:23.000]  有時基督教的刊物也說
[00:20:23.000 --> 00:20:26.000]  傳達人講的話就是脫離現實
[00:20:26.000 --> 00:20:28.000]  我們這個等候不是堅離地
[00:20:28.000 --> 00:20:30.000]  我們這個等候不是脫離現實
[00:20:30.000 --> 00:20:32.000]  真正堅離地是誰呢
[00:20:32.000 --> 00:20:35.000]  真正脫離現實的是誰呢
[00:20:35.000 --> 00:20:39.000]  不是脫離現實是堅離地
[00:20:39.000 --> 00:20:44.000]  真正的堅離地是耶穌基督
[00:20:44.000 --> 00:20:48.000]  真正的是耶穌基督
[00:20:48.000 --> 00:20:50.000]  祂是真的離地的
[00:20:50.000 --> 00:20:51.000]  祂真的是離開這個地的
[00:20:51.000 --> 00:20:53.000]  因為祂是掛在半空的
[00:20:53.000 --> 00:20:55.000]  因為祂是掛在半空的
[00:20:55.000 --> 00:20:57.000]  祂上不到天
[00:20:57.000 --> 00:20:58.000]  祂沒有上到天
[00:20:58.000 --> 00:21:00.000]  但祂的腳踏不到地
[00:21:00.000 --> 00:21:01.000]  但祂的腳還是踏不到地
[00:21:01.000 --> 00:21:05.000]  十字架上面的耶穌是十足十的堅離地
[00:21:05.000 --> 00:21:09.000]  然後實際上耶穌真的是離開這個地面
[00:21:09.000 --> 00:21:12.000]  事實上很多人都是這樣笑耶穌
[00:21:12.000 --> 00:21:13.000]  你記不記得
[00:21:13.000 --> 00:21:16.000]  實際上有很多人還是這樣嘲笑耶穌
[00:21:16.000 --> 00:21:18.000]  你那麼厲害
[00:21:18.000 --> 00:21:19.000]  又說要救人
[00:21:19.000 --> 00:21:20.000]  你又說要救人
[00:21:20.000 --> 00:21:21.000]  你先救了自己
[00:21:21.000 --> 00:21:23.000]  你先把你自己救了
[00:21:23.000 --> 00:21:25.000]  你那麼厲害
[00:21:25.000 --> 00:21:27.000]  你在十字架上面跳下來
[00:21:27.000 --> 00:21:28.000]  我們就信你
[00:21:28.000 --> 00:21:30.000]  你在十字架上面跳下來我就信你
[00:21:30.000 --> 00:21:33.000]  如果耶穌不堅離地
[00:21:33.000 --> 00:21:36.000]  如果耶穌不堅離地
[00:21:36.000 --> 00:21:38.000]  祂真的跳下來的話
[00:21:38.000 --> 00:21:39.000]  祂真的跳下來的話
[00:21:39.000 --> 00:21:41.000]  我們今天沒什麼希望
[00:21:41.000 --> 00:21:44.000]  我們今天沒什麼希望
[00:21:44.000 --> 00:21:47.000]  所以主耶穌都被人嘲笑
[00:21:47.000 --> 00:21:50.000]  所以主耶穌今天都被人嘲笑
[00:21:50.000 --> 00:21:52.000]  各位等候神的人
[00:21:52.000 --> 00:21:54.000]  各位等候神的人
[00:21:54.000 --> 00:21:56.000]  很多時候
[00:21:56.000 --> 00:21:59.000]  有你說不清
[00:21:59.000 --> 00:22:03.000]  尤其是在一個潮流
[00:22:03.000 --> 00:22:06.000]  很不認同上帝工作的時候
[00:22:06.000 --> 00:22:07.000]  特別是那個潮流
[00:22:07.000 --> 00:22:10.000]  是非常不認同上帝的工作的時候
[00:22:10.000 --> 00:22:14.000]  但是我們不需要灰心
[00:22:14.000 --> 00:22:19.000]  我們仍需要敬畏上帝
[00:22:19.000 --> 00:22:23.000]  按耶穌基督的意思來行事
[00:22:23.000 --> 00:22:28.000]  我們渴慕神的義
[00:22:28.000 --> 00:22:30.000]  不是人的義
[00:22:30.000 --> 00:22:36.000]  早日在地上得到身障
[00:22:36.000 --> 00:22:38.000]  這樣的等候
[00:22:38.000 --> 00:22:45.000]  就是飢渴無意的意思
[00:22:45.000 --> 00:22:47.000]  主耶穌說
[00:22:47.000 --> 00:22:52.000]  飢渴無意的人有福
[00:22:52.000 --> 00:22:56.000]  因為神不會叫他們失望
[00:22:56.000 --> 00:22:59.000]  他們將來
[00:22:59.000 --> 00:23:03.000]  將來不是現在
[00:23:03.000 --> 00:23:08.000]  將來他們會得到完全的滿足
[00:23:08.000 --> 00:23:11.000]  義在今天
[00:23:11.000 --> 00:23:13.000]  很多人都在講
[00:23:13.000 --> 00:23:17.000]  每個人都講得很公義
[00:23:17.000 --> 00:23:19.000]  不是這樣說
[00:23:19.000 --> 00:23:22.000]  我就不可以站在高地上
[00:23:22.000 --> 00:23:26.000]  道不道德我不知道
[00:23:26.000 --> 00:23:28.000]  但是起碼在高地上可以說你
[00:23:28.000 --> 00:23:30.000]  是不是道德我不知道
[00:23:30.000 --> 00:23:31.000]  但是我們最起碼
[00:23:31.000 --> 00:23:33.000]  他站在高地上說你
[00:23:33.000 --> 00:23:35.000]  昔日的情況都一樣
[00:23:35.000 --> 00:23:37.000]  以前的情況也是一樣
[00:23:37.000 --> 00:23:44.000]  耶穌的門徒身邊有很多所謂法利賽人
[00:23:44.000 --> 00:23:48.000]  他們都是經常將義掛在口邊
[00:23:48.000 --> 00:23:50.000]  他們經常把義放在他們嘴邊
[00:23:50.000 --> 00:23:52.000]  我們人講義
[00:23:52.000 --> 00:23:53.000]  我們人說義
[00:23:53.000 --> 00:23:57.000]  很多時候是講一等於一
[00:23:57.000 --> 00:24:00.000]  我們好像整天在講一等於一
[00:24:00.000 --> 00:24:02.000]  就是說你有我也要有
[00:24:02.000 --> 00:24:04.000]  你有我也要有
[00:24:04.000 --> 00:24:05.000]  一等於一
[00:24:05.000 --> 00:24:06.000]  一等於一
[00:24:06.000 --> 00:24:08.000]  但是神的義是不同的
[00:24:08.000 --> 00:24:11.000]  但是神的義是不一樣的
[00:24:11.000 --> 00:24:14.000]  如果神要講一等於一
[00:24:14.000 --> 00:24:17.000]  如果神要講一等於一
[00:24:17.000 --> 00:24:19.000]  你和我都沒有希望
[00:24:19.000 --> 00:24:21.000]  你和我都沒有希望
[00:24:21.000 --> 00:24:22.000]  是不是
[00:24:22.000 --> 00:24:24.000]  如果神要和你計數
[00:24:24.000 --> 00:24:26.000]  神要和你算賬
[00:24:26.000 --> 00:24:31.000]  你配不配得到生命
[00:24:31.000 --> 00:24:33.000]  你配不配得到生命
[00:24:33.000 --> 00:24:35.000]  我想我們沒有人配
[00:24:35.000 --> 00:24:37.000]  我相信我們沒有人配
[00:24:37.000 --> 00:24:43.000]  但是神的義不是我們講的這種一等於一的義
[00:24:43.000 --> 00:24:47.000]  但是神的義並不是我們講的一等於一的這種義
[00:24:47.000 --> 00:24:51.000]  神因為祂是義的
[00:24:51.000 --> 00:24:58.000]  所以祂來這個世界救我們
[00:24:58.000 --> 00:25:02.000]  所以耶穌本來是神
[00:25:02.000 --> 00:25:06.000]  祂成為一個人
[00:25:06.000 --> 00:25:11.000]  使曲變為直
[00:25:11.000 --> 00:25:16.000]  因此當我們講到渴求義的時候
[00:25:16.000 --> 00:25:22.000]  我們要記得我們講的是神的義
[00:25:22.000 --> 00:25:24.000]  我們要記得我們講的是神的義
[00:25:24.000 --> 00:25:27.000]  不是人的義
[00:25:27.000 --> 00:25:31.000]  而耶穌講到義的時候
[00:25:31.000 --> 00:25:35.000]  祂就好像尼加先知一樣
[00:25:35.000 --> 00:25:39.000]  同時提到另外一樣的事
[00:25:39.000 --> 00:25:41.000]  就是憐憫
[00:25:41.000 --> 00:25:43.000]  你記不記得尼加先知怎麼講
[00:25:43.000 --> 00:25:47.000]  你記得尼加先知怎麼講
[00:25:47.000 --> 00:25:51.000]  神所要的是什麼
[00:25:51.000 --> 00:25:54.000]  就是行公義
[00:25:54.000 --> 00:25:57.000]  今天我們很多時候聽到這裡就完了
[00:25:57.000 --> 00:26:02.000]  但是尼加先知還有兩句話
[00:26:02.000 --> 00:26:06.000]  跟著是好憐憫
[00:26:06.000 --> 00:26:10.000]  還有一個很重要的
[00:26:10.000 --> 00:26:15.000]  就是謙卑的與神同行
[00:26:15.000 --> 00:26:19.000]  今天有很多人講義
[00:26:19.000 --> 00:26:21.000]  不講憐憫
[00:26:21.000 --> 00:26:27.000]  更加不會講我們是與神同行
[00:26:27.000 --> 00:26:30.000]  我們只是做我們想做的事
[00:26:30.000 --> 00:26:35.000]  當耶穌基督講到義的時候
[00:26:35.000 --> 00:26:40.000]  祂就講憐憫
[00:26:40.000 --> 00:26:44.000]  耶穌基督講說憐憫人的人有福了
[00:26:44.000 --> 00:26:48.000]  如果人體貼神的心腸
[00:26:48.000 --> 00:26:52.000]  如果人明白神的旨意
[00:26:52.000 --> 00:26:58.000]  人一定不會沒有憐憫的
[00:26:58.000 --> 00:27:02.000]  因為我們的神是義
[00:27:02.000 --> 00:27:07.000]  但是祂也是充滿憐憫的心腸
[00:27:07.000 --> 00:27:09.000]  不然的話
[00:27:09.000 --> 00:27:13.000]  耶穌基督不會來到這個世界
[00:27:13.000 --> 00:27:17.000]  在馬太福音第九章
[00:27:17.000 --> 00:27:20.000]  耶穌不是說
[00:27:20.000 --> 00:27:23.000]  我喜愛連續
[00:27:23.000 --> 00:27:26.000]  不喜愛制止
[00:27:26.000 --> 00:27:30.000]  在馬太福音第十一章
[00:27:30.000 --> 00:27:32.000]  耶穌基督為什麼呼籲那些
