
[00:00:00.000 --> 00:00:03.040]  我們之前有一個系列叫做「過海有樂」
[00:04:49.840 --> 00:04:50.560]  是嗎
[00:04:50.560 --> 00:04:50.960]  好
[00:04:50.960 --> 00:04:54.080]  那麼今天要看的經文就是出埃及的二十四章
[00:04:54.080 --> 00:04:55.760]  一字十一節
[00:04:55.760 --> 00:04:57.600]  想邀請大家一起讀
[00:04:57.600 --> 00:04:59.160]  只有十一節而已
[00:04:59.160 --> 00:04:59.360]  好
[00:04:59.360 --> 00:05:00.800]  我們一二三一起讀
[00:05:00.800 --> 00:05:01.840]  一二三
[00:05:01.840 --> 00:05:03.920]  耶和華對摩西說
[00:05:03.920 --> 00:05:10.360]  祢和阿倫、那答、阿比乎並以色列長老中的七十人
[00:05:10.360 --> 00:05:12.680]  都要上到我這裡來
[00:05:12.680 --> 00:05:14.520]  遠遠地下拜
[00:05:14.520 --> 00:05:17.280]  唯獨祢可以親近耶和華
[00:05:17.280 --> 00:05:19.440]  祂們卻不可親近
[00:05:19.440 --> 00:05:22.720]  百姓也不可和祢一同上來
[00:05:22.720 --> 00:05:24.040]  摩西下山
[00:05:24.040 --> 00:05:29.120]  將耶和華的命令點章都述說與百姓聽
[00:05:29.120 --> 00:05:31.240]  眾百姓齊聲說
[00:05:31.240 --> 00:05:34.760]  耶和華所吩咐的我們都必遵行
[00:05:34.760 --> 00:05:38.160]  摩西將耶和華的命令都寫上
[00:05:38.160 --> 00:05:39.240]  清早起來
[00:05:39.240 --> 00:05:41.720]  在山下築一座壇
[00:05:41.720 --> 00:05:46.160]  按以色列十二支派納十二根柱子
[00:05:46.160 --> 00:05:50.800]  又打發以色列人中的少年人去獻繁祭
[00:05:50.800 --> 00:05:58.920]  又向耶和華獻牛為平安祭
[00:05:58.920 --> 00:06:02.200]  摩西將血一半盛在盤中
[00:06:02.200 --> 00:06:04.520]  一半灑在壇上
[00:06:04.520 --> 00:06:07.720]  又將藥書念給百姓聽
[00:06:07.720 --> 00:06:08.720]  他們說
[00:06:08.720 --> 00:06:12.320]  耶和華所吩咐的我們都必遵行
[00:06:12.320 --> 00:06:15.880]  摩西將血灑在百姓身上說
[00:06:15.880 --> 00:06:18.280]  祢看,這是納約的血
[00:06:18.280 --> 00:06:23.120]  是耶和華按這一切話與祢們納約的憑據
[00:06:23.120 --> 00:06:28.240]  摩西、阿倫、那答、阿比乎並以色列長老中的七十人
[00:06:28.240 --> 00:06:30.000]  都上了山
[00:06:30.000 --> 00:06:32.280]  他們看見以色列的神
[00:06:32.280 --> 00:06:36.080]  祂腳下彷彿有平鋪的藍寶石
[00:06:36.080 --> 00:06:38.320]  如同天色明正
[00:06:38.320 --> 00:06:43.080]  祂的手不加害在以色列的尊者身上
[00:06:43.080 --> 00:06:44.640]  他們觀看神
[00:06:44.640 --> 00:06:46.920]  他們又吃又喝
[00:06:46.920 --> 00:06:48.240]  謝謝大家
[00:06:48.240 --> 00:06:50.160]  經文讀完
[00:06:50.160 --> 00:06:53.000]  為了讓大家看得更容易
[00:06:53.000 --> 00:06:56.840]  我將整段經文的結構列出來
[00:06:56.840 --> 00:06:58.520]  整個經文的結構
[00:06:58.520 --> 00:07:02.920]  基本上都是一步一步地描述
[00:07:02.920 --> 00:07:08.240]  當時以色列人與耶和華納約的整個過程的不同程序
[00:07:08.240 --> 00:07:08.960]  我們就這樣看
[00:07:08.960 --> 00:07:12.080]  其實我們或者未必能夠完全明白
[00:07:12.080 --> 00:07:16.040]  整個儀式的每一個程序裡有什麼意義
[00:07:16.040 --> 00:07:18.960]  但是我想其實至少我們不難明白的就是
[00:07:18.960 --> 00:07:22.120]  我想應該整件事我們都不是太難理會的
[00:07:22.120 --> 00:07:23.760]  就是不斷地上山
[00:07:23.760 --> 00:07:25.760]  接著就說了耶和華的話
[00:07:25.760 --> 00:07:27.280]  然後摩西就寫
[00:07:27.280 --> 00:07:29.160]  接著又要灑血那些東西
[00:07:29.160 --> 00:07:30.760]  然後就再將念書
[00:07:30.760 --> 00:07:31.360]  去說
[00:07:31.360 --> 00:07:33.400]  就是約書念給百姓聽
[00:07:33.400 --> 00:07:36.120]  接著百姓又回應
[00:07:36.120 --> 00:07:40.080]  然後就說這幫摩西和眾長老一起在山上敬拜
[00:07:40.080 --> 00:07:42.080]  我想整段的經文剛才讀的話
[00:07:42.080 --> 00:07:45.280]  其實都字面上其實不是很難明白的
[00:07:45.280 --> 00:07:50.160]  不過我想其實大家最大的疑問應該有一個
[00:07:50.160 --> 00:07:51.600]  就是第十節的那句
[00:07:51.600 --> 00:07:56.720]  說這幫長老們看見以色列的神這一句
[00:07:56.720 --> 00:07:59.560]  我們會有疑問的原因是
[00:07:59.560 --> 00:08:03.160]  因為我們其實很多時候看聖經的時候
[00:08:03.160 --> 00:08:04.480]  甚至我們可能說
[00:08:04.480 --> 00:08:06.960]  看埃塞俠之後的經文
[00:08:06.960 --> 00:08:08.400]  其實我們都會發現
[00:08:08.400 --> 00:08:09.480]  其實過了不久
[00:08:09.480 --> 00:08:14.800]  摩西其實他曾經試過向耶和華去求體祂的榮耀
[00:08:14.800 --> 00:08:17.440]  不過神當時就拒絕了他
[00:08:17.440 --> 00:08:19.560]  就說因為人不可以見我的面
[00:08:19.560 --> 00:08:23.000]  也都不可以見了我的面就不可以傳播
[00:08:23.000 --> 00:08:24.960]  甚至在之後的《新明記》
[00:08:24.960 --> 00:08:29.880]  當摩西回憶這一次在西內納約的這件事
[00:08:29.880 --> 00:08:33.360]  他也說耶和華在火焰裡面對你們說話
[00:08:33.360 --> 00:08:34.920]  你們只聽見聲音
[00:08:34.920 --> 00:08:36.880]  卻沒有看見形象
[00:08:36.880 --> 00:08:38.560]  一直到《新約》
[00:08:38.560 --> 00:08:39.600]  使徒約翰也說了
[00:08:39.600 --> 00:08:42.040]  從來沒有人見過上帝
[00:08:42.040 --> 00:08:44.720]  但是剛剛大家都讀經文都聽了
[00:08:44.720 --> 00:08:47.200]  那幫長老好像他們說到
[00:08:47.200 --> 00:08:49.320]  他們見了上帝這樣
[00:08:49.320 --> 00:08:53.520]  那其實這幫長老究竟有沒有見到呢?
[00:08:53.520 --> 00:08:55.920]  如果看回聖經原文
[00:08:55.920 --> 00:09:00.000]  在第十節的看見和第十一節的觀看
[00:09:00.000 --> 00:09:02.280]  原來意思是不同的
[00:09:02.280 --> 00:09:07.200]  第十節的看見是真的用肉眼去看見
[00:09:07.200 --> 00:09:09.520]  而第十一節的觀看
[00:09:09.520 --> 00:09:10.680]  在聖經裡面
[00:09:10.680 --> 00:09:13.240]  就是用原文的意思
[00:09:13.240 --> 00:09:16.760]  在聖經裡面其實是用來形容一些先知
[00:09:16.760 --> 00:09:19.760]  去見異象的那種看見
[00:09:19.760 --> 00:09:21.920]  有點像的是我們祈禱的時候
[00:09:21.920 --> 00:09:24.120]  很多時候神給我們在我們的意識裡面
[00:09:24.120 --> 00:09:25.440]  看到那些圖像
[00:09:25.440 --> 00:09:30.960]  可能是一些心靈上的動見的體察
[00:09:30.960 --> 00:09:35.520]  那究竟長老的看見是哪一種呢?
[00:09:35.520 --> 00:09:37.200]  因為其實大家剛剛也說了
[00:09:37.200 --> 00:09:39.240]  這兩個有不同的意思
[00:09:39.240 --> 00:09:41.200]  其實原文也不太能幫助我們
[00:09:41.200 --> 00:09:44.400]  但是起碼原文能幫助我們知道的就是
[00:09:44.400 --> 00:09:46.600]  長老們的那個看見
[00:09:46.600 --> 00:09:52.000]  其實不一定是字面上那種肉眼的看見
[00:09:52.000 --> 00:09:54.560]  所以我們可以看的是
[00:09:54.560 --> 00:09:56.480]  我們把焦點放在經文裡面
[00:09:56.480 --> 00:10:00.640]  究竟這幫長老看到的是什麼呢?
[00:10:00.640 --> 00:10:03.680]  第十節裡面有說
[00:10:03.680 --> 00:10:06.720]  他有說他看到神的腳下
[00:10:06.720 --> 00:10:08.640]  彷彿有平鋪的藍寶石
[00:10:08.640 --> 00:10:10.760]  如同天色明正
[00:10:10.760 --> 00:10:11.840]  我會想的是
[00:10:11.840 --> 00:10:15.400]  如果這幫長老真的肉眼看到神的時候
[00:10:15.400 --> 00:10:18.240]  為什麼他不是形容神的形象
[00:10:18.240 --> 00:10:21.520]  反而是形容他腳下的那條腦呢?
[00:10:21.520 --> 00:10:24.160]  甚至其實如果大家有印象
[00:10:24.160 --> 00:10:26.960]  之前上年我們看過《二塞亞書》
[00:10:26.960 --> 00:10:28.040]  大家有沒有印象的
[00:10:28.040 --> 00:10:31.000]  就是《二塞亞書》其實也說過他看到神的形象
[00:10:31.000 --> 00:10:33.840]  他對神的那次的遇見
[00:10:33.840 --> 00:10:35.160]  他有些形容
[00:10:35.160 --> 00:10:37.320]  他說他看到神坐在寶座裡面
[00:10:37.320 --> 00:10:39.000]  又看到撒拉夫
[00:10:39.000 --> 00:10:41.280]  還有看到那個神的衣裳
[00:10:41.280 --> 00:10:44.560]  他是遮住了聖殿這件事
[00:10:44.560 --> 00:10:46.440]  不過今天的經文
[00:10:46.440 --> 00:10:48.240]  其實完全沒有看到
[00:10:48.240 --> 00:10:50.640]  他連神坐在寶座上面
[00:10:50.640 --> 00:10:51.480]  可能神站在那裡
[00:10:51.480 --> 00:10:52.040]  我不知道
[00:10:52.040 --> 00:10:53.400]  但是起碼經文沒有說
[00:10:53.400 --> 00:10:55.880]  但是至少我們看到的就是
[00:10:55.880 --> 00:10:57.400]  《二塞亞書》看到的東西
[00:10:57.400 --> 00:11:02.160]  是多過那幫長老看到的東西
[00:11:02.160 --> 00:11:04.440]  我有在想的是
[00:11:04.440 --> 00:11:06.360]  那個情況其實會不會是
[00:11:06.360 --> 00:11:09.280]  因為好像我們以前的
[00:11:09.280 --> 00:11:10.120]  我猜很久很久
[00:11:10.120 --> 00:11:11.120]  N年前
[00:11:11.120 --> 00:11:12.840]  不知道什麼潮什麼潮的時候
[00:11:12.840 --> 00:11:16.160]  古時的平民去見皇帝的時候
[00:11:16.160 --> 00:11:19.000]  是一個什麼樣的狀態呢
[00:11:19.000 --> 00:11:20.480]  很多時候我們不知道
[00:11:20.480 --> 00:11:23.240]  大家看以前TVB的劇集的時候也有這樣的
[00:11:23.240 --> 00:11:24.360]  皇帝出場的時候
[00:11:24.360 --> 00:11:27.560]  那些平民不會在那裡興河河地在那裡望的
[00:11:27.560 --> 00:11:29.240]  那個可能是英女皇
[00:11:29.240 --> 00:11:30.400]  不過現在那些
[00:11:30.400 --> 00:11:31.640]  就是那時候的古時的人
[00:11:31.640 --> 00:11:32.800]  可能看到皇帝出場的時候
[00:11:32.800 --> 00:11:34.840]  通常都跪在地上
[00:11:34.840 --> 00:11:35.440]  我就是在想
[00:11:35.440 --> 00:11:37.560]  其實會不會就是這種這樣的狀態
[00:11:37.560 --> 00:11:40.320]  他們就是因為他們跪下了
[00:11:40.320 --> 00:11:41.360]  所以他們會望的
[00:11:41.360 --> 00:11:44.240]  可能也只不過是這樣偷偷地裝上去
[00:11:44.240 --> 00:11:46.640]  他們不敢正面地去望
[00:11:46.640 --> 00:11:47.920]  因為你不會知道
[00:11:47.920 --> 00:11:51.040]  究竟那個百姓那些平民
[00:11:51.040 --> 00:11:53.200]  會不會不覺意
[00:11:53.200 --> 00:11:54.880]  那個皇帝覺得你眼超超
[00:11:54.880 --> 00:11:56.680]  然後就誅你死罪
[00:11:56.680 --> 00:11:58.120]  你不知道的嘛是吧
[00:11:58.120 --> 00:12:00.160]  所以他們會望的就是
[00:12:00.160 --> 00:12:00.960]  不敢直望
[00:12:00.960 --> 00:12:01.840]  純粹望一點點
[00:12:01.840 --> 00:12:04.120]  可能望到皇帝的腳
[00:12:04.120 --> 00:12:07.320]  甚至可能是皇帝腳下的那些地
[00:12:07.320 --> 00:12:09.440]  純粹
[00:12:09.440 --> 00:12:15.800]  如果我們看完今天經文的第一、二節的話
[00:12:15.800 --> 00:12:17.080]  經文裡面說
[00:12:17.080 --> 00:12:19.400]  其實耶和華對摩西說
[00:12:19.400 --> 00:12:23.200]  當他們叫那些百姓上山的時候
[00:12:23.200 --> 00:12:24.920]  他很特別地跟摩西說
[00:12:24.920 --> 00:12:28.000]  唯獨你可以上來親近我
[00:12:28.000 --> 00:12:29.520]  那些長老
[00:12:29.520 --> 00:12:31.560]  或者阿倫、拿達
[00:12:31.560 --> 00:12:33.120]  他們全部都不可以
[00:12:33.120 --> 00:12:34.800]  不可以上來
[00:12:34.800 --> 00:12:37.120]  所以有色經學者認為
[00:12:37.120 --> 00:12:42.400]  雖然神容許摩西去帶阿倫、拿達、阿比乎
[00:12:42.400 --> 00:12:44.640]  還有那七十個長老上山
[00:12:44.640 --> 00:12:48.560]  但是這幫人最後其實並不是真的上了山
[00:12:48.560 --> 00:12:51.760]  他去到的可能只是大概山腰的地方
[00:12:51.760 --> 00:12:57.600]  因為到最後其實只有摩西才可以去到山頂的地方去親近神
[00:12:57.600 --> 00:13:00.840]  其他人只可以遠遠地去下拜
[00:13:00.840 --> 00:13:04.960]  所以綜合這幾個不同的說法裡面來看
[00:13:04.960 --> 00:13:07.160]  我們有理由想的是
[00:13:07.160 --> 00:13:13.320]  這幫長老其實並不是真的肉眼地見到耶和華神
[00:13:13.320 --> 00:13:18.520]  而只不過是遠遠地在山腰看到那個山頂
[00:13:18.520 --> 00:13:20.960]  很榮光、很榮耀
[00:13:20.960 --> 00:13:22.560]  而同樣可能是在說
[00:13:22.560 --> 00:13:26.560]  他見到的就是那條通往去見神的那條路
[00:13:26.560 --> 00:13:27.920]  去朝見神的那條路
[00:13:27.920 --> 00:13:29.600]  就好像經文說的
[00:13:29.600 --> 00:13:32.240]  好像藍寶石那樣
[00:13:32.240 --> 00:13:35.400]  他們不過是感受到神的榮耀
[00:13:35.400 --> 00:13:39.720]  而遠遠地向神下拜
[00:13:39.720 --> 00:13:40.960]  難題解緣
[00:13:40.960 --> 00:13:42.640]  回到今天主題
[00:13:42.640 --> 00:13:43.240]  對了
[00:13:43.240 --> 00:13:43.960]  我講了這麼多
[00:13:43.960 --> 00:13:45.360]  就是順便解釋了這個主題
[00:13:45.360 --> 00:13:46.600]  這個大家不明白的位置
[00:13:46.600 --> 00:13:47.640]  因為如果不是我完結了
[00:13:47.640 --> 00:13:49.400]  我相信會有人從拜會問我
[00:13:49.400 --> 00:13:50.040]  對了
[00:13:50.040 --> 00:13:53.200]  我們回顧剛才經文結構那一頁
[00:13:53.200 --> 00:13:58.560]  其實在整個納約的儀式裡面
[00:13:58.560 --> 00:14:01.440]  我們找到的是
[00:14:01.440 --> 00:14:05.360]  其實整個儀式裡面有三個重點
[00:14:05.360 --> 00:14:07.040]  簡單來說就是做三件事
[00:14:07.040 --> 00:14:12.080]  一就是呼召那些以色列人上山去敬拜
[00:14:12.080 --> 00:14:16.320]  然後第二樣就是有很多耶和華的話
[00:14:16.320 --> 00:14:21.400]  到第三個就是在說那個獻祭和灑血的儀式
[00:14:21.400 --> 00:14:23.640]  我先講第一點
[00:14:23.640 --> 00:14:26.440]  講的是耶和華吩咐摩西
[00:14:26.440 --> 00:14:33.600]  他呼召那七十個長老代表以色列傳媒上山去敬拜
[00:14:33.600 --> 00:14:40.120]  如果我們回顧當初神呼召摩西的時候
[00:14:40.120 --> 00:14:42.080]  其實神也是說過
[00:14:42.080 --> 00:14:46.080]  摩西你要將百姓從埃及領出來之後
[00:14:46.080 --> 00:14:49.400]  他們是要在山裡面侍奉我
[00:14:49.400 --> 00:14:51.760]  這裡講的是侍奉神
[00:14:51.760 --> 00:14:54.520]  其實包括敬拜在裡面
[00:14:54.520 --> 00:14:59.560]  所以其實以色列人最初得蒙拯救
[00:14:59.560 --> 00:15:04.120]  可以脫離埃及圍爐的這件事
[00:15:04.120 --> 00:15:09.320]  最主要的目的就是他們要去山上面
[00:15:09.320 --> 00:15:12.440]  要侍奉上帝,要敬拜上帝
[00:15:12.440 --> 00:15:15.560]  不過其實在我們過去幾個系列裡面
[00:15:15.560 --> 00:15:17.640]  我們看到那幫以色列人
[00:15:17.640 --> 00:15:22.960]  當他們經過了神對埃及地所施行的很多實災
[00:15:22.960 --> 00:15:25.520]  甚至一個又一個的神蹟之後
[00:15:25.520 --> 00:15:28.480]  特別是當他們過了紅海之後
[00:15:28.480 --> 00:15:31.760]  在在行鄺野的那條路上面
[00:15:31.760 --> 00:15:35.120]  他們充滿埋怨
[00:15:35.120 --> 00:15:37.840]  他們埋怨什麼呢?
[00:15:37.840 --> 00:15:40.400]  他們埋怨的,剛剛說的
[00:15:40.400 --> 00:15:43.200]  他們都是說他們沒水喝,沒東西吃
[00:15:43.200 --> 00:15:45.200]  埋怨的都是這些
[00:15:45.200 --> 00:15:48.800]  他們見的是鄺野那條路很難走
[00:15:48.800 --> 00:15:50.520]  他們不想再走
[00:15:50.520 --> 00:15:53.080]  所以他們,如果大家有印象,他們曾經說過一句
[00:15:53.080 --> 00:15:55.560]  我寧願死在埃及
[00:15:55.560 --> 00:16:00.040]  他們埋怨阿倫,埋怨摩西,埋怨耶和華
[00:16:00.040 --> 00:16:02.840]  他們見到的是他們那一下
[00:16:02.840 --> 00:16:06.920]  他們很迫切的自身的需要
[00:16:06.920 --> 00:16:08.800]  他們完全沒有
[00:16:08.800 --> 00:16:12.440]  或者這麼說,在那個時候他們完全不記得
[00:16:12.440 --> 00:16:16.440]  究竟當初上帝要將以色列人
[00:16:16.440 --> 00:16:19.280]  帶領他們,即是以色列人要出埃及這件事
[00:16:19.280 --> 00:16:22.680]  其實本身的目的是什麼呢?
[00:16:22.680 --> 00:16:24.800]  以色列人已經看不到
[00:16:24.800 --> 00:16:26.680]  他們見的就是沒水喝
[00:16:26.680 --> 00:16:29.120]  見的就是沒東西吃
[00:16:29.120 --> 00:16:31.720]  不過
[00:16:31.720 --> 00:16:34.560]  到了今天的經文,我們看到的是
[00:16:34.560 --> 00:16:37.360]  上帝從來沒有忘記過
[00:16:37.360 --> 00:16:39.560]  他在他的儀式裡面
[00:16:39.560 --> 00:16:43.400]  他沒有忘記過他最初要領這幫以色列人
[00:16:43.400 --> 00:16:46.960]  脫離埃及圍爐的這件事
[00:16:46.960 --> 00:16:49.640]  目的就是要敬拜他
[00:16:49.640 --> 00:16:55.120]  要以色列人去侍奉他
[00:16:55.120 --> 00:16:57.960]  我們呢?
[00:16:57.960 --> 00:17:00.080]  在我們的信仰裡面
[00:17:00.080 --> 00:17:02.320]  其實我們會不會有時都
[00:17:02.320 --> 00:17:06.720]  其實不太記得我們當初為什麼要相信耶穌
[00:17:06.720 --> 00:17:11.560]  我想普遍的我們都會因為曾經在某一個時間
[00:17:11.560 --> 00:17:13.080]  某一個地方
[00:17:13.080 --> 00:17:15.440]  經歷過上帝的一些
[00:17:15.440 --> 00:17:20.280]  很實在的經歷
[00:17:20.280 --> 00:17:24.040]  你從而選擇去跟隨耶穌
[00:17:24.040 --> 00:17:26.120]  但是我們都不可以否認的就是
[00:17:26.120 --> 00:17:29.280]  我們其實跟那幫以色列人一樣
[00:17:29.280 --> 00:17:32.720]  我們會因為我們那一刻
[00:17:32.720 --> 00:17:34.080]  或者我們這一刻
[00:17:34.080 --> 00:17:36.080]  面對的一些困難
[00:17:36.080 --> 00:17:41.000]  或者我們生命裡面有些很實際的需要
[00:17:41.000 --> 00:17:42.920]  不被滿足的時候
[00:17:42.920 --> 00:17:45.160]  我們就會埋怨上帝
[00:17:45.160 --> 00:17:46.080]  我們甚至會質疑
[00:17:46.080 --> 00:17:49.240]  究竟這個神是不是真的
[00:17:49.240 --> 00:17:51.600]  更甚的可能我們會說
[00:17:51.600 --> 00:17:52.880]  如果我從來沒有相信過上帝
[00:17:52.880 --> 00:17:56.120]  那就好了
[00:17:56.120 --> 00:17:58.120]  我最近才聽過
[00:17:58.120 --> 00:18:02.800]  有一個跟我以前一起回教會的朋友跟我說
[00:18:02.800 --> 00:18:03.640]  他問我一句
[00:18:03.640 --> 00:18:11.520]  你不覺得信耶穌是一些有錢人的玩意嗎?
[00:18:11.520 --> 00:18:14.080]  他的意思是在說什麼呢?
[00:18:14.080 --> 00:18:21.080]  他說信耶穌是一幫生活無憂的人才會做的事
[00:18:21.080 --> 00:18:24.480]  而他的生活有太多的事情需要去顧
[00:18:24.480 --> 00:18:26.480]  有太多的事情需要去做
[00:18:26.480 --> 00:18:28.000]  他要去追
[00:18:28.000 --> 00:18:30.040]  所以他沒有時間信耶穌
[00:18:30.040 --> 00:18:33.680]  沒有時間回教會
[00:18:33.680 --> 00:18:36.240]  我想這個想法其實跟那幫以色列人
[00:18:36.240 --> 00:18:38.000]  其實不是差很遠
[00:18:38.000 --> 00:18:42.160]  他也是在看一個自身當下的需要
[00:18:42.160 --> 00:18:44.760]  跟從神信耶穌這些事情
[00:18:44.760 --> 00:18:48.240]  讓我有飯吃
[00:18:48.240 --> 00:18:53.200]  之後再說吧
[00:18:53.200 --> 00:18:54.360]  弟兄姊妹
[00:18:54.360 --> 00:18:56.160]  今天經文提醒我們
[00:18:56.160 --> 00:18:56.840]  是的
