
[00:00:00.000 --> 00:00:03.400]  請你打開聖經的《約書亞記》第八章
[00:01:51.600 --> 00:01:53.320]  但是無論如何
[00:01:53.320 --> 00:01:55.840]  神的說話是我們的力量
[00:01:55.840 --> 00:01:57.320]  神的說話才是我們的力量
[00:01:57.320 --> 00:01:58.520]  跟你隔壁的網友說
[00:01:58.520 --> 00:02:01.720]  神的說話是你的力量
[00:02:01.720 --> 00:02:04.440]  昨天有上基督教教義的弟兄姊妹
[00:02:04.440 --> 00:02:06.280]  你就知道
[00:02:06.280 --> 00:02:07.440]  今天
[00:02:07.440 --> 00:02:10.120]  我們為什麼要這麼強調
[00:02:10.120 --> 00:02:12.720]  我們的祖源要讀聖經
[00:02:12.720 --> 00:02:16.160]  或者讀聖經怎麼會有什麼危險性
[00:02:16.160 --> 00:02:18.440]  如果智慧越多
[00:02:18.440 --> 00:02:20.040]  人就會越來越驕傲
[00:02:20.040 --> 00:02:21.440]  但是不讀聖經的話
[00:02:21.440 --> 00:02:23.200]  我們就缺乏了能力
[00:02:23.200 --> 00:02:25.440]  有時候我們有心無力
[00:02:25.440 --> 00:02:27.320]  我們的祖源生命有心無力
[00:02:27.320 --> 00:02:30.160]  是因為缺少了神的說話
[00:02:30.160 --> 00:02:32.520]  在這裡當時華林道約書亞之後
[00:02:32.520 --> 00:02:36.760]  有一個很信服的領袖立刻起來
[00:02:36.760 --> 00:02:37.840]  在第二節
[00:02:37.840 --> 00:02:42.240]  更加跟他說你要在城後面設下伏兵
[00:02:42.240 --> 00:02:44.480]  神教他怎麼打仗
[00:02:44.480 --> 00:02:48.040]  約書亞知道整個艾城的失敗來源
[00:02:48.040 --> 00:02:49.480]  整場戰役的失敗
[00:02:49.480 --> 00:02:51.760]  上次講到提到有兩個原因
[00:02:51.760 --> 00:02:52.400]  第一
[00:02:52.400 --> 00:02:53.440]  就是他們輕敵
[00:02:53.440 --> 00:02:56.440]  他們以為對方的士兵這麼少
[00:02:56.440 --> 00:02:58.960]  他們只要派三千兵打就贏
[00:02:58.960 --> 00:03:00.280]  他們沒有求問上帝
[00:03:00.280 --> 00:03:01.840]  沒有倚靠上帝
[00:03:01.840 --> 00:03:05.320]  沒有尋求上帝教他們的方法怎麼打
[00:03:05.320 --> 00:03:07.440]  他們靠自己的聰明
[00:03:07.440 --> 00:03:10.800]  第二個原因很明顯就是亞干犯罪
[00:03:10.800 --> 00:03:14.280]  不過在這段經文裡面就顯示了
[00:03:14.280 --> 00:03:18.480]  今天是兩類的極端的基督徒
[00:03:18.480 --> 00:03:20.960]  第一類的極端的基督徒就認為
[00:03:20.960 --> 00:03:23.480]  我們不需要倚靠神的智慧
[00:03:23.480 --> 00:03:25.680]  因為祈完禱都要開會
[00:03:25.680 --> 00:03:27.120]  祈完禱都要做
[00:03:27.120 --> 00:03:27.920]  祈做什麼呢
[00:03:27.920 --> 00:03:28.960]  花那麼多時間祈禱
[00:03:28.960 --> 00:03:32.080]  不如多聊兩分鐘比較好
[00:03:32.080 --> 00:03:38.080]  這種信徒是很難成功的
[00:03:38.080 --> 00:03:41.360]  但我在講的是在神心目中的成功定義
[00:03:41.360 --> 00:03:44.200]  不是在社會上成功的定義
[00:03:44.200 --> 00:03:47.800]  我們很多時候看到今天教會軟弱無能
[00:03:47.800 --> 00:03:48.640]  軟弱無力
[00:03:48.640 --> 00:03:54.920]  因為我們靠自己的方法和智慧過於上帝
[00:03:54.920 --> 00:03:56.400]  就好像攻打艾成一樣
[00:03:56.400 --> 00:03:57.960]  是不可能成功的
[00:03:57.960 --> 00:04:00.120]  但另一類極端的信徒
[00:04:00.120 --> 00:04:02.840]  就是祈禱、祈禱、祈禱
[00:04:02.840 --> 00:04:04.680]  我們把時間放在祈禱那裡
[00:04:04.680 --> 00:04:05.920]  我們敬拜讚美
[00:04:05.920 --> 00:04:07.280]  我們不要做、不要計劃
[00:04:07.280 --> 00:04:08.880]  因為這樣是不屬靈的
[00:04:08.880 --> 00:04:11.240]  這是另一類的極端
[00:04:11.240 --> 00:04:15.800]  這種是低智和懶的基督徒
[00:04:15.800 --> 00:04:18.640]  那邊是高智勤力的信徒
[00:04:18.640 --> 00:04:20.600]  不過他沒有依靠上帝
[00:04:20.600 --> 00:04:22.000]  只依靠自己的能力
[00:04:22.000 --> 00:04:23.280]  是不會得勝的
[00:04:23.280 --> 00:04:26.600]  但這邊是低智兼懶的基督徒
[00:04:26.600 --> 00:04:30.720]  因為祈禱和讚美的代價很小
[00:04:30.720 --> 00:04:34.120]  但出去打仗的代價是大的
[00:04:34.120 --> 00:04:35.320]  這裡看一下
[00:04:35.320 --> 00:04:36.760]  在第四節和第八節
[00:04:36.760 --> 00:04:38.360]  在第八章四至八節
[00:04:38.360 --> 00:04:40.440]  耶和華講了一句話
[00:04:40.440 --> 00:04:43.760]  你們要在後面設下伏兵
[00:04:43.760 --> 00:04:47.760]  約書下就要想盡辦法去執行
[00:04:47.760 --> 00:04:51.280]  完成上帝教導他的方法
[00:04:51.280 --> 00:04:54.080]  在這裡做上司的
[00:04:54.080 --> 00:04:56.520]  或者做老闆的更加清楚
[00:04:56.520 --> 00:04:58.280]  你叫你的下屬做事
[00:04:58.280 --> 00:05:00.040]  吩咐他一句
[00:05:00.040 --> 00:05:02.160]  接著他出到房門口
[00:05:02.160 --> 00:05:03.720]  接著再回頭問你
[00:05:03.720 --> 00:05:05.640]  老闆、上司
[00:05:05.640 --> 00:05:08.480]  你剛才說的方法那樣東西
[00:05:08.480 --> 00:05:10.520]  我應該怎麼做
[00:05:10.520 --> 00:05:14.000]  你火都來了
[00:05:14.000 --> 00:05:15.240]  你還問我怎麼做
[00:05:15.240 --> 00:05:15.920]  問我怎麼做
[00:05:15.920 --> 00:05:16.560]  我教你做
[00:05:16.560 --> 00:05:18.400]  不如我做
[00:05:18.400 --> 00:05:20.240]  很多信徒是這樣的
[00:05:20.240 --> 00:05:22.080]  有很多信徒覺得這樣是屬靈
[00:05:22.080 --> 00:05:23.120]  最慘是
[00:05:23.120 --> 00:05:24.800]  上帝已經叫我們做了
[00:05:24.800 --> 00:05:26.080]  教了我們怎麼做
[00:05:26.080 --> 00:05:28.080]  接著還要問上帝
[00:05:28.080 --> 00:05:29.200]  我們繼續祈禱
[00:05:29.200 --> 00:05:33.040]  上帝你究竟要我們怎麼做呢
[00:05:33.040 --> 00:05:35.400]  上帝火都來了
[00:05:35.400 --> 00:05:37.960]  所以這兩種都是極端
[00:05:37.960 --> 00:05:40.880]  在真正的合乎聖經的屬靈原則
[00:05:40.880 --> 00:05:42.520]  是在說什麼呢
[00:05:42.520 --> 00:05:44.960]  一方面我們要尋求上帝的方法
[00:05:44.960 --> 00:05:46.000]  第二方面
[00:05:46.000 --> 00:05:49.640]  我們要運用上帝給我們的智慧
[00:05:49.640 --> 00:05:52.960]  去完成上帝要我們完成的事情
[00:05:52.960 --> 00:05:56.040]  這兩者是並沒有矛盾的
[00:05:56.040 --> 00:05:57.400]  我們看看
[00:05:57.400 --> 00:05:59.960]  當日施亞預備大軍
[00:05:59.960 --> 00:06:01.800]  二萬五千個大軍
[00:06:01.800 --> 00:06:05.920]  埋伏在山谷那裡過了一晚夜
[00:06:05.920 --> 00:06:07.480]  我們不是晚上特集
[00:06:07.480 --> 00:06:08.840]  他用的方法不是晚上特集
[00:06:08.840 --> 00:06:12.760]  所以晚上只是在等候時機到天亮而已
[00:06:12.760 --> 00:06:15.960]  然後另一邊就派了五千軍隊
[00:06:15.960 --> 00:06:17.880]  按照耶和華的吩咐
[00:06:17.880 --> 00:06:20.800]  在艾城和伯特利中間
[00:06:20.800 --> 00:06:22.680]  伏兵在那裡
[00:06:22.680 --> 00:06:24.320]  因為後來打仗
[00:06:24.320 --> 00:06:26.040]  連伯特利城的人都出來
[00:06:26.040 --> 00:06:29.440]  增援艾城的人
[00:06:29.440 --> 00:06:31.520]  這次打仗的信徒就說
[00:06:31.520 --> 00:06:33.240]  我們出去
[00:06:33.240 --> 00:06:37.440]  然後引對方的軍隊出來
[00:06:37.440 --> 00:06:41.560]  然後對方艾城的軍隊就像上次以色列一樣
[00:06:41.560 --> 00:06:43.360]  嬌兵必敗
[00:06:43.360 --> 00:06:45.520]  他認為這次贏定了
[00:06:45.520 --> 00:06:48.280]  所以說當敵軍一出現的時候
[00:06:48.280 --> 00:06:50.680]  我們就裝輸逃跑
[00:06:50.680 --> 00:06:54.000]  然後就引導對方全城要出來剿滅
[00:06:54.000 --> 00:06:56.760]  一次過希望能夠剿滅以色列人
[00:06:56.760 --> 00:07:00.280]  誰知全城的人一出來的時候
[00:07:00.280 --> 00:07:05.240]  那五千個伏兵就攻進城裡面
[00:07:05.240 --> 00:07:10.200]  這就是整個戰爭的計謀
[00:07:10.200 --> 00:07:12.880]  說是容易,是不是那麼容易成就呢?
[00:07:12.880 --> 00:07:16.360]  計劃歸計劃,成功是兩回事
[00:07:16.360 --> 00:07:18.680]  所以有很多人吹水很厲害
[00:07:18.680 --> 00:07:22.160]  但是你叫他做一件事是很艱難的
[00:07:22.160 --> 00:07:24.760]  我們香港太多吹水的人了
[00:07:24.760 --> 00:07:27.880]  特別網上吹水的太多
[00:07:27.880 --> 00:07:30.800]  罵人的太多,吹水的太多
[00:07:30.800 --> 00:07:32.800]  真正做事的人很少
[00:07:32.800 --> 00:07:35.600]  這個計劃是那麼容易成就
[00:07:35.600 --> 00:07:36.920]  不是那麼容易的事情
[00:07:36.920 --> 00:07:40.280]  第九節就記載約書亞夜間
[00:07:40.280 --> 00:07:43.600]  是去到士兵中間過夜
[00:07:43.600 --> 00:07:45.200]  第一節我已經講了
[00:07:45.200 --> 00:07:48.600]  領袖的信心要重建是不容易的
[00:07:48.600 --> 00:07:50.400]  但是就算重建領袖的信心
[00:07:50.400 --> 00:07:52.640]  群眾的信心也可以被重建
[00:07:52.640 --> 00:07:54.400]  現在他們仍然在惶恐當中
[00:07:54.400 --> 00:07:55.680]  是不是那麼容易呢?
[00:07:55.680 --> 00:07:57.200]  約書亞身為一個領袖
[00:07:57.200 --> 00:08:00.680]  他要去到士兵的營裡面過夜
[00:08:00.680 --> 00:08:02.400]  是代表了一件事情
[00:08:02.400 --> 00:08:03.400]  他說我與你同在
[00:08:03.400 --> 00:08:05.680]  好像耶和華與我同在一樣
[00:08:05.680 --> 00:08:10.760]  我要來是要重振整個軍隊的信心
[00:08:10.760 --> 00:08:13.600]  重振我們那種勇氣
[00:08:13.600 --> 00:08:16.280]  否則明天打仗必定會輸
[00:08:16.280 --> 00:08:19.040]  這個是領袖要做的事情
[00:08:19.040 --> 00:08:20.480]  在十八節
[00:08:20.480 --> 00:08:21.400]  當他打仗的時候
[00:08:21.400 --> 00:08:23.000]  耶和華還跟約書亞說
[00:08:23.000 --> 00:08:25.040]  你向艾成伸出手裡面的標槍
[00:08:25.040 --> 00:08:28.000]  因為我要將那一城交給在你們手裡面
[00:08:28.000 --> 00:08:31.280]  約書亞就向那一城伸出手裡面的標槍
[00:08:31.280 --> 00:08:32.800]  你看看經文
[00:08:32.800 --> 00:08:35.080]  沒有講到整個戰爭的過程裡面
[00:08:35.080 --> 00:08:36.880]  耶和華有沒有參與
[00:08:36.880 --> 00:08:38.960]  沒有提到
[00:08:38.960 --> 00:08:42.960]  下一場的耶路撒冷王的聯合戰役
[00:08:42.960 --> 00:08:46.960]  就很清楚記載耶和華是動手幫他們
[00:08:46.960 --> 00:08:48.200]  這次沒有
[00:08:48.200 --> 00:08:52.640]  是約書亞伸出手上的標槍之後
[00:08:52.640 --> 00:08:55.320]  復兵就衝過去艾成
[00:08:55.320 --> 00:08:56.720]  然後直攻
[00:08:56.720 --> 00:08:57.920]  奪了城之後
[00:08:57.920 --> 00:09:00.920]  立即放火燒了艾成
[00:09:00.920 --> 00:09:03.280]  當時沒有通訊系統
[00:09:03.280 --> 00:09:05.200]  很清楚
[00:09:05.200 --> 00:09:07.000]  在事件裡面沒有通訊系統
[00:09:07.000 --> 00:09:08.400]  而距離這麼遠
[00:09:08.400 --> 00:09:10.560]  約書亞伸出手上的標槍
[00:09:10.560 --> 00:09:12.440]  對方是不是看到呢?
[00:09:12.440 --> 00:09:14.160]  當然是看不到
[00:09:14.160 --> 00:09:16.000]  怎麼可以這麼巧
[00:09:16.000 --> 00:09:18.120]  當他伸出手上的標槍之後
[00:09:18.120 --> 00:09:21.200]  復兵就可以直衝過去
[00:09:21.200 --> 00:09:22.640]  又這麼巧拿到這個城
[00:09:22.640 --> 00:09:23.800]  接著就放火
[00:09:23.800 --> 00:09:27.360]  整件事裡面很多巧合
[00:09:27.360 --> 00:09:29.440]  在記載裡面
[00:09:29.440 --> 00:09:30.200]  不要忘記
[00:09:30.200 --> 00:09:31.880]  今天基督徒不相信巧合
[00:09:31.880 --> 00:09:34.680]  我們相信這些都是上帝的作為
[00:09:34.680 --> 00:09:35.560]  這麼多的巧合
[00:09:35.560 --> 00:09:36.280]  再加上巧合
[00:09:36.280 --> 00:09:36.920]  再加上巧合
[00:09:36.920 --> 00:09:38.760]  這些都是上帝的作為
[00:09:38.760 --> 00:09:40.760]  換句話說
[00:09:40.760 --> 00:09:43.080]  伸出手上的標槍
[00:09:43.080 --> 00:09:44.920]  那個時機這麼準
[00:09:44.920 --> 00:09:46.400]  能夠成就整件事情
[00:09:46.400 --> 00:09:47.720]  最美德勝
[00:09:47.720 --> 00:09:49.080]  是上帝的保守
[00:09:49.080 --> 00:09:51.480]  沒有人可以誇老
[00:09:51.480 --> 00:09:56.040]  而約書亞伸出手上的標槍
[00:09:56.040 --> 00:09:59.920]  被讀者會回想起《出入及記》的十七章十一節
[00:09:59.920 --> 00:10:04.560]  當日約書亞的角色就是帶領自己的人去打阿瑪利亞
[00:10:04.560 --> 00:10:07.400]  而摩西在山上就舉手祈禱
[00:10:07.400 --> 00:10:11.160]  當摩西幾時祈禱手軟垂下來的時候
[00:10:11.160 --> 00:10:14.280]  約書亞的軍兵就輸
[00:10:14.280 --> 00:10:16.200]  當他幾時再舉手的時候
[00:10:16.200 --> 00:10:18.240]  約書亞的軍兵就贏了
[00:10:18.240 --> 00:10:19.640]  他們見到不對路
[00:10:19.640 --> 00:10:20.720]  這樣打下去
[00:10:20.720 --> 00:10:22.000]  被拉拉扯扯
[00:10:22.000 --> 00:10:25.120]  終於找了兩個人托著摩西的手
[00:10:25.120 --> 00:10:27.040]  誰托右邊誰托左邊
[00:10:27.040 --> 00:10:30.840]  這個是聖經文大遊戲要問的問題
[00:10:30.840 --> 00:10:33.880]  不過那個是生命記不是約書亞記
[00:10:33.880 --> 00:10:39.720]  我們見到在信徒要理解整段經文
[00:10:39.720 --> 00:10:42.440]  原來每一場戰役都很不一樣
[00:10:42.440 --> 00:10:45.600]  在昔日摩西是祈禱的那個
[00:10:45.600 --> 00:10:47.040]  約書亞是打仗的那個
[00:10:47.040 --> 00:10:49.400]  在今天約書亞不是打仗的那個
[00:10:49.400 --> 00:10:52.400]  約書亞是伸出他的標槍
[00:10:52.400 --> 00:10:54.400]  他不是祈禱的那個
[00:10:54.400 --> 00:10:58.720]  是代表了神更有能力的同約書亞同在
[00:10:58.720 --> 00:11:01.080]  將演出神的大能
[00:11:01.080 --> 00:11:03.960]  十八節伸出手
[00:11:03.960 --> 00:11:09.480]  二十六節直至贏了為止
[00:11:09.480 --> 00:11:11.920]  這個是一個堅持
[00:11:11.920 --> 00:11:13.480]  跟你加拿大人講一聲
[00:11:13.480 --> 00:11:16.240]  你要堅持
[00:11:16.240 --> 00:11:20.400]  打仗得勝與否其中一個條件就是
[00:11:20.400 --> 00:11:24.200]  是否堅持
[00:11:24.200 --> 00:11:27.560]  這次在第二節要教你怎麼打
[00:11:27.560 --> 00:11:28.840]  他們是得勝的
[00:11:28.840 --> 00:11:33.600]  問題是他們是否願意堅持
[00:11:33.600 --> 00:11:35.360]  很奇怪
[00:11:35.360 --> 00:11:40.320]  當艾成這場戰役贏了之後
[00:11:40.320 --> 00:11:42.640]  經文一轉
[00:11:42.640 --> 00:11:45.720]  就是大軍北上
[00:11:45.720 --> 00:11:50.280]  去到以巴魯山和基里森山
[00:11:50.280 --> 00:11:51.320]  沒什麼理由的
[00:11:51.320 --> 00:11:57.400]  這個不太合常理
[00:11:57.400 --> 00:11:59.200]  攻打耶利哥
[00:11:59.200 --> 00:12:00.720]  打艾成輸了
[00:12:00.720 --> 00:12:03.880]  輸了軍心大崩潰
[00:12:03.880 --> 00:12:05.480]  接著重拾軍心
[00:12:05.480 --> 00:12:08.920]  現在整個軍心大起
[00:12:08.920 --> 00:12:10.880]  在勇猛的時候
[00:12:10.880 --> 00:12:11.920]  還不乘勢追擊
[00:12:11.920 --> 00:12:13.600]  再下一城
[00:12:13.600 --> 00:12:15.640]  無論打足球和打籃球都是
[00:12:15.640 --> 00:12:20.560]  不會你自己那隊在贏
[00:12:20.560 --> 00:12:22.920]  然後氣勢如虹
[00:12:22.920 --> 00:12:25.360]  接著隊長叫停
[00:12:25.360 --> 00:12:26.120]  暫停
[00:12:26.120 --> 00:12:27.680]  沒理由的
[00:12:27.680 --> 00:12:29.720]  當然是乘勢追擊
[00:12:29.720 --> 00:12:30.920]  當然是再下一城
[00:12:30.920 --> 00:12:32.360]  跟著打下面的城
[00:12:32.360 --> 00:12:35.200]  為什麼耶和華一刻突然間
[00:12:35.200 --> 00:12:37.080]  弄個叫停牌
[00:12:37.080 --> 00:12:39.000]  然後更離譜的就是
[00:12:39.000 --> 00:12:40.160]  山長水遠
[00:12:40.160 --> 00:12:41.760]  你看這幅地圖就知道了
[00:12:41.760 --> 00:12:44.400]  由艾成上去士劍
[00:12:44.400 --> 00:12:45.560]  經過士劍
[00:12:45.560 --> 00:12:50.440]  然後去到以巴魯山和基里森山
[00:12:50.440 --> 00:12:54.360]  在這裡生命的耶和華曾經吩咐過
[00:12:54.360 --> 00:13:00.000]  他們要在這裡讀出神的話和獻祭
[00:13:00.000 --> 00:13:02.080]  五月份去以斯列的弟兄姊妹
[00:13:02.080 --> 00:13:04.760]  你會在車上都見到這幅景象
[00:13:04.760 --> 00:13:05.760]  我重新說
[00:13:05.760 --> 00:13:07.680]  在車上見到
[00:13:07.680 --> 00:13:10.640]  我們不會下車的
[00:13:10.640 --> 00:13:16.200]  究竟在哪個山宣告祝福呢
[00:13:16.200 --> 00:13:18.600]  哪個山宣告就座呢
[00:13:18.600 --> 00:13:20.240]  我給你一個方法記
[00:13:20.240 --> 00:13:21.600]  以基督的心為心
[00:13:21.600 --> 00:13:22.640]  那裡是祝福的
[00:13:22.640 --> 00:13:24.880]  基里森山
[00:13:24.880 --> 00:13:26.520]  我們知道
[00:13:26.520 --> 00:13:27.600]  這是一個問題
[00:13:27.600 --> 00:13:31.480]  為什麼長途跋涉去到這個地方獻祭
[00:13:31.480 --> 00:13:35.760]  這次不是派祭司領袖去
[00:13:35.760 --> 00:13:37.320]  聖經說得很清楚
[00:13:37.320 --> 00:13:38.960]  連男帶女
[00:13:38.960 --> 00:13:40.440]  婦孺孩子
[00:13:40.440 --> 00:13:43.040]  都全部要上這個地方
[00:13:43.040 --> 00:13:45.240]  不要忘記
[00:13:45.240 --> 00:13:48.160]  環境還沒平安
[00:13:48.160 --> 00:13:51.440]  接下來發生的就是在艾城下面的耶路撒冷王
[00:13:51.440 --> 00:13:54.240]  聯合聯軍
[00:13:54.240 --> 00:13:57.640]  來要剿滅以色列人
[00:13:57.640 --> 00:14:01.000]  環境還沒安全
[00:14:01.000 --> 00:14:02.920]  連男帶女
[00:14:02.920 --> 00:14:05.000]  勞斯頓還長途跋涉
[00:14:05.000 --> 00:14:05.840]  他在這裡做什麼事
[00:14:05.840 --> 00:14:07.200]  獻祭
[00:14:07.200 --> 00:14:08.920]  獻平安的祭
[00:14:08.920 --> 00:14:09.960]  平安的祭
[00:14:09.960 --> 00:14:11.280]  是一個感恩的祭
[00:14:11.280 --> 00:14:13.000]  是一個甘心的祭
[00:14:13.000 --> 00:14:17.080]  除了祭物的胸和右腿歸祭司之外
[00:14:17.080 --> 00:14:23.800]  其他的都是分給以色列群眾分享
[00:14:23.800 --> 00:14:24.800]  這個祭
[00:14:24.800 --> 00:14:28.680]  是要大家享受一個共同團契的生活
[00:14:28.680 --> 00:14:29.760]  分享的生活
[00:14:29.760 --> 00:14:31.520]  感恩的生活
[00:14:31.520 --> 00:14:34.480]  是人和神的關係的建立
[00:14:34.480 --> 00:14:37.360]  人和人的關係的建立
[00:14:37.360 --> 00:14:39.440]  在這裡
[00:14:39.440 --> 00:14:42.440]  我想回答兩個問題
[00:14:42.440 --> 00:14:43.760]  第一個問題
[00:14:43.760 --> 00:14:45.680]  很多人在網上經常問
[00:14:45.680 --> 00:14:49.280]  我上了耶穌要不要回教會呢
[00:14:49.280 --> 00:14:50.960]  大家記住
[00:14:50.960 --> 00:14:52.560]  西方人吃東西的方法
[00:14:52.560 --> 00:14:55.640]  和我們東方人吃東西的方法是不一樣的
[00:14:55.640 --> 00:15:01.200]  自助餐是西方人自我滿足的方法
[00:15:01.200 --> 00:15:03.240]  自助餐是不會和別人分享的
[00:15:03.240 --> 00:15:05.120]  自己拿自己的東西吃
[00:15:05.120 --> 00:15:06.840]  西方人是自己拿自己的
[00:15:06.840 --> 00:15:07.960]  但是你看到
[00:15:07.960 --> 00:15:12.160]  我們東方人吃東西的習慣不是這樣的
[00:15:12.160 --> 00:15:14.760]  是喜歡分享的
[00:15:14.760 --> 00:15:16.040]  我夾給你,你夾給我
[00:15:16.040 --> 00:15:17.600]  雖然你覺得有時候很煩
[00:15:17.600 --> 00:15:18.800]  我夾給左邊那個
[00:15:18.800 --> 00:15:19.840]  右邊那個又夾給我
[00:15:19.840 --> 00:15:21.160]  你幹什麼呢
[00:15:21.160 --> 00:15:23.880]  但是這種是我們那種文化
[00:15:23.880 --> 00:15:26.440]  這種文化就是喜歡分享
[00:15:26.440 --> 00:15:30.680]  還有喜歡搶一下
[00:15:30.680 --> 00:15:32.280]  那種氣氛來的
[00:15:32.280 --> 00:15:35.160]  可以搶一下
[00:15:35.160 --> 00:15:36.280]  也不會說不夠吃
[00:15:36.280 --> 00:15:37.600]  不過大家夾起來
[00:15:37.600 --> 00:15:41.440]  那種感覺和分好了
[00:15:41.440 --> 00:15:45.280]  你如果去一些高級的酒樓裡面吃的殘廢餐
[00:15:45.280 --> 00:15:46.000]  分給你
[00:15:46.000 --> 00:15:49.240]  你會失去那種感覺
[00:15:49.240 --> 00:15:50.880]  東方人是這樣的
[00:15:50.880 --> 00:15:52.840]  因為這是一個關係建立
[00:15:52.840 --> 00:15:55.600]  吃東西不只是為了吃東西
[00:15:55.600 --> 00:15:57.520]  吃東西是一種關係的建立
[00:15:57.520 --> 00:16:00.080]  透過吃東西這個過程
[00:16:00.080 --> 00:16:01.880]  是一個關係建立
[00:16:01.880 --> 00:16:04.160]  和西方文化很不一樣
[00:16:04.160 --> 00:16:06.120]  猶太人是東方文化
[00:16:06.120 --> 00:16:09.760]  整個獻祭和分祭物的過程裡面
[00:16:09.760 --> 00:16:11.960]  就是一種和上帝的關係建立
[00:16:11.960 --> 00:16:13.440]  和人的關係建立
[00:16:13.440 --> 00:16:14.920]  你問我一個人上了耶穌之後
[00:16:14.920 --> 00:16:16.440]  是否需要回教會
[00:16:16.440 --> 00:16:18.480]  答案一定是需要
[00:16:18.480 --> 00:16:24.280]  因為基督教信仰不是一個個人的信仰
[00:16:24.280 --> 00:16:28.080]  基督教信仰不是一個個人的信仰
[00:16:28.080 --> 00:16:29.160]  你說不是啊
[00:16:29.160 --> 00:16:31.200]  現在網絡世界這麼發達
[00:16:31.200 --> 00:16:34.520]  我上網聽任何人說都可以
[00:16:34.520 --> 00:16:36.880]  我聽任何人說都可以
[00:16:36.880 --> 00:16:40.000]  昨天有人發了一封一篇的
[00:16:40.000 --> 00:16:44.480]  我相信是作出來的一段故事
[00:16:44.480 --> 00:16:46.680]  但是我覺得是很精彩的
[00:16:46.680 --> 00:16:50.720]  那個女的 WhatsApp 她爸爸跟她說
[00:16:50.720 --> 00:16:52.840]  爸爸 我現在在拍拖
[00:16:52.840 --> 00:16:55.880]  我男朋友在阿拉斯加
[00:16:55.880 --> 00:16:57.640]  我就在印度
[00:16:57.640 --> 00:16:58.680]  我們兩個怎麼認識的呢
[00:16:58.680 --> 00:17:00.840]  透過 Facebook 裡面認識的
[00:17:00.840 --> 00:17:04.160]  然後我們透過 Skype 彼此見面
[00:17:04.160 --> 00:17:06.920]  然後我們 WhatsApp 了很長時間
[00:17:06.920 --> 00:17:11.680]  最後我們決定結婚了
[00:17:11.680 --> 00:17:12.840]  她爸爸就回覆她
[00:17:12.840 --> 00:17:15.080]  Oh really? 真的嗎?
[00:17:15.080 --> 00:17:19.360]  祝福你們在 Twitter 舉行婚禮
[00:17:19.360 --> 00:17:24.320]  然後在 eBay 可以買你的寶寶
[00:17:24.320 --> 00:17:26.760]  透過 Gmail 去收貨
[00:17:26.760 --> 00:17:29.200]  如果有一天你不滿意你老公的話
[00:17:29.200 --> 00:17:32.600]  可以在網上拍賣 丟走他就行了
[00:17:32.600 --> 00:17:34.480]  這個就是說
[00:17:34.480 --> 00:17:36.520]  現在八十後那種虛擬世界
[00:17:36.520 --> 00:17:38.680]  什麼叫虛擬 虛擬就不是真實的
