
[00:00:00.000 --> 00:00:02.760]  好 我們現在看回這件事情
[00:02:33.400 --> 00:02:36.120]  他自己就是失敗了
[00:02:36.120 --> 00:02:37.400]  當你去到
[00:02:37.400 --> 00:02:39.080]  看史詩記最後的時候
[00:02:39.080 --> 00:02:42.120]  不單止先知的角色完全崩潰
[00:02:42.120 --> 00:02:43.720]  連祭司的角色都崩潰
[00:02:43.720 --> 00:02:48.480]  因爲最後那幾章是在說祭司系統完全崩潰了
[00:02:48.480 --> 00:02:50.120]  簡單來說
[00:02:50.120 --> 00:02:52.720]  史詩的時代真的是一個饑荒時代
[00:02:52.720 --> 00:02:54.560]  但不是普通的饑荒不簡單
[00:02:54.560 --> 00:02:56.840]  是上帝話語的饑荒
[00:02:56.840 --> 00:03:00.520]  如果你上個學期有跟我讀過最後那兩篇
[00:03:00.520 --> 00:03:02.280]  最後的結尾的時候
[00:03:02.280 --> 00:03:04.000]  其實很深
[00:03:04.000 --> 00:03:04.600]  怎麼說呢
[00:03:04.600 --> 00:03:05.800]  很深寒的
[00:03:05.800 --> 00:03:07.160]  深寒的地方是什麼呢
[00:03:07.160 --> 00:03:09.360]  就是最後那兩個大故事
[00:03:09.360 --> 00:03:11.040]  最後那五章成經裏面
[00:03:11.040 --> 00:03:12.880]  個個人口中都是叫耶和華
[00:03:12.880 --> 00:03:13.960]  耶和華
[00:03:13.960 --> 00:03:14.880]  耶和華祝福我
[00:03:14.880 --> 00:03:15.760]  耶和華祝福我
[00:03:15.760 --> 00:03:16.880]  耶和華與你同在
[00:03:16.880 --> 00:03:17.880]  耶和華與你同在
[00:03:17.880 --> 00:03:20.480]  而每一個人在口叫耶和華的人
[00:03:20.480 --> 00:03:22.280]  其實不知道耶和華是誰
[00:03:22.280 --> 00:03:23.600]  他做的東西
[00:03:23.600 --> 00:03:25.840]  和摩西吳京前面的東西
[00:03:25.840 --> 00:03:27.080]  全部違反了
[00:03:27.080 --> 00:03:28.880]  你明白嗎
[00:03:28.880 --> 00:03:31.920]  所以史詩的時代是一個饑荒的時代
[00:03:31.920 --> 00:03:32.920]  饑荒什麼呢
[00:03:32.920 --> 00:03:34.360]  上帝的話語
[00:03:34.360 --> 00:03:36.680]  再沒有在儀式人當中
[00:03:36.680 --> 00:03:39.720]  儀式人當中是不認識上帝的話語
[00:03:39.720 --> 00:03:41.320]  令我想起阿摩斯書
[00:03:41.320 --> 00:03:43.360]  我想大家都熟悉這個
[00:03:43.360 --> 00:03:45.560]  但不說這個背景等等
[00:03:45.560 --> 00:03:46.720]  阿摩斯他說
[00:03:46.720 --> 00:03:48.600]  日子將到
[00:03:48.600 --> 00:03:50.120]  有饑荒在這個世界裏面
[00:03:50.120 --> 00:03:52.920]  但不是一個沒有餅沒有水的地方
[00:03:52.920 --> 00:03:56.000]  是人們再也沒有聽到耶和華的話
[00:03:56.000 --> 00:03:56.840]  OK
[00:03:56.840 --> 00:03:58.200]  他們要尋求耶和華
[00:03:58.200 --> 00:03:59.200]  尋不着
[00:03:59.200 --> 00:04:01.760]  其實整個舊的聖經
[00:04:01.760 --> 00:04:04.120]  都彷彿是有一個這樣的
[00:04:04.120 --> 00:04:05.920]  都在一個旱災當中
[00:04:05.920 --> 00:04:09.320]  雖然上帝不斷在旱災當中
[00:04:09.320 --> 00:04:10.920]  用仙姿去向他們傳話
[00:04:10.920 --> 00:04:13.240]  但他不斷地離棄上帝
[00:04:13.240 --> 00:04:14.360]  以至到最後
[00:04:14.360 --> 00:04:17.000]  《瑪拉基書》之後有400年
[00:04:17.000 --> 00:04:18.960]  是再沒有上帝的話語了
[00:04:18.960 --> 00:04:21.360]  直至
[00:04:21.360 --> 00:04:22.880]  司徒亞罕出來
[00:04:22.880 --> 00:04:24.480]  耶穌出來等等
[00:04:24.480 --> 00:04:26.240]  所以很多東西是可以講的
[00:04:26.240 --> 00:04:28.200]  這個饑荒
[00:04:28.200 --> 00:04:29.560]  但重要的東西
[00:04:29.560 --> 00:04:31.160]  我想告訴你
[00:04:31.160 --> 00:04:33.280]  其實整個故事
[00:04:33.280 --> 00:04:35.160]  如果你看了我剛纔跟你講的東西
[00:04:35.160 --> 00:04:38.520]  你知道他們這個動作是有問題的
[00:04:38.520 --> 00:04:42.240]  饑荒的時候
[00:04:42.240 --> 00:04:44.760]  在猶大的伯利恆
[00:04:44.760 --> 00:04:48.320]  有一個人帶着妻子和兩個兒子
[00:04:48.320 --> 00:04:51.480]  往摩壓地去居住
[00:04:51.480 --> 00:04:53.080]  往摩壓地去居住
[00:04:53.080 --> 00:04:54.280]  摩壓地是哪裏呢
[00:04:54.280 --> 00:04:56.160]  藍色的是猶大
[00:04:56.160 --> 00:04:57.880]  摩壓地呢
[00:04:57.880 --> 00:04:59.200]  就是藍邊一點
[00:04:59.200 --> 00:05:00.440]  不過你要去摩壓地
[00:05:00.440 --> 00:05:02.120]  因爲有那個什麼海
[00:05:02.120 --> 00:05:03.920]  死海
[00:05:03.920 --> 00:05:06.120]  那你又要去
[00:05:06.120 --> 00:05:08.200]  你要去向一個方向
[00:05:08.200 --> 00:05:09.280]  再去另一個方向
[00:05:09.280 --> 00:05:10.840]  等一下再講
[00:05:10.840 --> 00:05:13.560]  摩壓地在聖經裏面
[00:05:13.560 --> 00:05:15.360]  有沒有出過呢
[00:05:15.360 --> 00:05:16.120]  有出過的
[00:05:16.120 --> 00:05:18.360]  所以你又是應該OIA的
[00:05:18.360 --> 00:05:20.960]  你的腦子就好像電腦一樣
[00:05:20.960 --> 00:05:23.360]  OIA所有的摩壓
[00:05:23.360 --> 00:05:25.120]  當然我們沒辦法做那麼多
[00:05:25.120 --> 00:05:28.720]  但是你一定記得這個故事
[00:05:28.720 --> 00:05:30.880]  巴拿的Donkey
[00:05:30.880 --> 00:05:32.000]  那隻小鹿
[00:05:32.000 --> 00:05:34.640]  他被人叫去
[00:05:34.640 --> 00:05:36.080]  去詛咒以色列人
[00:05:36.080 --> 00:05:38.520]  以色列人經過摩壓的時候
[00:05:38.520 --> 00:05:42.160]  所以以色列人和摩壓是死敵
[00:05:42.160 --> 00:05:43.960]  這是一個很重要的東西
[00:05:43.960 --> 00:05:45.920]  所以他們去摩壓地
[00:05:45.920 --> 00:05:48.720]  有沒有理由呢
[00:05:48.720 --> 00:05:50.000]  沒理由的
[00:05:50.000 --> 00:05:51.160]  你說他沒去埃及
[00:05:51.160 --> 00:05:52.240]  好啊
[00:05:52.240 --> 00:05:54.600]  但是他離開了淨水之地
[00:05:54.600 --> 00:05:57.160]  第二他去了摩壓地
[00:05:57.160 --> 00:05:58.640]  第三
[00:05:58.640 --> 00:06:00.680]  他走哪個方向呢
[00:06:00.680 --> 00:06:02.160]  他要走東
[00:06:02.160 --> 00:06:03.480]  他要走東
[00:06:03.480 --> 00:06:04.800]  走東呢
[00:06:04.800 --> 00:06:08.240]  是不是一個好方向呢
[00:06:08.240 --> 00:06:09.280]  不是一個好方向
[00:06:09.280 --> 00:06:11.400]  移民你不要去向東邊移
[00:06:11.400 --> 00:06:13.680]  說東邊西邊都一樣
[00:06:13.680 --> 00:06:17.080]  地球轉了都爬不下來
[00:06:17.080 --> 00:06:18.360]  爲什麼呢
[00:06:18.360 --> 00:06:20.400]  因爲在聖經裏面
[00:06:20.400 --> 00:06:21.520]  在舊約聖經裏面
[00:06:21.520 --> 00:06:23.400]  有幾次的東移
[00:06:23.400 --> 00:06:24.880]  都不是好東西
[00:06:24.880 --> 00:06:25.960]  如果你有做功課
[00:06:25.960 --> 00:06:28.200]  你應該知道爲什麼我叫你看那幾段聖經
[00:06:28.200 --> 00:06:30.680]  第一個最重要的東移
[00:06:30.680 --> 00:06:32.400]  是他們犯罪之後
[00:06:32.400 --> 00:06:34.360]  在伊甸園裏面
[00:06:34.360 --> 00:06:35.880]  也會說將人趕走
[00:06:35.880 --> 00:06:36.720]  趕走去哪裏呢
[00:06:36.720 --> 00:06:37.800]  有方向的
[00:06:37.800 --> 00:06:39.800]  在伊甸園的東邊
[00:06:39.800 --> 00:06:40.760]  趕他們走
[00:06:40.760 --> 00:06:44.160]  然後伊甸園的東邊有火焰轉動的劍
[00:06:44.160 --> 00:06:45.320]  守住生命樹
[00:06:45.320 --> 00:06:46.360]  不讓他們返回
[00:06:46.360 --> 00:06:47.360]  所以他們走的時候
[00:06:47.360 --> 00:06:51.920]  他們是向東邊移走的
[00:06:51.920 --> 00:06:54.840]  我想你記得
[00:06:54.840 --> 00:06:58.520]  夏威夷是怎麼犯罪的
[00:06:58.520 --> 00:06:59.440]  夏威夷是怎麼犯罪的
[00:06:59.440 --> 00:07:02.000]  有沒有人記得
[00:07:02.000 --> 00:07:05.000]  你可以說他喫了禁果
[00:07:05.000 --> 00:07:06.200]  但他沒喫禁果之後
[00:07:06.200 --> 00:07:09.400]  爲什麼他要喫禁果呢
[00:07:09.400 --> 00:07:11.600]  因爲他看到禁果
[00:07:11.600 --> 00:07:13.040]  禁果很美的
[00:07:13.040 --> 00:07:15.720]  看
[00:07:15.720 --> 00:07:18.360]  你記得史詩的主題是什麼
[00:07:18.360 --> 00:07:21.440]  他們在做眼中捍衛對的事
[00:07:21.440 --> 00:07:22.440]  捍衛你的事
[00:07:22.440 --> 00:07:24.040]  但要捍衛我
[00:07:24.040 --> 00:07:25.120]  你明白嗎
[00:07:25.120 --> 00:07:26.120]  所以他們的毒
[00:07:26.120 --> 00:07:28.280]  那個毒是從哪裏出來的
[00:07:28.280 --> 00:07:29.840]  是夏威夷那裏出來的
[00:07:29.840 --> 00:07:31.480]  人的第一次墮落
[00:07:31.480 --> 00:07:33.280]  其實是引發到後來
[00:07:33.280 --> 00:07:35.040]  所有東西都是有連軌的
[00:07:35.040 --> 00:07:36.200]  記住
[00:07:36.200 --> 00:07:37.200]  這個是第一個東夷
[00:07:37.200 --> 00:07:38.760]  第二個東夷的故事
[00:07:38.760 --> 00:07:40.680]  又與眼睛有關係的
[00:07:40.680 --> 00:07:43.040]  第二個東夷的故事是什麼
[00:07:43.040 --> 00:07:44.680]  羅德的故事
[00:07:44.680 --> 00:07:47.400]  你看羅德是爲什麼東夷呢
[00:07:47.400 --> 00:07:49.400]  羅德
[00:07:49.400 --> 00:07:51.800]  舉目
[00:07:51.800 --> 00:07:54.000]  小心你的眼
[00:07:54.000 --> 00:07:56.200]  你記得這個故事就是
[00:07:56.200 --> 00:07:58.960]  阿巴拉罕發生不清楚
[00:07:58.960 --> 00:08:02.080]  又是羅德說我們的生意搞得太大了
[00:08:02.080 --> 00:08:03.400]  不如分了
[00:08:03.400 --> 00:08:05.400]  阿巴拉罕因爲他現在深信
[00:08:05.400 --> 00:08:07.560]  他過了十二章的時候
[00:08:07.560 --> 00:08:08.560]  他完全
[00:08:08.560 --> 00:08:11.440]  這些東西他知道要照着他
[00:08:11.440 --> 00:08:13.360]  於是他說不如你選吧
[00:08:13.360 --> 00:08:14.840]  你選吧
[00:08:14.840 --> 00:08:17.880]  於是羅德怎麼選呢
[00:08:17.880 --> 00:08:19.080]  他用眼睛選
[00:08:19.080 --> 00:08:20.400]  那就糟了
[00:08:20.400 --> 00:08:21.600]  他用眼睛選
[00:08:21.600 --> 00:08:23.680]  他看見
[00:08:23.680 --> 00:08:26.680]  約旦河這些平民很好
[00:08:26.680 --> 00:08:29.680]  想生意
[00:08:29.680 --> 00:08:33.920]  他又去了索羅馬羅摩拉這個地方
[00:08:33.920 --> 00:08:35.240]  因爲他
[00:08:35.240 --> 00:08:36.840]  用他的眼睛選
[00:08:36.840 --> 00:08:38.240]  他說他這裏
[00:08:38.240 --> 00:08:41.000]  好像原子
[00:08:41.000 --> 00:08:42.160]  原子發生了什麼事呢
[00:08:42.160 --> 00:08:43.760]  就是人人用眼睛選
[00:08:43.760 --> 00:08:45.000]  所以
[00:08:45.000 --> 00:08:46.320]  好像埃及地好不好
[00:08:46.320 --> 00:08:48.240]  當然沒有埃及地
[00:08:48.240 --> 00:08:48.840]  因爲
[00:08:48.840 --> 00:08:51.640]  讀這個故事的人已經出了埃及
[00:08:51.640 --> 00:08:54.560]  已經知道埃及地最後是有實災
[00:08:54.560 --> 00:08:55.080]  你明白嗎
[00:08:55.080 --> 00:08:56.680]  所以這些東西全部都是壞東西
[00:08:56.680 --> 00:08:58.480]  你都知道索羅馬羅摩拉
[00:08:58.480 --> 00:09:00.160]  是被上帝毀了
[00:09:00.160 --> 00:09:02.640]  而他羅德走的方向是什麼呢
[00:09:02.640 --> 00:09:05.080]  是東邊
[00:09:05.080 --> 00:09:06.600]  我不知道你有沒有想過
[00:09:06.600 --> 00:09:09.040]  羅德當時剛剛被他選的時候
[00:09:09.040 --> 00:09:11.160]  羅德說沒辦法
[00:09:11.160 --> 00:09:12.400]  我叔叔讓我選
[00:09:12.400 --> 00:09:13.720]  你叫我怎麼辦
[00:09:13.720 --> 00:09:18.960]  你有沒有想過羅德當時的正確反應是怎樣
[00:09:18.960 --> 00:09:20.240]  他的最後回應是
[00:09:20.240 --> 00:09:22.120]  我死都不走
[00:09:22.120 --> 00:09:23.120]  爲什麼
[00:09:23.120 --> 00:09:24.200]  因爲在《舊約乘經》
[00:09:24.200 --> 00:09:25.920]  直到這個時刻
[00:09:25.920 --> 00:09:28.000]  從世紀第十二十三章裏面
[00:09:28.000 --> 00:09:30.240]  只有一個人有認可
[00:09:30.240 --> 00:09:32.040]  那個人是誰
[00:09:32.040 --> 00:09:33.560]  阿巴拉罕
[00:09:33.560 --> 00:09:35.600]  你不可以離開阿巴拉罕
[00:09:35.600 --> 00:09:37.760]  有更多好處都不可以離開阿巴拉罕
[00:09:37.760 --> 00:09:38.760]  爲什麼
[00:09:38.760 --> 00:09:41.280]  他是一個承諾人
[00:09:41.280 --> 00:09:43.080]  只有阿巴拉罕有認可
[00:09:43.080 --> 00:09:44.360]  你離開了認可人
[00:09:44.360 --> 00:09:46.120]  你就沒有認可
[00:09:46.120 --> 00:09:47.600]  你明白嗎
[00:09:47.600 --> 00:09:49.400]  這東西指的是什麼
[00:09:49.400 --> 00:09:52.880]  《新約乘經》裏面誰是認可人
[00:09:52.880 --> 00:09:54.520]  阿巴拉罕的後代
[00:09:54.520 --> 00:09:55.360]  只有一個
[00:09:55.360 --> 00:09:56.520]  耶穌
[00:09:56.520 --> 00:09:58.200]  所以爲什麼《新約乘經》
[00:09:58.200 --> 00:10:01.960]  你看希伯來書
[00:10:01.960 --> 00:10:03.360]  希伯來書的主旨是什麼
[00:10:03.360 --> 00:10:06.080]  死都不可以離開耶穌
[00:10:06.080 --> 00:10:07.640]  無論外面有多少好處
[00:10:07.640 --> 00:10:09.240]  或者你有多大的反應
[00:10:09.240 --> 00:10:10.240]  都不可以離開耶穌
[00:10:10.240 --> 00:10:10.800]  爲什麼
[00:10:10.800 --> 00:10:13.080]  因爲他是唯一有認可的人
[00:10:13.080 --> 00:10:14.480]  你離開了他
[00:10:14.480 --> 00:10:15.680]  你再去耶穌基督裏面
[00:10:15.680 --> 00:10:16.240]  你有認可
[00:10:16.240 --> 00:10:17.600]  你離開耶穌基督
[00:10:17.600 --> 00:10:18.600]  你是沒有認可的
[00:10:18.600 --> 00:10:19.680]  你明白嗎
[00:10:19.680 --> 00:10:21.240]  所以我告訴你
[00:10:21.240 --> 00:10:22.680]  我完全是不明白
[00:10:22.680 --> 00:10:25.240]  爲什麼現在很多人說
[00:10:25.240 --> 00:10:26.440]  某某人缺了字
[00:10:26.440 --> 00:10:28.440]  那他就得救
[00:10:28.440 --> 00:10:29.920]  通常我問他
[00:10:29.920 --> 00:10:31.120]  你信了主了沒有
[00:10:31.120 --> 00:10:31.920]  他就說
[00:10:31.920 --> 00:10:32.720]  現在缺過字
[00:10:32.720 --> 00:10:35.720]  不過現在沒有救了
[00:10:35.720 --> 00:10:36.840]  不過他的意思是
[00:10:36.840 --> 00:10:37.840]  他覺得他們都會得救
[00:10:37.840 --> 00:10:40.440]  因爲他缺過字
[00:10:40.440 --> 00:10:42.360]  他離開了那個承諾
[00:10:42.360 --> 00:10:42.920]  你明白嗎
[00:10:42.920 --> 00:10:43.880]  他認可在哪裏
[00:10:43.880 --> 00:10:45.560]  他認可在耶穌基督身上
[00:10:45.560 --> 00:10:47.160]  你離開了耶穌基督
[00:10:47.160 --> 00:10:49.320]  你哪可能有救恩
[00:10:49.320 --> 00:10:50.200]  沒有救恩的
[00:10:50.200 --> 00:10:51.760]  沒有這件事
[00:10:51.760 --> 00:10:53.520]  所以爲什麼耶穌基督呼之爲之
[00:10:53.520 --> 00:10:54.200]  就是說
[00:10:54.200 --> 00:10:56.280]  來跟隨我
[00:10:56.280 --> 00:10:57.160]  他說了什麼
[00:10:57.160 --> 00:10:59.040]  因爲唯有他有救恩
[00:10:59.040 --> 00:11:00.480]  唯有他是承諾人
[00:11:00.480 --> 00:11:02.480]  是他認可的人
[00:11:02.480 --> 00:11:03.320]  等等
[00:11:03.320 --> 00:11:04.000]  OK
[00:11:04.000 --> 00:11:04.840]  好
[00:11:04.840 --> 00:11:05.760]  講回這裏
[00:11:05.760 --> 00:11:07.040]  三個東遷
[00:11:07.040 --> 00:11:09.080]  第一個是被趕出伊犬
[00:11:09.080 --> 00:11:11.040]  第二個東遷是羅德
[00:11:11.040 --> 00:11:12.280]  也是死亡的半圈
[00:11:12.280 --> 00:11:13.880]  第三個半圈是什麼呢
[00:11:13.880 --> 00:11:16.000]  祕魯巴比倫
[00:11:16.000 --> 00:11:18.640]  祕魯巴比倫也是向東走的
[00:11:18.640 --> 00:11:21.920]  所以當這個家庭
[00:11:21.920 --> 00:11:23.760]  要離開向東走
[00:11:23.760 --> 00:11:26.640]  就是自我放縱的
[00:11:26.640 --> 00:11:27.800]  自我救縱
[00:11:27.800 --> 00:11:31.480]  他自己選擇了一個被救縱的道路
[00:11:31.480 --> 00:11:33.120]  很傻的一件事
[00:11:33.120 --> 00:11:35.320]  甚至聖經學者有說
[00:11:35.320 --> 00:11:37.960]  當時不是說你要去
[00:11:37.960 --> 00:11:39.200]  要去另一個國家
[00:11:39.200 --> 00:11:40.560]  或者另一個地方就能去到
[00:11:40.560 --> 00:11:42.960]  你以爲移民每個人都能移民
[00:11:42.960 --> 00:11:45.600]  通常誰可以移民
[00:11:45.600 --> 00:11:48.840]  有錢、有聯繫、有資源的人
[00:11:48.840 --> 00:11:52.640]  所以這個家庭是有錢的
[00:11:52.640 --> 00:11:53.760]  所以你記得他走的時候
[00:11:53.760 --> 00:11:56.040]  你去的時候滿滿的去
[00:11:56.040 --> 00:11:57.480]  回來空空的
[00:11:57.480 --> 00:11:59.760]  而全城的人都認得能和美國
[00:11:59.760 --> 00:12:00.520]  爲什麼呢
[00:12:00.520 --> 00:12:02.760]  可能他們是有頭有面的人
[00:12:02.760 --> 00:12:04.840]  是當時有頭有面的人
[00:12:04.840 --> 00:12:08.200]  所以纔可以移民
[00:12:08.200 --> 00:12:09.120]  就是這麼說
[00:12:09.120 --> 00:12:12.040]  就算他留在伯利恆
[00:12:12.040 --> 00:12:14.400]  其實他這家人餓不死的
[00:12:14.400 --> 00:12:15.800]  不過他在想
[00:12:15.800 --> 00:12:17.920]  與其現在沒得發展
[00:12:17.920 --> 00:12:20.280]  不如去另一個地方發展一下
[00:12:20.280 --> 00:12:22.040]  因爲我們現在有錢有米
[00:12:22.040 --> 00:12:23.880]  我們可以去做很多事
[00:12:23.880 --> 00:12:25.800]  他就去那裏寄居
[00:12:25.800 --> 00:12:29.000]  所謂寄居可能是暫時住的
[00:12:29.000 --> 00:12:31.480]  但其實你發覺他慢慢住下
[00:12:31.480 --> 00:12:32.600]  住得很舒服
[00:12:32.600 --> 00:12:33.960]  住了十年
[00:12:33.960 --> 00:12:36.960]  也不是說十年之後不如回家
[00:12:36.960 --> 00:12:40.440]  而是因爲死了老公死了兒子纔回來
[00:12:40.440 --> 00:12:42.520]  其實他心很硬
[00:12:42.520 --> 00:12:44.520]  正是因爲這個故事
[00:12:44.520 --> 00:12:45.720]  在最後是回來的
[00:12:45.720 --> 00:12:49.080]  所以整個故事是一個迴轉的故事
[00:12:49.080 --> 00:12:52.520]  下次你做功課就會講迴轉的
[00:12:52.520 --> 00:12:55.960]  迴轉在《聖經》裏面是講一個人悔改的故事
[00:12:55.960 --> 00:12:58.120]  整個故事是講一個悔改
[00:12:58.120 --> 00:13:03.920]  耶和華的審判讓他可以悔改
[00:13:03.920 --> 00:13:04.680]  第二節
[00:13:04.680 --> 00:13:06.800]  我覺得時間關係要快一點
[00:13:06.800 --> 00:13:08.480]  這人名叫以利米勒
[00:13:08.480 --> 00:13:10.960]  他的妻子名叫達羅米
[00:13:10.960 --> 00:13:13.040]  他兩個兒子一個叫馬林
[00:13:13.040 --> 00:13:14.400]  一個叫基廉
[00:13:14.400 --> 00:13:15.080]  都在那裏
[00:13:15.080 --> 00:13:18.480]  他們到了摩納地就住在那裏
[00:13:18.480 --> 00:13:20.200]  就是說他們在那裏到了
[00:13:20.200 --> 00:13:21.000]  然後住
[00:13:21.000 --> 00:13:23.720]  一層一層越來越深入
[00:13:23.720 --> 00:13:25.480]  好像羅德的故事
[00:13:25.480 --> 00:13:27.160]  開頭說去一下那裏
[00:13:27.160 --> 00:13:28.000]  越走越近
[00:13:28.000 --> 00:13:29.760]  然後還在城門口
[00:13:29.760 --> 00:13:30.840]  你記不記得
[00:13:30.840 --> 00:13:32.360]  人家說爲什麼在城門口
[00:13:32.360 --> 00:13:34.760]  因爲他做了一個城門的領袖
[00:13:34.760 --> 00:13:35.760]  纔在城門口
[00:13:35.760 --> 00:13:38.000]  因爲羅德其實做得很好
[00:13:38.000 --> 00:13:40.320]  做到碰到索羅瓦和摩拉
[00:13:40.320 --> 00:13:42.920]  他做頭兒那麼厲害
[00:13:42.920 --> 00:13:45.280]  其實不是一個好的事情
[00:13:45.280 --> 00:13:48.400]  而最後他在那裏住了十年
[00:13:48.400 --> 00:13:49.040]  住了十年
[00:13:49.040 --> 00:13:50.840]  不是好事
[00:13:50.840 --> 00:13:52.760]  這個說到他老公死了之後
[00:13:52.760 --> 00:13:55.600]  究竟他老公沒死之前結婚
[00:13:55.600 --> 00:13:57.000]  還是他老公死了之後
[00:13:57.000 --> 00:13:58.040]  他幫兩個兒子結婚
[00:13:58.040 --> 00:13:59.560]  我們不太知道
[00:13:59.560 --> 00:14:03.600]  兩樣東西都是影衰達羅米的
[00:14:03.600 --> 00:14:05.600]  因爲他老公死了之後
[00:14:05.600 --> 00:14:09.440]  他兩個子女和誰結婚
[00:14:09.440 --> 00:14:10.480]  摩納女士
[00:14:10.480 --> 00:14:12.080]  好事還是不好事
[00:14:12.080 --> 00:14:13.200]  當然不好事
[00:14:13.200 --> 00:14:16.280]  因爲《舊約聖經》裏面很清晰告訴你
[00:14:16.280 --> 00:14:20.200]  外邦人不可以和他們結親
[00:14:20.200 --> 00:14:23.200]  當然有些《舊約聖經》學者告訴你
[00:14:23.200 --> 00:14:25.840]  摩納女士沒有在清單裏面
[00:14:25.840 --> 00:14:29.520]  大家都會舉一反三
[00:14:29.520 --> 00:14:32.480]  我不可以將全世界所有不好的東西
[00:14:32.480 --> 00:14:33.160]  全部清單給你
[00:14:33.160 --> 00:14:35.120]  然後你說個個都查過
[00:14:35.120 --> 00:14:36.480]  你現在走法律納
[00:14:36.480 --> 00:14:39.280]  就說摩納女士沒有在清單裏面
[00:14:39.280 --> 00:14:42.040]  其實原則是很重要的
[00:14:42.040 --> 00:14:44.320]  我相信他們是
[00:14:44.320 --> 00:14:46.920]  他們是壞的
[00:14:46.920 --> 00:14:48.760]  所以你去到這個位置
[00:14:48.760 --> 00:14:50.520]  大家都要做一個決定
