
[00:00:00.000 --> 00:00:02.360]  我不知道大家的心情是怎樣
[00:05:26.300 --> 00:05:29.180]  "快點拿些上好的袍給他穿上"
[00:05:29.180 --> 00:05:32.300]  "將戒指戴在他的指頭上面"
[00:05:32.300 --> 00:05:33.740]  "穿鞋在他的腳上"
[00:05:33.740 --> 00:05:36.620]  "我要好好地爲他慶祝一下"
[00:05:36.620 --> 00:05:38.060]  通常呢
[00:05:38.060 --> 00:05:40.060]  說到浪子的故事,就說到這裏
[00:05:40.060 --> 00:05:42.460]  大家就很開心了
[00:05:42.460 --> 00:05:44.140]  但是故事的發展呢
[00:05:44.140 --> 00:05:46.220]  還有一個伏線
[00:05:46.220 --> 00:05:49.660]  所以我們通常都沒有留意的
[00:05:49.660 --> 00:05:51.020]  接着呢
[00:05:51.020 --> 00:05:54.380]  鏡頭就去到那個大兒子那裏
[00:05:54.380 --> 00:05:56.540]  大兒子是一個什麼樣的兒子呢
[00:05:56.540 --> 00:05:59.500]  大兒子是一個忠心於父親的兒子
[00:05:59.500 --> 00:06:04.140]  一直很勤力地爲父親打點一切
[00:06:04.140 --> 00:06:06.540]  但是他聽到那個弟弟回來之後
[00:06:06.540 --> 00:06:10.300]  聽到那些跳舞、奏樂的聲音的時候
[00:06:10.300 --> 00:06:13.180]  他就問"發生了什麼事?"
[00:06:13.180 --> 00:06:14.300]  那個奴僕就說
[00:06:14.300 --> 00:06:15.740]  "你弟弟回來了"
[00:06:15.740 --> 00:06:18.700]  "你爸爸因爲他沒有事,沒有幹回來"
[00:06:18.700 --> 00:06:25.820]  "竟然劏牛去爲他慶祝"
[00:06:25.820 --> 00:06:29.660]  你猜那大兒子怎麼想呢
[00:06:29.660 --> 00:06:33.500]  那大兒子是不是因爲弟弟回來很開心呢
[00:06:33.500 --> 00:06:35.180]  不是啊
[00:06:35.180 --> 00:06:36.700]  他很生氣啊
[00:06:36.700 --> 00:06:38.620]  他生氣什麼呢
[00:06:38.620 --> 00:06:40.540]  他生氣
[00:06:40.540 --> 00:06:42.620]  他不肯進屋
[00:06:42.620 --> 00:06:45.100]  接着他爸爸就出來勸他
[00:06:45.100 --> 00:06:48.220]  好了,這次大兒子就發脾氣了
[00:06:48.220 --> 00:06:49.500]  他發什麼脾氣啊
[00:06:49.500 --> 00:06:51.900]  他說"爸爸,我服侍了你這麼多年"
[00:06:51.900 --> 00:06:54.140]  "從來沒有違背過你的命令"
[00:06:54.140 --> 00:07:00.620]  "現在你連一隻小山羊都沒有給過我和我的朋友快樂、歡喜"
[00:07:00.620 --> 00:07:06.460]  "但是你這個兒子和那些槍妓喫光了你的家產"
[00:07:06.460 --> 00:07:11.740]  "他一回來你還跟他慶祝?"
[00:07:11.740 --> 00:07:15.340]  這個故事最重要的最後一點
[00:07:15.340 --> 00:07:18.140]  它沒有說到結果是怎樣
[00:07:18.140 --> 00:07:20.220]  那個小兒子是怎樣,那個大兒子是怎樣
[00:07:20.220 --> 00:07:23.180]  不過是說到父親裏面最後一句話
[00:07:23.180 --> 00:07:25.980]  父親最後一句話是"兒子,兒子"
[00:07:25.980 --> 00:07:30.060]  "你常與我同在,我一切所有的都是你的"
[00:07:30.060 --> 00:07:33.900]  "但是你這個弟弟是死而復活,失而復得的"
[00:07:33.900 --> 00:07:41.020]  "所以我們應當,你應當爲他歡喜和快樂"
[00:07:41.020 --> 00:07:43.180]  我爲什麼要講這個故事呢
[00:07:43.180 --> 00:07:44.780]  因爲我想講
[00:07:44.780 --> 00:07:47.180]  其實你想想這個故事裏面
[00:07:47.180 --> 00:07:51.900]  誰是真正的浪子
[00:07:51.900 --> 00:07:56.860]  是那個小兒子還是那個大兒子
[00:07:56.860 --> 00:07:59.340]  不敢說嗎
[00:07:59.340 --> 00:08:00.940]  那個大兒子嘛
[00:08:00.940 --> 00:08:03.740]  那個大兒子是真正的浪子
[00:08:03.740 --> 00:08:05.580]  大兒子的問題是
[00:08:05.580 --> 00:08:09.660]  他反而沒有小兒子那麼瞭解父親
[00:08:09.660 --> 00:08:13.340]  當然兩個兒子都不瞭解父親的心意
[00:08:13.340 --> 00:08:16.460]  其實這個比喻想講的就是
[00:08:16.460 --> 00:08:21.900]  父親的愛的偉大和無量
[00:08:21.900 --> 00:08:23.500]  當今天我們說
[00:08:23.500 --> 00:08:27.900]  我們不作奴隸,我們要恢復作兒子的時候
[00:08:27.900 --> 00:08:33.820]  意思就是我們要像上天父想的一樣
[00:08:33.820 --> 00:08:36.460]  不是我們想的東西
[00:08:36.460 --> 00:08:39.900]  有時我們就發現今天我們落在一個沮喪
[00:08:39.900 --> 00:08:42.540]  落在一個老奴
[00:08:42.540 --> 00:08:44.860]  落在一個很不開心的境況裏面
[00:08:44.860 --> 00:08:46.620]  原因就是因爲
[00:08:46.620 --> 00:08:51.020]  我們只是從我們自己的角度去看我們的問題
[00:08:51.020 --> 00:08:53.740]  我們沒有看到父神的心
[00:08:53.740 --> 00:08:56.300]  父神想我們怎麼做
[00:08:56.300 --> 00:09:01.100]  所以今天這個是我們的經歷
[00:09:01.100 --> 00:09:06.220]  所以我們看加拉太書四章四到七節的時候
[00:09:06.220 --> 00:09:08.060]  他就講到
[00:09:08.060 --> 00:09:10.060]  經文一起讀
[00:09:10.060 --> 00:09:12.540]  加拉太書四章四到七節
[00:09:12.540 --> 00:09:13.740]  我們一起讀這段經文
[00:09:13.740 --> 00:09:14.940]  預備起
[00:09:14.940 --> 00:09:16.940]  等到時候成熟
[00:09:16.940 --> 00:09:20.700]  神就差遣他的兒子爲女子所生
[00:09:20.700 --> 00:09:22.700]  且生在律法之下
[00:09:22.700 --> 00:09:25.660]  爲要把律法之下的人熟出來
[00:09:25.660 --> 00:09:28.220]  使我們獲得兒子的名分
[00:09:28.220 --> 00:09:30.060]  因爲你們是兒子
[00:09:30.060 --> 00:09:33.580]  神就差他兒子的靈進入我們的心
[00:09:33.580 --> 00:09:35.340]  呼叫阿爸父
[00:09:35.340 --> 00:09:39.180]  可見你不再是奴隸而是兒子了
[00:09:39.180 --> 00:09:44.540]  既然是兒子就靠着神也成爲後至了
[00:09:44.540 --> 00:09:45.580]  我剛纔講
[00:09:45.580 --> 00:09:46.700]  我選這段信息的時候
[00:09:46.700 --> 00:09:49.420]  最初是選四到第五節的焦點
[00:09:49.420 --> 00:09:52.700]  就是放在及至時候成熟
[00:09:52.700 --> 00:09:55.020]  這個經文的背景就是講到
[00:09:55.020 --> 00:09:58.860]  耶穌的降生是一個最合適的時間
[00:09:58.860 --> 00:10:00.700]  因爲當時的羅馬帝國
[00:10:00.700 --> 00:10:02.460]  他真的權傾天下
[00:10:02.460 --> 00:10:05.260]  所有的道路都通向羅馬
[00:10:05.260 --> 00:10:06.220]  我們看到
[00:10:06.220 --> 00:10:11.980]  文化 語言 整個經濟環境
[00:10:11.980 --> 00:10:13.260]  耶穌的出生
[00:10:13.260 --> 00:10:17.580]  以至祂可以產生當時一個很大的影響力
[00:10:17.580 --> 00:10:19.980]  神差遣他的兒子爲女子
[00:10:19.980 --> 00:10:21.980]  就是童貞女瑪利亞所生
[00:10:21.980 --> 00:10:23.980]  且生在律法之下
[00:10:23.980 --> 00:10:25.420]  律法之下的意思
[00:10:25.420 --> 00:10:30.220]  就是祂在律法的規條之下
[00:10:30.220 --> 00:10:32.780]  祂是順從律法的規條
[00:10:32.780 --> 00:10:35.820]  要把律法之下的人熟出來
[00:10:35.820 --> 00:10:38.940]  使我們獲得兒子的名分
[00:10:38.940 --> 00:10:40.220]  沒錯
[00:10:40.220 --> 00:10:41.420]  當我讀這段經文的時候
[00:10:41.420 --> 00:10:43.500]  不單止看到這個四和五節
[00:10:43.500 --> 00:10:48.060]  我看到一個很大的提醒進入我的眼裏
[00:10:48.060 --> 00:10:49.420]  我看到的就是
[00:10:49.420 --> 00:10:53.820]  祂提到兒子的名分
[00:10:53.820 --> 00:10:55.580]  兒子的名分
[00:10:55.580 --> 00:10:58.220]  而且我也看到阿巴夫
[00:10:58.220 --> 00:11:01.580]  是神在人心裏面最渴慕的時候
[00:11:01.580 --> 00:11:04.140]  就呼叫他爲阿巴夫
[00:11:04.140 --> 00:11:06.380]  而且他提到我們再不是奴隸
[00:11:06.380 --> 00:11:07.980]  我們成爲兒子
[00:11:07.980 --> 00:11:11.660]  我們也成爲神的後子
[00:11:11.660 --> 00:11:13.820]  如果你看《加拉太書》的時候
[00:11:13.820 --> 00:11:15.580]  你會發現
[00:11:15.580 --> 00:11:20.620]  另一段經文和《加拉太書》這段經文很相似
[00:11:20.620 --> 00:11:23.340]  我們通常都會把它們放在一起
[00:11:23.340 --> 00:11:27.660]  另一段經文就是《羅馬書》第八章十三到十六節
[00:11:27.660 --> 00:11:30.700]  我們一起讀一讀這段經文
[00:11:30.700 --> 00:11:31.740]  預備起
[00:11:31.740 --> 00:11:34.140]  你們若順從肉體活着
[00:11:34.140 --> 00:11:35.420]  必定會死
[00:11:35.420 --> 00:11:38.700]  若靠着聖靈把身體的惡行處死
[00:11:38.700 --> 00:11:40.060]  就必存活
[00:11:40.060 --> 00:11:42.620]  因爲凡被神的靈引導的
[00:11:42.620 --> 00:11:44.300]  都是神的兒子
[00:11:44.300 --> 00:11:47.100]  你們所領受的不是奴僕的靈
[00:11:47.100 --> 00:11:48.460]  仍舊害怕
[00:11:48.460 --> 00:11:51.180]  所領受的是兒子名分的靈
[00:11:51.180 --> 00:11:53.820]  因此我們呼叫阿巴夫
[00:11:53.820 --> 00:11:55.900]  聖靈自己與我們的靈
[00:11:55.900 --> 00:11:59.340]  一同見證我們是神的兒女
[00:11:59.340 --> 00:12:02.060]  兩段經文都很相似的地方
[00:12:02.060 --> 00:12:04.940]  它都有提到呼叫阿巴夫
[00:12:04.940 --> 00:12:08.940]  阿巴夫這個字眼原文是一個阿蘭文
[00:12:08.940 --> 00:12:10.380]  爲什麼會有阿蘭文呢
[00:12:10.380 --> 00:12:12.860]  就是因爲在新約的時代
[00:12:12.860 --> 00:12:16.540]  一般聖經的文字是用希列文寫成的
[00:12:16.540 --> 00:12:18.380]  當它用到阿蘭文的時候
[00:12:18.380 --> 00:12:22.140]  就是講到耶穌那個時代所用的方言
[00:12:22.140 --> 00:12:25.180]  就是講那個地方的語言
[00:12:25.180 --> 00:12:27.820]  所以我們看到它一講到阿蘭文的時候
[00:12:27.820 --> 00:12:30.540]  就很特別的地方 阿巴夫
[00:12:30.540 --> 00:12:36.140]  這個阿巴夫就是兩個地方都強調這個特別的地方
[00:12:36.140 --> 00:12:39.500]  我們也看到兩段經文都提到什麼呢
[00:12:39.500 --> 00:12:42.540]  提到兒子的名分
[00:12:42.540 --> 00:12:49.020]  也提到 兩段經文都提到奴弟的方面
[00:12:49.020 --> 00:12:51.020]  奴僕或者奴弟
[00:12:51.020 --> 00:12:53.180]  所以我們讀這兩段經文的時候
[00:12:53.180 --> 00:12:56.540]  我們都會將它放在一起
[00:12:56.540 --> 00:12:58.940]  還有我們看聖經的時候留意
[00:12:58.940 --> 00:13:02.940]  加拉太書相對比羅馬書早完成
[00:13:02.940 --> 00:13:08.060]  而加拉太書的重點是想告訴讀者
[00:13:08.060 --> 00:13:12.300]  我們在基督裏面要有自由的生命
[00:13:12.300 --> 00:13:17.260]  而羅馬書主要的目的就是講到福音的意義
[00:13:17.260 --> 00:13:20.380]  兩者放在一起看的時候
[00:13:20.380 --> 00:13:26.460]  我們就更加豐富看到這段經文帶給我們的意思
[00:13:26.460 --> 00:13:29.180]  我們看加拉太書第四章的時候
[00:13:29.180 --> 00:13:31.180]  我們會發現一件事
[00:13:31.180 --> 00:13:35.900]  第四章第一節是整個經文的一個背景
[00:13:35.900 --> 00:13:39.020]  雖然我沒有打出來 但是我都想講一講
[00:13:39.020 --> 00:13:43.740]  四章一節的背景就是講到當時有關於修養
[00:13:43.740 --> 00:13:46.700]  那些養子的條例
[00:13:46.700 --> 00:13:48.940]  所有修養的養子
[00:13:48.940 --> 00:13:52.540]  如果他小的時候 未到成年的年紀
[00:13:52.540 --> 00:13:57.580]  他們都會在一些管家的監管之下
[00:13:57.580 --> 00:14:01.340]  雖然他是一個兒子 但是他因爲未到成年
[00:14:01.340 --> 00:14:05.500]  所以他不能夠承受產業
[00:14:05.500 --> 00:14:11.260]  而他平時是要受到管家去管他的生活
[00:14:11.260 --> 00:14:13.580]  監護人去看他的生活
[00:14:13.580 --> 00:14:19.660]  直到這個養子成長到一個法定的年紀的時候
[00:14:19.660 --> 00:14:23.180]  他就可以行使他作兒子的權並
[00:14:23.180 --> 00:14:26.540]  所以在加拉太書這個背景之下
[00:14:26.540 --> 00:14:28.460]  我們就會看到一點
[00:14:28.460 --> 00:14:30.460]  今天有時我們的生命
[00:14:30.460 --> 00:14:34.780]  爲什麼會落在一個沮喪和低谷裏面
[00:14:34.780 --> 00:14:37.740]  或者有時我們心裏想了一遍
[00:14:37.740 --> 00:14:40.860]  可能就是因爲我們在神裏面
[00:14:40.860 --> 00:14:44.140]  還沒去到一個成長的地步
[00:14:44.140 --> 00:14:50.540]  以至我們的生命仍然被這些憂愁壓制着我們的生命
[00:14:50.540 --> 00:14:52.700]  我們就看看聖經裏面
[00:14:52.700 --> 00:14:55.420]  如何幫助我們和提醒我們
[00:14:55.420 --> 00:15:01.260]  我們今天要如何迴歸神給我們生命的光彩和活力
[00:15:01.260 --> 00:15:04.780]  我們要回顧神在我們中間的作爲
[00:15:04.780 --> 00:15:07.820]  今天已經是一年最後一天了
[00:15:07.820 --> 00:15:10.620]  我不知道你有沒有一個習慣
[00:15:10.620 --> 00:15:16.060]  將一些重要的事情或者回顧寫下
[00:15:16.060 --> 00:15:20.860]  我自己也有個習慣每天寫一點點
[00:15:20.860 --> 00:15:23.180]  但是我們也很鼓勵大家
[00:15:23.180 --> 00:15:25.340]  總結一下在今年的裏面
[00:15:25.340 --> 00:15:28.380]  神在你的生命裏面有什麼作爲
[00:15:28.380 --> 00:15:30.220]  神如何帶領你
[00:15:30.220 --> 00:15:33.500]  當我們看到神的心意在成就的時候
[00:15:33.500 --> 00:15:36.700]  究竟我們在神裏面
[00:15:36.700 --> 00:15:39.500]  有沒有一個在神裏面的夢想
[00:15:39.500 --> 00:15:42.780]  以致我們真的可以在新的一年裏面
[00:15:42.780 --> 00:15:46.540]  我們踏上這個路途呢
[00:15:46.540 --> 00:15:50.860]  我就很想說主耶穌要我們經歷的第一個醒覺
[00:15:50.860 --> 00:15:53.740]  就是一個叫做兒子名分的醒覺
[00:15:53.740 --> 00:15:56.540]  我們要知道我們是神的兒子
[00:15:56.540 --> 00:15:58.620]  經文裏面提醒我們
[00:15:58.620 --> 00:16:01.820]  在加拉太書四章五節說
[00:16:01.820 --> 00:16:03.900]  我們是有兒子的名分的
[00:16:03.900 --> 00:16:06.460]  在羅馬書第八章第十四節說
[00:16:06.460 --> 00:16:09.180]  因爲凡被神的靈引導的
[00:16:09.180 --> 00:16:12.380]  都是神的兒子
[00:16:12.380 --> 00:16:15.020]  我最近看到一本書
[00:16:15.020 --> 00:16:16.780]  特別是來到蕭鎮之後
[00:16:16.780 --> 00:16:22.140]  我就不知道在哪個弟兄姊妹朋友之間借了一本書
[00:16:22.140 --> 00:16:25.100]  那本書名就令我很奇怪
[00:16:25.100 --> 00:16:26.940]  那本書名叫做
[00:16:26.940 --> 00:16:30.380]  兒子的超自然覺醒
[00:16:30.380 --> 00:16:32.140]  哇 什麼書來的
[00:16:32.140 --> 00:16:34.780]  封面又古怪
[00:16:34.780 --> 00:16:37.980]  又不知道是說什麼的
[00:16:37.980 --> 00:16:39.900]  那我就初初覺得
[00:16:39.900 --> 00:16:41.740]  會不會是疑端來的呢
[00:16:41.740 --> 00:16:45.020]  會不會說一些古古怪怪的東西呢
[00:16:45.020 --> 00:16:46.860]  那我後來再看英文
[00:16:46.860 --> 00:16:50.140]  英文就明多一點點他想說的內容
[00:16:50.140 --> 00:16:52.860]  他就說spiritual slavery
[00:16:52.860 --> 00:16:54.620]  to spiritual sonship
[00:16:54.620 --> 00:16:58.460]  就是說在屬靈裏面的那種奴僕
[00:16:58.460 --> 00:17:00.300]  從屬靈的奴僕
[00:17:00.300 --> 00:17:04.700]  去到一個屬靈的兒子的生命
[00:17:04.700 --> 00:17:07.900]  那我開始明白這本書想說些什麼
[00:17:07.900 --> 00:17:09.260]  這本書就是想說
[00:17:09.260 --> 00:17:11.820]  有時爲什麼我們做基督徒
[00:17:11.820 --> 00:17:15.740]  做到好像一個奴隸一樣呢
[00:17:15.740 --> 00:17:17.420]  我們侍奉不開心
[00:17:17.420 --> 00:17:19.180]  我們日常生活裏面覺得
[00:17:19.180 --> 00:17:21.820]  基督徒揹負的擔子太重
[00:17:21.820 --> 00:17:25.260]  以致我們不能夠做我們想做的東西
[00:17:25.260 --> 00:17:29.900]  我們好像給別人多了很多的限制
[00:17:29.900 --> 00:17:33.100]  這個會不會就是你的寫照呢
[00:17:33.100 --> 00:17:35.660]  其實這個有時也是我的寫照
[00:17:35.660 --> 00:17:38.460]  當很多工作湧過來
[00:17:38.460 --> 00:17:40.380]  當很多忙碌來到
[00:17:40.380 --> 00:17:42.140]  當很多事情處理不了
[00:17:42.140 --> 00:17:46.780]  當人際的關係又想逃避的時候
[00:17:46.780 --> 00:17:49.260]  沒了那種起初的心
[00:17:49.260 --> 00:17:53.180]  就是那種很熱切侍奉主的心
[00:17:53.180 --> 00:17:56.380]  沒了那種很熱切跟隨主的心
[00:17:56.380 --> 00:17:59.980]  很想找個洞躲起來
[00:17:59.980 --> 00:18:02.140]  會不會在某個程度裏面
[00:18:02.140 --> 00:18:05.260]  我都落入了這個陷阱裏面呢
[00:18:05.260 --> 00:18:09.420]  在一個屬靈受奴役的情況裏面呢
[00:18:09.420 --> 00:18:13.340]  我就找了這本書裏面的一個附錄
[00:18:13.340 --> 00:18:15.740]  這本書裏面的一個附錄就是一個圖表
[00:18:15.740 --> 00:18:17.980]  這個圖表我覺得很有意思
[00:18:17.980 --> 00:18:19.980]  值得跟大家一起去分享的
[00:18:19.980 --> 00:18:21.900]  如果你用帽子的話
[00:18:21.900 --> 00:18:25.500]  我會將這個放在帽子後面的
[00:18:25.500 --> 00:18:28.620]  不過我也很想講一講
[00:18:28.620 --> 00:18:30.620]  這個是一個很重要的一點
[00:18:30.620 --> 00:18:34.620]  因爲有時在我們的生命裏面
[00:18:34.620 --> 00:18:36.460]  我們受奴役的時候
[00:18:36.460 --> 00:18:39.740]  是源自於一種孤兒的心態
[00:18:39.740 --> 00:18:41.580]  孤兒的心態在於什麼呢
[00:18:41.580 --> 00:18:43.340]  簡單來講
[00:18:43.340 --> 00:18:44.860]  就是我這麼辛苦
[00:18:44.860 --> 00:18:46.300]  我做這麼多事情
[00:18:46.300 --> 00:18:47.980]  都沒用的
[00:18:47.980 --> 00:18:50.540]  我做這麼多事情都沒價值的
[00:18:50.540 --> 00:18:51.980]  沒意思的
[00:18:51.980 --> 00:18:53.340]  我做這麼多事情
[00:18:53.340 --> 00:18:56.380]  神都不會欣賞我的
[00:18:56.380 --> 00:19:00.140]  因爲這些都是我自己辛辛苦苦去做的
[00:19:00.140 --> 00:19:04.060]  我沒經歷到與神同宮的那種喜樂
[00:19:04.060 --> 00:19:05.820]  這些就是孤兒的心態
[00:19:05.820 --> 00:19:08.140]  其實有二十方面很多
[00:19:08.140 --> 00:19:10.140]  我就試一下講一講
[00:19:10.140 --> 00:19:12.140]  我有些都經歷過
[00:19:12.140 --> 00:19:15.260]  有些是彼此的提醒
[00:19:15.260 --> 00:19:17.260]  第一他怎麼看神呢
[00:19:17.260 --> 00:19:18.860]  如果你作爲一個孤兒
[00:19:18.860 --> 00:19:22.220]  神是一個主人來的
[00:19:22.220 --> 00:19:24.220]  神下了命令
[00:19:24.220 --> 00:19:28.060]  我們就不能夠抗拒了
[00:19:28.060 --> 00:19:29.020]  神是一個主人
[00:19:29.020 --> 00:19:32.940]  我們是一個跟着祂做事的僕人
[00:19:32.940 --> 00:19:34.860]  第二就是
[00:19:34.860 --> 00:19:37.740]  我是靠我自己獨立自主的
[00:19:37.740 --> 00:19:39.100]  我們不需要靠其他人
[00:19:39.100 --> 00:19:41.500]  我自己就可以處理一切的事情
[00:19:41.500 --> 00:19:44.700]  而且我是靠進行這些律法
[00:19:44.700 --> 00:19:48.300]  以致我可以滿足神對我的要求
[00:19:48.300 --> 00:19:50.380]  內面是沒有安全感的
[00:19:50.380 --> 00:19:52.620]  是很不安沒有平安的
[00:19:52.620 --> 00:19:56.780]  而且很需要別人對你的肯定和讚賞的
[00:19:56.780 --> 00:19:58.140]  還有
[00:19:58.140 --> 00:20:00.220]  對於這些屬靈的操練
[00:20:00.220 --> 00:20:04.700]  譬如土告 讀經 禁食 靈脩這些操練
[00:20:04.700 --> 00:20:06.540]  他們覺得這些是義務
[00:20:06.540 --> 00:20:07.900]  不能夠不做的
[00:20:07.900 --> 00:20:10.140]  如果不做就不是一個好的基督徒
[00:20:10.140 --> 00:20:13.660]  或者根本就沒有動機去做
[00:20:13.660 --> 00:20:15.820]  根本就不想去做
