
[00:00:00.000 --> 00:00:01.380]  好,大線節目早晨
[00:04:26.460 --> 00:04:29.820]  中間你看到是耶魯沙這個地方
[00:04:29.820 --> 00:04:32.520]  在左下角加沙街這個地方
[00:04:32.520 --> 00:04:37.660]  過去十幾年是受一個政府管治的
[00:04:37.660 --> 00:04:40.700]  這個政府這個政權叫做哈馬斯
[00:04:40.700 --> 00:04:42.360]  哈馬斯
[00:04:42.360 --> 00:04:48.160]  他是一個武裝的革命
[00:04:48.160 --> 00:04:50.860]  武力革命的一個政權
[00:04:50.860 --> 00:04:53.000]  一個恐怖的組織
[00:04:53.000 --> 00:04:57.960]  他誓要反對以色列的軍事佔領
[00:04:57.960 --> 00:05:03.020]  所以很多時候在一些報章或者一些新聞裡面
[00:05:03.020 --> 00:05:04.300]  我們經常會看到
[00:05:04.300 --> 00:05:08.200]  說他們為什麼會射一些火箭過去以色列的南邊
[00:05:08.200 --> 00:05:11.100]  譬如Beshavar 比士巴這個地方
[00:05:11.100 --> 00:05:12.520]  我記得2014年的時候
[00:05:12.520 --> 00:05:15.400]  我在以色列
[00:05:15.400 --> 00:05:18.520]  我們剛剛就到了Beshavar那裡
[00:05:18.520 --> 00:05:20.220]  我們做了一些工作
[00:05:20.220 --> 00:05:22.920]  正好這個時間就是2014年
[00:05:22.920 --> 00:05:27.260]  哈馬斯又是射火箭過去以色列的南部
[00:05:27.260 --> 00:05:30.060]  所以我們整個星期就在Beshavar
[00:05:30.060 --> 00:05:34.700]  我們天天就是聽到這些火箭的
[00:05:34.700 --> 00:05:39.660]  就是他們偵測到這些火箭的警暴
[00:05:39.660 --> 00:05:43.500]  然後我們就要躲在防空洞
[00:05:43.500 --> 00:05:51.060]  所有的活動都是暫時去各自暫時取消的
[00:05:51.060 --> 00:05:53.600]  就是一個這樣的情勢
[00:05:53.600 --> 00:05:54.900]  現在都是一樣
[00:05:54.900 --> 00:05:59.620]  在這個地方主要是傳媒在說的
[00:05:59.620 --> 00:06:01.960]  你看CNN、CBS等等
[00:06:01.960 --> 00:06:07.560]  他們在說這個左下角的一個地方
[00:06:07.560 --> 00:06:10.300]  我們先不說太多所謂政治的事情
[00:06:10.300 --> 00:06:11.900]  我們先處理一下一些
[00:06:11.900 --> 00:06:14.200]  坊間裡面一些比較流行的
[00:06:14.200 --> 00:06:16.600]  一些比較popular的 theories
[00:06:16.600 --> 00:06:19.860]  我們看看聖經裡面到底是怎麼說的
[00:06:19.860 --> 00:06:22.700]  我大概是總結了
[00:06:22.700 --> 00:06:25.460]  有五個坊間裡面我們經常接觸到
[00:06:25.460 --> 00:06:29.660]  說到耳巴的言論或者一些說法
[00:06:29.660 --> 00:06:33.500]  第一個就是猶太人就是以薩的後裔
[00:06:33.500 --> 00:06:37.320]  阿拉伯人就是以薩瑪利的後裔
[00:06:37.320 --> 00:06:40.020]  特別我想斟酌的是後面那一句
[00:06:40.020 --> 00:06:41.400]  第一句是後面那一句
[00:06:41.400 --> 00:06:43.020]  就是阿拉伯人Arabs
[00:06:43.020 --> 00:06:46.320]  就是Ismail的後裔
[00:06:46.320 --> 00:06:48.000]  這是第一個的命題
[00:06:48.000 --> 00:06:50.360]  經常在坊間裡面我們會接觸到的
[00:06:50.360 --> 00:06:54.320]  第二個就是阿拉伯人就是伊斯蘭教徒
[00:06:54.320 --> 00:06:56.260]  正因為伊斯蘭教徒的緣故
[00:06:56.260 --> 00:07:00.100]  所以他們有比較多的印象
[00:07:00.100 --> 00:07:03.400]  他們是一些激進的份子或者恐怖份子
[00:07:03.400 --> 00:07:04.760]  這是第二個命題
[00:07:04.760 --> 00:07:06.100]  第三個命題
[00:07:06.100 --> 00:07:08.560]  就是經常在我們坊間裡面接觸的
[00:07:08.560 --> 00:07:11.000]  就是加拿大就是上帝無條件地
[00:07:11.000 --> 00:07:13.700]  賜給以色列人或者猶太人的
[00:07:13.700 --> 00:07:16.760]  第四個就是神的計劃當中
[00:07:16.760 --> 00:07:20.520]  有兩個的民族兩個的子民
[00:07:20.520 --> 00:07:23.220]  一個是他所揀選的猶太人
[00:07:23.220 --> 00:07:26.460]  另一個就是外邦人包括我們
[00:07:26.460 --> 00:07:29.160]  這是經常在坊間裡面我們會聽到的
[00:07:29.160 --> 00:07:32.460]  第五個就是以巴的衝突就是末世的徵兆
[00:07:32.460 --> 00:07:34.100]  這個更加多聽見了
[00:07:34.100 --> 00:07:37.000]  所以我們今天未必有時間去處理五個
[00:07:37.000 --> 00:07:39.620]  希望能夠處理到頭三個
[00:07:39.620 --> 00:07:42.200]  第一個命題我們需要去想一想的就是
[00:07:42.200 --> 00:07:45.600]  阿拉伯人是以薩瑪利的後裔
[00:07:45.600 --> 00:07:49.400]  這個這樣的印象
[00:07:49.400 --> 00:07:53.260]  因為在坊間裡面我們講到以巴的報導的時候
[00:07:53.260 --> 00:07:57.260]  我們經常聽見就是千年的恩怨
[00:07:57.260 --> 00:07:59.760]  這是幾千年解決不了的恩怨
[00:07:59.760 --> 00:08:02.000]  你知道以薩瑪利是誰
[00:08:02.000 --> 00:08:04.560]  阿拉伯拉罕有起碼有兩個兒子
[00:08:04.560 --> 00:08:07.720]  第一個就是以薩是撒拉所生的
[00:08:07.720 --> 00:08:11.860]  那個是繼承產業繼承聖約的
[00:08:11.860 --> 00:08:13.820]  那個就是埃塞克
[00:08:13.820 --> 00:08:16.720]  第二個的兒子就是下甲所生的
[00:08:16.720 --> 00:08:21.160]  就是叫做伊什瑪利
[00:08:21.160 --> 00:08:26.460]  伊什瑪利不是被揀選去承受聖約或者產業的
[00:08:26.460 --> 00:08:32.000]  所以他最後被拆走離開了加林頓
[00:08:32.000 --> 00:08:36.800]  我們在不同坊間裡面或者後期的一些傳統
[00:08:36.800 --> 00:08:39.900]  我們就會說這些阿拉伯人
[00:08:39.900 --> 00:08:46.560]  就是以薩瑪利的後裔
[00:08:46.560 --> 00:08:47.720]  正因為這樣的緣故
[00:08:47.720 --> 00:08:51.400]  所以我們就說現在的以巴衝突
[00:08:51.400 --> 00:08:53.560]  以色列人就是猶太人
[00:08:53.560 --> 00:08:57.060]  然後巴勒斯坦人就是阿拉伯人
[00:08:57.060 --> 00:09:01.400]  所以猶太人和阿拉伯人是世仇來的
[00:09:01.400 --> 00:09:09.920]  因為阿拉伯阿巴拉罕是什麼時代的人
[00:09:09.920 --> 00:09:12.160]  是處前二千年的人
[00:09:12.160 --> 00:09:18.400]  你說是不是世世代代這麼厲害這麼多的恩怨
[00:09:18.400 --> 00:09:19.920]  距離現在有多少年
[00:09:19.920 --> 00:09:22.860]  有四千多年的時間
[00:09:22.860 --> 00:09:25.360]  我們老公和老婆吵架
[00:09:25.360 --> 00:09:28.960]  吵了五分鐘之後你都不記得吵什麼了
[00:09:28.960 --> 00:09:31.360]  何況吵了四千年
[00:09:31.360 --> 00:09:35.760]  所以我們有這個坊間的一種印象
[00:09:35.760 --> 00:09:36.860]  是幾千年的恩怨
[00:09:36.860 --> 00:09:39.760]  所以是難分難解的
[00:09:39.760 --> 00:09:41.960]  到底是不是這樣
[00:09:41.960 --> 00:09:44.060]  以薩瑪利
[00:09:44.060 --> 00:09:47.060]  講到以薩瑪利的經文
[00:09:47.060 --> 00:09:51.060]  原來上帝仍然是祝福以薩瑪利的
[00:09:51.060 --> 00:09:53.260]  在《創世紀》二十一章這裡說
[00:09:53.260 --> 00:09:55.260]  上帝聽見孩子的聲音
[00:09:55.260 --> 00:09:56.260]  這個就是以薩瑪利
[00:09:56.260 --> 00:09:57.660]  當他小時候
[00:09:57.660 --> 00:10:00.160]  就下格帶著他逃跑
[00:10:00.160 --> 00:10:02.160]  然後上帝的使者
[00:10:02.160 --> 00:10:05.460]  就從天上呼叫下格說
[00:10:05.460 --> 00:10:08.160]  下格你在這裡不要怕
[00:10:08.160 --> 00:10:10.660]  上帝已經聽見孩子在那裡的聲音
[00:10:10.660 --> 00:10:12.160]  他們當時是狂野
[00:10:12.160 --> 00:10:13.960]  起來把你的孩子扶起來
[00:10:13.960 --> 00:10:15.960]  用你的手握住他
[00:10:15.960 --> 00:10:20.260]  因為我必使他成為大國
[00:10:20.260 --> 00:10:23.660]  所以上帝仍然是有祝福
[00:10:23.660 --> 00:10:26.460]  去祝福以薩瑪利
[00:10:26.460 --> 00:10:29.860]  或者以薩瑪利的後裔
[00:10:29.860 --> 00:10:34.860]  在《創世紀》後面的一些段落
[00:10:34.860 --> 00:10:36.060]  就去解釋
[00:10:36.060 --> 00:10:40.360]  有上帝祝福的應許的實言
[00:10:40.360 --> 00:10:43.060]  《創世紀》二十五章
[00:10:43.060 --> 00:10:45.560]  然後他的後代就住在
[00:10:45.560 --> 00:10:48.060]  沙烈阿拉伯半島的北邊
[00:10:48.060 --> 00:10:50.560]  Northern Arabian Desert
[00:10:50.560 --> 00:10:53.860]  然後就是一些遊牧民族
[00:10:53.860 --> 00:10:54.960]  你就想
[00:10:54.960 --> 00:11:01.960]  一定是所有的阿拉伯人就是從以薩瑪利所生出來的
[00:11:01.960 --> 00:11:03.260]  但是你要明白
[00:11:03.260 --> 00:11:06.760]  《創世紀》裡面又記載有其他的民族
[00:11:06.760 --> 00:11:11.060]  是住在Northern Arabian這個地方
[00:11:11.060 --> 00:11:12.060]  譬如哪一個呢
[00:11:12.060 --> 00:11:14.260]  阿伯拉罕有另外一個妾
[00:11:14.260 --> 00:11:15.760]  另外一個妾子
[00:11:15.760 --> 00:11:18.760]  叫做基圖拉
[00:11:18.760 --> 00:11:20.160]  在不同的家譜裡面
[00:11:20.160 --> 00:11:22.460]  記載基圖拉的後代
[00:11:22.460 --> 00:11:26.560]  又是住在Northern Arabian
[00:11:26.560 --> 00:11:27.260]  另外呢
[00:11:27.260 --> 00:11:28.960]  以蘇
[00:11:28.960 --> 00:11:30.260]  雅閣有兩個兒子
[00:11:30.260 --> 00:11:31.860]  媽仔你記得嗎
[00:11:31.860 --> 00:11:33.460]  以蘇和雅閣
[00:11:33.460 --> 00:11:37.960]  以薩有兩個的媽仔
[00:11:37.960 --> 00:11:39.860]  以蘇和雅閣
[00:11:39.860 --> 00:11:43.260]  以蘇又是住在以東
[00:11:43.260 --> 00:11:46.960]  甚至是和Northern Arabian
[00:11:46.960 --> 00:11:50.460]  這個地區是同一個地帶來的
[00:11:50.460 --> 00:11:52.460]  裡面也有提過不同的人
[00:11:52.460 --> 00:11:54.060]  其中一個的人種
[00:11:54.060 --> 00:11:57.660]  叫做阿瑪利人
[00:11:57.660 --> 00:11:59.860]  你說來說去很悶
[00:11:59.860 --> 00:12:01.060]  很亂
[00:12:01.060 --> 00:12:03.060]  總之意思就是
[00:12:03.060 --> 00:12:05.260]  在所謂Northern Arabian
[00:12:05.260 --> 00:12:10.260]  或者所謂阿拉伯人的先祖那個地方
[00:12:10.260 --> 00:12:13.760]  其實已經有不同的人種了
[00:12:13.760 --> 00:12:14.460]  不同的人種
[00:12:14.460 --> 00:12:19.060]  不只是只有以薩瑪利的後裔
[00:12:19.060 --> 00:12:21.060]  所以如果你這樣看的時候
[00:12:21.060 --> 00:12:26.260]  阿拉伯人是否就是以薩瑪利的後裔呢
[00:12:26.260 --> 00:12:27.560]  NO
[00:12:27.560 --> 00:12:31.460]  就算你說
[00:12:31.460 --> 00:12:35.560]  有部分阿拉伯人是以薩瑪利的後裔
[00:12:35.560 --> 00:12:37.760]  但你也不能夠以片概傳遞
[00:12:37.760 --> 00:12:38.560]  你就說
[00:12:38.560 --> 00:12:43.560]  所有的阿拉伯人就是以薩瑪利的後裔
[00:12:43.560 --> 00:12:46.960]  所以你不要用一種這樣的坊間
[00:12:46.960 --> 00:12:49.260]  或者很流行的看法
[00:12:49.260 --> 00:12:51.360]  去看現在以巴的衝突
[00:12:51.360 --> 00:12:53.360]  為什麼不可以這樣看呢
[00:12:53.360 --> 00:12:54.960]  如果你這樣看的時候
[00:12:54.960 --> 00:12:57.460]  我覺得這種角度
[00:12:57.460 --> 00:13:01.660]  不單止對現實是沒有什麼幫助
[00:13:01.660 --> 00:13:03.960]  甚至是有害的
[00:13:03.960 --> 00:13:05.160]  因為你這樣看的時候
[00:13:05.160 --> 00:13:07.560]  你就當作一種民族
[00:13:07.560 --> 00:13:11.760]  就是看它為負面
[00:13:11.760 --> 00:13:13.960]  不可以說抹黑
[00:13:13.960 --> 00:13:17.160]  但是起碼有一種妖魔化
[00:13:17.160 --> 00:13:18.460]  他們是阿拉伯人
[00:13:18.460 --> 00:13:20.060]  他們是以薩瑪利的後裔
[00:13:20.060 --> 00:13:23.760]  所以他們是沒有光環
[00:13:23.760 --> 00:13:26.760]  而另一邊就是有光環
[00:13:26.760 --> 00:13:29.660]  因為他們是被揀選的民族
[00:13:29.660 --> 00:13:30.860]  如果看《創世紀》
[00:13:30.860 --> 00:13:33.460]  《創世紀》神學說得很清楚
[00:13:33.460 --> 00:13:37.960]  上帝選擇阿巴拉罕和他的家族
[00:13:37.960 --> 00:13:39.160]  是做什麼
[00:13:39.160 --> 00:13:42.060]  是要使萬國能夠得福
[00:13:42.060 --> 00:13:43.360]  所以以薩瑪利
[00:13:43.360 --> 00:13:46.960]  也是受上帝的祝福
[00:13:46.960 --> 00:13:49.160]  其他民族也受上帝的祝福
[00:13:49.160 --> 00:13:51.660]  整本《創世紀》由頭看到尾
[00:13:51.660 --> 00:13:55.260]  所有在以色列附近的萬國萬族
[00:13:55.260 --> 00:13:56.860]  包括埃及
[00:13:56.860 --> 00:14:00.560]  都是受到上帝自己的掌握
[00:14:00.560 --> 00:14:01.360]  如果你這樣看的時候
[00:14:01.360 --> 00:14:02.360]  你就不會說
[00:14:02.360 --> 00:14:03.760]  將某一種民族
[00:14:03.760 --> 00:14:06.260]  我們將它categorize了
[00:14:06.260 --> 00:14:10.560]  然後覺得它是比較差的
[00:14:10.560 --> 00:14:14.060]  另一種可能就是有光環
[00:14:14.060 --> 00:14:15.660]  你說不是
[00:14:15.660 --> 00:14:17.660]  伊斯蘭的傳統
[00:14:17.660 --> 00:14:18.960]  說他們自己
[00:14:18.960 --> 00:14:20.560]  即是回教徒
[00:14:20.560 --> 00:14:24.260]  說自己是以薩瑪利的後代
[00:14:24.260 --> 00:14:25.960]  《可蘭經》或者《穆罕默德》
[00:14:25.960 --> 00:14:28.460]  其他一些的遺訓
[00:14:28.460 --> 00:14:31.560]  他們這樣claim
[00:14:31.560 --> 00:14:33.660]  他們這樣聲稱
[00:14:33.660 --> 00:14:36.560]  不代表是有負歷史的
[00:14:36.560 --> 00:14:39.560]  《可蘭經》也說
[00:14:39.560 --> 00:14:40.960]  阿巴拉罕獻以薩的時候
[00:14:40.960 --> 00:14:42.860]  其實不是獻以薩
[00:14:42.860 --> 00:14:45.160]  其實是獻以薩瑪利
[00:14:45.160 --> 00:14:47.060]  那你說你信誰
[00:14:47.060 --> 00:14:49.960]  《可蘭經》我就不是這麼buy
[00:14:49.960 --> 00:14:52.460]  他們想將他們的identity
[00:14:52.460 --> 00:14:53.860]  想將他們的名份
[00:14:53.860 --> 00:14:55.160]  跟阿巴拉罕
[00:14:55.160 --> 00:14:56.660]  其中一個很出名的兒子
[00:14:56.660 --> 00:14:59.160]  以薩瑪利來認同
[00:14:59.160 --> 00:15:01.760]  是有他們本身當時的原因
[00:15:01.760 --> 00:15:03.560]  後期的原因
[00:15:03.560 --> 00:15:07.360]  但是歷史裡面是不是真的這樣
[00:15:07.360 --> 00:15:08.760]  所以你搞清楚
[00:15:08.760 --> 00:15:11.060]  不要將某一種民族
[00:15:11.060 --> 00:15:12.960]  我們按照坊間的一些看法
[00:15:12.960 --> 00:15:15.560]  我們就覺得他們是差一點
[00:15:15.560 --> 00:15:17.260]  另一種民族就是好一點
[00:15:17.260 --> 00:15:20.260]  另一個要處理有關以薩瑪利的經文
[00:15:20.260 --> 00:15:21.960]  就是十六章十二節
[00:15:21.960 --> 00:15:24.460]  就是講到以薩瑪利之後會變成怎樣
[00:15:24.460 --> 00:15:26.760]  他必將野狼
[00:15:26.760 --> 00:15:27.960]  他的手要攻打人
[00:15:27.960 --> 00:15:30.260]  人的手也要攻打他
[00:15:30.260 --> 00:15:33.860]  他必上與他眾弟兄作對
[00:15:33.860 --> 00:15:35.260]  你這樣看
[00:15:35.260 --> 00:15:41.260]  你就發現他好像經常跟人打架
[00:15:41.260 --> 00:15:43.660]  就是很野蠻的
[00:15:43.660 --> 00:15:47.960]  這個翻譯是一個比較負面的翻譯
[00:15:47.960 --> 00:15:50.660]  原文可不可以只是這樣翻譯
[00:15:50.660 --> 00:15:54.160]  其實你可以這樣重新翻譯
[00:15:54.160 --> 00:15:57.160]  by the way 這個重新翻譯
[00:15:57.160 --> 00:15:58.360]  是正面的翻譯
[00:15:58.360 --> 00:16:00.060]  或者中性的翻譯
[00:16:00.060 --> 00:16:05.260]  這個翻譯是一個猶太學者的翻譯
[00:16:05.260 --> 00:16:07.260]  怎樣翻譯呢
[00:16:07.260 --> 00:16:10.060]  他說應該是他必將野狼
[00:16:10.060 --> 00:16:13.460]  就是說他是一個自由的遊牧的民族
[00:16:13.460 --> 00:16:16.060]  他的手要與人
[00:16:16.060 --> 00:16:17.660]  with everybody
[00:16:17.660 --> 00:16:19.260]  with him
[00:16:19.260 --> 00:16:21.060]  with his kinsman
[00:16:21.060 --> 00:16:22.760]  意思是什麼呢
[00:16:22.760 --> 00:16:24.360]  就是說他是一個自由的民族
[00:16:24.360 --> 00:16:26.160]  跟他周邊的民族
[00:16:26.160 --> 00:16:27.660]  是進行貿易
[00:16:27.660 --> 00:16:28.960]  進行合作
[00:16:28.960 --> 00:16:34.460]  但是他是比其他的遊牧民族更加大的有能力
[00:16:34.460 --> 00:16:36.360]  如果你這樣轉過來翻譯的時候
[00:16:36.360 --> 00:16:38.660]  你就不會說那些 Ishmael
[00:16:38.660 --> 00:16:40.260]  就是一些很野蠻的人
[00:16:40.260 --> 00:16:43.360]  在周圍去跟人作對
[00:16:43.360 --> 00:16:47.560]  只不過說他跟其他人合作
[00:16:47.560 --> 00:16:51.960]  然後他的權勢可能更加大
[00:16:51.960 --> 00:16:56.260]  這個也是聖經裡面我們處理得比較小心一點
[00:16:56.260 --> 00:16:57.160]  是不是
[00:16:57.160 --> 00:17:00.060]  正如我所說的創世紀的神學
[00:17:00.060 --> 00:17:01.460]  阿巴哈的家族
[00:17:01.460 --> 00:17:04.260]  上帝所呼召和簡宣出來的
[00:17:04.260 --> 00:17:06.460]  使萬族能夠得福
[00:17:06.460 --> 00:17:08.760]  以色列人能夠成為祝福
[00:17:08.760 --> 00:17:10.160]  以色列人周邊的人
[00:17:10.160 --> 00:17:12.960]  包括以色馬利人
[00:17:12.960 --> 00:17:15.760]  都能夠得福
[00:17:15.760 --> 00:17:16.560]  所以搞清楚
[00:17:16.560 --> 00:17:20.460]  我們不要用一個坊間的千年姻緣
[00:17:20.460 --> 00:17:23.260]  以巴的衝突是幾時的姻緣
[00:17:23.260 --> 00:17:26.560]  如果你要數的話是近代的姻緣
[00:17:26.560 --> 00:17:30.060]  大概一百多年左右的姻緣
[00:17:30.060 --> 00:17:34.660]  所以你寧願用一個比較有用的方法
[00:17:34.660 --> 00:17:35.460]  去想一想
[00:17:35.460 --> 00:17:38.360]  到底近代發生了什麼事
[00:17:38.360 --> 00:17:41.160]  特別是1947年聯合國
[00:17:41.160 --> 00:17:42.360]  他們通過了
[00:17:42.360 --> 00:17:44.360]  說要在巴勒斯坦地為猶太人
[00:17:44.360 --> 00:17:47.360]  去建立一個猶太國家
[00:17:47.360 --> 00:17:49.060]  就是今天的以色列
[00:17:49.060 --> 00:17:51.260]  從那裡開始有很多不同的戰爭
[00:17:51.260 --> 00:17:55.260]  以及很多的爭論
[00:17:55.260 --> 00:17:58.260]  如果你回到聖經的時候
[00:17:58.260 --> 00:17:59.760]  如果亂用聖經
[00:17:59.760 --> 00:18:02.560]  我就認為這不是很負責任
[00:18:02.560 --> 00:18:04.560]  而且不是很有幫助
[00:18:04.560 --> 00:18:07.560]  第二個命題我們可以處理的
[00:18:07.560 --> 00:18:10.060]  阿拉伯人就是伊斯蘭教徒
[00:18:10.060 --> 00:18:11.560]  我們在印象中
[00:18:11.560 --> 00:18:14.860]  多謝我們西方的傳媒
[00:18:14.860 --> 00:18:18.860]  印象中阿拉伯人是恐怖份子
[00:18:18.860 --> 00:18:21.560]  有沒有這樣的印象
[00:18:21.560 --> 00:18:22.660]  如果你沒有的話
[00:18:22.660 --> 00:18:25.560]  你就很清心很清晰
[00:18:25.560 --> 00:18:26.560]  但我們很多時候
[00:18:26.560 --> 00:18:28.560]  會有一種錯誤的印象
[00:18:28.560 --> 00:18:30.460]  我們覺得阿拉伯人
[00:18:30.460 --> 00:18:33.760]  一定是很恐怖的人
[00:18:33.760 --> 00:18:36.260]  我以前聽過有人說
[00:18:36.260 --> 00:18:39.260]  他在學習阿拉伯語
[00:18:39.260 --> 00:18:40.860]  或者在學習希伯語
[00:18:40.860 --> 00:18:42.360]  他開始去讀希伯語
[00:18:42.360 --> 00:18:45.060]  或者阿拉伯語的時候
[00:18:45.060 --> 00:18:46.060]  他就說笑話
[00:18:46.060 --> 00:18:48.760]  聽出來的聲音
[00:18:48.760 --> 00:18:52.760]  好像恐怖份子說話
[00:18:52.760 --> 00:18:56.060]  廣東話也很沒禮貌
[00:18:56.060 --> 00:18:57.160]  廣東話真是出名
[00:18:57.160 --> 00:18:58.660]  我們說話沒禮貌
[00:18:58.660 --> 00:19:00.160]  掘得不得了
[00:19:00.160 --> 00:19:02.560]  所以用廣東話吵架是最好的
[00:19:02.560 --> 00:19:04.960]  因為殺傷力最大
[00:19:04.960 --> 00:19:06.760]  你聽到台灣人說國語
[00:19:06.760 --> 00:19:10.260]  說得很溫柔
[00:19:10.260 --> 00:19:13.660]  起碼我的印象是這樣
[00:19:13.660 --> 00:19:14.560]  不能夠這樣說
[00:19:14.560 --> 00:19:17.760]  因為這樣說就是告訴我們
