
[00:00:00.000 --> 00:00:04.200]  我們經常看到一些有人字的成語
[00:06:25.420 --> 00:06:27.140]  又或者沒有那麼富有
[00:06:27.140 --> 00:06:30.860]  那是好像沒有價值那樣
[00:06:30.860 --> 00:06:33.700]  但是如果我們看過《聖經》、明白《聖經》
[00:06:33.700 --> 00:06:36.300]  就知道是不需要羨慕那些人
[00:06:36.300 --> 00:06:38.500]  亦都不需要妒忌那些人
[00:06:38.500 --> 00:06:39.820]  《聖經》在說什麼?
[00:06:39.820 --> 00:06:41.100]  無論那個人
[00:06:41.100 --> 00:06:47.900]  那個是福布、布施亞洲排名首富的
[00:06:47.900 --> 00:06:49.500]  又或者有李氏力場那麼厲害
[00:06:49.500 --> 00:06:51.300]  你颱風都怕他去不來的
[00:06:51.300 --> 00:06:54.900]  又或者那個人生日搞到銅鑼灣大塞車
[00:06:54.900 --> 00:06:56.580]  大塞人的
[00:06:56.580 --> 00:06:58.380]  又或者有些人驕傲炫耀
[00:06:58.380 --> 00:07:00.020]  他們說不可一世的
[00:07:00.020 --> 00:07:04.700]  但是你發覺你跟他的本質和到頭來
[00:07:04.700 --> 00:07:06.180]  都是一樣是那些什麼?
[00:07:06.180 --> 00:07:07.740]  塵土
[00:07:07.740 --> 00:07:08.980]  所以頂子媒
[00:07:08.980 --> 00:07:11.020]  我們可以用平等的眼光
[00:07:11.020 --> 00:07:14.380]  看一看你隔壁附近的頂子媒
[00:07:14.380 --> 00:07:17.660]  或者用平等的說話跟你說
[00:07:17.660 --> 00:07:23.700]  你跟我都是可愛的塵土而已
[00:07:23.700 --> 00:07:25.860]  既然是塵土
[00:07:25.860 --> 00:07:28.700]  我們相對神比較
[00:07:28.700 --> 00:07:30.660]  你就簡直不可思議
[00:07:30.660 --> 00:07:32.700]  我們一起讀四篇、八篇
[00:07:32.700 --> 00:07:33.700]  一節二節好嗎?
[00:07:33.700 --> 00:07:34.380]  我們一起讀
[00:07:34.380 --> 00:07:35.460]  一二三
[00:07:35.460 --> 00:07:37.740]  耶和華我們的主
[00:07:37.740 --> 00:07:41.260]  你的名在全地何其美
[00:07:41.260 --> 00:07:44.540]  你將你的榮耀彰顯於天
[00:07:44.540 --> 00:07:46.420]  你因敵人的緣故
[00:07:46.420 --> 00:07:51.220]  從嬰孩和吃奶的口中建立了能力
[00:07:51.220 --> 00:07:55.660]  使仇敵和報仇的閉口無言
[00:07:55.660 --> 00:07:56.900]  何其美
[00:07:56.900 --> 00:07:58.900]  其實希伯來言文就是主
[00:07:58.900 --> 00:08:02.420]  你大能力何等的偉大
[00:08:02.420 --> 00:08:04.900]  究竟神偉大成怎樣呢?
[00:08:04.900 --> 00:08:06.700]  如果我問頂子媒神偉不偉大
[00:08:06.700 --> 00:08:08.500]  你會說偉大是嗎?
[00:08:08.500 --> 00:08:09.780]  但怎樣偉大呢?
[00:08:09.780 --> 00:08:12.220]  可能我們頭上有一個神真的很偉大
[00:08:12.220 --> 00:08:14.020]  以下的影像
[00:08:14.020 --> 00:08:15.580]  希望幫大家更加了解
[00:08:15.580 --> 00:08:18.140]  我們神究竟大成怎樣
[00:08:18.140 --> 00:08:21.500]  圖這張就是宇宙
[00:08:21.500 --> 00:08:23.540]  隨便一塊飛行的石頭
[00:08:23.540 --> 00:08:26.620]  我們叫做隕石或者彗星
[00:08:26.620 --> 00:08:30.660]  這塊石頭和那個城市是一比一比例的
[00:08:30.660 --> 00:08:31.980]  不要誇大
[00:08:31.980 --> 00:08:35.940]  隨便一塊隕石放進去
[00:08:35.940 --> 00:08:41.100]  現在世界應該是數一數二的大城市洛杉磯
[00:08:41.100 --> 00:08:41.980]  就是這樣
[00:08:41.980 --> 00:08:44.100]  頂子媒如果你當時在洛杉磯
[00:08:44.100 --> 00:08:45.660]  究竟你在哪裡呢?
[00:08:45.660 --> 00:08:47.340]  我看過石頭都未必看到
[00:08:47.340 --> 00:08:49.060]  那些大廈都是這樣的
[00:08:49.060 --> 00:08:51.060]  這個叫地球
[00:08:51.060 --> 00:08:53.260]  地球我們在哪裡呢?
[00:08:53.260 --> 00:08:55.580]  可能在香港的點你都未必看到
[00:08:55.580 --> 00:08:59.460]  地球是太陽系的其中一點
[00:08:59.460 --> 00:09:01.940]  太陽系以外
[00:09:01.940 --> 00:09:04.060]  亦都有很多個太陽系
[00:09:04.060 --> 00:09:07.980]  很多個太陽系加起來就叫做銀河系
[00:09:07.980 --> 00:09:09.820]  頂子媒那塊石頭在哪裡呢?
[00:09:09.820 --> 00:09:10.540]  洛杉磯在哪裡?
[00:09:10.540 --> 00:09:11.260]  香港在哪裡?
[00:09:11.260 --> 00:09:12.340]  你和我在哪裡呢?
[00:09:12.340 --> 00:09:13.340]  都不知道在哪裡
[00:09:13.340 --> 00:09:15.060]  你不要以為這個最大
[00:09:15.060 --> 00:09:17.500]  銀河系有更加大
[00:09:17.500 --> 00:09:19.420]  我們放遠一點去看看
[00:09:19.420 --> 00:09:23.060]  因為銀河系只是這一堆星雲裏面
[00:09:23.060 --> 00:09:25.180]  其中一點
[00:09:25.180 --> 00:09:27.580]  我們再放遠一點去看看
[00:09:27.580 --> 00:09:30.580]  究竟你現在想想洛杉磯現在在哪裡
[00:09:30.580 --> 00:09:32.260]  你不可能看到的
[00:09:32.260 --> 00:09:33.940]  再放遠一點去看看
[00:09:33.940 --> 00:09:37.820]  那些星系已經多到好像雲一樣
[00:09:37.820 --> 00:09:39.500]  所以有時叫星雲就是這樣
[00:09:39.500 --> 00:09:41.660]  真的是一塊雲
[00:09:41.660 --> 00:09:44.340]  這個是可觀察的宇宙
[00:09:44.340 --> 00:09:46.020]  什麼叫可觀察的宇宙呢?
[00:09:46.020 --> 00:09:49.140]  就是用人類的科學技術
[00:09:49.140 --> 00:09:51.260]  只能夠看到這麼多
[00:09:51.260 --> 00:09:54.700]  根據2016年的資料
[00:09:54.700 --> 00:09:57.060]  整個可觀察的宇宙
[00:09:57.060 --> 00:10:01.020]  有二萬億個星系
[00:10:01.020 --> 00:10:03.100]  記住這個是可觀察的宇宙
[00:10:03.100 --> 00:10:06.260]  實際的宇宙是比這個可觀察的宇宙更加大
[00:10:06.260 --> 00:10:09.380]  所以等於你有沒有想像
[00:10:09.380 --> 00:10:11.300]  在聖經裏面說
[00:10:11.300 --> 00:10:14.820]  在聖經的《耶利米書》和《使徒行傳》說
[00:10:14.820 --> 00:10:17.700]  神充滿宇宙
[00:10:17.700 --> 00:10:19.220]  那個宇宙這麼大
[00:10:19.220 --> 00:10:20.260]  神經充滿宇宙
[00:10:20.260 --> 00:10:23.380]  往往好像這個宇宙裝不下神一樣
[00:10:23.380 --> 00:10:24.820]  大成這樣
[00:10:24.820 --> 00:10:27.300]  所以你怎樣跟人比較
[00:10:27.300 --> 00:10:28.900]  我相信人微小
[00:10:28.900 --> 00:10:30.220]  好像塵土一樣
[00:10:30.220 --> 00:10:33.020]  你連比較的門檻都進不去
[00:10:33.020 --> 00:10:33.980]  但是呢
[00:10:33.980 --> 00:10:36.020]  有史以來最奇怪
[00:10:36.020 --> 00:10:38.340]  也就是最不可思議的神蹟是什麼呢?
[00:10:38.340 --> 00:10:40.180]  一個這麼大的神
[00:10:40.180 --> 00:10:42.020]  竟然跟我們說
[00:10:42.020 --> 00:10:43.900]  我看重你
[00:10:43.900 --> 00:10:45.540]  我看重你
[00:10:45.540 --> 00:10:48.300]  我視你為寶貴
[00:10:48.300 --> 00:10:52.300]  如果有些頂尖位你的朋友走來跟你說
[00:10:52.300 --> 00:10:53.820]  我看重你
[00:10:53.820 --> 00:10:55.260]  又或者你明天上班
[00:10:55.260 --> 00:10:57.020]  你老闆叫你進房
[00:10:57.020 --> 00:10:58.220]  其實我很看重你
[00:10:58.220 --> 00:10:59.580]  那你可能很開心
[00:10:59.580 --> 00:11:00.740]  但是很開心
[00:11:00.740 --> 00:11:03.540]  人之常情
[00:11:03.540 --> 00:11:05.180]  這些平常的事
[00:11:05.180 --> 00:11:07.060]  慢慢好像覺得沒有了
[00:11:07.060 --> 00:11:09.460]  但是你想像這個神大成這樣
[00:11:09.460 --> 00:11:10.740]  我們是塵土
[00:11:10.740 --> 00:11:12.060]  相距實在太遠
[00:11:12.060 --> 00:11:14.460]  但是神竟然跟我們說
[00:11:14.460 --> 00:11:15.900]  我看重你
[00:11:15.900 --> 00:11:17.220]  我寶貴你
[00:11:17.220 --> 00:11:18.780]  我顧念你
[00:11:18.780 --> 00:11:20.220]  但是我們看不看得到
[00:11:20.220 --> 00:11:21.860]  在神的眼裏面
[00:11:21.860 --> 00:11:23.460]  我們何等的寶貴
[00:11:23.460 --> 00:11:25.700]  何等有價值
[00:11:25.700 --> 00:11:28.260]  我們何等的價值連城
[00:11:28.260 --> 00:11:30.700]  所以在1968年
[00:11:30.700 --> 00:11:35.860]  當太陽神8號太空船環繞月球飛行的時候
[00:11:35.860 --> 00:11:38.020]  當時在太空船的太空人
[00:11:38.020 --> 00:11:41.740]  讀聖經創世紀神的創造
[00:11:41.740 --> 00:11:42.980]  但是後來
[00:11:42.980 --> 00:11:46.340]  竟然美國有人入稟法院控告太空總署
[00:11:46.340 --> 00:11:51.500]  說他們很讓太空人在太空裏讀聖經創世紀
[00:11:51.500 --> 00:11:55.060]  雖然後來法院沒有受理這宗案件
[00:11:55.060 --> 00:11:59.900]  但是在1969年太陽神11號的機長艾德林
[00:11:59.900 --> 00:12:01.660]  就受到極大的壓力
[00:12:01.660 --> 00:12:09.100]  太空總署很想他不要在太空讀聖經的創世紀神的創造
[00:12:09.100 --> 00:12:11.220]  如果你是艾德林
[00:12:11.220 --> 00:12:13.620]  你會怎樣做呢?
[00:12:13.620 --> 00:12:21.060]  在那個時候當全世界用電視在鏡頭看著太空人登陸月球
[00:12:21.060 --> 00:12:27.220]  當時艾德林通過廣播系統跟全世界看的人說
[00:12:27.220 --> 00:12:32.260]  我請所有的人在這個時候靜默片刻
[00:12:32.260 --> 00:12:34.340]  無論你在哪裡
[00:12:34.340 --> 00:12:36.060]  無論你是誰
[00:12:36.060 --> 00:12:39.420]  我邀請你用你覺得最適合的方法
[00:12:39.420 --> 00:12:44.420]  為你現在眼見的東西這一切發出感恩
[00:12:44.420 --> 00:12:47.980]  當太空神11號重返地球進入派系層的時候
[00:12:47.980 --> 00:12:52.940]  艾德林就用他覺得最適合的方法去感恩
[00:12:52.940 --> 00:12:57.060]  就是讀出詩篇八篇三至四節
[00:12:57.060 --> 00:13:02.020]  現在螢光網嘗試塑造當時的情景
[00:13:02.020 --> 00:13:04.700]  有一個星空地球的畫面
[00:13:04.700 --> 00:13:08.140]  讓我們可以體會一下當時太空人的心情
[00:13:08.140 --> 00:13:10.540]  我們怎樣讀詩篇八篇三至四節
[00:13:10.540 --> 00:13:11.340]  我們一起讀好嗎?
[00:13:11.340 --> 00:13:12.500]  1 2 3
[00:13:12.500 --> 00:13:19.140]  「我觀看你此頭所造的天,並你所陳設的月亮聖壽」
[00:13:19.140 --> 00:13:23.820]  「便說,人算什麽,你竟顧念他」
[00:13:23.820 --> 00:13:28.140]  「世人算什麽,你竟眷顧他」
[00:13:28.140 --> 00:13:30.660]  為什麽艾德林一定覺得
[00:13:30.660 --> 00:13:35.740]  心裏有五背不得呢?
[00:13:35.740 --> 00:13:38.780]  因為只有你置身太空的時候
[00:13:38.780 --> 00:13:42.260]  你才完全明白到原來人是這麽渺小
[00:13:42.260 --> 00:13:43.300]  這個宇宙
[00:13:43.300 --> 00:13:45.540]  神充滿宇宙,神是這麽大
[00:13:45.540 --> 00:13:48.100]  所以你沒有辦法不發出讚美
[00:13:48.100 --> 00:13:51.980]  所以在這個聖經裏面
[00:13:51.980 --> 00:13:54.380]  紅色的字是「世人」
[00:13:54.380 --> 00:13:56.740]  世人的希伯來原文
[00:13:56.740 --> 00:13:59.500]  就是我們剛才創世紀二章七節
[00:13:59.500 --> 00:14:01.020]  那個「人」
[00:14:01.020 --> 00:14:04.820]  就是如同塵土的人
[00:14:04.820 --> 00:14:08.420]  但神竟然去顧念我們
[00:14:08.420 --> 00:14:14.580]  八章第四節「人算什麽,你竟顧念他」
[00:14:14.580 --> 00:14:17.180]  「世人算什麽,你竟眷顧他」
[00:14:17.180 --> 00:14:18.780]  其實用回我們的說話
[00:14:18.780 --> 00:14:21.020]  希伯來原文的原文是這樣說的
[00:14:21.020 --> 00:14:23.980]  他說「脆弱的人」是什麽呢?
[00:14:23.980 --> 00:14:26.700]  你竟然經常掛念他
[00:14:26.700 --> 00:14:30.220]  屬塵土的人,好像塵土一樣的人
[00:14:30.220 --> 00:14:31.380]  是什麽呢?
[00:14:31.380 --> 00:14:34.500]  你竟然經常想探望他
[00:14:34.500 --> 00:14:35.740]  等下再問問自己
[00:14:35.740 --> 00:14:38.500]  有些什麽人你經常想著、經常掛念
[00:14:38.500 --> 00:14:42.540]  有些什麽人你經常想去見他、探望他
[00:14:42.540 --> 00:14:44.580]  就是那些你覺得很重要的人
[00:14:44.580 --> 00:14:46.660]  請問你看不看到在神的心裏面
[00:14:46.660 --> 00:14:47.740]  在神的眼裏面
[00:14:47.740 --> 00:14:49.340]  我們是何等的寶貴
[00:14:49.340 --> 00:14:51.900]  經常掛念我們
[00:14:51.900 --> 00:14:53.700]  經常看著我們
[00:14:53.700 --> 00:14:55.980]  經常很想來探訪我們
[00:14:55.980 --> 00:14:57.580]  很想去親近我們
[00:14:57.580 --> 00:15:00.660]  在神的眼裏面是何等的寶貴
[00:15:00.660 --> 00:15:02.900]  這個是顧念
[00:15:02.900 --> 00:15:04.980]  這個是眷顧
[00:15:04.980 --> 00:15:08.540]  之前我可能在崇拜裏面跟大家分享
[00:15:08.540 --> 00:15:13.020]  很多年前師母的腸胃不太好
[00:15:13.020 --> 00:15:16.620]  所以經常胃抽筋、腸抽筋
[00:15:16.620 --> 00:15:19.700]  一痛起來就痛到臉都青了
[00:15:19.700 --> 00:15:22.660]  臉青口唇白、流了冷汗,很痛
[00:15:22.660 --> 00:15:26.420]  很多年前我還未在柴灣堂侍奉的時候
[00:15:26.420 --> 00:15:30.780]  我有幾年負責同福研習會
[00:15:30.780 --> 00:15:35.100]  我記得有一次同福研習會之前
[00:15:35.100 --> 00:15:38.860]  師母突然間晚上肚子痛
[00:15:38.860 --> 00:15:40.460]  接著送她去醫院打針
[00:15:40.460 --> 00:15:41.780]  打完針回家
[00:15:41.780 --> 00:15:43.540]  還繼續痛,沒有停止過
[00:15:43.540 --> 00:15:47.500]  於是就要留院觀察醫療
[00:15:47.500 --> 00:15:51.900]  大家可以想像接著那三天的同福研習會
[00:15:51.900 --> 00:15:55.780]  我作為負責人就沒有可能經常離開
[00:15:55.780 --> 00:16:00.700]  要確保這個研習會運作順利進行
[00:16:00.700 --> 00:16:03.380]  但是那三天就很忐忑
[00:16:03.380 --> 00:16:05.060]  所以經常想著師母究竟在醫院怎樣
[00:16:05.060 --> 00:16:06.780]  痛不痛呢?至少痛不痛呢?
[00:16:06.780 --> 00:16:08.380]  何時醫治得好呢?
[00:16:08.380 --> 00:16:11.140]  心裡就很想馬上去探望她
[00:16:11.140 --> 00:16:12.860]  等待神釋藥的那三天
[00:16:12.860 --> 00:16:15.540]  真的明白甚麼是顧念
[00:16:15.540 --> 00:16:17.420]  甚麼是眷顧
[00:16:17.420 --> 00:16:18.660]  同樣一樣
[00:16:18.660 --> 00:16:23.620]  我很相信神對我們的顧念和眷顧都是一樣
[00:16:23.620 --> 00:16:26.780]  還有神不只是口說眷顧
[00:16:26.780 --> 00:16:28.500]  祂有具體的行動
[00:16:28.500 --> 00:16:30.380]  祂賜給我們兩件禮物
[00:16:30.380 --> 00:16:31.580]  我們一起來讀讀詩篇
[00:16:31.580 --> 00:16:32.460]  繼續讀
[00:16:32.460 --> 00:16:34.540]  八篇五至八節
[00:16:34.540 --> 00:16:36.420]  請師父我們一起來讀一二三
[00:16:36.420 --> 00:16:39.540]  祢叫他給天使微小一點
[00:16:39.540 --> 00:16:43.260]  並賜他榮耀尊貴為冠冕
[00:16:43.260 --> 00:16:47.020]  祢派他管理手所做的
[00:16:47.020 --> 00:16:50.260]  使萬物就是一切的羊牛
[00:16:50.260 --> 00:16:51.740]  田野的獸
[00:16:51.740 --> 00:16:53.260]  空中的鳥
[00:16:53.260 --> 00:16:54.780]  海裡的魚
[00:16:54.780 --> 00:16:57.020]  凡經過海盜的
[00:16:57.020 --> 00:16:59.820]  都伏在他的腳下
[00:16:59.820 --> 00:17:01.860]  神賜給我們兩件禮物是甚麼
[00:17:01.860 --> 00:17:06.420]  第一件禮物就是給我們尊貴榮耀為冠冕
[00:17:06.420 --> 00:17:10.140]  即是神將祂尊貴榮耀的身份給了我們
[00:17:10.140 --> 00:17:13.220]  這個尊貴榮耀的身份不是普通的
[00:17:13.220 --> 00:17:14.780]  那些名人
[00:17:14.780 --> 00:17:15.980]  那些VIP
[00:17:15.980 --> 00:17:16.940]  那些貴賓
[00:17:16.940 --> 00:17:17.780]  那麼簡單
[00:17:17.780 --> 00:17:21.260]  而是神自己的尊貴榮耀身份
[00:17:21.260 --> 00:17:22.660]  換句話說即是甚麼呢
[00:17:22.660 --> 00:17:23.980]  君王的身份
[00:17:23.980 --> 00:17:25.100]  等等你有沒有想過
[00:17:25.100 --> 00:17:27.780]  神給了你一個君王的身份
[00:17:27.780 --> 00:17:28.740]  可能你沒有想過
[00:17:28.740 --> 00:17:30.100]  可能是祂啊祂啊
[00:17:30.100 --> 00:17:30.940]  只有一個而已
[00:17:30.940 --> 00:17:31.780]  不是
[00:17:31.780 --> 00:17:32.860]  我們每一個信耶穌
[00:17:32.860 --> 00:17:37.460]  原來神都已經給了我們這個君王的身份
