
[00:00:00.000 --> 00:00:01.320]  頂尖的那一邊
[00:02:18.120 --> 00:02:21.640]  都同時記載的《耶穌基督的神蹟》
[00:02:22.040 --> 00:02:25.680]  唯一一段四卷福音書都記載
[00:02:25.680 --> 00:02:28.120]  有一定的重要性在當中
[00:02:28.120 --> 00:02:30.680]  剛才我們讀的經文
[00:02:30.680 --> 00:02:33.720]  只不過是後面結局的一部分
[00:02:33.720 --> 00:02:34.560]  最後
[00:02:34.560 --> 00:02:37.600]  讓我們重頭去看這段的記載
[00:02:37.600 --> 00:02:40.480]  進入那個場景之中
[00:02:40.480 --> 00:02:44.560]  我們在讀這段經文之前
[00:02:44.560 --> 00:02:46.080]  就交代一下
[00:02:46.080 --> 00:02:49.200]  耶穌基督剛剛差遣了十二使徒
[00:02:49.200 --> 00:02:52.280]  兩個兩個這樣去傳道
[00:02:52.280 --> 00:02:53.240]  去醫病
[00:02:53.240 --> 00:02:54.240]  去趕鬼
[00:02:54.240 --> 00:02:56.640]  他們出去了一段時間
[00:02:56.640 --> 00:02:57.760]  回來了
[00:02:57.760 --> 00:02:58.720]  回來做什麼呢?
[00:02:58.720 --> 00:03:00.400]  回來述職
[00:03:00.400 --> 00:03:02.440]  做侍功的報告
[00:03:02.440 --> 00:03:03.680]  我們看看
[00:03:03.680 --> 00:03:05.760]  這就是這個經文的開始
[00:03:05.760 --> 00:03:07.680]  三十節
[00:03:07.680 --> 00:03:12.280]  侍徒們聚集在耶穌那裡
[00:03:12.280 --> 00:03:14.560]  將一切所做的事
[00:03:14.560 --> 00:03:16.040]  所傳的道
[00:03:16.040 --> 00:03:17.400]  都告訴祂
[00:03:18.000 --> 00:03:19.280]  耶穌就說
[00:03:19.280 --> 00:03:21.040]  你們來
[00:03:21.040 --> 00:03:22.720]  跟我私下
[00:03:22.720 --> 00:03:24.280]  去到曠野的地方
[00:03:24.280 --> 00:03:25.880]  去歇一歇
[00:03:25.880 --> 00:03:28.400]  這個是因為
[00:03:28.400 --> 00:03:30.240]  來往的人很多
[00:03:30.240 --> 00:03:32.760]  他們連吃飯的時間都沒有
[00:03:32.760 --> 00:03:35.920]  他們就坐船
[00:03:35.920 --> 00:03:37.720]  私下去了
[00:03:37.720 --> 00:03:39.440]  荒野的地方
[00:03:39.440 --> 00:03:43.040]  眾人看見他們走了
[00:03:43.040 --> 00:03:44.520]  有很多認識他們的人
[00:03:44.520 --> 00:03:47.040]  就從郭城步行
[00:03:47.040 --> 00:03:49.520]  一同跑到那裡
[00:03:49.520 --> 00:03:52.480]  讓他們先趕到去
[00:03:52.480 --> 00:03:55.120]  我們看到
[00:03:55.120 --> 00:03:58.200]  看到門徒做了很多的
[00:03:58.200 --> 00:03:59.280]  到處去傳道
[00:03:59.280 --> 00:04:00.160]  醫病趕鬼
[00:04:00.160 --> 00:04:01.840]  做了很多事回來
[00:04:01.840 --> 00:04:04.320]  正在跟耶穌在說
[00:04:04.320 --> 00:04:05.800]  在述職的時候
[00:04:05.800 --> 00:04:07.720]  但是有很多人擁著他們
[00:04:07.720 --> 00:04:08.720]  繼續耶穌去到哪裡
[00:04:08.720 --> 00:04:09.920]  那些人都會擁著
[00:04:09.920 --> 00:04:11.960]  門徒又可以行義異能
[00:04:11.960 --> 00:04:13.640]  那些人擁著他們
[00:04:13.640 --> 00:04:15.640]  有空就跟著一個來醫病
[00:04:15.640 --> 00:04:17.000]  這個又需要趕鬼
[00:04:17.000 --> 00:04:19.560]  所以他們根本沒有時間停過
[00:04:19.560 --> 00:04:20.480]  所以他們
[00:04:20.480 --> 00:04:22.000]  就是根本
[00:04:22.000 --> 00:04:23.640]  那些人是很累的
[00:04:23.640 --> 00:04:24.760]  耶穌就說
[00:04:24.760 --> 00:04:26.520]  我們不如去
[00:04:26.520 --> 00:04:28.160]  跟我私下去到曠野那裡
[00:04:28.160 --> 00:04:29.800]  去歇一歇
[00:04:29.800 --> 00:04:30.920]  去歇一歇
[00:04:30.920 --> 00:04:32.120]  因為來往的人多
[00:04:32.120 --> 00:04:35.080]  他們連吃飯的時間都沒有
[00:04:35.080 --> 00:04:37.640]  就是這樣的場景當中
[00:04:37.640 --> 00:04:39.320]  人來人往
[00:04:39.320 --> 00:04:40.800]  可以想像到
[00:04:40.800 --> 00:04:43.200]  那些門徒當時是多麼的累
[00:04:43.200 --> 00:04:45.200]  但是你又看到那些人
[00:04:45.200 --> 00:04:46.040]  那些人怎樣
[00:04:46.040 --> 00:04:46.960]  看到他們走
[00:04:46.960 --> 00:04:48.520]  看到他們坐船
[00:04:48.520 --> 00:04:49.400]  想去到對岸
[00:04:49.400 --> 00:04:50.920]  那些人又怎樣
[00:04:50.920 --> 00:04:52.800]  那些人就從郭城步行
[00:04:52.800 --> 00:04:54.640]  怎樣 在陸路
[00:04:54.640 --> 00:04:56.640]  去到對岸那裡
[00:04:56.640 --> 00:04:59.400]  還一同跑到那裡
[00:04:59.400 --> 00:05:02.920]  被他們先趕到那裡
[00:05:02.920 --> 00:05:04.520]  看到那些人
[00:05:04.520 --> 00:05:07.400]  對耶穌那時是多麼的瘋狂
[00:05:07.400 --> 00:05:09.560]  好像追星那樣追著
[00:05:09.560 --> 00:05:10.480]  好像追星那樣追著
[00:05:10.480 --> 00:05:13.240]  為什麼他們比耶穌還快去到那裡呢
[00:05:13.240 --> 00:05:14.880]  大家看到這個圖
[00:05:14.880 --> 00:05:16.120]  紅色那裡就是
[00:05:16.120 --> 00:05:18.960]  耶穌和那些門徒坐船去到對岸
[00:05:18.960 --> 00:05:20.240]  從水路去
[00:05:20.240 --> 00:05:22.040]  但是那些群眾
[00:05:22.040 --> 00:05:25.240]  就是從陸路 綠色那裡
[00:05:25.240 --> 00:05:27.600]  這樣連行帶跑
[00:05:27.600 --> 00:05:29.720]  這樣去到那個地方
[00:05:29.720 --> 00:05:31.520]  在那裡已經先到達
[00:05:31.520 --> 00:05:33.400]  坐在那裡等他們
[00:05:33.400 --> 00:05:34.560]  好像很飢渴
[00:05:34.560 --> 00:05:36.680]  看到他們好像很飢渴
[00:05:36.680 --> 00:05:39.520]  耶穌下船出來
[00:05:39.520 --> 00:05:40.280]  怎樣呢
[00:05:40.280 --> 00:05:41.320]  他出來 耶穌出來
[00:05:41.320 --> 00:05:43.560]  看到一大群的人
[00:05:43.560 --> 00:05:45.360]  又一大群的人
[00:05:45.360 --> 00:05:47.720]  他不是說 有沒有搞錯
[00:05:47.720 --> 00:05:49.120]  有沒有搞錯
[00:05:49.120 --> 00:05:50.800]  又追著你
[00:05:50.800 --> 00:05:53.680]  他反而是憐憫他們
[00:05:53.680 --> 00:05:57.880]  憐憫他們因為他們如同羊
[00:05:57.880 --> 00:06:01.280]  沒有牧人一般
[00:06:01.280 --> 00:06:02.960]  耶穌看到他們
[00:06:02.960 --> 00:06:03.960]  這樣眼光看到他們
[00:06:03.960 --> 00:06:07.440]  於是又開始教訓他們很多的事
[00:06:07.440 --> 00:06:11.400]  又開始教訓他們
[00:06:11.400 --> 00:06:14.480]  接著天已經黑了
[00:06:14.480 --> 00:06:15.720]  大概是傍晚的時候
[00:06:15.720 --> 00:06:17.480]  天已經很晚了
[00:06:17.480 --> 00:06:20.160]  門徒進前來就跟耶穌說
[00:06:20.160 --> 00:06:22.240]  這個地方偏僻
[00:06:22.240 --> 00:06:25.360]  而且天已經黑了 夜了
[00:06:25.360 --> 00:06:28.280]  不如你叫那些眾人散去
[00:06:28.280 --> 00:06:31.120]  叫他們去四面的鄉村
[00:06:31.120 --> 00:06:33.600]  那些鄉鎮村莊去
[00:06:33.600 --> 00:06:37.160]  自己買東西吃
[00:06:37.160 --> 00:06:41.880]  耶穌就回答 你們給他們吃
[00:06:41.880 --> 00:06:43.480]  你們給他們吃
[00:06:43.480 --> 00:06:45.400]  門徒就對他說
[00:06:45.400 --> 00:06:51.000]  我們要拿兩百塊銀幣去買餅給他們吃
[00:06:51.000 --> 00:06:53.520]  我們要拿兩百塊銀幣去買餅給他們吃
[00:06:53.520 --> 00:06:54.360]  讀到這裡的時候
[00:06:54.360 --> 00:06:56.640]  你會覺得 嗯
[00:06:56.640 --> 00:06:59.440]  耶穌的回答其實是很奇怪的
[00:06:59.440 --> 00:07:01.280]  其實是很奇怪的
[00:07:01.280 --> 00:07:02.840]  是不是 其實天黑了
[00:07:02.840 --> 00:07:03.880]  那麼多人在這裡
[00:07:03.880 --> 00:07:05.880]  門徒說 天黑了
[00:07:05.880 --> 00:07:07.640]  這個地方又偏僻
[00:07:07.640 --> 00:07:09.000]  叫那些人走
[00:07:09.000 --> 00:07:09.960]  叫耶穌叫那些人走
[00:07:09.960 --> 00:07:10.720]  解散他們
[00:07:10.720 --> 00:07:12.000]  去村莊買東西吃
[00:07:12.000 --> 00:07:13.440]  自己找東西吃
[00:07:13.440 --> 00:07:14.840]  叫他們
[00:07:14.840 --> 00:07:18.360]  耶穌說 你們給他們吃
[00:07:18.360 --> 00:07:20.440]  很奇怪吧
[00:07:20.440 --> 00:07:22.760]  但門徒聽了之後
[00:07:22.760 --> 00:07:23.880]  其實他說
[00:07:23.880 --> 00:07:25.600]  門徒的回答就是
[00:07:25.600 --> 00:07:28.360]  難道要
[00:07:28.360 --> 00:07:33.480]  我們拿兩百塊銀幣去買餅給他們吃嗎
[00:07:33.480 --> 00:07:36.160]  其實門徒的反問是覺得
[00:07:36.160 --> 00:07:39.200]  你有沒有搞錯
[00:07:39.200 --> 00:07:40.560]  你有沒有搞錯
[00:07:40.560 --> 00:07:45.200]  我們要拿兩百塊銀幣去買餅給他們吃嗎
[00:07:45.200 --> 00:07:49.240]  其實拿兩百塊銀幣出來
[00:07:49.240 --> 00:07:51.200]  是說要出錢
[00:07:51.200 --> 00:07:52.920]  出多少的錢
[00:07:52.920 --> 00:07:55.200]  兩百塊銀幣即是多少
[00:07:55.200 --> 00:07:57.480]  當時的工資
[00:07:57.480 --> 00:07:58.600]  勞工的工資
[00:07:58.600 --> 00:08:01.840]  平均每天是一個銀幣
[00:08:01.840 --> 00:08:03.880]  兩百塊銀幣
[00:08:03.880 --> 00:08:06.080]  當時的工資
[00:08:06.080 --> 00:08:06.960]  一天工作六天
[00:08:06.960 --> 00:08:09.120]  接著守安息日一天
[00:08:09.120 --> 00:08:11.960]  大概要八、九個月的工資
[00:08:11.960 --> 00:08:14.760]  八、九個月的工資
[00:08:14.760 --> 00:08:17.680]  來買東西給這幫人吃
[00:08:17.680 --> 00:08:20.200]  在約翰福音同一個記載裡面
[00:08:20.200 --> 00:08:21.960]  耶穌的門徒斐歷說什麼
[00:08:21.960 --> 00:08:24.560]  他說就是兩百塊銀幣的餅
[00:08:24.560 --> 00:08:29.560]  也不給他們每人吃一點點
[00:08:29.560 --> 00:08:34.400]  耶穌看到你在開玩笑
[00:08:34.400 --> 00:08:38.280]  你在開玩笑
[00:08:38.280 --> 00:08:40.440]  去買餅給他們吃
[00:08:40.440 --> 00:08:42.000]  拿錢出來就出錢
[00:08:42.000 --> 00:08:44.440]  要出力
[00:08:44.440 --> 00:08:46.920]  當時已經累到傻了
[00:08:46.920 --> 00:08:48.720]  每個人都累到傻了
[00:08:48.720 --> 00:08:53.560]  你現在叫我們還要走去出城
[00:08:53.560 --> 00:08:55.680]  去買這麼多的餅
[00:08:55.680 --> 00:09:00.120]  給這裡這麼多的人吃
[00:09:00.120 --> 00:09:04.320]  他們門徒當時就覺得很莫名其妙
[00:09:04.320 --> 00:09:07.760]  是不是很莫名其妙
[00:09:07.760 --> 00:09:11.760]  耶穌接著說什麼
[00:09:11.760 --> 00:09:14.200]  你們有多少餅
[00:09:14.200 --> 00:09:16.760]  你們去看看
[00:09:16.760 --> 00:09:18.760]  他們知道之後就說
[00:09:18.760 --> 00:09:20.640]  有五個餅 兩條魚
[00:09:20.640 --> 00:09:22.880]  耶穌就吩咐他們
[00:09:22.880 --> 00:09:26.480]  叫眾人一組一組坐在青草地上
[00:09:26.480 --> 00:09:29.200]  眾人就一群一群坐下
[00:09:29.200 --> 00:09:31.840]  有一百 有五十
[00:09:31.840 --> 00:09:34.240]  耶穌看到很有行動
[00:09:34.240 --> 00:09:38.440]  叫他們安排群眾坐下
[00:09:38.440 --> 00:09:40.920]  接著呢
[00:09:40.920 --> 00:09:43.920]  耶穌拿起五個餅 兩條魚
[00:09:43.920 --> 00:09:47.160]  望著天祝福 抹餅
[00:09:47.160 --> 00:09:48.720]  遞給門徒
[00:09:48.720 --> 00:09:50.640]  擺在眾人面前
[00:09:50.640 --> 00:09:54.360]  也將那兩條魚分給眾人
[00:09:54.360 --> 00:09:55.400]  他們吃了
[00:09:55.400 --> 00:09:57.640]  一個串一個串
[00:09:57.640 --> 00:10:01.720]  並且吃飽了
[00:10:01.720 --> 00:10:03.360]  滿了還有餅
[00:10:03.360 --> 00:10:05.760]  將餅和魚的零碎
[00:10:05.760 --> 00:10:08.040]  剩下來的收起來
[00:10:08.040 --> 00:10:11.080]  裝滿了十二個籃子
[00:10:11.080 --> 00:10:12.520]  十二個籃子
[00:10:12.520 --> 00:10:15.040]  吃餅的人男人
[00:10:15.040 --> 00:10:19.760]  男人共有五千
[00:10:19.760 --> 00:10:21.760]  這五餅二魚
[00:10:21.760 --> 00:10:23.640]  經過主的祝福之後
[00:10:23.640 --> 00:10:25.120]  不斷的倍增
[00:10:25.120 --> 00:10:26.440]  我們都知道這個神蹟
[00:10:26.440 --> 00:10:27.760]  不斷的倍增
[00:10:27.760 --> 00:10:31.920]  竟然可以餵飽五千個男人
[00:10:31.920 --> 00:10:34.360]  還沒算婦女和小孩子在內
[00:10:34.360 --> 00:10:37.120]  算起來是閒閒地超過一萬人
[00:10:37.120 --> 00:10:39.080]  閒閒地超過一萬人
[00:10:39.080 --> 00:10:40.680]  都吃飽了
[00:10:40.680 --> 00:10:43.560]  還有剩餘十二個門徒
[00:10:43.560 --> 00:10:46.160]  收回十二個男食物
[00:10:46.160 --> 00:10:49.840]  每人一籃
[00:10:49.840 --> 00:10:52.560]  這個神蹟大家很熟悉
[00:10:52.560 --> 00:10:53.680]  聽過很多次
[00:10:53.680 --> 00:10:55.080]  這個實在是一個
[00:10:55.080 --> 00:10:57.320]  很不一樣的筵席
[00:10:57.320 --> 00:10:58.560]  很不一樣的筵席
[00:10:58.560 --> 00:11:01.240]  我們平時去的筵席去得多
[00:11:01.240 --> 00:11:05.480]  這個是怎樣的不一樣法呢
[00:11:05.480 --> 00:11:07.560]  沒有高唐雅佐
[00:11:07.560 --> 00:11:10.240]  是偏僻的地方
[00:11:10.240 --> 00:11:14.080]  坐在地上 草地上
[00:11:14.080 --> 00:11:16.880]  在荒野上
[00:11:16.880 --> 00:11:18.440]  這個筵席
[00:11:18.440 --> 00:11:20.760]  沒有美酒佳餃
[00:11:20.760 --> 00:11:22.560]  只有餅和魚
[00:11:22.560 --> 00:11:25.440]  餅和魚
[00:11:25.440 --> 00:11:27.920]  筵席通常有侍應的
[00:11:27.920 --> 00:11:29.640]  這個筵席的侍應是甚麼
[00:11:29.640 --> 00:11:31.800]  是十二個門徒
[00:11:31.800 --> 00:11:32.920]  那班門徒
[00:11:32.920 --> 00:11:36.200]  這班侍應是非常心力交瘁
[00:11:36.200 --> 00:11:38.320]  根本不想做
[00:11:38.320 --> 00:11:41.720]  很心力交瘁 很累
[00:11:41.720 --> 00:11:44.320]  已經沒有心力也沒有體力了
[00:11:44.320 --> 00:11:47.240]  這班侍應就是這麼心力交瘁
[00:11:47.240 --> 00:11:49.160]  不是很想服務
[00:11:49.160 --> 00:11:52.280]  但是在這個筵席當中
[00:11:52.280 --> 00:11:59.400]  卻顯出了主的榮美
[00:11:59.400 --> 00:12:04.200]  顯示了主對人那種憐憫的關愛
[00:12:04.200 --> 00:12:05.680]  對門徒
[00:12:05.680 --> 00:12:07.640]  他是關愛門徒的
[00:12:07.640 --> 00:12:09.320]  他知道他們累
[00:12:09.320 --> 00:12:10.400]  所以他才說
[00:12:10.400 --> 00:12:12.720]  我和你去對面那裡歇一歇
[00:12:12.720 --> 00:12:14.320]  是不是
[00:12:14.320 --> 00:12:17.120]  他是關愛門徒的需要
[00:12:17.120 --> 00:12:19.280]  但是對群眾來說
[00:12:19.280 --> 00:12:21.600]  群眾又湧過去
[00:12:21.600 --> 00:12:22.600]  對群眾來說
[00:12:22.600 --> 00:12:25.080]  他也是體恤他們的需要
[00:12:25.080 --> 00:12:28.640]  也親自滿足了他們的需要
[00:12:28.640 --> 00:12:30.840]  這場筵席
[00:12:30.840 --> 00:12:34.080]  彰顯了主的能力
[00:12:34.080 --> 00:12:35.080]  彰顯了主
[00:12:35.080 --> 00:12:37.480]  他顯出了這麼大的成績
[00:12:37.480 --> 00:12:39.720]  其中最大的成績
[00:12:39.720 --> 00:12:41.040]  彰顯了他的能力
[00:12:41.040 --> 00:12:43.600]  彰顯了他的榮耀
[00:12:43.600 --> 00:12:46.640]  這場筵席
[00:12:46.640 --> 00:12:50.280]  筵席的主人就是耶穌基督自己
[00:12:50.280 --> 00:12:56.000]  耶穌基督自己親自來祝福了在場的所有人
[00:12:56.000 --> 00:12:59.680]  也叫每一個人都吃飽
[00:12:59.680 --> 00:13:01.560]  得著飽足
[00:13:01.560 --> 00:13:03.440]  每一個人都得著飽足
[00:13:03.440 --> 00:13:07.160]  我們今天再看這段經文的時候
[00:13:07.160 --> 00:13:10.960]  這個五餅魚的神蹟的時候
[00:13:10.960 --> 00:13:14.200]  對我們這個系列所學的
[00:13:14.200 --> 00:13:15.240]  又有什麼關係
[00:13:15.240 --> 00:13:16.680]  有什麼提醒
[00:13:16.680 --> 00:13:19.640]  有什麼體見呢
[00:13:19.640 --> 00:13:21.800]  第一我們是說
[00:13:21.800 --> 00:13:25.000]  一切從禱告開始
[00:13:25.000 --> 00:13:26.160]  一切從禱告開始
[00:13:26.160 --> 00:13:27.320]  Begin with prayer
[00:13:27.320 --> 00:13:28.440]  從禱告開始
[00:13:28.440 --> 00:13:31.080]  我們首先就求神賜給我們
[00:13:31.080 --> 00:13:33.920]  有一個屬靈視野
[00:13:33.920 --> 00:13:35.240]  看到什麼
[00:13:35.240 --> 00:13:37.720]  就是看到耶穌所看到的
[00:13:37.720 --> 00:13:42.320]  然後有祂那種憐憫的心腸
[00:13:42.320 --> 00:13:44.600]  耶穌看到那麼大一群人出現的時候
[00:13:44.600 --> 00:13:46.160]  本來就想避開人群
[00:13:46.160 --> 00:13:47.360]  但看到屬靈的時候
[00:13:47.360 --> 00:13:49.440]  不是在煩惱
[00:13:49.440 --> 00:13:52.280]  不是覺得煩惱
[00:13:52.280 --> 00:13:55.240]  不是為何他們又跟著來
[00:13:55.240 --> 00:13:56.120]  祂是憐憫
[00:13:56.120 --> 00:13:57.120]  因為祂的眼光
[00:13:57.120 --> 00:13:59.480]  祂看到他們如同羊
[00:13:59.480 --> 00:14:03.360]  沒有牧人一樣
[00:14:03.360 --> 00:14:05.440]  所以我們是需要
[00:14:05.440 --> 00:14:09.680]  需要以主的眼為目
[00:14:09.680 --> 00:14:11.960]  去看到那些失喪的靈魂
[00:14:11.960 --> 00:14:13.920]  看到他們的需要
[00:14:13.920 --> 00:14:19.360]  記得以前我們還在做IT的工作的時候
[00:14:19.360 --> 00:14:21.480]  那幫同事很多中國人
[00:14:21.480 --> 00:14:23.760]  我們經常跟中國人一起
[00:14:23.760 --> 00:14:25.440]  是很多微信主
[00:14:25.440 --> 00:14:26.240]  他經常吃午飯
[00:14:26.240 --> 00:14:27.200]  都是生我們的氣
[00:14:27.200 --> 00:14:29.360]  一起吃午飯
[00:14:29.360 --> 00:14:30.920]  除了我還有記憶圖
[00:14:30.920 --> 00:14:33.760]  還有另一位記憶圖在當中
[00:14:33.760 --> 00:14:35.600]  每一次吃午飯
[00:14:35.600 --> 00:14:38.880]  那些同事說些甚麼呢
[00:14:38.880 --> 00:14:41.600]  說電視劇那些東西
[00:14:41.600 --> 00:14:43.280]  說一些八卦新聞
[00:14:43.280 --> 00:14:46.360]  說或者說炒股票
[00:14:46.360 --> 00:14:47.360]  或者說去旅遊
[00:14:47.360 --> 00:14:49.240]  哪裏好玩哪裏好吃
[00:14:49.240 --> 00:14:51.720]  有時說一些無厘頭的東西
[00:14:51.720 --> 00:14:55.480]  那我這個同事就不想去
[00:14:55.480 --> 00:14:57.520]  他不想跟他們吃午飯
[00:14:57.520 --> 00:14:58.920]  他不是有恣意
[00:14:58.920 --> 00:15:01.040]  他不是覺得他們
[00:15:01.040 --> 00:15:02.920]  你知道那些法律賽人
[00:15:02.920 --> 00:15:05.120]  不喜歡跟那些罪人一起吃飯
[00:15:05.120 --> 00:15:06.240]  他不是這樣的意思
[00:15:06.240 --> 00:15:07.080]  而是他覺得
[00:15:07.080 --> 00:15:09.480]  他聽完那些東西
[00:15:09.480 --> 00:15:11.040]  經常都說那些東西
[00:15:11.040 --> 00:15:12.160]  他不想去
[00:15:12.160 --> 00:15:15.160]  不想跟他們吃飯
[00:15:15.160 --> 00:15:18.480]  但是我在想
[00:15:18.480 --> 00:15:22.560]  如果我們不跟他們去吃飯的時候
[00:15:22.560 --> 00:15:25.440]  他們有選擇嗎
[00:15:25.440 --> 00:15:27.600]  他們有選擇嗎
[00:15:27.600 --> 00:15:30.240]  他們有機會去說別的東西嗎
[00:15:30.240 --> 00:15:31.440]  他們永遠都是
[00:15:31.440 --> 00:15:35.760]  就是這樣在這樣的環境裏面
[00:15:35.760 --> 00:15:38.160]  就是這樣看到這樣的東西
[00:15:38.160 --> 00:15:40.360]  就是講這些東西
[00:15:40.360 --> 00:15:41.760]  他們有選擇嗎
[00:15:41.760 --> 00:15:44.760]  有出路嗎
[00:15:44.760 --> 00:15:47.200]  於是就繼續跟他們吃飯
[00:15:47.200 --> 00:15:48.560]  有時不只是聽他們說
[00:15:48.560 --> 00:15:50.320]  有時我們也說一下
[00:15:50.320 --> 00:15:52.160]  又加上讓他們看到
[00:15:52.160 --> 00:15:53.600]  我們記憶圖的價值觀
[00:15:53.600 --> 00:15:55.560]  怎樣看東西
[00:15:55.560 --> 00:15:57.920]  跟他們建立關係
[00:15:57.920 --> 00:15:58.840]  那就感恩
[00:15:58.840 --> 00:16:00.880]  感恩這些同事建立了關係之後
[00:16:00.880 --> 00:16:01.720]  後來請他們
[00:16:01.720 --> 00:16:03.760]  有些去帶他們去報道會
[00:16:03.760 --> 00:16:05.240]  有些又信了耶穌
[00:16:05.240 --> 00:16:06.040]  很感恩
[00:16:06.040 --> 00:16:08.520]  所以我們需要以主的眼
[00:16:08.520 --> 00:16:09.760]  為我們的眼
[00:16:09.760 --> 00:16:12.560]  去看到失常的靈魂
[00:16:12.560 --> 00:16:14.200]  不是一定一大班人
[00:16:14.200 --> 00:16:15.840]  一個兩個在我們身邊
[00:16:15.840 --> 00:16:17.200]  神擺在我們身邊
[00:16:17.200 --> 00:16:19.640]  我們有沒有這樣的屬靈的視野
[00:16:19.640 --> 00:16:20.720]  屬靈的眼光
[00:16:20.720 --> 00:16:26.240]  看到他們如同羊沒有目人
[00:16:26.240 --> 00:16:27.440]  如果我們看到的話
[00:16:27.440 --> 00:16:32.520]  我們就有耶穌那種憐憫的心
[00:16:32.520 --> 00:16:34.480]  耶穌那種憐憫的心的時候
[00:16:34.480 --> 00:16:36.840]  我們就願意跟他們一起
[00:16:36.840 --> 00:16:39.640]  透過餐聚去建立關係
[00:16:39.640 --> 00:16:42.960]  我們願意蒙住耳朵
[00:16:42.960 --> 00:16:45.320]  然後就去祝福他們
[00:16:45.320 --> 00:16:49.440]  首先是需要這份憐憫的心像
[00:16:49.440 --> 00:16:51.440]  然後我們看第二
[00:16:51.440 --> 00:16:53.320]  我們要敏銳當前的景況
[00:16:53.320 --> 00:16:55.840]  不要忘記主在身旁
[00:16:55.840 --> 00:16:59.640]  你想想已經夜了
[00:16:59.640 --> 00:17:02.400]  我們試一下這個情境當中
[00:17:02.400 --> 00:17:05.040]  叫很多人一起離開
[00:17:05.040 --> 00:17:09.520]  他們真的可以出去村莊買到食物嗎
[00:17:09.520 --> 00:17:10.960]  這麼大班人
[00:17:10.960 --> 00:17:14.600]  在說成千上萬的人
[00:17:14.600 --> 00:17:17.040]  叫他們一起疏散
[00:17:17.040 --> 00:17:20.560]  是否真的可以買到食物
[00:17:20.560 --> 00:17:21.960]  也許那些門徒
[00:17:21.960 --> 00:17:25.800]  他認為群眾的土褔的需要
[00:17:25.800 --> 00:17:28.120]  不是他們要服侍的範圍
[00:17:28.120 --> 00:17:31.880]  他們要傳道醫病趕鬼做了很多
