
[00:00:00.000 --> 00:00:03.460]  以上是耶穌在約翰福音所講的說話
[00:03:28.640 --> 00:03:29.640]  所以聖經說
[00:03:29.640 --> 00:03:31.640]  賊和強盜是偷竊
[00:03:31.640 --> 00:03:32.640]  殺害毀壞
[00:03:32.640 --> 00:03:35.640]  偷羊,殺羊,毀壞羊群
[00:03:35.640 --> 00:03:38.640]  那牧羊人怎樣保護羊呢?
[00:03:38.640 --> 00:03:40.640]  聖經其實有說
[00:03:40.640 --> 00:03:42.640]  但我們不太明白他在說什麼
[00:03:42.640 --> 00:03:46.640]  就是牧羊人會建一個羊圈
[00:03:46.640 --> 00:03:48.640]  OK,就不是主一學
[00:03:48.640 --> 00:03:50.640]  大家小朋友坐著圍著圈
[00:03:50.640 --> 00:03:51.640]  就不是這樣的
[00:03:51.640 --> 00:03:53.640]  羊圈是怎樣呢?
[00:03:53.640 --> 00:03:56.640]  羊圈是石堆造成的矮牆
[00:03:56.640 --> 00:03:58.640]  組成一個這樣的圈
[00:03:58.640 --> 00:04:00.640]  那就很堅固了
[00:04:00.640 --> 00:04:03.640]  防備賊,防備猛獸
[00:04:03.640 --> 00:04:06.640]  那這個石堆成的羊圈
[00:04:06.640 --> 00:04:07.640]  是有門的
[00:04:07.640 --> 00:04:11.640]  門是會請一個看門的人
[00:04:11.640 --> 00:04:13.640]  去看著門的
[00:04:13.640 --> 00:04:15.640]  為什麼呢?
[00:04:15.640 --> 00:04:18.640]  因為牧羊人晚上要睡覺
[00:04:18.640 --> 00:04:20.640]  所以要有人看著門
[00:04:20.640 --> 00:04:21.640]  所以第三節就是說
[00:04:21.640 --> 00:04:23.640]  有一個看門的人
[00:04:23.640 --> 00:04:25.640]  會開門給牧羊人
[00:04:25.640 --> 00:04:26.640]  就是說有看門的人
[00:04:26.640 --> 00:04:28.640]  開門的人就不是牧羊人
[00:04:28.640 --> 00:04:30.640]  他只是守門口而已
[00:04:30.640 --> 00:04:31.640]  OK
[00:04:31.640 --> 00:04:35.640]  還有,牧羊人怎樣保護羊群呢?
[00:04:35.640 --> 00:04:38.640]  這個經文提了很多次
[00:04:38.640 --> 00:04:40.640]  就是用聲音
[00:04:40.640 --> 00:04:43.640]  逐個去叫那些羊的名字
[00:04:43.640 --> 00:04:45.640]  為什麼要逐個叫名字呢?
[00:04:45.640 --> 00:04:47.640]  為什麼要用聲音呢?
[00:04:47.640 --> 00:04:50.640]  因為原來當時的
[00:04:50.640 --> 00:04:52.640]  牧羊人是會
[00:04:52.640 --> 00:04:55.640]  共用一個羊圈的
[00:04:55.640 --> 00:04:57.640]  就是說一個羊圈裡面
[00:04:57.640 --> 00:04:59.640]  就會有幾堆羊的
[00:04:59.640 --> 00:05:01.640]  所以黎明破曉的時候
[00:05:01.640 --> 00:05:02.640]  大家要出動
[00:05:02.640 --> 00:05:04.640]  要分開那些羊
[00:05:04.640 --> 00:05:06.640]  但是當時還沒天亮
[00:05:06.640 --> 00:05:07.640]  那怎麼辦呢?
[00:05:07.640 --> 00:05:09.640]  所以就要叫名字
[00:05:09.640 --> 00:05:11.640]  叫名字逐隻羊出來
[00:05:11.640 --> 00:05:14.640]  就跟著那個牧羊人走
[00:05:14.640 --> 00:05:16.640]  如果你做過幼兒主義學
[00:05:16.640 --> 00:05:18.640]  你應該有一點生同感受的
[00:05:18.640 --> 00:05:20.640]  我不知道啊
[00:05:20.640 --> 00:05:22.640]  大家都在看著我
[00:05:22.640 --> 00:05:23.640]  好了
[00:05:23.640 --> 00:05:27.640]  去到一個我們經常都會問的問題
[00:05:27.640 --> 00:05:30.640]  他說我就是羊的門
[00:05:30.640 --> 00:05:32.640]  那究竟他是牧羊人呢?
[00:05:32.640 --> 00:05:34.640]  還是一道門呢?
[00:05:34.640 --> 00:05:37.640]  之前就說到石牆造的羊圈
[00:05:37.640 --> 00:05:39.640]  其實這些羊圈
[00:05:39.640 --> 00:05:41.640]  就是坐落在村落裡面
[00:05:41.640 --> 00:05:43.640]  或者城市的附近
[00:05:43.640 --> 00:05:45.640]  但是羊有時候要到野外
[00:05:45.640 --> 00:05:48.640]  可能一去就去幾天
[00:05:48.640 --> 00:05:50.640]  或者是更久的時間
[00:05:50.640 --> 00:05:52.640]  那牧羊人就要在野外
[00:05:52.640 --> 00:05:55.640]  去找一些凍月
[00:05:55.640 --> 00:05:57.640]  或天然屏障
[00:05:57.640 --> 00:06:00.640]  再加一些樹枝、樹幹、石
[00:06:00.640 --> 00:06:02.640]  堆了一個臨時的羊圈
[00:06:02.640 --> 00:06:04.640]  那這個臨時的羊圈
[00:06:04.640 --> 00:06:06.640]  當然會有出入口
[00:06:06.640 --> 00:06:09.640]  但是在野外就沒有看門的人
[00:06:09.640 --> 00:06:11.640]  那所以他自己就做什麼呢?
[00:06:11.640 --> 00:06:13.640]  他自己就會躺在出入口那裡
[00:06:13.640 --> 00:06:15.640]  自己做了那道閘
[00:06:15.640 --> 00:06:17.640]  自己做了那道門
[00:06:17.640 --> 00:06:19.640]  去擋住那些野獸
[00:06:19.640 --> 00:06:21.640]  或者有些人上來擾搖那些羊
[00:06:21.640 --> 00:06:23.640]  那他就會停了他們
[00:06:23.640 --> 00:06:24.640]  那所以呢
[00:06:24.640 --> 00:06:26.640]  耶穌就說我是羊的門
[00:06:26.640 --> 00:06:28.640]  正正就是因為
[00:06:28.640 --> 00:06:30.640]  他就給自己擋住門口
[00:06:30.640 --> 00:06:32.640]  看著那些羊去出出入入
[00:06:32.640 --> 00:06:33.640]  之後都有說
[00:06:33.640 --> 00:06:36.640]  羊在那個門口出出入入
[00:06:36.640 --> 00:06:38.640]  其實這段經文說了很多
[00:06:38.640 --> 00:06:40.640]  有關保護羊的方法
[00:06:40.640 --> 00:06:44.640]  為什麼呢?
[00:06:44.640 --> 00:06:46.640]  其實目的只有一個
[00:06:46.640 --> 00:06:48.640]  目的就是說
[00:06:48.640 --> 00:06:50.640]  這個牧羊人
[00:06:50.640 --> 00:06:53.640]  很看重那些羊的命
[00:06:53.640 --> 00:06:56.640]  他很想那些羊安全
[00:06:56.640 --> 00:07:00.640]  很想那些羊可以得救
[00:07:00.640 --> 00:07:02.640]  得救
[00:07:02.640 --> 00:07:04.640]  得救當然可以是指
[00:07:04.640 --> 00:07:06.640]  也是很應該去
[00:07:06.640 --> 00:07:08.640]  比喻我們相信耶穌基督
[00:07:08.640 --> 00:07:10.640]  那種得救是
[00:07:10.640 --> 00:07:11.640]  be saved
[00:07:11.640 --> 00:07:12.640]  就是我們經常說
[00:07:12.640 --> 00:07:14.640]  信主得救
[00:07:14.640 --> 00:07:15.640]  be saved
[00:07:15.640 --> 00:07:16.640]  但在當時的情況
[00:07:16.640 --> 00:07:18.640]  同樣都是說
[00:07:18.640 --> 00:07:20.640]  可以得到安全
[00:07:20.640 --> 00:07:21.640]  得到安全
[00:07:21.640 --> 00:07:22.640]  所以是第二種
[00:07:22.640 --> 00:07:23.640]  be saved
[00:07:23.640 --> 00:07:25.640]  SAFE be saved
[00:07:25.640 --> 00:07:27.640]  耶穌就是用這個比喻
[00:07:27.640 --> 00:07:28.640]  去比喻他自己
[00:07:28.640 --> 00:07:31.640]  他要帶領人一生
[00:07:31.640 --> 00:07:33.640]  要帶領人安全
[00:07:33.640 --> 00:07:36.640]  自在地走過他們一生
[00:07:36.640 --> 00:07:38.640]  耶穌就是用這個比喻
[00:07:38.640 --> 00:07:41.640]  去比喻他帶領人的一生
[00:07:41.640 --> 00:07:44.640]  這個是牧羊人第一個職責
[00:07:44.640 --> 00:07:46.640]  第二個職責就是
[00:07:46.640 --> 00:07:49.640]  他要帶領羊去
[00:07:49.640 --> 00:07:52.640]  尋找食物
[00:07:52.640 --> 00:07:55.640]  在第九節
[00:07:55.640 --> 00:07:57.640]  耶穌特別說
[00:07:57.640 --> 00:08:00.640]  出入得草吃
[00:08:00.640 --> 00:08:01.640]  大家記得
[00:08:01.640 --> 00:08:03.640]  我們一開始說羊的第二個死穴
[00:08:03.640 --> 00:08:05.640]  是他沒有位置感
[00:08:05.640 --> 00:08:07.640]  和方向感
[00:08:07.640 --> 00:08:09.640]  位置感和方向感
[00:08:09.640 --> 00:08:11.640]  那沒有方向感的結果是什麼呢
[00:08:11.640 --> 00:08:12.640]  就是不知道
[00:08:12.640 --> 00:08:14.640]  去哪裡找草吃
[00:08:14.640 --> 00:08:16.640]  不知道哪裡找草吃
[00:08:16.640 --> 00:08:17.640]  我不是聽到自己的聲音
[00:08:17.640 --> 00:08:19.640]  我要換一換咪高峰
[00:08:19.640 --> 00:08:20.640]  聽一下
[00:08:20.640 --> 00:08:22.640]  那些羊不知道自己應該去哪裡
[00:08:22.640 --> 00:08:23.640]  嘩 非常之好啊
[00:08:23.640 --> 00:08:24.640]  這個聲音
[00:08:24.640 --> 00:08:26.640]  那些羊不知道應該去哪裡
[00:08:26.640 --> 00:08:28.640]  那就找不到草吃了
[00:08:28.640 --> 00:08:30.640]  所以牧羊人其實
[00:08:30.640 --> 00:08:31.640]  我們以為他很熟悉羊
[00:08:31.640 --> 00:08:33.640]  但是他更加熟悉什麼呢
[00:08:33.640 --> 00:08:35.640]  他更加熟悉地形
[00:08:35.640 --> 00:08:37.640]  知道哪裡有水源
[00:08:37.640 --> 00:08:39.640]  知道哪裡有草地
[00:08:39.640 --> 00:08:42.640]  原來不是所有草地都適合的
[00:08:42.640 --> 00:08:43.640]  例如
[00:08:43.640 --> 00:08:46.640]  那些準備收成農作物的土地
[00:08:46.640 --> 00:08:48.640]  那些草就不應該吃了
[00:08:48.640 --> 00:08:49.640]  為什麼呢
[00:08:49.640 --> 00:08:51.640]  因為養分都去了農作物那裡
[00:08:51.640 --> 00:08:53.640]  那些草就不肥了
[00:08:53.640 --> 00:08:55.640]  要等下一個耕種循環
[00:08:55.640 --> 00:08:57.640]  那些草才好
[00:08:57.640 --> 00:08:59.640]  羊人知道哪裡的草最好
[00:08:59.640 --> 00:09:02.640]  所以耶穌特別指出一個
[00:09:02.640 --> 00:09:05.640]  大家都可能未必會留意的細節
[00:09:05.640 --> 00:09:07.640]  可以出powerpoint了
[00:09:07.640 --> 00:09:08.640]  姐姐
[00:09:08.640 --> 00:09:09.640]  就是說
[00:09:09.640 --> 00:09:11.640]  他領了羊出來之後
[00:09:11.640 --> 00:09:13.640]  他是走在前面的
[00:09:13.640 --> 00:09:14.640]  我們有時候會想
[00:09:14.640 --> 00:09:16.640]  趕羊的人就在後面
[00:09:16.640 --> 00:09:17.640]  就是push那些羊
[00:09:17.640 --> 00:09:18.640]  原來不是的
[00:09:18.640 --> 00:09:19.640]  是在他前面
[00:09:19.640 --> 00:09:20.640]  為什麼呢
[00:09:20.640 --> 00:09:22.640]  要帶他們去那個水源
[00:09:22.640 --> 00:09:24.640]  帶他們去草地裡找東西吃
[00:09:24.640 --> 00:09:26.640]  結果是什麼呢
[00:09:26.640 --> 00:09:28.640]  叫羊生命得的豐盛
[00:09:28.640 --> 00:09:30.640]  我們經常都說
[00:09:30.640 --> 00:09:31.640]  生命好豐盛
[00:09:31.640 --> 00:09:33.640]  就是人又好有意義等等
[00:09:33.640 --> 00:09:35.640]  那羊呢
[00:09:35.640 --> 00:09:38.640]  在這個context裡面說好豐盛
[00:09:38.640 --> 00:09:40.640]  就是說他吃得好飽
[00:09:40.640 --> 00:09:42.640]  吃得好肥
[00:09:42.640 --> 00:09:44.640]  那這個就是羊的豐盛
[00:09:44.640 --> 00:09:45.640]  OK
[00:09:45.640 --> 00:09:47.640]  其實呢
[00:09:47.640 --> 00:09:49.640]  我們說到安全
[00:09:49.640 --> 00:09:51.640]  說到食物
[00:09:51.640 --> 00:09:53.640]  其實不單止是羊的需要
[00:09:53.640 --> 00:09:56.640]  其實都是人的需要
[00:09:56.640 --> 00:09:58.640]  人都需要安全和食物
[00:09:58.640 --> 00:10:00.640]  或者我用第二個說法來說
[00:10:00.640 --> 00:10:03.640]  人其實都很渴望
[00:10:03.640 --> 00:10:05.640]  有一個安全
[00:10:05.640 --> 00:10:07.640]  覺得自在的人生
[00:10:07.640 --> 00:10:09.640]  有一個覺得滿足
[00:10:09.640 --> 00:10:10.640]  豐盛
[00:10:10.640 --> 00:10:12.640]  讓人回味的人生
[00:10:12.640 --> 00:10:15.640]  這個都是或許是人心底的渴望
[00:10:15.640 --> 00:10:16.640]  耶穌說
[00:10:16.640 --> 00:10:19.640]  我是好牧人
[00:10:19.640 --> 00:10:22.640]  我是人生命之中的好牧人
[00:10:23.640 --> 00:10:25.640]  他說他保護人
[00:10:25.640 --> 00:10:26.640]  帶領人的一生
[00:10:26.640 --> 00:10:29.640]  讓人的生命覺得豐盛有意義
[00:10:29.640 --> 00:10:30.640]  好像羊一樣
[00:10:30.640 --> 00:10:32.640]  吃得飽足
[00:10:32.640 --> 00:10:33.640]  他說
[00:10:33.640 --> 00:10:36.640]  這個是我很樂意去做的事
[00:10:36.640 --> 00:10:38.640]  很樂意的
[00:10:38.640 --> 00:10:40.640]  這個亦都是我給
[00:10:40.640 --> 00:10:43.640]  跟隨我的人的一個應許
[00:10:43.640 --> 00:10:46.640]  這個是上主給人的應許
[00:10:46.640 --> 00:10:48.640]  問題是
[00:10:48.640 --> 00:10:51.640]  我們可以怎樣去接受這個應許呢
[00:10:51.640 --> 00:10:53.640]  聖經這樣說
[00:10:53.640 --> 00:10:56.640]  牧羊人按住他的名字
[00:10:56.640 --> 00:10:58.640]  按住每隻羊的名字
[00:10:58.640 --> 00:10:59.640]  將羊領出來
[00:10:59.640 --> 00:11:01.640]  既放牠出來
[00:11:01.640 --> 00:11:02.640]  就在前頭走
[00:11:02.640 --> 00:11:03.640]  羊跟著牠
[00:11:03.640 --> 00:11:06.640]  因為牠認得牠的聲音
[00:11:06.640 --> 00:11:08.640]  那個竅門就是
[00:11:08.640 --> 00:11:11.640]  聆聽牧羊人的聲音
[00:11:11.640 --> 00:11:13.640]  這個或許大家都聽過
[00:11:13.640 --> 00:11:16.640]  亦都可能自己讀聖經都會留意到
[00:11:16.640 --> 00:11:18.640]  但我想特別指出一樣東西
[00:11:18.640 --> 00:11:21.640]  希望大家留意
[00:11:21.640 --> 00:11:23.640]  其實羊
[00:11:23.640 --> 00:11:26.640]  去聆聽牧羊人的聲音
[00:11:26.640 --> 00:11:28.640]  是羊的本能
[00:11:28.640 --> 00:11:31.640]  是羊的本能
[00:11:31.640 --> 00:11:33.640]  耶穌其實沒有說過
[00:11:33.640 --> 00:11:36.640]  你要死坐爛坐去練習
[00:11:36.640 --> 00:11:38.640]  他沒有說過這件事
[00:11:38.640 --> 00:11:39.640]  為什麼呢
[00:11:39.640 --> 00:11:41.640]  因為最關鍵的要素
[00:11:41.640 --> 00:11:43.640]  其實在牧羊人身上
[00:11:43.640 --> 00:11:44.640]  對於每一隻羊
[00:11:44.640 --> 00:11:46.640]  牧羊人都用相應的方法
[00:11:46.640 --> 00:11:49.640]  去呼叫每一隻羊
[00:11:49.640 --> 00:11:52.640]  好的牧羊人是非常明白
[00:11:52.640 --> 00:11:54.640]  知道每一隻羊
[00:11:54.640 --> 00:11:55.640]  牠的習慣
[00:11:55.640 --> 00:11:56.640]  牠的皮性
[00:11:56.640 --> 00:12:02.640]  牧羊人是深深知道羊的特性
[00:12:02.640 --> 00:12:04.640]  牧羊人知道羊的特性
[00:12:04.640 --> 00:12:06.640]  其實這件事不是很難明白
[00:12:06.640 --> 00:12:07.640]  因為
[00:12:07.640 --> 00:12:09.640]  在人與人之間
[00:12:09.640 --> 00:12:10.640]  在家庭
[00:12:10.640 --> 00:12:12.640]  在親密的關係當中
[00:12:12.640 --> 00:12:14.640]  我們或多或少都會知道
[00:12:14.640 --> 00:12:19.640]  我們家人或伴侶的特性
[00:12:19.640 --> 00:12:25.640]  不知道大家有沒有聽過這個人
[00:12:25.640 --> 00:12:28.640]  黑川伊寶子女士
[00:12:28.640 --> 00:12:30.640]  黑川伊寶子女士是
[00:12:30.640 --> 00:12:32.640]  日本一個老科學評論家
[00:12:32.640 --> 00:12:34.640]  從事這個感性分析
[00:12:34.640 --> 00:12:36.640]  她寫了一系列的書
[00:12:36.640 --> 00:12:38.640]  當然有些是學術的文章
[00:12:38.640 --> 00:12:39.640]  科學的文章
[00:12:39.640 --> 00:12:40.640]  我也不會懂得看
[00:12:40.640 --> 00:12:45.640]  但是她也寫了一些很生動的
[00:12:45.640 --> 00:12:47.640]  很生動的書籍
[00:12:47.640 --> 00:12:50.640]  探討家庭當中不同的角色
[00:12:50.640 --> 00:12:51.640]  今晚快要聖誕節
[00:12:51.640 --> 00:12:55.640]  所以就用一些比較輕鬆的例子
[00:12:55.640 --> 00:12:57.640]  其中一本書叫做
[00:12:57.640 --> 00:12:59.640]  兒子使用說明書
[00:12:59.640 --> 00:13:03.640]  是說男孩子小男孩的特性
[00:13:03.640 --> 00:13:05.640]  其中一個她說的就是
[00:13:05.640 --> 00:13:08.640]  為什麼男孩子這麼喜歡車呢
[00:13:08.640 --> 00:13:10.640]  或者為什麼
[00:13:10.640 --> 00:13:12.640]  我說男孩子
[00:13:12.640 --> 00:13:13.640]  長成的未必喜歡車
[00:13:13.640 --> 00:13:15.640]  男孩子為什麼這麼喜歡車呢
[00:13:15.640 --> 00:13:17.640]  或者為什麼男孩子的房間
[00:13:17.640 --> 00:13:20.640]  通常都有些零亂美的呢
[00:13:20.640 --> 00:13:22.640]  為什麼呢
[00:13:22.640 --> 00:13:25.640]  博士科學家就說
[00:13:25.640 --> 00:13:28.640]  是因為男孩子的特性是什麼呢
[00:13:28.640 --> 00:13:30.640]  男孩子的特性就是
[00:13:30.640 --> 00:13:32.640]  他小時候急不及待運用
[00:13:32.640 --> 00:13:34.640]  自己的空間認知能力
[00:13:34.640 --> 00:13:36.640]  Don't ask me what that is
[00:13:36.640 --> 00:13:38.640]  空間認知的能力
[00:13:38.640 --> 00:13:40.640]  我想是講spatial dimension那些
[00:13:40.640 --> 00:13:42.640]  有些professional都可以問
[00:13:42.640 --> 00:13:45.640]  他們很擅長掌握這個距離感
[00:13:45.640 --> 00:13:47.640]  還有會洞察一下這些物質的構造
[00:13:47.640 --> 00:13:50.640]  例如車是由車輪組成的
[00:13:50.640 --> 00:13:51.640]  這個叫構造
[00:13:51.640 --> 00:13:53.640]  她很fascinated
[00:13:53.640 --> 00:13:55.640]  這輛車又可以行很遠的
[00:13:55.640 --> 00:13:56.640]  有空間感
[00:13:56.640 --> 00:13:58.640]  所以為什麼車是她最好的朋友
[00:13:58.640 --> 00:14:00.640]  女孩子呢
[00:14:00.640 --> 00:14:02.640]  女孩子的特別的地方就是
[00:14:02.640 --> 00:14:03.640]  女孩子的特性就是
[00:14:03.640 --> 00:14:06.640]  她很早就已經認識到自己
[00:14:06.640 --> 00:14:08.640]  self這東西
[00:14:08.640 --> 00:14:11.640]  女孩子很早就認識到愛自己
[00:14:11.640 --> 00:14:14.640]  而且會很仔細地觀察自己
[00:14:14.640 --> 00:14:16.640]  和周圍環境的關聯
[00:14:16.640 --> 00:14:18.640]  所以女孩子
[00:14:18.640 --> 00:14:20.640]  博士這麼說
[00:14:20.640 --> 00:14:22.640]  女孩子就是說
[00:14:22.640 --> 00:14:25.640]  她們很善於觀察人的心情
[00:14:25.640 --> 00:14:28.640]  從小開始她就有這個技巧
[00:14:28.640 --> 00:14:30.640]  例如用笑容觀察一下
[00:14:30.640 --> 00:14:32.640]  爸爸怎樣去react
[00:14:32.640 --> 00:14:35.640]  這是女孩子的特性
[00:14:35.640 --> 00:14:38.640]  說完兒子和女兒之後
[00:14:38.640 --> 00:14:40.640]  說些道育一點的
[00:14:40.640 --> 00:14:42.640]  老公使用說明書
[00:14:42.640 --> 00:14:47.640]  男性的特性是什麼呢
[00:14:47.640 --> 00:14:49.640]  就是丈夫
[00:14:49.640 --> 00:14:50.640]  他這麼說
[00:14:50.640 --> 00:14:52.640]  他這麼說而已
[00:14:52.640 --> 00:14:53.640]  他這麼說而已
[00:14:53.640 --> 00:14:58.640]  丈夫比較少話中話
[00:14:58.640 --> 00:14:59.640]  話中話是什麼呢
[00:14:59.640 --> 00:15:02.640]  說話背後帶著其他意思
[00:15:02.640 --> 00:15:05.640]  男性比較少這種話中話
[00:15:05.640 --> 00:15:07.640]  所以太太不要想太多
[00:15:07.640 --> 00:15:09.640]  科學家就說
[00:15:09.640 --> 00:15:11.640]  例如當丈夫說
[00:15:11.640 --> 00:15:14.640]  今晚就是吃這些啦
[00:15:14.640 --> 00:15:16.640]  這一句
[00:15:16.640 --> 00:15:18.640]  太太有時候會忍不住
[00:15:18.640 --> 00:15:20.640]  會延伸
[00:15:20.640 --> 00:15:21.640]  她就會想
[00:15:21.640 --> 00:15:23.640]  是不是今晚煮的菜
[00:15:23.640 --> 00:15:24.640]  不太合胃口呢
[00:15:24.640 --> 00:15:25.640]  還是太少呢
[00:15:25.640 --> 00:15:27.640]  還是有其他的不滿呢
[00:15:27.640 --> 00:15:30.640]  其實科學家就說
[00:15:30.640 --> 00:15:32.640]  丈夫或者男生
[00:15:32.640 --> 00:15:33.640]  他的特性就是
[00:15:33.640 --> 00:15:34.640]  只不過是想確定
[00:15:34.640 --> 00:15:36.640]  今晚是不是吃這些
[00:15:36.640 --> 00:15:37.640]  so that他可以知道
[00:15:37.640 --> 00:15:39.640]  夾幾塊和吃多少
[00:15:39.640 --> 00:15:41.640]  根本就沒有其他意思
[00:15:41.640 --> 00:15:43.640]  不知道大家同不同意
[00:15:43.640 --> 00:15:46.640]  最後我這個例子太長了
[00:15:46.640 --> 00:15:48.640]  你回家再慢慢查
[00:15:48.640 --> 00:15:49.640]  就是結婚那些
[00:15:49.640 --> 00:15:50.640]  自己回家慢慢查
[00:15:50.640 --> 00:15:52.640]  最後例子太長了
[00:15:52.640 --> 00:15:55.640]  老婆使用說明書
[00:15:55.640 --> 00:15:58.640]  那麼
[00:15:58.640 --> 00:16:01.640]  對於男士的一個
[00:16:01.640 --> 00:16:03.640]  關於婚姻當中溝通的
[00:16:03.640 --> 00:16:05.640]  一個很好的提示就是
[00:16:05.640 --> 00:16:08.640]  請男士以同理心
[00:16:08.640 --> 00:16:10.640]  去紓解對方的壓力
[00:16:10.640 --> 00:16:13.640]  以同理心紓解對方的壓力
