
[00:00:00.000 --> 00:00:09.000]  大家還記不記得兩個禮拜前我在這裡講道的題目呢?
[00:07:01.000 --> 00:07:02.000]  我們生命裏面
[00:07:02.000 --> 00:07:04.000]  又有一些的難處
[00:07:04.000 --> 00:07:05.000]  為什麼呢
[00:07:05.000 --> 00:07:07.000]  我們都想多愛心
[00:07:07.000 --> 00:07:10.000]  但問題都不容易
[00:07:10.000 --> 00:07:11.000]  是不是
[00:07:11.000 --> 00:07:12.000]  都不容易
[00:07:12.000 --> 00:07:13.000]  我們有時會想
[00:07:13.000 --> 00:07:15.000]  怎樣可以真是
[00:07:15.000 --> 00:07:16.000]  有更多的愛
[00:07:16.000 --> 00:07:17.000]  去愛人
[00:07:17.000 --> 00:07:18.000]  去祝福人呢
[00:07:18.000 --> 00:07:19.000]  當想到這裡的時候
[00:07:19.000 --> 00:07:22.000]  我們就有很多的限制
[00:07:22.000 --> 00:07:23.000]  我們就很希望
[00:07:23.000 --> 00:07:25.000]  能夠有一些的途徑
[00:07:25.000 --> 00:07:26.000]  使我能夠真是
[00:07:26.000 --> 00:07:27.000]  在愛心的功課上面
[00:07:27.000 --> 00:07:30.000]  能夠有更多的提升
[00:07:30.000 --> 00:07:31.000]  弟兄姊妹
[00:07:31.000 --> 00:07:33.000]  你覺得有什麼好的方法呢
[00:07:33.000 --> 00:07:35.000]  覺得有什麼好的途徑
[00:07:35.000 --> 00:07:36.000]  可以幫到我們
[00:07:36.000 --> 00:07:41.000]  多愛心呢
[00:07:41.000 --> 00:07:45.000]  記得留意今天的題目
[00:07:45.000 --> 00:07:48.000]  因為今天的講題已經講了
[00:07:48.000 --> 00:07:50.000]  記不記得
[00:07:50.000 --> 00:07:53.000]  靠聖靈多愛心
[00:07:53.000 --> 00:07:55.000]  是啊
[00:07:55.000 --> 00:07:56.000]  沒錯
[00:07:56.000 --> 00:07:57.000]  我們需要有一些
[00:07:57.000 --> 00:07:59.000]  很有愛心的榜樣
[00:07:59.000 --> 00:08:00.000]  看見他的生命見證
[00:08:00.000 --> 00:08:02.000]  我們去效法
[00:08:02.000 --> 00:08:03.000]  這個是有幫助的
[00:08:03.000 --> 00:08:04.000]  沒錯
[00:08:04.000 --> 00:08:05.000]  我們需要請一些專家來
[00:08:05.000 --> 00:08:09.000]  教我們怎樣表達愛
[00:08:09.000 --> 00:08:10.000]  你心裡很想愛
[00:08:10.000 --> 00:08:11.000]  但表達不得其法
[00:08:11.000 --> 00:08:13.000]  變了又害了人
[00:08:13.000 --> 00:08:14.000]  這樣又不行
[00:08:14.000 --> 00:08:15.000]  所以要學一些技巧
[00:08:15.000 --> 00:08:17.000]  這些我們都需要
[00:08:17.000 --> 00:08:18.000]  當然我們要學習
[00:08:18.000 --> 00:08:19.000]  不過除此之外
[00:08:19.000 --> 00:08:22.000]  有一樣我們可能忽略了的
[00:08:22.000 --> 00:08:23.000]  如果我們要生命
[00:08:23.000 --> 00:08:25.000]  從心底裡湧現了愛
[00:08:25.000 --> 00:08:26.000]  表達了有愛
[00:08:26.000 --> 00:08:30.000]  而又不覺得好像很麻煩的話
[00:08:30.000 --> 00:08:32.000]  其實還有一個很重要的途徑
[00:08:32.000 --> 00:08:33.000]  也是聖經裡面
[00:08:33.000 --> 00:08:36.000]  給我們一個很大的提醒
[00:08:36.000 --> 00:08:39.000]  就是依靠聖靈
[00:08:39.000 --> 00:08:42.000]  靠祂在我內心裡面工作
[00:08:42.000 --> 00:08:44.000]  靠祂來掌管我
[00:08:44.000 --> 00:08:46.000]  靠祂來將神很多的福分
[00:08:46.000 --> 00:08:48.000]  充滿在我裡面的時候
[00:08:48.000 --> 00:08:50.000]  你就發現你的愛心就是這樣
[00:08:50.000 --> 00:08:52.000]  多了一點又多了一點
[00:08:52.000 --> 00:08:54.000]  當我們信主越來的時候
[00:08:54.000 --> 00:08:56.000]  慢慢你就發現那種愛心
[00:08:56.000 --> 00:08:58.000]  愛神、愛人、愛教會
[00:08:58.000 --> 00:09:00.000]  都好像真的自自然然
[00:09:00.000 --> 00:09:03.000]  從何來而來?
[00:09:03.000 --> 00:09:05.000]  聖靈
[00:09:05.000 --> 00:09:07.000]  還有我們是樂意去投靠祂
[00:09:07.000 --> 00:09:09.000]  尊崇祂、被祂掌管
[00:09:09.000 --> 00:09:11.000]  而不是抗祂
[00:09:11.000 --> 00:09:13.000]  這是一個很重要的功課
[00:09:13.000 --> 00:09:14.000]  弟兄姊妹
[00:09:14.000 --> 00:09:16.000]  今天我們就是去學這個功課
[00:09:16.000 --> 00:09:18.000]  彼此的勉勵
[00:09:18.000 --> 00:09:23.000]  靠聖靈多愛心
[00:09:23.000 --> 00:09:25.000]  大家聽完會不會有時又覺得
[00:09:25.000 --> 00:09:28.000]  你會不會連牧師太過武斷
[00:09:28.000 --> 00:09:29.000]  這樣說話
[00:09:29.000 --> 00:09:30.000]  是真的嗎?
[00:09:30.000 --> 00:09:32.000]  聖經是不是真的這樣說的呢?
[00:09:32.000 --> 00:09:33.000]  弟兄姊妹
[00:09:33.000 --> 00:09:36.000]  我相信聖經真的有這樣的教導
[00:09:36.000 --> 00:09:39.000]  讓我讀一些經文給大家聽
[00:09:39.000 --> 00:09:41.000]  你就留意到原來
[00:09:41.000 --> 00:09:44.000]  愛和聖靈是有密切的關係
[00:09:44.000 --> 00:09:47.000]  這方面可能我們比較忽略了
[00:09:47.000 --> 00:09:48.000]  當然
[00:09:48.000 --> 00:09:51.000]  愛也是耶穌基督在十誡裡面的彰顯
[00:09:51.000 --> 00:09:53.000]  當我們還作罪人的時候
[00:09:53.000 --> 00:09:56.000]  神就為我們釘身十格犧牲的時候
[00:09:56.000 --> 00:09:58.000]  那就是神的愛章
[00:09:58.000 --> 00:09:59.000]  這是很明顯的
[00:09:59.000 --> 00:10:01.000]  所以我們基督教的標誌是十格
[00:10:01.000 --> 00:10:02.000]  是一個很重要
[00:10:02.000 --> 00:10:03.000]  但是除此之外
[00:10:03.000 --> 00:10:05.000]  聖經也有教導
[00:10:05.000 --> 00:10:10.000]  愛是和聖靈很有密切的關係
[00:10:10.000 --> 00:10:13.000]  羅馬書十五章三十到三十二節那裡這樣說
[00:10:13.000 --> 00:10:14.000]  弟兄們
[00:10:14.000 --> 00:10:17.000]  我藉著我們主耶穌基督
[00:10:17.000 --> 00:10:20.000]  又藉著聖靈的愛
[00:10:20.000 --> 00:10:22.000]  勸你們與我一同竭力
[00:10:22.000 --> 00:10:24.000]  為我祈求神
[00:10:24.000 --> 00:10:27.000]  叫我脫離在猶太不順從的人
[00:10:27.000 --> 00:10:30.000]  也叫我為耶路撒冷所辦的捐項
[00:10:30.000 --> 00:10:32.000]  可蒙聖徒月納
[00:10:32.000 --> 00:10:34.000]  並叫我順著神的旨意
[00:10:34.000 --> 00:10:37.000]  歡歡喜喜地到你們那裡
[00:10:37.000 --> 00:10:39.000]  與你們同得安息
[00:10:39.000 --> 00:10:42.000]  是保羅對羅馬教會頂尖會所說的
[00:10:42.000 --> 00:10:45.000]  他勸他們一同竭力
[00:10:45.000 --> 00:10:47.000]  一起尋求上帝
[00:10:47.000 --> 00:10:48.000]  祈禱
[00:10:48.000 --> 00:10:50.000]  但是在之前他特別強調一件事是什麼?
[00:10:50.000 --> 00:10:55.000]  我們做這一切是藉著聖靈的愛
[00:10:55.000 --> 00:10:57.000]  愛是和聖靈有關的
[00:10:57.000 --> 00:10:59.000]  在這裡很清楚看到的
[00:10:59.000 --> 00:11:02.000]  而另外還有一段的經文
[00:11:02.000 --> 00:11:04.000]  可能大家都會想到的
[00:11:04.000 --> 00:11:06.000]  很熟悉的經文
[00:11:06.000 --> 00:11:07.000]  是和愛有關和聖靈有關
[00:11:07.000 --> 00:11:11.000]  大家想不想到?
[00:11:11.000 --> 00:11:14.000]  我一說那個書卷大家就應該想到了
[00:11:14.000 --> 00:11:17.000]  加拉太書
[00:11:17.000 --> 00:11:20.000]  加拉太書第五章
[00:11:20.000 --> 00:11:24.000]  二十二到二十三節說的是什麼?
[00:11:24.000 --> 00:11:27.000]  聖靈的果子
[00:11:27.000 --> 00:11:28.000]  聖靈的果子
[00:11:28.000 --> 00:11:30.000]  聖靈所揭的果子
[00:11:30.000 --> 00:11:32.000]  就是人愛
[00:11:32.000 --> 00:11:34.000]  喜樂和平忍耐
[00:11:34.000 --> 00:11:35.000]  因此良善信實
[00:11:35.000 --> 00:11:36.000]  溫柔節制
[00:11:36.000 --> 00:11:39.000]  這樣的事是沒有律法禁止的
[00:11:39.000 --> 00:11:41.000]  聖靈的九個果子
[00:11:41.000 --> 00:11:43.000]  一開始就說愛
[00:11:43.000 --> 00:11:45.000]  人愛
[00:11:45.000 --> 00:11:48.000]  所以原來聖靈可以在我們生命裏揭出
[00:11:48.000 --> 00:11:49.000]  愛的果子
[00:11:49.000 --> 00:11:50.000]  當你有愛的果子
[00:11:50.000 --> 00:11:52.000]  你就很容易有愛的顯示
[00:11:52.000 --> 00:11:54.000]  就不會只是想到自己
[00:11:54.000 --> 00:11:57.000]  只是為自己去打算
[00:11:57.000 --> 00:11:58.000]  是不會的
[00:11:58.000 --> 00:12:00.000]  因為愛是想到別人
[00:12:00.000 --> 00:12:03.000]  是為他人的好處去祝福他們
[00:12:03.000 --> 00:12:05.000]  而聖靈就在我們生命裏揭出果子
[00:12:05.000 --> 00:12:08.000]  其中一個很明顯的是愛
[00:12:08.000 --> 00:12:11.000]  這是一個叫做福式的單數
[00:12:11.000 --> 00:12:12.000]  福式的單數
[00:12:12.000 --> 00:12:14.000]  福是重複的福
[00:12:14.000 --> 00:12:18.000]  意思就是單數是一個聖靈的果子
[00:12:18.000 --> 00:12:21.000]  不過是九個的向度
[00:12:21.000 --> 00:12:23.000]  所以當聖靈在我們生命裏
[00:12:23.000 --> 00:12:25.000]  在教會裏動功的時候
[00:12:25.000 --> 00:12:27.000]  我們就可以發現這九個果子就在中間彰顯
[00:12:27.000 --> 00:12:28.000]  不只是愛
[00:12:28.000 --> 00:12:30.000]  愛是最偉大
[00:12:30.000 --> 00:12:32.000]  當我們願意被聖靈掌管
[00:12:32.000 --> 00:12:33.000]  被祂來作供
[00:12:33.000 --> 00:12:34.000]  我們順從祂的時候
[00:12:34.000 --> 00:12:36.000]  就在我們生命裏面
[00:12:36.000 --> 00:12:39.000]  有這個愛的果子
[00:12:39.000 --> 00:12:40.000]  這個很重要
[00:12:40.000 --> 00:12:41.000]  所以弟兄姊妹
[00:12:41.000 --> 00:12:43.000]  當我們去看回聖經的時候
[00:12:43.000 --> 00:12:45.000]  我們知道原來講到愛的時候
[00:12:45.000 --> 00:12:48.000]  不只是求專家講一下技巧
[00:12:48.000 --> 00:12:50.000]  講一下怎樣去講說話
[00:12:50.000 --> 00:12:51.000]  當我們講愛的時候
[00:12:51.000 --> 00:12:53.000]  不只是需要有榜樣固然
[00:12:53.000 --> 00:12:56.000]  榜樣是非常之重要
[00:12:56.000 --> 00:12:57.000]  更加的重要
[00:12:57.000 --> 00:12:58.000]  當我們說要有愛
[00:12:58.000 --> 00:13:00.000]  在我這個微小的生命裏面
[00:13:00.000 --> 00:13:02.000]  一個很常常自我的生命裏面
[00:13:02.000 --> 00:13:04.000]  我們要彰顯愛
[00:13:04.000 --> 00:13:06.000]  以他人的益處為著想的時候
[00:13:06.000 --> 00:13:08.000]  我們需要怎樣去做呢
[00:13:08.000 --> 00:13:09.000]  真的不容易
[00:13:09.000 --> 00:13:13.000]  我們需要的是靠聖靈
[00:13:13.000 --> 00:13:16.000]  你就多愛心
[00:13:16.000 --> 00:13:17.000]  我們有沒有做呢
[00:13:17.000 --> 00:13:19.000]  我們有沒有這樣的操練呢
[00:13:19.000 --> 00:13:20.000]  我們教會整體
[00:13:20.000 --> 00:13:22.000]  是不是在聖靈的帶領下呢
[00:13:22.000 --> 00:13:26.000]  這個就是一個很重要的考驗
[00:13:26.000 --> 00:13:29.000]  除了剛才我用的兩段經文之外
[00:13:29.000 --> 00:13:31.000]  今天我想和弟兄姊妹分享
[00:13:31.000 --> 00:13:34.000]  靠聖靈多愛心這方面的訊息的時候
[00:13:34.000 --> 00:13:36.000]  其實我最想用的經文
[00:13:36.000 --> 00:13:40.000]  是我們剛才所讀的經文
[00:13:40.000 --> 00:13:44.000]  就是剛才主席盧州士和我們所讀的經文
[00:13:44.000 --> 00:13:45.000]  在哪裏呢
[00:13:45.000 --> 00:13:49.000]  羅馬書第五章一到五節
[00:13:49.000 --> 00:13:54.000]  而特別的是講到第五節
[00:13:54.000 --> 00:13:56.000]  第五章開始的時候
[00:13:56.000 --> 00:13:59.000]  保羅提醒我們是一些很蒙福的人
[00:13:59.000 --> 00:14:01.000]  我們是因信稱義
[00:14:01.000 --> 00:14:03.000]  我們是因著信神
[00:14:03.000 --> 00:14:06.000]  在基督裏面稱我們為義人
[00:14:06.000 --> 00:14:07.000]  這個真是很重要的
[00:14:07.000 --> 00:14:10.000]  很基要的教義道理
[00:14:10.000 --> 00:14:13.000]  今年是馬丁路德紀念他
[00:14:13.000 --> 00:14:17.000]  五百週年宗教改革
[00:14:17.000 --> 00:14:19.000]  1517到2017年
[00:14:19.000 --> 00:14:23.000]  就是強調那個因信稱義的道理
[00:14:23.000 --> 00:14:24.000]  很重要的
[00:14:24.000 --> 00:14:26.000]  我們得救是上帝的恩
[00:14:26.000 --> 00:14:29.000]  我們信而被稱為義人
[00:14:29.000 --> 00:14:31.000]  所以你以為你靠很多學問
[00:14:31.000 --> 00:14:33.000]  很多學識很多錢
[00:14:33.000 --> 00:14:35.000]  去得到上帝的寬恩
[00:14:35.000 --> 00:14:38.000]  然後來到與神相和是不可以的
[00:14:38.000 --> 00:14:41.000]  是信心是悔改是認罪
[00:14:41.000 --> 00:14:42.000]  我們看見他就說
[00:14:42.000 --> 00:14:43.000]  當我們因信稱義
[00:14:43.000 --> 00:14:46.000]  我們在過去就得與神相和
[00:14:46.000 --> 00:14:47.000]  這個是一個過去式
[00:14:47.000 --> 00:14:49.000]  然後當我們一路到現在
[00:14:49.000 --> 00:14:50.000]  信主主到現在
[00:14:50.000 --> 00:14:52.000]  就藉著他因信
[00:14:52.000 --> 00:14:54.000]  得以進入現在這個因典中
[00:14:54.000 --> 00:14:56.000]  我們不只是蒙福過去與神相和
[00:14:56.000 --> 00:14:59.000]  我們今日都在神的因典裏面
[00:14:59.000 --> 00:15:01.000]  過去現在還有一樣很蒙福的
[00:15:01.000 --> 00:15:03.000]  將來都是歡歡喜喜
[00:15:03.000 --> 00:15:04.000]  盼望神的榮耀
[00:15:04.000 --> 00:15:05.000]  是指向將來
[00:15:05.000 --> 00:15:07.000]  我們在盼望上帝的榮耀
[00:15:07.000 --> 00:15:08.000]  有一天我們在天國裏面
[00:15:08.000 --> 00:15:10.000]  是真實的
[00:15:10.000 --> 00:15:12.000]  過去現在將來
[00:15:12.000 --> 00:15:13.000]  嘩!多大蒙福
[00:15:13.000 --> 00:15:15.000]  但是當我們繼續走人生路
[00:15:15.000 --> 00:15:17.000]  繼續盼望神的榮耀的時候
[00:15:17.000 --> 00:15:19.000]  人世間都很多苦難的
[00:15:19.000 --> 00:15:20.000]  但是不要緊
[00:15:20.000 --> 00:15:21.000]  越多苦難是磨練我們
[00:15:21.000 --> 00:15:22.000]  磨練到一個地步
[00:15:22.000 --> 00:15:24.000]  仍然有盼望
[00:15:24.000 --> 00:15:27.000]  這個盼望是一個很真實的盼望
[00:15:27.000 --> 00:15:28.000]  嘩!很大的福分
[00:15:28.000 --> 00:15:29.000]  但是還有一樣
[00:15:29.000 --> 00:15:30.000]  最後第五節
[00:15:30.000 --> 00:15:32.000]  原來當我們在一個
[00:15:32.000 --> 00:15:34.000]  盼望的人生的旅程裏面
[00:15:34.000 --> 00:15:35.000]  上帝亦都將一個
[00:15:35.000 --> 00:15:37.000]  更好的福分賜給我們
[00:15:37.000 --> 00:15:38.000]  就在現世裏面
[00:15:38.000 --> 00:15:39.000]  我們可以經歷到的
[00:15:39.000 --> 00:15:42.000]  是一個什麼福分呀?
[00:15:42.000 --> 00:15:45.000]  因為所賜給我們的聖靈
[00:15:45.000 --> 00:15:47.000]  將神的愛
[00:15:47.000 --> 00:15:49.000]  囂冠在我們心裏面
[00:15:49.000 --> 00:15:51.000]  弟兄姊妹
[00:15:51.000 --> 00:15:54.000]  我們的盼望不會羞愧的
[00:15:54.000 --> 00:15:55.000]  不會羞愧的
[00:15:55.000 --> 00:15:57.000]  因為上帝會繼續祝福我們
[00:15:57.000 --> 00:15:58.000]  致福我們
