
[00:00:00.000 --> 00:00:13.000]  有人說約翰福音第21章是連接著福音書和使徒行傳的
[00:04:41.000 --> 00:04:43.000]  歡迎耶穌進入耶路撒冷城
[00:04:43.000 --> 00:04:44.000]  歡迎耶穌進入耶路撒冷城
[00:04:44.000 --> 00:04:46.000]  在那裡呼喊
[00:04:46.000 --> 00:04:49.000]  「奉主名來的以色列王是應當稱頌的」
[00:04:49.000 --> 00:04:50.000]  在那裡呼喊
[00:04:50.000 --> 00:04:53.000]  「奉主名來的以色列王是應當稱頌的」
[00:04:53.000 --> 00:04:54.000]  我們可以大概想像
[00:04:54.000 --> 00:04:56.000]  當時彼得仍然是一個群眾當中
[00:04:56.000 --> 00:04:59.000]  我們可以想像當時彼得仍然是一個群眾當中
[00:04:59.000 --> 00:05:01.000]  都是在那裡被人擠
[00:05:01.000 --> 00:05:02.000]  都是在那裡被人擠
[00:05:02.000 --> 00:05:03.000]  很多人
[00:05:03.000 --> 00:05:07.000]  但是我相信彼得當時的心情是相當興奮和雀躍
[00:05:07.000 --> 00:05:07.000]  但是我相信彼得當時的心情是相當興奮和雀躍
[00:05:07.000 --> 00:05:08.000]  但是我相信彼得當時的心情是相當興奮和雀躍
[00:05:08.000 --> 00:05:10.000]  我相信彼得當時的心情是相當興奮和雀躍
[00:05:10.000 --> 00:05:11.000]  不是過了很多天之後
[00:05:11.000 --> 00:05:12.000]  不是過了很多天之後
[00:05:12.000 --> 00:05:13.000]  不是過了很多天之後
[00:05:13.000 --> 00:05:14.000]  不是過了很多天之後
[00:05:14.000 --> 00:05:15.000]  同樣的人群
[00:05:15.000 --> 00:05:16.000]  同樣的人群
[00:05:16.000 --> 00:05:17.000]  同樣的擠逼
[00:05:17.000 --> 00:05:18.000]  同樣的人群
[00:05:18.000 --> 00:05:26.000]  但這次他們不是歡迎主耶穌入城
[00:05:26.000 --> 00:05:27.000]  但這次他們不是歡迎主耶穌入城
[00:05:27.000 --> 00:05:31.000]  而這次是他們擁主耶穌出城去釘十字架
[00:05:31.000 --> 00:05:31.000]  而這次是他們擁主耶穌出城去釘十字架
[00:05:31.000 --> 00:05:32.000]  而這次是他們擁主耶穌出城去釘十字架
[00:05:32.000 --> 00:05:33.000]  不是很多天之前
[00:05:33.000 --> 00:05:35.000]  他們還在歡呼
[00:05:35.000 --> 00:05:37.000]  說奉主名來的以色列王
[00:05:37.000 --> 00:05:39.000]  不是很多天前他們還歡呼
[00:05:39.000 --> 00:05:41.000]  說奉主名來的以色列王
[00:05:41.000 --> 00:05:43.000]  但到了這一刻
[00:05:43.000 --> 00:05:44.000]  但到了這一刻
[00:05:44.000 --> 00:05:45.000]  他們竟然說
[00:05:45.000 --> 00:05:48.000]  除了該撒我們沒有王
[00:05:48.000 --> 00:05:49.000]  他們竟然說除了該撒我們沒有王
[00:05:49.000 --> 00:05:52.000]  他們竟然說除了該撒我們沒有王
[00:05:52.000 --> 00:05:54.000]  我相信彼得仍然在群眾當中
[00:05:54.000 --> 00:05:55.000]  我相信彼得仍然在群眾當中
[00:05:55.000 --> 00:05:56.000]  我相信彼得仍然在群眾當中
[00:05:56.000 --> 00:05:57.000]  仍然被人逼住
[00:05:57.000 --> 00:05:58.000]  仍然被人逼住
[00:05:58.000 --> 00:05:59.000]  仍然被大家擠著
[00:05:59.000 --> 00:06:00.000]  仍然被大家擠著
[00:06:00.000 --> 00:06:01.000]  但他現在所懷的心情並不是興奮或歡樂
[00:06:01.000 --> 00:06:02.000]  但他現在所懷的心情並不是興奮或歡樂
[00:06:02.000 --> 00:06:03.000]  但他現在所懷的心情並不是興奮或歡樂
[00:06:03.000 --> 00:06:04.000]  而是恐懼與悲傷
[00:06:04.000 --> 00:06:05.000]  而是恐懼與悲傷
[00:06:05.000 --> 00:06:15.000]  而是恐懼與悲傷
[00:06:15.000 --> 00:06:16.000]  彼得三次不認主耶穌
[00:06:16.000 --> 00:06:17.000]  彼得三次不認主耶穌
[00:06:17.000 --> 00:06:18.000]  他內心充滿了很大的內疚
[00:06:18.000 --> 00:06:19.000]  他內心充滿了很大的內疚
[00:06:19.000 --> 00:06:20.000]  當他看到主耶穌被掛在十字架上的時候
[00:06:20.000 --> 00:06:21.000]  當他看到主耶穌被掛在十字架上的時候
[00:06:21.000 --> 00:06:22.000]  當他看到主耶穌被掛在十字架上的時候
[00:06:22.000 --> 00:06:23.000]  當他看到主耶穌被掛在十字架上的時候
[00:06:23.000 --> 00:06:24.000]  當他看到主耶穌被掛在十字架上的時候
[00:06:24.000 --> 00:06:25.000]  當他看到主耶穌被掛在十字架上的時候
[00:06:25.000 --> 00:06:26.000]  當他看到主耶穌被掛在十字架上的時候
[00:06:26.000 --> 00:06:27.000]  當他看到主耶穌被掛在十字架上的時候
[00:06:27.000 --> 00:06:35.000]  大家可以想像得到他內心充滿無比的悲傷
[00:06:35.000 --> 00:06:39.000]  所以當主耶穌被釘被埋葬以後
[00:06:39.000 --> 00:06:41.000]  所以當主耶穌被釘被埋葬以後
[00:06:41.000 --> 00:06:46.000]  大家都可以想像得到他當時沉重的心情
[00:06:46.000 --> 00:06:49.000]  我想大家都可以想像得到當時他沉重的心情
[00:06:49.000 --> 00:06:50.000]  不過兩天之後
[00:06:50.000 --> 00:06:51.000]  但是兩天之後
[00:06:51.000 --> 00:06:57.000]  竟然瑪利亞其中一個婦女走來告訴門徒
[00:06:57.000 --> 00:06:58.000]  主耶穌已經復活了
[00:06:58.000 --> 00:07:03.000]  竟然瑪利亞當時走到她的門徒面前說主耶穌復活了
[00:07:03.000 --> 00:07:05.000]  在這三年裡面
[00:07:05.000 --> 00:07:06.000]  在這三年裡面
[00:07:06.000 --> 00:07:08.000]  特別是最後那幾天
[00:07:08.000 --> 00:07:09.000]  特別是最後那幾天
[00:07:09.000 --> 00:07:12.000]  大家可以看到彼得的心情起起跌跌
[00:07:12.000 --> 00:07:15.000]  大家可以看到彼得的心情起起伏伏
[00:07:15.000 --> 00:07:18.000]  來到我們剛才所讀的第21章
[00:07:18.000 --> 00:07:20.000]  來到我們剛才所讀的第21章
[00:07:20.000 --> 00:07:25.000]  當主耶穌再次顯現給他們看的時候
[00:07:25.000 --> 00:07:27.000]  當主耶穌再次顯現給他們看的時候
[00:07:27.000 --> 00:07:29.000]  其實已經是第三次的顯現
[00:07:29.000 --> 00:07:31.000]  其實已經是第三次的顯現
[00:07:31.000 --> 00:07:35.000]  但是很明顯當時的彼得仍然是沒什麼心機
[00:07:35.000 --> 00:07:39.000]  但是可以看得出來當時的彼得還是沒有什麼心機
[00:07:39.000 --> 00:07:41.000]  所以跟著故事發展
[00:07:41.000 --> 00:07:43.000]  就是彼得決定去打魚了
[00:07:43.000 --> 00:07:45.000]  所以跟著故事的發展
[00:07:45.000 --> 00:07:46.000]  彼得決定他繼續打魚去了
[00:07:46.000 --> 00:07:48.000]  打魚本身沒問題
[00:07:48.000 --> 00:07:49.000]  其實打魚本身沒問題
[00:07:49.000 --> 00:07:54.000]  不過似乎彼得忘記了主耶穌第一次呼召他的
[00:07:54.000 --> 00:07:58.000]  要他做的跟隨我這個呼召
[00:07:58.000 --> 00:08:01.000]  但是彼得好像忘了主耶穌第一次跟他講的那個呼召
[00:08:01.000 --> 00:08:02.000]  讓他跟隨他
[00:08:02.000 --> 00:08:05.000]  也都忘記了主耶穌曾經跟他說過
[00:08:05.000 --> 00:08:08.000]  當你迴轉以後你要兼顧你的弟兄
[00:08:08.000 --> 00:08:11.000]  他也忘了主耶穌曾經跟他講過
[00:08:11.000 --> 00:08:13.000]  當你迴轉之後你要兼顧你的弟兄
[00:08:13.000 --> 00:08:16.000]  我相信其實這個都是我們很多基督徒的經驗
[00:08:16.000 --> 00:08:18.000]  我相信這也是我們在座很多基督徒的經驗
[00:08:18.000 --> 00:08:20.000]  當我們開始說要信耶穌
[00:08:20.000 --> 00:08:22.000]  說要尾聲跟隨耶穌的時候
[00:08:22.000 --> 00:08:25.000]  當我們選擇去跟隨耶穌尾聲的時候
[00:08:25.000 --> 00:08:27.000]  隨著歲月的洗禮
[00:08:27.000 --> 00:08:29.000]  隨著歲月的洗禮
[00:08:29.000 --> 00:08:31.000]  隨著人生的變化
[00:08:31.000 --> 00:08:33.000]  隨著人生的變化
[00:08:33.000 --> 00:08:36.000]  我們會因應著很多不同種種不同的原因
[00:08:36.000 --> 00:08:38.000]  我們會因著一些種種不同的原因
[00:08:38.000 --> 00:08:40.000]  你會發覺我們一路走我們人生路的時候
[00:08:40.000 --> 00:08:43.000]  我們會越來越背負多的包袱
[00:08:43.000 --> 00:08:45.000]  我們發現人生路越走
[00:08:45.000 --> 00:08:46.000]  越會背負更多的包袱
[00:08:46.000 --> 00:08:49.000]  以致我們對神的信心會漸漸的丟淡
[00:08:49.000 --> 00:08:52.000]  以致我們對神的信心會漸漸的丟淡
[00:08:52.000 --> 00:08:54.000]  對彼得來講
[00:08:54.000 --> 00:08:59.000]  他所肩負著的包袱就是他擺脫不了的罪疚感
[00:08:59.000 --> 00:09:02.000]  他所肩負的包袱就是他擺脫不了的罪疚感
[00:09:02.000 --> 00:09:06.000]  聖經我們可以從不同的蛛絲馬跡看到
[00:09:06.000 --> 00:09:08.000]  我們可以理解彼得的感受
[00:09:08.000 --> 00:09:11.000]  我們看聖經的蛛絲馬跡可以理解到彼得當時的感受
[00:09:11.000 --> 00:09:13.000]  我想大家留意第三節
[00:09:13.000 --> 00:09:15.000]  大家可以留意第三節
[00:09:15.000 --> 00:09:18.000]  彼得說我打魚去
[00:09:18.000 --> 00:09:20.000]  彼得說我打魚去
[00:09:20.000 --> 00:09:21.000]  我想問問大家
[00:09:21.000 --> 00:09:23.000]  這句話你看到有什麼不妥當的地方
[00:09:23.000 --> 00:09:24.000]  我想問一下大家
[00:09:24.000 --> 00:09:27.000]  大家看到這句話有什麼不妥當的地方嗎
[00:09:27.000 --> 00:09:29.000]  我打魚去
[00:09:29.000 --> 00:09:31.000]  我打魚去
[00:09:31.000 --> 00:09:35.000]  其實當時他和一班同伴一起
[00:09:35.000 --> 00:09:38.000]  其實當時他是和一些同伴一起的
[00:09:38.000 --> 00:09:40.000]  如果我是彼得的話
[00:09:40.000 --> 00:09:41.000]  如果我是彼得的話
[00:09:41.000 --> 00:09:42.000]  我大概會說
[00:09:42.000 --> 00:09:43.000]  我大概會說
[00:09:43.000 --> 00:09:44.000]  我們一起去打魚好不好
[00:09:44.000 --> 00:09:46.000]  我們一起去打魚好不好
[00:09:46.000 --> 00:09:49.000]  為什麼彼得說我打魚去呢
[00:09:49.000 --> 00:09:51.000]  為什麼彼得會說我打魚去
[00:09:51.000 --> 00:09:58.000]  當彼得知道主耶穌在岸上的時候
[00:09:58.000 --> 00:10:01.000]  當時他們網了一大網的魚
[00:10:01.000 --> 00:10:03.000]  他們當時打了一大網的魚
[00:10:03.000 --> 00:10:06.000]  但他竟然不理網上的魚
[00:10:06.000 --> 00:10:08.000]  他不理網上的魚
[00:10:08.000 --> 00:10:11.000]  當他知道主耶穌在岸上的時候
[00:10:11.000 --> 00:10:14.000]  他馬上跳進水裡游到耶穌那裡
[00:10:14.000 --> 00:10:16.000]  他看到主耶穌在岸上的時候
[00:10:16.000 --> 00:10:18.000]  立刻就跳進水裡游到耶穌那裡去
[00:10:18.000 --> 00:10:22.000]  大家看不看到他背後的感受和情感
[00:10:22.000 --> 00:10:25.000]  大家可以看到他背後的感受和情感嗎
[00:10:25.000 --> 00:10:27.000]  他那時候去打魚
[00:10:27.000 --> 00:10:28.000]  他那時候去打魚
[00:10:28.000 --> 00:10:31.000]  他不是等著打魚來開飯的
[00:10:31.000 --> 00:10:33.000]  他不是等著打魚來開飯的
[00:10:33.000 --> 00:10:39.000]  他需要用打魚來逃避心裡那種沉重的罪疚感
[00:10:39.000 --> 00:10:43.000]  他需要用打魚來逃避心裡那種沉重的罪疚感
[00:10:43.000 --> 00:10:45.000]  可以說他當時不是要打魚
[00:10:45.000 --> 00:10:47.000]  可以說他當時不是去打魚
[00:10:47.000 --> 00:10:51.000]  他當時所需要的是主耶穌的原諒和寬恕
[00:10:51.000 --> 00:10:54.000]  他當時所需要的是主耶穌的原諒和寬恕
[00:10:54.000 --> 00:10:57.000]  在這個故事裡面
[00:10:57.000 --> 00:11:02.000]  雖然沒有提到究竟彼得有沒有求過耶穌原諒
[00:11:02.000 --> 00:11:05.000]  雖然沒有提到彼得有沒有求過耶穌原諒
[00:11:05.000 --> 00:11:11.000]  也沒有記載到主耶穌為了他不認主這件事情來寬恕彼得
[00:11:11.000 --> 00:11:16.000]  也沒有提到主耶穌有沒有因為他不認主這件事情而寬恕他
[00:11:16.000 --> 00:11:19.000]  但我相信在主耶穌的行動裡面已經說了一切
[00:11:19.000 --> 00:11:22.000]  但我相信在主耶穌的行動裡面已經說了一切
[00:11:22.000 --> 00:11:26.000]  記不記得彼得在哪裡否認主的
[00:11:26.000 --> 00:11:31.000]  記得彼得在哪裡否認主的嗎
[00:11:31.000 --> 00:11:35.000]  在大祭司的院子的炭火邊
[00:11:35.000 --> 00:11:37.000]  在大祭司的那個炭火邊
[00:11:37.000 --> 00:11:38.000]  很有意思
[00:11:38.000 --> 00:11:42.000]  當天被賣的時候在那個夜晚
[00:11:42.000 --> 00:11:44.000]  很有意思在當天被賣的那個夜晚
[00:11:44.000 --> 00:11:46.000]  夜晚就是代表無光
[00:11:46.000 --> 00:11:47.000]  夜晚就是代表無光
[00:11:47.000 --> 00:11:51.000]  無光就是沒有主耶穌在身邊
[00:11:51.000 --> 00:11:53.000]  沒有光就是沒有主耶穌在身邊
[00:11:53.000 --> 00:11:55.000]  當時彼得就在炭火邊來不認主
[00:11:55.000 --> 00:11:57.000]  當時彼得就在炭火邊不認主
[00:11:57.000 --> 00:12:00.000]  現在到了早上了
[00:12:00.000 --> 00:12:02.000]  主耶穌和他一起
[00:12:02.000 --> 00:12:03.000]  主耶穌和他一起
[00:12:03.000 --> 00:12:04.000]  同樣在炭火邊
[00:12:04.000 --> 00:12:06.000]  同樣在炭火邊上
[00:12:06.000 --> 00:12:08.000]  主耶穌甚至為他預備早飯
[00:12:08.000 --> 00:12:10.000]  主耶穌甚至為他預備早飯
[00:12:10.000 --> 00:12:13.000]  看到了嗎 主耶穌就是用行動告訴彼得
[00:12:13.000 --> 00:12:16.000]  看到了嗎 主耶穌就是用行動告訴彼得
[00:12:16.000 --> 00:12:19.000]  彼得曾經不認主 主耶穌已經原諒了他
[00:12:19.000 --> 00:12:22.000]  彼得不認主 主耶穌其實已經原諒他了
[00:12:22.000 --> 00:12:27.000]  所以主耶穌是告訴彼得不要再將生命浪費在自怨自艾當中
[00:12:27.000 --> 00:12:32.000]  所以主耶穌就是想提醒彼得不要再將生命浪費在自怨自艾當中
[00:12:32.000 --> 00:12:35.000]  我們每一個人都有自己的過去
[00:12:35.000 --> 00:12:38.000]  我們每一個人都有自己的過去
[00:12:38.000 --> 00:12:43.000]  我們每一個人都有不同大小不同種類的人生傷痕
[00:12:43.000 --> 00:12:47.000]  我們每一個人都有不同大小不同種類的人生傷痕
[00:12:47.000 --> 00:12:49.000]  或者有些事我們應該做但沒有做
[00:12:49.000 --> 00:12:52.000]  或者有些事我們應該做但沒有做
[00:12:52.000 --> 00:12:55.000]  或者有些事我們不應該做但做了
[00:12:55.000 --> 00:12:58.000]  但是有一些事我們不應該做卻做了
[00:12:58.000 --> 00:13:03.000]  或者有些際遇讓我們很失落
[00:13:03.000 --> 00:13:05.000]  有些際遇讓我們很失落
[00:13:05.000 --> 00:13:07.000]  或者有些事情發生讓我們很無助
[00:13:07.000 --> 00:13:09.000]  有些事情發生了讓我們很無助
[00:13:09.000 --> 00:13:11.000]  或者我們被其他人所傷害
[00:13:11.000 --> 00:13:13.000]  或者我們被其他人傷害
[00:13:13.000 --> 00:13:15.000]  或者甚至傷害我們那個就是我們自己
[00:13:15.000 --> 00:13:18.000]  或者傷害我們的其實是我們自己
[00:13:18.000 --> 00:13:22.000]  讓我們有很大的失落無助內疚的感覺
[00:13:22.000 --> 00:13:26.000]  讓我們有很大的失落無助內疚的感覺
[00:13:26.000 --> 00:13:28.000]  甚至我們現在仍然有這種感覺
[00:13:28.000 --> 00:13:30.000]  甚至我們現在仍然有那種感覺
[00:13:30.000 --> 00:13:33.000]  不過我可以告訴大家好的消息就是
[00:13:33.000 --> 00:13:36.000]  不過我可以告訴大家好的消息就是
[00:13:36.000 --> 00:13:38.000]  其實我們不需要這樣的
[00:13:38.000 --> 00:13:39.000]  其實我們不需要這樣的
[00:13:39.000 --> 00:13:44.000]  因為這個故事裡面看到主耶穌已經為我們在岸上預備了早飯
[00:13:44.000 --> 00:13:47.000]  因為主耶穌其實已經在岸上為我們預備了早飯
[00:13:47.000 --> 00:13:49.000]  我們所需要的就是學習
[00:13:49.000 --> 00:13:51.000]  我們所需要的就是學習
[00:13:51.000 --> 00:13:53.000]  學習彼得的榜樣
[00:13:53.000 --> 00:13:55.000]  學習彼得的榜樣
[00:13:55.000 --> 00:13:57.000]  彼得是一個漁夫
[00:13:57.000 --> 00:13:59.000]  彼得是一個漁夫
[00:13:59.000 --> 00:14:01.000]  所以那個漁船就是彼得的安全感
[00:14:01.000 --> 00:14:03.000]  所以那個漁船就是彼得的安全感
[00:14:03.000 --> 00:14:05.000]  所以那個安全感和安全區
[00:14:05.000 --> 00:14:07.000]  所以那個安全感和安全區
[00:14:07.000 --> 00:14:09.000]  換言之
[00:14:09.000 --> 00:14:12.000]  我們需要離開我們虛假的安全區
[00:14:12.000 --> 00:14:17.000]  換言之我們應該去離開那個我們其實是虛假的安全區
[00:14:17.000 --> 00:14:19.000]  我們需要放下我們的包袱
[00:14:19.000 --> 00:14:21.000]  我們需要放下我們的包袱
[00:14:21.000 --> 00:14:23.000]  去到岸上的主耶穌基督
[00:14:23.000 --> 00:14:25.000]  去到岸上的主耶穌基督
[00:14:25.000 --> 00:14:27.000]  去到岸上的主耶穌基督
[00:14:27.000 --> 00:14:29.000]  接受祂為我們所預備的早飯
[00:14:29.000 --> 00:14:31.000]  接受祂為我們所預備的早飯
[00:14:31.000 --> 00:14:35.000]  以致我們可以再有力量來前行我們的人生
[00:14:35.000 --> 00:14:37.000]  以致我們再有力量來前行我們的人生
[00:14:37.000 --> 00:14:39.000]  以致我們再有力量來前行我們的人生
[00:14:39.000 --> 00:14:41.000]  在早飯之後
[00:14:41.000 --> 00:14:43.000]  主耶穌問彼得
[00:14:43.000 --> 00:14:45.000]  主耶穌問彼得
[00:14:45.000 --> 00:14:47.000]  你愛我比這些更深嗎
[00:14:47.000 --> 00:14:49.000]  主耶穌問彼得
[00:14:49.000 --> 00:14:51.000]  你愛我比這些更深嗎
[00:14:51.000 --> 00:14:53.000]  主耶穌問彼得
[00:14:53.000 --> 00:14:55.000]  你愛我比這些更深嗎
[00:14:55.000 --> 00:14:57.000]  主耶穌問彼得
[00:14:57.000 --> 00:14:59.000]  你愛我比這些更深嗎
[00:14:59.000 --> 00:15:01.000]  主耶穌問彼得
[00:15:01.000 --> 00:15:03.000]  你愛我比這些更深嗎
[00:15:03.000 --> 00:15:05.000]  主耶穌問彼得
[00:15:05.000 --> 00:15:07.000]  你愛我比這些更深嗎
[00:15:07.000 --> 00:15:09.000]  主耶穌問彼得
[00:15:09.000 --> 00:15:11.000]  你愛我比這些更深嗎
[00:15:11.000 --> 00:15:13.000]  主耶穌問彼得
[00:15:13.000 --> 00:15:15.000]  你愛我比這些更深嗎
[00:15:15.000 --> 00:15:17.000]  主耶穌問彼得
[00:15:17.000 --> 00:15:19.000]  你愛我比這些更深嗎
[00:15:19.000 --> 00:15:21.000]  主耶穌問彼得
[00:15:21.000 --> 00:15:23.000]  你愛我比這些更深嗎
[00:15:23.000 --> 00:15:25.000]  主耶穌問彼得
[00:15:25.000 --> 00:15:27.000]  你愛我比這些更深嗎
[00:15:27.000 --> 00:15:29.000]  主耶穌問彼得
[00:15:29.000 --> 00:15:31.000]  你愛我比這些更深嗎
[00:15:31.000 --> 00:15:33.000]  主耶穌問彼得
[00:15:33.000 --> 00:15:35.000]  你愛我比這些更深嗎
[00:15:35.000 --> 00:15:37.000]  主耶穌問彼得
[00:15:37.000 --> 00:15:39.000]  你愛我比這些更深嗎
[00:15:39.000 --> 00:15:41.000]  主耶穌問彼得
[00:15:41.000 --> 00:15:43.000]  你愛我比這些更深嗎
[00:15:43.000 --> 00:15:45.000]  主耶穌問彼得
[00:15:45.000 --> 00:15:47.000]  你愛我比這些更深嗎
[00:15:47.000 --> 00:15:49.000]  主耶穌問彼得
[00:15:49.000 --> 00:15:51.000]  你愛我比這些更深嗎
[00:15:51.000 --> 00:15:53.000]  主耶穌問彼得
[00:15:53.000 --> 00:15:55.000]  你愛我比這些更深嗎
[00:15:55.000 --> 00:15:57.000]  主耶穌問彼得
[00:15:57.000 --> 00:15:59.000]  你愛我比這些更深嗎
[00:15:59.000 --> 00:16:01.000]  主耶穌問彼得
[00:16:01.000 --> 00:16:03.000]  你愛我比這些更深嗎
[00:16:03.000 --> 00:16:05.000]  主耶穌問彼得
[00:16:05.000 --> 00:16:07.000]  你愛我比這些更深嗎
[00:16:07.000 --> 00:16:09.000]  主耶穌問彼得
[00:16:09.000 --> 00:16:11.000]  你愛我比這些更深嗎
[00:16:11.000 --> 00:16:13.000]  主耶穌問彼得
[00:16:13.000 --> 00:16:15.000]  你愛我比這些更深嗎
[00:16:15.000 --> 00:16:17.000]  主耶穌問彼得
[00:16:17.000 --> 00:16:19.000]  你愛我比這些更深嗎
