
[00:00:00.000 --> 00:00:03.400]  因為過往幾年都是早上起床看到他
[00:01:17.120 --> 00:01:18.560]  是耶穌的門徒
[00:01:18.560 --> 00:01:20.720]  因怕猶太人
[00:01:20.720 --> 00:01:22.960]  就暗暗的作門徒
[00:01:22.960 --> 00:01:26.720]  後來被拉多將耶穌的身體領去了
[00:01:28.160 --> 00:01:29.600]  第三次就是這裡
[00:01:29.600 --> 00:01:33.040]  約翰福音用這個害怕
[00:01:33.040 --> 00:01:35.600]  形容了都是害怕猶太人
[00:01:35.600 --> 00:01:37.520]  當然這個害怕猶太人的意思
[00:01:37.520 --> 00:01:39.880]  不單是害怕一般猶太人
[00:01:39.880 --> 00:01:42.080]  是說到猶太人那些有權勢的人
[00:01:42.080 --> 00:01:43.000]  是那些的
[00:01:43.000 --> 00:01:46.840]  祭司、法利賽人
[00:01:46.840 --> 00:01:48.640]  或者薩多哥人等等等等
[00:01:48.640 --> 00:01:49.880]  那些的猶太人
[00:01:49.880 --> 00:01:51.880]  因為他們當時候
[00:01:51.880 --> 00:01:54.840]  跟羅馬政府一種很緊密的關係
[00:01:54.840 --> 00:01:55.440]  他們
[00:01:56.840 --> 00:02:00.080]  不單是一個很單純的宗教信仰
[00:02:00.080 --> 00:02:02.480]  而是跟政權很緊密的掛鉤
[00:02:02.480 --> 00:02:03.800]  所以耶穌就是這樣
[00:02:03.800 --> 00:02:04.560]  他們告
[00:02:04.560 --> 00:02:06.720]  他們沒有權殺耶穌
[00:02:06.720 --> 00:02:08.640]  就將耶穌告到羅馬那裡
[00:02:08.640 --> 00:02:10.280]  羅馬就判耶穌有罪
[00:02:10.280 --> 00:02:11.640]  所以殺害耶穌
[00:02:11.640 --> 00:02:12.720]  所以
[00:02:12.720 --> 00:02:15.160]  他們都怕了他們
[00:02:15.160 --> 00:02:16.480]  這裡講到
[00:02:16.480 --> 00:02:18.200]  門都關上
[00:02:18.200 --> 00:02:19.320]  這個是眾數的門
[00:02:19.320 --> 00:02:20.440]  就是所有的門
[00:02:20.440 --> 00:02:22.480]  基本有門的都關得很嚴
[00:02:22.480 --> 00:02:23.360]  嚴謹
[00:02:23.360 --> 00:02:25.120]  很怕其他人看到他們在裡面
[00:02:25.120 --> 00:02:26.400]  很怕其他人進來
[00:02:26.840 --> 00:02:27.960]  去捉拿他們
[00:02:27.960 --> 00:02:30.160]  好像捉耶穌一樣
[00:02:30.160 --> 00:02:34.360]  今天我們
[00:02:34.360 --> 00:02:38.160]  有不同的心態面對著
[00:02:38.160 --> 00:02:39.160]  有人怕示威者
[00:02:39.160 --> 00:02:40.920]  有人怕警察
[00:02:40.920 --> 00:02:42.160]  有人怕
[00:02:42.160 --> 00:02:43.560]  不知道什麼狀況
[00:02:43.560 --> 00:02:44.320]  總之
[00:02:44.320 --> 00:02:46.000]  有一種化學的作用
[00:02:46.000 --> 00:02:49.040]  好像什麼加什麼加在一起會爆炸那樣
[00:02:49.040 --> 00:02:51.640]  我們有沒有一種懼怕
[00:02:51.640 --> 00:02:52.440]  有一種的
[00:02:52.440 --> 00:02:53.760]  收埋
[00:02:53.760 --> 00:02:55.480]  在我們的生命裡面呢
[00:02:56.280 --> 00:02:57.320]  當時候
[00:02:57.320 --> 00:02:59.160]  其實有不同的
[00:02:59.160 --> 00:03:02.200]  猶太人的黨
[00:03:02.200 --> 00:03:03.360]  政黨的出現
[00:03:03.360 --> 00:03:03.920]  可以這麼說
[00:03:03.920 --> 00:03:05.040]  類似是政黨
[00:03:05.040 --> 00:03:06.280]  有法利塞派
[00:03:06.280 --> 00:03:07.160]  薩都教
[00:03:07.160 --> 00:03:08.480]  薩都該人
[00:03:08.480 --> 00:03:09.120]  還有
[00:03:09.120 --> 00:03:12.080]  聖經沒有直接提及的愛悉尼人
[00:03:12.080 --> 00:03:13.880]  是比較避世
[00:03:13.880 --> 00:03:16.520]  愛悉尼人他們躲在洞穴裡生活
[00:03:16.520 --> 00:03:18.200]  很遙遠的避世
[00:03:18.200 --> 00:03:19.360]  可能不想
[00:03:19.360 --> 00:03:20.680]  沾染罪惡
[00:03:20.680 --> 00:03:22.440]  那個聖潔的生活
[00:03:22.440 --> 00:03:24.240]  這些的法利塞
[00:03:24.240 --> 00:03:25.360]  薩都該
[00:03:25.360 --> 00:03:27.600]  就是跟政府緊密的關係
[00:03:27.600 --> 00:03:28.720]  是一種聯繫
[00:03:28.720 --> 00:03:29.960]  但是
[00:03:29.960 --> 00:03:30.920]  還有一種
[00:03:30.920 --> 00:03:32.200]  是憤慮黨
[00:03:32.200 --> 00:03:35.080]  憤慮黨就是一個很
[00:03:35.080 --> 00:03:37.960]  很後興起一個的黨派
[00:03:37.960 --> 00:03:40.120]  當然我們知道彼得就是憤慮黨
[00:03:40.120 --> 00:03:42.240]  他們會做一些小動作
[00:03:42.240 --> 00:03:44.640]  去嘗試推翻羅馬的政權
[00:03:44.640 --> 00:03:48.440]  憤慮黨是最遲成立
[00:03:48.440 --> 00:03:49.520]  但是最早解散
[00:03:49.520 --> 00:03:51.560]  但是他維持了60年左右
[00:03:52.720 --> 00:03:57.200]  他們都會有些人用一些刀去刺殺羅馬的士兵
[00:03:57.200 --> 00:04:00.440]  在一些革命裡面嘗試推翻這個政權
[00:04:00.440 --> 00:04:02.320]  在主後
[00:04:02.320 --> 00:04:04.880]  第66至73年的時候
[00:04:04.880 --> 00:04:05.800]  有一個叫
[00:04:05.800 --> 00:04:07.120]  大起義
[00:04:07.120 --> 00:04:08.920]  的一個運動裡面
[00:04:08.920 --> 00:04:11.200]  是最後一次跟羅馬政府去
[00:04:11.200 --> 00:04:12.360]  對抗
[00:04:12.360 --> 00:04:13.800]  當時候他們
[00:04:13.800 --> 00:04:15.840]  退守耶路撒冷
[00:04:15.840 --> 00:04:19.440]  但是羅馬的政權圍著他們三年
[00:04:19.840 --> 00:04:24.240]  三年之後整個城市裡面960個這些的憤慮黨
[00:04:24.240 --> 00:04:25.800]  是自殺的犧牲
[00:04:25.800 --> 00:04:28.400]  留下了食物
[00:04:28.400 --> 00:04:29.960]  作為見證
[00:04:29.960 --> 00:04:31.520]  有7個的婦孺
[00:04:31.520 --> 00:04:32.480]  是
[00:04:32.480 --> 00:04:34.520]  倖存的
[00:04:34.520 --> 00:04:35.240]  留在這裡
[00:04:35.240 --> 00:04:36.760]  他們留下一些說話
[00:04:36.760 --> 00:04:38.920]  有兩個說話是這樣說的
[00:04:38.920 --> 00:04:40.600]  我們寧願死
[00:04:40.600 --> 00:04:42.680]  都不作敵人的奴隸
[00:04:42.680 --> 00:04:45.160]  第二句是這樣說的
[00:04:45.160 --> 00:04:47.840]  讓我們離開這個世界的時候
[00:04:47.840 --> 00:04:49.760]  是作為自由的人
[00:04:50.840 --> 00:04:52.520]  有不同的人在
[00:04:52.520 --> 00:04:55.800]  這個政治的光譜裡面爭取不同的事情
[00:04:55.800 --> 00:04:56.880]  有不同的手法
[00:04:56.880 --> 00:04:58.440]  不同的形式
[00:04:58.440 --> 00:05:00.240]  當然那個是一個悲劇
[00:05:00.240 --> 00:05:04.480]  絕大部分的憤慮黨在那個時候就自殺犧牲
[00:05:04.480 --> 00:05:06.760]  完結了那個運動
[00:05:06.760 --> 00:05:10.600]  我們
[00:05:10.600 --> 00:05:13.200]  會不會像這個門徒一樣
[00:05:13.200 --> 00:05:15.480]  都有一種很複雜的
[00:05:15.480 --> 00:05:17.880]  情緒和感受
[00:05:19.400 --> 00:05:20.440]  很氣憤
[00:05:20.440 --> 00:05:21.200]  很
[00:05:21.200 --> 00:05:22.720]  很怕
[00:05:22.720 --> 00:05:24.360]  或者很不知道怎麼做
[00:05:24.360 --> 00:05:26.760]  究竟會變成怎麼樣
[00:05:26.760 --> 00:05:31.240]  但是這個時候
[00:05:31.240 --> 00:05:34.600]  聖經卻是說到耶穌的來臨
[00:05:34.600 --> 00:05:36.200]  耶穌在這個
[00:05:36.200 --> 00:05:39.520]  密閉的環境裡面突然的出現
[00:05:39.520 --> 00:05:40.720]  聖經沒有直接說
[00:05:40.720 --> 00:05:44.760]  不過我常常都幻想耶穌似乎是越門而過
[00:05:44.760 --> 00:05:46.240]  是進到他們當中
[00:05:46.240 --> 00:05:48.000]  不過聖經沒有正式說
[00:05:48.000 --> 00:05:50.800]  不過從幾段的經文對比
[00:05:50.800 --> 00:05:53.200]  其實四福音都有提到類似這一段
[00:05:53.200 --> 00:05:54.520]  在
[00:05:54.520 --> 00:05:56.800]  路加福音都有提到
[00:05:56.800 --> 00:05:58.440]  那些門徒直接就說
[00:05:58.440 --> 00:05:59.720]  祂是不是一個雲呢?
[00:05:59.720 --> 00:06:00.600]  是一個雲來的
[00:06:00.600 --> 00:06:02.000]  不是一個真的人
[00:06:02.000 --> 00:06:03.840]  在我們中間出現呢?
[00:06:03.840 --> 00:06:05.200]  更加的懼怕
[00:06:05.200 --> 00:06:07.920]  使得門徒看到耶穌更加的懼怕
[00:06:07.920 --> 00:06:09.720]  祂是不是一個不真實的
[00:06:09.720 --> 00:06:10.960]  只不過是我們的幻覺
[00:06:10.960 --> 00:06:13.000]  是不是一個不真實的
[00:06:13.000 --> 00:06:15.560]  耶穌在我們當中存在呢?
[00:06:16.480 --> 00:06:18.680]  不過在路加福音記載裡面
[00:06:18.680 --> 00:06:21.040]  耶穌就說
[00:06:21.040 --> 00:06:22.360]  摸摸我的手
[00:06:22.360 --> 00:06:27.480]  看看我是一個真實的
[00:06:27.480 --> 00:06:29.320]  雲是沒有骨沒有肉的
[00:06:29.320 --> 00:06:30.360]  在那裡這樣說
[00:06:30.360 --> 00:06:32.680]  把手腳給他們看
[00:06:32.680 --> 00:06:34.680]  耶穌還很有趣地說
[00:06:34.680 --> 00:06:35.440]  有沒有東西吃?
[00:06:35.440 --> 00:06:36.400]  我吃給你看
[00:06:36.400 --> 00:06:37.280]  他說有魚
[00:06:37.280 --> 00:06:38.760]  他就在面前吃了
[00:06:38.760 --> 00:06:42.760]  耶穌是真實的存在在門徒當中
[00:06:42.760 --> 00:06:45.160]  今天我們都會懷疑
[00:06:45.400 --> 00:06:47.480]  上帝是不是在我們裡面呢?
[00:06:47.480 --> 00:06:49.720]  耶穌是不是仍然活著
[00:06:49.720 --> 00:06:51.000]  是不是掌權呢?
[00:06:51.000 --> 00:06:52.920]  因為聖經告訴我們
[00:06:52.920 --> 00:06:54.560]  耶穌是活著掌權
[00:06:54.560 --> 00:06:57.000]  直到今天都是這樣
[00:06:57.000 --> 00:06:59.760]  耶穌向門徒顯現
[00:06:59.760 --> 00:07:04.240]  不單止去證明祂是一個真實的存在
[00:07:04.240 --> 00:07:06.160]  祂更加跟門徒說
[00:07:06.160 --> 00:07:09.720]  願你們平安
[00:07:09.720 --> 00:07:11.880]  願你們平安
[00:07:14.880 --> 00:07:17.920]  我們知道基督的信仰是從來一個
[00:07:17.920 --> 00:07:20.120]  在危難裡面
[00:07:20.120 --> 00:07:23.880]  歷史當中就是這樣的開始
[00:07:23.880 --> 00:07:25.960]  耶穌就是在危難裡面
[00:07:25.960 --> 00:07:27.320]  成就了救恩
[00:07:27.320 --> 00:07:29.080]  耶穌的門徒
[00:07:29.080 --> 00:07:31.920]  十二個門徒當然出賣耶穌的
[00:07:31.920 --> 00:07:33.200]  由大自殺
[00:07:33.200 --> 00:07:38.160]  約翰在拔摩島很年老
[00:07:38.160 --> 00:07:41.440]  最後死亡
[00:07:41.440 --> 00:07:44.840]  但其他十個門徒都是殉道而死亡
[00:07:45.640 --> 00:07:47.240]  很早期的屍體犯
[00:07:47.240 --> 00:07:48.800]  保羅
[00:07:48.800 --> 00:07:50.200]  都是被殺害
[00:07:50.200 --> 00:07:52.680]  之後很多的教父
[00:07:52.680 --> 00:07:55.520]  因為他們堅持信仰都是被殺害
[00:07:55.520 --> 00:07:57.680]  殉道而死亡
[00:07:57.680 --> 00:08:01.480]  有時候我們說懼怕
[00:08:01.480 --> 00:08:04.400]  可以是好事
[00:08:04.400 --> 00:08:08.120]  但有時候也可以是一個很麻煩的事情
[00:08:08.120 --> 00:08:09.600]  在古時候
[00:08:09.600 --> 00:08:12.240]  當還是農業社會的時候
[00:08:12.240 --> 00:08:14.120]  很多的農民他們都不知道
[00:08:14.120 --> 00:08:15.640]  什麼時候有暴風雨
[00:08:15.640 --> 00:08:17.560]  那些農作物種得很多年
[00:08:17.560 --> 00:08:18.400]  種得很好
[00:08:18.400 --> 00:08:19.560]  種得要收成的時候
[00:08:19.560 --> 00:08:20.240]  突然間
[00:08:20.240 --> 00:08:22.680]  暴風雨來到
[00:08:22.680 --> 00:08:24.760]  突然間落霜落薄
[00:08:24.760 --> 00:08:26.360]  那些收成都沒有了
[00:08:26.360 --> 00:08:30.040]  當他們出海打魚的時候
[00:08:30.040 --> 00:08:31.480]  都很怕暴風雨
[00:08:31.480 --> 00:08:32.800]  突然間天氣很好
[00:08:32.800 --> 00:08:33.840]  為什麼出到海
[00:08:33.840 --> 00:08:36.480]  會翻起大浪
[00:08:36.480 --> 00:08:38.640]  那些船隻會翻沉
[00:08:38.640 --> 00:08:40.160]  所以很多
[00:08:40.160 --> 00:08:42.240]  這些海上的人
[00:08:42.240 --> 00:08:43.120]  香港也是
[00:08:43.120 --> 00:08:46.360]  很容易就會敬拜很多的神靈
[00:08:46.360 --> 00:08:47.640]  求祂們保佑
[00:08:47.640 --> 00:08:50.720]  我們的信仰
[00:08:50.720 --> 00:08:53.600]  都會有一種害怕的元素
[00:08:53.600 --> 00:08:55.320]  但是害怕什麼呢
[00:08:55.320 --> 00:08:58.520]  我想我們要害怕的是
[00:08:58.520 --> 00:09:02.680]  害怕上帝對罪惡的審判
[00:09:02.680 --> 00:09:07.320]  對我們不跟從祂心意的那種憤怒
[00:09:07.320 --> 00:09:09.720]  很多的事物
[00:09:09.720 --> 00:09:11.360]  人看來很害怕
[00:09:11.880 --> 00:09:13.160]  不過耶穌說
[00:09:13.160 --> 00:09:14.720]  「願你們平安」
[00:09:14.720 --> 00:09:17.360]  在這個處境
[00:09:17.360 --> 00:09:19.600]  在這個經文裡面
[00:09:19.600 --> 00:09:21.040]  耶穌說「願你們平安」
[00:09:21.040 --> 00:09:23.200]  是帶著祂手上的傷痕
[00:09:23.200 --> 00:09:24.560]  膝蓋的傷痕
[00:09:24.560 --> 00:09:30.160]  或者頭上應該也有被荊棘壓下去的傷痕
[00:09:30.160 --> 00:09:33.520]  耶穌說「願你們平安」
[00:09:33.520 --> 00:09:37.240]  是來自一個曾經受苦
[00:09:37.240 --> 00:09:38.000]  受害
[00:09:38.000 --> 00:09:40.480]  死亡的上帝
[00:09:41.760 --> 00:09:42.760]  相關而言
[00:09:42.760 --> 00:09:44.480]  《約翰福音》十六章也是這麼說
[00:09:44.480 --> 00:09:46.080]  祂說「你們現在是憂愁
[00:09:46.080 --> 00:09:47.120]  但是我再見你的時候
[00:09:47.120 --> 00:09:48.040]  你們有喜樂
[00:09:48.040 --> 00:09:50.440]  這個喜樂是沒有人能夠奪去的」
[00:09:50.440 --> 00:09:54.720]  今天我們帶著喜樂和平安過生活
[00:09:54.720 --> 00:09:56.160]  在這個時候
[00:09:56.160 --> 00:09:57.600]  仍然是這樣
[00:09:57.600 --> 00:10:00.640]  因為主是信實的主
[00:10:00.640 --> 00:10:05.000]  耶穌的力量是大於我們所面對的威嚇
[00:10:05.000 --> 00:10:07.720]  我們需要一起互相的鼓勵
[00:10:07.720 --> 00:10:08.600]  互相的勸勉
[00:10:08.600 --> 00:10:09.880]  互相的祝福
[00:10:09.880 --> 00:10:11.920]  面對著無論什麼環境
[00:10:11.920 --> 00:10:17.360]  耶穌祂賜喜樂和平安是沒有改變的
[00:10:17.360 --> 00:10:20.880]  是沒有改變的
[00:10:20.880 --> 00:10:22.320]  對我個人而言
[00:10:22.320 --> 00:10:24.120]  我不是很怕香港的狀況
[00:10:24.120 --> 00:10:26.520]  起碼昔日當我年輕的時候
[00:10:26.520 --> 00:10:28.800]  我們都很主動去到很危險的南非
[00:10:28.800 --> 00:10:31.000]  是最暴力的一個國家
[00:10:31.000 --> 00:10:33.680]  去到印度也是很多的問題
[00:10:33.680 --> 00:10:34.400]  有一年
[00:10:34.400 --> 00:10:39.360]  巴基斯坦和印度是在說核戰隨時會發生
[00:10:39.680 --> 00:10:41.680]  當時我正在做工場主任
[00:10:41.680 --> 00:10:44.280]  其中一個責任就是
[00:10:44.280 --> 00:10:49.280]  有些美國宣教士在美國一出通知的時候
[00:10:49.280 --> 00:10:50.720]  美國宣教士說「我要先走」
[00:10:50.720 --> 00:10:52.520]  因為不走就沒有保障
[00:10:52.520 --> 00:10:54.520]  通知國民要離開
[00:10:54.520 --> 00:10:58.960]  其他國家自由決定
[00:10:58.960 --> 00:11:00.680]  我作為工場主任我要最後離開
[00:11:00.680 --> 00:11:03.080]  我看完所有宣教士離開我才離開
[00:11:03.080 --> 00:11:05.560]  如果有些宣教士不離開我也不會離開
[00:11:05.560 --> 00:11:07.200]  我也不是很怕
[00:11:08.960 --> 00:11:14.160]  我們帶著神的平安和喜樂在這個世間去活著
[00:11:14.160 --> 00:11:17.880]  在面對著不同的挑戰和困難
[00:11:17.880 --> 00:11:23.280]  有時候是會有一些的遭遇
[00:11:23.280 --> 00:11:27.320]  《約翰福音》十六章三十三節說
[00:11:27.320 --> 00:11:28.560]  「我將這件事告訴你
[00:11:28.560 --> 00:11:32.640]  叫你們在我裡面有平安
[00:11:32.640 --> 00:11:34.240]  在世上有苦難
[00:11:34.240 --> 00:11:35.560]  但是你們可以放心
[00:11:35.560 --> 00:11:37.560]  我已經勝過了世界」
[00:11:38.560 --> 00:11:40.720]  因為平安是會延續到永恆
[00:11:40.720 --> 00:11:42.840]  今天我們無論有什麼遭遇
[00:11:42.840 --> 00:11:43.840]  之前我都分享過
[00:11:43.840 --> 00:11:45.040]  可能我們自己肉身
[00:11:45.040 --> 00:11:48.600]  我們的身體都會衰殘
[00:11:48.600 --> 00:11:52.280]  都會有一種的恐驚
[00:11:52.280 --> 00:11:57.480]  有時候有些人都怕身體不可以動不可以走
[00:11:57.480 --> 00:11:59.800]  或者是精神上受到虧損
[00:11:59.800 --> 00:12:01.040]  或者是癌病
[00:12:01.040 --> 00:12:02.720]  或者是不同的因素
[00:12:02.720 --> 00:12:04.640]  我們都會有一種的恐驚
[00:12:04.640 --> 00:12:06.160]  驚慌
[00:12:06.400 --> 00:12:09.680]  但是耶穌帶著釘痕的向門道顯現
[00:12:09.680 --> 00:12:12.400]  同樣都是向我們顯現
[00:12:12.400 --> 00:12:14.400]  賜給我們平安
[00:12:14.400 --> 00:12:15.760]  因為平安是到永恆
[00:12:15.760 --> 00:12:18.920]  有一天我們在思想在默想
[00:12:18.920 --> 00:12:20.960]  耶穌就在天上
[00:12:20.960 --> 00:12:23.600]  將祂被釘的手
[00:12:23.600 --> 00:12:25.520]  帶著傷痕的身體
[00:12:25.520 --> 00:12:28.240]  說「我等著你回來」
[00:12:28.240 --> 00:12:29.880]  無論怎麼樣你都會回來
[00:12:29.880 --> 00:12:31.600]  回到這個家裡
[00:12:31.600 --> 00:12:36.080]  因為耶穌已經這樣走過這條道路
[00:12:36.080 --> 00:12:38.520]  耶穌會迎接我們
[00:12:38.520 --> 00:12:43.200]  耶穌沒有什麼事情是祂沒有很意外的
[00:12:43.200 --> 00:12:44.760]  「原來這個是這樣殉道」
[00:12:44.760 --> 00:12:46.120]  「原來這個是這樣受苦」
[00:12:46.120 --> 00:12:49.760]  「原來這個是這樣為我的緣故危機抵我」
[00:12:49.760 --> 00:12:51.400]  「原來這個是這樣被強暴」
[00:12:51.400 --> 00:12:54.400]  「這個是這樣被侵凌」
[00:12:54.400 --> 00:12:57.160]  耶穌知道
[00:12:57.160 --> 00:13:01.000]  耶穌是迎接祂的子民
[00:13:01.000 --> 00:13:04.880]  耶穌在等祂的子民
[00:13:04.880 --> 00:13:08.120]  我們是帶著盼望
[00:13:08.120 --> 00:13:10.880]  去過我們的信仰生活
[00:13:10.880 --> 00:13:13.960]  每個時代的福音信息可能都不同
[00:13:13.960 --> 00:13:15.480]  今天這個時代
[00:13:15.480 --> 00:13:19.280]  香港的環境需要一個怎樣的福音
[00:13:19.280 --> 00:13:20.360]  耶穌的福和
[00:13:20.360 --> 00:13:21.880]  耶穌的平安
[00:13:21.880 --> 00:13:26.840]  耶穌受苦而卻不屈服
[00:13:26.840 --> 00:13:30.880]  這種的生命
[00:13:30.880 --> 00:13:35.920]  耶穌用自己的生命獻上為祭
[00:13:35.920 --> 00:13:37.680]  我們是否願意跟從
[00:13:37.680 --> 00:13:40.240]  我們在耶穌裡面得到這種的平安
[00:13:40.240 --> 00:13:43.720]  因為我們跟從祂
[00:13:43.720 --> 00:13:46.600]  祂賜給我們最大的保障
[00:13:46.600 --> 00:13:48.440]  我們的肉身是有限的
[00:13:48.440 --> 00:13:50.560]  但是在永恆裡面
[00:13:50.560 --> 00:13:53.200]  這個都是很短暫的時期
[00:13:53.200 --> 00:13:56.160]  聖經說我們是一個黑旅的人生
[00:13:56.160 --> 00:13:58.600]  走完一程其實就不是很長
[00:13:58.600 --> 00:13:59.800]  就過了
[00:13:59.800 --> 00:14:02.240]  但永恆裡面是很漫長
[00:14:02.240 --> 00:14:06.360]  跟耶穌一起共聚
[00:14:06.360 --> 00:14:07.480]  那種的喜樂
[00:14:07.480 --> 00:14:10.840]  那種的平安是延續到永恆
[00:14:10.840 --> 00:14:14.200]  今天我們要面對一些事情
[00:14:14.200 --> 00:14:15.560]  不過
[00:14:15.560 --> 00:14:17.080]  我們有耶穌
[00:14:17.080 --> 00:14:18.800]  祂應許了我們
[00:14:18.800 --> 00:14:21.000]  有平安有喜樂
[00:14:21.000 --> 00:14:22.520]  是沒有人能夠奪去的
[00:14:22.520 --> 00:14:24.000]  是從天而來的
[00:14:24.000 --> 00:14:25.800]  是勝過苦難的
[00:14:25.800 --> 00:14:30.760]  勝過困難的
[00:14:55.800 --> 00:14:58.400]  當我們自我關閉
[00:14:58.400 --> 00:15:01.600]  房屋裡面有一種很大的懼怕
[00:15:01.600 --> 00:15:02.640]  不知道要怎麼做
[00:15:02.640 --> 00:15:05.200]  不敢面對外面的社會
[00:15:05.200 --> 00:15:07.120]  可能一出去就被人抓
[00:15:07.120 --> 00:15:08.240]  或者是殺害
[00:15:08.240 --> 00:15:10.200]  那些不敢去面對
[00:15:10.200 --> 00:15:11.720]  沒有什麼可以做
[00:15:11.720 --> 00:15:12.800]  做不到什麼
[00:15:12.800 --> 00:15:13.640]  耶穌都不在了
[00:15:13.640 --> 00:15:14.480]  還有什麼可以做呢
[00:15:14.480 --> 00:15:15.200]  沒有能力
[00:15:15.200 --> 00:15:16.360]  沒有勇氣
[00:15:16.360 --> 00:15:18.440]  沒有那種的使命
[00:15:18.440 --> 00:15:19.960]  去做些什麼
[00:15:19.960 --> 00:15:21.240]  我們是不是就這樣
[00:15:21.240 --> 00:15:22.960]  或者今天我們崇拜就不在了
[00:15:22.960 --> 00:15:24.120]  就是這樣
[00:15:24.120 --> 00:15:27.200]  出去我們不敢怎麼樣呢
[00:15:27.200 --> 00:15:30.480]  但是耶穌祂說
[00:15:30.480 --> 00:15:32.800]  負上帝怎樣差遣祂
[00:15:32.800 --> 00:15:35.120]  祂就這樣差遣我們
[00:15:35.120 --> 00:15:37.400]  耶穌基督是怎樣被差遣的呢
[00:15:37.400 --> 00:15:40.000]  耶穌基督在三位一體裡面
[00:15:40.000 --> 00:15:42.720]  是一個愛很密切的關係
[00:15:42.720 --> 00:15:44.560]  一種神似愛
[00:15:44.560 --> 00:15:47.320]  因為三位一體是彼此的相愛
[00:15:47.320 --> 00:15:49.400]  但是當耶穌基督離開
[00:15:49.400 --> 00:15:52.040]  這個遺憤的時候
[00:15:52.040 --> 00:15:53.800]  祂從一個很愛的裡面
[00:15:53.800 --> 00:15:55.200]  成為了一個
[00:15:55.200 --> 00:15:56.800]  甚至最終走上十字架
[00:15:56.800 --> 00:16:00.280]  是被離棄一個的意志
[00:16:00.280 --> 00:16:04.800]  因為罪在祂身上去承擔
[00:16:04.800 --> 00:16:06.440]  今天我們也會活出這種愛
[00:16:06.440 --> 00:16:08.720]  在世界裡面
[00:16:08.720 --> 00:16:10.920]  很多地方都缺乏愛
[00:16:10.920 --> 00:16:17.080]  為什麼今天的政治會落得這樣呢
[00:16:17.080 --> 00:16:18.320]  很多人有不同的懼怕
[00:16:18.320 --> 00:16:19.000]  有些人懼怕
[00:16:19.000 --> 00:16:19.920]  哎呀我不夠錢
[00:16:19.920 --> 00:16:20.680]  我要多點錢
[00:16:20.680 --> 00:16:21.720]  好像沒有安全感
[00:16:21.720 --> 00:16:24.320]  有些人對權力的懼怕
[00:16:24.320 --> 00:16:28.720]  有些人對前途很有懼怕
[00:16:28.720 --> 00:16:29.800]  所以為了前途
[00:16:29.800 --> 00:16:31.800]  我就這樣做
[00:16:31.800 --> 00:16:34.120]  有些人怕沒有安危
[00:16:34.120 --> 00:16:35.920]  如果我加入那些
[00:16:35.920 --> 00:16:36.840]  雖然是正義
[00:16:36.840 --> 00:16:37.840]  但是沒有安危
[00:16:37.840 --> 00:16:40.240]  我寧願不要正義
[00:16:40.240 --> 00:16:42.160]  很多人有不同的心情
[00:16:42.160 --> 00:16:44.960]  選擇不同的陣營
[00:16:44.960 --> 00:16:46.360]  但是耶穌
[00:16:46.360 --> 00:16:49.120]  祂是進入一個危險的陣營
[00:16:49.120 --> 00:16:51.320]  祂要宣揚福音
[00:16:51.320 --> 00:16:52.640]  祂要宣揚愛
