
[00:00:00.000 --> 00:00:04.500]  今日我同大家分享嘅題目係求聖靈改變我哋
[00:11:19.000 --> 00:11:20.000]  我相信呢
[00:11:20.000 --> 00:11:21.000]  呢一樣嘢
[00:11:21.000 --> 00:11:22.000]  喺我哋呢
[00:11:22.000 --> 00:11:24.000]  信咗耶穌嘅弟兄姊妹身上呢
[00:11:24.000 --> 00:11:27.000]  都有類似嘅經歷
[00:11:27.000 --> 00:11:30.000]  因為呢當聖靈將神嘅說話
[00:11:30.000 --> 00:11:32.000]  照入我哋嘅心
[00:11:32.000 --> 00:11:35.000]  光照咗呢我哋裏面嘅罪
[00:11:35.000 --> 00:11:36.000]  嗰一刻
[00:11:36.000 --> 00:11:39.000]  其實你係一樣會被神捉摸
[00:11:39.000 --> 00:11:41.000]  你會覺得有責心
[00:11:41.000 --> 00:11:44.000]  因為呢聖靈係叫我哋知罪
[00:11:44.000 --> 00:11:45.000]  明白到呢
[00:11:45.000 --> 00:11:47.000]  主耶穌係為我哋嘅罪
[00:11:47.000 --> 00:11:48.000]  而釘十字架
[00:11:48.000 --> 00:11:49.000]  係捨身嘅愛
[00:11:49.000 --> 00:11:52.000]  係我哋不配嘅
[00:11:52.000 --> 00:11:53.000]  之後呢
[00:11:53.000 --> 00:11:54.000]  嗰班
[00:11:54.000 --> 00:11:56.000]  覺得責心嘅猶太人
[00:11:56.000 --> 00:11:57.000]  佢又問啦
[00:11:57.000 --> 00:11:59.000]  咁我哋應該點做呢
[00:11:59.000 --> 00:12:02.000]  我請大家呢讀以下經文
[00:12:02.000 --> 00:12:04.000]  彼得說
[00:12:04.000 --> 00:12:06.000]  要悔改
[00:12:06.000 --> 00:12:09.000]  奉耶穌基督的名受洗
[00:12:09.000 --> 00:12:11.000]  叫你們的罪得赦
[00:12:11.000 --> 00:12:15.000]  就必領受所賜的聖靈
[00:12:15.000 --> 00:12:19.000]  彼得呢喺度發出咗兩個命令
[00:12:19.000 --> 00:12:21.000]  就係你哋要悔改
[00:12:21.000 --> 00:12:23.000]  你哋要受洗
[00:12:23.000 --> 00:12:25.000]  佢話呢各人要悔改呀
[00:12:25.000 --> 00:12:26.000]  所以呢個悔改
[00:12:26.000 --> 00:12:28.000]  唔係單單只係某一個人
[00:12:28.000 --> 00:12:32.000]  係當場呢聽到佢宣講
[00:12:32.000 --> 00:12:34.000]  耶穌係基督嘅人
[00:12:34.000 --> 00:12:36.000]  而今日亦都包括你同我啦
[00:12:36.000 --> 00:12:39.000]  因為我哋都有罪
[00:12:39.000 --> 00:12:41.000]  唔係講緊殺人放火
[00:12:41.000 --> 00:12:43.000]  先至係罪
[00:12:43.000 --> 00:12:46.000]  係講緊做神唔喜悅嘅事
[00:12:46.000 --> 00:12:48.000]  跟隨咗世界
[00:12:48.000 --> 00:12:51.000]  又或者係自己嘅私慾
[00:12:51.000 --> 00:12:52.000]  唔跟隨神呢
[00:12:52.000 --> 00:12:55.000]  創造我哋嘅目的而生活
[00:12:55.000 --> 00:12:57.000]  無論喺我哋嘅說話
[00:12:57.000 --> 00:12:59.000]  喺我哋行為上
[00:12:59.000 --> 00:13:01.000]  可能大家都試過㗎
[00:13:01.000 --> 00:13:03.000]  你有冇試過嬲人呢
[00:13:03.000 --> 00:13:05.000]  你有冇試過講大話
[00:13:05.000 --> 00:13:07.000]  有冇試過睇唔起人
[00:13:07.000 --> 00:13:08.000]  又或者呢
[00:13:08.000 --> 00:13:10.000]  放工返屋企嘅時候坐地鐵
[00:13:10.000 --> 00:13:11.000]  好攰好辛苦
[00:13:11.000 --> 00:13:12.000]  一見到個位呢
[00:13:12.000 --> 00:13:14.000]  即刻閃埋去坐
[00:13:14.000 --> 00:13:17.000]  但係見到有需要嘅人嘅時候呢
[00:13:17.000 --> 00:13:20.000]  你就遲遲唔係好想讓咗
[00:13:20.000 --> 00:13:23.000]  其實呢啲都係罪
[00:13:23.000 --> 00:13:26.000]  罪呢讓到我哋同上帝去隔絕
[00:13:26.000 --> 00:13:28.000]  並且呢有時會去傷害人
[00:13:28.000 --> 00:13:29.000]  傷害自己
[00:13:29.000 --> 00:13:35.000]  而上帝好想拯救我哋離開罪
[00:13:35.000 --> 00:13:37.000]  而悔改呢
[00:13:37.000 --> 00:13:39.000]  喺原文嘅希臘文呢
[00:13:39.000 --> 00:13:43.000]  係叫做Mantelnoel
[00:13:43.000 --> 00:13:46.000]  佢有個意思就係講緊呢
[00:13:46.000 --> 00:13:49.000]  要改變一個人嘅思想
[00:13:49.000 --> 00:13:51.000]  change one's mind
[00:13:51.000 --> 00:13:53.000]  所以呢悔改
[00:13:53.000 --> 00:13:55.000]  唔係單單係一啲呢
[00:13:55.000 --> 00:13:57.000]  好消極嘅回應
[00:13:57.000 --> 00:14:00.000]  而係只係停留喺我哋嘅情感上面
[00:14:00.000 --> 00:14:03.000]  會覺得懊悔啦自責啦
[00:14:03.000 --> 00:14:06.000]  話我錯啦我知錯啦
[00:14:06.000 --> 00:14:09.000]  相反呢其實一啲好積極嘅回應
[00:14:09.000 --> 00:14:12.000]  係我哋呢去願意轉向神
[00:14:12.000 --> 00:14:17.000]  離開咗我哋罪惡嘅思想同行為
[00:14:17.000 --> 00:14:19.000]  並且呢我哋打開我哋嘅心
[00:14:19.000 --> 00:14:20.000]  去接受神嘅愛
[00:14:20.000 --> 00:14:23.000]  同埋主耶穌嘅救贖
[00:14:23.000 --> 00:14:28.000]  畀得佢吩咐除咗思想上嘅改變
[00:14:28.000 --> 00:14:31.000]  信嘅人呢仲要有個行動嘅決心
[00:14:31.000 --> 00:14:34.000]  我相信呢在座已經受洗
[00:14:34.000 --> 00:14:37.000]  或者去過浸泥呢嘅弟兄姊妹
[00:14:37.000 --> 00:14:40.000]  你都會見過一個場景
[00:14:40.000 --> 00:14:42.000]  就係呢受浸嘅弟兄姊妹呢
[00:14:42.000 --> 00:14:44.000]  會被問一條問題
[00:14:44.000 --> 00:14:46.000]  嗰條問題就係你
[00:14:46.000 --> 00:14:48.000]  是否願意跟隨基督
[00:14:48.000 --> 00:14:51.000]  讓佢成為你生命嘅救主呢
[00:14:51.000 --> 00:14:53.000]  通常受浸嘅弟兄姊妹
[00:14:53.000 --> 00:14:55.000]  會答邊三個字呀
[00:14:55.000 --> 00:14:57.000]  係呀好叻呀
[00:14:57.000 --> 00:15:00.000]  就係我願意
[00:15:00.000 --> 00:15:02.000]  其實呢當日呢
[00:15:02.000 --> 00:15:04.000]  係冇好似今日咁樣
[00:15:04.000 --> 00:15:06.000]  有洗禮班上嘅
[00:15:06.000 --> 00:15:08.000]  而去到耶路撒冷
[00:15:08.000 --> 00:15:10.000]  嗰班猶太人
[00:15:10.000 --> 00:15:13.000]  佢哋聽完彼得嘅宣講
[00:15:13.000 --> 00:15:15.000]  佢哋感到擇心
[00:15:15.000 --> 00:15:17.000]  佢哋願意悔改呢
[00:15:17.000 --> 00:15:19.000]  信而受洗
[00:15:19.000 --> 00:15:22.000]  又係最直接最公開去承認
[00:15:22.000 --> 00:15:27.000]  耶穌係佢哋生命嘅救主嘅行動
[00:15:27.000 --> 00:15:29.000]  之後呢彼得
[00:15:29.000 --> 00:15:32.000]  再用咗好多嘅見證
[00:15:32.000 --> 00:15:34.000]  去同佢哋講
[00:15:34.000 --> 00:15:36.000]  特別呢就係提佢哋
[00:15:36.000 --> 00:15:37.000]  當救自己呢
[00:15:37.000 --> 00:15:40.000]  脫離呢個彎曲嘅世代
[00:15:40.000 --> 00:15:42.000]  佢話當救自己
[00:15:42.000 --> 00:15:45.000]  呢樣嘢呢係關乎生死嘅
[00:15:45.000 --> 00:15:48.000]  佢係好催促佢哋
[00:15:48.000 --> 00:15:50.000]  帶住警告嘅語氣
[00:15:50.000 --> 00:15:53.000]  去勸佢哋一定要悔改受洗
[00:15:53.000 --> 00:15:55.000]  結果呢當日
[00:15:55.000 --> 00:15:58.000]  領受咗佢嘅說話而受浸嘅人呢
[00:15:58.000 --> 00:16:00.000]  足足有三千人
[00:16:00.000 --> 00:16:02.000]  三千係一個好大嘅數字
[00:16:02.000 --> 00:16:05.000]  呢個呢完全係聖靈嘅工作
[00:16:05.000 --> 00:16:08.000]  能夠呢讓人悔改受洗
[00:16:08.000 --> 00:16:11.000]  願意跟隨主
[00:16:11.000 --> 00:16:15.000]  我呢曾經認識一位姊妹
[00:16:15.000 --> 00:16:17.000]  佢呢信咗耶穌之後呢
[00:16:17.000 --> 00:16:20.000]  依然係好忙碌住佢嘅工作
[00:16:20.000 --> 00:16:22.000]  過去鍾意嘅生活
[00:16:22.000 --> 00:16:26.000]  佢嘅生命呢冇乜太大嘅改變
[00:16:26.000 --> 00:16:29.000]  但係呢當佢結婚之後
[00:16:29.000 --> 00:16:33.000]  佢突然間呢發現自己有cancer
[00:16:33.000 --> 00:16:36.000]  而且呢係好惡嗰隻
[00:16:36.000 --> 00:16:38.000]  佢就同我講
[00:16:38.000 --> 00:16:39.000]  Sandy呀
[00:16:39.000 --> 00:16:42.000]  我好後悔自己健康嘅時候
[00:16:42.000 --> 00:16:45.000]  冇好好咁服侍個身
[00:16:45.000 --> 00:16:48.000]  於是呢佢放低咗佢嘅工作
[00:16:48.000 --> 00:16:50.000]  不但止呢多咗時間
[00:16:50.000 --> 00:16:52.000]  同家人一齊
[00:16:52.000 --> 00:16:55.000]  去彼此去相處
[00:16:55.000 --> 00:16:58.000]  並且呢佢每一次
[00:16:58.000 --> 00:17:00.000]  去到醫院做化療嘅時候
[00:17:00.000 --> 00:17:03.000]  佢話我都會呢做一個祈禱
[00:17:03.000 --> 00:17:05.000]  我就求聖靈呢
[00:17:05.000 --> 00:17:07.000]  能夠畀我今日行入醫院
[00:17:07.000 --> 00:17:09.000]  我可以做一個見證
[00:17:09.000 --> 00:17:11.000]  我可以呢同我一齊呢
[00:17:11.000 --> 00:17:14.000]  去等候治療嘅院友去傳福音
[00:17:14.000 --> 00:17:17.000]  佢真係有帶個人信耶穌
[00:17:17.000 --> 00:17:19.000]  所以大兄姊妹
[00:17:19.000 --> 00:17:22.000]  當我哋話向人傳福音嘅時候
[00:17:22.000 --> 00:17:25.000]  我唔知你有冇試過呢
[00:17:25.000 --> 00:17:27.000]  好迫切咁樣去分享自己
[00:17:27.000 --> 00:17:29.000]  信主嘅見證呢
[00:17:29.000 --> 00:17:31.000]  又或者去分享神
[00:17:31.000 --> 00:17:33.000]  喺你生命裏面呢
[00:17:33.000 --> 00:17:35.000]  嘅一啲經歷呢
[00:17:35.000 --> 00:17:37.000]  我哋好多謝教會
[00:17:37.000 --> 00:17:39.000]  有多媒體試工
[00:17:39.000 --> 00:17:41.000]  其實呢喺教會嘅網站
[00:17:41.000 --> 00:17:43.000]  同埋教會嘅youtube channel
[00:17:43.000 --> 00:17:45.000]  係有分享到呢
[00:17:45.000 --> 00:17:47.000]  大兄姊妹嘅生命見證嘅
[00:17:47.000 --> 00:17:49.000]  我唔知大家有冇去睇過
[00:17:49.000 --> 00:17:51.000]  但我鼓勵大家去睇下
