
[00:00:00.000 --> 00:00:05.000]  哥倫多前書九章二十四至二十七節,我們一齊讀一次好嗎?
[00:03:45.000 --> 00:03:47.000]  保羅在廿六節這樣說,
[00:03:47.000 --> 00:03:49.000]  「我奔跑不像無定向,
[00:03:49.000 --> 00:03:51.000]  我鬥拳不像打空氣。」
[00:03:51.000 --> 00:03:52.000]  如果我走的時候,
[00:03:52.000 --> 00:03:53.000]  奔跑的時候,
[00:03:53.000 --> 00:03:54.000]  保羅說我不會亂來,
[00:03:54.000 --> 00:03:55.000]  沒有方向,不會,
[00:03:55.000 --> 00:03:56.000]  很有方向。
[00:03:56.000 --> 00:03:58.000]  我出拳不會亂揮,
[00:03:58.000 --> 00:03:59.000]  應該是吧?
[00:03:59.000 --> 00:04:02.000]  有目標去擊他。
[00:04:02.000 --> 00:04:03.000]  所以保羅說,
[00:04:03.000 --> 00:04:05.000]  我是有方向的,
[00:04:05.000 --> 00:04:07.000]  我人生是有目標在裡面。
[00:04:07.000 --> 00:04:10.000]  所以在遞納比書第三章的十三至十四節,
[00:04:10.000 --> 00:04:11.000]  保羅這樣說,
[00:04:11.000 --> 00:04:12.000]  「在鎮英門,
[00:04:12.000 --> 00:04:14.000]  我不以為自己已經得著了,
[00:04:14.000 --> 00:04:16.000]  但有一件事,
[00:04:16.000 --> 00:04:19.000]  就是忘記背後努力面前的,
[00:04:19.000 --> 00:04:21.000]  向著標竿直跑。」
[00:04:21.000 --> 00:04:23.000]  保羅說我很清楚,
[00:04:23.000 --> 00:04:24.000]  我人生裡面,
[00:04:24.000 --> 00:04:26.000]  有一件很重要的事,
[00:04:26.000 --> 00:04:27.000]  不是一件事,
[00:04:27.000 --> 00:04:28.000]  是一個方向,一個目標,
[00:04:28.000 --> 00:04:29.000]  就是什麼?
[00:04:29.000 --> 00:04:30.000]  忘記背後努力面前,
[00:04:30.000 --> 00:04:32.000]  向著這個標竿,
[00:04:32.000 --> 00:04:34.000]  我的目標來到去跑,
[00:04:34.000 --> 00:04:36.000]  你得到神在基督耶穌裡面,
[00:04:36.000 --> 00:04:38.000]  給他的獎賞。
[00:04:38.000 --> 00:04:40.000]  所以保羅就勸勉大家,
[00:04:40.000 --> 00:04:42.000]  你們也當這樣跑,
[00:04:42.000 --> 00:04:44.000]  叫你們也得到獎賞,
[00:04:44.000 --> 00:04:47.000]  鼓勵我們同樣都像運動員一樣,
[00:04:47.000 --> 00:04:48.000]  好像他一樣,
[00:04:48.000 --> 00:04:49.000]  都要有一個目標,
[00:04:49.000 --> 00:04:51.000]  有一個方向來到去跑。
[00:04:51.000 --> 00:04:54.000]  運動員,
[00:04:54.000 --> 00:04:57.000]  他的人生裡面很清楚有目標,
[00:04:57.000 --> 00:04:58.000]  基督也像運動員一樣,
[00:04:58.000 --> 00:04:59.000]  你有目標,
[00:04:59.000 --> 00:05:00.000]  所以看師妹,
[00:05:00.000 --> 00:05:01.000]  當我問你有沒有目標的時候,
[00:05:01.000 --> 00:05:02.000]  你會發覺我一樣不知道,
[00:05:02.000 --> 00:05:03.000]  我沒有,
[00:05:03.000 --> 00:05:05.000]  我都不知道我目標是什麼的時候,
[00:05:05.000 --> 00:05:08.000]  我們需要重新調教一下,
[00:05:08.000 --> 00:05:10.000]  我們是要有一個目標,
[00:05:10.000 --> 00:05:14.000]  因為基督的人生是一個有目標的人生在裡面,
[00:05:14.000 --> 00:05:15.000]  當我剛才問,
[00:05:15.000 --> 00:05:20.000]  會不會我們這些目標都和我們人生成長階段有關係呢?
[00:05:20.000 --> 00:05:23.000]  就是讀書出來工作,
[00:05:23.000 --> 00:05:24.000]  工作就結婚,
[00:05:24.000 --> 00:05:25.000]  拍拖,
[00:05:25.000 --> 00:05:26.000]  或者買樓,
[00:05:26.000 --> 00:05:27.000]  或者結婚生子,
[00:05:27.000 --> 00:05:28.000]  這些就是我們的目標呢?
[00:05:28.000 --> 00:05:30.000]  可能有些人會是這樣想的,
[00:05:30.000 --> 00:05:31.000]  因為沒什麼想過,
[00:05:31.000 --> 00:05:33.000]  這些老人都是這樣做的,
[00:05:33.000 --> 00:05:35.000]  就是跟隨著這個人生階段而去,
[00:05:35.000 --> 00:05:37.000]  就成為我人生的目標。
[00:05:39.000 --> 00:05:41.000]  但當我想起耶穌的時候,
[00:05:41.000 --> 00:05:43.000]  我發覺耶穌不是這樣,
[00:05:43.000 --> 00:05:45.000]  耶穌有沒有結過婚呢?
[00:05:45.000 --> 00:05:47.000]  更加不會有兒子,
[00:05:47.000 --> 00:05:49.000]  那麼耶穌有沒有人生目標呢?
[00:05:49.000 --> 00:05:51.000]  有!
[00:05:51.000 --> 00:05:52.000]  耶穌來到世間裡面,
[00:05:52.000 --> 00:05:55.000]  祂的人生目標就是完成上帝給祂的任命,
[00:05:55.000 --> 00:05:56.000]  給祂的使命,
[00:05:56.000 --> 00:05:57.000]  祂的託付是什麼呢?
[00:05:57.000 --> 00:05:58.000]  救恩!
[00:05:58.000 --> 00:06:00.000]  保羅有沒有人生目標呢?
[00:06:00.000 --> 00:06:01.000]  有!
[00:06:01.000 --> 00:06:02.000]  保羅有沒有結婚?
[00:06:02.000 --> 00:06:04.000]  有沒有生兒子呢?
[00:06:04.000 --> 00:06:05.000]  沒有結婚,
[00:06:05.000 --> 00:06:06.000]  不過祂有兒子,
[00:06:06.000 --> 00:06:07.000]  不過不是真正的兒子,
[00:06:07.000 --> 00:06:08.000]  真的不是真正的兒子,
[00:06:08.000 --> 00:06:11.000]  祂的肅靈的兒子提摩太太多。
[00:06:11.000 --> 00:06:12.000]  但保羅很有目標,
[00:06:12.000 --> 00:06:13.000]  因為這段經文可以寫,
[00:06:13.000 --> 00:06:15.000]  告訴你我人生裡面有一件事,
[00:06:15.000 --> 00:06:17.000]  就是要忘記背後努力,
[00:06:17.000 --> 00:06:18.000]  面前向著鏢光直跑,
[00:06:18.000 --> 00:06:20.000]  是很有目標的。
[00:06:20.000 --> 00:06:26.000]  我們人生的目標並不是一定要跟著人生階段裡面那些成長任務,
[00:06:26.000 --> 00:06:28.000]  就成為你的目標。
[00:06:28.000 --> 00:06:30.000]  你還有其他方面的目標,
[00:06:30.000 --> 00:06:34.000]  就是上帝給我們一個人有不同的才能,
[00:06:34.000 --> 00:06:36.000]  不同的才剛,
[00:06:36.000 --> 00:06:39.000]  恩慈,或者有獨特的氣質,
[00:06:39.000 --> 00:06:40.000]  獨特的個性,
[00:06:40.000 --> 00:06:41.000]  和你的成長歷程,
[00:06:41.000 --> 00:06:43.000]  都塑造了這個人。
[00:06:43.000 --> 00:06:46.000]  其實上帝做了你一個這麼獨特的你,
[00:06:46.000 --> 00:06:48.000]  有沒有目的呢?
[00:06:48.000 --> 00:06:49.000]  是有目的的,
[00:06:49.000 --> 00:06:52.000]  不會隨便扔了出來做你的,
[00:06:52.000 --> 00:06:53.000]  不是的,是有一個目的的。
[00:06:53.000 --> 00:06:56.000]  你知不知道上帝給你的目的是什麼呢?
[00:06:56.000 --> 00:07:00.000]  我記得我以前中學讀書的時候,
[00:07:00.000 --> 00:07:03.000]  其實中學讀的書很多都不記得了,
[00:07:03.000 --> 00:07:07.000]  不過有時老師講了一些故事,還有深刻的印象,
[00:07:07.000 --> 00:07:09.000]  這個是其中一個故事,
[00:07:09.000 --> 00:07:11.000]  他說有一個琴師,
[00:07:11.000 --> 00:07:13.000]  即是會做琴的琴師,
[00:07:13.000 --> 00:07:16.000]  有一天他做了一個琴出來,
[00:07:16.000 --> 00:07:20.000]  這個琴有語言的,
[00:07:20.000 --> 00:07:23.000]  這個琴師對琴說:
[00:07:23.000 --> 00:07:27.000]  「我做了出來,我很希望你能夠彈奏一些很美妙的音樂,悅耳的音樂,
[00:07:27.000 --> 00:07:31.000]  來讓人去欣賞,讓人的心被人開心。」
[00:07:31.000 --> 00:07:33.000]  但這個琴師說:
[00:07:33.000 --> 00:07:36.000]  「我不想做琴,我不想彈奏音樂,
[00:07:36.000 --> 00:07:39.000]  我想做電飯煲,煲飯給人吃會好一點,
[00:07:39.000 --> 00:07:41.000]  會飽肚一點。」
[00:07:41.000 --> 00:07:42.000]  但這個琴師對他說:
[00:07:42.000 --> 00:07:46.000]  「不可能的,你整個設計就是琴,
[00:07:46.000 --> 00:07:49.000]  你可以變成電飯煲嗎?不可能的。」
[00:07:49.000 --> 00:07:52.000]  上帝做我們都是很獨特的,
[00:07:52.000 --> 00:07:55.000]  你有獨特的恩賜才降你的氣質,
[00:07:55.000 --> 00:07:57.000]  你的成長經歷,
[00:07:57.000 --> 00:08:01.000]  如果一個這樣的你,是有一個特別的目的在你身上,
[00:08:01.000 --> 00:08:02.000]  你知不知道?
[00:08:02.000 --> 00:08:06.000]  上帝給你的目的是什麼?
[00:08:06.000 --> 00:08:09.000]  如果你不知道的話,我們需要去尋求,
[00:08:09.000 --> 00:08:14.000]  因為基督徒的人生是一個有目的,有目標的人生。
[00:08:14.000 --> 00:08:17.000]  在我教會裏面有一個姐妹,她現在沒有回我們教會,
[00:08:17.000 --> 00:08:19.000]  但她不是和我教會有關係,她沒有回來,
[00:08:19.000 --> 00:08:22.000]  她是另有所領受。
[00:08:22.000 --> 00:08:24.000]  這位姐妹,她的名字叫科華,
[00:08:24.000 --> 00:08:27.000]  我初初來教會服侍的時候,第二年的時候,
[00:08:27.000 --> 00:08:29.000]  是團契部的部長。
[00:08:29.000 --> 00:08:33.000]  完了之後,我通常會再提名她,
[00:08:33.000 --> 00:08:37.000]  再臨當繼續團契部部長。
[00:08:37.000 --> 00:08:40.000]  有一次她找我,還沒有接受的時候,
[00:08:40.000 --> 00:08:43.000]  她找我和我談一些事情,
[00:08:43.000 --> 00:08:45.000]  於是一個下午和她談,
[00:08:45.000 --> 00:08:47.000]  她說到其實在過去日子裏面,
[00:08:47.000 --> 00:08:51.000]  她都修讀了一個輔導的學位,都完成了。
[00:08:51.000 --> 00:08:55.000]  但其實她都慢慢覺得她很關注人,
[00:08:55.000 --> 00:08:58.000]  即是接觸到人的需要幫助在裏面。
[00:08:58.000 --> 00:09:01.000]  在這些日子裏面,她亦都接觸了那些叫做
[00:09:01.000 --> 00:09:06.000]  臣欺鬥一些吸毒者要戒毒的方面做義工。
[00:09:06.000 --> 00:09:08.000]  她漸漸覺得很有這種心,
[00:09:08.000 --> 00:09:11.000]  反而擔任團契部的部長,
[00:09:11.000 --> 00:09:14.000]  似乎心裏不是很相應在這方面。
[00:09:14.000 --> 00:09:17.000]  說了那麼多,其實想不提名,
[00:09:17.000 --> 00:09:20.000]  想集中多一點時間在這方面。
[00:09:20.000 --> 00:09:22.000]  我很明白,我覺得是好。
[00:09:22.000 --> 00:09:24.000]  上次給你有這樣的恩賜,你就去那裏,
[00:09:24.000 --> 00:09:26.000]  於是她就沒有提名,
[00:09:26.000 --> 00:09:29.000]  後來她就放下了她在商界裏面的工作,
[00:09:29.000 --> 00:09:33.000]  她就去了臣欺鬥裏面去做服事,做社工。
[00:09:33.000 --> 00:09:36.000]  後來她在裏面的確有人上主之後,
[00:09:36.000 --> 00:09:38.000]  幫助那些人進入到教會,
[00:09:38.000 --> 00:09:40.000]  因為那些特別的教會不是一般教會開設,
[00:09:40.000 --> 00:09:43.000]  於是她就幫著他們進入教會,
[00:09:43.000 --> 00:09:46.000]  讓他們適應教會和在教會裏面建立生活。
[00:09:46.000 --> 00:09:48.000]  漸漸你發覺在教會裏面不見她,
[00:09:48.000 --> 00:09:50.000]  她不是和教會關係不好,
[00:09:50.000 --> 00:09:53.000]  而是她說那裏的需要真的很大,
[00:09:53.000 --> 00:09:56.000]  所以她願意為了一個服事,
[00:09:56.000 --> 00:09:58.000]  上帝給她的任務,
[00:09:58.000 --> 00:10:00.000]  她就在當中轉善,
[00:10:00.000 --> 00:10:02.000]  所有時間都在那裏,
[00:10:02.000 --> 00:10:05.000]  所以她就不見得在當中回來教會。
[00:10:05.000 --> 00:10:07.000]  但我為了她的感恩,
[00:10:07.000 --> 00:10:08.000]  我也為了她的高興,
[00:10:08.000 --> 00:10:11.000]  因為她有目標,有目的,
[00:10:11.000 --> 00:10:14.000]  很清楚上帝給她的托付任務在那裏的時候,
[00:10:14.000 --> 00:10:16.000]  她就願意用這時候擺上,
[00:10:16.000 --> 00:10:19.000]  當然最近我們有聚餐,
[00:10:19.000 --> 00:10:20.000]  見到她的時候,
[00:10:20.000 --> 00:10:22.000]  她說其實我也很不捨得我們教會,
[00:10:22.000 --> 00:10:25.000]  因為那個關係實在很好,
[00:10:25.000 --> 00:10:27.000]  因為有很多建立在她身上,
[00:10:27.000 --> 00:10:28.000]  我也覺得很不捨得她,
[00:10:28.000 --> 00:10:29.000]  這麼有恩慈的姐妹,
[00:10:29.000 --> 00:10:32.000]  但我覺得在上帝的角度裏面,
[00:10:32.000 --> 00:10:33.000]  祝福更多人,
[00:10:33.000 --> 00:10:36.000]  這是一件美好的事情。
[00:10:36.000 --> 00:10:40.000]  基督徒的人生是有目標的人生,
[00:10:40.000 --> 00:10:42.000]  請問,你的目標在哪裏?
[00:10:42.000 --> 00:10:44.000]  如果你說我不清楚不清楚的時候,
[00:10:44.000 --> 00:10:46.000]  你就要在神的面前,
[00:10:46.000 --> 00:10:50.000]  你去尋求上帝給我的目標是什麽。
[00:10:50.000 --> 00:10:53.000]  但基督徒的人生無論目標是什麽,
[00:10:53.000 --> 00:10:55.000]  他有一個特質,有一個果效,
[00:10:55.000 --> 00:10:58.000]  他就是能夠顯出神的榮耀。
[00:10:58.000 --> 00:11:02.000]  聖經説,因為你們是重價買來的,
[00:11:02.000 --> 00:11:05.000]  所以要在你們身上榮耀神,
[00:11:05.000 --> 00:11:06.000]  所以你們或吃或喝,
[00:11:06.000 --> 00:11:10.000]  無論做什麽,都要為榮耀神而做。
[00:11:10.000 --> 00:11:13.000]  基督徒的人生有一個特質的地方,
[00:11:13.000 --> 00:11:15.000]  不是自我滿足,
[00:11:15.000 --> 00:11:16.000]  亦都不是自我榮耀,
[00:11:16.000 --> 00:11:18.000]  亦都不是證明我可以的,
[00:11:18.000 --> 00:11:19.000]  你那時候看不起我,
[00:11:19.000 --> 00:11:21.000]  我告訴你我可以的。
[00:11:21.000 --> 00:11:23.000]  我們不是這樣的情況。
[00:11:23.000 --> 00:11:26.000]  基督徒的人生的目標的特質要產生的果效就是,
[00:11:26.000 --> 00:11:29.000]  顯出神的榮耀。
[00:11:29.000 --> 00:11:32.000]  有時我們到一些年,年中的時候,
[00:11:32.000 --> 00:11:35.000]  在電視或者聽到一些頒獎禮,
[00:11:35.000 --> 00:11:38.000]  譬如電視節目的頒獎禮,
[00:11:38.000 --> 00:11:42.000]  又或者歌手要有一些頒獎禮的時候,
[00:11:42.000 --> 00:11:45.000]  有時有些基督徒的人拿獎,
[00:11:45.000 --> 00:11:46.000]  他出台的時候,
[00:11:46.000 --> 00:11:48.000]  其中都可能間中會說一些這樣的說話,
[00:11:48.000 --> 00:11:51.000]  「感謝神」或者「榮耀歸於神」,
[00:11:51.000 --> 00:11:54.000]  我們那時候才知道原來他是基督徒。
[00:11:54.000 --> 00:11:59.000]  這些都是將榮耀歸於神,是好的。
[00:11:59.000 --> 00:12:01.000]  不過我們不是每個人都是這樣,
[00:12:01.000 --> 00:12:04.000]  不是每個人在人生裏一定有那麽大的成就、成績,
[00:12:04.000 --> 00:12:08.000]  才會說榮耀神,這樣才顯出神的榮耀。
[00:12:08.000 --> 00:12:11.000]  固然這個都是一種方式,不是每個人都是這樣。
[00:12:11.000 --> 00:12:14.000]  但基督徒的人生是要顯出神的榮耀。
[00:12:14.000 --> 00:12:17.000]  就在一個人生不同的歷程裏面,
[00:12:17.000 --> 00:12:20.000]  因著上帝在我們當中裏面,
[00:12:20.000 --> 00:12:23.000]  我們在人生的處境裏面,
[00:12:23.000 --> 00:12:26.000]  顯出一個不同的生命表現,
[00:12:26.000 --> 00:12:28.000]  能夠歸榮耀給上帝。
[00:12:28.000 --> 00:12:30.000]  跟一些沒有信仰的人,
[00:12:30.000 --> 00:12:32.000]  他經歷這些人生的際遇的時候裏面,
[00:12:32.000 --> 00:12:35.000]  所顯出來的行為表現是不一樣的。
[00:12:35.000 --> 00:12:38.000]  我們基督徒都會面對工作上的壓力,
[00:12:38.000 --> 00:12:41.000]  當有很大壓力的時候,會怎樣呢?
[00:12:41.000 --> 00:12:43.000]  會罵人:「你有沒有搞錯啊!你這個人!」
[00:12:43.000 --> 00:12:46.000]  爆發脾氣地罵人,是否這樣呢?
[00:12:46.000 --> 00:12:49.000]  如果我們在一個基督徒的人生,
[00:12:49.000 --> 00:12:51.000]  我們面對壓力的時候,
[00:12:51.000 --> 00:12:55.000]  我們能夠顯出裏面那份平靜安妥,
[00:12:55.000 --> 00:12:57.000]  亂得來,壓力得來,
[00:12:57.000 --> 00:12:59.000]  我們仍然有力量,很平靜地面對,
[00:12:59.000 --> 00:13:01.000]  來顯出神的榮耀。
[00:13:01.000 --> 00:13:05.000]  你會覺得:「為何你基督徒面對壓力,是更不同呢?跟一般人。」
[00:13:05.000 --> 00:13:09.000]  我們都會面對失敗。
[00:13:09.000 --> 00:13:11.000]  當我們遇到挫折,失敗的時候,
[00:13:11.000 --> 00:13:14.000]  是否怨天怨地,跟一些沒有信仰的人。
[00:13:14.000 --> 00:13:16.000]  因為我們面對失敗的時候,
[00:13:16.000 --> 00:13:19.000]  是我們失敗了,我們會因著信仰的緣故,
[00:13:19.000 --> 00:13:23.000]  我們要反思,重新站起來,再一個開展。
[00:13:23.000 --> 00:13:27.000]  這顯示了很多不同,我們都會遭遇到病患的。
[00:13:27.000 --> 00:13:31.000]  特別是帶病的時候,我們會怎樣呢?
[00:13:31.000 --> 00:13:34.000]  帶病的時候,我們會絕望,沒有希望,甚麼都搞不定。
[00:13:34.000 --> 00:13:36.000]  為何我們仍然有盼望?
[00:13:36.000 --> 00:13:40.000]  因為我們信靠上帝,上帝會為我們開出路,我們不會怨。
[00:13:40.000 --> 00:13:44.000]  還有我們基督徒面對死亡的離島,
[00:13:44.000 --> 00:13:46.000]  我們好像一些沒有信仰的人,
[00:13:46.000 --> 00:13:50.000]  死亡不知道去哪裏,很惶恐,很擔憂。
[00:13:50.000 --> 00:13:53.000]  為何我們很有信心,很盼望?
[00:13:53.000 --> 00:13:56.000]  因為上帝為我們預備了一個天上的家。
[00:13:56.000 --> 00:13:58.000]  我記得當時師母在的時候,
[00:13:58.000 --> 00:14:02.000]  期間我們遇到她一位舊的中學同學,
[00:14:02.000 --> 00:14:05.000]  她是沒有信仰的,但她做了護士。
[00:14:05.000 --> 00:14:08.000]  接觸過之後,聊天的時候,
[00:14:08.000 --> 00:14:13.000]  她在醫院接觸了很多生死的方面,
[00:14:13.000 --> 00:14:16.000]  她說了這樣的說話,
[00:14:16.000 --> 00:14:21.000]  她說有信仰的人面對死亡和沒有信仰的人面對死亡,
[00:14:21.000 --> 00:14:23.000]  真的有些分別。
[00:14:23.000 --> 00:14:25.000]  沒有信仰的人面對死亡的時候,
[00:14:25.000 --> 00:14:28.000]  她真的很惶恐,不知道怎樣,很害怕。
[00:14:28.000 --> 00:14:32.000]  但有信仰的人,他們就很平靜,
[00:14:32.000 --> 00:14:36.000]  很安詳地去面對這個信仰。
[00:14:36.000 --> 00:14:38.000]  透過在人生的處境裏面,
[00:14:38.000 --> 00:14:40.000]  當我們有信仰的人,
[00:14:40.000 --> 00:14:44.000]  我們會在當中顯出神的作為,
[00:14:44.000 --> 00:14:47.000]  讓人看到,因著上帝在你生命裏面,
[00:14:47.000 --> 00:14:52.000]  已顯出一個不一樣的生命,歸榮要給上帝。
[00:14:52.000 --> 00:14:55.000]  所以基督徒,我們有人生的目標,
[00:14:55.000 --> 00:14:59.000]  但我們人生的目標不單是榮耀自己,
[00:14:59.000 --> 00:15:02.000]  我們人生的目標是榮耀上帝。
[00:15:02.000 --> 00:15:05.000]  信仰目標是很需要的,
[00:15:05.000 --> 00:15:07.000]  因為有目標的時候,
[00:15:07.000 --> 00:15:10.000]  讓我們心靈裏面知道要做甚麼,
[00:15:10.000 --> 00:15:12.000]  知道甚麼不需要做,
[00:15:12.000 --> 00:15:15.000]  也不需要浪費時間放在不需要做的事情上,
[00:15:15.000 --> 00:15:18.000]  將我們的資源時間集中在我們的目標,
[00:15:18.000 --> 00:15:20.000]  當我們有目標的時候,
[00:15:20.000 --> 00:15:25.000]  在將來或未來裏面,我們就有盼望、有意義及有積極的動力,
[00:15:25.000 --> 00:15:28.000]  讓人生裏面有價值及有意義,因為有這個目標。
[00:15:28.000 --> 00:15:32.000]  但基督徒的人生目標裏面有一個特質,
[00:15:32.000 --> 00:15:35.000]  它不單單是自己滿足,
[00:15:35.000 --> 00:15:37.000]  它能夠去祝福別人,
[00:15:37.000 --> 00:15:39.000]  還在上帝的角度裏面,
[00:15:39.000 --> 00:15:42.000]  服侍上帝的角度,讓他人得到祝福。
[00:15:42.000 --> 00:15:46.000]  這就是基督徒人生目標的特質。
[00:15:46.000 --> 00:15:48.000]  大家知不知道這是甚麼?
[00:15:48.000 --> 00:15:51.000]  知不知道這是甚麼?地下的東西?
[00:15:51.000 --> 00:15:54.000]  哎呀,我耍了出來,
[00:15:54.000 --> 00:15:58.000]  明鎮就不是迷宮,迷宮進去也不知道何時出來,
[00:15:58.000 --> 00:16:01.000]  明鎮就是一個入口,
[00:16:01.000 --> 00:16:04.000]  一個入口,不知道怎樣走,走到中間,
[00:16:04.000 --> 00:16:06.000]  最後中間走出來,一個入口,一個出口,
[00:16:06.000 --> 00:16:09.000]  中間大概走一個小時左右,
[00:16:09.000 --> 00:16:13.000]  這是在杜豐山裏面的明鎮,明鎮是一個靈修的工具裏面,
[00:16:13.000 --> 00:16:15.000]  在古時裏面的教堂,
[00:16:15.000 --> 00:16:18.000]  有些教堂就在禮堂後面已經鋪了一個明鎮,
[00:16:18.000 --> 00:16:22.000]  讓人進入裏面做靈修的當中。
[00:16:22.000 --> 00:16:24.000]  我為甚麼要介紹這件事呢?
[00:16:24.000 --> 00:16:27.000]  剛剛早幾天,星期三的時候,
[00:16:27.000 --> 00:16:29.000]  我參加大埔區教務同工會,
[00:16:29.000 --> 00:16:31.000]  剛剛那時候他們邀請了一位醫生,
[00:16:31.000 --> 00:16:33.000]  痛症科醫生,
[00:16:33.000 --> 00:16:36.000]  介紹這個靈修的工具,明鎮,
[00:16:36.000 --> 00:16:39.000]  幫助認識這件事。
[00:16:39.000 --> 00:16:41.000]  其實我也知道的,不過我再聽多一次。
