
[00:00:00.000 --> 00:00:02.720]  好,我們低頭祈禱先
[00:03:31.960 --> 00:03:34.960]  很多時候你都很喜歡
[00:03:34.960 --> 00:03:36.920]  在特別難受的時候
[00:03:36.920 --> 00:03:39.080]  你就去讀這篇詩篇
[00:03:39.080 --> 00:03:43.920]  有人快要去世了你都會去他面前去讀這篇詩篇
[00:03:43.920 --> 00:03:47.920]  在安息禮拜裏面都會讀這篇詩篇
[00:03:47.920 --> 00:03:52.840]  感受到那種很祥和的氣氛
[00:03:52.840 --> 00:03:55.000]  我們就這樣去讀的時候
[00:03:55.000 --> 00:03:59.600]  給我們的印象就是很平靜的
[00:03:59.600 --> 00:04:04.600]  那個氛圍是很舒服的
[00:04:04.600 --> 00:04:07.760]  但是有學者去研究的時候
[00:04:07.760 --> 00:04:10.400]  他認為這篇詩篇
[00:04:10.400 --> 00:04:15.560]  它的背景其實和大衛的處境
[00:04:15.560 --> 00:04:19.080]  是和我們今天的心境是很不同的
[00:04:19.080 --> 00:04:25.240]  其實當時大衛是被背叛的仇敵所追殺的
[00:04:25.240 --> 00:04:27.200]  在這樣的情況之下
[00:04:27.200 --> 00:04:29.480]  他就有感而發
[00:04:29.480 --> 00:04:33.000]  就感受到當他在危險當中的時候
[00:04:33.000 --> 00:04:36.120]  其實神是怎樣的神呢
[00:04:36.120 --> 00:04:38.120]  如果這樣的時候
[00:04:38.120 --> 00:04:41.640]  我們就知道情況並不是那麼祥和的
[00:04:41.640 --> 00:04:42.840]  那麼安穩的
[00:04:42.840 --> 00:04:45.320]  其實是在很動盪的情況之下
[00:04:45.320 --> 00:04:48.000]  就將這篇詩篇寫下來的
[00:04:48.000 --> 00:04:50.120]  特別對當時的大衛來說
[00:04:50.120 --> 00:04:53.600]  就應該不單止緊張有壓迫感
[00:04:53.600 --> 00:04:56.640]  同時他是覺得很難過的
[00:04:56.640 --> 00:04:57.720]  因為怎樣
[00:04:57.720 --> 00:05:03.480]  因為這個仇敵追殺他的仇敵不是別人
[00:05:03.480 --> 00:05:06.960]  竟然是他的親生兒子
[00:05:06.960 --> 00:05:09.800]  他所最疼愛的兒子
[00:05:09.800 --> 00:05:11.360]  第三個兒子
[00:05:11.360 --> 00:05:14.520]  就叫做壓沙龍的這個人
[00:05:14.520 --> 00:05:18.840]  但是你可以看到大衛對這個兒子是很疼愛的
[00:05:18.840 --> 00:05:21.120]  當這個兒子背叛他
[00:05:21.120 --> 00:05:22.360]  追殺他
[00:05:22.360 --> 00:05:24.640]  後來不成功死了之後
[00:05:24.640 --> 00:05:30.120]  他還要懷疑這個兒子的死去哀哭的
[00:05:30.120 --> 00:05:32.040]  所以這篇詩篇
[00:05:32.040 --> 00:05:37.320]  又增添了一些哀愁的一種氣氛
[00:05:37.320 --> 00:05:40.280]  其實當我們去細讀這個詩篇的時候
[00:05:40.280 --> 00:05:42.320]  我們就不難發現
[00:05:42.320 --> 00:05:45.880]  就隱藏在這樣的氣氛當中
[00:05:45.880 --> 00:05:47.560]  其實就有提到
[00:05:47.560 --> 00:05:50.000]  在詩篇裡面有四任的邱谷
[00:05:50.000 --> 00:05:51.720]  也有提到敵人的
[00:05:51.720 --> 00:05:55.360]  所以這個氛圍就是
[00:05:55.360 --> 00:05:57.280]  是很緊張
[00:05:57.280 --> 00:06:00.240]  同時是很不安的
[00:06:00.240 --> 00:06:03.160]  但是大衛怎樣在這樣的不安當中
[00:06:03.160 --> 00:06:06.320]  去寫出這樣的一篇詩篇呢
[00:06:06.320 --> 00:06:10.080]  這個就很值得我們去思想
[00:06:10.080 --> 00:06:12.440]  大衛在這個詩篇裡面看到的
[00:06:12.440 --> 00:06:14.600]  神是他的牧者
[00:06:14.600 --> 00:06:17.000]  神在當時是帶領著他
[00:06:17.000 --> 00:06:21.680]  就好像一個牧者帶領著他這個羊一樣
[00:06:21.680 --> 00:06:24.120]  無可否認我們一天在這個世上
[00:06:24.120 --> 00:06:27.680]  我們就可能要面對很多的危難
[00:06:27.680 --> 00:06:30.680]  困境 很多的攻擊等等
[00:06:30.680 --> 00:06:33.480]  所以你見到剛才領詩的姊妹
[00:06:33.480 --> 00:06:36.040]  她唱的她今天所帶的詩歌
[00:06:36.040 --> 00:06:38.680]  很多都是黑暗中
[00:06:38.680 --> 00:06:41.400]  哀求 投靠 倚靠
[00:06:41.400 --> 00:06:43.880]  這類的詩歌
[00:06:43.880 --> 00:06:45.440]  我們在當中唱的時候
[00:06:45.440 --> 00:06:48.360]  我們就可以感受到
[00:06:48.360 --> 00:06:53.440]  其實我們在一個不安穩的世界上
[00:06:53.440 --> 00:06:55.640]  我們不是住在烏克蘭
[00:06:55.640 --> 00:06:57.080]  我們也不是住在巴勒斯特
[00:06:57.080 --> 00:06:58.640]  我們也不是住在以色列
[00:06:58.640 --> 00:07:03.480]  或其他貧困的戰亂的國家
[00:07:03.480 --> 00:07:09.480]  也不是一個經常有天災的國家
[00:07:09.480 --> 00:07:10.840]  今天你住在澳洲
[00:07:10.840 --> 00:07:15.000]  我們是很幸運 很有幸的
[00:07:15.000 --> 00:07:18.960]  住在澳洲這個國家
[00:07:18.960 --> 00:07:23.000]  澳洲相對來說是一個順樸的
[00:07:23.000 --> 00:07:25.960]  同時是物資很豐富的
[00:07:25.960 --> 00:07:29.600]  同時也很平安的一個國家
[00:07:29.600 --> 00:07:31.600]  但是誰會想到
[00:07:31.600 --> 00:07:35.080]  在上週六 即是4月13日
[00:07:35.080 --> 00:07:37.640]  有人去商場只不過是想買些東西
[00:07:37.640 --> 00:07:40.480]  或者是去逛逛
[00:07:40.480 --> 00:07:46.560]  就會遇到遲到的追殺人的精神病患者
[00:07:46.560 --> 00:07:49.000]  有人受傷被送去醫院
[00:07:49.000 --> 00:07:51.480]  有人更加失去生命
[00:07:51.480 --> 00:07:55.480]  跟家人永遠的分離
[00:07:55.480 --> 00:07:57.760]  澳洲有沒有天災呢
[00:07:57.760 --> 00:07:59.200]  你的心知肚明
[00:07:59.200 --> 00:08:01.280]  當然有
[00:08:01.280 --> 00:08:05.200]  山火令到很多人痛失家園
[00:08:05.200 --> 00:08:10.240]  水災造成多少的損失和不方便
[00:08:10.240 --> 00:08:15.640]  這些都是竟然是經常有的事來的
[00:08:15.640 --> 00:08:16.800]  即是事實上
[00:08:16.800 --> 00:08:17.920]  要有事發生
[00:08:17.920 --> 00:08:19.240]  就算在哪裡也好
[00:08:19.240 --> 00:08:22.200]  只要一天你還在這個世上的時候
[00:08:22.200 --> 00:08:28.520]  總有所難是你要面對的
[00:08:28.520 --> 00:08:31.120]  你可不可以心安呢
[00:08:31.120 --> 00:08:33.720]  你是不是覺得很安穩呢
[00:08:33.720 --> 00:08:36.840]  是不是好像大衛那樣
[00:08:36.840 --> 00:08:40.200]  處境不便呢
[00:08:40.200 --> 00:08:41.800]  那麼大衛
[00:08:41.800 --> 00:08:43.600]  他為什麼會這樣呢
[00:08:43.600 --> 00:08:47.200]  那麼到底有什麼秘訣呢
[00:08:47.200 --> 00:08:48.600]  大衛說
[00:08:48.600 --> 00:08:51.160]  「若是我的目者
[00:08:51.160 --> 00:08:55.760]  我必不自缺乏」
[00:08:55.760 --> 00:08:58.320]  如果我們看英文聖經的時候
[00:08:58.320 --> 00:09:01.560]  這上半句是譯成什麼呢
[00:09:01.560 --> 00:09:05.920]  就是「The Lord is my shepherd」
[00:09:05.920 --> 00:09:12.320]  「主是我的目者」
[00:09:12.320 --> 00:09:14.000]  我們中文聖經就說
[00:09:14.000 --> 00:09:15.800]  「耶和華是我的目者」
[00:09:15.800 --> 00:09:19.120]  耶和華是上帝的名字
[00:09:19.120 --> 00:09:21.080]  英文聖經不把這個名字
[00:09:21.080 --> 00:09:25.280]  直接去譯成
[00:09:25.280 --> 00:09:27.480]  而用了代號就是「主」
[00:09:27.480 --> 00:09:29.040]  「The Lord」
[00:09:29.040 --> 00:09:33.080]  這正是符合了猶太人的做法
[00:09:33.080 --> 00:09:37.720]  因為猶太人不敢直呼神的名字
[00:09:37.720 --> 00:09:40.800]  就因為十誡裡面只有一句
[00:09:40.800 --> 00:09:44.120]  「不可妄稱耶和華你神的名」
[00:09:44.120 --> 00:09:46.080]  因為妄稱耶和華名利
[00:09:46.080 --> 00:09:49.440]  「耶和華必不以他為無罪」
[00:09:49.440 --> 00:09:51.760]  因此猶太人就算讀聖經
[00:09:51.760 --> 00:09:54.040]  讀到耶和華的時候
[00:09:54.040 --> 00:09:58.120]  必然用「主」這個稱呼來代替
[00:09:58.120 --> 00:10:00.840]  這就表示一種尊重
[00:10:00.840 --> 00:10:05.120]  以免犯了十誡
[00:10:05.120 --> 00:10:07.840]  但是如果我們看回原文聖經的時候
[00:10:07.840 --> 00:10:11.440]  到底有沒有「耶和華」這個名字呢
[00:10:11.440 --> 00:10:13.480]  原來是有的
[00:10:13.480 --> 00:10:17.280]  原來跟我們中文聖經的翻譯是一樣的
[00:10:17.280 --> 00:10:19.760]  「耶和華是我的牧者」
[00:10:19.760 --> 00:10:24.720]  是直接的稱呼神的名字「耶和華」
[00:10:24.720 --> 00:10:27.440]  但是在這個詩篇一開始的時候
[00:10:27.440 --> 00:10:31.840]  就直稱神為「耶和華」
[00:10:31.840 --> 00:10:35.400]  直稱神的名字
[00:10:35.400 --> 00:10:39.200]  他不怕祝墳嗎
[00:10:39.200 --> 00:10:40.280]  其實不會
[00:10:40.280 --> 00:10:44.320]  他特別有意思這樣去稱呼神的
[00:10:44.320 --> 00:10:46.480]  因為這個不是妄稱
[00:10:46.480 --> 00:10:51.040]  反而是一種很親密的稱呼
[00:10:51.040 --> 00:10:51.960]  不單是這樣
[00:10:51.960 --> 00:10:56.000]  而且還帶有指定的意思
[00:10:56.000 --> 00:10:58.360]  就是這位神
[00:10:58.360 --> 00:11:00.080]  就是這位耶和華
[00:11:00.080 --> 00:11:02.120]  他是我的牧者
[00:11:02.120 --> 00:11:04.600]  而不是別人
[00:11:04.600 --> 00:11:09.640]  而不是其他亂七八糟的邪神假神
[00:11:09.640 --> 00:11:18.560]  所以因著這位耶和華我必不自缺佛
[00:11:18.560 --> 00:11:20.120]  有神的帶領
[00:11:20.120 --> 00:11:24.880]  令到大衛心裡很感到滿足
[00:11:24.880 --> 00:11:26.800]  不單止有平安
[00:11:26.800 --> 00:11:31.000]  他還認為是不自缺佛的
[00:11:31.000 --> 00:11:34.720]  不自缺佛的意思就是我別無所求
[00:11:34.720 --> 00:11:37.760]  有耶和華我已經滿足了
[00:11:37.760 --> 00:11:42.800]  I don't need a thing
[00:11:42.800 --> 00:11:44.840]  我不用再有其他的東西
[00:11:44.840 --> 00:11:49.040]  有耶和華這位神已經足夠
[00:11:49.040 --> 00:11:50.480]  大衛似乎在說
[00:11:50.480 --> 00:11:54.920]  擁有神他擁有一切
[00:11:54.920 --> 00:11:59.880]  但我們經常說人心不足是經常吞著的
[00:11:59.880 --> 00:12:04.280]  人永遠是很難滿足的
[00:12:04.280 --> 00:12:06.960]  你給他一磅他就要一斤
[00:12:06.960 --> 00:12:08.480]  你給他一斤他就要一公斤
[00:12:08.480 --> 00:12:12.880]  你給他一公斤他就要一噸
[00:12:12.880 --> 00:12:17.320]  所以永遠是沒有止境的
[00:12:17.320 --> 00:12:20.560]  只有明白擁有神就擁有一切的人才會說
[00:12:20.560 --> 00:12:22.960]  耶和華是我的牧者
[00:12:22.960 --> 00:12:27.000]  我別無所求
[00:12:27.000 --> 00:12:30.400]  因為你知道主的恩典夠我用
[00:12:30.400 --> 00:12:34.600]  不多也不少
[00:12:34.600 --> 00:12:36.800]  耶和華是我的牧者
[00:12:36.800 --> 00:12:40.680]  這句說話是這麼肯定的
[00:12:40.680 --> 00:12:43.160]  他就是我的牧者
[00:12:43.160 --> 00:12:46.000]  現在正是我的牧者
[00:12:46.000 --> 00:12:49.440]  而不是希望他是我的牧者
[00:12:49.440 --> 00:12:53.680]  或者他可能是我的牧者
[00:12:53.680 --> 00:12:58.640]  而且這位牧者是我個人的牧者
[00:12:58.640 --> 00:13:02.720]  不是我們的牧者
[00:13:02.720 --> 00:13:05.040]  不是他們的牧者
[00:13:05.040 --> 00:13:09.120]  也不是你們的牧者和我無關的
[00:13:09.120 --> 00:13:11.440]  不是
[00:13:11.440 --> 00:13:16.440]  是我個人的牧者
[00:13:16.440 --> 00:13:18.280]  我們有沒有信心這樣說
[00:13:18.280 --> 00:13:24.160]  耶和華是我的牧者
[00:13:24.160 --> 00:13:26.760]  我們有信心一起說好不好
[00:13:26.760 --> 00:13:31.120]  耶和華是我的牧者
[00:13:31.120 --> 00:13:34.000]  耶和華是我的牧者
[00:13:34.000 --> 00:13:38.920]  這位牧者永遠都知道他的羊的需要
[00:13:38.920 --> 00:13:42.160]  同時也會及時滿足他的羊的需求
[00:13:42.160 --> 00:13:45.120]  所以這位牧者會將他的羊
[00:13:45.120 --> 00:13:46.960]  帶到青草地上
[00:13:46.960 --> 00:13:48.920]  到安揭的水邊
[00:13:48.920 --> 00:13:52.440]  因為這位牧者會為他的羊的需要
[00:13:52.440 --> 00:13:58.720]  合意地去供應他的羊
[00:13:58.720 --> 00:14:01.880]  經驗豐富同時對羊很熟悉的
[00:14:01.880 --> 00:14:04.440]  一些牧羊人他們就說
[00:14:04.440 --> 00:14:07.640]  其實羊是很蠢的
[00:14:07.640 --> 00:14:10.880]  是很軟弱的動物
[00:14:10.880 --> 00:14:12.440]  羊有很多種
[00:14:12.440 --> 00:14:18.840]  特別是綿羊是又蠢又軟弱的
[00:14:18.840 --> 00:14:23.560]  通常聖經裡面說到的羊就是綿羊
[00:14:23.560 --> 00:14:26.520]  他說你什麼時候見過
[00:14:26.520 --> 00:14:30.840]  受訓練的綿羊呢
[00:14:30.840 --> 00:14:32.440]  叫他去那裡他就去那裡
[00:14:32.440 --> 00:14:33.720]  叫他去那裡他就去那裡
[00:14:33.720 --> 00:14:36.040]  他單純佈置過來
[00:14:36.040 --> 00:14:37.640]  他就會單純佈置過來
[00:14:37.640 --> 00:14:40.640]  沒有這類的綿羊
[00:14:40.640 --> 00:14:42.800]  所以你會在馬戲團裡面
[00:14:42.800 --> 00:14:44.720]  見到受訓練的大象
[00:14:44.720 --> 00:14:47.680]  獅子、老虎、馬、狗
[00:14:47.680 --> 00:14:52.200]  甚至是豬都有
[00:14:52.200 --> 00:14:55.480]  他們可以很聽話地在那裡表演
[00:14:55.480 --> 00:14:58.960]  按照他們訓練師的要求去表演
[00:14:58.960 --> 00:15:02.120]  但是你不會見到有綿羊在那裡表演
[00:15:02.120 --> 00:15:04.000]  山羊或者見過
[00:15:04.000 --> 00:15:05.880]  但是綿羊至今都沒見過
[00:15:05.880 --> 00:15:09.400]  如果你見過山羊的時候來跟我說一下
[00:15:09.400 --> 00:15:12.800]  讓我也去見識一下
[00:15:12.800 --> 00:15:16.240]  另一方面由於羊是很軟弱的
[00:15:16.240 --> 00:15:19.520]  所以牠的依賴性是很強的
[00:15:19.520 --> 00:15:22.520]  就因為這樣所以牠們需要牧人
[00:15:22.520 --> 00:15:25.960]  就是一位完全可以信靠
[00:15:25.960 --> 00:15:30.160]  可以信賴的一個人
[00:15:30.160 --> 00:15:33.600]  一個好牧人他知道他的羊需要他
[00:15:33.600 --> 00:15:39.240]  因此他會很盡心地來照顧他的羊
[00:15:39.240 --> 00:15:40.760]  我留意到經文說
[00:15:40.760 --> 00:15:44.320]  他使我躺在青草地上
[00:15:44.320 --> 00:15:49.960]  你我到河岸潔的水邊
[00:15:49.960 --> 00:15:51.840]  我想問大家
[00:15:51.840 --> 00:15:58.920]  你有沒有見過一隻躺餓下來的羊呢?
[00:15:58.920 --> 00:16:03.280]  或者你會說好像見過
[00:16:03.280 --> 00:16:05.960]  對於我們很少接觸羊的人來說
[00:16:05.960 --> 00:16:09.720]  應該就完全沒見過
[00:16:09.720 --> 00:16:14.600]  因為原來羊是不躺餓的
[00:16:14.600 --> 00:16:15.600]  你會說不是
[00:16:15.600 --> 00:16:18.040]  好像見過
[00:16:18.040 --> 00:16:21.280]  但是我告訴你那個不是躺餓來的
[00:16:21.280 --> 00:16:25.240]  那只不過是伏在那裡
[00:16:25.240 --> 00:16:27.080]  因為牠們太容易受驚嚇
[00:16:27.080 --> 00:16:30.120]  所以每次都很警惕
[00:16:30.120 --> 00:16:32.560]  不容易躺下
[00:16:32.560 --> 00:16:36.320]  所以躺餓就叫做躺下
[00:16:36.320 --> 00:16:41.520]  牠們最多就是一個伏下的姿勢
[00:16:41.520 --> 00:16:48.000]  牠們不是像狗、貓一樣去躺餓的
[00:16:48.000 --> 00:16:51.360]  你有沒有見過羊這樣躺餓?
[00:16:51.360 --> 00:16:55.480]  更加不會見到這種
[00:16:55.480 --> 00:17:01.680]  這個就太誇張了
[00:17:01.680 --> 00:17:05.080]  但是羊什麼時候會躺餓呢?
[00:17:05.080 --> 00:17:09.240]  據說當環境令牠非常有安全感的時候
[00:17:09.240 --> 00:17:11.480]  同時非常飽足的時候
[00:17:11.480 --> 00:17:15.040]  牠就會躺餓了
[00:17:15.040 --> 00:17:19.640]  所以你們很少見到羊會躺餓
[00:17:19.640 --> 00:17:20.880]  甚至我告訴你
[00:17:20.880 --> 00:17:25.880]  羊躺餓不是一件好事
[00:17:25.880 --> 00:17:30.480]  等一下我們就會去解釋
[00:17:30.480 --> 00:17:35.320]  所以當大衛說牠使我躺餓在青草地上的時候
[00:17:35.320 --> 00:17:39.120]  牠同時說明了兩件事
[00:17:39.120 --> 00:17:42.000]  就是牠非常飽足
[00:17:42.000 --> 00:17:46.960]  牠非常有安全感
[00:17:46.960 --> 00:17:50.920]  當大衛說牠使我躺餓在青草地上的時候
[00:17:50.920 --> 00:17:54.200]  牠是說牠是很安全的
[00:17:54.200 --> 00:17:56.400]  牠是很飽足的
[00:17:56.400 --> 00:17:59.920]  另外下一句就是
[00:17:59.920 --> 00:18:04.880]  「你我在河安潔的水邊」
[00:18:04.880 --> 00:18:08.920]  據說羊是很容易受驚嚇的
[00:18:08.920 --> 00:18:12.080]  你叫牠去流動的水裡喝
[00:18:12.080 --> 00:18:14.840]  牠寧願不喝
[00:18:14.840 --> 00:18:19.680]  牠甚至不敢靠近這些水
[00:18:19.680 --> 00:18:22.120]  唯有了解羊的習性
[00:18:22.120 --> 00:18:26.360]  大衛才會這樣去描寫
[00:18:26.360 --> 00:18:29.920]  「你我在河安潔的水邊」
[00:18:29.920 --> 00:18:31.920]  才會了解到
[00:18:31.920 --> 00:18:33.880]  如果這位神是好牧人
[00:18:33.880 --> 00:18:39.640]  牠就會帶我們到一個很有安全感的水邊去喝水
[00:18:39.640 --> 00:18:41.720]  令到我們可以喝水
[00:18:41.720 --> 00:18:43.040]  可以得到滋潤
[00:18:43.040 --> 00:18:46.680]  即是可以有安全感
[00:18:46.680 --> 00:18:51.280]  好牧人就會體貼羊的需要
[00:18:51.280 --> 00:18:57.160]  給羊最合宜的一種供應
[00:18:57.160 --> 00:19:02.400]  前面所說的都是羊日常生活所需要的
[00:19:02.400 --> 00:19:07.360]  而牧羊人會提供一些合宜的需要
[00:19:07.360 --> 00:19:09.320]  但在羊的生活當中
[00:19:09.320 --> 00:19:12.640]  有幾個危險的情況
[00:19:12.640 --> 00:19:15.160]  是牧羊人才會認識到的
[00:19:15.160 --> 00:19:19.640]  同時牧羊人是不可以忽略的
[00:19:19.640 --> 00:19:21.600]  第一件事是甚麼呢
[00:19:21.600 --> 00:19:24.840]  就是犯新的羊
[00:19:24.840 --> 00:19:25.720]  所以我就說
[00:19:25.720 --> 00:19:27.760]  羊如果可以躺餓下來
[00:19:27.760 --> 00:19:31.600]  其實不是一件好事
[00:19:31.600 --> 00:19:34.240]  這是一個很危險的動作
[00:19:34.240 --> 00:19:36.640]  因為羊通常在犯新之後
[00:19:36.640 --> 00:19:41.480]  牠就再也不可以再犯新
[00:19:41.480 --> 00:19:44.880]  牠唯有在這個情況發生的時候
[00:19:44.880 --> 00:19:47.760]  就在這裡很徬徨
[00:19:47.760 --> 00:19:50.480]  等人來教牠
[00:19:50.480 --> 00:19:54.280]  牠試圖去掙扎
[00:19:54.280 --> 00:19:57.200]  有時牠就會叫出來
[00:19:57.200 --> 00:19:59.760]  「咩咩聲」
[00:19:59.760 --> 00:20:03.960]  所以牠要牧羊人隨時去留意到
[00:20:03.960 --> 00:20:05.520]  當羊牠犯新的時候
[00:20:05.520 --> 00:20:07.520]  伸足朝天的時候
[00:20:07.520 --> 00:20:09.920]  就要及時地去到牠面前
[00:20:09.920 --> 00:20:12.080]  不是即時反過來
[00:20:12.080 --> 00:20:14.880]  是在這裡按摩牠的腳
[00:20:14.880 --> 00:20:19.640]  然後慢慢地將牠反過來
[00:20:19.640 --> 00:20:23.480]  如果牧羊人一不留意的時候
[00:20:23.480 --> 00:20:27.320]  任由羊牠這樣犯新的時候
[00:20:27.320 --> 00:20:29.400]  沒有去教牠的時候
[00:20:29.400 --> 00:20:34.040]  牠的腹部就會慢慢地脹起來
[00:20:34.040 --> 00:20:35.560]  慢慢地硬起來
[00:20:35.560 --> 00:20:40.280]  同時會阻礙到牠的呼吸
[00:20:40.280 --> 00:20:42.600]  沒有及時地去教牠
[00:20:42.600 --> 00:20:46.800]  牠最後就會窒息而死
[00:20:46.800 --> 00:20:49.000]  所以羊為什麼不肚餓呢?
[00:20:49.000 --> 00:20:53.120]  這也是其中一個很主要的原因
[00:20:53.120 --> 00:20:57.840]  羊一旦肚餓就有問題了
[00:20:57.840 --> 00:21:01.720]  細心的牧羊人就會周圍地去視察
[00:21:01.720 --> 00:21:05.520]  看看有沒有這樣需要的羊
[00:21:05.520 --> 00:21:07.520]  牠就會及時地過去
[00:21:07.520 --> 00:21:08.640]  安撫羊
[00:21:08.640 --> 00:21:09.560]  按摩牠
[00:21:09.560 --> 00:21:11.640]  然後將牠反過來
[00:21:11.640 --> 00:21:12.800]  然後扶持牠
[00:21:12.800 --> 00:21:15.920]  直到牠平靜、安穩
[00:21:15.920 --> 00:21:17.360]  回過氣來
[00:21:17.360 --> 00:21:21.120]  四足踏地
[00:21:21.120 --> 00:21:24.920]  當大愛說「他是我的靈魂蘇醒」
[00:21:24.920 --> 00:21:28.960]  這個在英文看得比較清楚
[00:21:28.960 --> 00:21:35.600]  「He restored my soul or body」
[00:21:35.600 --> 00:21:38.960]  我們常常都認為是「靈魂蘇醒」
[00:21:38.960 --> 00:21:40.520]  到底是怎樣「靈魂蘇醒」?
[00:21:40.520 --> 00:21:43.320]  其實說明是扶持我的身體
[00:21:43.320 --> 00:21:46.440]  令我再次地陣立
[00:21:46.440 --> 00:21:48.640]  就好像反身的羊一樣
[00:21:48.640 --> 00:21:50.880]  需要牧羊人去扶持牠
[00:21:50.880 --> 00:21:53.360]  讓牠可以再反過來
[00:21:53.360 --> 00:21:57.040]  即是站立在地上
[00:21:57.040 --> 00:22:02.920]  這句話很多牧羊人都知道的
[00:22:02.920 --> 00:22:05.800]  牠使我的靈魂蘇醒
[00:22:05.800 --> 00:22:10.520]  其實就是牠使我的身體恢復
[00:22:10.520 --> 00:22:14.680]  大愛想到自己處於無助的一種境況的時候
[00:22:14.680 --> 00:22:16.760]  牠知道牠的好牧羊
[00:22:16.760 --> 00:22:17.760]  耶和華
[00:22:17.760 --> 00:22:21.560]  會令牠翻身
[00:22:21.560 --> 00:22:25.640]  會令牠重新立足於地上
[00:22:25.640 --> 00:22:29.480]  重新地陣立起來
[00:22:29.480 --> 00:22:32.800]  羊的另外一個危機是甚麼呢?
[00:22:32.800 --> 00:22:35.440]  就是走迷路
