
[00:00:00.000 --> 00:00:05.200]  我經常和一班弟兄姊妹去探訪
[00:02:54.640 --> 00:02:58.360]  舊約的人其實原來不單止是十一
[00:02:58.360 --> 00:03:00.120]  當我再查考聖經的時候
[00:03:00.120 --> 00:03:03.440]  我見到他們是比十一更多
[00:03:03.440 --> 00:03:05.520]  他們除了有十一這個奉獻
[00:03:05.520 --> 00:03:09.440]  將他全年放在神的家裏面
[00:03:09.440 --> 00:03:14.520]  他也會在這個之外有他們的獻祭
[00:03:14.520 --> 00:03:17.800]  他們會用牛羊為自己的罪
[00:03:17.800 --> 00:03:19.720]  或者是一些平安祭
[00:03:19.720 --> 00:03:21.680]  他們也會再獻祭
[00:03:21.680 --> 00:03:26.120]  而且他們每三年也會有所謂州祭的工作
[00:03:26.120 --> 00:03:28.720]  就是將他們草產的十分之一
[00:03:28.720 --> 00:03:31.760]  去幫助身邊的
[00:03:31.760 --> 00:03:33.920]  在他們社會裏面一些低下的階層
[00:03:33.920 --> 00:03:36.400]  一些弱勢的群體
[00:03:36.400 --> 00:03:39.760]  當我們看到新約的時間
[00:03:39.760 --> 00:03:43.440]  原來更加是盡心一層
[00:03:43.440 --> 00:03:46.120]  聖經裏面給我們見到
[00:03:46.120 --> 00:03:51.120]  耶穌基督在聖殿裏面見到一個寡婦
[00:03:51.120 --> 00:03:54.160]  她將她養生的兩個小錢
[00:03:54.160 --> 00:03:57.240]  奉獻在奉獻箱裏面
[00:03:57.240 --> 00:03:58.520]  這個時間
[00:03:58.520 --> 00:04:00.800]  耶穌沒有阻止她
[00:04:00.800 --> 00:04:03.800]  祂反而稱讚她
[00:04:03.800 --> 00:04:06.520]  祂不會說「奉獻你夠不夠用?」
[00:04:06.520 --> 00:04:07.880]  祂不是這樣說
[00:04:07.880 --> 00:04:09.320]  而是祂稱讚她
[00:04:09.320 --> 00:04:12.120]  祂說「人都是將他有餘的拿出來」
[00:04:12.120 --> 00:04:13.640]  但是這個寡婦
[00:04:13.640 --> 00:04:17.920]  她卻將她養生的兩個小錢都奉上
[00:04:17.920 --> 00:04:21.200]  所以原來奉獻不是看多或少
[00:04:21.200 --> 00:04:23.280]  而是看我們的心意
[00:04:23.280 --> 00:04:27.040]  我們是否真是願意、樂意的奉獻
[00:04:27.040 --> 00:04:30.960]  所以保羅在《哥林多前書九章七節》
[00:04:30.960 --> 00:04:35.360]  他說「每個人都要按著心裏預先定好的
[00:04:35.360 --> 00:04:37.880]  不要為難也不要勉強
[00:04:37.880 --> 00:04:41.520]  因為神喜愛那樂意給予的人」
[00:04:41.520 --> 00:04:43.600]  原來甘心樂意
[00:04:43.600 --> 00:04:47.200]  也是新約一個很重要奉獻的觀念
[00:04:47.200 --> 00:04:49.000]  就是我們知道
[00:04:49.000 --> 00:04:52.120]  我們的生命其實已經屬於上帝
[00:04:52.120 --> 00:04:53.800]  在《羅馬書十二章》說
[00:04:53.800 --> 00:04:57.080]  要我們將身體獻上當作活祭
[00:04:57.080 --> 00:05:00.680]  原來我們整個人的生命都屬於神
[00:05:00.680 --> 00:05:03.920]  今天我們所擁有的只不過是托管
[00:05:03.920 --> 00:05:05.280]  我們是管家
[00:05:05.280 --> 00:05:09.520]  所以我們應當將神的物歸還給神
[00:05:09.520 --> 00:05:11.040]  我們有沒有這樣去做
[00:05:11.040 --> 00:05:17.640]  我們有沒有將神應該得的給神呢?
[00:05:17.640 --> 00:05:18.240]  各位弟兄姊妹
[00:05:18.240 --> 00:05:20.320]  或者我們一起同心的禱告
[00:05:20.320 --> 00:05:24.320]  讓主來幫助我們明白祂的心意
[00:05:24.320 --> 00:05:26.640]  主求你幫助我們
[00:05:26.640 --> 00:05:32.520]  或許今天我們有些人還未能夠有這個信心去奉獻
[00:05:32.520 --> 00:05:34.480]  但幫助我們從你的話語
[00:05:34.480 --> 00:05:38.240]  我們要清楚去了解你對我們的心意
[00:05:38.240 --> 00:05:40.600]  求你聖靈向我們說話
[00:05:40.600 --> 00:05:42.240]  開啟你自己的話語
[00:05:42.240 --> 00:05:44.640]  祈禱奉基督耶穌的聖名
[00:05:44.640 --> 00:05:46.920]  阿們
[00:05:46.920 --> 00:05:49.920]  或者如果我們單純去看
[00:05:49.920 --> 00:05:51.080]  今天我們看的經文
[00:05:51.080 --> 00:05:53.680]  《馬拉基書》三章六至十二節
[00:05:53.680 --> 00:05:57.760]  這段很清楚講到十一奉獻規定的經文
[00:05:57.760 --> 00:06:00.480]  我們都會產生很多的疑問
[00:06:00.480 --> 00:06:01.680]  我們會說
[00:06:01.680 --> 00:06:03.360]  上帝是不是你有缺乏
[00:06:03.360 --> 00:06:08.480]  所以你要向你的子民追討他們的奉獻呢?
[00:06:08.480 --> 00:06:10.080]  我們也會問
[00:06:10.080 --> 00:06:13.600]  裡面又說如果不奉獻
[00:06:13.600 --> 00:06:15.560]  就是奪取神的物
[00:06:15.560 --> 00:06:17.560]  會帶來咒詛
[00:06:17.560 --> 00:06:18.160]  咦?
[00:06:18.160 --> 00:06:20.680]  是不是要脅我呢?
[00:06:20.680 --> 00:06:21.800]  我們又說
[00:06:21.800 --> 00:06:24.400]  看到聖經說如果你奉獻的時候
[00:06:24.400 --> 00:06:27.160]  上帝會打開天上的窗戶
[00:06:27.160 --> 00:06:27.760]  咦?
[00:06:27.760 --> 00:06:31.080]  上帝是不是很功利呢?
[00:06:31.080 --> 00:06:33.080]  各位,我們如果要清楚地了解
[00:06:33.080 --> 00:06:36.640]  我們一定要了解整個經文的背景和上下文
[00:06:36.640 --> 00:06:38.120]  我們才知道為什麼
[00:06:38.120 --> 00:06:40.160]  才會這樣去說
[00:06:40.160 --> 00:06:41.200]  其實
[00:06:41.200 --> 00:06:42.840]  大家所看的經文
[00:06:42.840 --> 00:06:45.280]  《馬拉基》才知道
[00:06:45.280 --> 00:06:47.960]  原來在聖經裡面
[00:06:47.960 --> 00:06:49.440]  《馬拉基》的意思就是
[00:06:49.440 --> 00:06:53.280]  「神的使者」或者「我的使者」的意思
[00:06:53.280 --> 00:06:54.840]  所以其實
[00:06:54.840 --> 00:06:57.280]  有些聖經學者研究
[00:06:57.280 --> 00:07:00.000]  《馬拉基》可能不是一個名字
[00:07:00.000 --> 00:07:03.480]  不是一個專有的名詞
[00:07:03.480 --> 00:07:05.880]  只是告訴你這是神的使者
[00:07:05.880 --> 00:07:08.200]  一個匿名的使者
[00:07:08.200 --> 00:07:13.280]  你可以看回聖經前面的簡介
[00:07:13.280 --> 00:07:15.800]  也會看到這個介紹
[00:07:15.800 --> 00:07:18.160]  所以其實這個「神的使者」
[00:07:18.160 --> 00:07:21.560]  他就是以上帝第一人稱的身份
[00:07:21.560 --> 00:07:24.840]  來向他的百姓說話
[00:07:24.840 --> 00:07:27.720]  他不是申訴自己的個人利益
[00:07:27.720 --> 00:07:30.160]  他現在是代表著上帝
[00:07:30.160 --> 00:07:32.920]  向他的子民來質詢
[00:07:32.920 --> 00:07:36.680]  他以為一個父親和一個主人的態度
[00:07:36.680 --> 00:07:39.800]  來向他的子民詢問
[00:07:39.800 --> 00:07:42.080]  如果我們了解當時的時代
[00:07:42.080 --> 00:07:43.760]  我們會知道
[00:07:43.760 --> 00:07:47.320]  以色列人正陷在一個靈性很低沉
[00:07:47.320 --> 00:07:49.720]  很低落的光景裏面
[00:07:49.720 --> 00:07:55.280]  他們是一群從波斯的外族的秘魯
[00:07:55.280 --> 00:07:57.760]  歸回的一群百姓
[00:07:57.760 --> 00:08:01.400]  波斯王鼓勒讓他們可以重歸故國
[00:08:01.400 --> 00:08:03.720]  尼西米重建城牆
[00:08:03.720 --> 00:08:06.320]  所羅巴伯重建聖殿
[00:08:06.320 --> 00:08:11.640]  所以他們能夠重新有聖殿的敬拜和祭祀
[00:08:11.640 --> 00:08:15.120]  在主前的五世紀左右的時間
[00:08:15.120 --> 00:08:19.840]  可惜他們卻忘記了上帝的恩典和愛
[00:08:19.840 --> 00:08:24.640]  他們只是擔心關顧自己的安樂和舒適
[00:08:24.640 --> 00:08:27.520]  他們忘記了神的家的需要
[00:08:27.520 --> 00:08:30.560]  曾經他和尼西米來到了納約
[00:08:30.560 --> 00:08:33.960]  說他願意守十一的奉獻
[00:08:33.960 --> 00:08:37.040]  但他們只是三分鐘熱度
[00:08:37.040 --> 00:08:40.160]  到真的面對很具體要奉獻的時間
[00:08:40.160 --> 00:08:41.480]  他們退縮
[00:08:41.480 --> 00:08:45.280]  於是這群在聖殿工作的尼米人
[00:08:45.280 --> 00:08:48.840]  他們不得不離開聖寂
[00:08:48.840 --> 00:08:50.920]  自己要謀生
[00:08:50.920 --> 00:08:53.120]  所以整個聖殿的制度
[00:08:53.120 --> 00:08:55.400]  面臨一種崩潰的情況
[00:08:55.400 --> 00:08:58.400]  上帝就正正是以一個父親
[00:08:58.400 --> 00:09:03.200]  一個家的主人的身份向他的子民
[00:09:03.200 --> 00:09:05.920]  發出一個呼籲
[00:09:05.920 --> 00:09:07.720]  他也告訴他們
[00:09:07.720 --> 00:09:10.480]  你要守你的聖約
[00:09:10.480 --> 00:09:12.320]  你和我曾經立約
[00:09:12.320 --> 00:09:13.920]  在古代的約裡面
[00:09:13.920 --> 00:09:16.680]  我們見到一定有兩個條款
[00:09:16.680 --> 00:09:18.160]  就是你遵守了
[00:09:18.160 --> 00:09:20.000]  你就會得到祝福
[00:09:20.000 --> 00:09:22.240]  你違反的、背約的
[00:09:22.240 --> 00:09:24.000]  你會得到咒詛
[00:09:24.000 --> 00:09:26.480]  所以這段經文就在這種背景裡面
[00:09:26.480 --> 00:09:27.600]  我們明白
[00:09:27.600 --> 00:09:32.080]  為什麼聖經要提出咒詛和祝福
[00:09:32.080 --> 00:09:35.320]  我們稍後也會再詳細去看
[00:09:35.320 --> 00:09:43.240]  而我們見到上帝不是一先處理十一奉獻的問題
[00:09:43.240 --> 00:09:45.880]  上帝是先問這群神的子民
[00:09:45.880 --> 00:09:47.000]  祂說
[00:09:47.000 --> 00:09:52.120]  祂先告訴他們「我愛你」
[00:09:52.120 --> 00:09:54.840]  這句話是很難說的
[00:09:54.840 --> 00:09:58.560]  但是上帝就這樣跟我們說了這番話
[00:09:58.560 --> 00:10:01.760]  祂說「我曾愛你」
[00:10:01.760 --> 00:10:04.520]  接著這群人問上帝
[00:10:04.520 --> 00:10:07.400]  「你在哪件事上愛我們?」
[00:10:07.400 --> 00:10:08.720]  你見到這群子民
[00:10:08.720 --> 00:10:12.680]  他們感受不到上帝對他們的愛
[00:10:12.680 --> 00:10:14.400]  所以如果我們今天
[00:10:14.400 --> 00:10:17.640]  同樣我們在教會要處理奉獻的問題
[00:10:17.640 --> 00:10:19.960]  我們應該好像先知
[00:10:19.960 --> 00:10:23.760]  先去處理我們對神的愛的問題
[00:10:23.760 --> 00:10:26.160]  而不是從外面的規條
[00:10:26.160 --> 00:10:28.760]  規則
[00:10:28.760 --> 00:10:31.280]  法律法來入手
[00:10:31.280 --> 00:10:33.840]  上帝也很了解祂的子民
[00:10:33.840 --> 00:10:35.840]  很了解我們人的心
[00:10:35.840 --> 00:10:37.560]  我們如果愛不在那裡
[00:10:37.560 --> 00:10:39.160]  我們的心也不在那裡
[00:10:39.160 --> 00:10:41.400]  我們的錢也不在那裡
[00:10:41.400 --> 00:10:43.800]  所以單單提出十一奉獻
[00:10:43.800 --> 00:10:46.440]  可能對一些人是完全沒有意思的
[00:10:46.440 --> 00:10:47.880]  他勉強守了
[00:10:47.880 --> 00:10:50.680]  他心裡也不是樂意的
[00:10:50.680 --> 00:10:51.560]  各位
[00:10:51.560 --> 00:10:54.600]  如果我們今天要正視奉獻的問題
[00:10:54.600 --> 00:10:57.640]  我們也要從愛作為出發
[00:10:57.640 --> 00:11:01.760]  要從關係來出發
[00:11:01.760 --> 00:11:06.280]  有些人會經常用家用來說奉獻
[00:11:06.280 --> 00:11:08.280]  這也是準確的
[00:11:08.280 --> 00:11:09.840]  聖經也告訴我們
[00:11:09.840 --> 00:11:12.040]  你要洗我的家有糧
[00:11:12.040 --> 00:11:14.080]  要出糧的
[00:11:14.080 --> 00:11:15.240]  但是
[00:11:15.240 --> 00:11:17.600]  有些人家裡並不是那麼快樂
[00:11:17.600 --> 00:11:21.560]  或者他覺得父母沒有照顧他
[00:11:21.560 --> 00:11:24.440]  他也覺得父母甚至欠了他
[00:11:24.440 --> 00:11:26.680]  所以他不覺得需要給家用
[00:11:26.680 --> 00:11:28.400]  所以對一些人來說
[00:11:28.400 --> 00:11:32.800]  可能不是那麼理解什麼是家用
[00:11:32.800 --> 00:11:34.160]  聖經讓我們知道
[00:11:34.160 --> 00:11:36.840]  上帝很知道人的財寶在哪裡
[00:11:36.840 --> 00:11:38.200]  心也在哪裡
[00:11:38.200 --> 00:11:40.360]  在《馬太福音》六章二十一節
[00:11:40.360 --> 00:11:42.320]  清楚地告訴我們
[00:11:42.320 --> 00:11:43.520]  所以
[00:11:43.520 --> 00:11:46.440]  這一群被老歸回的人
[00:11:46.440 --> 00:11:49.680]  其實他們對上帝的認識很少
[00:11:49.680 --> 00:11:53.560]  他也好像沒有經歷過上帝的愛
[00:11:53.560 --> 00:11:56.000]  正如我們這一代的香港人
[00:11:56.000 --> 00:11:59.080]  你要問我們我們最祖國的感情
[00:11:59.080 --> 00:12:01.000]  就是我們去旅行的時候
[00:12:01.000 --> 00:12:03.600]  那個地方
[00:12:03.600 --> 00:12:07.720]  我們可能在港英政府的統治底下成長
[00:12:07.720 --> 00:12:09.640]  殖民地的政府成長
[00:12:09.640 --> 00:12:12.040]  我們沒有一份很深厚的情誼
[00:12:12.040 --> 00:12:15.880]  所以我們為什麼會有那麼多本土成長的香港人
[00:12:15.880 --> 00:12:20.480]  會今天很不習慣這樣的統治呢
[00:12:20.480 --> 00:12:21.720]  各位弟兄姊妹
[00:12:21.720 --> 00:12:24.840]  上帝祂清楚我們這個心
[00:12:24.840 --> 00:12:27.160]  祂跟以色列人
[00:12:27.160 --> 00:12:29.400]  講述救恩的歷史
[00:12:29.400 --> 00:12:31.040]  祂告訴他們
[00:12:31.040 --> 00:12:32.360]  我是愛
[00:12:32.360 --> 00:12:35.040]  我從祖宗雅各開始
[00:12:35.040 --> 00:12:37.160]  一直愛到你們現在
[00:12:37.160 --> 00:12:38.760]  我不愛以素
[00:12:38.760 --> 00:12:40.760]  我愛雅各
[00:12:40.760 --> 00:12:43.120]  去揀選雅各
[00:12:43.120 --> 00:12:44.440]  但是這群子民
[00:12:44.440 --> 00:12:48.160]  他們似乎沒有領受上帝的恩情
[00:12:48.160 --> 00:12:53.720]  他們也表面上遵守了憲制的規條
[00:12:53.720 --> 00:12:55.960]  但是神就這樣質詢他們
[00:12:55.960 --> 00:12:56.920]  祂說
[00:12:56.920 --> 00:12:58.120]  你們這些百姓
[00:12:58.120 --> 00:12:59.560]  甚至你們這些祭司
[00:12:59.560 --> 00:13:03.120]  是將污穢的食物放在我的壇上
[00:13:03.120 --> 00:13:05.040]  你們將那些黑眼的
[00:13:05.040 --> 00:13:05.800]  瘸腿的
[00:13:05.800 --> 00:13:07.160]  有病的
[00:13:07.160 --> 00:13:09.880]  祭生就放在我的壇上
[00:13:09.880 --> 00:13:11.320]  你們給你們的長官
[00:13:11.320 --> 00:13:13.240]  尚且不會給這些東西去
[00:13:13.240 --> 00:13:15.280]  為什麼你給萬軍的爺和說
[00:13:15.280 --> 00:13:17.240]  你們會這樣做
[00:13:17.240 --> 00:13:18.480]  各位弟兄姊妹
[00:13:18.480 --> 00:13:19.560]  是的
[00:13:19.560 --> 00:13:22.320]  我們從表面上去履行一些條約
[00:13:22.320 --> 00:13:23.680]  很容易
[00:13:23.680 --> 00:13:25.600]  但是你看到他們的內心
[00:13:25.600 --> 00:13:27.400]  其實真的沒有愛
[00:13:27.400 --> 00:13:29.240]  好的留給自己
[00:13:29.240 --> 00:13:31.480]  那些不要的就給上帝
[00:13:31.480 --> 00:13:34.880]  有時候我們有沒有這種心態呢
[00:13:34.880 --> 00:13:37.960]  我記得我自己
[00:13:37.960 --> 00:13:42.000]  每年太太
[00:13:42.000 --> 00:13:45.400]  紀念日或者有時候是生日的時間
[00:13:45.400 --> 00:13:47.160]  我都會送禮物的
[00:13:47.160 --> 00:13:47.960]  不是很貴的
[00:13:47.960 --> 00:13:49.360]  一百多元
[00:13:49.360 --> 00:13:51.800]  幾百元的禮物
[00:13:51.800 --> 00:13:53.240]  有一年
[00:13:53.240 --> 00:13:55.440]  我狠狠地用五千元
[00:13:55.440 --> 00:13:58.560]  買了一份禮物送給她
[00:13:58.560 --> 00:14:02.640]  我太太也在這裡
[00:14:02.640 --> 00:14:04.240]  接著
[00:14:04.240 --> 00:14:05.880]  她很不開心
[00:14:05.880 --> 00:14:07.120]  知道為什麼嗎
[00:14:07.120 --> 00:14:09.760]  因為我買了一部電腦
[00:14:09.760 --> 00:14:10.960]  接著她就知道
[00:14:10.960 --> 00:14:15.720]  假公濟私
[00:14:15.720 --> 00:14:17.960]  是的,我們人都很清楚
[00:14:17.960 --> 00:14:19.280]  挑通眼眉
[00:14:19.280 --> 00:14:20.720]  你做這件事
[00:14:20.720 --> 00:14:23.360]  你背後是什麼動機
[00:14:23.360 --> 00:14:24.120]  是的
[00:14:24.120 --> 00:14:25.480]  各位的子民
[00:14:25.480 --> 00:14:27.200]  他們去奉獻
[00:14:27.200 --> 00:14:29.760]  他們滿足表面的條約
[00:14:29.760 --> 00:14:33.920]  但是他們內心有沒有真正去尊重上帝
[00:14:33.920 --> 00:14:36.880]  上帝要的豈是這些牛羊
[00:14:36.880 --> 00:14:38.520]  詩篇不是告訴我們
[00:14:38.520 --> 00:14:39.960]  詩篇有五十篇
[00:14:39.960 --> 00:14:42.640]  他說:千山上的牛羊
[00:14:42.640 --> 00:14:44.280]  山裡的飛鳥
[00:14:44.280 --> 00:14:45.760]  豈不是我的
[00:14:45.760 --> 00:14:48.480]  我怎會稀罕你們這些祭物
[00:14:48.480 --> 00:14:50.600]  上帝不是稀罕我們這些祭物
[00:14:50.600 --> 00:14:55.520]  祂乃是重視我們對祂的尊敬敬畏
[00:14:55.520 --> 00:14:57.280]  各位弟兄姊妹
[00:14:57.280 --> 00:15:02.160]  我們是否只是表面條文上的遵守上帝的約
[00:15:02.160 --> 00:15:03.800]  而我們的心
[00:15:03.800 --> 00:15:08.680]  有沒有真正從心裡去愛我們的主
[00:15:08.680 --> 00:15:12.720]  這群人不僅是向神弄虛作假
[00:15:12.720 --> 00:15:14.400]  做詭詐的事
[00:15:14.400 --> 00:15:16.160]  好的留給自己
[00:15:16.160 --> 00:15:20.080]  這群人對人的約也不重視
[00:15:20.080 --> 00:15:24.400]  所以聖經在二章的後半段告訴我們
[00:15:24.400 --> 00:15:26.560]  他們的婚約
[00:15:26.560 --> 00:15:29.840]  他們本來應該是最親近的人
[00:15:29.840 --> 00:15:31.840]  他們幽連所娶的妻
[00:15:31.840 --> 00:15:34.240]  他也弄虛作假
[00:15:34.240 --> 00:15:36.360]  他打算給他一個婚書
[00:15:36.360 --> 00:15:37.560]  給他一個優書
[00:15:37.560 --> 00:15:41.400]  就可以離婚自己娶一個再年輕一點的
[00:15:41.400 --> 00:15:42.680]  各位弟兄姊妹
[00:15:42.680 --> 00:15:45.120]  這就是他們的問題
[00:15:45.120 --> 00:15:48.280]  他們對人對神的愛都出現了問題
[00:15:48.280 --> 00:15:51.840]  他們對神對人的約都出現了問題
[00:15:51.840 --> 00:15:56.600]  這就是我們經文給我們看到的一個狀況
[00:15:56.600 --> 00:15:59.160]  所以上帝在這個時間
[00:15:59.160 --> 00:16:04.680]  第三章才嚴正地提出十一奉獻的問題
[00:16:04.680 --> 00:16:07.360]  我們一起讀這段經文
[00:16:07.360 --> 00:16:13.120]  我們先讀六至到第九節
[00:16:13.120 --> 00:16:14.520]  我們一起讀
[00:16:14.520 --> 00:16:17.800]  「我耶和華是不改變的」
[00:16:17.800 --> 00:16:20.520]  「所以雅各的子孫」
[00:16:20.520 --> 00:16:22.520]  「你們不致滅亡」
[00:16:22.520 --> 00:16:26.160]  「從你們祖先一直以來」
[00:16:26.160 --> 00:16:29.760]  「就偏離我的律例而不遵守」
[00:16:29.760 --> 00:16:34.520]  「現在你們要轉向我」
[00:16:34.520 --> 00:16:39.560]  「這是萬君之耶和華說的」
[00:16:39.560 --> 00:16:41.640]  「如何轉向呢?」
[00:16:41.640 --> 00:16:44.400]  「人豈可搶奪神?」
[00:16:44.400 --> 00:16:51.320]  「你們竟然想奪我」
[00:16:51.320 --> 00:16:58.240]  「其實就是你們一無方法的十分之一」
[00:16:58.240 --> 00:17:03.520]  「因你們要轉向我」
[00:17:03.520 --> 00:17:07.480]  「我就輪到你們身上」
[00:17:07.480 --> 00:17:11.160]  這裡給我們看到一個很重要奉獻的心態
[00:17:11.160 --> 00:17:13.960]  是我們有沒有感恩的心
[00:17:13.960 --> 00:17:16.920]  我們一切都是由神所賜的
[00:17:16.920 --> 00:17:18.560]  為何會這樣說
[00:17:18.560 --> 00:17:23.160]  耶和華先用一個很重要的稱呼自己
[00:17:23.160 --> 00:17:27.160]  「我耶和華是不改變的」
[00:17:27.160 --> 00:17:29.200]  祂是那個不改變
[00:17:29.200 --> 00:17:32.240]  祂對人的弱沒有改變過
[00:17:32.240 --> 00:17:34.520]  祂提醒這些以色列人
[00:17:34.520 --> 00:17:39.280]  祂是從雅各開始一直的愛到現在
[00:17:39.280 --> 00:17:41.080]  一直守弱到現在
[00:17:41.080 --> 00:17:43.000]  祂對雅各子孫說
[00:17:43.000 --> 00:17:45.000]  「你們不致滅亡」
[00:17:45.000 --> 00:17:48.000]  「你們的祖先能夠滅亡」
[00:17:48.000 --> 00:17:49.640]  「能夠回來」
[00:17:49.640 --> 00:17:52.840]  「能夠在這個地方建基立業」
[00:17:52.840 --> 00:17:57.240]  「完全是我耶和華不變的恩典」
[00:17:57.240 --> 00:18:00.000]  「你們這群子民能夠被老歸回」
[00:18:00.000 --> 00:18:02.120]  「都是神的恩典」
[00:18:02.120 --> 00:18:06.400]  我們記得祖先雅各的故事
[00:18:06.400 --> 00:18:09.640]  他騙取了長子名分
[00:18:09.640 --> 00:18:13.560]  於是被耶穌追殺
[00:18:13.560 --> 00:18:15.960]  他去到曠野的地方
[00:18:15.960 --> 00:18:17.840]  孤單一人
[00:18:17.840 --> 00:18:18.600]  他什麼都沒有
[00:18:18.600 --> 00:18:21.080]  他沒有所依靠
[00:18:21.080 --> 00:18:24.720]  他自己在一個很痛苦的環境裡
[00:18:24.720 --> 00:18:26.840]  他躺下
[00:18:26.840 --> 00:18:28.880]  連枕頭的地方都沒有
[00:18:28.880 --> 00:18:31.000]  還有一個石頭來做枕頭
[00:18:31.000 --> 00:18:33.000]  但是在這個時間
[00:18:33.000 --> 00:18:35.600]  上帝在夢裡面向他顯現
[00:18:35.600 --> 00:18:37.520]  他見到天開了
[00:18:37.520 --> 00:18:41.400]  有一道天梯從天而下
[00:18:41.400 --> 00:18:46.360]  而上帝的使者在這個天梯上上去下來
[00:18:46.360 --> 00:18:48.400]  他醒來的時候
[00:18:48.400 --> 00:18:49.800]  他很開心
[00:18:49.800 --> 00:18:54.680]  他知道這個地方是上帝對他的應許
[00:18:54.680 --> 00:18:58.000]  上帝應許他會打開天上的門
[00:18:58.000 --> 00:19:00.640]  所以他稱這個地方為「伯特利」
[00:19:00.640 --> 00:19:03.480]  就是天的門的意思
[00:19:03.480 --> 00:19:07.160]  他知道上帝的使者會保護他
[00:19:07.160 --> 00:19:11.200]  所以他繼續他人生前行的路
[00:19:11.200 --> 00:19:12.520]  上帝就是這樣
[00:19:12.520 --> 00:19:16.800]  和他雅各來立平安和生命的約
[00:19:16.800 --> 00:19:18.320]  他沒有改變
[00:19:18.320 --> 00:19:19.640]  最終
[00:19:19.640 --> 00:19:21.400]  雅各回來這個地方
[00:19:21.400 --> 00:19:24.560]  他是帶著他的妻子兒女
[00:19:24.560 --> 00:19:26.560]  田產牛羊
[00:19:26.560 --> 00:19:28.480]  豐豐富富
[00:19:28.480 --> 00:19:30.400]  剛棍一條的離開
[00:19:30.400 --> 00:19:31.840]  但是他回來的時候
[00:19:31.840 --> 00:19:36.000]  帶著果實累累的回來這個地方
[00:19:36.000 --> 00:19:37.600]  所以我們見到
