
[00:00:00.000 --> 00:00:02.560]  弟兄姊妹們 你們好嗎
[00:09:48.240 --> 00:09:56.200]  那那一個key那一個要詞就是你們要到我這裏來 我就使你們得安息
[00:09:56.200 --> 00:10:02.880]  我心裏柔和謙卑 你們當負我的惡 學我的樣式
[00:10:02.880 --> 00:10:12.400]  弟兄姊妹 我們在香港生活 或者是說在現在這一個21世21世紀
[00:10:12.920 --> 00:10:18.280]  啊 在這個17年生活 大家累不累啊 有沒有重擔呢
[00:10:18.280 --> 00:10:21.560]  是有很多壓力的嗎 我好像
[00:10:21.560 --> 00:10:28.400]  有一個童工曾經送給我們一個這叫什麼拍殺拍拍板呢
[00:10:28.400 --> 00:10:36.080]  上面就是看我們太大壓力了 每個人都要拍一拍 解除一下這個解除一個壓力
[00:10:36.080 --> 00:10:41.880]  上面寫的耶和華所賜的福使人富足 並不加上憂慮
[00:10:42.480 --> 00:10:50.240]  所以我們真的是很大的壓力啊 昨天是小一放
[00:10:50.240 --> 00:10:54.760]  小一叫放放放
[00:10:54.760 --> 00:10:57.320]  啊 派位小一派位的
[00:10:57.320 --> 00:11:06.280]  小一派位的這個這個時間 那我今天早上在新聞裏面看到啊 真的是幾家歡樂幾家愁啊
[00:11:06.840 --> 00:11:13.760]  看到有的母親啊 爲了讓他自己的孩子能上九龍堂一間非常出名的學校
[00:11:13.760 --> 00:11:22.760]  那不惜每月花5萬塊錢租一個房子啊 就是爲了他的孩子能夠派位到那個學校
[00:11:22.760 --> 00:11:25.040]  那還有的母親
[00:11:25.040 --> 00:11:33.520]  當接到那個派位的通知書 知道他的孩子可以進到九龍堂之間非常有名的學校的時候
[00:11:33.920 --> 00:11:40.000]  記者採訪他的時候 他就哭了起來 他說我們爲這個已經準備了一年的時間了
[00:11:40.000 --> 00:11:44.240]  所以在香港生活壓力真的是大
[00:11:44.240 --> 00:11:47.960]  嗯 小一就已經這麼大了
[00:11:47.960 --> 00:11:57.040]  爲小一派位就可以預備五年的時間 每個月花5萬塊的這個租金就是爲了上這樣的一個學校
[00:11:57.960 --> 00:12:04.120]  那我今天問了童工才知道 原來在香港小學決定你中學啊
[00:12:04.120 --> 00:12:11.640]  小學在什麼樣的學校 中學可以上同一個體系的學校 那麼在中學呢 可能決定着你的大學
[00:12:11.640 --> 00:12:18.360]  我們每一個人都有不同的惡 都有不同的重擔
[00:12:18.360 --> 00:12:24.440]  嗯 我們帶着這些的重擔要到哪裏去呢
[00:12:26.240 --> 00:12:31.920]  當我爲今天的這一個的經文還有今天的信息來禱告的時候
[00:12:31.920 --> 00:12:36.240]  其實今天的經文和信息對我來講也是一個重擔
[00:12:36.240 --> 00:12:40.880]  爲什麼呢 本來我應該下個星期講的 那麼因爲
[00:12:40.880 --> 00:12:48.720]  因爲某些原因呢 我就調到了這個星期講 那麼這個星期呢
[00:12:49.560 --> 00:12:57.160]  啊 是前三天我就不在香港 那麼星期四的時候就是上午約見 下午開會
[00:12:57.160 --> 00:12:59.080]  晚上也有一個會議
[00:12:59.080 --> 00:13:07.040]  星期五呢 上午我要見人 然後下午呢有一個團慶 晚上呢是我們國語區的端午節的聚餐
[00:13:07.040 --> 00:13:15.600]  然後就是星期六啊 然後就是星期天了 就到今天早上了 所以對我來講呢 也是一個勞苦的重擔
[00:13:15.600 --> 00:13:17.840]  在這個重擔當中呢
[00:13:18.400 --> 00:13:20.080]  嗯 說實話
[00:13:20.080 --> 00:13:27.320]  就是到今天早上的時候 我都不知道怎麼樣去講這篇的信息
[00:13:27.320 --> 00:13:30.640]  因爲真的是 真的是很想
[00:13:30.640 --> 00:13:35.640]  嗯 忠於神的託付 很想做好這件事情
[00:13:35.640 --> 00:13:42.760]  可是又是真的不知道可以怎麼樣去做 那我就不斷的爲這篇信息去禱告
[00:13:43.520 --> 00:13:49.240]  當我去禱告的時候啊 神就感動我 神就感動我 讓我
[00:13:49.240 --> 00:13:55.280]  看到一個 看到一個 怎麼說 讓我感動 我就好像看到一個小孩子
[00:13:55.280 --> 00:13:58.800]  就像是剛纔我給大家做的那一個大龍鳳
[00:13:58.800 --> 00:14:01.400]  就是沾沾津津的
[00:14:01.400 --> 00:14:08.440]  帶着很多的壓力 帶着很多的重擔 然後來到神的面前
[00:14:10.440 --> 00:14:17.960]  嗯 但是啊 耶穌在這個地方說 凡勞苦擔重擔的人可以到我這裏來
[00:14:17.960 --> 00:14:20.120]  我就使你們得安息
[00:14:20.120 --> 00:14:29.240]  大家可以留意到 在這兩段平行的經文當中 講了兩次是關於權柄的問題
[00:14:29.240 --> 00:14:35.760]  在馬太福音11章說 一切所有的都是我父教父我的
[00:14:36.360 --> 00:14:42.720]  在馬太福音28章講到 天上地下所有的權柄都賜給我了
[00:14:42.720 --> 00:14:46.480]  在這裏爲什麼要講權柄的問題呢
[00:14:46.480 --> 00:14:51.400]  權柄跟安息有什麼聯繫呢
[00:14:51.400 --> 00:14:59.600]  權柄跟我們要使萬民做主的門徒 我們要去有什麼關係呢
[00:15:00.880 --> 00:15:06.520]  我想跟大家再看一段經文 這段經文在ppt當中沒有打出來
[00:15:06.520 --> 00:15:12.680]  大家有手機的可以來打開你的手機 在生命記
[00:15:12.680 --> 00:15:14.280]  嗯
[00:15:14.280 --> 00:15:15.920]  講到
[00:15:15.920 --> 00:15:20.200]  生命記 我們忘記了寫第幾章
[00:15:20.200 --> 00:15:26.040]  求神憐憫和祝福你們啊 那個是第12節到15節
[00:15:26.560 --> 00:15:31.960]  說當照耶和華女神所吩咐你的守安息日爲聖日
[00:15:31.960 --> 00:15:39.440]  六日要勞碌做你一切的工 但第七日是向耶和華女神當首的安息日
[00:15:39.440 --> 00:15:48.360]  這一日 你和你的兒女 奴婢 牛 驢 牲畜並在你城裏寄居的客旅 無論何工都不可以做
[00:15:48.360 --> 00:15:55.080]  使你的奴婢可以和你一樣安息 你也要紀念你在埃及地做過奴隸
[00:15:55.600 --> 00:16:01.600]  耶和華女神用大能的手伸出來的綁臂將你從那裏領出來
[00:16:01.600 --> 00:16:05.960]  因此 耶和華女的神吩咐你守安息日
[00:16:05.960 --> 00:16:12.720]  我再讀一次第15節 這是神第二次向李四戀民頒佈安息日的這樣的一個見命
[00:16:12.720 --> 00:16:16.600]  你也要紀念你在埃及地做過奴隸
[00:16:16.600 --> 00:16:23.760]  耶和華女神用大能的手和伸出來的綁臂將你從那裏領出來
[00:16:24.200 --> 00:16:28.280]  因此 耶和華你的神吩咐你守安息日
[00:16:28.280 --> 00:16:35.840]  所以在這個地方給我們講到守安息日也跟救贖有關係
[00:16:35.840 --> 00:16:41.800]  原來守安息日其中的一個解釋就是要紀念神的救贖
[00:16:41.800 --> 00:16:47.320]  紀念神曾脫離 救你脫離埃及人的牢獄
[00:16:48.400 --> 00:16:56.040]  這個代表什麼呢 剛纔講權柄 這個地方講紀念 紀念救贖守安息日
[00:16:56.040 --> 00:17:03.200]  這就是在講究竟誰在掌權 究竟權柄是屬於誰的
[00:17:03.200 --> 00:17:10.400]  馬太福音11章和28章都講到天上地下所有的權柄
[00:17:10.400 --> 00:17:14.240]  都已經賜給我了 我就是指耶穌
[00:17:14.800 --> 00:17:20.240]  就講到天上地上所有的權柄都已經賜給耶穌了
[00:17:20.240 --> 00:17:24.840]  天上地上所有的權柄都是屬於神的
[00:17:24.840 --> 00:17:27.600]  在生命紀這裏
[00:17:27.600 --> 00:17:35.560]  守安息日是紀念神的救贖 紀念神曾經救理他們脫離埃及人的牢獄
[00:17:35.560 --> 00:17:42.640]  讓他們從以前一味的做做做到現在呢 就是你已經可以得自由了
[00:17:43.400 --> 00:17:49.120]  你不需要再爲着埃及人的強迫和埃及人的恐嚇去做
[00:17:49.120 --> 00:17:52.840]  而是神已經給了你自由
[00:17:52.840 --> 00:17:58.120]  所以我剛纔問大家 我們爲了什麼去做呢
[00:17:58.120 --> 00:18:05.560]  是爲了那一層的房子 還是爲了給兒女提供更好的教育
[00:18:05.560 --> 00:18:09.280]  還是爲了侍奉而侍奉呢
[00:18:10.800 --> 00:18:13.640]  如果我們不知道我們要爲了什麼而做
[00:18:13.640 --> 00:18:22.040]  當然我可以帶着我剛纔那一大袋東西到神那裏去沒有問題 但是我們爲了什麼而做呢
[00:18:22.040 --> 00:18:29.280]  很多時候其實我們跟在埃及被奴役的以色列人一樣
[00:18:29.280 --> 00:18:36.880]  我們是爲着這些埃及人給我們的恐嚇 還有埃及人的強迫去讓我們做的
[00:18:38.120 --> 00:18:42.080]  我們的心裏面其實有很多的可求
[00:18:42.080 --> 00:18:49.640]  很多的渴望 有很多的驅動力驅動我們去驅動着我們去做一些的事情
[00:18:49.640 --> 00:18:59.040]  那這個可能是父母的期望 可能是社會的期望 社會的價值觀 甚至是宗教對我們的期望
[00:18:59.040 --> 00:19:03.920]  我們可以去這樣做 但是聖經在這裏告訴我們說
[00:19:05.440 --> 00:19:12.000]  若不借着我 沒有人能到父那裏去 若不借着耶穌 沒有人能夠到神那裏去
[00:19:12.000 --> 00:19:17.680]  而且耶穌已經擁有了天上地下所有的權柄
[00:19:17.680 --> 00:19:24.600]  我們總是想透過我們自己去達成我們一些的願望
[00:19:24.600 --> 00:19:29.720]  剛纔有問大家你有沒有勞苦重擔
[00:19:31.200 --> 00:19:38.360]  可能有些事情已經纏繞你很久了 已經困惑了你非常久的時間
[00:19:38.360 --> 00:19:44.560]  我們一直尋求一些的方法來去解決這個問題
[00:19:44.560 --> 00:19:49.680]  我們可以尋求工作更加的有成績
[00:19:49.680 --> 00:19:54.600]  我們也可以尋求考試不斷的去拿獎
[00:19:56.040 --> 00:20:02.720]  我們也可以尋求 如果我腦子不是很厲害 做事不是很強 那我起碼可以勤勤懇懇的
[00:20:02.720 --> 00:20:11.840]  早一點到 早一點拖地 早一點幫大家抹臺 早一點勤勤懇懇的做一些這樣的服飾
[00:20:11.840 --> 00:20:16.160]  那甚至我們可以往自己的臉上貼一點金啊
[00:20:16.160 --> 00:20:25.240]  我們有靈脩 有禱告 有讀經 我們還有出去服飾 去宣教
[00:20:26.440 --> 00:20:32.240]  我不是說這些都不重要或者這些不好 大家千萬不要理解錯
[00:20:32.240 --> 00:20:39.920]  在這個社會上有他生存的壓力 那麼我們基督徒也應該去做這些事情是爲了跟神更親密
[00:20:39.920 --> 00:20:44.760]  我不是說這些不對 這些不好 而是說我們
[00:20:44.760 --> 00:20:52.440]  如果做這些事情爲了是要來滿足自己 這個就是我們的勞逸
[00:20:53.640 --> 00:20:57.320]  這個就會讓你陷入一個勞苦重擔當中
[00:20:57.320 --> 00:21:07.680]  耶穌說 凡勞苦單重擔的可以到我這裏來 我的餓是容易的 我的擔子是輕省的
[00:21:07.680 --> 00:21:12.360]  這個餓是什麼呢 相信大家都有
[00:21:12.360 --> 00:21:15.080]  聽說過
[00:21:15.080 --> 00:21:23.040]  耕地耕在農村裏面需要去耕地 那麼牛呢是用來用來耕地的
[00:21:23.680 --> 00:21:29.320]  嗯 有些人的解釋呢是說這裏是說有一頭大牛有一頭小牛
[00:21:29.320 --> 00:21:39.080]  那耶穌呢就是那頭大牛 我們就是那頭小牛 那我們跟着耶穌一起來耕這個地呢 就會耕的比較容易一點
[00:21:39.080 --> 00:21:47.640]  但這個地方也可能會有另外的一個解釋 另外的一個解釋就是耶穌他本身是做什麼的
[00:21:49.480 --> 00:21:53.640]  木匠 對 有人說是木匠 那麼聖經裏面很少用
[00:21:53.640 --> 00:22:00.400]  木匠來去做一個 耶穌很少用用這個木匠或者是
[00:22:00.400 --> 00:22:07.320]  木製的器材來說一些的比喻 但這裏就特別用了餓這樣的一個比喻 就是
[00:22:07.320 --> 00:22:09.880]  嗯 那個意思就是說
[00:22:09.880 --> 00:22:15.680]  你們要付我的 你們當付我的餓
[00:22:16.440 --> 00:22:22.920]  就是說那個牛耕地的時候啊 如果沒有那個餓 牛可不可以耕到底呢
[00:22:22.920 --> 00:22:25.320]  是不能的 對不對
[00:22:25.320 --> 00:22:36.320]  雖然牛 它的功用是可以幫助耕地 但是如果沒有那個餓的話 牛做不到耕地這件事情
[00:22:36.320 --> 00:22:40.960]  那麼這裏講說你們當付我的餓就是好像耶穌就說
[00:22:41.920 --> 00:22:46.400]  來呀 來呀 我就是那個最適合你們的那一個餓
[00:22:46.400 --> 00:22:52.480]  如果餓不好的話 牛可能被磨到頭破血流也
[00:22:52.480 --> 00:22:59.920]  不一定能夠耕地 耕得非常有功效 但如果一個餓是很適合那個牛
[00:22:59.920 --> 00:23:08.320]  所以他量身定做非常好的一個餓 那麼他耕起地來呢 就會比較的輕鬆 就會很輕鬆 很清省
[00:23:09.080 --> 00:23:15.560]  所以這裏呢 這句經文可以這樣的解釋 就是說我們要付耶穌的餓
[00:23:15.560 --> 00:23:23.680]  而不是付我們自己的餓 我們要付耶穌的餓就能夠做到神讓我們要去做的事情
[00:23:23.680 --> 00:23:30.480]  學耶穌的樣學我的樣式是學什麼樣的樣式呢
[00:23:32.720 --> 00:23:40.080]  其實學耶穌的樣式很簡單 就是心理柔和謙卑
[00:23:40.080 --> 00:23:41.800]  嗯
[00:23:41.800 --> 00:23:50.640]  很多時候我們學了很多的很多的技能啊 或者是說我們在屬靈操練上面想要把
[00:23:50.640 --> 00:23:59.560]  自己操得更加的fit 好像是做健身一樣 讓自己更加的更加的屬靈的更加的
[00:24:00.600 --> 00:24:04.200]  更加的屬靈 而有一個指標是蠻好的
[00:24:04.200 --> 00:24:12.600]  是看我們做這些所有的事情有沒有讓我們更加對神柔軟 有沒有讓我們更加的謙卑
[00:24:12.600 --> 00:24:17.520]  如果我們做的所有的事情是讓我們更加的驕傲的話
[00:24:17.520 --> 00:24:27.800]  那麼就是不對的 就是我們做反了 各種的處靈操練不應該是讓我們更加的驕傲 反而是讓我們更加的謙卑
[00:24:30.320 --> 00:24:32.320]  所以神在這個地方講說
[00:24:32.320 --> 00:24:36.600]  他的心裏面是柔和謙卑的
[00:24:36.600 --> 00:24:44.160]  我們要負的是神的惡 學的是神的樣式 這樣我們的心裏面就像安息
[00:24:44.160 --> 00:24:48.360]  安息代表着主權
[00:24:48.360 --> 00:24:52.480]  代表着我們相信神的主權
[00:24:53.160 --> 00:25:03.720]  我們很多時候不得安息 就是不能夠相信神的主權 不能夠相信神是那一個真正的掌權的那個主
[00:25:03.720 --> 00:25:07.240]  嗯 我們可以去
[00:25:07.240 --> 00:25:15.560]  但是如果我們去的時候是爲着我們自己 大家想一下我們帶出來的是怎樣的門徒呢
[00:25:15.560 --> 00:25:18.920]  28章說
[00:25:20.400 --> 00:25:24.800]  我們要使萬民 我們要去使萬民做神的門徒
[00:25:24.800 --> 00:25:29.800]  凡神所吩咐我們的都教訓他們遵守
[00:25:29.800 --> 00:25:37.520]  如果我們都不做 神教訓我們要做的事情就是來到神的面前來
[00:25:37.520 --> 00:25:45.440]  負他的惡來享受安息 我們教給別人的又是一套怎樣的方法呢
[00:25:47.800 --> 00:25:51.680]  神是否只是一個遠遠在前面的一個目標
[00:25:51.680 --> 00:25:59.240]  我們夠不到 我們看得到 但是我們夠不到 我們有很多的力量
[00:25:59.240 --> 00:26:02.200]  自己來到神的面前呢
[00:26:02.200 --> 00:26:09.880]  還是講回我自己在於北這篇講到的經歷
[00:26:09.880 --> 00:26:15.680]  那麼我也是用各樣的方法 主班的智慧想要
[00:26:16.600 --> 00:26:22.000]  做到這件事情 想要預備好這件事情 但是可能
[00:26:22.000 --> 00:26:25.440]  啊 原來神的方式
[00:26:25.440 --> 00:26:33.240]  神在這個過程當中讓我有另外一種的經驗 就是我可不可以請一把上來
[00:26:33.240 --> 00:26:36.920]  就是就是這樣
[00:26:36.920 --> 00:26:39.280]  在他的面前
[00:26:40.160 --> 00:26:47.080]  勞苦擔重擔 把我的重擔都放在那裏 就是在他那個地方享受他帶給我的安息
[00:26:47.080 --> 00:26:55.240]  嗯 我很感動 當我把自己的重擔向神去交託的時候
[00:26:55.240 --> 00:27:00.680]  就出現了很多這樣的弟兄姊妹來爲我禱告
[00:27:00.680 --> 00:27:08.120]  有一個童工真的是剛剛從海阜中心趕完上101回來
[00:27:08.640 --> 00:27:16.200]  然後我就見到他 我就很開心的跟他打招呼 然後他就關心我 你預備成怎樣了
[00:27:16.200 --> 00:27:21.480]  然後我說 還不知道怎樣交給神了
[00:27:21.480 --> 00:27:28.640]  然後他真的是那樣抱着我 我們一起禱告 一起爲今天的事情禱告
[00:27:28.640 --> 00:27:36.080]  我自己很感動
[00:27:38.400 --> 00:27:44.440]  原來其實人不需要這麼複雜 不需要這麼的
[00:27:44.440 --> 00:27:48.160]  做這麼多的事情
[00:27:48.160 --> 00:27:56.120]  其實我們只要來到神的面前 只要來到耶穌的面前來就可以了
[00:27:56.120 --> 00:27:59.800]  今天我想講的信息很簡單
[00:27:59.800 --> 00:28:06.320]  就是我們去之前 我們要使別人做耶穌的門徒之前
[00:28:07.120 --> 00:28:14.200]  我們要先要來到耶穌的門前
[00:28:14.200 --> 00:28:16.720]  先要學做他的門徒
