
[00:00:00.000 --> 00:00:04.220]  今天我們看看主席和我們讀的兩段經文
[00:03:23.960 --> 00:03:26.960]  他控制得、管理得好一點
[00:03:26.960 --> 00:03:28.840]  他知道自己有時發完脾氣之後
[00:03:28.840 --> 00:03:30.000]  知道自己錯
[00:03:30.000 --> 00:03:32.560]  懂得向神、向身邊的人認罪
[00:03:32.560 --> 00:03:35.200]  慢慢慢慢有改善
[00:03:35.200 --> 00:03:38.640]  在主裡
[00:03:38.640 --> 00:03:40.600]  弟兄姊妹
[00:03:40.600 --> 00:03:42.440]  在主裡
[00:03:42.440 --> 00:03:45.120]  其實經文亦是告訴我們
[00:03:45.120 --> 00:03:48.200]  在神的角度、神的心意當中
[00:03:48.200 --> 00:03:49.960]  很想一個家庭
[00:03:49.960 --> 00:03:53.360]  在神裏面的家庭是怎樣呢?
[00:03:53.360 --> 00:03:57.120]  父母、子女彼此相愛
[00:03:57.120 --> 00:03:59.280]  彼此尊重
[00:03:59.280 --> 00:04:01.400]  彼此在神原本創造這個世界
[00:04:01.400 --> 00:04:04.280]  創造家庭的時候是美好的
[00:04:04.280 --> 00:04:05.600]  一切在神裏面
[00:04:05.600 --> 00:04:10.120]  關係是美好有復和的
[00:04:10.120 --> 00:04:12.200]  想一想你自己
[00:04:12.200 --> 00:04:16.480]  你和你家人的關係
[00:04:16.480 --> 00:04:18.960]  有沒有因為你
[00:04:18.960 --> 00:04:21.000]  我們不要說其他人
[00:04:21.000 --> 00:04:24.160]  有沒有因為你自己信了耶穌
[00:04:24.160 --> 00:04:27.200]  而帶動到你和身邊的家人的關係
[00:04:27.200 --> 00:04:32.280]  更加的好呢?
[00:04:32.280 --> 00:04:33.440]  在主裡
[00:04:33.440 --> 00:04:35.320]  第二點
[00:04:35.320 --> 00:04:38.640]  我們在主裏面要這樣去
[00:04:38.640 --> 00:04:39.920]  有這個家庭的關係
[00:04:39.920 --> 00:04:41.520]  新的、好的家庭關係
[00:04:41.520 --> 00:04:42.480]  第二點
[00:04:42.480 --> 00:04:46.120]  是聽從主的話
[00:04:46.120 --> 00:04:47.640]  聽從主的話
[00:04:47.640 --> 00:04:49.040]  子女聽父母的話
[00:04:49.040 --> 00:04:50.080]  是不是天公地道
[00:04:50.080 --> 00:04:52.200]  天公地義我們當然這樣說
[00:04:52.200 --> 00:04:53.800]  特別我們中國人
[00:04:53.800 --> 00:04:57.760]  我們說子女當然要聽父母的話
[00:04:57.760 --> 00:04:59.120]  不過你會發現
[00:04:59.120 --> 00:05:01.720]  當他們受著不同的教育的時候
[00:05:01.720 --> 00:05:02.960]  不要說在澳洲
[00:05:02.960 --> 00:05:04.560]  在其他不同的地方
[00:05:04.560 --> 00:05:05.880]  當子女長大的時候
[00:05:05.880 --> 00:05:07.560]  他們有自己獨立的思想
[00:05:07.560 --> 00:05:10.040]  他們想的事情都會有不同的時候
[00:05:10.040 --> 00:05:14.400]  往往我們叫反叛期
[00:05:14.400 --> 00:05:15.720]  不過大部份應該坐在這裡
[00:05:15.720 --> 00:05:17.520]  已經過了反叛期
[00:05:17.520 --> 00:05:23.720]  應該過了暴風少年期
[00:05:23.720 --> 00:05:27.040]  聽父母的話是什麼意思呢?
[00:05:27.040 --> 00:05:29.320]  在聖經裡子女聽從父母的話
[00:05:29.320 --> 00:05:31.720]  除了是上帝
[00:05:31.720 --> 00:05:35.360]  是神刻在我們心裡的自然定律之外
[00:05:35.360 --> 00:05:37.000]  其實也是上帝昔日
[00:05:37.000 --> 00:05:39.160]  透過摩西傳達出來
[00:05:39.160 --> 00:05:43.080]  摩西在十誡法版上記載著
[00:05:43.080 --> 00:05:44.720]  《出埃及記》二十章十二節
[00:05:44.720 --> 00:05:47.520]  和《生命記》五章十六節
[00:05:47.520 --> 00:05:50.920]  都有說到
[00:05:50.920 --> 00:05:54.160]  當孝敬父母是第幾誡
[00:05:54.160 --> 00:05:55.560]  第五誡
[00:05:55.560 --> 00:05:59.000]  第五誡這裡說到很特別
[00:05:59.000 --> 00:06:01.480]  如果你有看不同的人說法
[00:06:01.480 --> 00:06:05.240]  有些人會將十誡分成四六這樣看
[00:06:05.240 --> 00:06:06.760]  頭四誡是一段
[00:06:06.760 --> 00:06:10.560]  後面的六誡是一段
[00:06:10.560 --> 00:06:12.400]  為什麼?
[00:06:12.400 --> 00:06:13.320]  你看看
[00:06:13.320 --> 00:06:16.160]  一至四誡
[00:06:16.160 --> 00:06:18.840]  到第四誡是當守安息的所謂聖日
[00:06:18.840 --> 00:06:21.240]  這些是和神
[00:06:21.240 --> 00:06:24.440]  我們跟從神有關係的事情
[00:06:24.440 --> 00:06:26.560]  到第五誡當孝敬父母
[00:06:26.560 --> 00:06:28.880]  到第十誡不可貪戀
[00:06:28.880 --> 00:06:32.160]  這些是我們對人上的事情
[00:06:32.160 --> 00:06:34.560]  所以很多人看《解經家》
[00:06:34.560 --> 00:06:41.920]  看十誡時會將它四六這樣分法
[00:06:41.920 --> 00:06:43.600]  猶太人他們怎樣分呢?
[00:06:43.600 --> 00:06:45.520]  很多猶太人他們都會
[00:06:45.520 --> 00:06:47.440]  好像這兩塊板一樣
[00:06:47.440 --> 00:06:50.560]  五五這樣分
[00:06:50.560 --> 00:06:51.840]  為什麼?
[00:06:51.840 --> 00:06:57.840]  他將孝敬父母列入為對神的一種表現
[00:06:57.840 --> 00:06:59.120]  為什麼呢?
[00:06:59.120 --> 00:07:00.320]  就是因為他們覺得
[00:07:00.320 --> 00:07:02.400]  孝敬父母本身就是我們應該
[00:07:02.400 --> 00:07:05.440]  對上帝當進的本分之一
[00:07:05.440 --> 00:07:10.640]  所以猶太人經常會將第五誡撥入前面
[00:07:10.640 --> 00:07:13.480]  和頭四誡一起分為同一段去看
[00:07:13.480 --> 00:07:15.160]  這個也很有道理
[00:07:15.160 --> 00:07:17.360]  至少我們知道在地上的日子的時候
[00:07:17.360 --> 00:07:19.680]  我們地上的父母
[00:07:19.680 --> 00:07:21.880]  是天賦給我們的代表
[00:07:21.880 --> 00:07:23.520]  是神的代表
[00:07:23.520 --> 00:07:27.440]  祂將我們帶到祂父母的家庭裡
[00:07:27.440 --> 00:07:29.600]  藉著祂們生我們出來
[00:07:29.600 --> 00:07:31.280]  養育我們成長
[00:07:31.280 --> 00:07:35.600]  成人在這個世界上去培育其他的人
[00:07:35.600 --> 00:07:38.760]  所以當我們聽從孝敬父母的時候
[00:07:38.760 --> 00:07:42.080]  也代表我們在聽神的話
[00:07:42.080 --> 00:07:43.520]  弟兄姊妹
[00:07:43.520 --> 00:07:45.520]  我們聽神的話
[00:07:45.520 --> 00:07:47.360]  孝敬自己的父母
[00:07:47.360 --> 00:07:50.560]  所以說神的應該是得福和長壽
[00:07:50.560 --> 00:07:51.960]  在以色列人來說
[00:07:51.960 --> 00:07:52.960]  得福是什麼意思呢?
[00:07:52.960 --> 00:07:54.400]  有兩樣東西的
[00:07:54.400 --> 00:07:55.760]  福分對於以色列人來說
[00:07:55.760 --> 00:07:57.520]  第一子孫多
[00:07:57.520 --> 00:07:59.360]  第二就是他們地
[00:07:59.360 --> 00:08:01.360]  他們地多土產多
[00:08:01.360 --> 00:08:03.320]  這個就是福分
[00:08:03.320 --> 00:08:05.520]  今天對於我們來說
[00:08:05.520 --> 00:08:07.160]  我們能夠在神裡面經歷
[00:08:07.160 --> 00:08:08.800]  祂源源不絕的供應
[00:08:08.800 --> 00:08:10.000]  經歷祂給我們的平安
[00:08:10.000 --> 00:08:11.720]  給我們家庭的幸福
[00:08:11.720 --> 00:08:14.440]  這個也是神給我們的賜福
[00:08:14.440 --> 00:08:16.520]  在二弗所書六章第四節說
[00:08:16.520 --> 00:08:18.040]  雖然這裡說爸爸
[00:08:18.040 --> 00:08:20.800]  今天是父親節
[00:08:20.800 --> 00:08:21.720]  爸爸
[00:08:21.720 --> 00:08:23.320]  但同樣我們看這些經文的時候
[00:08:23.320 --> 00:08:24.920]  今天我們應用到
[00:08:24.920 --> 00:08:27.480]  第四節那裡你們作父親的
[00:08:27.480 --> 00:08:30.240]  同樣我們也可以應用到作母親的
[00:08:30.240 --> 00:08:32.920]  你們作父母的不要惹兒女的氣
[00:08:32.920 --> 00:08:34.840]  只要照著主的教訓
[00:08:34.840 --> 00:08:36.960]  和警戒養育他們
[00:08:36.960 --> 00:08:38.760]  留意後面
[00:08:38.760 --> 00:08:40.920]  照著主的教訓
[00:08:40.920 --> 00:08:42.440]  主的
[00:08:42.440 --> 00:08:44.720]  很多時候我們會夾雜了自己的心意
[00:08:44.720 --> 00:08:46.160]  很正常我們是人來的
[00:08:46.160 --> 00:08:47.600]  我們會用了自己的方法
[00:08:47.600 --> 00:08:48.840]  自己的心意
[00:08:48.840 --> 00:08:53.320]  但我們要看回神的教訓是怎麼樣呢?
[00:08:53.320 --> 00:08:54.640]  所以今天弟兄姊妹
[00:08:54.640 --> 00:08:55.720]  作父母的
[00:08:55.720 --> 00:08:57.560]  特別在這裡作父母的
[00:08:57.560 --> 00:09:00.920]  在育嬰房作父母的弟兄姊妹
[00:09:00.920 --> 00:09:04.600]  我們不斷會提醒我們年輕的下一代
[00:09:04.600 --> 00:09:06.040]  我們的小朋友
[00:09:06.040 --> 00:09:07.360]  你要這樣做
[00:09:07.360 --> 00:09:08.920]  這樣做
[00:09:08.920 --> 00:09:09.720]  同樣
[00:09:09.720 --> 00:09:15.840]  你有沒有一個好的榜樣呢?
[00:09:15.840 --> 00:09:18.160]  你想你的子女孝順你
[00:09:18.160 --> 00:09:20.640]  你有沒有做一個好的榜樣
[00:09:20.640 --> 00:09:24.960]  在你們子女做一個好的榜樣看得到
[00:09:24.960 --> 00:09:27.560]  會不會你也孝順你的爸爸媽媽
[00:09:27.560 --> 00:09:35.480]  孝順你的伴侶的爸爸媽媽呢?
[00:09:35.480 --> 00:09:37.760]  弟兄姊妹
[00:09:37.760 --> 00:09:39.880]  你想不想你的子女過一條
[00:09:39.880 --> 00:09:42.080]  蒙主越立的路
[00:09:42.080 --> 00:09:44.520]  如果你經常走在一條
[00:09:44.520 --> 00:09:46.640]  犯罪的路
[00:09:46.640 --> 00:09:48.240]  你的子女
[00:09:48.240 --> 00:09:50.520]  怎麼學你呢?
[00:09:50.520 --> 00:09:52.640]  如果你是一個敬虔的
[00:09:52.640 --> 00:09:54.720]  神的兒女
[00:09:54.720 --> 00:09:58.480]  你也可以帶著你的子女一起走這條敬虔的路
[00:09:58.480 --> 00:10:00.000]  你聽神的話
[00:10:00.000 --> 00:10:03.200]  自然很容易你的子女也會聽神的話
[00:10:03.200 --> 00:10:06.000]  所以剛才我們說第二點就是聽主的話
[00:10:06.000 --> 00:10:08.480]  在主裡面聽主的話
[00:10:08.480 --> 00:10:09.400]  第三點
[00:10:09.400 --> 00:10:11.800]  最後一點
[00:10:11.800 --> 00:10:14.000]  是盡自己的責任
[00:10:14.000 --> 00:10:16.040]  盡自己的責任
[00:10:16.040 --> 00:10:18.280]  以弗所書和哥羅西書這裡說到
[00:10:18.280 --> 00:10:21.080]  其實上下文說到很多我們行事為人
[00:10:21.080 --> 00:10:23.160]  我們做基督徒我們做人
[00:10:23.160 --> 00:10:26.200]  我們要和神叫我們成為基督徒
[00:10:26.200 --> 00:10:28.520]  蒙召的恩是相稱的
[00:10:28.520 --> 00:10:30.440]  無論你在哪一個崗位
[00:10:30.440 --> 00:10:33.160]  你是做別人的老公的
[00:10:33.160 --> 00:10:34.120]  做別人的老婆
[00:10:34.120 --> 00:10:36.080]  做爸爸媽媽做子女
[00:10:36.080 --> 00:10:38.160]  你做主人做僕人的
[00:10:38.160 --> 00:10:39.800]  無論你是做什麼
[00:10:39.800 --> 00:10:42.280]  你一樣都要在主裡面聽神的話
[00:10:42.280 --> 00:10:43.400]  盡自己的本份
[00:10:43.400 --> 00:10:45.320]  做好自己的本份
[00:10:45.320 --> 00:10:47.920]  這個是保羅在經文裡面對我們的提醒
[00:10:47.920 --> 00:10:49.760]  做好自己的本份
[00:10:49.760 --> 00:10:51.840]  所以今天我們來看看做子女的
[00:10:51.840 --> 00:10:52.880]  要怎麼樣
[00:10:52.880 --> 00:10:56.720]  凡事聽從父母
[00:10:56.720 --> 00:10:57.520]  換句話來說
[00:10:57.520 --> 00:11:00.360]  除非你的父母的原則上
[00:11:00.360 --> 00:11:03.960]  要求你做一些事情是違反神的律法
[00:11:03.960 --> 00:11:05.400]  神的心意的
[00:11:05.400 --> 00:11:06.360]  譬如舉個例子
[00:11:06.360 --> 00:11:08.880]  你的父母要你拜其他的外邦偶像
[00:11:08.880 --> 00:11:10.120]  不准你信耶穌
[00:11:10.120 --> 00:11:13.280]  要你去做一些犯法的事
[00:11:13.280 --> 00:11:16.040]  不好的事壞事
[00:11:16.040 --> 00:11:18.480]  如果不是聖經裡面說作兒女的
[00:11:18.480 --> 00:11:21.240]  你總是要凡事
[00:11:21.240 --> 00:11:22.120]  凡事
[00:11:22.120 --> 00:11:25.400]  有時候我們習慣了
[00:11:25.400 --> 00:11:27.680]  對就聽
[00:11:27.680 --> 00:11:29.800]  父母說的話
[00:11:29.800 --> 00:11:33.040]  我覺得他有道理的就聽
[00:11:33.040 --> 00:11:36.160]  覺得他語氣好的就聽
[00:11:36.160 --> 00:11:37.120]  參考一下
[00:11:37.120 --> 00:11:38.240]  參考不要誤會
[00:11:38.240 --> 00:11:39.160]  不是全部聽
[00:11:39.160 --> 00:11:40.840]  參考
[00:11:40.840 --> 00:11:43.360]  我有自己獨立思想的
[00:11:43.360 --> 00:11:44.360]  不是說不對
[00:11:44.360 --> 00:11:46.280]  不是叫你自己沒有獨立思想
[00:11:46.280 --> 00:11:48.200]  而是一種態度
[00:11:48.200 --> 00:11:50.480]  我們有一種願意去接納
[00:11:50.480 --> 00:11:52.840]  爸爸媽媽的表達
[00:11:52.840 --> 00:11:53.920]  他為什麼會有這樣的想法
[00:11:53.920 --> 00:11:56.840]  他對我們的心意是怎麼樣呢
[00:11:56.840 --> 00:11:57.760]  在主裡面
[00:11:57.760 --> 00:12:00.320]  我們凡事聽從父母
[00:12:00.320 --> 00:12:02.720]  這個不單只是外表的聽從
[00:12:02.720 --> 00:12:07.080]  從心底裡我們有一份的尊敬
[00:12:07.080 --> 00:12:11.240]  我們的爸爸媽媽孝敬他們
[00:12:11.240 --> 00:12:14.480]  所以特別這裡作子女的
[00:12:14.480 --> 00:12:16.240]  我也想問你們
[00:12:16.240 --> 00:12:18.160]  你們有沒有好好地
[00:12:18.160 --> 00:12:20.440]  每一次和你爸爸媽媽聊天
[00:12:20.440 --> 00:12:24.280]  是真的關心他們
[00:12:24.280 --> 00:12:27.600]  我相信你們的爸爸媽媽很疼你們
[00:12:27.600 --> 00:12:29.680]  其實要放你們去到這麼遠讀書
[00:12:29.680 --> 00:12:31.840]  我相信他們未必是捨得的
[00:12:31.840 --> 00:12:33.680]  忍心的
[00:12:33.680 --> 00:12:37.480]  每個月也按時按效供應你們的錢
[00:12:37.480 --> 00:12:38.880]  你有沒有體會爸爸媽媽
[00:12:38.880 --> 00:12:40.960]  他們背後那種辛酸
[00:12:40.960 --> 00:12:44.200]  他們心裡的那種掛念
[00:12:44.200 --> 00:12:47.640]  當你和爸爸媽媽聊電話的時候
[00:12:47.640 --> 00:12:52.280]  你怎樣去回應他們這一份的愛呢
[00:12:52.280 --> 00:12:54.880]  當你和爸爸媽媽相處的時候
[00:12:54.880 --> 00:12:58.280]  你回到香港或者回到自己家鄉
[00:12:58.280 --> 00:12:59.800]  有時年輕人也是這樣的
[00:12:59.800 --> 00:13:01.720]  特別是找自己的朋友
[00:13:01.720 --> 00:13:03.040]  多於找自己的父母
[00:13:03.040 --> 00:13:04.120]  留在家裡的時間
[00:13:04.120 --> 00:13:04.800]  我以前的姪女也是
[00:13:04.800 --> 00:13:07.120]  我姪女在悉尼讀書
[00:13:07.120 --> 00:13:07.920]  回到香港
[00:13:07.920 --> 00:13:09.240]  她通常第一時間回來
[00:13:09.240 --> 00:13:11.000]  就是很多天都出街
[00:13:11.000 --> 00:13:12.600]  晚上很晚才回來
[00:13:12.600 --> 00:13:15.640]  很難得才和家人吃一頓飯
[00:13:15.640 --> 00:13:16.240]  很正常
[00:13:16.240 --> 00:13:17.520]  好像很正常
[00:13:17.520 --> 00:13:19.240]  但是弟兄姊妹
[00:13:19.240 --> 00:13:20.200]  這麼難得
[00:13:20.200 --> 00:13:22.600]  爸爸媽媽很想見到你
[00:13:22.600 --> 00:13:24.000]  你有沒有珍惜你的時間
[00:13:24.000 --> 00:13:26.800]  和他們相處呢
[00:13:26.800 --> 00:13:28.280]  還是回到家裡
[00:13:28.280 --> 00:13:30.000]  又自己上網
[00:13:30.000 --> 00:13:34.160]  做回你自己個人上網的世界
[00:13:34.160 --> 00:13:35.520]  現在有沒有上網
[00:13:35.520 --> 00:13:38.120]  我真的要順帶提一提弟兄姊妹
[00:13:38.120 --> 00:13:39.800]  回來崇拜
[00:13:39.800 --> 00:13:42.120]  是我們親近天父的時間
[00:13:42.120 --> 00:13:44.000]  不要給手機
[00:13:44.000 --> 00:13:44.720]  WhatsApp
[00:13:44.720 --> 00:13:48.120]  Facebook上網各樣的事情
[00:13:48.120 --> 00:13:51.280]  是難阻住你親近神
[00:13:51.280 --> 00:13:52.760]  天父爸爸是喜歡你
[00:13:52.760 --> 00:13:54.000]  全心全意
[00:13:54.000 --> 00:13:58.080]  很專心地聽神的話
[00:13:58.080 --> 00:13:59.120]  留意不是聽我說
[00:13:59.120 --> 00:14:00.720]  是聽神的話
[00:14:00.720 --> 00:14:03.840]  在我們生命當中對我們的提醒
[00:14:03.840 --> 00:14:06.200]  地上的爸爸媽媽
[00:14:06.200 --> 00:14:07.280]  你們有沒有子女
[00:14:07.280 --> 00:14:10.680]  有沒有這樣去親近他們呢
[00:14:10.680 --> 00:14:14.320]  從心裡面去親近他們
[00:14:14.320 --> 00:14:15.480]  父母
[00:14:15.480 --> 00:14:16.800]  這裡父母說
[00:14:16.800 --> 00:14:19.640]  提醒父母不要惹子女的怒氣
[00:14:19.640 --> 00:14:21.720]  要用主的道教導子女
[00:14:21.720 --> 00:14:23.400]  我相信在座的父母都知道
[00:14:23.400 --> 00:14:24.400]  我們都知道
[00:14:24.400 --> 00:14:26.560]  什麼時候要控制好自己的脾氣
[00:14:26.560 --> 00:14:27.360]  自己的情緒
[00:14:27.360 --> 00:14:31.200]  自己的EQ
[00:14:31.200 --> 00:14:32.520]  有很多時候我們信了耶穌
[00:14:32.520 --> 00:14:33.440]  我們知道
[00:14:33.440 --> 00:14:34.840]  應該要這樣做
[00:14:34.840 --> 00:14:35.720]  說就容易
[00:14:35.720 --> 00:14:37.120]  實際上
[00:14:37.120 --> 00:14:39.640]  實戰的時候就很困難
[00:14:39.640 --> 00:14:41.400]  真是日對夜對的時候
[00:14:41.400 --> 00:14:42.320]  子女你們都知道
[00:14:42.320 --> 00:14:44.040]  有時候爸爸媽媽
[00:14:44.040 --> 00:14:45.120]  日對夜對你們的時候
[00:14:45.120 --> 00:14:47.480]  有時候都會有怒氣的時候
[00:14:47.480 --> 00:14:48.080]  有時候會
[00:14:48.080 --> 00:14:50.720]  久不久情緒比較難控制的時候
[00:14:50.720 --> 00:14:53.160]  我們都要明白去體諒
[00:14:53.160 --> 00:14:56.160]  但同樣作父母的弟兄姊妹
[00:14:56.160 --> 00:14:57.160]  我們在主裡面
[00:14:57.160 --> 00:15:00.280]  我們要反省自己
[00:15:00.280 --> 00:15:02.240]  我們有很多時候
[00:15:02.240 --> 00:15:03.680]  有時候我們傳統中國人都是
[00:15:03.680 --> 00:15:05.200]  我是父母我是長輩
[00:15:05.200 --> 00:15:07.280]  我說的話你就要聽
[00:15:07.280 --> 00:15:09.720]  有時候我們用了我們的權威
[00:15:09.720 --> 00:15:13.840]  壓在子女身上
[00:15:13.840 --> 00:15:15.000]  我很記得
[00:15:15.000 --> 00:15:17.360]  我自己自小有一個經歷
[00:15:17.360 --> 00:15:20.920]  當我是二十二三歲的時候
[00:15:20.920 --> 00:15:22.200]  差不多二十二三歲的時候
[00:15:22.200 --> 00:15:23.360]  我一個姪女
[00:15:23.360 --> 00:15:26.040]  就來我家裡和我們一起去住
[00:15:26.040 --> 00:15:27.480]  因為當年她的父母
[00:15:27.480 --> 00:15:29.920]  就有些困難不能照顧到她
[00:15:29.920 --> 00:15:32.440]  當我姪女那時候是
[00:15:32.440 --> 00:15:34.560]  大概四歲左右就來到我家裡
[00:15:34.560 --> 00:15:36.960]  就跟著我們一起去住
[00:15:36.960 --> 00:15:38.520]  當時我就做什麼呢
[00:15:38.520 --> 00:15:40.440]  我就做一個責任就是
[00:15:40.440 --> 00:15:41.800]  幫助她日常生活
[00:15:41.800 --> 00:15:44.160]  供書教學甚至夜晚講故事
[00:15:44.160 --> 00:15:45.880]  都是我和她講的
[00:15:45.880 --> 00:15:47.000]  其實我講故事很悶的
[00:15:47.000 --> 00:15:48.800]  我通常都是
[00:15:48.800 --> 00:15:50.360]  我不會拿著故事書
[00:15:50.360 --> 00:15:53.360]  我隨時見到姪女生活有什麼事
[00:15:53.360 --> 00:15:55.480]  我就自己作個故事出來
[00:15:55.480 --> 00:15:59.760]  聽了一會兒很悶就睡著了
[00:15:59.760 --> 00:16:01.080]  其實在小學時候
[00:16:01.080 --> 00:16:03.120]  我和她相處都很好
[00:16:03.120 --> 00:16:05.680]  到中學的時候就真的不行了
[00:16:05.680 --> 00:16:07.200]  中學的時候她開始
[00:16:07.200 --> 00:16:10.480]  有了自己外面的朋友圈子
[00:16:10.480 --> 00:16:13.400]  你知道女孩子作為她的家務人
[00:16:13.400 --> 00:16:14.560]  很害怕的
[00:16:14.560 --> 00:16:17.440]  晚上特別我記得當她
[00:16:17.440 --> 00:16:18.960]  我忘記她中幾的時候
[00:16:18.960 --> 00:16:20.840]  聖誕節第一次
[00:16:20.840 --> 00:16:22.800]  十一點都還沒回家
[00:16:22.800 --> 00:16:26.040]  我奪命追魂叫她在哪裡
[00:16:26.040 --> 00:16:28.320]  跟著她答應我十二點鐘左右回來
[00:16:28.320 --> 00:16:29.400]  十二點鐘都不見
[00:16:29.400 --> 00:16:31.720]  一點兩點
[00:16:31.720 --> 00:16:34.800]  那種心我很記得
[00:16:34.800 --> 00:16:36.600]  當我這樣去管她的時候
[00:16:36.600 --> 00:16:39.960]  用的態度用的語氣又令她反感
[00:16:39.960 --> 00:16:44.760]  那段時間是很困難
[00:16:44.760 --> 00:16:47.760]  但後來很奇妙
[00:16:47.760 --> 00:16:48.640]  我發現一件事
[00:16:48.640 --> 00:16:52.040]  後來當她爸爸回來的時候
[00:16:52.040 --> 00:16:53.600]  我和她的關係不同了
[00:16:53.600 --> 00:16:55.600]  我這個叔叔和姪女的關係
[00:16:55.600 --> 00:17:00.360]  簡直我放下了很多自己的壓力
[00:17:00.360 --> 00:17:02.480]  一些的看管
[00:17:02.480 --> 00:17:04.720]  我多點和她聊天
[00:17:04.720 --> 00:17:09.240]  甚至我做了她同學的朋友
