
[00:00:00.000 --> 00:00:02.800]  今天繼續跟大家講哥羅西書
[00:08:10.800 --> 00:08:13.800]  無論做什麼或說什麼或行事
[00:08:13.800 --> 00:08:15.800]  都要奉主耶穌的名
[00:08:15.800 --> 00:08:19.800]  值得他感謝父神
[00:08:19.800 --> 00:08:24.800]  這一節聖經很清楚地告訴我們一個大原則
[00:08:24.800 --> 00:08:33.800]  這個原則就是一切以耶穌基督爲主
[00:08:33.800 --> 00:08:43.800]  我們就是用這個大原則來應用在這三種不同的人際關係裏面
[00:08:43.800 --> 00:08:47.800]  一切以耶穌基督爲中心
[00:08:47.800 --> 00:08:50.800]  我們看第十八節
[00:08:50.800 --> 00:08:56.800]  這裏是講第一種的關係就是夫妻關係
[00:08:56.800 --> 00:08:57.800]  第十八節
[00:08:57.800 --> 00:09:06.800]  原作妻子的當信服自己的丈夫, 者在主裏面是相宜的。
[00:09:06.800 --> 00:09:10.800]  大家留意信服這個字
[00:09:10.800 --> 00:09:14.800]  信服英文翻譯爲submit
[00:09:14.800 --> 00:09:22.800]  信服這個意思不等於要做奴服
[00:09:22.800 --> 00:09:26.800]  所以有時候很多爭論
[00:09:26.800 --> 00:09:29.800]  姐妹要信服丈夫是否要做奴服呢?
[00:09:29.800 --> 00:09:30.800]  不是
[00:09:30.800 --> 00:09:32.800]  信服不是等於做奴服
[00:09:32.800 --> 00:09:36.800]  也不是等於做二等公民
[00:09:36.800 --> 00:09:42.800]  信不信服不是好壞優劣的分別
[00:09:42.800 --> 00:09:47.800]  信服的意思是經過考慮之後
[00:09:47.800 --> 00:09:54.800]  甘願信服在一個領導之下
[00:09:54.800 --> 00:10:00.800]  妻子信服丈夫是因爲妻子經過考慮之後
[00:10:00.800 --> 00:10:04.800]  甘願信服在丈夫的領導之下
[00:10:04.800 --> 00:10:07.800]  妻子信服丈夫是神的心意
[00:10:07.800 --> 00:10:11.800]  也是一個命令
[00:10:11.800 --> 00:10:16.800]  第二種的人際關係就是父母與子女的關係
[00:10:16.800 --> 00:10:20.800]  我們看第二十節
[00:10:20.800 --> 00:10:24.800]  你們作兒女的要凡事聽從父母
[00:10:24.800 --> 00:10:27.800]  因爲這是主所起於的
[00:10:27.800 --> 00:10:31.800]  我們留意聽從這個字
[00:10:31.800 --> 00:10:34.800]  英文是Obey
[00:10:34.800 --> 00:10:36.800]  有些不同了
[00:10:36.800 --> 00:10:40.800]  剛纔是submit 現在是Obey
[00:10:40.800 --> 00:10:42.800]  Obey的意思
[00:10:42.800 --> 00:10:46.800]  聽從的意思是絕對服從
[00:10:46.800 --> 00:10:50.800]  無可考慮的 聽到就要做
[00:10:50.800 --> 00:10:55.800]  按着吩咐來做
[00:10:55.800 --> 00:10:58.800]  兒女聽從父母也是神的心意
[00:10:58.800 --> 00:11:04.800]  也是一個命令
[00:11:04.800 --> 00:11:07.800]  當說到兒女要聽命的時候
[00:11:07.800 --> 00:11:10.800]  特別是爲人父母有少兒女的時候
[00:11:10.800 --> 00:11:14.800]  很多時候是很難做到的
[00:11:14.800 --> 00:11:19.800]  數到三聲她都不聽
[00:11:19.800 --> 00:11:22.800]  但我們知道不是 不用數三聲
[00:11:22.800 --> 00:11:29.800]  父母吩咐我們就要聽
[00:11:29.800 --> 00:11:33.800]  第三種人際關係就是主僕的關係
[00:11:33.800 --> 00:11:36.800]  我們看二十二節
[00:11:36.800 --> 00:11:40.800]  你們作僕人的要凡事聽從你們肉身的主人
[00:11:40.800 --> 00:11:43.800]  不要只在眼前侍奉
[00:11:43.800 --> 00:11:45.800]  像是土人歡喜的
[00:11:45.800 --> 00:11:49.800]  總是全心誠實敬畏主
[00:11:49.800 --> 00:11:51.800]  相信大家也看到
[00:11:51.800 --> 00:11:57.800]  這一句所用的特別字眼是聽從
[00:11:57.800 --> 00:12:03.800]  沒錯 僕人是要絕對服從主人的吩咐
[00:12:03.800 --> 00:12:08.800]  如果用在現代的社會里
[00:12:08.800 --> 00:12:16.800]  下屬或工人要服從老闆或上司的吩咐
[00:12:16.800 --> 00:12:26.800]  這是神的心意 是神的命令
[00:12:26.800 --> 00:12:29.800]  根據巴維鈞博士的《釋經書》
[00:12:29.800 --> 00:12:31.800]  他在書上這樣說
[00:12:31.800 --> 00:12:34.800]  他說在當時希羅文化的時代
[00:12:34.800 --> 00:12:41.800]  他們一般用的家規就是
[00:12:41.800 --> 00:12:45.800]  所有家庭成員都要服從
[00:12:45.800 --> 00:12:51.800]  奧卑 絕對服從家裏的男主人
[00:12:51.800 --> 00:12:55.800]  即是說妻子要服從丈夫
[00:12:55.800 --> 00:12:58.800]  兒女要服從父親
[00:12:58.800 --> 00:13:03.800]  僕人要服從主人
[00:13:03.800 --> 00:13:09.800]  問題是既然清楚了
[00:13:09.800 --> 00:13:14.800]  爲什麼保羅還要寫信告訴信徒
[00:13:14.800 --> 00:13:20.800]  要這樣做呢?
[00:13:20.800 --> 00:13:23.800]  保羅所吩咐和教導的
[00:13:23.800 --> 00:13:29.800]  和當時一般社會盛行的家規有什麼分別呢?
[00:13:29.800 --> 00:13:36.800]  有什麼分別呢?
[00:13:36.800 --> 00:13:39.800]  剛纔我們解釋那三個關係的時候
[00:13:39.800 --> 00:13:42.800]  可能大家馬上會看到
[00:13:42.800 --> 00:13:46.800]  起碼是不同的
[00:13:46.800 --> 00:13:50.800]  起碼是作妻子的態度改變了
[00:13:50.800 --> 00:14:00.800]  就是由聽從服從即奧卑改爲信服submit
[00:14:00.800 --> 00:14:03.800]  即是說由不能選擇必須服從
[00:14:03.800 --> 00:14:09.800]  改爲甘願地信服丈夫
[00:14:09.800 --> 00:14:12.800]  這已經是一個很大的改變
[00:14:12.800 --> 00:14:17.800]  也是一個很大的突破
[00:14:17.800 --> 00:14:21.800]  其實更大的改變
[00:14:21.800 --> 00:14:30.800]  是在教導作爲一家之主的男人身上
[00:14:30.800 --> 00:14:34.800]  最大的改變是教導男人應該如何處身
[00:14:34.800 --> 00:14:38.800]  如何處理這三種人際關係
[00:14:38.800 --> 00:14:41.800]  在當時的社會作爲一家之主的男人
[00:14:41.800 --> 00:14:47.800]  看重的是他自己的權、權柄和利益
[00:14:47.800 --> 00:14:51.800]  在當時的社會男人做事是自己決定的
[00:14:51.800 --> 00:14:52.800]  只有男人決定
[00:14:52.800 --> 00:14:55.800]  很少會考慮妻子有什麼問題
[00:14:55.800 --> 00:14:57.800]  子女有什麼問題
[00:14:57.800 --> 00:15:02.800]  他們不需要聽他們的意見
[00:15:02.800 --> 00:15:04.800]  但是現在保羅教導他們
[00:15:04.800 --> 00:15:08.800]  作爲一個基督徒一家之主的男人
[00:15:08.800 --> 00:15:13.800]  他們有新的責任
[00:15:13.800 --> 00:15:18.800]  有新的應該盡的本分
[00:15:18.800 --> 00:15:20.800]  什麼責任?什麼本分?
[00:15:20.800 --> 00:15:21.800]  怎麼做呢?
[00:15:21.800 --> 00:15:26.800]  我們先看看一家之主的男人
[00:15:26.800 --> 00:15:28.800]  他作爲丈夫的時候
[00:15:28.800 --> 00:15:30.800]  他應該如何對待妻子
[00:15:30.800 --> 00:15:35.800]  我們看第十九節
[00:15:35.800 --> 00:15:38.800]  你們作丈夫的要愛你們的妻子
[00:15:38.800 --> 00:15:45.800]  不可辜待他們
[00:15:45.800 --> 00:15:49.800]  如何爲之愛妻子呢?
[00:15:49.800 --> 00:15:52.800]  其實本身說愛妻子這個字
[00:15:52.800 --> 00:15:59.800]  已經在當時的社會很少這樣說
[00:15:59.800 --> 00:16:00.800]  如何愛妻子
[00:16:00.800 --> 00:16:06.800]  我們可以看以弗所書五章二十五節
[00:16:06.800 --> 00:16:09.800]  這裏以弗所書五章二十五節
[00:16:09.800 --> 00:16:11.800]  有很清楚的指引
[00:16:11.800 --> 00:16:13.800]  要愛你們的妻子
[00:16:13.800 --> 00:16:15.800]  正如基督愛教會
[00:16:15.800 --> 00:16:18.800]  爲教會捨己
[00:16:18.800 --> 00:16:19.800]  如何愛妻子
[00:16:19.800 --> 00:16:21.800]  就是爲他捨己
[00:16:21.800 --> 00:16:27.800]  捨己的意思就是要有所犧牲
[00:16:27.800 --> 00:16:34.800]  如何表達夫妻之間的愛呢?
[00:16:34.800 --> 00:16:36.800]  很簡單就是這樣
[00:16:36.800 --> 00:16:46.800]  丈夫的愛是從他所爲妻子犧牲的事上可以見到
[00:16:46.800 --> 00:16:52.800]  而妻子的愛就是從他對丈夫的順服上可以看到
[00:16:52.800 --> 00:16:56.800]  就是一個願意有所犧牲
[00:16:56.800 --> 00:16:58.800]  一個願意順服
[00:16:58.800 --> 00:17:07.800]  這樣就能夠達到所謂夫唱婦隨這個幸福婚姻的地步
[00:17:07.800 --> 00:17:09.800]  丈夫的犧牲是什麼呢?
[00:17:09.800 --> 00:17:14.800]  丈夫的犧牲可以是爲了愛妻子愛家庭
[00:17:14.800 --> 00:17:16.800]  而在他的事業上
[00:17:16.800 --> 00:17:19.800]  個人目標上有所犧牲
[00:17:19.800 --> 00:17:20.800]  在他的習慣
[00:17:20.800 --> 00:17:22.800]  在他的嗜好上
[00:17:22.800 --> 00:17:29.800]  在他的享受上有所犧牲
[00:17:29.800 --> 00:17:35.800]  妻子的順服不是指要斟茶遞水
[00:17:35.800 --> 00:17:38.800]  或者是必須要某些家務
[00:17:38.800 --> 00:17:45.800]  或者這一款菜式一定要這樣炒
[00:17:45.800 --> 00:17:51.800]  妻子的順服是指特別在某些屬靈的事上
[00:17:51.800 --> 00:17:58.800]  在人生的大事大方向上的決定上的順服
[00:17:58.800 --> 00:18:02.800]  所以在這裏順便提醒弟兄
[00:18:02.800 --> 00:18:05.800]  要在神的話語上多用功夫
[00:18:05.800 --> 00:18:11.800]  否則很難做到家裏的一個屬靈的領袖
[00:18:11.800 --> 00:18:17.800]  也提醒姐妹做妻子
[00:18:17.800 --> 00:18:22.800]  你不是需要你丈夫的聖經知識一定要比你多
[00:18:22.800 --> 00:18:24.800]  或者他是一個神學家
[00:18:24.800 --> 00:18:27.800]  他懂得很多神學的知識
[00:18:27.800 --> 00:18:28.800]  你才順服
[00:18:28.800 --> 00:18:30.800]  不是
[00:18:30.800 --> 00:18:34.800]  而是要敬重他對神的心
[00:18:34.800 --> 00:18:38.800]  他的神對神的心
[00:18:38.800 --> 00:18:45.800]  也要敬重他體重神的話語
[00:18:45.800 --> 00:18:51.800]  所以妻子要這樣去鼓勵你們的丈夫
[00:18:51.800 --> 00:19:02.800]  還要鼓勵他和支持他侍奉和奉獻
[00:19:02.800 --> 00:19:10.800]  我們再看哥羅西書三章十九節
[00:19:10.800 --> 00:19:11.800]  哥羅西書三章十九節
[00:19:11.800 --> 00:19:16.800]  留意這一節經文裏面「虎袋」這個字
[00:19:16.800 --> 00:19:24.800]  在中文翻譯中「虎袋」不是很貼切
[00:19:24.800 --> 00:19:25.800]  是不夠貼切
[00:19:25.800 --> 00:19:28.800]  較爲貼切的翻譯應該是
[00:19:28.800 --> 00:19:37.800]  「不可對他們懷着虎毒」
[00:19:37.800 --> 00:19:41.800]  這是什麼意思呢?
[00:19:41.800 --> 00:19:44.800]  Warren Whispy的《釋經書》裏面
[00:19:44.800 --> 00:19:46.800]  他在他的書上形容得很好
[00:19:46.800 --> 00:19:52.800]  他說「虎毒能毒死婚姻的關係」
[00:19:52.800 --> 00:19:58.800]  虎毒可以毒死婚姻
[00:19:58.800 --> 00:20:05.800]  John MacArthur他也在他的《釋經書》裏解釋
[00:20:05.800 --> 00:20:09.800]  虎毒就是不可懷着虎毒
[00:20:09.800 --> 00:20:18.800]  不可用惡言、臉色和老怒來對待妻子
[00:20:18.800 --> 00:20:21.800]  我的演繹就是
[00:20:21.800 --> 00:20:23.800]  不要拿着臉
[00:20:23.800 --> 00:20:31.800]  不要猜拳來對待妻子
[00:20:31.800 --> 00:20:37.800]  爲什麼會有虎毒呢?
[00:20:37.800 --> 00:20:43.800]  如果妻子真的有些說話或者行爲
[00:20:43.800 --> 00:20:46.800]  令丈夫不滿意
[00:20:46.800 --> 00:20:51.800]  甚至會傷害丈夫
[00:20:51.800 --> 00:21:00.800]  做丈夫的也不要有懷着虎毒和怨恨
[00:21:00.800 --> 00:21:06.800]  否則會引致犯罪
[00:21:06.800 --> 00:21:15.800]  在《爾弗所書》四章二十六節說
[00:21:15.800 --> 00:21:17.800]  「生氣卻不要犯罪
[00:21:17.800 --> 00:21:21.800]  不可含怒到日落」二十七節
[00:21:21.800 --> 00:21:24.800]  「也不可給魔鬼留地步」
[00:21:24.800 --> 00:21:26.800]  如果我們懷着虎毒的時候
[00:21:26.800 --> 00:21:30.800]  很容易會犯罪
[00:21:30.800 --> 00:21:32.800]  成爲魔鬼的工具
[00:21:32.800 --> 00:21:39.800]  被撒旦利用就會犯罪
[00:21:39.800 --> 00:21:42.800]  有不滿意的地方我們要說出來
[00:21:42.800 --> 00:21:43.800]  說出來的感受
[00:21:43.800 --> 00:21:56.800]  最重要的是要彼此饒恕
[00:21:56.800 --> 00:22:01.800]  我們又看看男人作爲父親
[00:22:01.800 --> 00:22:06.800]  他應該如何對待兒女
[00:22:06.800 --> 00:22:12.800]  我們看國羅西書三章二十一節
[00:22:12.800 --> 00:22:15.800]  「你們作父親的不要惹兒女的氣
[00:22:15.800 --> 00:22:19.800]  恐怕他們失了志氣」
[00:22:19.800 --> 00:22:22.800]  很多人會錯解這句聖經
[00:22:22.800 --> 00:22:25.800]  以爲不要惹兒女的氣
[00:22:25.800 --> 00:22:28.800]  就是不要惹他
[00:22:28.800 --> 00:22:32.800]  任他爲所欲爲
[00:22:32.800 --> 00:22:33.800]  結果會怎樣?
[00:22:33.800 --> 00:22:45.800]  結果你會養成一個小皇帝和刁蠻公主
[00:22:45.800 --> 00:22:46.800]  不要惹他的氣
[00:22:46.800 --> 00:22:49.800]  正如剛纔所說
[00:22:49.800 --> 00:22:52.800]  不是數到三聲他不聽都不要理他
[00:22:52.800 --> 00:22:57.800]  或者數到第四第五聲都不理他
[00:22:57.800 --> 00:22:59.800]  一個聖經學者Antirite
[00:22:59.800 --> 00:23:00.800]  他解釋得很好
[00:23:00.800 --> 00:23:04.800]  他說過分強調這一句
[00:23:04.800 --> 00:23:07.800]  不可惹兒女的氣
[00:23:07.800 --> 00:23:09.800]  過分強調這一句
[00:23:09.800 --> 00:23:12.800]  「怕年輕的心靈受壓傷
[00:23:12.800 --> 00:23:14.800]  以至容許孩子的自由權
[00:23:14.800 --> 00:23:21.800]  踩在家人、親友、鄰居和任何擋住他們的人上」
[00:23:21.800 --> 00:23:26.800]  這樣是不行的
[00:23:26.800 --> 00:23:28.800]  兒女需要紀律
[00:23:28.800 --> 00:23:32.800]  父母都需要紀律
[00:23:32.800 --> 00:23:38.800]  需要教導兒女的紀律
[00:23:38.800 --> 00:23:41.800]  Antirite他繼續說
[00:23:41.800 --> 00:23:45.800]  惹兒女的氣就是不斷囉嗦壓迫
[00:23:45.800 --> 00:23:50.800]  要他們成爲父母的翻版或者是夢想
[00:23:50.800 --> 00:23:53.800]  令他們喪氣喪志
[00:23:53.800 --> 00:23:58.800]  常被扎馬陷入消沉痛恨自我
[00:23:58.800 --> 00:24:03.800]  變成自卑或者是自誇
[00:24:03.800 --> 00:24:06.800]  同不同意嗎?
[00:24:06.800 --> 00:24:12.800]  這是很嚴重的問題
[00:24:12.800 --> 00:24:16.800]  我們看爾弗所書六章四節
[00:24:16.800 --> 00:24:20.800]  「你們作父親的不要惹兒女的氣
[00:24:20.800 --> 00:24:26.800]  但要照着主的教訓和警戒養育他們」
[00:24:26.800 --> 00:24:29.800]  不是任由他胡作非爲
[00:24:29.800 --> 00:24:34.800]  按着主的吩咐教訓來教導他們
[00:24:34.800 --> 00:24:36.800]  《針研》二十二章六節
[00:24:36.800 --> 00:24:38.800]  這個我們很熟悉
[00:24:38.800 --> 00:24:40.800]  《針研》二十二章六節
[00:24:40.800 --> 00:24:43.800]  「教養孩童使他走當行的道
[00:24:43.800 --> 00:24:46.800]  就是道路他也不偏離」
[00:24:46.800 --> 00:24:48.800]  跳去看十五節
[00:24:48.800 --> 00:24:51.800]  「如蒙迷住孩童的心
[00:24:51.800 --> 00:24:56.800]  用管教的像可以遠遠趕除」
[00:24:56.800 --> 00:25:02.800]  這裏是教導我們作父母的用體罰
[00:25:02.800 --> 00:25:07.800]  當然這裏是指適當的體罰
[00:25:07.800 --> 00:25:15.800]  不是藉着機會去虐待或者想施暴
[00:25:15.800 --> 00:25:18.800]  在今天這個社會里
[00:25:18.800 --> 00:25:22.800]  不適當的體罰會惹官非
[00:25:22.800 --> 00:25:25.800]  而事實上不適當的體罰
[00:25:25.800 --> 00:25:28.800]  或者過於嚴苛的體罰
[00:25:28.800 --> 00:25:30.800]  也會傷害到兒童
[00:25:30.800 --> 00:25:34.800]  所以你必須要向有這方面的知識
[00:25:34.800 --> 00:25:36.800]  或者有經驗的人去請教
[00:25:36.800 --> 00:25:41.800]  然後你纔好採用
[00:25:41.800 --> 00:25:47.800]  但任由兒女踩在國人的頭上
[00:25:47.800 --> 00:25:50.800]  這個絕對不可行
[00:25:50.800 --> 00:26:02.800]  你會害了兒童的一生
[00:26:02.800 --> 00:26:06.800]  養兒育女真是不簡單的事
[00:26:06.800 --> 00:26:11.800]  兒女小時候又怕她長不大
[00:26:11.800 --> 00:26:17.800]  長大之後又怕她學壞
[00:26:17.800 --> 00:26:22.800]  太過靜又怕她日後找不到工作
[00:26:22.800 --> 00:26:27.800]  太過挑撥又怕她到處去惹事生非
[00:26:27.800 --> 00:26:32.800]  太過害羞又怕她日後找不到老婆
[00:26:32.800 --> 00:26:36.800]  找不到老公
[00:26:36.800 --> 00:26:42.800]  太過口甜舌滑又怕她花心
[00:26:42.800 --> 00:26:46.800]  還有你有沒有怕過
[00:26:46.800 --> 00:26:48.800]  你的兒女日後會做牧師
[00:26:48.800 --> 00:26:52.800]  做傳道人做宣教士
[00:26:52.800 --> 00:26:54.800]  你說不會有沒有怕過
[00:26:54.800 --> 00:26:56.800]  不過另一方面你有沒有教導
[00:26:56.800 --> 00:26:58.800]  和鼓勵他們考慮將來
[00:26:58.800 --> 00:27:03.800]  做牧師做傳道人做宣教士呢?
[00:27:03.800 --> 00:27:05.800]  各位弟兄姊妹
[00:27:05.800 --> 00:27:07.800]  作爲基督徒的父母
[00:27:07.800 --> 00:27:11.800]  我們起碼要常常鼓勵我們的兒女
[00:27:11.800 --> 00:27:16.800]  將來要被神大大使用
[00:27:16.800 --> 00:27:18.800]  要做什麼職位
[00:27:18.800 --> 00:27:20.800]  不需要一定要講
[00:27:20.800 --> 00:27:22.800]  但一定要鼓勵他們
[00:27:22.800 --> 00:27:25.800]  要被神大大使用
[00:27:25.800 --> 00:27:32.800]  要爲神而活
[00:27:32.800 --> 00:27:35.800]  父母和子女的關係密切與否
[00:27:35.800 --> 00:27:42.800]  是極之影響子女的成長
[00:27:42.800 --> 00:27:44.800]  Josh Maddow
[00:27:44.800 --> 00:27:49.800]  他是青少年教育和輔導的專家
[00:27:49.800 --> 00:27:55.800]  他的研究說
[00:27:55.800 --> 00:27:58.800]  由單親母親養大的孩子
