
[00:00:00.000 --> 00:00:03.000]  郭先生:各位主席們,早安!
[00:12:39.000 --> 00:13:03.000]  今天有時我見到一些弟兄姐妹走迷失路,做錯事,為什麼不把枕頭抬高想一想呢?這是其中一個反應,會反思,隨波逐流做就做吧,不是這樣,反省。
[00:13:03.000 --> 00:13:27.000]  第二類呢?非常惱怒你,憎恨你,覺得你點出他的問題,這個情況我們英文就叫take it personal,將他變成很個人化,你針對我,我就把你推回頭。
[00:13:27.000 --> 00:13:43.000]  為什麼有時一些善意的說話,人會覺得是針對他呢?因為善意的話通常是不好聽的,或者將自己的真相露了出來。
[00:13:43.000 --> 00:14:12.000]  上帝有什麼特色?上帝很喜歡將你的真面目給你看,今天的人喜歡將自己面對自己,所以你們不要有時覺得牧師傻傻地在自己聊天,我真的有時跟自己聊天,就不是在你面前,反省下,我自己是一個什麼人?
[00:14:12.000 --> 00:14:26.000]  上帝告訴我我是一個什麼人?承不承認呢?你能不能對自己誠實是一個很重要的事?你能不能跟自己誠實是一個很重要的事?
[00:14:26.000 --> 00:14:54.000]  大家在師同工會的人,一看見之後,你攻擊我,而不是看見自己的問題,於是怎麼樣?就將他發展成殺人的地步,換句話來說,他們沒有進入一個反思的角度,反而被自己的慾望捆綁,因為這個世界的人就是這樣,
[00:14:54.000 --> 00:15:17.000]  別人打我,我就打別人,從來沒有想過別人不是想打你,不是想攻擊你,而是想你好,為什麼他們不會這樣想?因為這個整個世界裡面,大部分的人都是想你死,不是你死就是我亡。
[00:15:17.000 --> 00:15:46.000]  我出這個社會做了事情,不要說在教會,教會是另一個層次,教會又是另一個層次,在我沒做教會之前,在這個社會做了三年,這三年裡面,我自問,我能夠幫助別人的事情多過傷害別人的事情。
[00:15:46.000 --> 00:16:05.000]  我確發現到,原來我幫助別人,反而成為別人攻擊我的機會,我很記得,我曾經有一個同事,當時我還在香港大學做事,做電腦,我主要是做網絡維修。
[00:16:05.000 --> 00:16:33.000]  他有一次跟我說,又上不了網,二十多年前,現在上不了網很簡單,二十多年前,你上不了網有很多很複雜的事情,哪一個位置出事,你要逐個點去查,就是要逐每一個點去找。
[00:16:33.000 --> 00:17:00.000]  就是從反方向去想,到處來尋找,非常費事,辦公時間都不夠的時間,唯有開OT,超時工作,終於做好了,修好了。
[00:17:00.000 --> 00:17:17.000]  誰不知他走來跟我說,我還沒有跟他說電腦修好了,一上班他就走來我辦公室,第一句跟我說,你昨晚為什麼要開OT?
[00:17:17.000 --> 00:17:40.000]  你昨晚為什麼要加班?訊息去得這麼快,比網絡還要快,這個訊息為什麼比網絡還要快?因為我在大學做事,有很多大學生做研究,做通宵,因為很多大學生做研究都做通宵,我們見大學生很勤奮,真是讀書的人你見是很辛苦的,真正讀書都非常辛苦。
[00:17:40.000 --> 00:17:49.000]  兩隻熊貓眼,怎樣見到你早上?就早上見到兩隻熊貓眼。你是不是這樣?你讀PhD的時候?好像沒有。
[00:17:49.000 --> 00:17:55.000]  誰不知他就說,昨晚見到我在辦公室工作,同一個同事見到就買走廊。
[00:17:55.000 --> 00:18:05.000]  就說和另外一個同事在做事見到。他真的罵我,我說你做壞規矩,這裡沒有人會開超時工作的。
[00:18:05.000 --> 00:18:14.000]  這裡不會有人超時工作。你超時工作影響到我懶。你超時工作影響到我懶?嘩,我多憤怒啊,那下子。那下子我非常惱怒。
[00:18:14.000 --> 00:18:21.000]  我真是想立刻有間車飛過去。我馬上就飛過去。不過我脾氣比較好。我脾氣好一點。
[00:18:21.000 --> 00:18:30.000]  我昨晚在整理你的電腦。昨晚是整理你的電腦?你回去吧,整好了,我都不回答他了。你的電腦已經修好了?
[00:18:30.000 --> 00:18:42.000]  這世界的人怎麼看事情的?要麼你死,要麼我亡。你好過我其實就影低了我。
[00:18:42.000 --> 00:18:51.000]  你好過我其實就貶低我了。大祭司就是這樣。大祭司就是這樣。你們全都會悔改得救的。
[00:18:51.000 --> 00:19:03.000]  你們全都會悔改得救的。他於是乎覺得這幫門徒成為他們的競爭對手。
[00:19:03.000 --> 00:19:09.000]  門徒成為他們的競爭對手。於是乎他覺得要麼你死,要麼我亡。要麼就是你死,要麼就是我亡。
[00:19:09.000 --> 00:19:21.000]  大祭司的生命沒有改變,因為他跟一般世俗化的人的想法沒有分別。大祭司的生命沒有改變,他和一般的信徒的生命沒有什麼區別。
[00:19:21.000 --> 00:19:32.000]  世俗化的人的想法是有一套的,這個就是我在讀大學的時候,我讀歷史和地理經濟學的時候學回來的。
[00:19:32.000 --> 00:19:51.000]  我讀歷史和地理經濟學的時候學回來的。世俗化的世界有三個自己出現,為自己的利益,為自己的想法,為自己的感受。
[00:19:51.000 --> 00:20:15.000]  這三件事成為世俗化的目標事情,大祭司正正被自己捆綁自己,好像很有自主地,卻被一個自我使自己失去控制。
[00:20:15.000 --> 00:20:31.000]  我每個禮拜又聽講道,又查經,又學習神的話,又參加主義學。目的是什麼?
[00:20:31.000 --> 00:21:00.000]  是不是信耶穌去教會這麼簡單?根本就不是教會,根本就是人欲橫流的地方,人欲橫流,人的慾望,你去都會影響自己。
[00:21:00.000 --> 00:21:28.000]  人應該怎麼去做呢?應該去在教會裡面學習上帝的道理,讓我們的眼和我們的思想可以看得通什麼叫世俗化,然後我們能夠去抵禦這些世俗化的思維入侵我們的生命。
[00:21:28.000 --> 00:21:53.000]  因為這些世俗化的影響就會慢慢蠶食你的生命,就像溫水煮蛙一樣,慢慢等你死了都不知道,如果我們不去抵禦這個世俗化的發展,我們和參加這個大祭司集團有什麼分別呢?
[00:21:53.000 --> 00:22:18.000]  他們為了自己的利益而考慮,為了自己的想法而考慮,為了自己的想法而不擇手段,上帝的道,粉飾一下,教會擺一本聖經,還要弄一大大本放在講壇上面,一場戲而已。
[00:22:18.000 --> 00:22:42.000]  (主持人)可惜的是我們今天見到靈性最墮落的一幕,可惜的是我們見到靈性最墮落的一幕,就是這裡見到,一幫說有侍奉神的人,甚至是教聖經的人,卻是最漠視聖經的人。
[00:22:42.000 --> 00:23:11.000]  (主持人)今天有多少教會是這樣,有多少信徒是這樣,而我希望你和我,包括上網聽的,都不會是這一類的,打開你的眼睛,當上帝的道理顯明的時候,是讓你察透這個世界,並且看到他們的禍害,
[00:23:11.000 --> 00:23:16.000]  (主持人)自己不會掉下去,要幫助別人不要掉下去。
[00:23:16.000 --> 00:23:44.000]  (主持人)我們接下來看看這一幕,我們看這一幕,出現了什麼現象,接下來我們會見到,下面有一個文物,我們前面已經講過了,它的名字叫加瑪列,從第34節至第39節上,34到39節上,這裡就這樣介紹這個人物,不如這樣,我們一起讀一下,因為又不是很長。
[00:23:44.000 --> 00:23:48.000]  (主持人)好,我們一起讀。
[00:24:14.000 --> 00:24:26.000]  (主持人)道達起來,使他為大,服從他的人若有四百,他被責候,服從他的全都散,歸於無有。
[00:24:26.000 --> 00:24:40.000]  (主持人)之後,報名上載的時候,又有加里里的猶大起來,引有些百姓跟從他,他也滅亡,服從他的人也都四散了。
[00:24:40.000 --> 00:25:01.000]  (主持人)現在,我勸你們不要混這些人,任憑他們說,他們所謀的,所行的,若是出於人,必要敗壞。若是出於神,你們就不能敗壞他們,不怕他們的天公之神。
[00:25:01.000 --> 00:25:28.000]  (主持人)在這條聖經當中,大祭司一等人,非常惱怒,突然間就出現一個德高望重的人,聖經和合本翻譯為,眾百姓所敬重的教法師。
[00:25:28.000 --> 00:25:45.000]  (主持人)如果你問我,我的翻譯就是,德高望重的人,希臘文叫做,眾人都敬仰的人,這個人物是什麼樣的人呢?
[00:25:45.000 --> 00:26:14.000]  (主持人)加瑪列,是屬於猶太教兩大門派,其中一個門派,希臘的後人,他的父親叫做西敏的兒子,他的兒子是誰的兒子?是希臘的兒子。
[00:26:14.000 --> 00:26:41.000]  (主持人)他入場的時間非常準確,他在大家最惱怒的時候,就由一個工會站出來,講一番話,講一番話,引用了兩個例證,這兩個例證都是有歷史根據的例證。
[00:26:41.000 --> 00:26:51.000]  (主持人)由當時的猶太人史學家約瑟夫所記錄下來的兩件事件,是猶太史學家約瑟夫所記錄下來的事件。
[00:26:51.000 --> 00:27:13.000]  (主持人)這兩件事件已經清楚記載在這裏,那我簡單一點講吧,分別是第36節,稱之為道達自居為大的事件,和第37節,就是加利利猶太作亂事件。
[00:27:13.000 --> 00:27:22.000]  (主持人)第36節,就是第一個事件,在這個事件裏面他講甚麼呢?原來道達自居為大的事件。
[00:27:22.000 --> 00:27:25.000]  (主持人)就是由道達自居為大的事件。
[00:27:25.000 --> 00:27:28.000]  (主持人)於是就牽引了四百個人。
[00:27:28.000 --> 00:27:30.000]  (主持人)有四百人附屬。
[00:27:30.000 --> 00:27:32.000]  (主持人)想著自己做大了。
[00:27:32.000 --> 00:27:33.000]  (主持人)結果怎樣?
[00:27:33.000 --> 00:27:34.000]  (主持人)結果怎樣?
[00:27:34.000 --> 00:27:35.000]  (主持人)全軍覆沒。
[00:27:35.000 --> 00:27:37.000]  (主持人)結果全軍覆滅。
[00:27:37.000 --> 00:27:44.000]  (主持人)被誰人滅呢?當時希臘其中一個將軍將他滅了。
[00:27:44.000 --> 00:27:47.000]  (主持人)由希臘其中一個將軍將他滅了。
[00:27:47.000 --> 00:27:48.000]  (主持人)這是第一個例子。
[00:27:48.000 --> 00:27:49.000]  (主持人)這是第一個例子。
[00:27:49.000 --> 00:27:50.000]  (主持人)第二個例子是37節。
[00:27:50.000 --> 00:27:51.000]  (主持人)第二個例子是37節。
[00:27:51.000 --> 00:27:53.000]  (主持人)加利利猶太。
[00:27:53.000 --> 00:27:54.000]  (主持人)加利利猶太。
[00:27:54.000 --> 00:27:58.000]  (主持人)他作亂的時候,正當是報名上冊的時間。
[00:27:58.000 --> 00:28:00.000]  (主持人)而作亂是報名上冊的時候。
[00:28:00.000 --> 00:28:04.000]  (主持人)這個報名上冊就不是耶穌出生的時候報名上冊。
[00:28:04.000 --> 00:28:07.000]  (主持人)這個報名上冊就不是耶穌出生的時候報名上冊。
[00:28:07.000 --> 00:28:11.000]  (主持人)報名上冊的時候,這個標誌是故意告訴我們。
[00:28:11.000 --> 00:28:14.000]  (主持人)報名上冊這個時間是故意告訴我們。
[00:28:14.000 --> 00:28:15.000]  (主持人)這個報名上冊這個時間是故意告訴我們。
[00:28:15.000 --> 00:28:16.000]  (主持人)這個報名上冊這個時間是故意告訴我們。
[00:28:16.000 --> 00:28:17.000]  (主持人)這個報名上冊這個時間是故意告訴我們。
[00:28:17.000 --> 00:28:18.000]  (主持人)這個報名上冊這個時間是故意告訴我們。
[00:28:18.000 --> 00:28:19.000]  (主持人)這個報名上冊這個時間是故意告訴我們。
[00:28:19.000 --> 00:28:20.000]  (主持人)這個報名上冊這個時間是故意告訴我們。
[00:28:20.000 --> 00:28:21.000]  (主持人)這個報名上冊這個時間是故意告訴我們。
[00:28:21.000 --> 00:28:40.000]  (主持人)這個報名上冊這個時間是故意告訴我們。
[00:28:40.000 --> 00:28:41.000]  (主持人)這個報名上冊這個時間是故意告訴我們。
[00:28:41.000 --> 00:28:42.000]  (主持人)這個報名上冊這個時間是故意告訴我們。
[00:28:42.000 --> 00:28:43.000]  (主持人)這個報名上冊這個時間是故意告訴我們。
[00:28:43.000 --> 00:28:44.000]  (主持人)這個報名上冊這個時間是故意告訴我們。
[00:28:44.000 --> 00:28:45.000]  (主持人)這個報名上冊這個時間是故意告訴我們。
[00:28:45.000 --> 00:28:46.000]  (主持人)這個報名上冊這個時間是故意告訴我們。
[00:28:46.000 --> 00:28:47.000]  (主持人)這個報名上冊這個時間是故意告訴我們。
[00:28:47.000 --> 00:28:48.000]  (主持人)這個報名上冊這個時間是故意告訴我們。
[00:28:48.000 --> 00:28:49.000]  (主持人)這個報名上冊這個時間是故意告訴我們。
[00:28:49.000 --> 00:28:56.000]  (主持人)這個報名上冊這個時間是故意告訴我們。
[00:29:20.000 --> 00:29:21.000]  (主持人)他講了一番說話。
[00:29:21.000 --> 00:29:22.000]  (主持人)他講了一番說話。
[00:29:22.000 --> 00:29:23.000]  (主持人)他講了一番說話。
[00:29:23.000 --> 00:29:24.000]  (主持人)他講了一番說話。
[00:29:24.000 --> 00:29:25.000]  (主持人)他講了一番說話。
[00:29:25.000 --> 00:29:26.000]  (主持人)他講了一番說話。
[00:29:26.000 --> 00:29:27.000]  (主持人)他講了一番說話。
[00:29:27.000 --> 00:29:28.000]  (主持人)他講了一番說話。
[00:29:28.000 --> 00:29:29.000]  (主持人)他講了一番說話。
[00:29:29.000 --> 00:29:30.000]  (主持人)他講了一番說話。
[00:29:30.000 --> 00:29:31.000]  (主持人)他講了一番說話。
[00:29:31.000 --> 00:29:32.000]  (主持人)他講了一番說話。
[00:29:32.000 --> 00:29:33.000]  (主持人)他講了一番說話。
[00:29:33.000 --> 00:29:34.000]  (主持人)他講了一番說話。
[00:29:34.000 --> 00:30:01.000]  (主持人)他講了一番說話。
[00:30:01.000 --> 00:30:02.000]  (主持人)他講了一番說話。
[00:30:02.000 --> 00:30:03.000]  (主持人)他講了一番說話。
[00:30:03.000 --> 00:30:28.700]  "時勢造英雄",他就很懂得把握時勢。他真正的動機是什麽呢?我們逐步去看看。他真正的動機是什麽,我們逐步去看。第一,聖經的作者路加故意地去記載,他怕你和我不明白。
[00:30:28.700 --> 00:30:40.600]  路加是眾百姓所敬重的教法師,剛才我不是和大家講過了嗎?原文是什麽呢?
[00:30:40.600 --> 00:31:05.800]  這句話意思是眾人所敬仰的人,這句話你和我一個不留神呢?我們就以為他是有好明星的人,你是不是這樣想的,你是不是想每個人都捧他,他不是有好明星嗎?
[00:31:05.800 --> 00:31:22.800]  他是不是有好明星?哦,原來是剛剛相反。在這段聖經,他故意地介紹,不是說他有好明星的人尊重他,只是說他很懂得去籠絡人的心去支持他。
[00:31:22.800 --> 00:31:33.800]  他知道怎麽去籠絡人的心,他很懂得把握時機,他知道怎麽去收買人心。
[00:31:33.800 --> 00:31:51.800]  為什麼我這麽小心去查原文聖經?免得你錯誤以為他有很好的品行,這個路加故意地記載給我們知道。
[00:31:51.800 --> 00:32:05.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:32:05.800 --> 00:32:21.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:32:21.800 --> 00:32:37.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:32:37.800 --> 00:32:53.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:32:53.800 --> 00:33:13.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:33:13.800 --> 00:33:23.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:33:23.800 --> 00:33:33.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:33:33.800 --> 00:33:43.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:33:43.800 --> 00:33:53.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:33:53.800 --> 00:34:03.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:34:03.800 --> 00:34:13.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:34:13.800 --> 00:34:23.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:34:23.800 --> 00:34:33.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:34:33.800 --> 00:34:43.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:34:43.800 --> 00:34:53.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:34:53.800 --> 00:35:03.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:35:03.800 --> 00:35:13.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:35:13.800 --> 00:35:23.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:35:23.800 --> 00:35:33.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:35:33.800 --> 00:35:43.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:35:43.800 --> 00:35:53.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:35:53.800 --> 00:36:03.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:36:03.800 --> 00:36:13.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:36:13.800 --> 00:36:23.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:36:23.800 --> 00:36:33.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:36:33.800 --> 00:36:43.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:36:43.800 --> 00:36:53.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:36:53.800 --> 00:37:03.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:37:03.800 --> 00:37:13.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:37:13.800 --> 00:37:23.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:37:23.800 --> 00:37:33.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:37:33.800 --> 00:37:43.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:37:43.800 --> 00:37:53.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:37:53.800 --> 00:38:03.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:38:03.800 --> 00:38:13.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:38:13.800 --> 00:38:23.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:38:23.800 --> 00:38:33.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:38:33.800 --> 00:38:43.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:38:43.800 --> 00:38:53.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:38:53.800 --> 00:39:03.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:39:03.800 --> 00:39:13.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:39:13.800 --> 00:39:23.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:39:23.800 --> 00:39:33.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:39:33.800 --> 00:39:43.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:39:43.800 --> 00:39:53.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:39:53.800 --> 00:40:03.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
[00:40:03.800 --> 00:40:13.800]  He is not a person with reputation, good reputation, he is a person just know how to gain the fame within the people,他怎麽去賺人的信譽?
