
[00:00:00.000 --> 00:00:03.020]  人生裏面有幾樣東西影響我們很大
[00:00:58.780 --> 00:01:00.100]  這裏是講到Facebook
[00:01:00.100 --> 00:01:02.100]  講到一個叫念書
[00:01:02.100 --> 00:01:05.780]  我們都要講到人心底裏面
[00:01:05.780 --> 00:01:07.780]  有些的懼怕
[00:01:07.780 --> 00:01:09.620]  講到交朋友
[00:01:09.620 --> 00:01:11.780]  我們都有一些害怕的
[00:01:11.780 --> 00:01:14.020]  有些朋友曾經勒過你的
[00:01:14.020 --> 00:01:15.780]  使你很不舒服的
[00:01:15.780 --> 00:01:16.380]  有沒有?
[00:01:16.380 --> 00:01:18.300]  想起他的名字你都害怕
[00:01:18.300 --> 00:01:20.460]  還說你的名字
[00:01:20.460 --> 00:01:22.220]  有些名字你看一看都不敢看的
[00:01:22.220 --> 00:01:24.140]  你自然有些恐懼感
[00:01:24.140 --> 00:01:25.900]  有些名字
[00:01:25.900 --> 00:01:27.820]  你一看上來很甜的
[00:01:28.460 --> 00:01:30.340]  你很想知道他的名字是什麼
[00:01:30.340 --> 00:01:31.660]  你很想知道他怎樣
[00:01:31.660 --> 00:01:33.780]  你想跟他有繼續的相交
[00:01:33.780 --> 00:01:36.660]  在我們人生當中
[00:01:36.660 --> 00:01:38.660]  我們人與人之間的關係
[00:01:38.660 --> 00:01:40.940]  其實是很微妙的
[00:01:40.940 --> 00:01:42.780]  很難去解釋
[00:01:42.780 --> 00:01:44.140]  很多矛盾
[00:01:44.140 --> 00:01:45.380]  很多恐懼
[00:01:45.380 --> 00:01:49.700]  第一個恐懼就是你想一些人跟你做朋友
[00:01:49.700 --> 00:01:53.300]  但是你怕跟他接觸的時候
[00:01:53.300 --> 00:01:55.060]  他又會拒絕你
[00:01:55.900 --> 00:01:59.260]  有一位姐妹其他教會的
[00:01:59.260 --> 00:02:00.060]  她打電話給我
[00:02:00.060 --> 00:02:01.220]  我不是跟她很熟的
[00:02:01.220 --> 00:02:03.180]  她很奇怪的打電話給我
[00:02:03.180 --> 00:02:04.780]  她說牧師
[00:02:04.780 --> 00:02:07.140]  我有一個男孩子我很喜歡
[00:02:07.140 --> 00:02:10.100]  但是我又不敢怎樣接觸他
[00:02:10.100 --> 00:02:11.300]  怕他
[00:02:11.300 --> 00:02:13.020]  我錯失了很多機會
[00:02:13.020 --> 00:02:14.140]  他那天看一看我
[00:02:14.140 --> 00:02:15.060]  我又想看一看他
[00:02:15.060 --> 00:02:15.900]  又不敢看
[00:02:15.900 --> 00:02:19.580]  好像小說那樣
[00:02:19.580 --> 00:02:21.300]  我聽起來都很特別
[00:02:21.300 --> 00:02:23.140]  我說我也沒有辦法幫你
[00:02:24.500 --> 00:02:26.020]  這裡說到他的恐懼
[00:02:26.020 --> 00:02:27.540]  他很怕被人拒絕
[00:02:27.540 --> 00:02:28.140]  是不是?
[00:02:28.140 --> 00:02:30.300]  其實我們朋友人與人之間很怕
[00:02:30.300 --> 00:02:32.220]  他拒絕我怎樣呢?
[00:02:32.220 --> 00:02:33.420]  怎樣收場呢?
[00:02:33.420 --> 00:02:37.620]  有些恐懼就是我們想跟他的朋友一起開心
[00:02:37.620 --> 00:02:39.300]  但是開心就好了
[00:02:39.300 --> 00:02:40.980]  如果痛苦的時候怎麼辦呢?
[00:02:40.980 --> 00:02:43.980]  痛苦你又不想承擔那些痛苦
[00:02:43.980 --> 00:02:47.660]  因為朋友你不只是吃玩的朋友
[00:02:47.660 --> 00:02:48.780]  真朋友是怎樣的呢?
[00:02:48.780 --> 00:02:51.460]  大家痛苦的時候很想在一起的
[00:02:51.660 --> 00:02:54.780]  當他痛苦的時候你怎樣承擔呢?
[00:02:54.780 --> 00:02:56.820]  所以我很欣賞那些護士
[00:02:56.820 --> 00:03:00.700]  那些護士經常看到病人苦口苦臉的
[00:03:00.700 --> 00:03:02.420]  他們很開心去服侍他們
[00:03:02.420 --> 00:03:04.300]  我說那些護士真的很偉大
[00:03:04.300 --> 00:03:08.180]  這些朋友我們說到生命當中
[00:03:08.180 --> 00:03:09.740]  還有一些恐懼是什麼呢?
[00:03:09.740 --> 00:03:11.820]  我們很想知道別人的秘密
[00:03:11.820 --> 00:03:13.060]  究竟是怎樣的呢?
[00:03:13.060 --> 00:03:15.740]  但是又不想自己的秘密被人知道
[00:03:15.740 --> 00:03:17.940]  別人說你的秘密
[00:03:17.940 --> 00:03:19.220]  不敢說的
[00:03:19.220 --> 00:03:20.660]  有些秘密
[00:03:20.820 --> 00:03:24.500]  甚至可能你跟你的太太、你的丈夫都不敢說
[00:03:24.500 --> 00:03:26.260]  說了之後可能會翻臉的
[00:03:26.260 --> 00:03:27.340]  是不是?
[00:03:27.340 --> 00:03:30.900]  之後我們人生裡面有很多的私隱
[00:03:30.900 --> 00:03:33.260]  好像說不出來
[00:03:33.260 --> 00:03:35.220]  不說又不舒服
[00:03:35.220 --> 00:03:36.460]  很多事情
[00:03:36.460 --> 00:03:39.900]  所以有些朋友就是你煩不煩呢?
[00:03:39.900 --> 00:03:42.420]  一開始是好朋友,後來變成壞朋友
[00:03:42.420 --> 00:03:44.580]  你想跟他不做朋友了
[00:03:44.580 --> 00:03:45.860]  不過他繼續黏著你
[00:03:45.860 --> 00:03:46.940]  那怎麼辦呢?
[00:03:46.940 --> 00:03:48.740]  無法收場
[00:03:49.420 --> 00:03:52.260]  似乎我們說到這個Facebook
[00:03:52.260 --> 00:03:54.220]  似乎給我們一個答案
[00:03:54.220 --> 00:03:58.300]  他想跟你做朋友,你就defend他就可以了
[00:03:58.300 --> 00:03:59.660]  不想做朋友就可以了
[00:03:59.660 --> 00:04:02.140]  有這樣的feature的
[00:04:02.140 --> 00:04:05.580]  現在根據統計
[00:04:05.580 --> 00:04:08.300]  很多人在Facebook上瀏覽一下
[00:04:08.300 --> 00:04:09.620]  我昨天跟我的兒子聊天
[00:04:09.620 --> 00:04:11.220]  說有些人用假的名字
[00:04:11.220 --> 00:04:14.420]  假的email
[00:04:14.420 --> 00:04:16.260]  瀏覽一下
[00:04:16.260 --> 00:04:17.700]  去notice一下
[00:04:17.980 --> 00:04:20.380]  八卦一下,知道別人是怎麼樣的
[00:04:20.380 --> 00:04:26.900]  所以似乎Facebook給我們一些出路
[00:04:26.900 --> 00:04:30.820]  所以最統計現在有900個million的人
[00:04:30.820 --> 00:04:32.660]  我不知道中文怎麼說
[00:04:32.660 --> 00:04:36.500]  我記得香港以前的人口
[00:04:36.500 --> 00:04:37.860]  我離開香港的時候
[00:04:37.860 --> 00:04:41.460]  就是5 million
[00:04:41.460 --> 00:04:42.980]  或者6 million people
[00:04:42.980 --> 00:04:44.580]  很多人,香港很大的
[00:04:44.580 --> 00:04:47.500]  現在有900個million的人
[00:04:47.700 --> 00:04:50.540]  你想想有多少人在Facebook上
[00:04:50.540 --> 00:04:52.260]  很多人
[00:04:52.260 --> 00:04:54.860]  那這些人在做什麼呢?
[00:04:54.860 --> 00:04:56.180]  找朋友
[00:04:56.180 --> 00:04:58.660]  所以很想找朋友
[00:04:58.660 --> 00:05:01.300]  但是心裡面有很多矛盾
[00:05:01.300 --> 00:05:04.020]  有一個作家
[00:05:04.020 --> 00:05:05.580]  最近我看到
[00:05:05.580 --> 00:05:07.780]  他是一個MIT的教授
[00:05:07.780 --> 00:05:09.460]  他寫了一本書
[00:05:09.460 --> 00:05:11.940]  叫做Alone Together
[00:05:11.940 --> 00:05:13.300]  很特別
[00:05:13.300 --> 00:05:14.580]  Alone Together
[00:05:16.140 --> 00:05:17.780]  Together,但是Alone的
[00:05:17.780 --> 00:05:20.340]  他說最好就是形容Facebook
[00:05:20.340 --> 00:05:21.940]  很多人
[00:05:21.940 --> 00:05:22.980]  不過Alone而已
[00:05:22.980 --> 00:05:24.300]  Alone Together
[00:05:24.300 --> 00:05:26.780]  你有沒有見過一些人是
[00:05:26.780 --> 00:05:28.540]  很多人,不過很Alone的
[00:05:28.540 --> 00:05:32.020]  有一次我在香港去一個教會聚會
[00:05:32.020 --> 00:05:32.940]  那個教會很多人
[00:05:32.940 --> 00:05:34.460]  要上電梯上去的
[00:05:34.460 --> 00:05:35.980]  很多電梯
[00:05:35.980 --> 00:05:36.820]  很多部電梯
[00:05:36.820 --> 00:05:38.220]  有三四部的
[00:05:38.220 --> 00:05:38.940]  上下
[00:05:38.940 --> 00:05:40.260]  那裡很擠迫
[00:05:40.260 --> 00:05:41.700]  進到電梯裡面
[00:05:41.700 --> 00:05:43.060]  全部都是Alone Together
[00:05:43.060 --> 00:05:44.060]  沒有人聊天的
[00:05:45.180 --> 00:05:47.020]  我們一起去崇拜的
[00:05:47.020 --> 00:05:48.740]  不是去喝酒的
[00:05:48.740 --> 00:05:49.740]  不是去看電影的
[00:05:49.740 --> 00:05:51.140]  大家不聊天
[00:05:51.140 --> 00:05:52.180]  大家都不認識
[00:05:52.180 --> 00:05:54.100]  只是看著一個「叮」而已
[00:05:54.100 --> 00:05:56.180]  Alone Together
[00:05:56.180 --> 00:05:58.940]  這個作者說
[00:05:58.940 --> 00:06:01.420]  Why we expect more from technology
[00:06:01.420 --> 00:06:03.860]  and less from each other
[00:06:03.860 --> 00:06:07.220]  為什麼我們對技術有這麼多期望呢?
[00:06:07.220 --> 00:06:08.900]  但是我們人與人之間
[00:06:08.900 --> 00:06:10.620]  我們有less expectation
[00:06:10.620 --> 00:06:13.180]  我們不期望那些人對我們有什麼好
[00:06:13.180 --> 00:06:14.700]  不過又想在一起
[00:06:15.500 --> 00:06:17.700]  其實我們那種感覺
[00:06:17.700 --> 00:06:19.500]  就好像那些箭豬
[00:06:19.500 --> 00:06:21.580]  那些箭豬很凍的時候
[00:06:21.580 --> 00:06:22.380]  想在一起
[00:06:22.380 --> 00:06:23.220]  一旦在一起
[00:06:23.220 --> 00:06:24.180]  就跌倒了
[00:06:24.180 --> 00:06:25.820]  很慘啊
[00:06:25.820 --> 00:06:28.420]  我們人呢
[00:06:28.420 --> 00:06:30.700]  是心裡面的痛苦
[00:06:30.700 --> 00:06:32.460]  最大的痛苦
[00:06:32.460 --> 00:06:33.820]  是孤單
[00:06:33.820 --> 00:06:35.220]  你知不知道?
[00:06:35.220 --> 00:06:37.980]  以前香港有一首歌
[00:06:37.980 --> 00:06:40.100]  孤單可憐
[00:06:40.100 --> 00:06:40.620]  是啊
[00:06:40.620 --> 00:06:43.100]  日蓋月初在路旁
[00:06:43.100 --> 00:06:45.340]  有個乞丐坐在馬路旁邊
[00:06:45.340 --> 00:06:47.540]  上目失明
[00:06:47.540 --> 00:06:48.860]  眼睛看不到東西
[00:06:48.860 --> 00:06:50.140]  很慘
[00:06:50.140 --> 00:06:50.940]  我們就是這樣
[00:06:50.940 --> 00:06:52.180]  孤單可憐
[00:06:52.180 --> 00:06:54.140]  我們真的很孤單
[00:06:54.140 --> 00:06:56.180]  雖然你在一起
[00:06:56.180 --> 00:06:57.540]  雖然很多人
[00:06:57.540 --> 00:07:00.420]  但是突然之間你那種孤單感覺
[00:07:00.420 --> 00:07:01.460]  孤寂感覺
[00:07:01.460 --> 00:07:02.780]  不知道大家有沒有試過
[00:07:02.780 --> 00:07:05.340]  你發覺很失落
[00:07:05.340 --> 00:07:07.100]  你想做一些事情
[00:07:07.100 --> 00:07:09.420]  但是心裡面沒有滿足
[00:07:09.420 --> 00:07:11.300]  你想找一些事情麻醉自己
[00:07:12.140 --> 00:07:14.020]  但是心裡面卻沒有滿足
[00:07:14.020 --> 00:07:16.140]  有些人用了不同的東西麻醉自己
[00:07:16.140 --> 00:07:17.780]  最多麻醉的就是什麼呢?
[00:07:17.780 --> 00:07:18.620]  吃東西
[00:07:18.620 --> 00:07:20.220]  化悲憤為食慾
[00:07:20.220 --> 00:07:22.980]  吃了之後更加痛苦
[00:07:22.980 --> 00:07:25.980]  我們知道人生很多都是這樣
[00:07:25.980 --> 00:07:28.340]  我們很多事情想麻醉自己
[00:07:28.340 --> 00:07:30.020]  心裡面沒有一種滿足
[00:07:30.020 --> 00:07:31.660]  覺得很孤單
[00:07:31.660 --> 00:07:32.740]  很孤單
[00:07:32.740 --> 00:07:35.380]  今天我們所講的這個題目
[00:07:35.380 --> 00:07:38.340]  我想大家去看一段經文
[00:07:38.340 --> 00:07:40.900]  這個是希伯來書第十章
[00:07:41.100 --> 00:07:45.500]  給我一個很好的應許
[00:07:45.500 --> 00:07:47.100]  一個憑據
[00:07:47.100 --> 00:07:49.460]  第十九節我讀給大家聽
[00:07:49.460 --> 00:07:51.020]  「所以弟兄們
[00:07:51.020 --> 00:07:53.500]  既然我們靠著耶穌的血
[00:07:53.500 --> 00:07:56.300]  得以坦然進入至聖所
[00:07:56.300 --> 00:08:01.180]  是藉著祂給我們開了一條又新又活的路
[00:08:01.180 --> 00:08:02.980]  從萬子經過
[00:08:02.980 --> 00:08:06.420]  這萬子就是祂的身體
[00:08:06.420 --> 00:08:10.260]  既然我們有一位偉大的祭司治理
[00:08:10.260 --> 00:08:11.660]  上帝的家
[00:08:11.660 --> 00:08:16.020]  那麼我們該用誠心和充足的信心
[00:08:16.020 --> 00:08:19.540]  同以蒙潔淨無愧的良心
[00:08:19.540 --> 00:08:23.980]  和清水洗淨了身體來親近上帝
[00:08:23.980 --> 00:08:27.220]  我們要堅守所宣認的指望
[00:08:27.220 --> 00:08:28.700]  毫不動搖
[00:08:28.700 --> 00:08:32.700]  因為應許我們那位是信實的」
[00:08:32.700 --> 00:08:38.540]  這段經文給我們很寶貴的一種盼望
[00:08:38.780 --> 00:08:41.660]  我們可以坦然進入至聖所
[00:08:41.660 --> 00:08:43.940]  什麼叫做進入至聖所呢?
[00:08:43.940 --> 00:08:48.180]  進入至聖所就是可以跟神有相交
[00:08:48.180 --> 00:08:49.540]  有溝通
[00:08:49.540 --> 00:08:53.020]  然後我們人是被神所創造的
[00:08:53.020 --> 00:08:55.900]  我們人只有神才可以滿足我們
[00:08:55.900 --> 00:08:58.300]  我們人的心底裡面
[00:08:58.300 --> 00:08:59.460]  唯一的滿足
[00:08:59.460 --> 00:09:00.820]  最重要的滿足
[00:09:00.820 --> 00:09:03.060]  就是我們可以跟神有溝通
[00:09:03.060 --> 00:09:04.740]  神就是愛
[00:09:04.740 --> 00:09:06.620]  所以敬拜是什麼呢?
[00:09:06.740 --> 00:09:08.780]  敬拜是講到我們道主的面前
[00:09:08.780 --> 00:09:11.020]  我們表達我們對神的愛
[00:09:11.020 --> 00:09:12.780]  讓神閱納我們
[00:09:12.780 --> 00:09:15.700]  我們將我們的心思、意念告訴神
[00:09:15.700 --> 00:09:17.500]  然後最寶貴的
[00:09:17.500 --> 00:09:22.740]  神將祂的感受、意念跟我們分享
[00:09:22.740 --> 00:09:24.180]  這就是敬拜
[00:09:24.180 --> 00:09:26.460]  所以敬拜是很偉大的
[00:09:26.460 --> 00:09:29.860]  一位創造天地萬物的主宰
[00:09:29.860 --> 00:09:33.940]  竟然跟我和你有這種相交
[00:09:33.940 --> 00:09:35.860]  那麼我們是誰呢?
[00:09:37.060 --> 00:09:40.460]  我們人看自己真的挺慘的
[00:09:40.460 --> 00:09:43.180]  我們人沒有人完全的
[00:09:43.180 --> 00:09:44.740]  先講身體來講
[00:09:44.740 --> 00:09:46.300]  我們身體是不是完美呢?
[00:09:46.300 --> 00:09:47.980]  不是完美呢
[00:09:47.980 --> 00:09:49.940]  其實我們中間每一個人都有些病
[00:09:49.940 --> 00:09:51.580]  或多或少
[00:09:51.580 --> 00:09:53.500]  你說牧師打的利是
[00:09:53.500 --> 00:09:55.060]  那是真的
[00:09:55.060 --> 00:09:58.100]  我們每一個人都多少有些病
[00:09:58.100 --> 00:10:00.420]  所以有些人說他突然間有癌症
[00:10:00.420 --> 00:10:02.820]  其實醫生說你的癌症細胞
[00:10:02.820 --> 00:10:04.180]  全部都在這裡很久了
[00:10:04.180 --> 00:10:05.500]  不過你還沒發出來而已
[00:10:06.460 --> 00:10:08.220]  我們人是不完美的
[00:10:08.220 --> 00:10:12.700]  更加不完美的是我們的心是不完美的
[00:10:12.700 --> 00:10:14.940]  我們心裡面有些污穢
[00:10:14.940 --> 00:10:16.540]  不可以親近神的
[00:10:16.540 --> 00:10:19.500]  因為讓祂知道怎麼可以
[00:10:19.500 --> 00:10:22.580]  我們不敢親近神的
[00:10:22.580 --> 00:10:24.740]  但是感謝主
[00:10:24.740 --> 00:10:27.980]  耶穌的血潔淨了我們
[00:10:27.980 --> 00:10:29.580]  洗乾淨我們的罪
[00:10:29.580 --> 00:10:31.660]  什麼叫洗乾淨我們的罪呢?
[00:10:31.660 --> 00:10:32.820]  我舉個例子
[00:10:32.820 --> 00:10:35.140]  有些東西很髒
[00:10:35.140 --> 00:10:36.260]  你洗不掉的
[00:10:37.180 --> 00:10:39.140]  你有沒有試過學人家修車
[00:10:39.140 --> 00:10:42.580]  我試過幫人家學修車
[00:10:42.580 --> 00:10:45.020]  那些髒東西很快就洗不掉的
[00:10:45.020 --> 00:10:47.260]  直到有一樣不知道什麼藥水
[00:10:47.260 --> 00:10:49.340]  那些高溫茶就去洗掉它了
[00:10:49.340 --> 00:10:50.340]  洗得掉的
[00:10:50.340 --> 00:10:52.180]  人的罪呢
[00:10:52.180 --> 00:10:53.340]  沒有東西可以洗得掉的
[00:10:53.340 --> 00:10:55.340]  只是耶穌的血
[00:10:55.340 --> 00:10:57.700]  只是耶穌的血洗得掉
[00:10:57.700 --> 00:10:59.780]  我們可以潔淨的
[00:10:59.780 --> 00:11:01.860]  跟主有相交
[00:11:01.860 --> 00:11:04.420]  所以我們人孤單
[00:11:04.420 --> 00:11:06.300]  是心裡面很多的疑慮
[00:11:06.300 --> 00:11:07.100]  第一個疑慮
[00:11:07.100 --> 00:11:08.300]  為什麼有孤單的感覺呢?
[00:11:08.300 --> 00:11:10.820]  我們跟神沒有相交
[00:11:10.820 --> 00:11:14.180]  我們跟神的關係是破裂了的
[00:11:14.180 --> 00:11:16.740]  我們不敢親近神的
[00:11:16.740 --> 00:11:18.580]  怎麼可以入致聖所呢?
[00:11:18.580 --> 00:11:19.700]  以前舊約的時候
[00:11:19.700 --> 00:11:20.900]  那些大祭司
[00:11:20.900 --> 00:11:22.100]  一年入一次
[00:11:22.100 --> 00:11:23.740]  要全程自己潔淨
[00:11:23.740 --> 00:11:25.260]  才可以進去的
[00:11:25.260 --> 00:11:26.460]  不然他馬上就死了
[00:11:26.460 --> 00:11:29.420]  我們人怎麼可以見神呢?
[00:11:29.420 --> 00:11:31.700]  神是聖潔的
[00:11:31.700 --> 00:11:33.060]  但是我們知道
[00:11:33.060 --> 00:11:35.900]  人其實很想親近神
[00:11:36.300 --> 00:11:38.180]  神做人的時候
[00:11:38.180 --> 00:11:40.660]  神希望跟人有交往
[00:11:40.660 --> 00:11:41.980]  好像在伊甸園裡面
[00:11:41.980 --> 00:11:42.940]  創世紀的時候
[00:11:42.940 --> 00:11:44.780]  神跟阿當、阿蛙
[00:11:44.780 --> 00:11:46.060]  好像朋友一樣
[00:11:46.060 --> 00:11:47.380]  有相交
[00:11:47.380 --> 00:11:49.940]  直至阿當、阿蛙
[00:11:49.940 --> 00:11:51.540]  他們犯罪
[00:11:51.540 --> 00:11:53.060]  不聽神的話
[00:11:53.060 --> 00:11:54.220]  突然之間
[00:11:54.220 --> 00:11:55.740]  他們躲起來
[00:11:55.740 --> 00:11:57.380]  不敢見神
[00:11:57.380 --> 00:11:58.340]  所以神問
[00:11:58.340 --> 00:11:59.380]  「你在哪裡啊?」
[00:11:59.380 --> 00:12:00.820]  不是神不知道
[00:12:00.820 --> 00:12:02.540]  這是神的意思
[00:12:02.540 --> 00:12:03.860]  「我想你回來」
[00:12:04.500 --> 00:12:07.060]  不過他們不敢
[00:12:07.060 --> 00:12:09.740]  他們自己之間的關係
[00:12:09.740 --> 00:12:11.620]  發覺不對勁
[00:12:11.620 --> 00:12:13.900]  原來是羞恥的
[00:12:13.900 --> 00:12:17.740]  所以我們能夠跟神有這種關係
[00:12:17.740 --> 00:12:20.700]  這是一種很大的英許
[00:12:20.700 --> 00:12:24.860]  然後我們人與人之間那種無形的牆
[00:12:24.860 --> 00:12:26.180]  可以打破了
[00:12:26.180 --> 00:12:28.660]  你知不知道我們人與人之間的關係
[00:12:28.660 --> 00:12:30.180]  有一種無形的牆
[00:12:30.180 --> 00:12:32.220]  就好像那些人練功
[00:12:32.220 --> 00:12:33.020]  很厲害的
[00:12:33.020 --> 00:12:34.100]  很厲害的
[00:12:34.580 --> 00:12:35.860]  有些人
[00:12:35.860 --> 00:12:37.540]  百毒不侵
[00:12:37.540 --> 00:12:38.780]  進不去的
[00:12:38.780 --> 00:12:40.580]  你跟他笑他也不笑
[00:12:40.580 --> 00:12:43.700]  那種殺氣很大
[00:12:43.700 --> 00:12:44.940]  是不是?
[00:12:44.940 --> 00:12:48.300]  我以前媽媽幫我說
[00:12:48.300 --> 00:12:49.460]  說我阿嬤
[00:12:49.460 --> 00:12:50.660]  就是家婆
[00:12:50.660 --> 00:12:52.500]  她說你阿嬤的殺氣很厲害
[00:12:52.500 --> 00:12:55.620]  她說怎樣厲害呢?
[00:12:55.620 --> 00:12:58.220]  她說在廣州那些雞飛進來的時候
[00:12:58.220 --> 00:12:59.460]  我阿嬤一指著雞
[00:12:59.460 --> 00:13:00.460]  雞就立刻跑掉了
[00:13:00.460 --> 00:13:02.420]  哇!這麼厲害
[00:13:03.540 --> 00:13:06.220]  她說我當媳婦是很辛苦的
[00:13:06.220 --> 00:13:08.380]  就是說這些笑話
[00:13:08.380 --> 00:13:10.180]  有些人真的是
[00:13:10.180 --> 00:13:11.740]  你想跟他笑一下是不行的
[00:13:11.740 --> 00:13:13.660]  有些人當你透明的走經過
[00:13:13.660 --> 00:13:16.580]  人與人之間那種無形的牆
[00:13:16.580 --> 00:13:17.740]  很厚
[00:13:17.740 --> 00:13:19.140]  插不進去的
[00:13:19.140 --> 00:13:21.060]  想跟他做朋友嗎?
[00:13:21.060 --> 00:13:22.220]  別指望
[00:13:22.220 --> 00:13:24.420]  人呢
[00:13:24.420 --> 00:13:26.860]  用不動的心用量度你
[00:13:26.860 --> 00:13:28.580]  究竟你跟我做朋友
[00:13:28.580 --> 00:13:30.260]  你想什麼?
[00:13:30.260 --> 00:13:31.900]  你是不是想要我的錢?
[00:13:32.100 --> 00:13:33.820]  你是不是想討我便宜?
[00:13:33.820 --> 00:13:36.140]  很多人已經想好輸了
[00:13:36.140 --> 00:13:37.660]  就是想好你是壞的
[00:13:37.660 --> 00:13:40.060]  我們人與人之間的猜忌很厲害
[00:13:40.060 --> 00:13:41.980]  我們想好對方是不好的
[00:13:41.980 --> 00:13:45.180]  所以人與人之間
[00:13:45.180 --> 00:13:47.060]  為什麼我們這麼孤獨呢?
[00:13:47.060 --> 00:13:48.700]  我們沒有朋友
[00:13:48.700 --> 00:13:51.900]  沒有真的朋友
[00:13:51.900 --> 00:13:53.860]  沒有真心的朋友
[00:13:53.860 --> 00:13:56.660]  我們的朋友之間所謂朋友
[00:13:56.660 --> 00:13:58.340]  其實都是利害關係的
[00:13:58.340 --> 00:14:00.820]  生意上的來往
[00:14:01.420 --> 00:14:03.980]  或者一些有彼此利用的價值
[00:14:03.980 --> 00:14:05.460]  或者共同利益
[00:14:05.460 --> 00:14:07.220]  同一的興趣
[00:14:07.220 --> 00:14:09.780]  或者共同敵人
[00:14:09.780 --> 00:14:11.380]  是一些朋友
[00:14:11.380 --> 00:14:13.340]  但是真心的朋友
[00:14:13.340 --> 00:14:14.340]  他是很少的
[00:14:14.340 --> 00:14:17.060]  而我們看回最慘的就是
[00:14:17.060 --> 00:14:18.460]  看回自己
[00:14:18.460 --> 00:14:20.100]  我們看回自己
[00:14:20.100 --> 00:14:22.820]  究竟我們是誰呢?
[00:14:22.820 --> 00:14:26.060]  究竟我們存在這個世界上做什麼呢?
[00:14:26.060 --> 00:14:27.180]  有沒有想過?
[00:14:27.180 --> 00:14:30.300]  有些人不斷地在想自己
[00:14:30.420 --> 00:14:32.220]  究竟我有什麼價值
[00:14:32.220 --> 00:14:34.620]  我是不是要更加好呢?
[00:14:34.620 --> 00:14:37.340]  或者我覺得自己極度自卑呢?
[00:14:37.340 --> 00:14:40.100]  所以人很想修煉自己
[00:14:40.100 --> 00:14:42.100]  我們是一個獨行主義者
[00:14:42.100 --> 00:14:43.340]  我們是一個獨行俠
[00:14:43.340 --> 00:14:45.180]  我們很仰望那些獨行俠
[00:14:45.180 --> 00:14:47.260]  所以以前齊麗媛演出的那一齣戲
[00:14:47.260 --> 00:14:50.500]  獨行俠一吹雞出來就騎馬
[00:14:50.500 --> 00:14:51.540]  我覺得很偉大
[00:14:51.540 --> 00:14:53.460]  其實是最愚蠢的
[00:14:53.460 --> 00:14:56.340]  人怎麼可以獨行呢?
[00:14:56.340 --> 00:14:59.260]  我們根本是需要靠其他人的
[00:14:59.540 --> 00:15:01.100]  你穿那件衣服你自己做吧
[00:15:01.100 --> 00:15:01.940]  做不做得到呢?
[00:15:01.940 --> 00:15:03.580]  你說那件衣服是一百塊買回來的
[00:15:03.580 --> 00:15:05.020]  我給你一百塊你就做吧
[00:15:05.020 --> 00:15:06.260]  你養一養吧
[00:15:06.260 --> 00:15:07.100]  織毛吧
[00:15:07.100 --> 00:15:08.340]  做不到啊
[00:15:08.340 --> 00:15:10.660]  你說我吃東西呢
[00:15:10.660 --> 00:15:11.980]  我買魚吃呢
[00:15:11.980 --> 00:15:13.140]  你釣魚吃吧
[00:15:13.140 --> 00:15:14.220]  釣不釣得到呢?
[00:15:14.220 --> 00:15:14.900]  釣不到啊
[00:15:14.900 --> 00:15:16.940]  我們人是不斷地靠著其他人
[00:15:16.940 --> 00:15:19.020]  我們沒有人可以獨行的
[00:15:19.020 --> 00:15:20.900]  我們不可以自己一起
