
[00:00:00.000 --> 00:00:03.800]  讓我們首先做一次低頭祈禱
[00:02:04.160 --> 00:02:06.480]  你真的很喜歡上班
[00:02:06.480 --> 00:02:08.760]  有沒有時間「搵中意嘅人」
[00:02:08.760 --> 00:02:10.640]  「搵到餐餐狗大鬼」
[00:02:10.640 --> 00:02:12.560]  是否已經「捱壞咗估計」?
[00:02:12.560 --> 00:02:13.760]  你「搵到個錢」
[00:02:13.760 --> 00:02:15.960]  但是「搵唔搵到尊嚴」
[00:02:15.960 --> 00:02:18.040]  你「搵到個手旗」
[00:02:18.040 --> 00:02:21.240]  又有多少時間「留喺屋企」?
[00:02:24.360 --> 00:02:27.560]  究竟是「搵食」沒有選擇?
[00:02:27.560 --> 00:02:30.640]  還是我們在「搵食」和生活之間
[00:02:30.640 --> 00:02:33.280]  只選擇了「搵食」?
[00:02:33.280 --> 00:02:35.360]  是的,沒錯
[00:02:35.360 --> 00:02:37.240]  在生活和「搵食」之間
[00:02:37.240 --> 00:02:41.040]  我們是否只選擇了「搵食」
[00:02:41.040 --> 00:02:43.040]  覺得自己沒有選擇?
[00:02:43.040 --> 00:02:44.360]  中人有一句說話
[00:02:44.360 --> 00:02:47.640]  就是「君子有所為,有所不為」
[00:02:47.640 --> 00:02:49.640]  不知道作為基督徒
[00:02:49.640 --> 00:02:52.840]  我們是否也要有所為、有所不為?
[00:02:52.840 --> 00:02:56.440]  我們在「搵食」的同時
[00:02:56.440 --> 00:03:01.840]  我們會否選擇一些很重要的東西
[00:03:01.840 --> 00:03:03.640]  就是我們的生命呢?
[00:03:03.640 --> 00:03:07.240]  今天的經文是羅馬書的八章六字十一節
[00:03:07.240 --> 00:03:10.240]  題目叫「體貼聖靈」
[00:03:10.240 --> 00:03:12.640]  當我們打開這段經文的時候
[00:03:12.640 --> 00:03:16.440]  它說了很多「屬肉體」、「屬聖靈」
[00:03:16.440 --> 00:03:19.040]  究竟在說些甚麼呢?
[00:03:19.040 --> 00:03:22.640]  原來「肉體」的意思在希臘語文指的是
[00:03:22.640 --> 00:03:24.840]  我們基本的人性
[00:03:24.840 --> 00:03:28.640]  特別是指人的軟弱和罪惡的本性
[00:03:28.640 --> 00:03:31.640]  第六節它說「體貼肉體」
[00:03:31.640 --> 00:03:34.440]  如果你用現代中文譯「本」去看
[00:03:34.440 --> 00:03:38.040]  它的翻譯就是「意向於本性」
[00:03:38.040 --> 00:03:40.440]  不知道你覺得會否比較容易?
[00:03:40.440 --> 00:03:42.440]  「意向於本性」、「體貼肉體」
[00:03:42.440 --> 00:03:43.840]  究竟是哪一句明白呢?
[00:03:43.840 --> 00:03:45.640]  不過我們記得
[00:03:45.640 --> 00:03:47.640]  如果你看新聞、聽新聞
[00:03:47.640 --> 00:03:50.440]  如果財團向政府投遞
[00:03:50.440 --> 00:03:54.040]  他們會發出這個「意向書」
[00:03:54.040 --> 00:03:55.040]  甚麼是「意向」呢?
[00:03:55.040 --> 00:03:57.240]  就是表明他們的想法是怎樣
[00:03:57.240 --> 00:03:59.640]  有沒有意向來投這塊地
[00:03:59.640 --> 00:04:02.240]  打算拿多少錢出來投
[00:04:02.240 --> 00:04:04.240]  原來我們的「意向」的意思就是
[00:04:04.240 --> 00:04:07.040]  我們會遵從一些東西
[00:04:07.040 --> 00:04:10.240]  如果你的「意向」是遵從本性的話
[00:04:10.240 --> 00:04:12.040]  我們的心思、我們的意念
[00:04:12.040 --> 00:04:15.040]  都是環繞自己的需要
[00:04:15.040 --> 00:04:18.240]  我覺得怎樣對我自己有利
[00:04:18.240 --> 00:04:20.840]  我關心的都是自己的東西
[00:04:20.840 --> 00:04:22.640]  我得到多少呢?
[00:04:22.640 --> 00:04:24.240]  我得到些甚麼呢?
[00:04:24.240 --> 00:04:27.440]  這樣,那我會怎樣?
[00:04:27.440 --> 00:04:29.240]  當一個「意向於本性」
[00:04:29.240 --> 00:04:30.840]  或者「體貼肉體」的人
[00:04:30.840 --> 00:04:33.040]  他沒有興趣知道上帝會怎樣想
[00:04:33.040 --> 00:04:35.040]  亦都沒有興趣想
[00:04:35.040 --> 00:04:37.040]  上帝想我怎樣
[00:04:37.040 --> 00:04:40.440]  更加不會擔心我做這個選擇
[00:04:40.440 --> 00:04:41.640]  我這樣做
[00:04:41.640 --> 00:04:44.840]  會對其他人帶來甚麼後果
[00:04:44.840 --> 00:04:49.040]  賺錢而已,犯法嗎?我想的
[00:04:49.040 --> 00:04:52.040]  而「體貼肉體」「意向於本性」的人
[00:04:52.040 --> 00:04:56.040]  聖經說他的結局就是死亡
[00:04:56.040 --> 00:04:58.240]  他們和上帝有仇
[00:04:58.240 --> 00:05:02.840]  亦都不能夠服從律法對他們的要求
[00:05:02.840 --> 00:05:06.840]  不會想著怎樣達到一個最大的誡命
[00:05:06.840 --> 00:05:09.840]  就是「愛上帝,愛人如己」
[00:05:09.840 --> 00:05:14.040]  他們更加不會稀罕得到上帝的喜悅
[00:05:14.040 --> 00:05:16.640]  第九節說「屬靈」的人
[00:05:16.640 --> 00:05:18.840]  就是「意向於聖靈」
[00:05:18.840 --> 00:05:23.040]  有聖靈會住在我們的心裏
[00:05:23.040 --> 00:05:24.840]  我們屬於基督
[00:05:24.840 --> 00:05:27.240]  因為聖靈將我們從罪
[00:05:27.240 --> 00:05:32.240]  和死亡的仇感中釋放出來
[00:05:32.240 --> 00:05:35.040]  正因為我們屬於聖靈
[00:05:35.040 --> 00:05:37.640]  我們會「體貼聖靈」的事
[00:05:37.640 --> 00:05:39.640]  「意向於聖靈」的事
[00:05:39.640 --> 00:05:43.040]  會時時關心上帝想我們怎樣行事為人
[00:05:43.040 --> 00:05:45.640]  會在意上帝怎樣看待我們這個人
[00:05:45.640 --> 00:05:47.440]  會留心我們所做的事
[00:05:47.440 --> 00:05:51.240]  會對其他人帶來甚麼影響
[00:05:51.240 --> 00:05:56.040]  會問「沒錯,賺錢很重要」
[00:05:56.040 --> 00:06:01.040]  「不過是否上帝也想我們這樣賺錢呢?」
[00:06:01.040 --> 00:06:02.040]  特律就告訴我們
[00:06:02.040 --> 00:06:06.640]  「意向於聖靈」的人會得到生命和平安
[00:06:06.640 --> 00:06:08.440]  一跳到十字十一節的時候
[00:06:08.440 --> 00:06:11.840]  都說其實每一個人都會死
[00:06:11.840 --> 00:06:14.040]  這是肉身的死
[00:06:14.040 --> 00:06:16.640]  但聖靈會賜給我們有生命
[00:06:16.640 --> 00:06:22.440]  上帝會讓基督從死人中復活
[00:06:22.440 --> 00:06:26.440]  同樣會藉著住在我們裏面的聖靈
[00:06:26.440 --> 00:06:31.840]  使我們這個必死的身體復活過來
[00:06:31.840 --> 00:06:35.440]  在最後一節,大家會看到
[00:06:35.440 --> 00:06:40.640]  聖靈會幫助我們去治死我們身體的惡行
[00:06:40.640 --> 00:06:43.840]  我們會意識到我們以前所做的事
[00:06:43.840 --> 00:06:45.440]  或是我們現在所做的事
[00:06:45.440 --> 00:06:47.840]  原來是挺不對的
[00:06:47.840 --> 00:06:51.840]  但聖靈同時不只是指出我們不對的地方
[00:06:51.840 --> 00:06:54.640]  會賜給我們力量
[00:06:54.640 --> 00:06:58.440]  去和那些不好的行為惡習一刀兩斷
[00:06:58.440 --> 00:07:04.240]  不再被這些行為惡習來操控
[00:07:04.240 --> 00:07:07.240]  就像以前那樣,我們受著本性的支配
[00:07:07.240 --> 00:07:09.040]  不做是不行的
[00:07:09.040 --> 00:07:13.440]  而現在,我們會願意受聖靈的管束
[00:07:13.440 --> 00:07:18.440]  去做上帝體會正確和想我們做的事
[00:07:18.440 --> 00:07:21.440]  換句話說,住在我們裏面的聖靈
[00:07:21.440 --> 00:07:23.440]  讓我們去信服神
[00:07:23.440 --> 00:07:29.040]  和實踐律法的心願和力量
[00:07:29.040 --> 00:07:32.640]  我願意這樣做,我有能力去做
[00:07:32.640 --> 00:07:37.240]  可以活在神的喜悅當中,是因為聖靈
[00:07:37.240 --> 00:07:39.840]  沒錯,其實你和我知道,我們每一個人都會死
[00:07:39.840 --> 00:07:42.640]  無論你是基督徒也好,不是基督徒也好
[00:07:42.640 --> 00:07:45.440]  我們每一個人都會死
[00:07:45.440 --> 00:07:48.240]  因為這是肉身的死亡
[00:07:48.240 --> 00:07:50.840]  是因為我們有的原罪
[00:07:50.840 --> 00:07:53.640]  不過因為我們相信耶穌基督
[00:07:53.640 --> 00:07:58.240]  我們有的被「因信清義」而有的復活
[00:07:58.240 --> 00:08:00.040]  就像耶穌基督一樣
[00:08:00.040 --> 00:08:02.240]  住在祂裏面的聖靈
[00:08:02.240 --> 00:08:04.240]  讓祂從死人中復活
[00:08:04.240 --> 00:08:06.640]  都同樣會讓我們復活
[00:08:06.640 --> 00:08:08.640]  因為我們都有基督的靈
[00:08:08.640 --> 00:08:10.640]  住在我們裏面
[00:08:10.640 --> 00:08:12.240]  對於那些歡迎上帝的靈
[00:08:12.240 --> 00:08:14.040]  住在他們生命裏面的人
[00:08:14.040 --> 00:08:16.640]  我們都會體會到罪的限制
[00:08:16.640 --> 00:08:19.640]  罪大比我們所帶來的限制
[00:08:19.640 --> 00:08:21.640]  我們有時都會覺得我們做極
[00:08:21.640 --> 00:08:23.640]  自己都不滿意自己所做
[00:08:23.640 --> 00:08:28.240]  亦都會不受控制去犯罪的時候
[00:08:28.240 --> 00:08:29.640]  不過我們在這些時候
[00:08:29.640 --> 00:08:32.840]  我們會經驗到上帝去接納我們
[00:08:32.840 --> 00:08:35.240]  而利誘的平安
[00:08:35.240 --> 00:08:37.240]  聖靈更加會依次
[00:08:37.240 --> 00:08:40.840]  因為罪所帶來給我們的創傷
[00:08:40.840 --> 00:08:42.840]  祂會更新我們的生命
[00:08:42.840 --> 00:08:45.240]  會幫助我們遠離罪性
[00:08:45.240 --> 00:08:48.640]  本性對我們的操控
[00:08:48.640 --> 00:08:50.840]  其實在基督徒的本質
[00:08:50.840 --> 00:08:53.840]  如果你和我都有基督徒的本質
[00:08:53.840 --> 00:08:59.640]  我們會感受到有聖靈住在我們的心裏面
[00:08:59.640 --> 00:09:03.640]  讓我們會順從聖靈的指揮
[00:09:03.640 --> 00:09:05.440]  我們更加體會到
[00:09:05.440 --> 00:09:07.840]  我們是和基督聯合
[00:09:07.840 --> 00:09:12.040]  因為我們是被上帝寬恕我們的罪
[00:09:12.040 --> 00:09:14.840]  我們的肉身沒錯會死
[00:09:14.840 --> 00:09:16.440]  但我們的靈魂
[00:09:16.440 --> 00:09:19.040]  會因為有基督的靈在我們裏面
[00:09:19.040 --> 00:09:21.440]  一定會復活
[00:09:21.440 --> 00:09:23.840]  所以我們要記住我們屬基督的
[00:09:23.840 --> 00:09:25.840]  我們有聖靈住在我們裏面
[00:09:25.840 --> 00:09:28.640]  和我們同正我們屬基督
[00:09:28.640 --> 00:09:31.040]  我們不應該好像未信的時候
[00:09:31.040 --> 00:09:34.440]  受著我們的本性所支配
[00:09:34.440 --> 00:09:39.040]  而應該努力去服從聖靈對我們的管束
[00:09:39.040 --> 00:09:43.640]  以致我們可以行出上帝喜歡我們做的事
[00:09:43.640 --> 00:09:46.440]  即是律法對我們的要求
[00:09:46.440 --> 00:09:50.240]  聖靈會賜給我們力量去信服上帝
[00:09:50.240 --> 00:09:54.040]  去實踐律法對我們的期望
[00:09:54.040 --> 00:09:56.840]  所以我們要對我們以往所行的事
[00:09:56.840 --> 00:09:57.840]  特別是惡的事
[00:09:57.840 --> 00:10:01.440]  而一些惡的習慣要一刀兩斷
[00:10:01.440 --> 00:10:02.840]  我們要記住
[00:10:02.840 --> 00:10:05.040]  我們是沒錯會死
[00:10:05.040 --> 00:10:07.240]  但我們會復活
[00:10:07.240 --> 00:10:10.240]  其實保羅今天寫的第八章經文
[00:10:10.240 --> 00:10:12.440]  是回應第七章
[00:10:12.440 --> 00:10:15.840]  如果你有記得或看過的時候
[00:10:15.840 --> 00:10:20.840]  其實第七章正正是保羅感到很辛苦
[00:10:20.840 --> 00:10:24.840]  因為他感受到人的那種自我分裂
[00:10:24.840 --> 00:10:27.240]  我們沒錯有行善的意願
[00:10:27.240 --> 00:10:30.240]  但他是沒有行善的能力
[00:10:30.240 --> 00:10:34.440]  保羅說他的內心原本很喜愛上帝的法則
[00:10:34.440 --> 00:10:36.840]  不過做出來的時候
[00:10:36.840 --> 00:10:39.840]  他卻做了他不情願的惡
[00:10:39.840 --> 00:10:43.040]  那是因為我們裏面認夠
[00:10:43.040 --> 00:10:48.240]  注有這個罪惡所做出來
[00:10:48.240 --> 00:10:52.040]  這個罪惡佬是纏繞著他
[00:10:52.040 --> 00:10:55.440]  所以縱然間我的肉體做了惡行
[00:10:55.440 --> 00:10:59.040]  不過上帝不再定我的罪惡
[00:10:59.040 --> 00:11:01.640]  我想能夠做的是甚麼呢?
[00:11:01.640 --> 00:11:06.040]  就是我繼續要選擇向善的那一方
[00:11:06.040 --> 00:11:08.440]  向聖靈的那一方
[00:11:08.440 --> 00:11:09.840]  聖靈會幫助我們
[00:11:09.840 --> 00:11:11.640]  只要我們向祂祈求
[00:11:11.640 --> 00:11:16.040]  情況就好像有兩個人在我面前不斷向我游說
[00:11:16.040 --> 00:11:17.840]  要我跟著他們走
[00:11:17.840 --> 00:11:19.640]  一個是向善的
[00:11:19.640 --> 00:11:20.640]  一個是向惡的
[00:11:20.640 --> 00:11:22.640]  都是向我們的本性
[00:11:22.640 --> 00:11:26.440]  其實我們的心裏面特別是無論相信還是不相信
[00:11:26.440 --> 00:11:29.440]  我們的期望是向善的
[00:11:29.440 --> 00:11:31.240]  但當走出來的時候
[00:11:31.240 --> 00:11:33.440]  不知道你有沒有這樣的經驗
[00:11:33.440 --> 00:11:35.440]  我就有這個經驗
[00:11:35.440 --> 00:11:39.240]  實踐出來的時候卻是不持久
[00:11:39.240 --> 00:11:42.240]  我們沒有力量繼續去向善
[00:11:42.240 --> 00:11:47.040]  因為罪認得在我們身上有莫大支配的能力
[00:11:47.040 --> 00:11:48.440]  我所需要的就是
[00:11:48.440 --> 00:11:51.840]  繼續不斷地選擇向善
[00:11:51.840 --> 00:11:54.840]  繼續不斷地構成聖靈賜予我們的力量
[00:11:54.840 --> 00:11:58.240]  可以去踐行那個向善
[00:11:58.240 --> 00:12:00.640]  以及那個好的習慣
[00:12:00.640 --> 00:12:01.840]  我不知道大家記不記得
[00:12:01.840 --> 00:12:06.640]  Thomas 上星期跟我們講道的分享
[00:12:06.640 --> 00:12:09.240]  他的題目是甚麼?
[00:12:09.240 --> 00:12:10.240]  應該我記得了
[00:12:10.240 --> 00:12:13.440]  給一些掙扎,對不對?
[00:12:13.440 --> 00:12:16.640]  其實這樣的掙扎我們每天都有
[00:12:16.640 --> 00:12:20.240]  當我們願意去聽我們教練的鼓勵
[00:12:20.240 --> 00:12:24.040]  我們就會見到自己可以向前走多一步
[00:12:24.040 --> 00:12:28.640]  不過當我們沒有去找教練在身邊的時候
[00:12:28.640 --> 00:12:31.640]  我們其實很快就會回到舊路
[00:12:31.640 --> 00:12:34.640]  當我們覺得有點辛苦、累
[00:12:34.640 --> 00:12:37.640]  我們很快就會放棄
[00:12:37.640 --> 00:12:40.640]  沒錯,聖靈就是我們生命的教練
[00:12:40.640 --> 00:12:44.840]  我們需要聖靈所加給我們的意願和力量
[00:12:44.840 --> 00:12:46.240]  就好像做健身的時候
[00:12:46.240 --> 00:12:49.440]  需要我們的教練在當中去鼓勵我們
[00:12:49.440 --> 00:12:51.440]  我們要給予掙扎
[00:12:51.440 --> 00:12:53.240]  只要堅持的時候
[00:12:53.240 --> 00:12:56.640]  雖然我們會見到自己有上有落
[00:12:56.640 --> 00:12:59.040]  不過持續看來的時候
[00:12:59.040 --> 00:13:03.440]  我們仍然在進步的當中
[00:13:03.440 --> 00:13:06.440]  各位弟兄姊妹,你有沒有想過
[00:13:06.440 --> 00:13:08.840]  我們跟未信之前
[00:13:08.840 --> 00:13:11.440]  我們有沒有甚麼分別呢?
[00:13:11.440 --> 00:13:13.840]  又或者我們跟一些不信的人
[00:13:13.840 --> 00:13:15.640]  有甚麼分別呢?
[00:13:15.640 --> 00:13:18.840]  最奇蹟的就是當你信了一段日子之後
[00:13:18.840 --> 00:13:23.840]  你跟初信的時候有沒有分別呢?
[00:13:23.840 --> 00:13:25.240]  我這樣問大家
[00:13:25.240 --> 00:13:30.640]  不是想要大家跟別人比較高人一等
[00:13:30.640 --> 00:13:32.640]  那是驕傲
[00:13:32.640 --> 00:13:34.440]  而是我們要對我們自己
[00:13:34.440 --> 00:13:37.040]  要有期望和要求
[00:13:37.040 --> 00:13:41.040]  要問上帝想我們怎樣去用我們的生命
[00:13:41.040 --> 00:13:47.040]  要問我們每一天有多體貼聖靈
[00:13:47.040 --> 00:13:50.640]  對香港人來說,賺錢真的很重要
[00:13:50.640 --> 00:13:53.840]  有能力上車,吃狗帶鬼
[00:13:53.840 --> 00:13:55.640]  其實真的不是罪惡
[00:13:55.640 --> 00:13:57.840]  我們不需要因為這樣的緣故
[00:13:57.840 --> 00:14:00.840]  來覺得自己不是
[00:14:00.840 --> 00:14:03.840]  只不過我們千萬不要眼裡只有賺錢
[00:14:03.840 --> 00:14:06.440]  讓自己斷六親
[00:14:06.440 --> 00:14:10.040]  沒有尊嚴和弄壞了身體
[00:14:10.040 --> 00:14:13.440]  甚至不擇手段去損人利己
[00:14:13.440 --> 00:14:16.240]  當中分別的能力
[00:14:16.240 --> 00:14:18.240]  選擇的智慧
[00:14:18.240 --> 00:14:20.640]  實踐的願和力量
[00:14:20.640 --> 00:14:24.640]  我們需要求上帝去幫助我們
[00:14:24.640 --> 00:14:27.040]  只要我們肯去親近上帝
[00:14:27.040 --> 00:14:28.440]  只要我們肯去求聖靈
[00:14:28.440 --> 00:14:30.440]  隨時都會在我們身邊去幫助我們
[00:14:30.440 --> 00:14:33.040]  去鼓勵我們
[00:14:33.040 --> 00:14:35.840]  當我們是一個體貼聖靈的人
[00:14:35.840 --> 00:14:37.840]  我們會問
[00:14:37.840 --> 00:14:41.240]  聖靈,你想我們怎樣去賺錢呢?
[00:14:41.240 --> 00:14:43.040]  在賺錢當中
[00:14:43.040 --> 00:14:46.040]  我們又怎樣去榮耀你呢?
[00:14:46.040 --> 00:14:47.440]  在這幾個星期中
[00:14:47.440 --> 00:14:50.440]  我對著一些教友和朋友
[00:14:50.440 --> 00:14:52.840]  他們身處的困境
[00:14:52.840 --> 00:14:55.840]  我感到很無助
[00:14:55.840 --> 00:15:01.040]  有些是他們的親友患了可怕的疾病
[00:15:01.040 --> 00:15:04.240]  有些是他們的親友定離世
[00:15:04.240 --> 00:15:08.640]  有些是跟家人缺裂關係
[00:15:08.640 --> 00:15:09.440]  我百不得的是
[00:15:09.440 --> 00:15:13.040]  順利讓我有醫病趕鬼的能力
[00:15:13.040 --> 00:15:17.440]  又好像保祿和彼得一樣讓人復活的能力
[00:15:17.440 --> 00:15:19.040]  讓我的朋友、我的教友
[00:15:19.040 --> 00:15:21.040]  可以經驗上帝的大能
[00:15:21.040 --> 00:15:23.040]  從他們的失望和絕望之中
[00:15:23.040 --> 00:15:26.840]  去挽回他們對上帝的信心
[00:15:26.840 --> 00:15:29.240]  不過很清楚
[00:15:29.240 --> 00:15:32.640]  上帝並沒有給我這個恩賜
[00:15:32.640 --> 00:15:36.040]  而是賜給我一個受教的耳朵
[00:15:36.040 --> 00:15:39.640]  去聆聽每一顆受傷的心靈
[00:15:39.640 --> 00:15:44.640]  也聆聽聖靈要如何用我的陪伴同在
[00:15:44.640 --> 00:15:49.240]  和合而的說話去安慰他們
[00:15:49.240 --> 00:15:55.840]  今早的靈修提到瑪利亞被加伯列通知她會懷孕生子
[00:15:55.840 --> 00:16:01.040]  她不明白這件事情為何會臨到她的身上
[00:16:01.040 --> 00:16:03.240]  她雖然很害怕
[00:16:03.240 --> 00:16:08.640]  不過她也放膽去追問
[00:16:08.640 --> 00:16:12.040]  為何會有這些事情發生在我身上
[00:16:12.040 --> 00:16:14.040]  不過她明白之後
[00:16:14.040 --> 00:16:17.640]  就欣然去答應
[00:16:17.640 --> 00:16:20.240]  我馬上就去翻閱那段經文
[00:16:20.240 --> 00:16:23.040]  看看瑪利亞問了什麼問題
[00:16:23.040 --> 00:16:24.640]  原來她問加伯列
[00:16:24.640 --> 00:16:26.440]  我還沒有出嫁
[00:16:26.440 --> 00:16:29.640]  怎麼可能有這些事情發生呢
[00:16:29.640 --> 00:16:32.240]  是真的不可思議
[00:16:32.240 --> 00:16:35.640]  不過加伯列看到在上帝是沒有事情
[00:16:35.640 --> 00:16:38.240]  沒有可能的
[00:16:38.240 --> 00:16:44.840]  她就欣然去接受了加伯列對她的邀請
[00:16:44.840 --> 00:16:50.440]  這是一個很體貼聖靈的例子
[00:16:50.440 --> 00:16:53.240]  前幾天和敬拜隊一起查經
[00:16:53.240 --> 00:16:55.840]  其中有一位隊員提到
[00:16:55.840 --> 00:16:59.840]  只要確認到是上帝對她的吩咐和邀請
[00:16:59.840 --> 00:17:02.840]  她會欣然去接受
[00:17:02.840 --> 00:17:04.640]  只不過有時是很難明白
[00:17:04.640 --> 00:17:08.040]  上帝對我們每一個人的心意
[00:17:08.040 --> 00:17:10.440]  當我聽完這位隊員去分享的時候
[00:17:10.440 --> 00:17:12.240]  其實我很欣賞
[00:17:12.240 --> 00:17:16.640]  因為她有體貼聖靈的心願
[00:17:16.640 --> 00:17:19.240]  加上她需要不斷去求
[00:17:19.240 --> 00:17:20.840]  不斷去問
[00:17:20.840 --> 00:17:23.440]  聖靈會告訴我們
[00:17:23.440 --> 00:17:25.840]  祂對我們的心意
[00:17:25.840 --> 00:17:26.640]  其實在聖經裡面
[00:17:26.640 --> 00:17:28.040]  我們看到不同的人物
[00:17:28.040 --> 00:17:30.040]  他們用不同的方法去確認
[00:17:30.040 --> 00:17:32.640]  那個是不是上帝對她的邀請
[00:17:32.640 --> 00:17:34.640]  對她的吩咐
[00:17:34.640 --> 00:17:36.840]  有機電的例子呢
[00:17:36.840 --> 00:17:39.040]  有參宣的例子
[00:17:39.040 --> 00:17:41.040]  有稀釋家的例子
[00:17:41.040 --> 00:17:42.040]  有藥療的例子
[00:17:42.040 --> 00:17:42.840]  有藥色的例子
[00:17:42.840 --> 00:17:44.040]  有彼得的例子
[00:17:44.040 --> 00:17:45.640]  有無數的例子
[00:17:45.640 --> 00:17:47.240]  有無數的方法
[00:17:47.240 --> 00:17:49.640]  我們可以參考
[00:17:49.640 --> 00:17:52.840]  重點是我們要問
[00:17:52.840 --> 00:17:54.640]  我們要親近
[00:17:54.640 --> 00:17:56.040]  我們要問上帝
[00:17:56.040 --> 00:17:58.440]  我們要踐行出來
[00:17:58.440 --> 00:18:01.640]  才能夠真正體貼到
[00:18:01.640 --> 00:18:04.440]  聖靈對我們的心意
[00:18:04.440 --> 00:18:05.640]  上帝的應許是
[00:18:05.640 --> 00:18:07.040]  會體貼聖靈的
[00:18:07.040 --> 00:18:11.440]  會讓我們有生命和平安
[00:18:11.440 --> 00:18:12.440]  我們和未信的
[00:18:12.440 --> 00:18:13.840]  不信的未認識上帝的
[00:18:13.840 --> 00:18:15.240]  普羅大眾一樣
[00:18:15.240 --> 00:18:18.840]  會被囚於這個必咬壞的身體
[00:18:18.840 --> 00:18:20.440]  一不留神
[00:18:20.440 --> 00:18:23.640]  我們都會犯罪
[00:18:23.640 --> 00:18:24.640]  我們是有限制
[00:18:24.640 --> 00:18:25.840]  有軟弱
[00:18:25.840 --> 00:18:29.040]  一樣會經歷生老病死
[00:18:29.040 --> 00:18:31.240]  悲歡離合
[00:18:31.240 --> 00:18:32.040]  不同的地方是
[00:18:32.040 --> 00:18:34.840]  我們有聖靈住在我們裡面
[00:18:34.840 --> 00:18:36.040]  在重重困難和
[00:18:36.040 --> 00:18:39.640]  重多的誘惑和壓力當中
[00:18:39.640 --> 00:18:41.440]  我們選擇
[00:18:41.440 --> 00:18:44.040]  堅持去體貼聖靈
[00:18:44.040 --> 00:18:47.840]  做上帝喜悅的事
[00:18:47.840 --> 00:18:49.440]  體貼聖靈
[00:18:49.440 --> 00:18:54.240]  就像我們這三年的主題一樣
[00:18:54.240 --> 00:18:57.240]  是以上帝居首位
[00:18:57.240 --> 00:18:59.040]  體貼聖靈是以上帝居首位的
[00:18:59.040 --> 00:19:02.440]  另一個說法
[00:19:02.440 --> 00:19:07.440]  所謂的聖靈是讓基督從死人中復活
