
[00:00:00.000 --> 00:00:04.000]  今日和大家來思想耶穌所行的另一個神蹟
[00:12:08.500 --> 00:12:11.500]  耶穌基督救人的信息
[00:12:11.500 --> 00:12:15.500]  讓人信服主耶穌基督
[00:12:15.500 --> 00:12:17.500]  所以當耶穌復活
[00:12:17.500 --> 00:12:21.500]  這個最大的神蹟
[00:12:21.500 --> 00:12:24.500]  耶穌向門徒顯現
[00:12:24.500 --> 00:12:25.500]  但有一個門徒
[00:12:25.500 --> 00:12:27.500]  耶穌沒有向他顯現
[00:12:27.500 --> 00:12:29.500]  因為他不在那個地方
[00:12:29.500 --> 00:12:31.500]  就是多瑪
[00:12:31.500 --> 00:12:33.500]  所以後來當人告訴多瑪
[00:12:33.500 --> 00:12:34.500]  聽到耶穌復活了
[00:12:34.500 --> 00:12:38.500]  他們不信
[00:12:38.500 --> 00:12:40.500]  所以耶穌特別向他顯現
[00:12:40.500 --> 00:12:42.500]  耶穌說了一句話
[00:12:42.500 --> 00:12:45.500]  「你因為看見了我才信
[00:12:45.500 --> 00:12:51.500]  那沒有看見就信的有福了」
[00:12:51.500 --> 00:12:53.500]  《約翰福音》是彈記這些事
[00:12:53.500 --> 00:12:57.500]  記載耶穌基督在福音書我們所看到的事跡
[00:12:57.500 --> 00:13:01.500]  叫我們能夠相信耶穌基督是神的兒子
[00:13:01.500 --> 00:13:03.500]  所以今天我們是全講
[00:13:03.500 --> 00:13:05.500]  記載在聖經裡面
[00:13:05.500 --> 00:13:07.500]  一切關於神
[00:13:07.500 --> 00:13:09.500]  關於耶穌基督的事跡
[00:13:09.500 --> 00:13:15.500]  叫人因為神的話語他們肯相信
[00:13:15.500 --> 00:13:17.500]  在四福音裡面我們都發現
[00:13:17.500 --> 00:13:21.500]  耶穌所欣賞的是
[00:13:21.500 --> 00:13:25.500]  信心產生神蹟
[00:13:25.500 --> 00:13:27.500]  知道耶穌是誰
[00:13:27.500 --> 00:13:31.500]  然後用信心去倚靠耶穌基督
[00:13:31.500 --> 00:13:35.500]  叫耶穌能夠為我們施行神蹟
[00:13:35.500 --> 00:13:37.500]  所以這裡我們看到
[00:13:37.500 --> 00:13:41.500]  就是這五個人的信心
[00:13:41.500 --> 00:13:47.500]  就產生了這個偉大的神蹟
[00:13:47.500 --> 00:13:50.500]  其他在四福音裡面我們見到有很多這樣的情況
[00:13:50.500 --> 00:13:54.500]  這個血流的婦人
[00:13:54.500 --> 00:13:57.500]  她去到耶穌那裡見到很多人圍著耶穌基督
[00:13:57.500 --> 00:13:59.500]  沒有辦法親近耶穌基督
[00:13:59.500 --> 00:14:03.500]  請耶穌基督醫治她
[00:14:03.500 --> 00:14:05.500]  於是她自己心裡面想
[00:14:05.500 --> 00:14:07.500]  她相信
[00:14:07.500 --> 00:14:11.500]  只要我能夠摸一摸耶穌基督的衣服
[00:14:11.500 --> 00:14:15.500]  的衣服尾的時候
[00:14:15.500 --> 00:14:18.500]  我就會得到醫治
[00:14:18.500 --> 00:14:19.500]  當她這樣相信的時候
[00:14:19.500 --> 00:14:22.500]  她真的有機會接近到耶穌基督
[00:14:22.500 --> 00:14:27.500]  只是摸到耶穌基督的衣裳
[00:14:27.500 --> 00:14:31.500]  她的病得到醫治
[00:14:31.500 --> 00:14:33.500]  所以耶穌基督對她怎麼說呢?
[00:14:33.500 --> 00:14:35.500]  「女兒,你的信救了你」
[00:14:35.500 --> 00:14:38.500]  「平平安安地回去吧」
[00:14:38.500 --> 00:14:40.500]  「你的災病痊癒了」
[00:14:40.500 --> 00:14:42.500]  「是你的信救了你」
[00:14:42.500 --> 00:14:45.500]  原來意思是你的信叫你得到完全
[00:14:45.500 --> 00:14:48.500]  本來你的健康不得完全
[00:14:48.500 --> 00:14:50.500]  你的肉身不得完全
[00:14:50.500 --> 00:14:53.500]  因為有病痛
[00:14:53.500 --> 00:14:57.500]  現在你的信心是你的信心
[00:14:57.500 --> 00:14:59.500]  帶來這個神蹟
[00:14:59.500 --> 00:15:01.500]  你得到醫治
[00:15:01.500 --> 00:15:07.500]  所以耶利哥城的核子班底賣
[00:15:07.500 --> 00:15:08.500]  耶穌醫好她之後
[00:15:08.500 --> 00:15:10.500]  也對她說
[00:15:10.500 --> 00:15:12.500]  「你去吧,你的信救了你」
[00:15:12.500 --> 00:15:19.500]  「是你的信帶來神蹟」
[00:15:19.500 --> 00:15:24.500]  所以聖經在馬可芬第六章第五節那裡說到
[00:15:24.500 --> 00:15:27.500]  耶穌基督在他自己的家鄉拿撒勒
[00:15:27.500 --> 00:15:30.500]  不能夠多行神蹟
[00:15:30.500 --> 00:15:33.500]  是因為他們不信
[00:15:33.500 --> 00:15:39.500]  這裡當然不是他們的不信
[00:15:39.500 --> 00:15:43.500]  攔阻了耶穌基督行神蹟
[00:15:43.500 --> 00:15:45.500]  並不是這樣的一件事
[00:15:45.500 --> 00:15:47.500]  而當他們沒有信心的時候
[00:15:47.500 --> 00:15:55.500]  耶穌基督不會不選擇在他們中間多行神蹟
[00:15:55.500 --> 00:15:58.500]  耶穌等待我們對他有信心
[00:15:58.500 --> 00:16:03.500]  然後我們的信心能夠產生神蹟
[00:16:03.500 --> 00:16:09.500]  這是第一個這五個有信心的人
[00:16:09.500 --> 00:16:11.500]  他們信心的情況
[00:16:11.500 --> 00:16:14.500]  第二點他們信心的特點
[00:16:14.500 --> 00:16:20.500]  是他們的信心是有行為可以被人看到的
[00:16:20.500 --> 00:16:23.500]  有很多人的信心是沒有行為
[00:16:23.500 --> 00:16:28.500]  被人看不到的,只有說話的
[00:16:28.500 --> 00:16:32.500]  但是這五個的朋友
[00:16:32.500 --> 00:16:36.500]  他們的信心是有行為可以看得到的
[00:16:36.500 --> 00:16:39.500]  可以看得到的信心
[00:16:39.500 --> 00:16:41.500]  這是重要的
[00:16:41.500 --> 00:16:43.500]  所以第五節那裡說
[00:16:43.500 --> 00:16:45.500]  耶穌見他們的信心
[00:16:45.500 --> 00:16:49.500]  被耶穌基督見到
[00:16:49.500 --> 00:16:53.500]  《雅各書》告訴我們有很多人的信心
[00:16:53.500 --> 00:16:58.500]  不過說話是看不到的
[00:16:58.500 --> 00:17:01.500]  是耶穌不欣賞的
[00:17:01.500 --> 00:17:03.500]  信心沒有行為
[00:17:03.500 --> 00:17:08.500]  雅各告訴我們是沒有益處的
[00:17:08.500 --> 00:17:11.500]  我們對一個沒有衣服穿
[00:17:11.500 --> 00:17:14.500]  沒有食物吃的人
[00:17:14.500 --> 00:17:16.500]  對他說你平平安安的去吧
[00:17:16.500 --> 00:17:18.500]  願你穿得暖,吃得飽
[00:17:18.500 --> 00:17:22.500]  卻不及他們身體所需要的
[00:17:22.500 --> 00:17:24.500]  那你說你有信心
[00:17:24.500 --> 00:17:28.500]  你有愛心
[00:17:28.500 --> 00:17:29.500]  只有說話而已
[00:17:29.500 --> 00:17:31.500]  不是真的有行為去證明
[00:17:31.500 --> 00:17:34.500]  不是有真正愛心的行為
[00:17:34.500 --> 00:17:35.500]  信心的行為
[00:17:35.500 --> 00:17:44.500]  被人看到你是關心這些有需要的人
[00:17:44.500 --> 00:17:47.500]  這四個朋友
[00:17:47.500 --> 00:17:54.500]  將一個病人抬到耶穌基督的面前
[00:17:54.500 --> 00:17:58.500]  很明顯被眾人看到他們的好行為
[00:17:58.500 --> 00:18:05.500]  被耶穌看到他們信心的行動
[00:18:05.500 --> 00:18:09.500]  有一首歌
[00:18:09.500 --> 00:18:14.500]  有認識神學的人覺得不是很妥當
[00:18:14.500 --> 00:18:18.500]  但是我們祈禱能夠搖動神的手
[00:18:18.500 --> 00:18:21.500]  這就變成神好像很被動一樣
[00:18:21.500 --> 00:18:24.500]  好像我們很有主權
[00:18:24.500 --> 00:18:26.500]  在祈禱的事情上
[00:18:26.500 --> 00:18:28.500]  主權在神的手中
[00:18:28.500 --> 00:18:30.500]  沒有任何我們做任何的事
[00:18:30.500 --> 00:18:34.500]  能夠改變神的主權
[00:18:34.500 --> 00:18:37.500]  神的決定
[00:18:37.500 --> 00:18:38.500]  所以我也承認
[00:18:38.500 --> 00:18:40.500]  一首這樣的歌唱起來
[00:18:40.500 --> 00:18:42.500]  好像我們真的很有能力
[00:18:42.500 --> 00:18:44.500]  我們能夠改變神的主義
[00:18:44.500 --> 00:18:49.500]  我們能夠改變神的行為
[00:18:49.500 --> 00:18:52.500]  當然不是這樣
[00:18:52.500 --> 00:18:54.500]  但是我們相信當一個人
[00:18:54.500 --> 00:18:59.500]  他有信心的行為的時候
[00:18:59.500 --> 00:19:00.500]  神是欣賞的
[00:19:00.500 --> 00:19:04.500]  好像這裡我們看到
[00:19:04.500 --> 00:19:05.500]  第五次的說話
[00:19:05.500 --> 00:19:08.500]  當耶穌看到他們的信心的時候
[00:19:08.500 --> 00:19:09.500]  耶穌受感動
[00:19:09.500 --> 00:19:12.500]  就對譚子說:小子你的罪赦了
[00:19:12.500 --> 00:19:14.500]  立刻醫治他的疾病
[00:19:14.500 --> 00:19:19.500]  讓他罪得赦免
[00:19:19.500 --> 00:19:23.500]  感動了耶穌基督的心
[00:19:23.500 --> 00:19:25.500]  我們可以有另外一個故事
[00:19:25.500 --> 00:19:30.500]  來讓我們看到這個真理
[00:19:30.500 --> 00:19:34.500]  美國侯斯頓第一浸信會
[00:19:34.500 --> 00:19:37.500]  一個牧師叫Bizengo
[00:19:37.500 --> 00:19:39.500]  他曾經來過這裡教會
[00:19:39.500 --> 00:19:42.500]  施班
[00:19:42.500 --> 00:19:45.500]  他講過一個見證
[00:19:45.500 --> 00:19:47.500]  他說
[00:19:47.500 --> 00:19:50.500]  有一天他在家裡工作
[00:19:50.500 --> 00:19:51.500]  很忙碌
[00:19:51.500 --> 00:19:53.500]  有些文件要處理
[00:19:53.500 --> 00:19:56.500]  他說他女兒大概五六歲
[00:19:56.500 --> 00:19:57.500]  走來找他
[00:19:57.500 --> 00:19:59.500]  他說:爸爸你可不可以在後花園那裡
[00:19:59.500 --> 00:20:02.500]  為我建一間玩具屋
[00:20:02.500 --> 00:20:04.500]  這個爸爸為了要打發他走
[00:20:04.500 --> 00:20:05.500]  不要騷擾他
[00:20:05.500 --> 00:20:07.500]  他說:我會的
[00:20:07.500 --> 00:20:09.500]  你快點走開
[00:20:09.500 --> 00:20:12.500]  不要騷擾我
[00:20:12.500 --> 00:20:15.500]  誰知道他隔了一會
[00:20:15.500 --> 00:20:17.500]  在窗口望出去的時候
[00:20:17.500 --> 00:20:19.500]  看到他的女兒
[00:20:19.500 --> 00:20:21.500]  從家裡開始
[00:20:21.500 --> 00:20:25.500]  把玩具搬到後花園那裡
[00:20:25.500 --> 00:20:30.500]  當他看到女兒這樣行動的時候
[00:20:30.500 --> 00:20:33.500]  他立刻放下他手上所做的工作
[00:20:33.500 --> 00:20:35.500]  走到店舖那裡
[00:20:35.500 --> 00:20:37.500]  買些木材
[00:20:37.500 --> 00:20:39.500]  和他搭一間玩具屋
[00:20:39.500 --> 00:20:43.500]  本來他沒有想到這麼快要做這件事
[00:20:43.500 --> 00:20:45.500]  但是他的女兒
[00:20:45.500 --> 00:20:50.500]  那種對爸爸的信心的行為
[00:20:50.500 --> 00:20:53.500]  爸爸看得到
[00:20:53.500 --> 00:20:59.500]  立刻為他建這間玩具屋
[00:20:59.500 --> 00:21:04.500]  不是說這個女兒做任何事能夠搖動神的手
[00:21:04.500 --> 00:21:08.500]  一切的主權在神的手中
[00:21:08.500 --> 00:21:10.500]  神答不答應我們祈禱
[00:21:10.500 --> 00:21:13.500]  何時答應我們祈禱
[00:21:13.500 --> 00:21:16.500]  我們可以祈求
[00:21:16.500 --> 00:21:19.500]  主權在神的手中
[00:21:19.500 --> 00:21:23.500]  當耶穌基督看到這五個人
[00:21:23.500 --> 00:21:29.500]  這麼獨特的信心行為的時候
[00:21:29.500 --> 00:21:32.500]  耶穌立刻停止他的講道
[00:21:32.500 --> 00:21:38.500]  立刻對他說:你的最先得到醫治
[00:21:38.500 --> 00:21:44.500]  所以這個看得到的信心是重要的
[00:21:44.500 --> 00:21:47.500]  在三方面我們看到
[00:21:47.500 --> 00:21:51.500]  這五個人信心獨特的地方
[00:21:51.500 --> 00:21:57.500]  就是有愛心行動的信心
[00:21:57.500 --> 00:22:00.500]  有愛心行動
[00:22:00.500 --> 00:22:07.500]  這四個朋友很關心這個不能走路的朋友
[00:22:07.500 --> 00:22:11.500]  所以可能放下他們自己的工作
[00:22:11.500 --> 00:22:14.500]  放下他們的面子
[00:22:14.500 --> 00:22:20.500]  因為要在人群擠擁到水洩不通的地方
[00:22:20.500 --> 00:22:23.500]  將這個病人帶到耶穌面前
[00:22:23.500 --> 00:22:27.500]  是一件很艱難的事
[00:22:27.500 --> 00:22:29.500]  但他們有愛心
[00:22:29.500 --> 00:22:31.500]  願意排除萬難
[00:22:31.500 --> 00:22:36.500]  將這個病人帶到耶穌基督面前
[00:22:36.500 --> 00:22:39.500]  我想大家見到都受感動
[00:22:39.500 --> 00:22:41.500]  耶穌見到都受感動
[00:22:41.500 --> 00:22:43.500]  愛是什麼呢?
[00:22:43.500 --> 00:22:46.500]  愛是不自私的
[00:22:46.500 --> 00:22:50.500]  愛不是只關心自己的好處
[00:22:50.500 --> 00:22:54.500]  愛是關心別人的需要
[00:22:54.500 --> 00:22:57.500]  好像這四個朋友一樣
[00:22:57.500 --> 00:23:01.500]  我相信那天他們可能要放下自己的工作
[00:23:01.500 --> 00:23:04.500]  賺錢的機會
[00:23:04.500 --> 00:23:11.500]  來將病人帶到耶穌基督面前
[00:23:11.500 --> 00:23:14.500]  很多這些人走到耶穌基督那裡去
[00:23:14.500 --> 00:23:18.500]  可能有些是有病的人
[00:23:18.500 --> 00:23:21.500]  他們等待耶穌基督的醫治
[00:23:21.500 --> 00:23:24.500]  很多人去聽耶穌基督講道
[00:23:24.500 --> 00:23:28.500]  但我相信這些人都多少有些自私
[00:23:28.500 --> 00:23:34.500]  可能這四個朋友將病人抬到耶穌基督所住的屋的時候
[00:23:34.500 --> 00:23:36.500]  見到那麼多人
[00:23:36.500 --> 00:23:38.500]  請你請你請你
[00:23:38.500 --> 00:23:41.500]  我們有個病人要去見耶穌基督
