
[00:00:00.000 --> 00:00:03.340]  如果你有留意今日的程序的話
[00:07:20.700 --> 00:07:23.000]  耶穌加上他十二個門徒
[00:07:23.000 --> 00:07:25.300]  手無寸鐵
[00:07:25.300 --> 00:07:29.400]  來來去去都是一些漁夫、農夫
[00:07:29.400 --> 00:07:34.200]  幾百一千的人去圍毆他們
[00:07:34.200 --> 00:07:37.800]  你要開始明白背景的重要性
[00:07:37.800 --> 00:07:39.400]  那時候是盂月節
[00:07:39.400 --> 00:07:41.100]  盂月節是拿來做什麼的
[00:07:41.100 --> 00:07:44.200]  盂月節是紀念以色列人出埃及
[00:07:44.200 --> 00:07:47.200]  紀念上帝通過摩西
[00:07:47.200 --> 00:07:48.000]  擅自摩西
[00:07:48.000 --> 00:07:50.600]  通過摩西以他大能的手
[00:07:50.600 --> 00:07:53.500]  怎樣去摧毀埃及
[00:07:53.500 --> 00:07:55.600]  實在
[00:07:55.600 --> 00:07:57.300]  於是每一個盂月節
[00:07:57.300 --> 00:07:59.000]  去到以色列人當中的時候
[00:07:59.000 --> 00:07:59.900]  他們很期待
[00:07:59.900 --> 00:08:02.100]  期待什麼歷史重演
[00:08:02.100 --> 00:08:04.100]  他們希望上帝重施故技
[00:08:04.100 --> 00:08:08.700]  他們希望上帝藉著另外一個摩西
[00:08:08.700 --> 00:08:11.500]  戴聖羅馬人
[00:08:11.500 --> 00:08:18.000]  以至他們可以重新建立以色列國
[00:08:18.000 --> 00:08:19.400]  如果你知道當時的猶太人
[00:08:19.400 --> 00:08:22.600]  分散天下很多的地方
[00:08:22.600 --> 00:08:24.300]  在盂月節的時候
[00:08:24.300 --> 00:08:27.300]  他們全部聚集在耶路撒冷
[00:08:27.300 --> 00:08:31.700]  耶路撒冷的人口可能是十倍
[00:08:31.700 --> 00:08:35.600]  比平時多了很多很多的人
[00:08:35.600 --> 00:08:37.900]  他們懷著復國的熱情
[00:08:37.900 --> 00:08:42.500]  他們懷著宗教的狂熱
[00:08:42.500 --> 00:08:43.800]  耶穌來到耶路撒冷
[00:08:43.800 --> 00:08:47.300]  耶穌是一個危險的人物
[00:08:47.300 --> 00:08:48.700]  他去到很多的地方
[00:08:48.700 --> 00:08:50.400]  都是一大幫人
[00:08:50.400 --> 00:08:55.000]  他所傳說的是天國的福音
[00:08:55.000 --> 00:08:57.900]  他所做的是神職歧視
[00:08:57.900 --> 00:08:59.300]  人們說耶穌是誰
[00:08:59.300 --> 00:09:00.200]  摩西在焉
[00:09:00.200 --> 00:09:02.400]  是另外一個大能的先知
[00:09:02.400 --> 00:09:03.800]  猶太人的君王
[00:09:03.800 --> 00:09:05.600]  大衛的後裔
[00:09:05.600 --> 00:09:08.100]  應許的救主
[00:09:08.100 --> 00:09:09.900]  我們可以想像當晚
[00:09:09.900 --> 00:09:11.900]  是多大的一個場面
[00:09:11.900 --> 00:09:13.500]  如果你拍一套戲的時候
[00:09:13.500 --> 00:09:16.500]  不是隨便找幾個人做卡拉貝爾
[00:09:16.500 --> 00:09:19.000]  你要有很多很多的士兵
[00:09:19.000 --> 00:09:22.500]  要有武器、火把、燈籠
[00:09:22.500 --> 00:09:24.800]  幾百到一千的人馬
[00:09:24.800 --> 00:09:30.800]  重重包圍著耶穌和門徒
[00:09:30.800 --> 00:09:32.200]  如果你是一個普通人
[00:09:32.200 --> 00:09:36.300]  你一定恐懼戰經
[00:09:36.300 --> 00:09:38.000]  但是主耶穌那一晚
[00:09:38.000 --> 00:09:41.000]  他異常的平靜
[00:09:41.000 --> 00:09:43.100]  耶穌就出來說
[00:09:43.100 --> 00:09:45.400]  你們找誰
[00:09:45.400 --> 00:09:49.600]  耶穌為何如此英勇和平靜
[00:09:49.600 --> 00:09:55.700]  因為他知道將要臨到自己的一切
[00:09:55.700 --> 00:09:59.800]  原來他一早已經知道
[00:09:59.800 --> 00:10:01.400]  耶穌一早已經知道
[00:10:01.400 --> 00:10:03.600]  將要發生在他身上的事
[00:10:03.600 --> 00:10:06.200]  他已經做好了心理的準備
[00:10:06.200 --> 00:10:08.700]  難怪他臨危不亂
[00:10:08.700 --> 00:10:11.300]  有沒有看過黑社會的電影
[00:10:11.300 --> 00:10:13.100]  大佬知道要被人砍的時候
[00:10:13.100 --> 00:10:15.700]  他跟他的弟弟說
[00:10:15.700 --> 00:10:18.400]  出來走也預了有今天
[00:10:18.400 --> 00:10:19.600]  耶穌就是這樣
[00:10:19.600 --> 00:10:21.000]  祂預了有那一天
[00:10:21.000 --> 00:10:22.500]  因為祂要做一個
[00:10:22.500 --> 00:10:26.200]  先知祂要向不義的世界宣誓
[00:10:26.200 --> 00:10:29.200]  所以我都預了有今天
[00:10:29.200 --> 00:10:31.400]  有了心理準備
[00:10:31.400 --> 00:10:32.700]  是不是就是這樣
[00:10:32.700 --> 00:10:35.300]  耶穌的平安、耶穌的安靜
[00:10:35.300 --> 00:10:37.900]  是不是因為祂預了有那一天
[00:10:37.900 --> 00:10:39.800]  不是
[00:10:39.800 --> 00:10:42.700]  如果你仔細閱讀約翰福音的時候
[00:10:42.700 --> 00:10:44.500]  你會知道
[00:10:44.500 --> 00:10:47.100]  耶穌什麼都知道
[00:10:47.100 --> 00:10:53.400]  耶穌什麼都在祂的掌管之中
[00:10:53.400 --> 00:10:55.300]  約翰福音第十三章第一節這樣說
[00:10:55.300 --> 00:10:56.100]  「如於節」
[00:10:56.100 --> 00:10:58.600]  以前耶穌知道自己
[00:10:58.600 --> 00:11:01.000]  離世歸父的時候到了
[00:11:01.000 --> 00:11:04.700]  耶穌又知道祂要出賣祂的是誰
[00:11:04.700 --> 00:11:07.400]  不單止祂知道誰會出賣祂
[00:11:07.400 --> 00:11:10.300]  祂派那個人出去
[00:11:10.300 --> 00:11:12.600]  去出賣祂
[00:11:12.600 --> 00:11:16.100]  耶穌不單止是知道
[00:11:16.100 --> 00:11:20.600]  祂完全掌管著祂自己的人生
[00:11:20.600 --> 00:11:22.900]  祂不要發生的事不會發生
[00:11:22.900 --> 00:11:25.500]  耶穌掌管了祂自己的命運
[00:11:25.500 --> 00:11:27.300]  甚至可以說
[00:11:27.300 --> 00:11:29.200]  耶穌掌管了你和我的命運
[00:11:29.200 --> 00:11:32.000]  耶穌掌管了全人類的命運
[00:11:32.000 --> 00:11:32.900]  耶穌是誰
[00:11:32.900 --> 00:11:36.200]  祂是那個全知全能的上帝
[00:11:36.200 --> 00:11:37.400]  如果耶穌不願意
[00:11:37.400 --> 00:11:39.700]  沒有人可以拘捕祂
[00:11:39.700 --> 00:11:40.600]  如果耶穌不願意
[00:11:40.600 --> 00:11:42.400]  沒有人可以征服祂
[00:11:42.400 --> 00:11:44.500]  於是耶穌說
[00:11:44.500 --> 00:11:46.000]  「你們找誰」
[00:11:46.000 --> 00:11:51.500]  帶我們進入整個故事的高潮
[00:11:51.500 --> 00:11:56.000]  約翰福音第十八章第五節
[00:11:56.000 --> 00:11:58.200]  「他們回答他」
[00:11:58.200 --> 00:11:59.600]  那撒勒人耶穌
[00:11:59.600 --> 00:12:00.700]  「你們找誰」
[00:12:00.700 --> 00:12:01.900]  他們的回答是
[00:12:01.900 --> 00:12:03.800]  那撒勒人耶穌
[00:12:03.800 --> 00:12:06.900]  耶穌對他們說
[00:12:06.900 --> 00:12:12.400]  「我就是」是一個比較直接的翻譯
[00:12:12.400 --> 00:12:14.800]  但是一個更好的翻譯
[00:12:14.800 --> 00:12:16.600]  不是「我就是」
[00:12:16.600 --> 00:12:18.400]  是「我是」
[00:12:18.400 --> 00:12:22.800]  耶穌的回答是「我是」
[00:12:22.800 --> 00:12:24.400]  如果你熟悉約翰福音的時候
[00:12:24.400 --> 00:12:26.400]  你會知道在約翰福音裡面
[00:12:26.400 --> 00:12:29.700]  耶穌說過七次很偉大的「我是」
[00:12:29.700 --> 00:12:31.400]  你記不記得
[00:12:31.400 --> 00:12:33.700]  「我是生命的量」第六章
[00:12:33.700 --> 00:12:36.600]  「我是世界的光」第八章
[00:12:36.600 --> 00:12:38.700]  「我是陽的門」第十章
[00:12:38.700 --> 00:12:40.700]  「我是好木人」第十章
[00:12:40.700 --> 00:12:43.400]  「我是復活與生命」第十一章
[00:12:43.400 --> 00:12:46.000]  「我是道路真理生命」第十四章
[00:12:46.000 --> 00:12:49.300]  「我是真葡萄樹」第十五章
[00:12:49.300 --> 00:12:54.900]  七個偉大的「我是」
[00:12:54.900 --> 00:12:56.200]  但是重要的部分
[00:12:56.200 --> 00:12:58.100]  原來不是「我是」什麼什麼
[00:12:58.100 --> 00:12:59.200]  我們很多時候就是說
[00:12:59.200 --> 00:13:00.600]  耶穌在比喻祂自己
[00:13:00.600 --> 00:13:02.000]  祂就是道路真理生命
[00:13:02.000 --> 00:13:05.800]  我們覺得後面那一段是很重要的
[00:13:05.800 --> 00:13:10.800]  然而更加重要的是前面那一段
[00:13:10.800 --> 00:13:12.900]  「我是」的原文
[00:13:12.900 --> 00:13:15.800]  希臘文是Ego-Amy
[00:13:15.800 --> 00:13:18.200]  這個字的原重要的地方在哪裡
[00:13:18.200 --> 00:13:20.400]  Ego-Amy其實是翻譯了
[00:13:20.400 --> 00:13:23.500]  舊約聖經裡面耶和華的名字
[00:13:23.500 --> 00:13:27.000]  我們知道耶和華是希伯來文
[00:13:27.000 --> 00:13:30.100]  也就是當它翻譯成為
[00:13:30.100 --> 00:13:31.700]  希臘文的時候
[00:13:31.700 --> 00:13:33.700]  出來的是Ego-Amy
[00:13:33.700 --> 00:13:38.200]  是我們今天的「我是」I am
[00:13:38.200 --> 00:13:40.700]  於是耶穌當祂說「我是」的時候
[00:13:40.700 --> 00:13:42.800]  其實有雙倍的意義
[00:13:42.800 --> 00:13:44.100]  祂說我就是祂了
[00:13:44.100 --> 00:13:45.900]  但是祂也在說
[00:13:45.900 --> 00:13:47.300]  我就是上帝
[00:13:47.300 --> 00:13:49.900]  耶穌套用了上帝的名字
[00:13:49.900 --> 00:13:50.800]  如果你有機會看
[00:13:50.800 --> 00:13:51.600]  就好像你知道
[00:13:51.600 --> 00:13:54.200]  耶穌不只是七次說「我是」
[00:13:54.200 --> 00:13:56.400]  祂經常都說「我是」
[00:13:56.400 --> 00:13:58.100]  動不動口就是「我是」
[00:13:58.100 --> 00:14:00.800]  耶穌說「我是」就是我的名字
[00:14:00.800 --> 00:14:01.600]  我是誰
[00:14:01.600 --> 00:14:03.500]  我是舊約聖經裡面
[00:14:03.500 --> 00:14:07.300]  耶和華的化身
[00:14:07.300 --> 00:14:09.200]  我想你留意
[00:14:09.200 --> 00:14:10.600]  當上帝的名字
[00:14:10.600 --> 00:14:13.900]  當耶穌啟示祂自己是「我是」的時候
[00:14:13.900 --> 00:14:16.500]  發生了什麼事
[00:14:16.500 --> 00:14:18.100]  第十八章第六節
[00:14:18.100 --> 00:14:20.900]  耶穌一對他們說
[00:14:20.900 --> 00:14:23.000]  我是I am
[00:14:23.000 --> 00:14:28.000]  他們就退後倒在地上
[00:14:28.000 --> 00:14:31.600]  你看不看見耶穌的威力
[00:14:31.600 --> 00:14:33.900]  當祂說祂自己的身份
[00:14:33.900 --> 00:14:34.700]  我是
[00:14:34.700 --> 00:14:37.400]  當祂將上帝的姓名
[00:14:37.400 --> 00:14:39.500]  啟示出來的時候
[00:14:39.500 --> 00:14:41.000]  祂是何等的強大
[00:14:41.000 --> 00:14:44.900]  於是他們就退後
[00:14:44.900 --> 00:14:48.000]  他們就倒地
[00:14:48.000 --> 00:14:51.400]  他們死了
[00:14:51.400 --> 00:14:54.400]  入了棺材
[00:14:54.400 --> 00:14:55.400]  你說沒有
[00:14:55.400 --> 00:14:57.900]  林六四沒有死
[00:14:57.900 --> 00:15:00.700]  是因為耶穌手下留情
[00:15:00.700 --> 00:15:03.000]  當你面對上帝的時候
[00:15:03.000 --> 00:15:06.300]  你沒有辦法不跌倒
[00:15:06.300 --> 00:15:07.100]  不知道你記不記得
[00:15:07.100 --> 00:15:08.700]  在舊約聖經裡面
[00:15:08.700 --> 00:15:10.500]  有一段聖經說到
[00:15:10.500 --> 00:15:14.900]  以塞亞先知面對聖潔的上帝
[00:15:14.900 --> 00:15:15.900]  在聖殿裡面
[00:15:15.900 --> 00:15:19.500]  上帝顯面給以塞亞先知
[00:15:19.500 --> 00:15:23.300]  連身邊的天使都掩著自己的眼睛
[00:15:23.300 --> 00:15:24.800]  然後他們在呼喊
[00:15:24.800 --> 00:15:27.100]  Holy Holy Holy
[00:15:27.100 --> 00:15:28.900]  聖災聖災聖災
[00:15:28.900 --> 00:15:32.200]  而當時以塞亞的回應是
[00:15:32.200 --> 00:15:34.400]  和在我滅亡了
[00:15:34.400 --> 00:15:36.000]  I am doomed
[00:15:36.000 --> 00:15:38.000]  因為我是一個不潔的人
[00:15:38.000 --> 00:15:42.200]  我在咀唇不潔的人當中
[00:15:42.200 --> 00:15:46.800]  以塞亞是一個忠心上帝的先知
[00:15:46.800 --> 00:15:48.400]  他尚且在上帝面前
[00:15:48.400 --> 00:15:49.800]  不能站立得住
[00:15:49.800 --> 00:15:53.600]  現在這幫這樣的外邦人
[00:15:53.600 --> 00:15:55.200]  這樣不信的猶太人
[00:15:55.200 --> 00:15:56.900]  他們叛逆不信
[00:15:56.900 --> 00:16:01.600]  他們怎麼可能在上帝面前站立得住
[00:16:01.600 --> 00:16:06.300]  我想你想想耶穌的威力
[00:16:06.300 --> 00:16:12.000]  當時不是一個兵丁跌倒
[00:16:12.000 --> 00:16:13.000]  不是幾個
[00:16:13.000 --> 00:16:14.500]  是一隊
[00:16:14.500 --> 00:16:17.100]  我們說的是幾百一千
[00:16:17.100 --> 00:16:19.900]  幾百一千不是豆腐兵
[00:16:19.900 --> 00:16:21.200]  是武功高強
[00:16:21.200 --> 00:16:23.600]  訓練有素的羅馬鬥士
[00:16:23.600 --> 00:16:28.900]  全部跌倒在地上雲飛魄散
[00:16:28.900 --> 00:16:30.700]  Who is Jesus
[00:16:30.700 --> 00:16:32.700]  耶穌是誰
[00:16:32.700 --> 00:16:37.000]  耶穌是否一個無力反抗的猶太拉肥
[00:16:37.000 --> 00:16:39.600]  耶穌是否一個勇敢
[00:16:39.600 --> 00:16:41.800]  但最後還是含冤受屈
[00:16:41.800 --> 00:16:45.500]  慘被處死的上帝先知
[00:16:45.500 --> 00:16:49.300]  還是耶穌是那個掌管一切
[00:16:49.300 --> 00:16:50.700]  全知全能
[00:16:50.700 --> 00:16:53.300]  卻又甘心奉獻自己
[00:16:53.300 --> 00:16:56.200]  上十字架的上帝
[00:16:56.200 --> 00:16:59.100]  That is the question
[00:16:59.100 --> 00:17:03.000]  耶穌完全掌管著祂自己的命運
[00:17:03.000 --> 00:17:05.900]  耶穌掌管著你和我的命運
[00:17:05.900 --> 00:17:10.000]  耶穌掌管著全人類的命運
[00:17:10.000 --> 00:17:12.900]  耶穌是誰
[00:17:12.900 --> 00:17:15.400]  祂是巨峰
[00:17:15.400 --> 00:17:17.400]  祂是洪水
[00:17:17.400 --> 00:17:18.800]  耶穌是獅王
[00:17:18.800 --> 00:17:20.600]  你記得在舊約聖經裡面說
[00:17:20.600 --> 00:17:23.500]  耶穌是猶大之派裡面的獅子
[00:17:23.500 --> 00:17:26.100]  The Lion of Judah
[00:17:26.100 --> 00:17:30.200]  我們現在看到的是獅子的咆哮
[00:17:30.200 --> 00:17:34.800]  祂向著這群羅馬的兵士
[00:17:34.800 --> 00:17:39.300]  顯出祂的權威
[00:17:39.300 --> 00:17:42.400]  幸好這只是一個警告
[00:17:42.400 --> 00:17:49.000]  這是一個將來審判的預演
[00:17:49.000 --> 00:17:50.900]  但是我想你記得這個大事
[00:17:50.900 --> 00:17:54.500]  有一天主耶穌基督會回來
[00:17:54.500 --> 00:17:57.600]  耶穌會將上帝的憤怒
[00:17:57.600 --> 00:17:59.900]  傾倒在這個世界上
[00:17:59.900 --> 00:18:02.900]  每一個不相信上帝的人
[00:18:02.900 --> 00:18:05.500]  不信福於福音的人
[00:18:05.500 --> 00:18:11.900]  都會被上帝的憤怒所審判
[00:18:11.900 --> 00:18:15.600]  我們回到約翰福音第十八章第七節
[00:18:15.600 --> 00:18:20.400]  祂又問他們你們找誰
[00:18:20.400 --> 00:18:21.700]  第二節
[00:18:21.700 --> 00:18:23.200]  剛才我錯過了
[00:18:23.200 --> 00:18:24.500]  重頭來過
[00:18:24.500 --> 00:18:26.300]  祂又再問他們你們找誰
[00:18:26.300 --> 00:18:27.700]  他們再說
[00:18:27.700 --> 00:18:30.500]  那撒勒人耶穌站起來
[00:18:30.500 --> 00:18:31.800]  耶穌回答說
[00:18:31.800 --> 00:18:33.900]  我已經告訴你們我就是
[00:18:33.900 --> 00:18:35.500]  然後耶穌再加多一句
[00:18:35.500 --> 00:18:36.800]  耶穌說
[00:18:36.800 --> 00:18:39.400]  你們若找的是我
[00:18:39.400 --> 00:18:43.400]  就讓這些人走吧
[00:18:43.400 --> 00:18:45.600]  耶穌好像跟他們在談判
[00:18:45.600 --> 00:18:47.000]  人質的交易
[00:18:47.000 --> 00:18:48.800]  祂說我留下
[00:18:48.800 --> 00:18:50.900]  但是你放他們走
[00:18:50.900 --> 00:18:52.600]  耶穌是君王
[00:18:52.600 --> 00:18:53.800]  耶穌說
[00:18:53.800 --> 00:18:59.600]  我要為我十二減一的門徒交換位置
[00:18:59.600 --> 00:19:02.100]  我留下他們走
[00:19:02.100 --> 00:19:05.200]  耶穌是好牧羊人
[00:19:05.200 --> 00:19:08.000]  好牧羊人要為他的羊寫記
