
[00:00:00.000 --> 00:00:02.240]  好,所以我們先領受成為位置
[00:04:09.760 --> 00:04:13.440]  原來有時候又不聽道就交流奶粉經驗了
[00:04:13.440 --> 00:04:16.000]  所以我又會建議那些夫婦
[00:04:16.000 --> 00:04:17.520]  就算帶小朋友回來崇拜
[00:04:17.520 --> 00:04:20.440]  就在聖經裡面取下一個撇下一個
[00:04:20.440 --> 00:04:22.560]  找一個上來也要聽道
[00:04:22.880 --> 00:04:23.960]  專心聽道
[00:04:23.960 --> 00:04:26.400]  如果你承認你的孩子不是野獸
[00:04:26.400 --> 00:04:27.600]  不需要兩個人看著他
[00:04:27.600 --> 00:04:30.080]  即是OK的,一個人看著已經夠了
[00:04:30.080 --> 00:04:32.080]  那你一個人在這裡聽道
[00:04:32.080 --> 00:04:34.960]  那個可能他沒有那麼專心聽道的時候
[00:04:34.960 --> 00:04:37.280]  但是你可以在私底下跟他分享
[00:04:37.280 --> 00:04:39.160]  下個星期就輪到
[00:04:39.160 --> 00:04:41.680]  電溫轉,原來是你看那個,我現在上去
[00:04:41.680 --> 00:04:43.600]  但是到了兩歲多的時候
[00:04:43.600 --> 00:04:45.720]  還讓他進去兒童崇拜
[00:04:45.720 --> 00:04:47.840]  這個是我自己一直想的
[00:04:47.840 --> 00:04:49.040]  牧養模式來的
[00:04:49.040 --> 00:04:51.920]  所以有時候我們就不要只這麼理論
[00:04:51.920 --> 00:04:53.920]  我們一家敬拜
[00:04:53.920 --> 00:04:57.160]  你有一家敬拜在你家裡面來敬拜
[00:04:57.160 --> 00:04:59.720]  所以第二代的基督徒
[00:04:59.720 --> 00:05:01.160]  不容易成長
[00:05:01.160 --> 00:05:04.000]  就算表面成長到
[00:05:04.000 --> 00:05:05.440]  但可能都有問題
[00:05:05.440 --> 00:05:08.240]  上兩個星期微沙團
[00:05:08.240 --> 00:05:10.360]  就有很親人
[00:05:10.360 --> 00:05:13.760]  就叫我去港島分享
[00:05:13.760 --> 00:05:15.080]  那我去囉
[00:05:15.080 --> 00:05:17.000]  誰知道當我一去的時候
[00:05:17.000 --> 00:05:19.240]  就剛好之前有一個團友分享
[00:05:19.240 --> 00:05:20.520]  他的信仰經歷
[00:05:20.520 --> 00:05:22.120]  我聽完之後我呆了
[00:05:22.120 --> 00:05:23.680]  後來完了之後
[00:05:23.680 --> 00:05:25.720]  他都流著眼淚抱我
[00:05:25.720 --> 00:05:26.720]  我說OK,乖乖
[00:05:26.720 --> 00:05:29.360]  他的父母是我們教會的元老
[00:05:29.360 --> 00:05:31.120]  是我跟他證婚的
[00:05:31.120 --> 00:05:33.040]  好了,他也很愛主
[00:05:33.040 --> 00:05:36.080]  但是誰知道這個神明從來沒有在教會甩過
[00:05:36.080 --> 00:05:37.240]  一直都在教會聚會
[00:05:37.240 --> 00:05:39.040]  但是當他分享的時候他說
[00:05:39.040 --> 00:05:40.440]  其實早幾年
[00:05:40.440 --> 00:05:42.440]  我進了黑社會
[00:05:42.440 --> 00:05:44.000]  我心想
[00:05:44.000 --> 00:05:45.920]  你兩個會都有參加
[00:05:45.920 --> 00:05:48.680]  黑社會又參加,教會你又參加
[00:05:48.680 --> 00:05:50.400]  黑白二道你都吃光了
[00:05:50.640 --> 00:05:51.880]  他說我會吸煙
[00:05:51.880 --> 00:05:53.480]  我會賭錢
[00:05:53.480 --> 00:05:54.600]  我會打架
[00:05:54.600 --> 00:05:57.800]  我完全沒有想過一個行上
[00:05:57.800 --> 00:06:00.280]  在教會很乖的小朋友
[00:06:00.280 --> 00:06:02.200]  原來有這樣的迷失
[00:06:02.200 --> 00:06:04.360]  我不知道他的父母知不知道
[00:06:04.360 --> 00:06:06.840]  但是接著
[00:06:06.840 --> 00:06:07.880]  他說很感恩
[00:06:07.880 --> 00:06:11.480]  神給我很多的經歷
[00:06:11.480 --> 00:06:13.520]  我又經歷到神
[00:06:13.520 --> 00:06:15.360]  於是我回到神的身邊
[00:06:15.360 --> 00:06:17.360]  現在都在參與侍奉
[00:06:17.360 --> 00:06:19.960]  所以其實不容易的
[00:06:20.160 --> 00:06:21.640]  就是第二代的基督徒
[00:06:21.640 --> 00:06:23.360]  所以
[00:06:23.360 --> 00:06:26.240]  《留意聖經》裡面所說的「教養」這個詞
[00:06:26.240 --> 00:06:28.040]  不是說一個故事
[00:06:28.040 --> 00:06:30.280]  教養是包含了訓練
[00:06:30.280 --> 00:06:32.320]  包含了栽培
[00:06:32.320 --> 00:06:34.400]  包含了調教
[00:06:34.400 --> 00:06:36.800]  不是一次兩次
[00:06:36.800 --> 00:06:38.760]  那是一生之久
[00:06:38.760 --> 00:06:45.360]  這一段的經文往往令到我們對「真言」有誤解
[00:06:45.360 --> 00:06:47.280]  因為這段經文太突出了
[00:06:47.280 --> 00:06:48.640]  「教養孩童」
[00:06:49.240 --> 00:06:50.840]  但是「真言」你有沒有留意到
[00:06:50.840 --> 00:06:52.040]  第六章
[00:06:52.040 --> 00:06:54.360]  那個做父親的教導
[00:06:54.360 --> 00:06:55.560]  那個孩子
[00:06:55.560 --> 00:06:56.560]  他的兒子
[00:06:56.560 --> 00:06:58.360]  不可以嫖妓
[00:06:58.360 --> 00:07:00.880]  嫖妓會害死你
[00:07:00.880 --> 00:07:04.960]  又教導他們的婚姻生活要忠於自己的配偶
[00:07:04.960 --> 00:07:08.160]  我絕對相信不是在主學教他們不要嫖妓
[00:07:08.160 --> 00:07:10.280]  雖然是要教,但不是那個年齡
[00:07:10.280 --> 00:07:13.840]  只是說「真言」其實是都教導子女
[00:07:13.840 --> 00:07:15.520]  當成年人結了婚的時候
[00:07:15.520 --> 00:07:17.800]  都不可以失去他應有的職份
[00:07:17.800 --> 00:07:19.120]  你要去教導
[00:07:19.640 --> 00:07:21.040]  所以不是一次兩次
[00:07:21.040 --> 00:07:22.640]  還有
[00:07:22.640 --> 00:07:26.240]  教導他要走當行的路
[00:07:26.240 --> 00:07:29.720]  原來的意思就是每一個小孩子
[00:07:29.720 --> 00:07:31.640]  都有獨特的性格
[00:07:31.640 --> 00:07:35.040]  你要按照他的性格
[00:07:35.040 --> 00:07:37.920]  去幫助他、塑造他
[00:07:37.920 --> 00:07:42.880]  而不是將你自己的意願強加於他身上
[00:07:42.880 --> 00:07:44.200]  特別是他的前途
[00:07:44.200 --> 00:07:46.640]  我自己曾經說過
[00:07:46.640 --> 00:07:48.440]  我到現在的數字都很亂
[00:07:48.560 --> 00:07:49.960]  其實這是心理反彈
[00:07:49.960 --> 00:07:51.440]  因為我爸爸是會計
[00:07:51.440 --> 00:07:54.040]  我五年級已經和他打算盤來計數
[00:07:54.040 --> 00:07:56.200]  那個年代沒有計數機,真的很慘
[00:07:56.200 --> 00:07:58.200]  不懂怎樣來得及去做
[00:07:58.200 --> 00:08:01.200]  現在我所有的弟妹都是會計
[00:08:01.200 --> 00:08:02.480]  我弟弟是會計師
[00:08:02.480 --> 00:08:04.000]  我不知道幸還是不幸
[00:08:04.000 --> 00:08:06.280]  我弟弟的子女全部都是讀會計的
[00:08:06.280 --> 00:08:09.480]  現在女兒回來後也是在大學裡讀會計
[00:08:09.480 --> 00:08:11.600]  在家裡一定要「你要走這條路」
[00:08:11.600 --> 00:08:14.960]  但是如果那個人的性格不是這樣就糟糕了
[00:08:14.960 --> 00:08:17.080]  我根本不喜歡對著數字
[00:08:17.080 --> 00:08:18.440]  我喜歡和別人聊天
[00:08:18.680 --> 00:08:21.840]  但是一分一毫都要來得及去計得很清楚
[00:08:21.840 --> 00:08:22.800]  是無謂的
[00:08:22.800 --> 00:08:26.320]  所以其實你要按照他的獨特性格
[00:08:26.320 --> 00:08:27.840]  來得及去塑造他
[00:08:27.840 --> 00:08:28.640]  當然
[00:08:28.640 --> 00:08:31.640]  做父母一定要為自己的子女
[00:08:31.640 --> 00:08:33.680]  定下一些目標和方向
[00:08:33.680 --> 00:08:36.160]  不可能不為他定目標和方向
[00:08:36.160 --> 00:08:38.240]  但是你仍然要用信心
[00:08:38.240 --> 00:08:39.680]  很簡單舉個例子
[00:08:39.680 --> 00:08:41.400]  新一代的年輕父母
[00:08:41.400 --> 00:08:43.600]  你的兒子出生沒多久
[00:08:43.600 --> 00:08:45.080]  你已經替他買定那些保險
[00:08:45.080 --> 00:08:47.120]  就是那些什麼教育保險
[00:08:47.120 --> 00:08:50.280]  將來可以出國讀書有一大筆錢
[00:08:50.280 --> 00:08:50.960]  說真的
[00:08:50.960 --> 00:08:52.720]  你怎麼知道你兒子一定能讀書呢?
[00:08:52.720 --> 00:08:54.560]  可能他中三就已經出來工作了
[00:08:54.560 --> 00:08:55.360]  他不喜歡讀書
[00:08:55.360 --> 00:08:56.320]  不要緊
[00:08:56.320 --> 00:08:57.600]  都可以拿回來的
[00:08:57.600 --> 00:08:59.080]  都是一個信心的擺上嘛
[00:08:59.080 --> 00:08:59.640]  是不是?
[00:08:59.640 --> 00:09:02.200]  我們有沒有這個方向呢?
[00:09:02.200 --> 00:09:05.000]  但是我想提醒你們
[00:09:05.000 --> 00:09:08.720]  當你要為你的子女想目標方向的時候
[00:09:08.720 --> 00:09:10.920]  你有沒有先想一想自己?
[00:09:10.920 --> 00:09:13.520]  你很想你的兒女來有成材
[00:09:13.520 --> 00:09:14.400]  你有沒有想一想
[00:09:15.080 --> 00:09:17.800]  我怎樣才可以成為一個
[00:09:17.800 --> 00:09:19.720]  討神喜悅
[00:09:19.720 --> 00:09:22.720]  合神心意的父母
[00:09:22.720 --> 00:09:24.800]  這個是很重要的
[00:09:24.800 --> 00:09:27.320]  我怎樣可以做一個稱職的父母?
[00:09:27.320 --> 00:09:29.080]  我在神的眼中
[00:09:29.080 --> 00:09:31.720]  我究竟是不是一個令到神很開心的
[00:09:31.720 --> 00:09:32.800]  很稱職的
[00:09:32.800 --> 00:09:35.560]  按神心意而行的父母呢?
[00:09:35.560 --> 00:09:37.240]  沒錯
[00:09:37.240 --> 00:09:38.480]  兒女是我們的產業
[00:09:38.480 --> 00:09:41.640]  但是不要忘記我也是受託去管理他們
[00:09:41.640 --> 00:09:43.280]  培育他們
[00:09:44.040 --> 00:09:46.720]  所以我覺得我們學習的開始
[00:09:46.720 --> 00:09:49.280]  不是怎樣去管教你的子女
[00:09:49.280 --> 00:09:51.680]  我們學習的開始
[00:09:51.680 --> 00:09:55.360]  是我們要怎樣做一個討神喜悅的父母
[00:09:55.360 --> 00:09:58.880]  但是要接受一個很殘酷的現實
[00:09:58.880 --> 00:10:01.680]  就是你無論怎樣好也好
[00:10:01.680 --> 00:10:04.840]  但未必等於你的兒女一定好的
[00:10:04.840 --> 00:10:06.600]  大家會看到
[00:10:06.600 --> 00:10:09.400]  臭罌不一定會出臭草的
[00:10:09.400 --> 00:10:10.840]  可能父母很差
[00:10:10.840 --> 00:10:13.040]  但是子女可以很認真
[00:10:13.520 --> 00:10:15.080]  但我又見過很不幸地
[00:10:15.080 --> 00:10:17.240]  有些父母很好
[00:10:17.240 --> 00:10:18.560]  是很溫馨
[00:10:18.560 --> 00:10:19.760]  好好的
[00:10:19.760 --> 00:10:22.280]  但是他給他的兒女一個很溫暖的家庭
[00:10:22.280 --> 00:10:25.080]  但是兒女成長去有自己的群體
[00:10:25.080 --> 00:10:26.920]  可能會偏差的
[00:10:26.920 --> 00:10:29.000]  最簡單舉一個例子
[00:10:29.000 --> 00:10:31.600]  薩姆爾
[00:10:31.600 --> 00:10:33.320]  他前車可鑒
[00:10:33.320 --> 00:10:36.880]  他看到他之前的師父
[00:10:36.880 --> 00:10:38.280]  以尼一會兒我們會看
[00:10:38.280 --> 00:10:40.160]  縱容自己兩個兒子
[00:10:40.160 --> 00:10:42.360]  結果神廢棄了他的職份
[00:10:42.840 --> 00:10:44.000]  薩姆爾接棒
[00:10:44.000 --> 00:10:46.400]  薩姆爾做得非常好的
[00:10:46.400 --> 00:10:49.480]  你站在聖經裡面當著這麼多群眾說
[00:10:49.480 --> 00:10:50.720]  我牧養你們這麼多年
[00:10:50.720 --> 00:10:51.800]  我有沒有欺負過你們
[00:10:51.800 --> 00:10:53.560]  有沒有拿過你們一些東西
[00:10:53.560 --> 00:10:55.280]  我有沒有收受賄賂
[00:10:55.280 --> 00:10:57.360]  眾民都說你做得很好
[00:10:57.360 --> 00:11:00.800]  但薩姆爾兩個兒子竟然是甚麼
[00:11:00.800 --> 00:11:02.280]  走歪路
[00:11:02.280 --> 00:11:03.800]  收受賄賂
[00:11:03.800 --> 00:11:05.760]  給人民帶去唾棄
[00:11:05.760 --> 00:11:09.120]  我相信薩姆爾有一個生命的教育
[00:11:09.120 --> 00:11:12.520]  但都未必能夠完全影響到他的孩子
[00:11:13.200 --> 00:11:14.880]  這是一個殘酷的現實
[00:11:14.880 --> 00:11:16.400]  我們要接受
[00:11:16.400 --> 00:11:18.600]  就正如很簡單舉個例子
[00:11:18.600 --> 00:11:19.640]  我當中有老師
[00:11:19.640 --> 00:11:22.440]  老師很認真地備課
[00:11:22.440 --> 00:11:24.240]  好好地去教導學生
[00:11:24.240 --> 00:11:26.680]  不等於每個學生都受感動
[00:11:26.680 --> 00:11:29.640]  不等於每個學生都很努力去學習
[00:11:29.640 --> 00:11:31.200]  一樣有很多頑劣的學生
[00:11:31.200 --> 00:11:32.320]  一樣不做功課
[00:11:32.320 --> 00:11:34.920]  我自己也有很深的體會
[00:11:34.920 --> 00:11:37.120]  縱使我怎樣用我的生命
[00:11:37.120 --> 00:11:38.760]  來去演繹我的信仰
[00:11:38.760 --> 00:11:39.680]  我的教導
[00:11:39.680 --> 00:11:41.360]  怎樣做一個好的榜樣
[00:11:41.760 --> 00:11:45.360]  但不等於你可以激勵所有弟兄姊妹以心愛主
[00:11:45.360 --> 00:11:48.360]  但無論怎樣也好
[00:11:48.360 --> 00:11:49.640]  你不可以放棄
[00:11:49.640 --> 00:11:52.000]  你要盡力而為
[00:11:52.000 --> 00:11:54.280]  你仍然要守望你的兒女
[00:11:54.280 --> 00:11:56.240]  你要為你的兒女
[00:11:56.240 --> 00:11:57.320]  來禱告
[00:11:57.320 --> 00:11:58.600]  關心她
[00:11:58.600 --> 00:12:00.240]  這是很重要
[00:12:00.240 --> 00:12:01.400]  當然
[00:12:01.400 --> 00:12:03.120]  在這個過程裏面
[00:12:03.120 --> 00:12:05.560]  你不只是理論去教導她
[00:12:05.560 --> 00:12:07.280]  你本身
[00:12:07.280 --> 00:12:08.800]  你是否棋身
[00:12:08.800 --> 00:12:10.800]  來帶她去得正
[00:12:11.880 --> 00:12:13.760]  兒女有好的成長
[00:12:13.760 --> 00:12:16.320]  不是你只是推她去讀一間名校
[00:12:16.320 --> 00:12:18.560]  或者上多少課程
[00:12:18.560 --> 00:12:19.960]  叫她去補習
[00:12:19.960 --> 00:12:24.080]  不只是加強那些學習技巧就足夠
[00:12:24.080 --> 00:12:25.800]  這些是需要的
[00:12:25.800 --> 00:12:28.040]  但我們又要想一想
[00:12:28.040 --> 00:12:31.080]  我們的新教是怎樣
[00:12:31.080 --> 00:12:33.160]  剛才諾鋒也說
[00:12:33.160 --> 00:12:37.520]  他自己生命的教育是很重要的父母
[00:12:37.520 --> 00:12:40.280]  你留意到我特意用了兩張 PowerPoint
[00:12:40.280 --> 00:12:41.920]  我想你留意時間
[00:12:41.920 --> 00:12:45.680]  一張其實是二零一零年七月的報紙
[00:12:45.680 --> 00:12:48.880]  另外一張是今年的報紙
[00:12:48.880 --> 00:12:51.960]  我只是想帶出一個永恆的真理
[00:12:51.960 --> 00:12:52.960]  就是甚麼呢
[00:12:52.960 --> 00:12:55.840]  道來道去的調查都是一樣的
[00:12:55.840 --> 00:12:58.680]  就是父母其實是在影響自己的兒女
[00:12:58.680 --> 00:13:00.040]  你的生命
[00:13:00.040 --> 00:13:01.240]  就是在影響兒女
[00:13:01.240 --> 00:13:05.400]  現在一個調查就是新一代的新婚仔是完全不懂禮貌的
[00:13:05.400 --> 00:13:06.480]  不懂得說多謝的
[00:13:06.480 --> 00:13:07.520]  不懂得說麻煩的
[00:13:07.520 --> 00:13:09.320]  原來就是父母造成
[00:13:09.880 --> 00:13:11.440]  父母可能家裏有工人
[00:13:11.440 --> 00:13:12.240]  有姐姐
[00:13:12.240 --> 00:13:13.680]  我付了錢的了
[00:13:13.680 --> 00:13:14.440]  服侍我
[00:13:14.440 --> 00:13:15.760]  倒杯茶給我
[00:13:15.760 --> 00:13:17.760]  你為甚麼要說多謝
[00:13:17.760 --> 00:13:20.240]  但絕對不是這樣
[00:13:20.240 --> 00:13:22.720]  (請工人回來都要請工人)
[00:13:22.720 --> 00:13:24.520]  是呀,有禮貌的
[00:13:24.520 --> 00:13:26.400]  我當年也有請工人
[00:13:26.400 --> 00:13:28.960]  工人倒杯茶給我
[00:13:28.960 --> 00:13:30.840]  我都會說麻煩和多謝
[00:13:30.840 --> 00:13:31.480]  我已經說過
[00:13:31.480 --> 00:13:32.800]  十點鐘他一定要睡覺
[00:13:32.800 --> 00:13:34.040]  不用去工作
[00:13:34.040 --> 00:13:35.200]  因為他都要休息
[00:13:35.200 --> 00:13:37.640]  今天師母倒杯茶給我
[00:13:37.640 --> 00:13:38.920]  我都會說多謝、麻煩
[00:13:38.920 --> 00:13:40.240]  他絕對不是工人
[00:13:40.240 --> 00:13:42.640]  但我都會說麻煩和多謝
[00:13:42.640 --> 00:13:45.080]  出去快餐店吃東西的時候
[00:13:45.080 --> 00:13:46.320]  我會自己扔東西
[00:13:46.320 --> 00:13:48.240]  如果有人來收東西的時候
[00:13:48.240 --> 00:13:48.840]  有時收得很快
[00:13:48.840 --> 00:13:50.360]  你未吃完已經收你的東西了
[00:13:50.360 --> 00:13:51.920]  但我都會說一聲
[00:13:51.920 --> 00:13:53.280]  麻煩、多謝
[00:13:53.280 --> 00:13:55.640]  這不就是生命教育嗎
[00:13:55.640 --> 00:13:58.000]  如果我們做得不好的時候
[00:13:58.000 --> 00:13:59.960]  你的兒女怎會有好的成長
[00:13:59.960 --> 00:14:02.600]  我自己看了一篇文章
[00:14:02.600 --> 00:14:04.320]  大家將PowerPoint出來
[00:14:04.320 --> 00:14:06.760]  其實這個較長的版本
[00:14:06.760 --> 00:14:08.680]  已經印在你的筆記上
[00:14:08.680 --> 00:14:09.960]  我不會全部讀完
[00:14:09.960 --> 00:14:11.440]  在負面的裡面
[00:14:11.440 --> 00:14:13.680]  在敵意裡面成長的孩子
[00:14:13.680 --> 00:14:16.120]  很容易就喜歡好勇鬥狠
[00:14:16.120 --> 00:14:18.600]  在羞辱裡面長大的小朋友
[00:14:18.600 --> 00:14:20.800]  將來就很容易心懷內疚
[00:14:20.800 --> 00:14:22.200]  沒有自信心
[00:14:22.200 --> 00:14:24.760]  但從正面來看
[00:14:24.760 --> 00:14:27.560]  如果你能夠在鼓勵之中長大的孩子
[00:14:27.560 --> 00:14:29.800]  將來就會充滿了自信
[00:14:29.800 --> 00:14:31.800]  肯定中長大的孩子
[00:14:31.800 --> 00:14:34.480]  將來就能夠自愛自重
[00:14:34.480 --> 00:14:36.560]  較長的在筆記裡面
[00:14:36.560 --> 00:14:38.320]  這個是很清楚的
[00:14:38.640 --> 00:14:40.400]  就是你生命的教育是怎樣
[00:14:40.400 --> 00:14:42.080]  你就影響著你的兒女
[00:14:42.080 --> 00:14:45.920]  但是不要忘記你還是基督徒的身份
[00:14:45.920 --> 00:14:48.800]  你基督徒的身份你就要多想一層
[00:14:48.800 --> 00:14:51.520]  你和神的關係是怎樣
[00:14:51.520 --> 00:14:54.280]  你對神的愛是怎樣
[00:14:54.280 --> 00:14:56.280]  你有沒有委身於神
[00:14:56.280 --> 00:15:00.640]  原來這一樣也直接影響著你的兒女的成長
[00:15:00.640 --> 00:15:03.040]  我們一起來去讀
[00:15:03.040 --> 00:15:05.400]  《針研》二十章第七節
[00:15:05.400 --> 00:15:06.440]  我們一起來讀出
[00:15:07.280 --> 00:15:09.280]  行為純正的二人
[00:15:09.280 --> 00:15:11.560]  他的子孫是有福的
[00:15:11.560 --> 00:15:14.360]  接著另外一段歷經文我們更加熟悉的
[00:15:14.360 --> 00:15:17.160]  就是《詩篇》一百零三篇的第十七節
[00:15:17.160 --> 00:15:18.360]  我們一起來讀出
