
[00:00:00.000 --> 00:00:03.080]  Hello 大家好 各位聽眾姊妹 早安
[00:03:02.840 --> 00:03:07.320]  但是似乎現在的感覺不一樣
[00:03:07.320 --> 00:03:12.840]  現在我們可能會覺得有些人比較負面
[00:03:12.840 --> 00:03:16.840]  但是我會覺得現在才符合世界的現實
[00:03:16.840 --> 00:03:18.600]  世界的真相
[00:03:18.600 --> 00:03:21.480]  不是說我們以往活在一個不現實的世界
[00:03:21.480 --> 00:03:23.960]  而是以往神給我們很多恩典
[00:03:23.960 --> 00:03:27.640]  問題是我們有沒有去珍惜那個機會
[00:03:27.640 --> 00:03:31.240]  今天當我們看這一段聖經裡面講到
[00:03:31.240 --> 00:03:32.680]  初期教會的時候
[00:03:32.680 --> 00:03:34.280]  我們要明白初期教會
[00:03:34.280 --> 00:03:37.480]  其實都是身處一個動亂不安的日子
[00:03:37.480 --> 00:03:42.040]  教會的誕生就是在這種動亂不安的日子
[00:03:42.040 --> 00:03:43.640]  有多動亂不安呢?
[00:03:43.640 --> 00:03:46.040]  如果你是猶太人的話
[00:03:46.040 --> 00:03:49.400]  你會覺得很不安
[00:03:49.400 --> 00:03:50.040]  為什麼不安呢?
[00:03:50.040 --> 00:03:54.200]  因為你相信神應許給你這個地方
[00:03:54.200 --> 00:03:55.560]  這個土地、這個國家
[00:03:55.560 --> 00:03:57.000]  現在不再是你
[00:03:57.000 --> 00:03:59.000]  是羅馬人的統治
[00:03:59.000 --> 00:04:03.000]  所以猶太人中間有些極端的分子
[00:04:03.000 --> 00:04:06.760]  想用武力革命推翻羅馬政權
[00:04:06.760 --> 00:04:10.040]  甚至他們有一個黨派叫備守黨
[00:04:10.040 --> 00:04:13.240]  耶穌有一個門徒叫做憤慮黨人
[00:04:13.240 --> 00:04:15.720]  或者新的翻譯叫做激進派
[00:04:15.720 --> 00:04:18.120]  他們就是這種
[00:04:18.120 --> 00:04:21.720]  期望透過武力革命推翻羅馬
[00:04:21.720 --> 00:04:22.680]  另外有一些
[00:04:22.680 --> 00:04:24.280]  如果你不是那一種的話
[00:04:24.280 --> 00:04:26.200]  當時可能只是猶太人
[00:04:26.200 --> 00:04:30.520]  很仰望、很期待尼塞亞來到
[00:04:30.520 --> 00:04:33.320]  而他們心目中的尼塞亞就好像大衛王那樣
[00:04:33.320 --> 00:04:36.120]  建立一個屬於猶太人的國家
[00:04:36.120 --> 00:04:41.800]  回復神親自的統治
[00:04:41.800 --> 00:04:44.440]  當耶穌宣稱是尼塞亞的時候
[00:04:44.440 --> 00:04:47.560]  有一部分的門徒真的有這樣的期望
[00:04:47.560 --> 00:04:50.360]  但他發現原來耶穌所說的尼塞亞
[00:04:50.360 --> 00:04:52.600]  他自己這一位的尼塞亞
[00:04:52.600 --> 00:04:54.600]  不是武力推翻羅馬政權
[00:04:54.600 --> 00:04:56.760]  不是建立一個地上的國家
[00:04:56.760 --> 00:04:58.600]  而是建立一個天國
[00:04:58.600 --> 00:05:01.240]  而這個天國是透過十字架
[00:05:01.240 --> 00:05:05.800]  是透過人生命、人生的改變來實現
[00:05:05.800 --> 00:05:10.040]  對於有些人來說是很難理解的
[00:05:10.040 --> 00:05:14.520]  而教會開始耶穌基督是上帝的兒子
[00:05:14.520 --> 00:05:16.600]  如果我們是當時的門徒
[00:05:16.600 --> 00:05:19.000]  我們有這樣相信的時候
[00:05:19.000 --> 00:05:21.160]  可能你會問一個問題
[00:05:21.160 --> 00:05:23.480]  為何我們面對這麼多迫害?
[00:05:23.480 --> 00:05:27.000]  今日經文裏面一開始是講掃羅
[00:05:27.000 --> 00:05:28.520]  是贊成的
[00:05:28.520 --> 00:05:30.760]  其實我們看《小徒行傳》這幾章
[00:05:30.760 --> 00:05:33.000]  都挺峰迴路轉的
[00:05:33.000 --> 00:05:35.240]  如果很戲劇性去看的時候
[00:05:35.240 --> 00:05:37.240]  這個戲劇都挺特別的
[00:05:37.240 --> 00:05:38.440]  很精彩的
[00:05:38.440 --> 00:05:40.520]  譬如初期教會
[00:05:40.520 --> 00:05:45.960]  我想迫害未來到耶路撒冷之前
[00:05:45.960 --> 00:05:46.920]  有很多人
[00:05:46.920 --> 00:05:49.160]  譬如在第2章的五重節
[00:05:49.160 --> 00:05:50.280]  聖靈降臨
[00:05:50.280 --> 00:05:51.480]  很多人信耶穌
[00:05:51.480 --> 00:05:54.920]  很多人接受耶穌就是尼塞亞
[00:05:54.920 --> 00:05:56.920]  很多人洗禮
[00:05:56.920 --> 00:05:58.920]  可以一次講到三千人
[00:05:58.920 --> 00:06:02.200]  其實故事一轉的時候
[00:06:02.200 --> 00:06:03.960]  劇情一轉的時候
[00:06:03.960 --> 00:06:07.880]  就是在說初期教會面對很大的迫害
[00:06:07.880 --> 00:06:09.480]  在第6章的時候
[00:06:09.480 --> 00:06:10.600]  面對迫害之前
[00:06:10.600 --> 00:06:13.320]  是說有一些混亂
[00:06:13.320 --> 00:06:14.520]  所以要選立執事
[00:06:14.520 --> 00:06:16.360]  門徒說我們
[00:06:16.360 --> 00:06:18.280]  放下傳道、祈禱
[00:06:18.280 --> 00:06:19.880]  而去管理凡事是不適宜的
[00:06:19.880 --> 00:06:23.400]  於是選了六個做執事
[00:06:23.400 --> 00:06:26.040]  而看他們的名稱、名字
[00:06:26.040 --> 00:06:27.400]  他們有希臘背景的
[00:06:27.400 --> 00:06:29.800]  所以這些執事其實就是
[00:06:29.800 --> 00:06:32.520]  雙語文化、跨文化的特質
[00:06:32.520 --> 00:06:33.960]  即是又懂得希伯來語
[00:06:33.960 --> 00:06:34.920]  又懂得希臘語
[00:06:34.920 --> 00:06:36.520]  因為他們的名字是希臘文
[00:06:36.520 --> 00:06:40.520]  但是這些執事出現了之後
[00:06:40.520 --> 00:06:42.280]  其實出現的是甚麼問題呢?
[00:06:42.280 --> 00:06:43.560]  是迫害
[00:06:43.560 --> 00:06:46.040]  屍體犯被打死
[00:06:46.040 --> 00:06:48.520]  接著今日經文第8章開始的時候
[00:06:48.520 --> 00:06:50.120]  其實前面講得很混亂
[00:06:50.120 --> 00:06:51.400]  接著素來都贊同
[00:06:51.400 --> 00:06:53.320]  如何去迫害教會
[00:06:53.320 --> 00:06:55.320]  處死這個屍體犯
[00:06:55.320 --> 00:06:59.880]  接著這個混亂令到初期誕生的教會
[00:06:59.880 --> 00:07:01.000]  沒有安寧
[00:07:01.000 --> 00:07:03.000]  於是門徒就死了
[00:07:03.000 --> 00:07:06.040]  不過在第9章
[00:07:06.040 --> 00:07:08.600]  素來就遇上在大馬式路上
[00:07:08.600 --> 00:07:11.480]  他準備去繼續迫害基督徒的時候
[00:07:11.480 --> 00:07:12.760]  神呼召他
[00:07:12.760 --> 00:07:16.600]  所以場景在第7、8、9章
[00:07:16.600 --> 00:07:24.280]  其實都是鋪排著素來成為主所呼召的門徒
[00:07:24.280 --> 00:07:27.480]  「千變萬變,使命不變」
[00:07:27.480 --> 00:07:30.200]  在一個社會動亂不安的日子
[00:07:30.200 --> 00:07:32.120]  我們更加要抓緊
[00:07:32.120 --> 00:07:33.880]  其實在不同的時代裡面
[00:07:33.880 --> 00:07:35.320]  神給我們的使命是甚麼?
[00:07:35.320 --> 00:07:37.320]  給你的使命是甚麼?
[00:07:37.320 --> 00:07:40.200]  今日跟大家分享這個人物叫做肥理
[00:07:40.200 --> 00:07:43.400]  聖經裡面描述他的篇章也不算太少
[00:07:43.400 --> 00:07:47.960]  不過我們方派教會未必很重視這個執事
[00:07:47.960 --> 00:07:51.640]  不過原來在東正教、路德宗、聖公宗
[00:07:51.640 --> 00:07:56.600]  其實都有一個禮儀或者做法
[00:07:56.600 --> 00:07:59.320]  就是在某些日子裡面
[00:07:59.320 --> 00:08:02.040]  思想肥理的生平
[00:08:02.040 --> 00:08:05.000]  透過這幾段聖經來默想
[00:08:05.000 --> 00:08:07.960]  特別是肥理作為執事
[00:08:07.960 --> 00:08:11.800]  也是作為第一位的跨文化宣教士
[00:08:11.800 --> 00:08:15.640]  他比保羅更早將福音傳給外邦人
[00:08:15.640 --> 00:08:17.240]  是很特別的人物
[00:08:17.240 --> 00:08:22.840]  其實我去今日的土耳其
[00:08:22.840 --> 00:08:24.120]  有一個地方
[00:08:24.120 --> 00:08:26.200]  可能有些人去旅行也去過
[00:08:26.200 --> 00:08:27.160]  如果去過土耳其的話
[00:08:27.160 --> 00:08:29.800]  一定會去一個叫棉花堡的地方
[00:08:29.800 --> 00:08:36.840]  棉花堡是聖經裡面的稱呼叫希拉波納、希拉波利
[00:08:36.840 --> 00:08:39.080]  在教會歷史傳統裡面
[00:08:39.080 --> 00:08:40.840]  他們說在那裡
[00:08:40.840 --> 00:08:41.480]  應該這麼說
[00:08:41.480 --> 00:08:44.840]  考古學家在那裡找到一個墳墓
[00:08:44.840 --> 00:08:48.200]  他們說相傳是肥理的墳墓
[00:08:48.200 --> 00:08:52.760]  因為相傳肥理晚年在土耳其
[00:08:52.760 --> 00:08:54.600]  稍後會再講到這個部分
[00:08:54.600 --> 00:08:56.840]  這個經文裡面
[00:08:56.840 --> 00:08:59.240]  其實東正教、路德宗或者聖公宗
[00:08:59.240 --> 00:09:01.800]  都有一個去思想、去幻想
[00:09:01.800 --> 00:09:03.720]  這一位的傳道者
[00:09:03.720 --> 00:09:08.440]  在今天對我們的生命意義是什麼的地方
[00:09:08.440 --> 00:09:10.680]  我們看回聖經
[00:09:10.680 --> 00:09:12.040]  這裡有個地圖
[00:09:12.040 --> 00:09:17.880]  網上講道或者網上課程的好處
[00:09:17.880 --> 00:09:20.520]  就是這些地圖打出來就清楚一點
[00:09:20.520 --> 00:09:22.680]  因為如果在教會的計劃器寫出來的話
[00:09:22.680 --> 00:09:24.760]  可能字體會小,看不清楚
[00:09:24.760 --> 00:09:28.840]  聖經裡面描述到這些肥力去到哪裡呢?
[00:09:28.840 --> 00:09:31.480]  初期教會開始的時候在耶路撒冷
[00:09:31.480 --> 00:09:35.240]  肥理就在那裡被揀選成為執事
[00:09:35.240 --> 00:09:38.360]  然後經文就講到他去了撒瑪利亞
[00:09:38.360 --> 00:09:39.480]  他去了撒瑪利亞之後
[00:09:39.480 --> 00:09:43.080]  下一個片段就說去了加薩的地方
[00:09:43.080 --> 00:09:46.920]  下去加薩的地方遇上埃及亞伯太監
[00:09:46.920 --> 00:09:51.080]  然後又說他去了另外一個地方叫做阿索都
[00:09:51.080 --> 00:09:53.960]  這個都是今天屬於加薩的地方
[00:09:53.960 --> 00:09:56.520]  今天屬於巴勒斯坦的地方
[00:09:56.520 --> 00:10:01.480]  昔日就是外邦人那些聚居的地方
[00:10:01.480 --> 00:10:04.360]  到最後他的落腳點就是撒瑪利亞
[00:10:04.360 --> 00:10:06.200]  是海港的城市
[00:10:06.200 --> 00:10:11.720]  在那裡聖經也描述到他在那個地方的一些工作
[00:10:11.720 --> 00:10:15.320]  而教會的傳統裡面認為
[00:10:15.320 --> 00:10:16.440]  聖經沒有講的
[00:10:16.440 --> 00:10:18.440]  不過初期教會的傳說
[00:10:18.440 --> 00:10:20.040]  或者一些的文獻
[00:10:20.040 --> 00:10:22.280]  沒有納入聖經的文獻
[00:10:22.280 --> 00:10:27.400]  就描述到這個肥利去了艾登的地方
[00:10:27.400 --> 00:10:29.320]  做那個地方的主教
[00:10:29.320 --> 00:10:33.480]  當然主教這個概念是比較後來才有的
[00:10:33.480 --> 00:10:35.560]  不過當時就是這樣相信
[00:10:35.560 --> 00:10:42.520]  所以我們就說這個肥利後來就死在土耳其
[00:10:42.520 --> 00:10:44.120]  大概那個位置
[00:10:44.120 --> 00:10:52.360]  如果說希拉玻力就大概在這個位置一個小小的地方
[00:10:52.360 --> 00:10:56.760]  所以就是這個肥利他的生平就是這樣
[00:10:56.760 --> 00:11:04.760]  肥利他出場的處境就是一個動盪不安的環境
[00:11:04.760 --> 00:11:07.160]  而我們看回聖經裡面
[00:11:07.160 --> 00:11:11.160]  紹行傳的描述就是這個揀選員
[00:11:11.160 --> 00:11:13.240]  就是揀選執事的過程
[00:11:13.240 --> 00:11:17.560]  我們看到的其實就是
[00:11:17.560 --> 00:11:20.920]  這些執事的名稱
[00:11:20.920 --> 00:11:23.080]  其實都有希臘文的背景
[00:11:23.080 --> 00:11:26.600]  但很重要的就是
[00:11:26.600 --> 00:11:29.320]  那個背景一方面是教會興旺
[00:11:29.320 --> 00:11:33.480]  這裡描述到當時門徒數目增加得很多
[00:11:33.480 --> 00:11:36.840]  而且有很多祭司聽從了這個信仰
[00:11:36.840 --> 00:11:38.360]  這是很特別的一件事
[00:11:38.360 --> 00:11:39.640]  聖經裡面這樣記載
[00:11:39.640 --> 00:11:40.440]  原因是什麼呢?
[00:11:40.440 --> 00:11:42.920]  祭司是有份迫害耶穌的
[00:11:42.920 --> 00:11:49.960]  在耶穌時代的祭司其實是和羅馬政府很緊密的關係
[00:11:49.960 --> 00:11:56.840]  因為他們是透過買祭司的職份的位置
[00:11:56.840 --> 00:11:58.280]  而得到這個祭司的職份
[00:11:58.280 --> 00:12:00.520]  已經不是亞倫的子孫
[00:12:00.520 --> 00:12:05.160]  所以他們要接受耶穌這麼反動的信息是很困難的
[00:12:05.160 --> 00:12:10.120]  所以可以看到福音的影響力是相當之大
[00:12:10.120 --> 00:12:13.640]  這個新生的群體當然很多都要創新
[00:12:13.640 --> 00:12:15.560]  所以當時執事是很創新的
[00:12:15.560 --> 00:12:18.360]  而執事其實不單單是管理飯食
[00:12:18.360 --> 00:12:21.480]  還是一個相與文化背景的人
[00:12:21.480 --> 00:12:22.840]  他們作為一個橋樑
[00:12:22.840 --> 00:12:25.400]  因為如果你回看《少林寺》一開始的時候
[00:12:25.400 --> 00:12:26.520]  為什麼要選執事呢?
[00:12:26.520 --> 00:12:30.120]  因為那些講希臘語的人得不到照顧
[00:12:30.120 --> 00:12:35.400]  所以需要那些懂得希臘語的執事去照顧他們
[00:12:35.400 --> 00:12:38.360]  好像我們今天教會很好
[00:12:38.360 --> 00:12:40.360]  有普通話崇拜、有粵語崇拜
[00:12:40.360 --> 00:12:42.120]  其實我講兩堂道
[00:12:42.120 --> 00:12:43.640]  我講粵語會講多一點的
[00:12:43.640 --> 00:12:45.960]  因為講話的速度快一點
[00:12:45.960 --> 00:12:48.440]  也流暢一點
[00:12:48.440 --> 00:12:51.080]  而且好像香港的處境就是
[00:12:51.080 --> 00:12:55.080]  可能我們選擇的執事要有相與背景的
[00:12:55.080 --> 00:12:57.560]  又能夠有部份已經參與了今早的崇拜
[00:12:57.560 --> 00:12:58.840]  現在又在這裡
[00:12:58.840 --> 00:13:00.600]  又要照顧到講普通話的
[00:13:00.600 --> 00:13:02.200]  又要照顧到講粵語的
[00:13:02.200 --> 00:13:03.880]  這個就是我們的處境
[00:13:03.880 --> 00:13:07.240]  早期教會就是又要有希伯來語、阿蘭語
[00:13:07.240 --> 00:13:09.880]  又要有希臘語
[00:13:09.880 --> 00:13:12.520]  可能今天如果你有機會接觸穆斯林
[00:13:12.520 --> 00:13:14.040]  或者是一些少數族裔的話
[00:13:14.040 --> 00:13:16.600]  還要懂得古道語
[00:13:16.600 --> 00:13:19.560]  這個挑戰大家可以去學
[00:13:19.560 --> 00:13:21.160]  在這樣的情況下
[00:13:21.160 --> 00:13:24.360]  其實斐理在這樣的背景下
[00:13:24.360 --> 00:13:29.080]  他是第一批的相與背景教會的侍奉者
[00:13:29.080 --> 00:13:32.440]  在這個出現的背景
[00:13:32.440 --> 00:13:35.720]  其實我們要明白延續聖經裡面描述
[00:13:35.720 --> 00:13:37.480]  第八章開始的時候
[00:13:37.480 --> 00:13:39.080]  是延續前面所講的
[00:13:39.080 --> 00:13:41.640]  耶路撒冷教會受到迫害
[00:13:41.640 --> 00:13:43.080]  信徒四散
[00:13:43.080 --> 00:13:45.720]  蘇羅翹了雙手在後面看著
[00:13:45.720 --> 00:13:47.240]  史提反被打死
[00:13:47.240 --> 00:13:52.520]  於是乎他正在參與帶領迫害教會的情況
[00:13:52.520 --> 00:13:57.080]  而當時候門徒分散在猶太和撒瑪利亞各處
[00:13:57.080 --> 00:13:58.600]  原來經文是這麼說的
[00:13:58.600 --> 00:14:00.280]  門徒分散到不同的地方
[00:14:00.280 --> 00:14:01.640]  因為迫害
[00:14:01.640 --> 00:14:04.520]  所以今天如果教會或者香港的處境
[00:14:04.520 --> 00:14:07.960]  我們身邊有人在考慮移民的時候
[00:14:07.960 --> 00:14:09.400]  你不要咒詛他
[00:14:09.400 --> 00:14:10.440]  你不要說他信心少
[00:14:10.440 --> 00:14:12.600]  你不要說他離開我們、捨棄我們
[00:14:12.600 --> 00:14:13.720]  不是
[00:14:13.720 --> 00:14:15.960]  如果他因為自己的家庭
[00:14:15.960 --> 00:14:17.480]  或者各種的原因去移民
[00:14:17.480 --> 00:14:18.840]  你就祝福他
[00:14:18.840 --> 00:14:20.520]  很重要的就是
[00:14:20.520 --> 00:14:21.480]  離開也好
[00:14:21.480 --> 00:14:22.920]  留下也好
[00:14:22.920 --> 00:14:25.240]  神都有使命給我們
[00:14:25.240 --> 00:14:26.280]  神給我們
[00:14:26.280 --> 00:14:28.920]  預備我們要履行使命
[00:14:28.920 --> 00:14:31.480]  是需要全世界都需要的
[00:14:31.480 --> 00:14:33.880]  因為全世界都是主的禍場
[00:14:33.880 --> 00:14:35.880]  都是在等我們收割
[00:14:35.880 --> 00:14:37.080]  我們的背景
[00:14:37.080 --> 00:14:38.200]  好像肥利的背景
[00:14:38.200 --> 00:14:39.320]  他有雙魚的背景
[00:14:39.320 --> 00:14:42.360]  所以他又能夠向猶太人傳福音
[00:14:42.360 --> 00:14:46.280]  又能夠向講希臘語的外邦人傳福音
[00:14:46.280 --> 00:14:49.560]  今天我們會不會也有一些特質
[00:14:49.560 --> 00:14:56.280]  神用我們可以向不同的人傳福音呢?
[00:14:56.280 --> 00:14:59.880]  這裡提到教會被迫害
[00:14:59.880 --> 00:15:00.840]  信徒四散
[00:15:00.840 --> 00:15:04.120]  其實教會是這樣繼續發展的
[00:15:04.120 --> 00:15:06.280]  所以這裡經文繼續提到
[00:15:06.280 --> 00:15:08.200]  那些分散的人
[00:15:08.200 --> 00:15:10.280]  分散的人即是那些被迫害
[00:15:10.280 --> 00:15:12.040]  走到不同地方的人
[00:15:12.040 --> 00:15:13.640]  走到各地去傳福音
[00:15:13.640 --> 00:15:15.160]  你想想
[00:15:15.160 --> 00:15:17.080]  他們是逃難的
[00:15:17.080 --> 00:15:21.000]  他們是被迫害而要離開自己的家庭
[00:15:21.000 --> 00:15:24.520]  他們的移民不是因為那裡有好的工作
[00:15:24.520 --> 00:15:29.320]  他們的移民也不是因為那裡要和家庭團聚
[00:15:29.320 --> 00:15:33.720]  他們的移民是因為那裡不能夠再安全生活
[00:15:33.720 --> 00:15:35.480]  然後他們離開
[00:15:35.480 --> 00:15:37.640]  理論上移民或者逃難
[00:15:37.640 --> 00:15:40.600]  應該找一個平穩安恕的地方
[00:15:40.600 --> 00:15:43.640]  但是路加在這裡所表達的很特別
[00:15:43.640 --> 00:15:45.800]  他沒有評價那些人為何要離開
[00:15:45.800 --> 00:15:46.760]  「你們信心少」
[00:15:46.760 --> 00:15:47.880]  像我剛才所說的
[00:15:47.880 --> 00:15:49.000]  「你們信心少」
[00:15:49.000 --> 00:15:50.520]  「你們捨棄家園」
[00:15:50.520 --> 00:15:51.720]  「你們不應該」
[00:15:51.720 --> 00:15:52.360]  不是
[00:15:52.360 --> 00:15:53.800]  路加沒有這樣說
[00:15:53.800 --> 00:15:56.200]  路加反而是在說
[00:15:56.200 --> 00:16:01.000]  他們出去到不同的地方去傳福音
[00:16:01.000 --> 00:16:04.280]  就算是保羅、塑羅周圍去捉人也好
[00:16:04.280 --> 00:16:07.080]  那個環境很惡劣也好
[00:16:07.080 --> 00:16:10.200]  神給人的使命
[00:16:10.200 --> 00:16:13.000]  是無論什麼環境都不變的
[00:16:13.000 --> 00:16:15.800]  接著描述到腓利
[00:16:15.800 --> 00:16:18.520]  他下撒馬尼亞城
[00:16:18.520 --> 00:16:19.640]  因為他在耶路撒冷
[00:16:19.640 --> 00:16:20.920]  耶路撒冷是高山的地方
[00:16:20.920 --> 00:16:22.440]  就去一個比較低的地方
[00:16:22.440 --> 00:16:24.600]  去到撒馬尼亞城去做什麼?
[00:16:24.600 --> 00:16:27.720]  去向當地人傳福音
[00:16:27.720 --> 00:16:28.760]  你想像一下
[00:16:28.760 --> 00:16:30.920]  這個很特別的
[00:16:30.920 --> 00:16:33.320]  我們今天看疑問
[00:16:33.320 --> 00:16:34.440]  看苦難
[00:16:34.440 --> 00:16:36.120]  我們在想怎樣逃避
[00:16:36.120 --> 00:16:38.120]  我們在想怎樣趨吉避凶
[00:16:38.120 --> 00:16:42.200]  我們在想怎樣可以過安殊的日子
[00:16:42.200 --> 00:16:44.280]  但聖經沒有這樣說
[00:16:44.280 --> 00:16:46.440]  使徒時代不是
[00:16:46.440 --> 00:16:48.680]  這不是他們的考慮
[00:16:48.680 --> 00:16:50.200]  他們唯一的考慮
[00:16:50.200 --> 00:16:51.400]  就是去到哪裡
[00:16:51.400 --> 00:16:54.040]  都履行神所給我們的使命
[00:16:54.040 --> 00:16:55.640]  將福音帶出去
[00:16:55.640 --> 00:16:59.400]  而經文其實有一個背景
[00:16:59.400 --> 00:17:01.560]  腓利去到撒馬尼亞城
[00:17:01.560 --> 00:17:03.160]  向當地人傳福音
[00:17:03.160 --> 00:17:04.760]  路加豐才記載
[00:17:04.760 --> 00:17:05.560]  同一個作者
[00:17:05.560 --> 00:17:07.240]  少林村的同一個作者
[00:17:07.240 --> 00:17:08.920]  耶穌有一次和門徒
[00:17:08.920 --> 00:17:09.960]  經過撒馬尼亞村莊
[00:17:09.960 --> 00:17:11.240]  進入到裡面
[00:17:11.240 --> 00:17:15.560]  但是那個村莊不接待耶穌
[00:17:15.560 --> 00:17:16.520]  門徒就說
[00:17:16.520 --> 00:17:17.880]  主啊 我們吩咐
[00:17:17.880 --> 00:17:18.920]  你要不要我們吩咐
[00:17:18.920 --> 00:17:20.840]  將火從天上降下來
[00:17:20.840 --> 00:17:22.200]  來消滅他們?
[00:17:22.200 --> 00:17:24.760]  因為門徒覺得我們像以利亞一樣
[00:17:24.760 --> 00:17:27.960]  可以將敵黨臣
[00:17:27.960 --> 00:17:29.000]  不接待耶穌的
[00:17:29.000 --> 00:17:30.520]  可以去消滅他們
[00:17:30.520 --> 00:17:33.400]  當然耶穌就罵他們
[00:17:33.400 --> 00:17:35.480]  然後就繼續走
[00:17:35.480 --> 00:17:37.080]  但是這裡所反映的就是
[00:17:37.080 --> 00:17:41.000]  門徒本身在猶太文化傳統裡面
[00:17:41.000 --> 00:17:44.600]  這些撒馬尼亞人不是好人
[00:17:44.600 --> 00:17:47.160]  這些撒馬尼亞人是該死的
[00:17:47.160 --> 00:17:48.600]  這些撒馬尼亞人
[00:17:48.600 --> 00:17:52.680]  其實生命是很沒有價值的
[00:17:52.680 --> 00:17:53.480]  所以他們就說
[00:17:53.480 --> 00:17:55.720]  我們消滅他們吧
[00:17:55.720 --> 00:17:57.640]  可能在我們的生命當中
[00:17:57.640 --> 00:17:58.440]  生活當中
[00:17:58.440 --> 00:18:00.200]  有些人令我們覺得
[00:18:00.200 --> 00:18:03.080]  他們是沒有價值的
[00:18:03.080 --> 00:18:04.200]  最沒有價值的人
[00:18:04.200 --> 00:18:05.320]  更沒有價值的人
[00:18:05.320 --> 00:18:06.760]  都是神所愛的
[00:18:06.760 --> 00:18:07.960]  所以
[00:18:07.960 --> 00:18:09.960]  還有門徒不理解的
[00:18:09.960 --> 00:18:12.040]  為什麼要向撒馬尼亞人傳福音呢?
