
[00:00:00.000 --> 00:00:03.620]  讓我們先進入講道和聽道的服侍之先
[00:02:36.920 --> 00:02:38.720]  為什麼要去取捨
[00:02:38.720 --> 00:02:43.020]  確實當我們人長大之後
[00:02:43.020 --> 00:02:45.720]  我們都多了能力、資源
[00:02:46.020 --> 00:02:49.120]  以致我們不一定要面對每一個的抉擇
[00:02:49.120 --> 00:02:51.420]  不一定要二選一
[00:02:51.420 --> 00:02:55.420]  或者當中更加會出現其他的可能性
[00:02:55.420 --> 00:03:00.820]  從現實、實際的角度來看
[00:03:00.820 --> 00:03:03.520]  「小朋友先做選擇」
[00:03:03.520 --> 00:03:05.320]  「我全部都要」
[00:03:05.320 --> 00:03:08.520]  這句話都帶有一些真實性
[00:03:08.520 --> 00:03:10.120]  畢竟
[00:03:10.120 --> 00:03:12.020]  買多一份早餐
[00:03:12.020 --> 00:03:13.420]  買多一兩個包
[00:03:13.820 --> 00:03:16.920]  都不是一件有傷大雅的事情
[00:03:16.920 --> 00:03:19.520]  不會帶來多大的影響
[00:03:19.520 --> 00:03:22.420]  極其量你可能只是吃多了東西
[00:03:22.420 --> 00:03:24.220]  有機會令你胖一點
[00:03:24.220 --> 00:03:27.620]  但是我們需要問的是
[00:03:27.620 --> 00:03:32.720]  在面對關乎信仰、關乎生命的問題的時候
[00:03:32.720 --> 00:03:34.820]  「全部都要」
[00:03:34.820 --> 00:03:37.620]  是不是仍然是一個恰當的回應
[00:03:37.620 --> 00:03:41.620]  今天就想跟大家去到京文
[00:03:41.620 --> 00:03:43.720]  一起思想一下這個課題
[00:03:44.320 --> 00:03:48.520]  今天來到羅馬書記第十四講
[00:03:48.520 --> 00:03:54.320]  上一次李牧師就宣講了第六章上半部分
[00:03:54.320 --> 00:03:57.020]  即是第一至十四節的內容
[00:03:57.020 --> 00:04:01.620]  保羅當時回應了一個有關信仰真義
[00:04:01.620 --> 00:04:04.020]  一個帶有偏差的說法
[00:04:04.020 --> 00:04:08.520]  就是「人可以在罪中使恩典增多嗎?」
[00:04:09.720 --> 00:04:14.220]  意思是問上帝在基督裡面豐富的恩典
[00:04:14.220 --> 00:04:17.020]  會不會助長人去犯罪
[00:04:17.020 --> 00:04:20.620]  保羅的回答是肯定的
[00:04:20.620 --> 00:04:22.120]  絕對不可
[00:04:22.120 --> 00:04:26.920]  並且他用洗禮作為一個比喻來解釋
[00:04:26.920 --> 00:04:34.420]  基督徒需要和主耶穌同死、同埋葬、同復活
[00:04:34.420 --> 00:04:37.620]  完完全全地和基督聯合
[00:04:38.720 --> 00:04:46.120]  因此基督實際上是讓信徒能夠在罪中經歷到釋放
[00:04:46.120 --> 00:04:50.520]  這次我們看的經文是六章下半部分
[00:04:50.520 --> 00:04:52.720]  十五至二十三節
[00:04:52.720 --> 00:04:58.520]  保羅再一次回應了類近的信仰真義
[00:04:58.520 --> 00:05:06.620]  而且他不厭其煩地用另一個比喻作出教導和回應
[00:05:08.320 --> 00:05:10.720]  這段經文大致可以分成三個段落
[00:05:10.720 --> 00:05:13.620]  首先是十五至十六節
[00:05:13.620 --> 00:05:17.120]  保羅引出他要討論的問題
[00:05:17.120 --> 00:05:20.520]  並且開始用比喻去講論
[00:05:20.520 --> 00:05:24.320]  然後是十七至十九節
[00:05:24.320 --> 00:05:27.120]  保羅講述了他的立場
[00:05:27.120 --> 00:05:31.120]  而且對羅馬信徒作出勸勉
[00:05:31.120 --> 00:05:34.620]  最後是二十至二十三節
[00:05:34.620 --> 00:05:37.620]  保羅深化他的勸勉
[00:05:38.520 --> 00:05:40.420]  點出不同的選擇
[00:05:40.420 --> 00:05:44.120]  會帶來截然不同的代價和後果
[00:05:44.120 --> 00:05:47.920]  第十五至十六節
[00:05:47.920 --> 00:05:51.720]  然後怎麼樣呢
[00:05:51.720 --> 00:05:54.120]  我們在恩典之下
[00:05:54.120 --> 00:05:56.620]  不在律法之下就可以犯罪嗎
[00:05:56.620 --> 00:05:58.520]  絕對不可
[00:05:58.520 --> 00:06:00.720]  難道你們不知道
[00:06:00.720 --> 00:06:02.820]  你們憲自己作奴僕
[00:06:02.820 --> 00:06:06.220]  順從誰就作誰的奴僕嗎
[00:06:07.320 --> 00:06:08.820]  或作罪的奴隸
[00:06:08.820 --> 00:06:10.220]  以至於死
[00:06:10.220 --> 00:06:12.120]  或作信服的奴僕
[00:06:12.120 --> 00:06:13.920]  以至於誠意
[00:06:13.920 --> 00:06:17.920]  保羅在這裡用了同前一段經文
[00:06:17.920 --> 00:06:21.220]  六章一節完全相同的手法
[00:06:21.220 --> 00:06:23.620]  開始了這一段的教導
[00:06:23.620 --> 00:06:28.020]  用一個羞恥性的問題
[00:06:28.020 --> 00:06:30.020]  引入一個錯誤的推論
[00:06:30.020 --> 00:06:32.720]  就是我們在恩典之下
[00:06:32.720 --> 00:06:36.020]  不在律法之下就可以犯罪嗎
[00:06:38.120 --> 00:06:39.420]  十五節的說法
[00:06:39.420 --> 00:06:44.020]  顯然是針對十四節下半部分的一個回應
[00:06:44.020 --> 00:06:45.620]  在十四節
[00:06:45.620 --> 00:06:50.020]  保羅宣告信徒不在律法之下
[00:06:50.020 --> 00:06:51.720]  而是在恩典之下
[00:06:51.720 --> 00:06:55.320]  就是那些跟殷著信
[00:06:55.320 --> 00:06:57.020]  跟基督聯合的人
[00:06:57.020 --> 00:06:59.120]  生活是一個新的時代
[00:06:59.120 --> 00:07:01.120]  在這個時代裡面
[00:07:01.120 --> 00:07:03.220]  掌權的在恩典
[00:07:03.220 --> 00:07:05.120]  而不在摩西的律法
[00:07:06.420 --> 00:07:07.220]  因此
[00:07:07.220 --> 00:07:11.320]  信徒的行為不再直接受到律法的約束
[00:07:11.320 --> 00:07:13.420]  但是
[00:07:13.420 --> 00:07:15.020]  保羅這種說法
[00:07:15.020 --> 00:07:17.420]  對當時的猶太人
[00:07:17.420 --> 00:07:20.620]  帶來很大的挑戰和困擾
[00:07:20.620 --> 00:07:25.220]  因為根據猶太人的觀點
[00:07:25.220 --> 00:07:27.820]  這種沒有律法的狀態
[00:07:27.820 --> 00:07:30.420]  很可能會助長反準
[00:07:30.420 --> 00:07:35.320]  保羅在《羅馬書》提出的教導
[00:07:35.820 --> 00:07:40.220]  對當時受到猶太人觀念影響的基督徒來說
[00:07:40.220 --> 00:07:42.220]  這樣說
[00:07:42.220 --> 00:07:45.320]  跟叫他們淪為外邦罪人
[00:07:45.320 --> 00:07:46.720]  並沒有分別
[00:07:46.720 --> 00:07:51.120]  但是對於這個設問
[00:07:51.120 --> 00:07:54.020]  保羅的回應同樣是堅定
[00:07:54.020 --> 00:07:55.720]  絕對不可
[00:07:55.720 --> 00:07:58.720]  就好像在《六章二節》那樣
[00:07:58.720 --> 00:08:02.220]  他繼續用這個他特有的表達方式
[00:08:02.620 --> 00:08:05.820]  強而有力地去斷言否定
[00:08:05.820 --> 00:08:07.820]  這種錯誤謬的推論
[00:08:07.820 --> 00:08:13.120]  接著保羅用難道你們不知道
[00:08:13.120 --> 00:08:15.120]  這個表達方式
[00:08:15.120 --> 00:08:18.920]  引出他假設讀者已經知道的事實
[00:08:18.920 --> 00:08:23.420]  在這裡保羅假設他的讀者
[00:08:23.420 --> 00:08:25.320]  在歸順基督之前
[00:08:25.320 --> 00:08:26.920]  就已經清楚知道
[00:08:26.920 --> 00:08:28.520]  一個人
[00:08:28.820 --> 00:08:33.520]  若然習慣性地獻上自己給某一個對象
[00:08:33.520 --> 00:08:34.620]  或者某一個人
[00:08:34.620 --> 00:08:37.720]  就會成為那個對象
[00:08:37.720 --> 00:08:39.720]  或者那個人的奴僕
[00:08:39.720 --> 00:08:42.520]  在保羅的時代
[00:08:42.520 --> 00:08:44.720]  身處在困境的人
[00:08:44.720 --> 00:08:48.920]  為了令自己得到一些基本生活的保障
[00:08:48.920 --> 00:08:51.220]  以及獲得穩定的生活
[00:08:51.220 --> 00:08:55.920]  往往都會將自己賣作為奴僕
[00:08:57.120 --> 00:09:00.420]  這個情況有點像中國傳統裡面
[00:09:00.420 --> 00:09:02.620]  曾經出現賣豬仔的
[00:09:02.620 --> 00:09:04.320]  賣妹仔的文化
[00:09:04.320 --> 00:09:09.620]  因此那些將自己獻上給主人的人
[00:09:09.620 --> 00:09:11.920]  就自然成為了
[00:09:11.920 --> 00:09:14.620]  那位主人的奴僕
[00:09:14.620 --> 00:09:18.520]  值得留意的是
[00:09:18.520 --> 00:09:20.420]  保羅刻意將
[00:09:20.420 --> 00:09:23.120]  順從某一對象
[00:09:23.520 --> 00:09:27.420]  和作為奴僕是作為同等的事情
[00:09:27.420 --> 00:09:32.020]  順從誰就作誰的奴僕
[00:09:32.020 --> 00:09:35.120]  這是保羅對上一節
[00:09:35.120 --> 00:09:36.820]  那條問題的回答
[00:09:36.820 --> 00:09:40.420]  對於那些在恩典之下的人來說
[00:09:40.420 --> 00:09:42.920]  犯罪或者罪恨
[00:09:42.920 --> 00:09:45.520]  並不是無關重要的事
[00:09:45.520 --> 00:09:47.120]  皆因
[00:09:47.120 --> 00:09:50.220]  若果他們獻上自己去順從罪
[00:09:50.220 --> 00:09:52.920]  他們自然就是罪的奴僕
[00:09:54.520 --> 00:09:55.820]  十六節下半節
[00:09:55.820 --> 00:09:58.620]  或作罪的奴隸以至於死
[00:09:58.620 --> 00:10:02.120]  或作順復的奴僕以至於誠意
[00:10:02.120 --> 00:10:05.520]  這裡保羅提醒他的讀者
[00:10:05.520 --> 00:10:10.820]  基督徒必須認識到實踐順復的重要性
[00:10:10.820 --> 00:10:12.720]  同時要明白
[00:10:12.720 --> 00:10:14.820]  在每一個人面前
[00:10:14.820 --> 00:10:17.520]  其實只有兩種的選擇
[00:10:17.520 --> 00:10:20.220]  而這兩種選擇
[00:10:20.220 --> 00:10:22.820]  都必然會帶來嚴重的後果
[00:10:24.020 --> 00:10:25.920]  罪會帶來死亡
[00:10:25.920 --> 00:10:28.620]  不論是自然的層面
[00:10:28.620 --> 00:10:30.420]  還是神學的層面
[00:10:30.420 --> 00:10:32.420]  罪都會帶來死亡
[00:10:32.420 --> 00:10:35.320]  從自然來說
[00:10:35.320 --> 00:10:39.320]  因為罪會衍生出暴力和不義
[00:10:39.320 --> 00:10:42.520]  羅馬書一章二十八二十九節是這樣說
[00:10:42.520 --> 00:10:46.120]  神就任憑他們全扭曲的心
[00:10:46.120 --> 00:10:48.020]  做那些不該做的事
[00:10:48.020 --> 00:10:50.320]  撞滿了各樣不義
[00:10:50.320 --> 00:10:52.420]  邪惡貪婪惡毒
[00:10:53.020 --> 00:10:54.220]  滿心是疾道
[00:10:54.220 --> 00:10:56.420]  兇殺紛爭詭詐
[00:10:56.420 --> 00:10:59.220]  毒恨又是毀謗的
[00:10:59.220 --> 00:11:01.920]  另一方面
[00:11:01.920 --> 00:11:03.720]  由神學來看
[00:11:03.720 --> 00:11:05.020]  死亡
[00:11:05.020 --> 00:11:08.220]  就是上帝對那些拒絕他
[00:11:08.220 --> 00:11:09.720]  抵擋他的人
[00:11:09.720 --> 00:11:11.720]  公正的一個懲罰
[00:11:11.720 --> 00:11:14.520]  是指永遠的死亡
[00:11:14.520 --> 00:11:21.120]  是最終永遠被排除在上帝的同在之外
[00:11:22.220 --> 00:11:25.220]  這個是最終極的結局
[00:11:25.220 --> 00:11:27.720]  相反
[00:11:27.720 --> 00:11:29.820]  服從信服
[00:11:29.820 --> 00:11:31.820]  卻是會帶來義
[00:11:31.820 --> 00:11:33.320]  義
[00:11:33.320 --> 00:11:35.020]  在這裡可以理解為
[00:11:35.020 --> 00:11:36.420]  道德上的義
[00:11:36.420 --> 00:11:39.520]  就是合乎上帝心意的行為
[00:11:39.520 --> 00:11:41.220]  正義
[00:11:41.220 --> 00:11:42.220]  公平
[00:11:42.220 --> 00:11:43.020]  正直
[00:11:43.020 --> 00:11:46.020]  有見及此
[00:11:46.020 --> 00:11:49.120]  保羅很明確去指出一個人
[00:11:49.720 --> 00:11:52.320]  要麼你就做罪的盧卜
[00:11:52.320 --> 00:11:55.620]  要麼你就做信服的盧卜
[00:11:55.620 --> 00:11:59.520]  保羅在這裡去清楚表明
[00:11:59.520 --> 00:12:03.720]  這是一個非次積極的選擇
[00:12:03.720 --> 00:12:05.620]  沒有第三種的可能
[00:12:05.620 --> 00:12:09.320]  不存在任何中立的可能性
[00:12:09.320 --> 00:12:11.420]  基督徒
[00:12:11.420 --> 00:12:13.420]  不可以全部都要
[00:12:13.420 --> 00:12:17.520]  即使是那些
[00:12:18.120 --> 00:12:21.220]  因同主耶穌基督聯合的信徒
[00:12:21.220 --> 00:12:23.320]  他們經歷了
[00:12:23.320 --> 00:12:25.020]  在罪裡面釋放
[00:12:25.020 --> 00:12:28.020]  仍然需要意識到
[00:12:28.020 --> 00:12:33.020]  如果他們不斷去順從世界誘惑的聲音
[00:12:33.020 --> 00:12:36.320]  這幫基督徒實際上
[00:12:36.320 --> 00:12:38.620]  會再次成為罪的盧卜
[00:12:38.620 --> 00:12:41.920]  近次的觀點
[00:12:41.920 --> 00:12:44.120]  耶穌都曾經表達過
[00:12:45.620 --> 00:12:48.320]  在一樣的福音八章三十四到三十五節
[00:12:48.320 --> 00:12:50.120]  記載過耶穌這樣說
[00:12:50.120 --> 00:12:52.920]  我實實在在地告訴你們
[00:12:52.920 --> 00:12:56.320]  所有犯罪的人就是罪的盧卜
[00:12:56.320 --> 00:12:59.320]  盧卜不能永遠住在家裡
[00:12:59.320 --> 00:13:02.420]  而子才永遠住在家裡
[00:13:02.420 --> 00:13:05.720]  犯犯罪的人
[00:13:05.720 --> 00:13:07.620]  就是罪的盧卜
[00:13:07.620 --> 00:13:09.620]  因此
[00:13:09.620 --> 00:13:11.820]  保羅在這裡強調的
[00:13:11.820 --> 00:13:14.620]  盧卜或者盧卜
[00:13:14.920 --> 00:13:18.520]  不只是在說一種在法律上的地位
[00:13:18.520 --> 00:13:23.820]  更加是指一種信徒生活的實際經歷
[00:13:23.820 --> 00:13:28.420]  基督徒既然不再是罪的盧卜
[00:13:28.420 --> 00:13:33.820]  就不應該再活得好像那些罪的奴隸一樣
[00:13:33.820 --> 00:13:39.220]  從基督教信仰的角度來看
[00:13:39.220 --> 00:13:40.520]  來理解
[00:13:41.020 --> 00:13:44.920]  其實人不會真正地沒有主人
[00:13:44.920 --> 00:13:50.620]  如果有人因為不承認這個世界有上帝
[00:13:50.620 --> 00:13:54.220]  或者以自我作為上帝
[00:13:54.220 --> 00:13:58.120]  而自以為自己是自由的
[00:13:58.120 --> 00:14:01.720]  在我們的信仰立場去理解
[00:14:01.720 --> 00:14:03.420]  其實這樣
[00:14:03.420 --> 00:14:08.520]  只是被撒旦所製造和維持的錯覺所蒙蔽
[00:14:11.120 --> 00:14:11.820]  因此
[00:14:11.820 --> 00:14:14.620]  人要面對的問題不是
[00:14:14.620 --> 00:14:17.720]  我應該繼續維持自由
[00:14:17.720 --> 00:14:21.820]  還是放棄自由去信服上帝
[00:14:21.820 --> 00:14:26.120]  而是我們應該去服侍罪
[00:14:26.120 --> 00:14:28.020]  還是服侍上帝
[00:14:28.020 --> 00:14:31.120]  丁姐妹
[00:14:31.120 --> 00:14:32.820]  讓我們都記得
[00:14:32.820 --> 00:14:35.920]  羅馬書是保羅寫給基督徒
[00:14:35.920 --> 00:14:38.620]  所以這裡的教導
[00:14:38.620 --> 00:14:40.820]  對我們同樣適用
[00:14:42.020 --> 00:14:43.320]  我們也不應該
[00:14:43.320 --> 00:14:44.920]  也不能夠忘記
[00:14:44.920 --> 00:14:52.320]  犯罪就是再一次把自己交給罪作為老僕的事實
[00:14:52.320 --> 00:14:55.520]  保羅在這裡強調
[00:14:55.520 --> 00:14:58.820]  信服在基督徒生命當中的重要性
[00:14:58.820 --> 00:15:01.620]  基督徒的自由
[00:15:01.620 --> 00:15:04.220]  不是一種為所欲為的自由
[00:15:04.220 --> 00:15:08.420]  而是自由地去信服上帝
[00:15:08.420 --> 00:15:10.320]  是甘心樂意的
[00:15:10.720 --> 00:15:13.420]  是喜樂地去信服上帝
[00:15:13.420 --> 00:15:15.420]  接著
[00:15:15.420 --> 00:15:17.120]  十七到十九節
[00:15:17.120 --> 00:15:20.420]  保羅提醒羅馬的讀者
[00:15:20.420 --> 00:15:23.020]  他們在身份上的轉換
[00:15:23.020 --> 00:15:24.620]  第十七節
[00:15:24.620 --> 00:15:25.820]  感謝神
[00:15:25.820 --> 00:15:30.320]  因為你們從前雖然作罪的奴隸
[00:15:30.320 --> 00:15:33.020]  現在卻從心裡信服了
[00:15:33.020 --> 00:15:36.220]  所傳給你們教導的典範
[00:15:36.220 --> 00:15:39.220]  保羅說感謝神
[00:15:40.420 --> 00:15:43.920]  這句話每當保羅的書信出現的時候
[00:15:43.920 --> 00:15:46.220]  往往都預視著
[00:15:46.220 --> 00:15:49.020]  上帝逆轉了一些絕望的局面
[00:15:49.020 --> 00:15:51.320]  在這裡也不例外
[00:15:51.320 --> 00:15:55.920]  羅馬基督徒的靈性光景已經不再一樣
[00:15:55.920 --> 00:15:58.620]  他們不再被罪所奴役
[00:15:58.620 --> 00:16:01.420]  並且他們已經作出
[00:16:01.420 --> 00:16:04.220]  跟隨新的主人的這個決定
[00:16:04.220 --> 00:16:06.820]  從心裡信服
[00:16:06.820 --> 00:16:09.620]  心代表著一個人
[00:16:10.120 --> 00:16:11.420]  整個的內在生命
[00:16:11.420 --> 00:16:15.820]  從心裡更加指導是誠心誠意
[00:16:15.820 --> 00:16:20.220]  而信服的原文是一個不定時事態
[00:16:20.220 --> 00:16:24.720]  暗示著這些基督徒昔日第一次
[00:16:24.720 --> 00:16:26.320]  向上主
[00:16:26.320 --> 00:16:28.120]  向耶穌基督屈膝
[00:16:28.120 --> 00:16:31.520]  歸信耶穌基督的時刻
[00:16:31.520 --> 00:16:38.120]  保羅強調成為基督徒就意味著要信服基督
[00:16:38.520 --> 00:16:40.920]  讓基督成為生命的主宰
[00:16:40.920 --> 00:16:43.220]  有趣的是
[00:16:43.220 --> 00:16:46.020]  保羅選擇了一種很不尋常的方式
[00:16:46.020 --> 00:16:49.820]  所傳給你們教導的典範
[00:16:49.820 --> 00:16:53.620]  來描述羅馬信徒應該信服的對象
[00:16:53.620 --> 00:16:56.920]  我們相信
[00:16:56.920 --> 00:16:59.920]  保羅這個表達方式是刻意的
[00:16:59.920 --> 00:17:02.420]  他有他特別的意圖
[00:17:02.420 --> 00:17:05.120]  教導的典範
[00:17:05.120 --> 00:17:08.220]  暗示著這一種規範模範
[00:17:09.020 --> 00:17:12.220]  有可能是指著早期基督教的教義框架
[00:17:12.220 --> 00:17:18.820]  相信保羅的文字是要將基督教的教導典範
[00:17:18.820 --> 00:17:23.420]  和當時猶太律法的教導典範作出比較
[00:17:23.420 --> 00:17:28.320]  指出雖然基督徒不再在摩西律法底下
[00:17:28.320 --> 00:17:33.320]  但仍然要受到一種具有權威性的教導所約束
[00:17:33.320 --> 00:17:38.020]  當信徒在藉著洗禮歸入基督的時候
[00:17:38.520 --> 00:17:40.920]  他們所接受的信仰教導
[00:17:40.920 --> 00:17:46.120]  應該就成為他們基督徒新生命的指引
[00:17:46.120 --> 00:17:49.020]  這種新的教導
[00:17:49.020 --> 00:17:51.620]  需要在他們身上發生影響力
[00:17:51.620 --> 00:17:56.020]  塑造他們的行為和生活的方式
[00:17:56.020 --> 00:17:58.220]  第十八節
[00:17:58.220 --> 00:18:01.420]  你們既從罪履得了釋放
[00:18:01.420 --> 00:18:03.020]  就作了異的牢符
[00:18:03.020 --> 00:18:06.220]  這一段很簡短的經文
[00:18:06.720 --> 00:18:10.320]  保羅重申了信徒從舊有的狀態
[00:18:10.320 --> 00:18:13.220]  過到新的狀態的一個事實
[00:18:13.220 --> 00:18:17.420]  保羅在這裡第一次用到釋放
[00:18:17.420 --> 00:18:19.220]  或者自由的字詞
[00:18:19.220 --> 00:18:22.920]  來描繪信徒在罪面前的新的身份
[00:18:22.920 --> 00:18:25.920]  在現代的社會
[00:18:25.920 --> 00:18:28.120]  自由有很多種的演繹
[00:18:28.120 --> 00:18:31.620]  但是保羅所講論的自由
[00:18:32.120 --> 00:18:36.920]  並不是指向一種自主或者自我導向的自由
[00:18:36.920 --> 00:18:40.320]  在古希臘羅馬時代
[00:18:40.320 --> 00:18:46.020]  奴隸制和自由經常被視為兩極的對立
[00:18:46.020 --> 00:18:50.420]  所以保羅在這裡明確表示
[00:18:50.420 --> 00:18:53.620]  從罪惡裡面去釋放出來
[00:18:53.620 --> 00:18:58.120]  不意味著那種取悅自己的自由
[00:18:59.320 --> 00:19:05.620]  而是指那些奴役人的勢力當中可以得到釋放
[00:19:05.620 --> 00:19:11.320]  讓人能夠成為上帝所做真正的樣式
[00:19:11.320 --> 00:19:15.720]  在約翰福音八章三十一至三十二節
[00:19:15.720 --> 00:19:17.020]  耶穌這樣說
[00:19:17.020 --> 00:19:20.620]  你們若繼續遵守我的道
[00:19:20.620 --> 00:19:22.520]  就珍視我的門徒了
[00:19:22.520 --> 00:19:24.520]  你們將認識真理
[00:19:24.520 --> 00:19:27.320]  真理會使你們自由
[00:19:28.820 --> 00:19:30.720]  唯有遵行上帝的旨意
[00:19:30.720 --> 00:19:32.320]  並且認識真理
[00:19:32.320 --> 00:19:35.020]  人才能夠真正得到自由
[00:19:35.020 --> 00:19:38.220]  這裡也解釋了
[00:19:38.220 --> 00:19:40.320]  為什麼基督徒的自由
[00:19:40.320 --> 00:19:43.720]  和我們作為奴僕的身份之間
[00:19:43.720 --> 00:19:46.220]  可以不存在矛盾
[00:19:46.220 --> 00:19:49.420]  在經文當中
[00:19:49.420 --> 00:19:52.020]  「得了釋放」的這個分詞
[00:19:52.020 --> 00:19:54.520]  和「作奴僕」的這個動詞
[00:19:54.520 --> 00:19:57.120]  同樣都是被動的語態
[00:19:58.220 --> 00:20:01.120]  表明這兩個行動都不是人的作為
[00:20:01.120 --> 00:20:02.620]  而是上帝的作為
[00:20:02.620 --> 00:20:05.920]  透過基督的救贖
[00:20:05.920 --> 00:20:10.420]  上帝讓基督徒脫離了罪的奴役
[00:20:10.420 --> 00:20:13.720]  從邏輯去看
[00:20:13.720 --> 00:20:17.220]  一個奴隸必須經歷釋放
[00:20:17.220 --> 00:20:20.420]  脫離了他舊有的主人的奴役
[00:20:20.420 --> 00:20:24.720]  然後才能成為另一個主人的奴僕
[00:20:26.220 --> 00:20:29.220]  但是在保羅的神學思想來說
[00:20:29.220 --> 00:20:34.220]  從罪、屢得了釋放和作義的奴隸
[00:20:34.220 --> 00:20:36.020]  是一體的兩面
[00:20:36.020 --> 00:20:39.520]  信徒的屬靈的實況
[00:20:39.520 --> 00:20:43.020]  由舊的生命過渡到新的生命
[00:20:43.020 --> 00:20:46.620]  是同一個經歷同時發生的事
[00:20:46.620 --> 00:20:48.720]  第十九節
[00:20:48.720 --> 00:20:51.120]  我因你們肉體的軟弱
[00:20:51.120 --> 00:20:52.820]  就以人的觀點來說
[00:20:53.320 --> 00:20:57.620]  你們從前怎樣把肢體獻給不潔不法作奴隸
[00:20:57.620 --> 00:20:59.120]  以至於不法
[00:20:59.120 --> 00:21:03.120]  現在也要照樣將肢體獻給義作奴僕
[00:21:03.120 --> 00:21:04.520]  以至於成性
[00:21:04.520 --> 00:21:08.020]  保羅向他的讀者去解釋
[00:21:08.020 --> 00:21:12.720]  他的教導是出自人的生活的一個類比
[00:21:12.720 --> 00:21:15.720]  而之所以他要用這個類比
[00:21:15.720 --> 00:21:18.420]  是因為你們肉體軟弱
[00:21:19.320 --> 00:21:23.920]  意思是人的本性令他們理解上不足
[00:21:23.920 --> 00:21:31.120]  對屬靈的事物的認識、認知有所缺陷
[00:21:31.120 --> 00:21:36.620]  而這種缺陷只能透過比喻來克服
[00:21:36.620 --> 00:21:39.820]  第十九節的後半部分
[00:21:39.820 --> 00:21:43.520]  和六章十三節的下半句非常相似
[00:21:43.520 --> 00:21:48.420]  都用上了「獻上自己為奴」這個動詞
[00:21:48.820 --> 00:21:50.620]  而且提到肢體
[00:21:50.620 --> 00:21:56.020]  強調基督徒應該用全人來信服上帝
[00:21:56.020 --> 00:22:03.120]  保羅命令信徒應當用同樣的熱忱來服侍義
[00:22:03.120 --> 00:22:08.820]  就好像他們過去熱衷於服侍不潔不法的偶像一樣
[00:22:08.820 --> 00:22:11.220]  簡單來說
[00:22:11.220 --> 00:22:13.020]  保羅要說的是
[00:22:13.020 --> 00:22:18.320]  倘若你們過去追求那些毫無價值的事
