
[00:00:00.000 --> 00:00:04.080]  我們深信今天耶穌的愛在我們當中
[00:02:01.680 --> 00:02:04.960]  都有記載到二章第五節
[00:02:04.960 --> 00:02:08.160]  一章這麼重要的三卷福音都有記載的
[00:02:08.160 --> 00:02:10.320]  我們更加知道這段福音很重要
[00:02:10.320 --> 00:02:11.440]  這段經文很重要
[00:02:11.440 --> 00:02:12.800]  我們一起讀這段經文
[00:02:12.800 --> 00:02:14.640]  耶穌見他們的信心
[00:02:14.640 --> 00:02:16.240]  就對坦子說
[00:02:16.240 --> 00:02:19.600]  小子 你的誰謝了
[00:02:19.600 --> 00:02:24.400]  在這裡我們看到他們是一個眾數
[00:02:24.400 --> 00:02:27.040]  是他們一群人的信心
[00:02:27.040 --> 00:02:32.000]  包括了那四個人和坦子
[00:02:32.000 --> 00:02:35.600]  而信心當我們看英文不同的譯本的時候
[00:02:35.600 --> 00:02:37.760]  在King James和NIV裡面
[00:02:37.760 --> 00:02:39.920]  信心是Faith
[00:02:39.920 --> 00:02:44.080]  而當我再去看Message的版本的時候
[00:02:44.080 --> 00:02:46.640]  是Bold Belief
[00:02:46.640 --> 00:02:50.800]  應該是一個很堅定的信念
[00:02:50.800 --> 00:02:54.480]  我們看一下四個朋友的信心是什麼
[00:02:54.480 --> 00:02:57.200]  他很盼望坦子得醫治
[00:02:57.200 --> 00:03:00.400]  他們很重視這個朋友的關係
[00:03:00.400 --> 00:03:02.160]  坦子的需要
[00:03:02.160 --> 00:03:04.320]  所以他排除任何的難阻
[00:03:04.320 --> 00:03:07.680]  要將坦子帶到耶穌的面前
[00:03:07.680 --> 00:03:10.960]  我們也很感謝教會
[00:03:10.960 --> 00:03:13.120]  在近一大上半年
[00:03:13.120 --> 00:03:14.720]  從去年開始
[00:03:14.720 --> 00:03:16.720]  我們開放了一個星期六
[00:03:16.720 --> 00:03:18.640]  大家不知道知不知道
[00:03:18.640 --> 00:03:22.080]  我們一個叫做為病者祈禱的聚會
[00:03:22.080 --> 00:03:25.360]  之前上年我們每個月一次
[00:03:25.360 --> 00:03:29.440]  今年我們已經增加到每個月兩次
[00:03:29.440 --> 00:03:32.320]  是很感動的情況
[00:03:32.320 --> 00:03:36.640]  我開始看到我們的弟兄姊妹對神的信心
[00:03:36.640 --> 00:03:40.160]  因為當中無論是去服事的
[00:03:40.160 --> 00:03:41.680]  或者被服事的
[00:03:41.680 --> 00:03:45.520]  原來當中有些是註冊醫生
[00:03:45.520 --> 00:03:48.240]  醫生不是應該信藥物的嗎
[00:03:48.240 --> 00:03:50.400]  醫生不是應該信診斷的嗎
[00:03:50.400 --> 00:03:53.840]  但是他更加相信的是神的醫治
[00:03:53.840 --> 00:03:59.600]  而且我也看到很多弟兄姊妹對病患者的關愛
[00:03:59.600 --> 00:04:02.160]  很多時候收到電話的查詢
[00:04:02.160 --> 00:04:04.000]  我的區議員就問
[00:04:04.000 --> 00:04:06.000]  我的鄰居病了
[00:04:06.000 --> 00:04:07.280]  他不是回銅福的
[00:04:07.280 --> 00:04:08.320]  可不可以帶他來
[00:04:08.320 --> 00:04:11.760]  我的同事他回過銅福一次的
[00:04:11.760 --> 00:04:13.200]  他來也不行
[00:04:13.200 --> 00:04:15.600]  我說有需要的就來
[00:04:15.600 --> 00:04:18.560]  我相信我們更新部的弟兄姊妹
[00:04:18.560 --> 00:04:20.480]  都很歡迎他們來到當中
[00:04:20.480 --> 00:04:22.080]  我們一起跟他們同行
[00:04:22.080 --> 00:04:24.080]  為他們去祈禱
[00:04:24.080 --> 00:04:28.320]  在當中這個事工
[00:04:28.320 --> 00:04:29.840]  如果你們知道的
[00:04:29.840 --> 00:04:32.400]  你們留意教會的網頁
[00:04:32.400 --> 00:04:33.520]  如果有需要的
[00:04:33.520 --> 00:04:37.440]  你們都可以將你們身邊周圍有需要的病人
[00:04:37.440 --> 00:04:39.280]  帶到來教會當中
[00:04:39.280 --> 00:04:43.680]  我們不是強調我們每某某人有醫治的能力
[00:04:43.680 --> 00:04:46.480]  我們強調我們是跟你們一起同行
[00:04:46.480 --> 00:04:50.160]  去經歷神的醫治臨在
[00:04:50.160 --> 00:04:56.240]  在近年世界各地發生了很多的災難事件
[00:04:56.240 --> 00:05:00.880]  我們在這裡當中認識了一件事叫黃金72小時
[00:05:00.880 --> 00:05:04.720]  在過了這個72小時的時候
[00:05:04.720 --> 00:05:06.880]  搶救的機會就很渺茫
[00:05:06.880 --> 00:05:11.120]  所以很多的拯救隊
[00:05:11.120 --> 00:05:15.200]  很多的人就會把握這個黃金72小時
[00:05:15.200 --> 00:05:16.960]  但當我們坐在這裡想的時候
[00:05:16.960 --> 00:05:20.240]  我們要搶救的是失喪靈魂
[00:05:20.240 --> 00:05:26.480]  我們會不會都帶著這個黃金72小時的迫切呢
[00:05:26.480 --> 00:05:27.840]  世事無常
[00:05:27.840 --> 00:05:29.280]  我們都不知道
[00:05:29.280 --> 00:05:30.800]  也都不能夠控制
[00:05:30.800 --> 00:05:32.880]  我們身邊未信主的人
[00:05:32.880 --> 00:05:35.520]  可以在我們身邊有多久
[00:05:35.520 --> 00:05:37.600]  我們會不會抓緊這個機會
[00:05:37.600 --> 00:05:39.760]  特別當他們在患病的時候
[00:05:39.760 --> 00:05:42.880]  我們很想將他帶到耶穌的面前
[00:05:42.880 --> 00:05:45.600]  讓他們得著救恩
[00:05:45.600 --> 00:05:49.680]  當年我的爸爸應該是12年
[00:05:49.680 --> 00:05:51.760]  現在數回0203年
[00:05:51.760 --> 00:05:54.400]  13年12、13年的時候
[00:05:54.400 --> 00:05:57.120]  他中風行動不方便
[00:05:57.120 --> 00:05:58.640]  要坐輪椅
[00:05:58.640 --> 00:06:00.400]  我還記得當年他
[00:06:00.400 --> 00:06:02.240]  我們已經在摩頓這個地方
[00:06:02.240 --> 00:06:03.520]  回來這裡崇拜
[00:06:03.520 --> 00:06:05.120]  要走那段樓梯
[00:06:05.120 --> 00:06:11.280]  我忘記了當時殘疾人士的電梯有沒有在
[00:06:11.280 --> 00:06:12.160]  可能也有在
[00:06:12.160 --> 00:06:15.280]  但時間可能要很長才能上來
[00:06:15.280 --> 00:06:19.520]  我記得當時有四個壯男
[00:06:19.520 --> 00:06:21.920]  拿起衣袖
[00:06:21.920 --> 00:06:25.440]  要連人帶輪椅抬上來
[00:06:25.440 --> 00:06:30.640]  有時候他們向日葵牧區要去旅行的時候
[00:06:30.640 --> 00:06:31.760]  就鼓勵我爸爸
[00:06:31.760 --> 00:06:32.880]  去吧,一起去吧
[00:06:32.880 --> 00:06:34.560]  如果精神,你就一起去吧
[00:06:34.560 --> 00:06:37.040]  上落旅遊巴不方便
[00:06:37.040 --> 00:06:38.720]  我們抬你上去吧
[00:06:38.720 --> 00:06:42.000]  很多人,旁邊的人看到都會覺得
[00:06:42.000 --> 00:06:44.160]  很危險,滴了汗
[00:06:44.160 --> 00:06:46.240]  掉在地上怎麼辦
[00:06:46.240 --> 00:06:48.080]  但我很想告訴大家
[00:06:48.080 --> 00:06:50.400]  我們同學的家人
[00:06:50.400 --> 00:06:51.920]  都為這件事
[00:06:51.920 --> 00:06:54.400]  我們很感謝弟兄姊妹的愛心
[00:06:54.400 --> 00:06:57.600]  還有感謝弟兄姊妹對神的信心
[00:06:57.600 --> 00:07:01.520]  將有需要的人帶到神的面前
[00:07:01.520 --> 00:07:04.800]  我們又看到坦子他自己的信心
[00:07:04.800 --> 00:07:09.120]  特別我們一班中國人
[00:07:09.120 --> 00:07:11.120]  很多時候很要面子
[00:07:11.120 --> 00:07:14.160]  我們不是很喜歡去受人恩惠
[00:07:14.160 --> 00:07:17.200]  很多事情自己能處理
[00:07:17.200 --> 00:07:21.760]  坦子和現在中風差不多
[00:07:21.760 --> 00:07:24.320]  生活上一切包括飲食
[00:07:24.320 --> 00:07:25.600]  包括大小二便
[00:07:25.600 --> 00:07:28.000]  包括清潔等等的活動
[00:07:28.000 --> 00:07:29.760]  他都不能夠自主
[00:07:29.760 --> 00:07:31.760]  他需要人去照顧
[00:07:31.760 --> 00:07:35.040]  所以除了肉身的傷害之外
[00:07:35.040 --> 00:07:37.520]  他的自尊心
[00:07:37.520 --> 00:07:38.640]  我爸爸經歷過
[00:07:38.640 --> 00:07:40.000]  所以我知道
[00:07:40.000 --> 00:07:43.920]  有一個承受很大的創傷
[00:07:43.920 --> 00:07:45.200]  但我們在這裡看到
[00:07:45.200 --> 00:07:49.280]  這個坦子他已經不介意放下一切
[00:07:49.280 --> 00:07:51.280]  他要去到人群裡面
[00:07:51.280 --> 00:07:53.760]  去讓人看到他的情況
[00:07:53.760 --> 00:07:55.600]  他也帶著信心
[00:07:55.600 --> 00:07:57.920]  他在他的朋友的幫助下
[00:07:57.920 --> 00:08:01.200]  他竭力要來到耶穌基督的面前
[00:08:01.200 --> 00:08:02.400]  而在聖經後面
[00:08:02.400 --> 00:08:04.480]  當我們看到耶穌說
[00:08:04.480 --> 00:08:06.400]  我吩咐你起來
[00:08:06.400 --> 00:08:08.400]  拿你的玉子回家去
[00:08:08.400 --> 00:08:09.680]  那人就起來
[00:08:09.680 --> 00:08:11.280]  立即拿著玉子
[00:08:11.280 --> 00:08:14.160]  當著眾人面前出去的時候
[00:08:14.160 --> 00:08:15.440]  我們看到
[00:08:15.440 --> 00:08:20.000]  當坦子經歷了耶穌基督赦罪之後
[00:08:20.000 --> 00:08:24.640]  他帶著一個很大的信心和行動
[00:08:24.640 --> 00:08:25.760]  不容易的
[00:08:25.760 --> 00:08:27.440]  如果那個人不動
[00:08:27.440 --> 00:08:28.240]  我吩咐他起來
[00:08:28.240 --> 00:08:29.280]  他真的起來
[00:08:29.280 --> 00:08:32.000]  他真的要帶著很大的信心
[00:08:32.000 --> 00:08:33.440]  對耶穌的信心
[00:08:33.440 --> 00:08:36.880]  去回應耶穌對他的吩咐
[00:08:36.880 --> 00:08:38.160]  我們在這裡看到
[00:08:38.160 --> 00:08:40.480]  四個朋友和坦子
[00:08:40.480 --> 00:08:42.800]  有時候每個人都有
[00:08:42.800 --> 00:08:45.280]  自己的擔子要承擔
[00:08:45.280 --> 00:08:46.320]  有些時候
[00:08:46.320 --> 00:08:48.720]  我們自己可以一力去承擔
[00:08:48.720 --> 00:08:49.760]  我不否認
[00:08:49.760 --> 00:08:51.760]  是有些自己可以搞得定
[00:08:51.760 --> 00:08:52.880]  也有些時間
[00:08:52.880 --> 00:08:55.920]  我們很需要其他人一起幫助
[00:08:55.920 --> 00:08:57.920]  我們有我們的群體
[00:08:57.920 --> 00:08:59.680]  我們有我們的朋友
[00:08:59.680 --> 00:09:01.200]  我們有弟兄姊妹
[00:09:01.200 --> 00:09:03.200]  彼此去幫助
[00:09:03.200 --> 00:09:04.880]  但是最重要的
[00:09:04.880 --> 00:09:05.920]  我們去看
[00:09:05.920 --> 00:09:07.600]  我們要去到耶穌那裡
[00:09:07.600 --> 00:09:09.280]  因為耶穌在馬太福音
[00:09:09.280 --> 00:09:10.320]  十一章二十八節
[00:09:10.320 --> 00:09:10.880]  我們一起讀
[00:09:10.880 --> 00:09:11.520]  祂說
[00:09:11.520 --> 00:09:13.600]  凡勞苦擔重擔的人
[00:09:13.600 --> 00:09:15.280]  來到我的面前
[00:09:15.280 --> 00:09:19.280]  我就可以使你們得安息
[00:09:19.280 --> 00:09:20.640]  在十二月廿四日
[00:09:20.640 --> 00:09:22.480]  我們聖誕節夜崇拜
[00:09:22.480 --> 00:09:27.360]  我負責迎新的統籌
[00:09:27.360 --> 00:09:31.280]  我在耳機收到門口的通知
[00:09:31.280 --> 00:09:34.800]  他說有八位弱勢的朋友
[00:09:34.800 --> 00:09:36.320]  來了出席
[00:09:36.320 --> 00:09:38.320]  出席此夜崇拜
[00:09:38.320 --> 00:09:40.400]  當時已經黑了
[00:09:40.400 --> 00:09:42.000]  燈準備開始崇拜
[00:09:42.000 --> 00:09:44.720]  有八位弱勢的朋友要來到
[00:09:44.720 --> 00:09:46.960]  我們的反應是什麼呢
[00:09:46.960 --> 00:09:48.800]  不單止我們的迎新
[00:09:48.800 --> 00:09:50.320]  馬上聽到很多的聲音
[00:09:50.320 --> 00:09:52.000]  我們這裡有位
[00:09:52.000 --> 00:09:53.360]  帶他們來
[00:09:53.360 --> 00:09:55.840]  很想快點將他們安頓
[00:09:55.840 --> 00:09:57.120]  不單止這樣
[00:09:57.120 --> 00:09:58.960]  更加令我感動的是
[00:09:58.960 --> 00:10:01.120]  連會展的職員
[00:10:01.120 --> 00:10:03.200]  他們都很努力地去幫助他們
[00:10:03.200 --> 00:10:06.080]  去尋找適當的位置
[00:10:06.080 --> 00:10:08.160]  很多時我相信
[00:10:08.160 --> 00:10:10.320]  人的信心來到神的面前
[00:10:10.320 --> 00:10:12.560]  會感動我們身邊很多的人
[00:10:12.560 --> 00:10:13.840]  一起的
[00:10:13.840 --> 00:10:17.520]  讓他們能夠可以經歷耶穌
[00:10:17.520 --> 00:10:19.920]  宋上哲牧師曾經說過
[00:10:19.920 --> 00:10:23.120]  信心就是看神做事
[00:10:23.120 --> 00:10:25.920]  信心就是看神做事
[00:10:25.920 --> 00:10:26.960]  你問問你旁邊那位
[00:10:26.960 --> 00:10:29.520]  你有沒有信心
[00:10:29.520 --> 00:10:30.240]  是的
[00:10:30.240 --> 00:10:32.400]  信心就是看神做事
[00:10:32.400 --> 00:10:35.600]  有時我們頌賢有一個聖經裏面說
[00:10:35.600 --> 00:10:37.600]  我們只有一個芥菜種
[00:10:37.600 --> 00:10:39.360]  這麼微小的信心
[00:10:39.360 --> 00:10:41.360]  芥菜種其實很小
[00:10:41.360 --> 00:10:43.760]  小到手指頭上面
[00:10:43.760 --> 00:10:45.200]  最尖的位置
[00:10:45.200 --> 00:10:46.320]  差不多這麼大
[00:10:46.320 --> 00:10:49.120]  你的手指頭最尖的點
[00:10:49.120 --> 00:10:50.640]  就是芥菜種這麼大
[00:10:50.640 --> 00:10:51.440]  聖經裏面說
[00:10:51.440 --> 00:10:53.200]  你只有這麼小的信心
[00:10:53.200 --> 00:10:55.200]  但是我們所靠的是誰
[00:10:55.200 --> 00:10:57.440]  所靠的是一個偉大的主
[00:10:57.440 --> 00:10:59.440]  就必能夠成就大事
[00:10:59.440 --> 00:11:00.560]  Amen
[00:11:00.560 --> 00:11:01.040]  是的
[00:11:01.040 --> 00:11:02.080]  聖經裏面某一幅音
[00:11:02.080 --> 00:11:03.600]  跟著九章二十三節
[00:11:03.600 --> 00:11:04.160]  它說
[00:11:04.160 --> 00:11:05.680]  你若能信
[00:11:05.680 --> 00:11:06.880]  再信的人
[00:11:06.880 --> 00:11:08.880]  凡事都能
[00:11:08.880 --> 00:11:10.240]  接著我們去看看
[00:11:10.240 --> 00:11:12.320]  第二點就是人的罪
[00:11:12.320 --> 00:11:14.480]  包括了我們的驕傲和活逆
[00:11:14.480 --> 00:11:16.720]  讓我們抵擋了耶穌
[00:11:16.720 --> 00:11:21.600]  我們讀第六節至第八節
[00:11:21.600 --> 00:11:23.840]  有幾個民事坐在那裏
[00:11:23.840 --> 00:11:25.520]  心裏議論說
[00:11:25.520 --> 00:11:28.400]  這個人為甚麼這樣說呢
[00:11:28.400 --> 00:11:37.520]  (聽不清)
[00:11:37.520 --> 00:11:38.240]  他說
[00:11:38.240 --> 00:11:41.600]  你們心裏為甚麼這樣議論呢
[00:11:41.600 --> 00:11:44.640]  當我們再去參考
[00:11:44.640 --> 00:11:47.440]  馬太福音九章四節這段的時候
[00:11:47.440 --> 00:11:48.640]  他不單止只是說
[00:11:48.640 --> 00:11:50.560]  你心裏為甚麼這樣議論
[00:11:50.560 --> 00:11:51.760]  他甚至乎
[00:11:51.760 --> 00:11:54.000]  馬太所寫的
[00:11:54.000 --> 00:11:58.960]  你們為甚麼心裏懷著惡念呢
[00:11:58.960 --> 00:12:02.160]  耶穌在眾人面前宣告
[00:12:02.160 --> 00:12:02.800]  很特別
[00:12:02.800 --> 00:12:03.600]  當他說
[00:12:03.600 --> 00:12:04.880]  因著他們的信心
[00:12:04.880 --> 00:12:06.000]  就宣告
[00:12:06.000 --> 00:12:08.640]  坦子的罪得赦免
[00:12:08.640 --> 00:12:09.680]  其實
[00:12:09.680 --> 00:12:12.720]  一班民事很熟習舊約律法
[00:12:12.720 --> 00:12:16.560]  在當時的情景
[00:12:16.560 --> 00:12:21.040]  一班民事沒有因著坦子的罪得赦免而歡喜
[00:12:21.040 --> 00:12:23.440]  反而他就去抽稱耶穌
[00:12:23.440 --> 00:12:25.440]  他們雖然所說的是一些真理
[00:12:25.440 --> 00:12:26.080]  他說
[00:12:26.080 --> 00:12:27.920]  除了神以外
[00:12:27.920 --> 00:12:29.520]  誰能赦罪呢
[00:12:29.520 --> 00:12:30.480]  是的,是真的
[00:12:30.480 --> 00:12:31.920]  除了神以外
[00:12:31.920 --> 00:12:33.680]  沒有人能夠赦罪
[00:12:33.680 --> 00:12:36.400]  但是他們只不過不相信
[00:12:36.400 --> 00:12:39.920]  他們眼前所見的耶穌就是神
[00:12:39.920 --> 00:12:41.200]  他們不相信
[00:12:41.200 --> 00:12:43.680]  這個拿撒勒木匠的兒子
[00:12:43.680 --> 00:12:49.360]  竟然能夠宣告和彰顯神赦罪的權柄和能力
[00:12:49.360 --> 00:12:51.760]  耶穌的出現在這個世上
[00:12:51.760 --> 00:12:53.040]  其實是
[00:12:53.040 --> 00:12:54.400]  和他的神聖
[00:12:54.400 --> 00:12:58.320]  就是衝擊了這班民事法利賽人的神學觀
[00:12:58.320 --> 00:13:02.080]  他們頭腦上對神的認知
[00:13:02.080 --> 00:13:03.680]  而更深層的
[00:13:03.680 --> 00:13:04.800]  我相信
[00:13:04.800 --> 00:13:07.280]  是挑戰了他們作為神
[00:13:07.280 --> 00:13:11.360]  當時作為神與人之間的宗教人
[00:13:11.360 --> 00:13:14.400]  的宗教權威
[00:13:14.400 --> 00:13:15.680]  他們很威風
[00:13:15.680 --> 00:13:16.480]  無常
[00:13:16.480 --> 00:13:18.240]  民事法利賽人
[00:13:18.240 --> 00:13:19.600]  但是為什麼一個耶穌
[00:13:19.600 --> 00:13:20.640]  一個木匠的兒子
[00:13:20.640 --> 00:13:24.560]  竟然可以直接去宣告
[00:13:24.560 --> 00:13:26.320]  人去赦罪呢
[00:13:26.320 --> 00:13:28.560]  他們可能在當中很擔心
[00:13:28.560 --> 00:13:32.560]  自己既得的利益會受損
[00:13:32.560 --> 00:13:36.320]  於是就開始有很多的反對耶穌
[00:13:36.320 --> 00:13:38.880]  很多和耶穌敵對的事情出現
[00:13:38.880 --> 00:13:40.240]  當我們回顧
[00:13:40.240 --> 00:13:43.760]  剛才所說的二章到三章的五件事的時候
[00:13:43.760 --> 00:13:46.880]  我們可以看看他們的思想進程
[00:13:46.880 --> 00:13:49.600]  他們開始的時候我們看
[00:13:49.600 --> 00:13:51.600]  心裡議論
[00:13:51.600 --> 00:13:54.880]  當耶穌對坦子赦罪的時候
[00:13:54.880 --> 00:13:56.640]  他開始心裡議論
[00:13:56.640 --> 00:13:59.200]  但是當第二件事發生的時候
[00:13:59.200 --> 00:14:00.960]  他們就開始出聲了
[00:14:00.960 --> 00:14:03.040]  和耶穌的門徒說
[00:14:03.040 --> 00:14:04.400]  嘩 他是這樣的
[00:14:04.400 --> 00:14:07.040]  他為什麼和一群罪人吃飯
[00:14:07.040 --> 00:14:08.640]  開始投訴
[00:14:08.640 --> 00:14:11.760]  然後當門徒沒有禁食的時候
[00:14:11.760 --> 00:14:14.800]  他就和耶穌去投訴一群門徒
[00:14:14.800 --> 00:14:16.880]  也挑戰耶穌
[00:14:16.880 --> 00:14:19.440]  為什麼你怎麼教你的門徒
[00:14:19.440 --> 00:14:21.840]  然後到最後
[00:14:21.840 --> 00:14:25.120]  他就直接去質問耶穌
[00:14:25.120 --> 00:14:26.880]  而最後我們看到
[00:14:26.880 --> 00:14:29.520]  當耶穌在安息日醫病的時候
[00:14:29.520 --> 00:14:31.920]  他不單止去控告耶穌
[00:14:31.920 --> 00:14:34.480]  然後最後他去商議
[00:14:34.480 --> 00:14:37.600]  怎樣去除滅耶穌
[00:14:37.600 --> 00:14:44.560]  罪就是這樣一路滲透在這些人的身上
[00:14:44.560 --> 00:14:47.680]  聖經裡面所說的罪其實很簡單
[00:14:47.680 --> 00:14:50.320]  就是不以神為神
[00:14:50.320 --> 00:14:51.520]  耶穌是神
[00:14:51.520 --> 00:14:53.280]  我們卻是拒絕祂
[00:14:53.280 --> 00:14:56.320]  我們卻是去抵擋祂
[00:14:56.320 --> 00:14:57.680]  我們人都是一樣
[00:14:57.680 --> 00:14:58.800]  我們曾經離棄神
[00:14:58.800 --> 00:15:00.560]  我們自己走自己的路
[00:15:00.560 --> 00:15:03.040]  甚至我們用很多不同的道理
[00:15:03.040 --> 00:15:05.280]  很多似是而非
[00:15:05.280 --> 00:15:08.960]  甚至用很多片面的道理
[00:15:08.960 --> 00:15:11.920]  我們去自己去質疑
[00:15:11.920 --> 00:15:14.080]  我們去抵擋神
[00:15:14.080 --> 00:15:15.040]  我們很多時候
[00:15:15.040 --> 00:15:17.440]  我們很懂得去控告其他的人
[00:15:17.440 --> 00:15:21.360]  卻不知道我們自己身在最終
[00:15:21.360 --> 00:15:25.280]  而有時候我們看到很多人來到教會
[00:15:25.280 --> 00:15:27.280]  去找耶穌
[00:15:27.280 --> 00:15:31.440]  但找耶穌大多數都是帶著不同的需要
[00:15:31.440 --> 00:15:33.040]  帶著不同的幫助
[00:15:33.040 --> 00:15:35.120]  很想耶穌去解決
[00:15:35.120 --> 00:15:37.200]  很想好像外面那些
[00:15:37.200 --> 00:15:39.440]  我去找祂
[00:15:39.440 --> 00:15:43.200]  祢幫我解決了我的救急扶難
[00:15:43.200 --> 00:15:44.800]  有多少人來找耶穌
[00:15:44.800 --> 00:15:46.720]  是說我覺得自己有罪
[00:15:46.720 --> 00:15:48.480]  求主去赦免
[00:15:48.480 --> 00:15:50.480]  我相信不多
[00:15:50.480 --> 00:15:53.200]  但耶穌卻是在這裡我們看到
[00:15:53.200 --> 00:15:58.480]  祂是先去解決我們最大最深層的一個需要
[00:15:58.480 --> 00:16:01.200]  讓坦子去經歷了寬恕
[00:16:01.200 --> 00:16:03.920]  和經歷了罪的赦免
[00:16:03.920 --> 00:16:05.840]  弟兄姊妹我很想和大家說
[00:16:05.840 --> 00:16:09.120]  我們不要再和耶穌去爭辯
[00:16:09.120 --> 00:16:10.480]  我有什麼罪
[00:16:10.480 --> 00:16:11.840]  我行得正
[00:16:11.840 --> 00:16:13.040]  站得正
[00:16:13.040 --> 00:16:14.880]  警察都未來抓我
[00:16:14.880 --> 00:16:16.400]  是不是
[00:16:16.400 --> 00:16:19.120]  福爾摩斯大家聽過
[00:16:19.120 --> 00:16:22.720]  他有個作者叫做亞瑟·柯南道爾
[00:16:22.720 --> 00:16:26.960]  你知道福爾摩斯寫得出很多想法
[00:16:26.960 --> 00:16:29.120]  他曾經做一個小的測驗
[00:16:29.120 --> 00:16:32.560]  他測試寫了一個便條
[00:16:32.560 --> 00:16:38.240]  寄了給當時12位被認為很德高望重的人
[00:16:38.240 --> 00:16:40.720]  內容很簡單幾個字
[00:16:40.720 --> 00:16:44.320]  事情被發現快走
[00:16:44.320 --> 00:16:46.880]  結果24小時之後
[00:16:46.880 --> 00:16:50.880]  那12個人全部走了
[00:16:50.880 --> 00:16:55.360]  我想問一下在座哪位
[00:16:55.360 --> 00:16:57.360]  有誰願意現在站起來
[00:16:57.360 --> 00:17:02.720]  讓耶穌去和你傾談你隱藏的一面
[00:17:02.720 --> 00:17:05.120]  耶穌對我們很好
[00:17:05.120 --> 00:17:09.120]  祂沒有和我們計較
[00:17:09.120 --> 00:17:11.680]  詩篇裡130篇這樣說
[00:17:11.680 --> 00:17:14.480]  主耶和華你若救賊罪孽
[00:17:14.480 --> 00:17:16.480]  誰能暫立得住呢
[00:17:16.480 --> 00:17:18.320]  但在你有赦免之恩
[00:17:18.320 --> 00:17:20.960]  是叫人去敬畏你
[00:17:20.960 --> 00:17:23.680]  而當耶穌在新約的時候
[00:17:23.680 --> 00:17:25.200]  他在另外一件事的時候
[00:17:25.200 --> 00:17:28.240]  當他去面對一班人
[00:17:28.240 --> 00:17:30.560]  抓了一個正在行刑的婦人
[00:17:30.560 --> 00:17:33.120]  要去耶穌審判她的時候
[00:17:33.120 --> 00:17:35.120]  耶穌就在地上畫字
[00:17:35.120 --> 00:17:36.640]  然後問眾人
[00:17:36.640 --> 00:17:39.040]  你們誰覺得自己沒有罪
[00:17:39.040 --> 00:17:42.080]  就走出來用石頭扔她
[00:17:42.080 --> 00:17:43.600]  而當時聖經就說
[00:17:43.600 --> 00:17:45.680]  眾人由老到幼
[00:17:45.680 --> 00:17:48.800]  一個一個離開
[00:17:48.800 --> 00:17:54.880]  所以我們自己心中有數
