
[00:00:00.000 --> 00:00:06.000]  我哋一齊同心禱告
[00:02:22.000 --> 00:02:24.000]  呢個嘅冬季呢
[00:02:24.000 --> 00:02:25.000]  個意思
[00:02:25.000 --> 00:02:26.000]  好有意思
[00:02:26.000 --> 00:02:27.000]  就係將我哋
[00:02:27.000 --> 00:02:31.000]  由春天秋天夏天
[00:02:31.000 --> 00:02:32.000]  呢個人生嘅
[00:02:32.000 --> 00:02:33.000]  三個階段
[00:02:33.000 --> 00:02:35.000]  得嚟嘅成果
[00:02:35.000 --> 00:02:37.000]  喺呢個冬季嘅裏面呢
[00:02:37.000 --> 00:02:38.000]  享受
[00:02:38.000 --> 00:02:40.000]  呢個就係我哋人生進入
[00:02:40.000 --> 00:02:42.000]  即係年長嘅
[00:02:42.000 --> 00:02:43.000]  晚年嘅時候
[00:02:43.000 --> 00:02:44.000]  我哋係享受
[00:02:44.000 --> 00:02:46.000]  我哋之前嘅成果
[00:02:46.000 --> 00:02:47.000]  而唔係
[00:02:47.000 --> 00:02:50.000]  唔好成日覺得自己冇用
[00:02:50.000 --> 00:02:52.000]  大家有冇諗吓
[00:02:52.000 --> 00:02:54.000]  即係我哋人生四季裏面呢
[00:02:54.000 --> 00:02:55.000]  你有冇發現呢
[00:02:55.000 --> 00:02:56.000]  每一個階段呢
[00:02:56.000 --> 00:02:58.000]  都有啲嘢係重視嘅
[00:02:58.000 --> 00:02:59.000]  但係好得意喎
[00:02:59.000 --> 00:03:01.000]  當你進入嗰下一個階段嘅時候呢
[00:03:01.000 --> 00:03:02.000]  你又覺得嗰啲嘢
[00:03:02.000 --> 00:03:05.000]  唔係好緊要㗎咋喎
[00:03:05.000 --> 00:03:08.000]  但係調返轉就係
[00:03:08.000 --> 00:03:12.000]  以前細個好重視嗰啲
[00:03:12.000 --> 00:03:13.000]  而家唔重視
[00:03:13.000 --> 00:03:14.000]  但係調返轉就話
[00:03:14.000 --> 00:03:17.000]  以前好唔重視嗰啲呢
[00:03:17.000 --> 00:03:19.000]  就越嚟越重視
[00:03:19.000 --> 00:03:23.000]  呢個就好似我哋嘅人生都幾有趣呀
[00:03:23.000 --> 00:03:28.000]  有冇邊位細細個已經開始鍾意食苦瓜㗎
[00:03:28.000 --> 00:03:29.000]  苦瓜
[00:03:29.000 --> 00:03:31.000]  你都有喎
[00:03:31.000 --> 00:03:33.000]  我係最唔鍾意食苦瓜
[00:03:33.000 --> 00:03:35.000]  食親都苦瓜乾咁樣
[00:03:35.000 --> 00:03:37.000]  因為我爸呢就為咗克服
[00:03:37.000 --> 00:03:40.000]  幫我克服食苦瓜呢個嘅挑戰呀
[00:03:40.000 --> 00:03:42.000]  佢就自己熬咗煲湯
[00:03:42.000 --> 00:03:43.000]  但係我望落去呢
[00:03:43.000 --> 00:03:45.000]  就湯好少
[00:03:45.000 --> 00:03:46.000]  瓜就好多
[00:03:46.000 --> 00:03:48.000]  就叫我食曬佢咁樣
[00:03:48.000 --> 00:03:51.000]  我好唔鍾意食苦瓜
[00:03:51.000 --> 00:03:54.000]  但係前日同紅阿媽食午飯呀
[00:03:54.000 --> 00:03:59.000]  咁阿媽就嗌涼瓜牛肉飯
[00:03:59.000 --> 00:04:00.000]  咁話要咗客呀
[00:04:00.000 --> 00:04:03.000]  我媽你食苦瓜㗎咩
[00:04:03.000 --> 00:04:04.000]  細個真係唔鍾意食呀
[00:04:04.000 --> 00:04:06.000]  唔知大個冇幾耐呢
[00:04:06.000 --> 00:04:08.000]  即係可能捱過
[00:04:08.000 --> 00:04:09.000]  唔同嘅
[00:04:09.000 --> 00:04:12.000]  辛酸覺得都幾甘甜喎
[00:04:12.000 --> 00:04:14.000]  同埋有益
[00:04:14.000 --> 00:04:16.000]  呢個就係人生
[00:04:16.000 --> 00:04:17.000]  我哋嘅人生
[00:04:17.000 --> 00:04:19.000]  但係人生既然有唔同嘅階段嘅時候
[00:04:19.000 --> 00:04:21.000]  有冇我哋有時會諗
[00:04:21.000 --> 00:04:23.000]  究竟信仰喺人生嘅階段
[00:04:23.000 --> 00:04:25.000]  有冇唔同嘅表現呢
[00:04:25.000 --> 00:04:26.000]  係有㗎喎
[00:04:26.000 --> 00:04:28.000]  其實希伯來書
[00:04:28.000 --> 00:04:31.000]  直言喺第五章叫我哋戒奶
[00:04:31.000 --> 00:04:34.000]  唔好好似小朋友咁仲要被照顧
[00:04:34.000 --> 00:04:36.000]  仲要人嘆仲要人成呀
[00:04:36.000 --> 00:04:38.000]  要我哋邁向成熟
[00:04:38.000 --> 00:04:39.000]  點樣成熟呀
[00:04:39.000 --> 00:04:40.000]  硬嘢呀食
[00:04:40.000 --> 00:04:43.000]  食啲硬嘢
[00:04:43.000 --> 00:04:44.000]  即係話畀我哋聽
[00:04:44.000 --> 00:04:47.000]  原來我哋嘅神當創造人
[00:04:47.000 --> 00:04:48.000]  有唔同嘅階段嘅時候
[00:04:48.000 --> 00:04:50.000]  個信仰其實喺唔同階段
[00:04:50.000 --> 00:04:52.000]  有唔同嘅表現
[00:04:52.000 --> 00:04:55.000]  但有時喺我哋自身嘅裏面呢
[00:04:55.000 --> 00:04:58.000]  我哋就個困惑
[00:04:58.000 --> 00:04:59.000]  或者個問題係
[00:04:59.000 --> 00:05:02.000]  咁人生有唔同嘅階段
[00:05:02.000 --> 00:05:05.000]  咁喺信仰嘅層面裏面
[00:05:05.000 --> 00:05:06.000]  喺我唔同嘅階段
[00:05:06.000 --> 00:05:08.000]  有啲咩可以有唔同
[00:05:08.000 --> 00:05:10.000]  有咩唔同嘅定位呢
[00:05:10.000 --> 00:05:12.000]  有時有少得意呀
[00:05:12.000 --> 00:05:13.000]  我哋個情況就係呢
[00:05:13.000 --> 00:05:14.000]  有時係望返轉頭呀
[00:05:14.000 --> 00:05:15.000]  成日都覺得呢
[00:05:15.000 --> 00:05:17.000]  以前嗰個階段呢就愛主啲
[00:05:17.000 --> 00:05:20.000]  而家就冇咁愛主啦
[00:05:20.000 --> 00:05:21.000]  但係我哋要記住
[00:05:21.000 --> 00:05:22.000]  我哋人生唔同嘅階段
[00:05:22.000 --> 00:05:26.000]  我哋係已經唔再係青少年期
[00:05:26.000 --> 00:05:29.000]  我哋唔係再好似青少年期
[00:05:29.000 --> 00:05:32.000]  事事呢都要祈禱
[00:05:32.000 --> 00:05:34.000]  其實點解事事祈禱呀
[00:05:34.000 --> 00:05:35.000]  因為唔想面對嘛
[00:05:35.000 --> 00:05:36.000]  細個係咁㗎嘛
[00:05:36.000 --> 00:05:40.000]  大個啦冇得你唔面對嘛
[00:05:40.000 --> 00:05:41.000]  你要自己擔起嘅時候
[00:05:41.000 --> 00:05:44.000]  你話係咪少咗祈禱呀
[00:05:44.000 --> 00:05:47.000]  我哋嘅神要我哋邁向成熟
[00:05:47.000 --> 00:05:50.000]  唔係多少祈禱呀
[00:05:50.000 --> 00:05:53.000]  而係如何按照佢嘅心意
[00:05:53.000 --> 00:05:57.000]  喺我哋嘅生活裏面
[00:05:57.000 --> 00:05:59.000]  彰顯基督嘅榮美
[00:05:59.000 --> 00:06:03.000]  呢個係一個成熟基督徒嘅向度
[00:06:03.000 --> 00:06:04.000]  但係如果係呢個向度
[00:06:04.000 --> 00:06:05.000]  喺我哋人生裏面
[00:06:05.000 --> 00:06:07.000]  究竟信仰可以
[00:06:07.000 --> 00:06:09.000]  有咩嘢係我哋人生嘅階段
[00:06:09.000 --> 00:06:10.000]  嘅切入點呢
[00:06:10.000 --> 00:06:12.000]  今日同大家思想
[00:06:12.000 --> 00:06:15.000]  喜伯來書十二章十一至十三節
[00:06:15.000 --> 00:06:18.000]  十二節頭先弟兄去讀到
[00:06:18.000 --> 00:06:19.000]  作者話
[00:06:19.000 --> 00:06:22.000]  當時形容嗰班嘅修信人嘅
[00:06:22.000 --> 00:06:25.000]  屬靈嘅景況係下垂嘅手
[00:06:25.000 --> 00:06:27.000]  發酸嘅腿
[00:06:27.000 --> 00:06:29.000]  表示呢
[00:06:29.000 --> 00:06:31.000]  佢哋嘅狀態係好消耗呀
[00:06:31.000 --> 00:06:35.000]  有啲咩令到當時嘅信徒消耗呀
[00:06:35.000 --> 00:06:37.000]  喜伯來書十章裏面
[00:06:37.000 --> 00:06:40.000]  形容到好多負面嘅描述
[00:06:40.000 --> 00:06:43.000]  當時嘅信徒遭遇到公然
[00:06:43.000 --> 00:06:45.000]  遭受凌辱
[00:06:45.000 --> 00:06:46.000]  同埋磨難
[00:06:46.000 --> 00:06:48.000]  甚至部分信徒呢
[00:06:48.000 --> 00:06:51.000]  畀人啲家財呢畀人搶走
[00:06:51.000 --> 00:06:53.000]  十二章甚至呢
[00:06:53.000 --> 00:06:59.000]  話到佢哋嗰個嘅狀態係不斷與罪惡爭鬥
[00:06:59.000 --> 00:07:01.000]  喺十二章四節話
[00:07:01.000 --> 00:07:04.000]  當時嘅基督徒被逼迫
[00:07:04.000 --> 00:07:08.000]  未去到一個抵抗到流血嘅地步
[00:07:08.000 --> 00:07:10.000]  但係之前所講嘅
[00:07:10.000 --> 00:07:11.000]  你會留意到
[00:07:11.000 --> 00:07:13.000]  其實一個精神壓力呀
[00:07:13.000 --> 00:07:16.000]  長期一個精神壓力狀態
[00:07:16.000 --> 00:07:19.000]  點樣唔令人消耗呢
[00:07:19.000 --> 00:07:21.000]  但有趣嘅地方就係
[00:07:21.000 --> 00:07:25.000]  聖經就用手腳來作為比喻
[00:07:25.000 --> 00:07:27.000]  我哋嘅手腳
[00:07:27.000 --> 00:07:30.000]  我哋用得最多嘅肢體就係我哋手腳
[00:07:30.000 --> 00:07:35.000]  而手同埋腳正正就係我哋身體力量
[00:07:35.000 --> 00:07:37.000]  嘅象徵呀
[00:07:37.000 --> 00:07:39.000]  有力嘅你會舉起
[00:07:39.000 --> 00:07:41.000]  無力嘅舉都舉唔起
[00:07:41.000 --> 00:07:44.000]  甚至呢成日想搵地方坐嘅
[00:07:44.000 --> 00:07:48.000]  當手腳無力嘅時候
[00:07:48.000 --> 00:07:51.000]  聖經所講嘅就係話
[00:07:51.000 --> 00:07:55.000]  當時嘅信徒係筋疲力竭
[00:07:55.000 --> 00:07:57.000]  水喪灰心
[00:07:57.000 --> 00:08:01.000]  靜姐妹呢個嘅情況
[00:08:01.000 --> 00:08:04.000]  係咪而家我哋嘅狀況呀
[00:08:04.000 --> 00:08:07.000]  有啲咩令我哋嘅手下垂
[00:08:07.000 --> 00:08:10.000]  腳發酸
[00:08:10.000 --> 00:08:12.000]  有本書叫做
[00:08:12.000 --> 00:08:14.000]  祈禱與身體
[00:08:14.000 --> 00:08:17.000]  作者呢裏面有段說話呢好有意思
[00:08:17.000 --> 00:08:18.000]  佢咁講
[00:08:18.000 --> 00:08:21.000]  佢話我哋要學習呢去發現
[00:08:21.000 --> 00:08:24.000]  從身體嚟嘅訊號
[00:08:24.000 --> 00:08:28.000]  事實上我哋可以從身體呢明白到
[00:08:28.000 --> 00:08:32.000]  關於我哋自己同埋周遭嘅環境嘅真相
[00:08:32.000 --> 00:08:34.000]  呢句說話好有意思呀
[00:08:34.000 --> 00:08:38.000]  其實你會唔會發覺呢其實我哋嘅大腦呢係自己呃自己嘅成日都會
[00:08:38.000 --> 00:08:41.000]  當我哋面對挑戰困難嘅時候
[00:08:41.000 --> 00:08:43.000]  我哋就會逼自己唔緊要嘅
[00:08:43.000 --> 00:08:45.000]  我哋捱得到嘅
[00:08:45.000 --> 00:08:47.000]  濕濕碎啦
[00:08:47.000 --> 00:08:49.000]  但個身體
[00:08:49.000 --> 00:08:50.000]  就呢度痛
[00:08:50.000 --> 00:08:51.000]  嗰度痛
[00:08:51.000 --> 00:08:52.000]  又成晚瞓唔著
[00:08:52.000 --> 00:08:54.000]  即係話身體唔會呃我哋嘅
[00:08:54.000 --> 00:08:56.000]  承唔承受到呢
[00:08:56.000 --> 00:08:58.000]  個身體會話畀我哋聽
[00:08:58.000 --> 00:09:02.000]  但有時我哋個精神狀態就成日會逼自己得嘅
[00:09:02.000 --> 00:09:03.000]  得嘅
[00:09:03.000 --> 00:09:04.000]  得嘅
[00:09:04.000 --> 00:09:07.000]  但係呢就成日睇醫生
[00:09:07.000 --> 00:09:12.000]  因此佢教我哋
[00:09:12.000 --> 00:09:14.000]  點樣去留意身體嘅狀態
[00:09:14.000 --> 00:09:16.000]  有一個祈禱嘅生活
[00:09:16.000 --> 00:09:18.000]  佢話
[00:09:18.000 --> 00:09:21.000]  叫我哋運用七日嘅時間觀察我哋嘅身體
[00:09:21.000 --> 00:09:23.000]  好簡單嘅啫
[00:09:23.000 --> 00:09:24.000]  唔係啲好複雜嘅嘢
[00:09:24.000 --> 00:09:26.000]  就係一朝早起身
[00:09:26.000 --> 00:09:28.000]  大家起床嘅習慣係點㗎
[00:09:28.000 --> 00:09:30.000]  一起床就落
[00:09:30.000 --> 00:09:31.000]  隻腳就落嚟㗎啦
[00:09:31.000 --> 00:09:32.000]  就行㗎嘛
[00:09:32.000 --> 00:09:33.000]  唔係
[00:09:33.000 --> 00:09:35.000]  佢就叫我哋起床之後唔好郁
[00:09:35.000 --> 00:09:37.000]  五分鐘
[00:09:37.000 --> 00:09:40.000]  感受下自己身體嘅狀況
[00:09:40.000 --> 00:09:42.000]  點樣感受呀
[00:09:42.000 --> 00:09:44.000]  係冇人干擾嘅
[00:09:44.000 --> 00:09:46.000]  係靜態嘅
[00:09:46.000 --> 00:09:48.000]  你自己感受下
[00:09:48.000 --> 00:09:52.000]  自己喺各部分嗰個嘅係啲咩感覺
[00:09:52.000 --> 00:09:56.000]  呢個嘅練習呢
[00:09:56.000 --> 00:09:59.000]  早午晚都可以做嘅
[00:09:59.000 --> 00:10:01.000]  臨瞓前憶需要做
[00:10:01.000 --> 00:10:04.000]  好樣呢將呢啲嘅感受一一嘅記錄
[00:10:04.000 --> 00:10:06.000]  畀我哋知道呢
[00:10:06.000 --> 00:10:09.000]  我哋而家嘅身體狀況係點樣
[00:10:09.000 --> 00:10:11.000]  但係要記錄啲乜嘢呀
[00:10:11.000 --> 00:10:14.000]  例如
[00:10:14.000 --> 00:10:16.000]  身體嘅體溫
[00:10:18.000 --> 00:10:22.000]  你冇發覺呢一個人呢輕鬆嘅狀態呢個身體暖啲㗎喎
[00:10:22.000 --> 00:10:24.000]  但係一緊張會點呀
[00:10:24.000 --> 00:10:26.000]  唔知點解占紅占紅成日都覺得
[00:10:26.000 --> 00:10:28.000]  可唔可以食低個冷氣
[00:10:28.000 --> 00:10:31.000]  其實可能個冷氣都唔係好低溫㗎咋喎
[00:10:31.000 --> 00:10:33.000]  不過個人緊張
[00:10:33.000 --> 00:10:38.000]  留意下身體各個嘅部分呢
[00:10:38.000 --> 00:10:40.000]  有冇啲地方係痛呀
[00:10:40.000 --> 00:10:44.000]  或者肌肉緊張
[00:10:44.000 --> 00:10:47.000]  將呢啲嘅痛症
[00:10:47.000 --> 00:10:49.000]  或者呢啲嘅情況記低
[00:10:49.000 --> 00:10:51.000]  然後就問自己一個問題
[00:10:51.000 --> 00:10:54.000]  近來或者嚟緊係咪發生咗
[00:10:54.000 --> 00:10:56.000]  要要面對啲咩事
[00:10:56.000 --> 00:10:59.000]  自己嘅身體狀態有啲嘅現象呢
[00:10:59.000 --> 00:11:04.000]  係咪嚟緊有啲好大嘅壓力
[00:11:04.000 --> 00:11:07.000]  可能係工作可能係家庭
[00:11:07.000 --> 00:11:11.000]  有啲人屋企有特別嘅時間
[00:11:11.000 --> 00:11:13.000]  比較嚴峻嘅
[00:11:13.000 --> 00:11:17.000]  唔知點解返屋企嗰個腳步特別沉重
[00:11:17.000 --> 00:11:20.000]  開個對門唔知點解特別重
[00:11:20.000 --> 00:11:23.000]  作者就係鼓勵我哋
[00:11:23.000 --> 00:11:25.000]  記低呢啲嘅情況
[00:11:25.000 --> 00:11:27.000]  好好為自己祈禱
[00:11:27.000 --> 00:11:29.000]  因為個身體話畀你聽
[00:11:29.000 --> 00:11:33.000]  我哋嘅臨界點係邊度
[00:11:33.000 --> 00:11:38.000]  但係記低呢啲嘢為咗乜嘢呀
[00:11:38.000 --> 00:11:44.000]  曾經教導我哋喺第十二章十二至十三節嗰度話
[00:11:44.000 --> 00:11:48.000]  所以你哋要將下垂嘅手舉起
[00:11:48.000 --> 00:11:51.000]  發酸嘅腿挺直
[00:11:51.000 --> 00:11:54.000]  要為自己嘅腳把道路修正了
[00:11:54.000 --> 00:11:58.000]  使其了嘅腿不再脫扣
[00:11:58.000 --> 00:12:01.000]  反而得到痊癒
[00:12:01.000 --> 00:12:04.000]  呢段經文展示一樣嘢就話
[00:12:04.000 --> 00:12:09.000]  唔係叫我哋長期喺一個疲倦嘅狀態
[00:12:09.000 --> 00:12:11.000]  要我哋重新得力嘅
[00:12:11.000 --> 00:12:16.000]  呢段經文其實係來自兩段舊約聖經組成
[00:12:16.000 --> 00:12:22.000]  十二節係來自耳塞書三十五章三至四節
[00:12:22.000 --> 00:12:27.000]  而十三節就係來自真言嘅四章二十六節
[00:12:27.000 --> 00:12:31.000]  但我想大家留意下第十三節
[00:12:31.000 --> 00:12:36.000]  因為十三節喺原文聖經裏面嗰個次序
[00:12:36.000 --> 00:12:38.000]  係同中文聖經唔同
[00:12:38.000 --> 00:12:41.000]  而中文聖經佢咁樣將
[00:12:41.000 --> 00:12:45.000]  要為自己嘅腳把道路修正擺先嘅話
[00:12:45.000 --> 00:12:48.000]  佢就失卻咗廿二同廿三節
[00:12:48.000 --> 00:12:52.000]  嗰個嘅舊約鋪排嗰個有趣嘅地方
[00:12:52.000 --> 00:12:53.000]  係咩呢
[00:12:53.000 --> 00:12:56.000]  十三節原文嘅次序應該係咁樣嘅
[00:12:56.000 --> 00:13:00.000]  使其了嘅腿不再脫扣
[00:13:00.000 --> 00:13:03.000]  反而得到痊癒
[00:13:03.000 --> 00:13:09.000]  為要自己為要為自己嘅腳把道路修正了
[00:13:09.000 --> 00:13:11.000]  即係話一開始十二同十三節
[00:13:11.000 --> 00:13:15.000]  聖經要講人嘅手人嘅腳
[00:13:15.000 --> 00:13:18.000]  再次有力提起
[00:13:18.000 --> 00:13:23.000]  然後將以前殘破嘅腿
[00:13:23.000 --> 00:13:25.000]  唔再甩膠
[00:13:25.000 --> 00:13:27.000]  得到痊癒
[00:13:27.000 --> 00:13:30.000]  腳既然痊癒就可以行自己嘅路
[00:13:30.000 --> 00:13:32.000]  直奔目標
[00:13:32.000 --> 00:13:35.000]  係咪清楚好多呀
[00:13:35.000 --> 00:13:37.000]  原來我哋嘅神
[00:13:37.000 --> 00:13:40.000]  期望我哋唔係成日要我哋
[00:13:40.000 --> 00:13:42.000]  啊你靈性唔好你犯罪
[00:13:42.000 --> 00:13:43.000]  你要行返個正路
[00:13:43.000 --> 00:13:46.000]  我哋嘅神唔係淨係集中於部分呀
[00:13:46.000 --> 00:13:50.000]  佢最關注係我哋嘅靈性係咪疲累呀
[00:13:50.000 --> 00:13:52.000]  如果疲累嘅話
[00:13:52.000 --> 00:13:55.000]  上帝願意加能賜力
[00:13:55.000 --> 00:13:57.000]  而唔係淨係要求
[00:13:57.000 --> 00:13:58.000]  你要做好啲你要做好啲
[00:13:58.000 --> 00:14:00.000]  然後迫我哋向前
[00:14:00.000 --> 00:14:02.000]  唔係迫你都向前唔到呀
[00:14:02.000 --> 00:14:04.000]  因為你累呀嘛
[00:14:04.000 --> 00:14:07.000]  隻手都冇力提起啦
[00:14:07.000 --> 00:14:08.000]  腳又發酸啦
[00:14:08.000 --> 00:14:13.000]  再行多兩步都打橫瞓喺度啦要
[00:14:13.000 --> 00:14:15.000]  因此我哋嘅神
[00:14:15.000 --> 00:14:19.000]  最關注嘅係我哋嘅身體
[00:14:19.000 --> 00:14:21.000]  身心靈嘅狀態
[00:14:21.000 --> 00:14:24.000]  經文應許我哋能夠重新得力
[00:14:24.000 --> 00:14:26.000]  聖經形容
[00:14:26.000 --> 00:14:27.000]  舉起嚟
[00:14:27.000 --> 00:14:28.000]  挺直
[00:14:28.000 --> 00:14:31.000]  表示一個能夠恢復體力嘅意思
[00:14:31.000 --> 00:14:34.000]  喺我哋人生唔同嘅階段裏面呢
[00:14:34.000 --> 00:14:39.000]  我哋都會諗辦法令我哋自己回復精神㗎喎
[00:14:39.000 --> 00:14:40.000]  去面對挑戰
[00:14:40.000 --> 00:14:42.000]  但係有冇諗返轉頭呢
[00:14:42.000 --> 00:14:44.000]  我哋細個容易啲滿足㗎喎
[00:14:44.000 --> 00:14:45.000]  容易啲㗎喎
[00:14:45.000 --> 00:14:46.000]  簡單啲㗎喎
[00:14:46.000 --> 00:14:47.000]  係點呀
[00:14:47.000 --> 00:14:50.000]  我哋細個都會有時遇到同家人嘅關係有張力啦
[00:14:50.000 --> 00:14:53.000]  讀書成績未如力期望啦
[00:14:53.000 --> 00:14:54.000]  但係好得意喎
[00:14:54.000 --> 00:14:55.000]  好簡單㗎去玩一玩
[00:14:55.000 --> 00:14:57.000]  或者搵啲friend傾下計
[00:14:57.000 --> 00:15:01.000]  甚或搵一個愛護你嘅長輩呢掃下你背脊
[00:15:01.000 --> 00:15:03.000]  咁就搞掂囉
[00:15:03.000 --> 00:15:04.000]  好容易㗎咋喎
[00:15:04.000 --> 00:15:06.000]  但唔知點解人大咗又好難
[00:15:06.000 --> 00:15:07.000]  係咪呀
[00:15:07.000 --> 00:15:09.000]  當你發覺事事唔如意啦
[00:15:09.000 --> 00:15:11.000]  人際關係唔暢順啦
[00:15:11.000 --> 00:15:14.000]  特別身體開始發病
[00:15:14.000 --> 00:15:17.000]  休息一兩天你都覺得唔夠呀
[00:15:17.000 --> 00:15:19.000]  甚至呢你要去旅行去到盡
[00:15:19.000 --> 00:15:21.000]  但係臨尾嗰日呢
[00:15:21.000 --> 00:15:23.000]  你明日要返工
[00:15:23.000 --> 00:15:26.000]  即係嗰種係唔係休息
[00:15:26.000 --> 00:15:28.000]  你即係覺得係中場休息囉
[00:15:28.000 --> 00:15:30.000]  休息咗之後點呀
[00:15:30.000 --> 00:15:32.000]  之後要再落場啦
[00:15:32.000 --> 00:15:33.000]  不過唔係好想囉
[00:15:33.000 --> 00:15:35.000]  不過又唔落唔得囉
[00:15:35.000 --> 00:15:38.000]  即係嗰種嘅係唔係身體啦
[00:15:38.000 --> 00:15:41.000]  係個心靈心力
[00:15:41.000 --> 00:15:42.000]  攰呀
[00:15:42.000 --> 00:15:43.000]  嗰種攰係咩呀
[00:15:43.000 --> 00:15:46.000]  身體發出個訊號
[00:15:46.000 --> 00:15:48.000]  呢個訊號係抗拒
[00:15:49.000 --> 00:15:51.000]  咁人之常情係咪呀
[00:15:51.000 --> 00:15:53.000]  有邊個鍾意捱㗎啫
[00:15:53.000 --> 00:15:56.000]  但係個身體抗拒喎
[00:15:56.000 --> 00:15:58.000]  但係人大咗咩呀
[00:15:58.000 --> 00:15:59.000]  唔捱唔得囉
[00:15:59.000 --> 00:16:01.000]  係咪
[00:16:01.000 --> 00:16:04.000]  自己搞掂唔係咁簡單㗎嘛
[00:16:04.000 --> 00:16:06.000]  你仲有屋企好多人
[00:16:06.000 --> 00:16:08.000]  你要照顧
[00:16:08.000 --> 00:16:10.000]  你都要去㗎
[00:16:10.000 --> 00:16:12.000]  但個問題係點樣去呢
[00:16:12.000 --> 00:16:14.000]  如果個心抗拒點樣去呢
[00:16:14.000 --> 00:16:18.000]  個內心都唔接受一啲唔改變嘅事情
[00:16:18.000 --> 00:16:20.000]  我哋都知唔能改變
[00:16:20.000 --> 00:16:22.000]  但係又要面對
[00:16:22.000 --> 00:16:24.000]  真係
[00:16:24.000 --> 00:16:25.000]  嗰下點樣接受得到
[00:16:25.000 --> 00:16:27.000]  點樣可以令我哋接受到呢
[00:16:27.000 --> 00:16:28.000]  我哋
[00:16:28.000 --> 00:16:30.000]  人大咗你哋就知
[00:16:30.000 --> 00:16:32.000]  錢 娛樂
[00:16:32.000 --> 00:16:34.000]  甚至所謂休閒
[00:16:34.000 --> 00:16:37.000]  其實都幫到唔到我哋
[00:16:37.000 --> 00:16:39.000]  因為個心
[00:16:39.000 --> 00:16:40.000]  唔接受嘅話
[00:16:40.000 --> 00:16:43.000]  有乜嘢都做唔到
[00:16:43.000 --> 00:16:45.000]  點樣係令我哋接受
[00:16:45.000 --> 00:16:47.000]  一啲不能改變嘅事實
