
[00:00:00.000 --> 00:00:01.800]  孤單之輩,聖誕快樂!
[00:03:21.900 --> 00:03:23.100]  我們已經看過
[00:03:23.100 --> 00:03:27.200]  聖誕的頭40天所發生到的事情
[00:03:27.200 --> 00:03:28.700]  聖誕聖經陳述了
[00:03:28.700 --> 00:03:31.100]  聖誕頭40天發生的事情
[00:03:31.100 --> 00:03:32.900]  路加福音的作者路加
[00:03:32.900 --> 00:03:34.200]  更急不及待地
[00:03:34.200 --> 00:03:36.400]  要去為我們更詳細地介紹
[00:03:36.400 --> 00:03:38.400]  聖誕所帶來的意思
[00:03:38.400 --> 00:03:40.400]  路加福音的作者路加
[00:03:40.400 --> 00:03:43.000]  他急不可待地給我們介紹
[00:03:43.000 --> 00:03:44.300]  以後的信息
[00:03:44.300 --> 00:03:45.300]  這個也是我們今天
[00:03:45.300 --> 00:03:48.600]  從第41節到第52節要看的經文
[00:03:48.600 --> 00:03:51.600]  這是我們今天41節到52節的經文
[00:03:51.600 --> 00:03:53.400]  這一部分的經文是記載到
[00:03:53.400 --> 00:03:55.800]  耶穌在童年所發生的事情
[00:03:55.800 --> 00:03:57.100]  這段經文是記載了
[00:03:57.100 --> 00:03:58.800]  耶穌童年的事情
[00:03:58.800 --> 00:04:01.700]  可以說得從40天這個時間
[00:04:01.700 --> 00:04:05.100]  擴展到進入另外的11年的時候
[00:04:05.100 --> 00:04:08.100]  從40天擴展到另外的12年的時候
[00:04:08.100 --> 00:04:10.900]  究竟在經過了這一段時間之後
[00:04:10.900 --> 00:04:12.600]  在經過這段時間之後
[00:04:12.600 --> 00:04:14.800]  聖誕是什麼意義呢?
[00:04:14.800 --> 00:04:16.400]  聖誕是什麼意義呢?
[00:04:16.400 --> 00:04:19.400]  作者就要在今天這段聖經告訴我們知道
[00:04:19.400 --> 00:04:22.300]  作者就要在今天這段聖經告訴我們知道
[00:04:22.300 --> 00:04:24.100]  我亦都迫不得已
[00:04:24.100 --> 00:04:26.100]  一定要和大家在星期天分享
[00:04:26.100 --> 00:04:27.900]  我們一定要和大家分享
[00:04:27.900 --> 00:04:29.100]  因為這個信息
[00:04:29.100 --> 00:04:29.800]  因為這個信息
[00:04:29.800 --> 00:04:32.500]  是直接從聖誕而有發的
[00:04:32.500 --> 00:04:34.400]  是直接由聖誕而發的
[00:04:34.400 --> 00:04:35.300]  讓我們去看看
[00:04:35.300 --> 00:04:36.900]  究竟這個聖誕的意義
[00:04:36.900 --> 00:04:39.000]  如何延展從頭40天
[00:04:39.000 --> 00:04:41.800]  以至於11年之後發生的事情
[00:04:41.800 --> 00:04:42.900]  讓我們來看這本
[00:04:42.900 --> 00:04:45.500]  由頭40天一直到12年
[00:04:45.500 --> 00:04:46.600]  將會有聖經的
[00:04:46.600 --> 00:04:48.000]  我們大家再一次的
[00:04:48.000 --> 00:04:50.300]  一起打開這段聖經讀一讀好不好?
[00:04:50.300 --> 00:04:51.900]  我們來打開聖經
[00:04:51.900 --> 00:04:53.100]  大家一起來讀一下
[00:04:53.100 --> 00:04:56.900]  我們先看第41節至第45節這段聖經
[00:04:56.900 --> 00:05:03.700]  我們先看41節到45節
[00:05:03.700 --> 00:05:04.700]  看一下究竟這段聖經
[00:05:04.700 --> 00:05:07.500]  想講些什麼信息給我們知道
[00:05:07.500 --> 00:05:09.300]  看這段聖經告訴我們什麼信息
[00:05:09.300 --> 00:05:10.700]  我們一起讀好嗎?
[00:05:10.700 --> 00:05:11.500]  我們一起來讀
[00:05:11.500 --> 00:05:14.000]  我們找到之後一起來讀
[00:05:14.000 --> 00:05:16.400]  「每年到如夜節
[00:05:16.400 --> 00:05:19.700]  他父母就上耶路撒冷去
[00:05:19.700 --> 00:05:22.300]  當他十二歲的時候
[00:05:22.300 --> 00:05:25.800]  他們按照節期的規矩上去
[00:05:25.800 --> 00:05:27.700]  守滿了節期
[00:05:27.700 --> 00:05:29.500]  他們回去
[00:05:29.500 --> 00:05:33.200]  但耶穌仍舊在耶路撒冷
[00:05:33.200 --> 00:05:36.000]  他的父母並不知道
[00:05:36.000 --> 00:05:39.200]  以為他在同行的人中間
[00:05:39.200 --> 00:05:41.300]  走了一天的路程
[00:05:41.300 --> 00:05:45.400]  就在親屬和熟悉的人中找他
[00:05:45.400 --> 00:05:46.900]  既找不著
[00:05:46.900 --> 00:05:50.200]  就回耶路撒冷去找他」
[00:05:50.200 --> 00:05:52.200]  這段聖經一開始很特別
[00:05:52.200 --> 00:05:54.200]  這段聖經一開始很特別
[00:05:54.200 --> 00:05:58.100]  它記載在逾月節的日期
[00:05:58.100 --> 00:06:00.400]  它記載了在逾月節這個節日
[00:06:00.400 --> 00:06:01.600]  我們這些姐妹就會問
[00:06:01.600 --> 00:06:04.100]  「牧師啊,我們聖誕節十二月」
[00:06:04.100 --> 00:06:07.000]  不是啊,聖誕節是在十二月
[00:06:07.000 --> 00:06:10.100]  逾月節是三月多四月的時間
[00:06:10.100 --> 00:06:12.300]  逾月節是在三月到四月之間
[00:06:12.300 --> 00:06:13.300]  發生了甚麼事
[00:06:13.300 --> 00:06:16.400]  為甚麼聖誕節要講這段聖經呢?
[00:06:16.400 --> 00:06:17.400]  發生了甚麼事情
[00:06:17.400 --> 00:06:19.000]  要在聖誕節來講這段聖經呢?
[00:06:19.000 --> 00:06:21.900]  大姐姐妹,只要我們留心再看一看
[00:06:21.900 --> 00:06:23.800]  看一看這段聖經的時候
[00:06:23.800 --> 00:06:25.800]  我們仔細看這段聖經的時候
[00:06:25.800 --> 00:06:27.100]  只是看前一節而已
[00:06:27.100 --> 00:06:28.000]  往前看一節
[00:06:28.000 --> 00:06:31.500]  或者我們看一下第四十節講甚麼
[00:06:31.500 --> 00:06:33.400]  我們來看一下四十節講甚麼
[00:06:33.400 --> 00:06:34.500]  第四十節那裏講
[00:06:34.500 --> 00:06:36.500]  「孩子漸漸長大
[00:06:36.500 --> 00:06:38.200]  強健起來
[00:06:38.200 --> 00:06:39.700]  充滿智慧
[00:06:39.700 --> 00:06:42.300]  又有神的恩典在他身上」
[00:06:42.300 --> 00:06:43.500]  四十節這麽講
[00:06:43.500 --> 00:06:44.900]  孩子漸漸長大
[00:06:44.900 --> 00:06:46.100]  強壯起來
[00:06:46.100 --> 00:06:47.300]  充滿智慧
[00:06:47.300 --> 00:06:49.400]  又有神的恩在他身上
[00:06:49.400 --> 00:06:52.100]  當我們一跳跳去第五十二節
[00:06:52.100 --> 00:06:53.700]  一下跳到五十節
[00:06:53.700 --> 00:06:55.300]  聖經有這樣的記載的吧
[00:06:55.300 --> 00:06:56.600]  聖經又這樣記載
[00:06:56.600 --> 00:06:59.800]  「耶穌的智慧和新量
[00:06:59.800 --> 00:07:02.800]  並上帝和人喜愛他的心
[00:07:02.800 --> 00:07:05.100]  都一齊增長」
[00:07:10.400 --> 00:07:11.900]  五十二節
[00:07:11.900 --> 00:07:14.500]  「耶穌的智慧和新量
[00:07:14.500 --> 00:07:17.100]  並上帝和人喜愛他的心
[00:07:17.100 --> 00:07:18.800]  都一齊增長」
[00:07:18.800 --> 00:07:20.800]  原來
[00:07:20.800 --> 00:07:22.900]  聖經《路加福音》的作者
[00:07:22.900 --> 00:07:24.300]  原來聖經《路加福音》的作者
[00:07:24.300 --> 00:07:26.900]  要鋪排一個這樣的結構給我們知道
[00:07:26.900 --> 00:07:28.400]  要鋪排這樣一個結構
[00:07:28.400 --> 00:07:29.300]  聖誕
[00:07:29.300 --> 00:07:30.200]  聖誕
[00:07:30.200 --> 00:07:31.300]  之後
[00:07:31.300 --> 00:07:33.100]  我們要看耶穌基督
[00:07:33.100 --> 00:07:35.100]  接著怎樣增長起來
[00:07:35.100 --> 00:07:37.900]  聖誕之後看耶穌基督是怎樣增長起來
[00:07:37.900 --> 00:07:39.400]  耶穌基督是怎樣增長起來
[00:07:39.400 --> 00:07:41.700]  不只是身體
[00:07:41.700 --> 00:07:42.700]  不只是身體
[00:07:42.700 --> 00:07:45.900]  由嬰兒變成一個大的小朋友
[00:07:45.900 --> 00:07:47.300]  從一個小嬰兒
[00:07:47.300 --> 00:07:48.500]  一直到一個大的孩子
[00:07:48.500 --> 00:07:49.700]  並且要讓我們看見
[00:07:49.700 --> 00:07:51.700]  他怎樣充滿智慧
[00:07:51.700 --> 00:07:53.400]  並且他要充滿智慧
[00:07:53.400 --> 00:07:56.000]  怎樣得到上帝的恩典在他身上
[00:07:56.000 --> 00:07:58.300]  怎樣得到上帝的恩典在他身上
[00:07:58.300 --> 00:08:00.100]  而這個主題正正就是五十二節
[00:08:00.100 --> 00:08:02.000]  要他再次重複告訴我們
[00:08:02.000 --> 00:08:04.500]  這個主題正是五十二節要告訴我們知道
[00:08:04.500 --> 00:08:05.900]  換句話來說
[00:08:05.900 --> 00:08:08.300]  我們要看聖誕的訊息
[00:08:08.300 --> 00:08:09.500]  我們看聖誕的訊息
[00:08:09.500 --> 00:08:11.600]  不只是看頭四十天
[00:08:11.600 --> 00:08:12.800]  不只是看頭四十天
[00:08:12.800 --> 00:08:15.100]  不只是看降生那一晚
[00:08:15.100 --> 00:08:16.800]  不只是看降生那一晚
[00:08:16.800 --> 00:08:18.000]  我們要看完
[00:08:18.000 --> 00:08:20.400]  究竟耶穌基督是怎樣成長起來
[00:08:20.400 --> 00:08:22.600]  我們要繼續看他是怎樣成長起來
[00:08:22.600 --> 00:08:25.600]  怎樣在上帝的恩典裏面成長起來
[00:08:25.600 --> 00:08:27.800]  怎樣在上帝的恩典裏面成長起來
[00:08:27.800 --> 00:08:30.600]  智慧與新量一起成長
[00:08:30.600 --> 00:08:32.400]  智慧和新量一起成長
[00:08:32.400 --> 00:08:35.600]  怎樣得到上帝和人的喜悅
[00:08:35.600 --> 00:08:37.600]  怎樣得到上帝和人的喜悅
[00:08:37.600 --> 00:08:40.700]  所以聖經馬上把他插入一段時間
[00:08:40.700 --> 00:08:42.700]  就是從耶穌基督四十一
[00:08:42.700 --> 00:08:46.600]  以至於他十二歲之前這段日子發生了甚麼事
[00:08:46.600 --> 00:08:51.100]  所以聖經馬上插入四十到十二歲之前發生了甚麼事
[00:08:51.100 --> 00:08:53.100]  如果忽略了這段聖經的話
[00:08:53.100 --> 00:08:54.600]  如果忽略了這段聖經
[00:08:54.600 --> 00:08:56.400]  我們看的聖誕
[00:08:56.400 --> 00:08:57.600]  我們看的聖誕
[00:08:57.600 --> 00:09:00.500]  就只是一個嬰兒躺在馬槽裏
[00:09:00.500 --> 00:09:03.100]  只是看了一個嬰兒睡在馬槽裏
[00:09:03.100 --> 00:09:05.300]  今天我們很多時候慶祝聖誕
[00:09:05.300 --> 00:09:08.300]  我們看到人只是弄了一幅圖畫
[00:09:08.300 --> 00:09:12.800]  有兩對夫婦和嬰兒躺在馬槽裏
[00:09:12.800 --> 00:09:16.800]  所謂的聖誕男孩就是講了一對夫婦
[00:09:16.800 --> 00:09:18.800]  然後一個嬰兒躺在馬槽裏
[00:09:18.800 --> 00:09:21.400]  有幾隻羊和牛在旁邊
[00:09:21.400 --> 00:09:23.400]  還有牛和羊在旁邊
[00:09:23.400 --> 00:09:25.900]  不過我發覺現在這些都不講了
[00:09:25.900 --> 00:09:27.700]  現在這些都不講了
[00:09:27.700 --> 00:09:29.200]  早一個多月前
[00:09:29.200 --> 00:09:30.400]  在幾個月前
[00:09:30.400 --> 00:09:32.600]  我自己一個人還在巴黎的時候
[00:09:32.600 --> 00:09:34.600]  我一個人還在巴黎的時候
[00:09:34.600 --> 00:09:37.100]  去他們的市中心的市集
[00:09:37.100 --> 00:09:39.100]  看他們怎樣慶祝聖誕
[00:09:39.100 --> 00:09:41.900]  去他們的市集看他們怎樣慶祝聖誕
[00:09:41.900 --> 00:09:43.300]  我只是看到
[00:09:43.300 --> 00:09:44.600]  我只是看到了
[00:09:44.600 --> 00:09:45.900]  有士兵
[00:09:45.900 --> 00:09:47.100]  有士兵
[00:09:47.100 --> 00:09:48.600]  叫做Nutscracker
[00:09:48.600 --> 00:09:54.000]  我們又會看到很多買東西吃的檔口
[00:09:54.000 --> 00:09:55.400]  有很多食物
[00:09:55.400 --> 00:09:57.400]  我們又見到雪人
[00:09:57.400 --> 00:09:59.100]  還有雪人
[00:09:59.100 --> 00:10:01.200]  但我始終都見不到耶穌基督
[00:10:01.200 --> 00:10:03.200]  從來沒看到過耶穌基督
[00:10:03.200 --> 00:10:05.400]  我沿著香舍利大道一直走
[00:10:05.400 --> 00:10:07.400]  沿著香舍利大道一直走
[00:10:07.400 --> 00:10:09.900]  走那裏差不多要走半個小時
[00:10:09.900 --> 00:10:10.700]  走一程
[00:10:10.700 --> 00:10:12.400]  走了半個小時大概
[00:10:12.400 --> 00:10:15.300]  終於很辛苦地找到耶穌基督了
[00:10:15.300 --> 00:10:17.100]  終於很辛苦地找到了耶穌基督
[00:10:17.100 --> 00:10:19.000]  見到祂躺在馬槽裏面
[00:10:19.000 --> 00:10:20.500]  看祂睡在馬槽裏
[00:10:20.500 --> 00:10:22.600]  不過你猜祂在哪裏
[00:10:22.600 --> 00:10:24.200]  哪個位置我找到祂呢
[00:10:24.200 --> 00:10:26.200]  是在哪個位置找到祂的呢
[00:10:26.200 --> 00:10:28.100]  在鬼屋隔壁
[00:10:28.100 --> 00:10:29.200]  是在鬼屋隔壁
[00:10:29.200 --> 00:10:30.400]  我接著心想
[00:10:30.400 --> 00:10:32.300]  整條香舍利大道
[00:10:32.300 --> 00:10:34.100]  整條香舍利大道
[00:10:34.100 --> 00:10:37.900]  聖誕節好像很多人聚在一起
[00:10:37.900 --> 00:10:40.500]  聖誕節好像大街上聚在一起
[00:10:40.500 --> 00:10:42.300]  連基督教最基本
[00:10:42.300 --> 00:10:44.100]  耶穌基督降生的那幅圖畫
[00:10:44.100 --> 00:10:46.700]  都只有一個地方有擺設
[00:10:46.700 --> 00:10:49.900]  耶穌基督降生的最主要的圖畫
[00:10:49.900 --> 00:10:51.000]  只是在一個地方
[00:10:51.000 --> 00:10:52.400]  雪人就很多了
[00:10:52.400 --> 00:10:54.100]  雪人就很多 士兵就很多了
[00:10:54.100 --> 00:10:55.100]  士兵也很多
[00:10:55.100 --> 00:10:57.500]  但耶穌基督降生的圖畫
[00:10:57.500 --> 00:10:59.100]  竟然是在鬼屋隔壁
[00:10:59.100 --> 00:11:01.000]  耶穌基督降生的一個圖畫
[00:11:01.000 --> 00:11:02.700]  只是在一個鬼屋的旁邊
[00:11:02.700 --> 00:11:04.600]  我們今天的聖誕的觀念
[00:11:04.600 --> 00:11:06.200]  狹窄到一個地步
[00:11:06.200 --> 00:11:08.900]  甚至將耶穌基督擺在鬼屋的裏面
[00:11:08.900 --> 00:11:11.300]  我們的聖誕的觀念很狹窄
[00:11:11.300 --> 00:11:14.400]  甚至將耶穌基督擺在鬼屋的旁邊
[00:11:14.400 --> 00:11:16.000]  但是路加福音的作者
[00:11:16.000 --> 00:11:17.900]  他沒有這樣告訴我們
[00:11:17.900 --> 00:11:19.100]  但是路加福音的作者
[00:11:19.100 --> 00:11:20.100]  他沒有這樣告訴我們
[00:11:20.100 --> 00:11:22.500]  他反而要我們將我們的眼光擴闊
[00:11:22.500 --> 00:11:24.200]  他將我們的眼光擴闊
[00:11:24.200 --> 00:11:26.200]  不只是降生那一晚
[00:11:26.200 --> 00:11:28.000]  不只是降生那一晚
[00:11:28.000 --> 00:11:29.500]  而且他降生之後四十天
[00:11:29.500 --> 00:11:31.800]  耶穌基督的父母怎樣按照神的律例
[00:11:31.800 --> 00:11:33.800]  怎樣上到耶路撒冷
[00:11:33.800 --> 00:11:36.400]  將耶穌獻在耶華神的裏面
[00:11:36.400 --> 00:11:38.800]  不只是降生了四十天之後
[00:11:38.800 --> 00:11:42.800]  耶穌基督的父母怎樣按照律例簡章
[00:11:42.800 --> 00:11:47.000]  現在來到第四十一節至五十二節
[00:11:47.000 --> 00:11:50.300]  更要擴闊到耶穌基督十二年的日子
[00:11:50.300 --> 00:11:52.300]  現在來到四十一節到五十二節
[00:11:52.300 --> 00:11:54.000]  是將祂的日子更加擴展
[00:11:54.000 --> 00:11:56.800]  這樣我們明白聖誕本身是什麼意思
[00:11:56.800 --> 00:11:58.500]  讓我們明白聖誕是什麼意思
[00:11:58.500 --> 00:12:00.200]  聖誕是什麼意思
[00:12:00.200 --> 00:12:01.300]  聖誕是什麼意思呢
[00:12:01.300 --> 00:12:03.500]  原來在第四十一節至四十五節
[00:12:03.500 --> 00:12:05.000]  我們剛剛讀的裏面
[00:12:05.000 --> 00:12:08.200]  在從四十一到四十五節剛剛讀過的這段裏面
[00:12:08.200 --> 00:12:10.000]  要告訴我們一個事實
[00:12:10.000 --> 00:12:11.000]  告訴我們一個事實
[00:12:11.000 --> 00:12:14.200]  就是我們要在一個慣性的裏面
[00:12:14.200 --> 00:12:15.700]  就在一個慣性裏面
[00:12:15.700 --> 00:12:19.000]  要尋求特靈性上的突破
[00:12:19.000 --> 00:12:21.500]  尋求一個靈性的突破
[00:12:21.500 --> 00:12:24.300]  路加福音第四十一節至五十二節
[00:12:24.300 --> 00:12:25.700]  很簡單的內容
[00:12:25.700 --> 00:12:29.100]  路加福音第四十一節至五十二節是一個很簡單的內容
[00:12:29.100 --> 00:12:32.000]  基本上講耶穌基督十二年發生過什麼事
[00:12:32.000 --> 00:12:34.600]  講的是耶穌基督十二年發生的事情
[00:12:34.600 --> 00:12:35.900]  就跟著父母
[00:12:35.900 --> 00:12:36.600]  就跟著父母
[00:12:36.600 --> 00:12:38.500]  每一年都是這樣習慣
[00:12:38.500 --> 00:12:40.200]  就上去耶路撒冷
[00:12:40.200 --> 00:12:42.300]  每年習慣去耶路撒冷
[00:12:42.300 --> 00:12:43.900]  猶太人有什麼律例典章
[00:12:43.900 --> 00:12:45.000]  他們就照守
[00:12:45.000 --> 00:12:46.500]  猶太人有什麼律例典章
[00:12:46.500 --> 00:12:47.100]  他們照著守
[00:12:47.100 --> 00:12:49.100]  如月節要一起上耶路撒冷
[00:12:49.100 --> 00:12:50.300]  他們就跟著去
[00:12:50.300 --> 00:12:51.700]  月節要去耶路撒冷
[00:12:51.700 --> 00:12:52.300]  就跟著去
[00:12:52.300 --> 00:12:53.900]  隨著這樣上去
[00:12:53.900 --> 00:12:55.700]  隨著跟著去
[00:12:55.700 --> 00:12:57.100]  怎不知
[00:12:57.100 --> 00:12:58.600]  就在十二歲那一年
[00:12:58.600 --> 00:12:59.600]  就在十二歲那一年
[00:12:59.600 --> 00:13:01.100]  他上耶路撒冷城
[00:13:01.100 --> 00:13:02.100]  他們上耶路撒冷城
[00:13:02.100 --> 00:13:04.100]  陪著父母一起過節之後
[00:13:04.100 --> 00:13:05.600]  陪著父母過節之後
[00:13:05.600 --> 00:13:06.600]  四十三節說
[00:13:06.600 --> 00:13:07.700]  他過了節之後
[00:13:07.700 --> 00:13:09.500]  父母想著一起回去了
[00:13:09.500 --> 00:13:10.400]  四十三節講
[00:13:10.400 --> 00:13:12.100]  他們過了節之後就一起回去
[00:13:12.100 --> 00:13:13.300]  他們住在哪裏
[00:13:13.300 --> 00:13:14.300]  他們住在哪裏呢
[00:13:14.300 --> 00:13:15.700]  他們不是住在伯利恆
[00:13:15.700 --> 00:13:16.900]  他們不是住在伯利恆
[00:13:16.900 --> 00:13:18.600]  他們住在拿撒勒
[00:13:18.600 --> 00:13:19.500]  他們住在拿撒勒
[00:13:19.500 --> 00:13:20.700]  拿撒勒加利利
[00:13:20.700 --> 00:13:24.900]  也都可以講是在耶路撒冷以北的地方
[00:13:24.900 --> 00:13:27.100]  也都可以講是在耶路撒冷以北的地方
[00:13:27.100 --> 00:13:28.500]  大約是八十公里
[00:13:28.500 --> 00:13:29.900]  大約是八十公里
[00:13:29.900 --> 00:13:31.700]  大約有八十公里
[00:13:31.700 --> 00:13:33.900]  他們要走回去這段路程
[00:13:33.900 --> 00:13:35.500]  他們走回去這段路程
[00:13:35.500 --> 00:13:35.500]  他們走回去這段路程
[00:13:35.500 --> 00:13:36.700]  有一個習慣
[00:13:36.700 --> 00:13:37.900]  有一個習慣
[00:13:37.900 --> 00:13:42.100]  就是一群親戚朋友同鄉一起回去
[00:13:42.100 --> 00:13:43.300]  就是一起走
[00:13:43.300 --> 00:13:45.700]  就是一些親戚朋友同鄉一起回去
[00:13:45.700 --> 00:13:47.700]  怎不知走回去的時候
[00:13:47.700 --> 00:13:47.700]  怎不知走回去的時候
[00:13:47.700 --> 00:13:49.700]  怎不知走回去的時候
[00:13:49.700 --> 00:13:51.100]  走了一天的路程
[00:13:51.100 --> 00:13:52.100]  走了一天的路程
[00:13:52.100 --> 00:13:55.100]  聖經告訴我們知道
[00:13:55.100 --> 00:13:57.100]  聖經告訴我們知道
[00:13:57.100 --> 00:13:59.700]  父母以爲耶穌基督在人群當中
[00:13:59.700 --> 00:13:59.700]  父母以爲耶穌基督在人群當中
[00:13:59.700 --> 00:14:01.700]  隨著大隊一起回去
[00:14:01.700 --> 00:14:01.700]  父母以爲耶穌基督隨著大隊一起回去
[00:14:01.700 --> 00:14:05.300]  父母以爲耶穌基督隨著大隊一起回去
[00:14:05.300 --> 00:14:07.700]  但怎不知到那天的夜晚
[00:14:07.700 --> 00:14:10.700]  但怎不知到那天的夜晚
[00:14:10.700 --> 00:14:13.100]  他們打算去找耶穌回來
[00:14:13.100 --> 00:14:13.100]  他們打算去找耶穌回來
[00:14:13.100 --> 00:14:14.700]  想找耶穌回來
[00:14:14.700 --> 00:14:17.500]  在同行路當中有很多親戚朋友
[00:14:17.500 --> 00:14:17.500]  在同行路當中有很多親戚朋友
[00:14:17.500 --> 00:14:19.500]  在同行路當中有很多親戚朋友
[00:14:19.500 --> 00:14:21.500]  找也找不到
[00:14:21.500 --> 00:14:23.500]  找也找不到
[00:14:23.500 --> 00:14:25.500]  於是怎樣?
[00:14:25.500 --> 00:14:25.500]  於是怎樣?
[00:14:25.500 --> 00:14:27.500]  他們心急起來
[00:14:27.500 --> 00:14:27.500]  他們心急起來
[00:14:27.500 --> 00:14:29.500]  馬上走回頭
[00:14:29.500 --> 00:14:31.500]  馬上走回頭
[00:14:31.500 --> 00:14:33.500]  45節說回耶路撒冷
[00:14:33.500 --> 00:14:35.500]  45節說回耶路撒冷
[00:14:35.500 --> 00:14:37.500]  去找耶穌
[00:14:37.500 --> 00:14:39.500]  去找耶穌
[00:14:39.500 --> 00:14:41.500]  其實是講一個失散的故事
[00:14:41.500 --> 00:14:43.500]  其實是講一個失散的故事
