
[00:00:00.000 --> 00:00:08.640]  好,今天我們繼續來看馬太福音的八福當中的第五個福氣
[00:06:59.680 --> 00:07:01.680]  不要從這個角度來
[00:07:01.680 --> 00:07:03.680]  做一個憐憫人的人
[00:07:03.680 --> 00:07:05.680]  然後第一個是
[00:07:05.680 --> 00:07:07.680]  我們是要承認
[00:07:07.680 --> 00:07:09.680]  我自己是需要被
[00:07:09.680 --> 00:07:11.680]  憐惜的人
[00:07:11.680 --> 00:07:13.680]  這是一個開始
[00:07:13.680 --> 00:07:15.680]  憐惜人的人有福了
[00:07:15.680 --> 00:07:17.680]  這是因為他
[00:07:17.680 --> 00:07:19.680]  我們每一個基督徒
[00:07:19.680 --> 00:07:21.680]  我們都願意承認
[00:07:21.680 --> 00:07:23.680]  我自己需要被憐惜的人
[00:07:23.680 --> 00:07:27.680]  可能這個我們很少去
[00:07:27.680 --> 00:07:29.680]  問或是說去想到
[00:07:29.680 --> 00:07:31.680]  這個方面
[00:07:31.680 --> 00:07:35.680]  如果問大家
[00:07:35.680 --> 00:07:37.680]  你覺得你需要憐惜
[00:07:37.680 --> 00:07:39.680]  你需要憐憫嗎
[00:07:39.680 --> 00:07:43.680]  還是有人點頭
[00:07:43.680 --> 00:07:45.680]  你承認你自己需要
[00:07:45.680 --> 00:07:47.680]  有這份的憐憫嗎
[00:07:47.680 --> 00:07:49.680]  那也不錯
[00:07:49.680 --> 00:07:51.680]  這是我們從一個
[00:07:51.680 --> 00:07:53.680]  最重要的基礎的開始
[00:07:53.680 --> 00:07:55.680]  有些人真的覺得
[00:07:55.680 --> 00:07:57.680]  我不需要別人憐惜我
[00:07:57.680 --> 00:07:59.680]  有些人憐憫我
[00:07:59.680 --> 00:08:01.680]  當然有時候有不同的心態
[00:08:01.680 --> 00:08:03.680]  但我相信
[00:08:03.680 --> 00:08:05.680]  當我們覺得
[00:08:05.680 --> 00:08:07.680]  有些人覺得我還好
[00:08:07.680 --> 00:08:09.680]  我不錯吧
[00:08:09.680 --> 00:08:11.680]  我為什麼需要憐憫
[00:08:11.680 --> 00:08:13.680]  但這個就是我們的一個盲點
[00:08:13.680 --> 00:08:15.680]  我們看不到
[00:08:15.680 --> 00:08:17.680]  原來我們是一個需要
[00:08:17.680 --> 00:08:19.680]  別人憐惜
[00:08:19.680 --> 00:08:21.680]  也更需要神的憐惜的人
[00:08:21.680 --> 00:08:23.680]  我跟各位來看
[00:08:23.680 --> 00:08:25.680]  一段在耶穌講的
[00:08:25.680 --> 00:08:27.680]  關於
[00:08:27.680 --> 00:08:29.680]  兩個人的一個
[00:08:29.680 --> 00:08:31.680]  例子
[00:08:31.680 --> 00:08:33.680]  在路加福音第十八章裡面
[00:08:33.680 --> 00:08:35.680]  這個有可能
[00:08:35.680 --> 00:08:37.680]  你可以回去慢慢看
[00:08:37.680 --> 00:08:39.680]  你就更多體會
[00:08:39.680 --> 00:08:41.680]  我們應該承認
[00:08:41.680 --> 00:08:43.680]  我們是一個需要憐惜的人
[00:08:43.680 --> 00:08:45.680]  這裡我邀請各位
[00:08:45.680 --> 00:08:47.680]  我們一起來讀一遍
[00:08:47.680 --> 00:08:49.680]  兩個人在聖殿裡面禱告的
[00:08:49.680 --> 00:08:51.680]  一個過程
[00:08:51.680 --> 00:08:53.680]  這個經歷是這樣
[00:08:53.680 --> 00:08:55.680]  我們一起來讀這段經文
[00:08:55.680 --> 00:08:57.680]  十八章的十到十四節
[00:08:57.680 --> 00:08:59.680]  預備
[00:08:59.680 --> 00:09:01.680]  有兩個人上殿裡去禱告
[00:09:01.680 --> 00:09:03.680]  一個是
[00:09:03.680 --> 00:09:05.680]  法利塞人
[00:09:05.680 --> 00:09:07.680]  一個是瑞麗
[00:09:07.680 --> 00:09:09.680]  法利塞人站著
[00:09:09.680 --> 00:09:11.680]  藉言自語的禱告說
[00:09:11.680 --> 00:09:13.680]  神啊我感謝你
[00:09:13.680 --> 00:09:15.680]  我不上別人勒索
[00:09:15.680 --> 00:09:17.680]  不亦兼營
[00:09:17.680 --> 00:09:19.680]  也不上這個瑞麗
[00:09:19.680 --> 00:09:21.680]  我一個禮拜
[00:09:21.680 --> 00:09:23.680]  進食兩次
[00:09:23.680 --> 00:09:25.680]  凡我所得的
[00:09:25.680 --> 00:09:27.680]  都捐上十分之一
[00:09:27.680 --> 00:09:29.680]  那瑞麗遠遠的
[00:09:29.680 --> 00:09:31.680]  站著
[00:09:31.680 --> 00:09:33.680]  連舉目望天也不敢
[00:09:33.680 --> 00:09:35.680]  聖說
[00:09:35.680 --> 00:09:37.680]  神啊
[00:09:37.680 --> 00:09:39.680]  開恩可憐我這個罪人
[00:09:39.680 --> 00:09:41.680]  告訴你們
[00:09:41.680 --> 00:09:43.680]  這人回家去
[00:09:43.680 --> 00:09:45.680]  比那人
[00:09:45.680 --> 00:09:47.680]  倒算為易了
[00:09:47.680 --> 00:09:49.680]  因為凡至高的
[00:09:49.680 --> 00:09:51.680]  倒算為卑
[00:09:51.680 --> 00:09:53.680]  自卑的比聖為高
[00:09:53.680 --> 00:09:55.680]  好
[00:09:55.680 --> 00:09:57.680]  這個瑞麗遠遠的站著
[00:09:57.680 --> 00:09:59.680]  舉目望天也不敢
[00:09:59.680 --> 00:10:01.680]  我把這個跟我們現在
[00:10:01.680 --> 00:10:03.680]  常有一個社交距離
[00:10:03.680 --> 00:10:05.680]  social distancing
[00:10:05.680 --> 00:10:07.680]  來比較
[00:10:07.680 --> 00:10:09.680]  它有一個spiritual distancing
[00:10:09.680 --> 00:10:11.680]  它是遠遠的跟神
[00:10:11.680 --> 00:10:13.680]  連望天也不敢
[00:10:13.680 --> 00:10:15.680]  它有一種不單只是社交距離
[00:10:15.680 --> 00:10:17.680]  跟那個法利塞人有距離
[00:10:17.680 --> 00:10:19.680]  跟神有一個spiritual distancing
[00:10:19.680 --> 00:10:21.680]  一個屬靈的距離
[00:10:21.680 --> 00:10:23.680]  它不敢望天
[00:10:23.680 --> 00:10:25.680]  它知道它自己真的是
[00:10:25.680 --> 00:10:27.680]  得罪神的人
[00:10:27.680 --> 00:10:29.680]  所以它求神
[00:10:29.680 --> 00:10:31.680]  可憐它這個罪人
[00:10:31.680 --> 00:10:33.680]  所以這就是
[00:10:33.680 --> 00:10:35.680]  我們要上
[00:10:35.680 --> 00:10:37.680]  塞人還是要上
[00:10:37.680 --> 00:10:39.680]  這個瑞麗的
[00:10:39.680 --> 00:10:41.680]  法利塞人他大概
[00:10:41.680 --> 00:10:43.680]  看見自己的盲點
[00:10:43.680 --> 00:10:45.680]  他以為他自己
[00:10:45.680 --> 00:10:47.680]  不需要
[00:10:47.680 --> 00:10:49.680]  神的憐憫
[00:10:49.680 --> 00:10:51.680]  他以為自己過得很好
[00:10:51.680 --> 00:10:53.680]  什麼都好像按照
[00:10:53.680 --> 00:10:55.680]  律法所說的都做到了
[00:10:55.680 --> 00:10:57.680]  這種法利塞人
[00:10:57.680 --> 00:10:59.680]  不是因為他好像是在
[00:10:59.680 --> 00:11:01.680]  我們世俗的眼光中
[00:11:01.680 --> 00:11:03.680]  好像那些高高在上的人
[00:11:03.680 --> 00:11:05.680]  他們就像法利塞人
[00:11:05.680 --> 00:11:07.680]  其實也不一定
[00:11:07.680 --> 00:11:09.680]  有些人他們覺得自己手裡面
[00:11:09.680 --> 00:11:11.680]  拿著真理的時候
[00:11:11.680 --> 00:11:13.680]  他就覺得他自己就是
[00:11:13.680 --> 00:11:15.680]  真理就在他的手中
[00:11:15.680 --> 00:11:17.680]  這種人其實就像法利塞人
[00:11:17.680 --> 00:11:19.680]  他們以為他們就是
[00:11:19.680 --> 00:11:21.680]  手握著真理的人
[00:11:21.680 --> 00:11:23.680]  這個危險
[00:11:23.680 --> 00:11:25.680]  所以這裡提醒我們說
[00:11:25.680 --> 00:11:27.680]  我們要願意承認我自己是一個
[00:11:27.680 --> 00:11:29.680]  可憐的人
[00:11:29.680 --> 00:11:31.680]  需要神的憐惜
[00:11:31.680 --> 00:11:33.680]  所以閉蒙憐惜
[00:11:33.680 --> 00:11:35.680]  不是一種求回報的心態
[00:11:35.680 --> 00:11:37.680]  閉蒙憐惜是要
[00:11:37.680 --> 00:11:39.680]  先承認我自己是
[00:11:39.680 --> 00:11:41.680]  需要被憐惜的人
[00:11:41.680 --> 00:11:43.680]  被憐憫的人
[00:11:43.680 --> 00:11:45.680]  就像那個瑞麗一樣
[00:11:45.680 --> 00:11:49.680]  憐惜之心人皆有之
[00:11:49.680 --> 00:11:51.680]  是不是人的本性
[00:11:51.680 --> 00:11:53.680]  就有這個憐惜之心呢
[00:11:53.680 --> 00:11:57.680]  你覺得你是一個有憐憫心腸的人嗎
[00:11:57.680 --> 00:11:59.680]  你的憐惜的心腸
[00:11:59.680 --> 00:12:01.680]  大嗎
[00:12:01.680 --> 00:12:03.680]  多嗎
[00:12:03.680 --> 00:12:07.680]  我相信大概有可能
[00:12:07.680 --> 00:12:09.680]  是有時候有
[00:12:09.680 --> 00:12:11.680]  有時候沒有
[00:12:11.680 --> 00:12:13.680]  這種憐憫的心腸
[00:12:13.680 --> 00:12:15.680]  我大概都是這樣子
[00:12:15.680 --> 00:12:17.680]  有時候我會有
[00:12:17.680 --> 00:12:19.680]  但有時候可能大部分時間
[00:12:19.680 --> 00:12:21.680]  我大概就是
[00:12:21.680 --> 00:12:23.680]  那種憐憫的心腸
[00:12:23.680 --> 00:12:25.680]  不一定有
[00:12:25.680 --> 00:12:27.680]  可能你會有
[00:12:27.680 --> 00:12:29.680]  但也不一定願意把你的憐憫
[00:12:29.680 --> 00:12:31.680]  對待一些人
[00:12:31.680 --> 00:12:33.680]  一個怎麼樣可以多有一些憐惜的心呢
[00:12:33.680 --> 00:12:35.680]  其實是跟我們在講到
[00:12:35.680 --> 00:12:37.680]  虛心的人有關係
[00:12:37.680 --> 00:12:39.680]  虛心的人是講到
[00:12:39.680 --> 00:12:41.680]  我們要承認我們是一個
[00:12:41.680 --> 00:12:43.680]  靈性貧乏的人
[00:12:43.680 --> 00:12:45.680]  虛心的人
[00:12:45.680 --> 00:12:47.680]  我們英文叫
[00:12:47.680 --> 00:12:49.680]  Poor in spirit
[00:12:49.680 --> 00:12:51.680]  就是在靈性上
[00:12:51.680 --> 00:12:53.680]  承認我們自己是貧乏的人
[00:12:53.680 --> 00:12:55.680]  是一種不配的心
[00:12:55.680 --> 00:12:57.680]  我在講到這個虛心的人的時候
[00:12:57.680 --> 00:12:59.680]  這個要承認自己
[00:12:59.680 --> 00:13:01.680]  是一個需要被憐惜
[00:13:01.680 --> 00:13:03.680]  或是說需要被憐憫的人呢
[00:13:03.680 --> 00:13:05.680]  你可以用英文叫
[00:13:05.680 --> 00:13:07.680]  我們要承認我自己是一個
[00:13:07.680 --> 00:13:09.680]  是一個Poor guy
[00:13:09.680 --> 00:13:11.680]  我是一個可憐的人
[00:13:11.680 --> 00:13:13.680]  就像那個睡衣一樣
[00:13:13.680 --> 00:13:15.680]  不單只是Poor in spirit
[00:13:15.680 --> 00:13:17.680]  不單只是要承認
[00:13:17.680 --> 00:13:19.680]  我自己不配
[00:13:19.680 --> 00:13:21.680]  我在靈性上有貧乏
[00:13:21.680 --> 00:13:23.680]  更需要我們承認
[00:13:23.680 --> 00:13:25.680]  在我這個人的生命當中
[00:13:25.680 --> 00:13:27.680]  我真的是一個可憐的人
[00:13:27.680 --> 00:13:29.680]  我是一個罪人
[00:13:29.680 --> 00:13:31.680]  所以是一個不配的心
[00:13:31.680 --> 00:13:33.680]  來到神的面前
[00:13:33.680 --> 00:13:35.680]  會願意
[00:13:35.680 --> 00:13:37.680]  來經歷神給我們的憐憫
[00:13:37.680 --> 00:13:39.680]  所以
[00:13:39.680 --> 00:13:41.680]  我們要學習憐惜
[00:13:41.680 --> 00:13:43.680]  我們要學習憐憫
[00:13:43.680 --> 00:13:45.680]  憐惜的心
[00:13:45.680 --> 00:13:47.680]  人皆有機
[00:13:47.680 --> 00:13:49.680]  真的不一定
[00:13:49.680 --> 00:13:51.680]  有些人真的有
[00:13:51.680 --> 00:13:53.680]  有些人我們覺得他是比較感情豐富
[00:13:53.680 --> 00:13:55.680]  我不曉得是
[00:13:55.680 --> 00:13:57.680]  舉個例子
[00:13:57.680 --> 00:13:59.680]  你看到有些乞丐
[00:13:59.680 --> 00:14:01.680]  你在香港已經比較少了
[00:14:01.680 --> 00:14:03.680]  你是不是就馬上看到
[00:14:03.680 --> 00:14:05.680]  一些在路邊上
[00:14:05.680 --> 00:14:07.680]  那些乞丐
[00:14:07.680 --> 00:14:09.680]  你會很想給他一點幫助
[00:14:09.680 --> 00:14:11.680]  我不曉得
[00:14:11.680 --> 00:14:13.680]  有誰是大概
[00:14:13.680 --> 00:14:15.680]  我認識一些弟兄姊妹
[00:14:15.680 --> 00:14:17.680]  他們真的是
[00:14:17.680 --> 00:14:19.680]  無論他在路邊看到
[00:14:19.680 --> 00:14:21.680]  哪一個乞丐
[00:14:21.680 --> 00:14:23.680]  有多可憐
[00:14:23.680 --> 00:14:25.680]  總而言之他就是要跟你要錢的話
[00:14:25.680 --> 00:14:27.680]  他的反應就是馬上給
[00:14:27.680 --> 00:14:29.680]  有些人是這樣子的
[00:14:29.680 --> 00:14:31.680]  我不曉得你是不是
[00:14:31.680 --> 00:14:33.680]  也是像他一樣
[00:14:33.680 --> 00:14:35.680]  有時候
[00:14:35.680 --> 00:14:37.680]  我們都知道
[00:14:37.680 --> 00:14:39.680]  在路邊上他們有需要的人
[00:14:39.680 --> 00:14:41.680]  他是不是真的
[00:14:41.680 --> 00:14:43.680]  有需要呢
[00:14:43.680 --> 00:14:45.680]  還是他是一個怎麼樣的狀況
[00:14:45.680 --> 00:14:47.680]  所以憐惜對不同的人
[00:14:47.680 --> 00:14:49.680]  大概有不同的
[00:14:49.680 --> 00:14:51.680]  反應
[00:14:51.680 --> 00:14:53.680]  所以我覺得不單只是有感動
[00:14:53.680 --> 00:14:55.680]  大概也需要有智慧
[00:14:55.680 --> 00:14:57.680]  更需要我們
[00:14:57.680 --> 00:14:59.680]  不斷地學習
[00:14:59.680 --> 00:15:01.680]  憐惜其實也是一個
[00:15:01.680 --> 00:15:03.680]  我們要學習的一個
[00:15:03.680 --> 00:15:05.680]  生命的數字
[00:15:05.680 --> 00:15:09.680]  這裡有一段的經文
[00:15:09.680 --> 00:15:11.680]  講到
[00:15:11.680 --> 00:15:13.680]  憐憫貧窮的
[00:15:13.680 --> 00:15:15.680]  就是借給耶和華
[00:15:15.680 --> 00:15:17.680]  他的善行
[00:15:17.680 --> 00:15:19.680]  耶和華必償還
[00:15:19.680 --> 00:15:21.680]  其實這個
[00:15:21.680 --> 00:15:23.680]  我剛才提到馬太福音
[00:15:23.680 --> 00:15:25.680]  是登山寶訓
[00:15:25.680 --> 00:15:27.680]  你可以看馬太福音的第六章
[00:15:27.680 --> 00:15:29.680]  第六章會用到一個
[00:15:29.680 --> 00:15:31.680]  施捨錢財的一個
[00:15:31.680 --> 00:15:33.680]  例子來做一個回應
[00:15:33.680 --> 00:15:35.680]  憐憫貧窮的
[00:15:35.680 --> 00:15:37.680]  這是借給耶和華
[00:15:37.680 --> 00:15:39.680]  但這個也是一個
[00:15:39.680 --> 00:15:41.680]  我再次強調
[00:15:41.680 --> 00:15:43.680]  不是從一個求回報的
[00:15:43.680 --> 00:15:45.680]  一個心態來做
[00:15:45.680 --> 00:15:47.680]  雖然
[00:15:47.680 --> 00:15:49.680]  曾言說到我們有這樣子
[00:15:49.680 --> 00:15:51.680]  憐憫貧窮的心有需要的人
[00:15:51.680 --> 00:15:53.680]  是當我們給他一些
[00:15:53.680 --> 00:15:55.680]  金錢上的幫助
[00:15:55.680 --> 00:15:57.680]  你就好像是神寫一個
[00:15:57.680 --> 00:15:59.680]  借句給你
[00:15:59.680 --> 00:16:01.680]  你就借錢給耶和華
[00:16:01.680 --> 00:16:03.680]  什麼時候你沒錢的時候
[00:16:03.680 --> 00:16:05.680]  可以跟耶和華拿回來
[00:16:05.680 --> 00:16:07.680]  但不是這樣子
[00:16:07.680 --> 00:16:09.680]  雖然他說耶和華必償還
[00:16:09.680 --> 00:16:11.680]  不是這樣子
[00:16:11.680 --> 00:16:13.680]  我告訴你
[00:16:13.680 --> 00:16:15.680]  這個不是從一個求回報的心態
[00:16:15.680 --> 00:16:17.680]  這裡反而是從馬太福音第六章
[00:16:17.680 --> 00:16:19.680]  第一到第四節講到一個施捨
[00:16:19.680 --> 00:16:21.680]  耶穌講到一個施捨
[00:16:21.680 --> 00:16:23.680]  最重要是什麼
[00:16:23.680 --> 00:16:25.680]  他說你幫助人
[00:16:25.680 --> 00:16:27.680]  無論是在金錢上
[00:16:27.680 --> 00:16:29.680]  你去給人的時候
[00:16:29.680 --> 00:16:31.680]  這好像有點像什麼
[00:16:31.680 --> 00:16:33.680]  我們每個禮拜在崇拜奉獻的時候
[00:16:33.680 --> 00:16:35.680]  你知道你旁邊的人
[00:16:35.680 --> 00:16:37.680]  他奉獻多少嗎
[00:16:37.680 --> 00:16:39.680]  會不會偷偷地看他
[00:16:39.680 --> 00:16:43.680]  可能應太太知道
[00:16:43.680 --> 00:16:45.680]  應先生他奉獻多少
[00:16:45.680 --> 00:16:47.680]  我也不曉得
