
[00:00:00.000 --> 00:00:05.240]  《羅馬書》是我們基督徒信仰的一個經典作品
[00:01:42.600 --> 00:01:45.600]  他們怎會認識保羅呢?
[00:01:45.600 --> 00:01:49.400]  是因為他們的同學都是Tenmaker
[00:01:49.400 --> 00:01:54.400]  中文叫做織帳棚
[00:01:54.400 --> 00:01:57.000]  所以現在我們的宣教師都叫做Tenmaker
[00:01:57.000 --> 00:01:59.000]  就是因為保羅是這樣
[00:01:59.000 --> 00:02:00.600]  因為他的同行認識了
[00:02:00.600 --> 00:02:04.800]  而且因為他發現原來他們都是基督徒
[00:02:04.800 --> 00:02:08.200]  通過Aquila和Brasila
[00:02:08.200 --> 00:02:10.200]  保羅知道在遙遠的羅馬
[00:02:10.200 --> 00:02:13.400]  保羅寫《羅馬書》的時候他從來沒有去過羅馬
[00:02:13.400 --> 00:02:18.200]  他知道在遙遠的羅馬有基督徒的存在
[00:02:18.200 --> 00:02:22.400]  這個教會是何時發生何時出來的其實沒有人知道
[00:02:22.400 --> 00:02:24.600]  但我們知道不是保羅所設立的
[00:02:24.600 --> 00:02:26.400]  大概不是彼得所設立的
[00:02:26.400 --> 00:02:28.600]  可能是五旬節的時候
[00:02:28.600 --> 00:02:30.200]  聖靈降臨的時候
[00:02:30.200 --> 00:02:34.800]  有些猶太人從羅馬回到耶路撒冷
[00:02:34.800 --> 00:02:36.000]  過節
[00:02:36.000 --> 00:02:37.200]  而聽了福音
[00:02:37.200 --> 00:02:38.600]  於是信了耶穌之後
[00:02:38.600 --> 00:02:41.200]  然後將福音帶回羅馬
[00:02:41.200 --> 00:02:45.800]  總之當保羅認識了Aquila和Brasila的時候
[00:02:45.800 --> 00:02:52.600]  他知道原來在遙遠的羅馬有群基督徒
[00:02:52.600 --> 00:02:54.600]  保羅寫《羅馬書》的時候
[00:02:54.600 --> 00:02:58.600]  大概他是第三個宣教旅程的尾聲
[00:02:58.600 --> 00:03:04.600]  他當時是在去耶路撒冷
[00:03:04.600 --> 00:03:06.600]  他在去耶路撒冷
[00:03:06.600 --> 00:03:12.400]  然後他已經在想他第四次的宣教旅程要怎麼去
[00:03:12.400 --> 00:03:14.600]  如果你看這個地圖的時候
[00:03:14.600 --> 00:03:16.400]  你會發現
[00:03:16.400 --> 00:03:18.400]  這裡是羅馬
[00:03:18.400 --> 00:03:20.000]  這裡是耶路撒冷
[00:03:20.000 --> 00:03:24.400]  他當時正在回到耶路撒冷
[00:03:24.400 --> 00:03:27.400]  而保羅三次的宣教旅程
[00:03:27.400 --> 00:03:30.600]  都在耶路撒冷以西
[00:03:30.600 --> 00:03:32.600]  羅馬以東的地方
[00:03:32.600 --> 00:03:36.000]  到他做了三次旅程之後
[00:03:36.000 --> 00:03:37.800]  基本上這個區域
[00:03:37.800 --> 00:03:39.000]  大城市裡面
[00:03:39.000 --> 00:03:42.200]  都有基督的福音在廣傳
[00:03:42.200 --> 00:03:44.200]  於是保羅設立了位置
[00:03:44.200 --> 00:03:46.000]  他很希望去羅馬
[00:03:46.000 --> 00:03:49.400]  為的是他想去西班牙
[00:03:49.400 --> 00:03:53.000]  他要去新的地方
[00:03:53.000 --> 00:03:55.800]  但有一樣東西保羅當時是不知道的
[00:03:55.800 --> 00:03:57.600]  也估計不到的
[00:03:57.600 --> 00:04:01.000]  就是保羅只剩下十年命
[00:04:01.000 --> 00:04:02.600]  他不知道的
[00:04:02.600 --> 00:04:03.600]  他只剩下十年命
[00:04:03.600 --> 00:04:06.200]  他攻完六十七年
[00:04:06.200 --> 00:04:10.400]  他就在羅馬那裡殉道
[00:04:10.400 --> 00:04:12.600]  十年不是一個很短的時間
[00:04:12.600 --> 00:04:16.000]  但也不是一個很長的時間
[00:04:16.000 --> 00:04:17.400]  我不知道如果我今天告訴你
[00:04:17.400 --> 00:04:19.800]  你只剩下十年命
[00:04:19.800 --> 00:04:21.400]  你會想想你怎樣去應用
[00:04:21.400 --> 00:04:23.400]  你未來的十年
[00:04:23.400 --> 00:04:25.000]  你會怎樣
[00:04:25.000 --> 00:04:26.400]  或者你會說
[00:04:26.400 --> 00:04:27.800]  只剩下十年命
[00:04:27.800 --> 00:04:29.000]  人一世物一世
[00:04:29.000 --> 00:04:32.600]  不如我都做一個西遊記
[00:04:32.600 --> 00:04:33.600]  可能我們當中都說
[00:04:33.600 --> 00:04:34.400]  好啊
[00:04:34.400 --> 00:04:36.200]  我也沒去過耶路撒冷
[00:04:36.200 --> 00:04:39.400]  我一定要去跟誰去耶路撒冷
[00:04:39.400 --> 00:04:41.600]  然後去希臘
[00:04:41.600 --> 00:04:43.200]  去雅典
[00:04:43.200 --> 00:04:44.400]  去多倫多
[00:04:44.400 --> 00:04:47.200]  當然要去羅馬
[00:04:47.200 --> 00:04:49.600]  然後去西班牙
[00:04:49.600 --> 00:04:52.000]  看巴塞隆拿
[00:04:52.000 --> 00:04:53.400]  看馬德里
[00:04:53.400 --> 00:04:54.600]  看美斯踢球
[00:04:54.600 --> 00:04:55.800]  看斯朗踢球
[00:04:55.800 --> 00:04:58.000]  這樣人一世物一世
[00:04:58.000 --> 00:05:01.400]  這樣就完了
[00:05:01.400 --> 00:05:03.200]  保羅的西遊記
[00:05:03.200 --> 00:05:06.600]  和我們今天香港人想的西遊記
[00:05:06.600 --> 00:05:09.400]  是很不同的
[00:05:09.400 --> 00:05:14.200]  保羅要的是將福音傳到地極
[00:05:14.200 --> 00:05:17.400]  保羅在羅馬書第一章
[00:05:17.400 --> 00:05:18.600]  他告訴我們
[00:05:18.600 --> 00:05:20.800]  他雖然從來沒去過羅馬
[00:05:20.800 --> 00:05:23.000]  他很想去羅馬
[00:05:23.000 --> 00:05:24.000]  我讀給你聽
[00:05:24.000 --> 00:05:27.600]  第一章第十節和第十一節
[00:05:27.600 --> 00:05:29.000]  保羅從來沒去過羅馬
[00:05:29.000 --> 00:05:29.600]  不認識羅馬
[00:05:29.600 --> 00:05:30.400]  他為什麼要去
[00:05:30.400 --> 00:05:34.000]  他說在禱告之間常常懇求
[00:05:34.000 --> 00:05:35.400]  我為你們懇求
[00:05:35.400 --> 00:05:37.000]  或者照神的旨意
[00:05:37.000 --> 00:05:38.800]  終於能平坦的道路
[00:05:38.800 --> 00:05:40.200]  往你們那裡去
[00:05:40.200 --> 00:05:43.400]  因為我切切的想見你們
[00:05:43.400 --> 00:05:46.000]  要把屬靈的恩賜分給你們
[00:05:46.000 --> 00:05:48.200]  使你們可以堅固
[00:05:48.200 --> 00:05:49.800]  保羅很想去羅馬
[00:05:49.800 --> 00:05:51.800]  不是因為他想去遊浮
[00:05:51.800 --> 00:05:53.000]  保羅很想去羅馬
[00:05:53.000 --> 00:05:54.600]  因為他聽到有個地方
[00:05:54.600 --> 00:05:57.000]  有一群基督徒他從來沒去過
[00:05:57.000 --> 00:06:00.000]  他很想將福音
[00:06:00.000 --> 00:06:01.400]  那個豐盛
[00:06:01.400 --> 00:06:03.000]  去到那裡和他們分享
[00:06:03.000 --> 00:06:05.200]  讓他們都可以分到
[00:06:05.200 --> 00:06:07.400]  這個屬靈的福氣
[00:06:07.400 --> 00:06:10.000]  所以保羅的羅馬書
[00:06:10.000 --> 00:06:12.200]  是他給他們的上期
[00:06:12.200 --> 00:06:13.400]  你明白嗎
[00:06:13.400 --> 00:06:14.800]  他先給了你上期
[00:06:14.800 --> 00:06:16.400]  我現在先寫給你
[00:06:16.400 --> 00:06:17.800]  接著我人到的時候
[00:06:17.800 --> 00:06:19.400]  我逐章逐字和你解釋
[00:06:19.400 --> 00:06:24.200]  這個福音有多美麗
[00:06:24.200 --> 00:06:27.200]  接著他希望從羅馬
[00:06:27.200 --> 00:06:29.600]  再去西班牙
[00:06:29.600 --> 00:06:30.400]  為什麼
[00:06:30.400 --> 00:06:33.000]  因為在羅馬書第十五章
[00:06:33.000 --> 00:06:35.000]  他說我立了志向
[00:06:35.000 --> 00:06:38.400]  不在基督的名被稱過的地方傳福音
[00:06:38.400 --> 00:06:39.400]  他要去那裡
[00:06:39.400 --> 00:06:43.400]  因為他知道沒有人在那裡傳過福音
[00:06:43.400 --> 00:06:47.600]  這個是不是應該是我們的禱告方向呢
[00:06:47.600 --> 00:06:48.400]  當然了
[00:06:48.400 --> 00:06:49.600]  這個是非常之
[00:06:49.600 --> 00:06:50.800]  聖經其實
[00:06:50.800 --> 00:06:53.600]  雖然他這裡沒有直接教我們要怎麼禱告
[00:06:53.600 --> 00:06:56.600]  但是他將保羅的心智放在這裡
[00:06:56.600 --> 00:06:58.800]  告訴我們今天的教會
[00:06:58.800 --> 00:07:01.000]  或者歷代的教會
[00:07:01.000 --> 00:07:03.000]  應該他的禱告方向是怎樣
[00:07:03.000 --> 00:07:07.000]  就好像保羅那樣
[00:07:07.000 --> 00:07:08.200]  可能有些人會說
[00:07:08.200 --> 00:07:09.600]  這樣保羅而已
[00:07:09.600 --> 00:07:11.400]  那基督徒也有很多種
[00:07:11.400 --> 00:07:14.400]  不一定每個人都像保羅那樣厲害
[00:07:14.400 --> 00:07:17.600]  我告訴你基督徒其實不是很多種
[00:07:17.600 --> 00:07:18.600]  如果你打開聖經
[00:07:18.600 --> 00:07:20.000]  打開新約聖經
[00:07:20.000 --> 00:07:23.000]  逐個逐個看新約聖經的作者
[00:07:23.000 --> 00:07:26.000]  來去都是差不多一樣的
[00:07:26.000 --> 00:07:26.800]  你不喜歡保羅
[00:07:26.800 --> 00:07:27.800]  你選擇誰
[00:07:27.800 --> 00:07:29.200]  你選擇彼得
[00:07:29.200 --> 00:07:30.000]  你不選擇彼得
[00:07:30.000 --> 00:07:30.800]  你選擇約翰
[00:07:30.800 --> 00:07:32.800]  約翰活到九十歲
[00:07:32.800 --> 00:07:34.800]  寫在《密摩島》裡面
[00:07:34.800 --> 00:07:36.800]  寫在《啟示錄》
[00:07:36.800 --> 00:07:39.800]  新約聖經的樣子
[00:07:39.800 --> 00:07:40.800]  那些基督徒的樣子
[00:07:40.800 --> 00:07:41.800]  每個都差不多
[00:07:41.800 --> 00:07:43.800]  都是這麼激烈的
[00:07:43.800 --> 00:07:45.800]  他不打算退休的
[00:07:45.800 --> 00:07:46.800]  不打算放假
[00:07:46.800 --> 00:07:49.800]  不打算我們想的洗腦記
[00:07:49.800 --> 00:07:52.800]  問題在我們這裡
[00:07:52.800 --> 00:07:55.800]  整本羅馬書
[00:07:55.800 --> 00:07:58.800]  給了一些很重要的印記給我們
[00:07:58.800 --> 00:08:02.800]  如果你想保羅寫羅馬書的情懷
[00:08:02.800 --> 00:08:06.800]  你用這個情懷去成為今天教會的祈禱
[00:08:06.800 --> 00:08:08.800]  我擔保你跟你教會
[00:08:08.800 --> 00:08:12.800]  祈禱會的那種情懷完全不一樣
[00:08:12.800 --> 00:08:17.800]  這個人為福音而癲狂
[00:08:17.800 --> 00:08:19.800]  他天天在思想
[00:08:19.800 --> 00:08:22.800]  要麼就是去到福音已到的地方
[00:08:22.800 --> 00:08:26.800]  將福音更加扎實的釘在那裡
[00:08:26.800 --> 00:08:28.800]  另一個地方就是去
[00:08:28.800 --> 00:08:31.800]  新的地方沒有旗的地方插旗
[00:08:31.800 --> 00:08:34.800]  他一生就是為這兩件事
[00:08:34.800 --> 00:08:38.800]  保羅最後有沒有如願以償呢
[00:08:38.800 --> 00:08:41.800]  答案是yes and no
[00:08:41.800 --> 00:08:43.800]  很有趣的
[00:08:43.800 --> 00:08:47.800]  當時他說他正在回耶路撒冷
[00:08:47.800 --> 00:08:49.800]  他想著去耶路撒冷
[00:08:49.800 --> 00:08:52.800]  繞個圈就去上路羅馬
[00:08:52.800 --> 00:08:54.800]  結果如果你繼續看《召行傳》
[00:08:54.800 --> 00:08:57.800]  去到耶路撒冷被人誣告
[00:08:57.800 --> 00:08:59.800]  被猶太人誣告
[00:08:59.800 --> 00:09:02.800]  然後抓了他
[00:09:02.800 --> 00:09:04.800]  抓了他的時候
[00:09:04.800 --> 00:09:07.800]  在《召行傳》第23章裡面
[00:09:07.800 --> 00:09:09.800]  當他還被抓的時候
[00:09:09.800 --> 00:09:13.800]  上帝自己跟保羅說了一句話
[00:09:13.800 --> 00:09:14.800]  在擬像狀態
[00:09:14.800 --> 00:09:15.800]  他說放心吧
[00:09:15.800 --> 00:09:18.800]  你怎樣在耶路撒冷為我作見證
[00:09:18.800 --> 00:09:22.800]  也必怎樣在羅馬為我作見證
[00:09:22.800 --> 00:09:25.800]  上帝跟他保證你一定去到羅馬
[00:09:25.800 --> 00:09:27.800]  如果你是我 我是你
[00:09:27.800 --> 00:09:30.800]  如果你是保羅 我是保羅
[00:09:30.800 --> 00:09:32.800]  我的心想 正啊
[00:09:32.800 --> 00:09:34.800]  可能明天放出來
[00:09:34.800 --> 00:09:37.800]  然後可以預備買定機票
[00:09:37.800 --> 00:09:39.800]  買定船票去羅馬
[00:09:39.800 --> 00:09:41.800]  但他沒有被放出來
[00:09:41.800 --> 00:09:44.800]  他沒有
[00:09:44.800 --> 00:09:47.800]  他接著被人帶去Caesarea
[00:09:47.800 --> 00:09:51.800]  去了另外一個地方審
[00:09:51.800 --> 00:09:53.800]  Caesarea
[00:09:53.800 --> 00:09:55.800]  去了那裡一去就去了兩年
[00:09:55.800 --> 00:09:58.800]  兩年他都是被人囚禁住的
[00:09:58.800 --> 00:10:00.800]  去到哪裡就福音傳到哪裡
[00:10:00.800 --> 00:10:02.800]  接著兩年之後
[00:10:02.800 --> 00:10:04.800]  他要申請去Caesarea
[00:10:04.800 --> 00:10:07.800]  他要去凱撒告上去
[00:10:07.800 --> 00:10:09.800]  於是因為他是羅馬公民
[00:10:09.800 --> 00:10:11.800]  他們就帶他去到羅馬
[00:10:11.800 --> 00:10:13.800]  他去到羅馬的時候
[00:10:13.800 --> 00:10:15.800]  他仍然是被軟禁的
[00:10:15.800 --> 00:10:18.800]  所以你去到《召行傳》最後的時候
[00:10:18.800 --> 00:10:21.800]  保羅是在羅馬軟禁的
[00:10:21.800 --> 00:10:24.800]  有鍊子鎖住他的
[00:10:24.800 --> 00:10:27.800]  在那裡他又盡了兩年
[00:10:27.800 --> 00:10:31.800]  但如果你去看《召行傳》結束的時候
[00:10:31.800 --> 00:10:35.800]  講到福音在羅馬廣傳
[00:10:35.800 --> 00:10:38.800]  因為保羅在那裡
[00:10:38.800 --> 00:10:41.800]  所以你說他有沒有夢想成真呢
[00:10:41.800 --> 00:10:43.800]  有
[00:10:43.800 --> 00:10:46.800]  但你媽比他想像中是怎樣呢
[00:10:46.800 --> 00:10:48.800]  完全不一樣
[00:10:48.800 --> 00:10:50.800]  不一樣
[00:10:50.800 --> 00:10:52.800]  人算不如天算
[00:10:52.800 --> 00:10:56.800]  今天我們想著傳福音的時候
[00:10:56.800 --> 00:10:58.800]  我們都希望很威風的傳福音
[00:10:58.800 --> 00:11:00.800]  很順利的
[00:11:00.800 --> 00:11:03.800]  早幾年Jeremy Lin還會打球的時候
[00:11:03.800 --> 00:11:05.800]  現在也很厲害
[00:11:05.800 --> 00:11:07.800]  你明白嗎
[00:11:07.800 --> 00:11:10.800]  大家都覺得以後福音就靠他了
[00:11:10.800 --> 00:11:13.800]  靠他去亞洲繞幾個圈
[00:11:13.800 --> 00:11:15.800]  靠他去暑假去中國傳福音
[00:11:15.800 --> 00:11:18.800]  我一看的時候
[00:11:18.800 --> 00:11:20.800]  這樣的思想就是壞的
[00:11:20.800 --> 00:11:21.800]  為什麼呢
[00:11:21.800 --> 00:11:23.800]  因為《召行傳》早就告訴你
[00:11:23.800 --> 00:11:25.800]  福音不是這樣傳的
[00:11:25.800 --> 00:11:28.800]  福音是在鎖鏈上面傳的
[00:11:28.800 --> 00:11:30.800]  保羅在《召行傳》裡面
[00:11:30.800 --> 00:11:33.800]  我們通常說他有三個宣教旅程
[00:11:33.800 --> 00:11:35.800]  其實他有四個
[00:11:35.800 --> 00:11:39.800]  第四個旅程是帶著鎖鏈去到地極
[00:11:39.800 --> 00:11:42.800]  為上帝作見證
[00:11:42.800 --> 00:11:45.800]  這個是保羅的生命
[00:11:45.800 --> 00:11:46.800]  我們相信
[00:11:46.800 --> 00:11:47.800]  這個不是很確定
[00:11:47.800 --> 00:11:49.800]  但我們相信最後
[00:11:49.800 --> 00:11:51.800]  他是有放監出來的
[00:11:51.800 --> 00:11:54.800]  然後他有可能去了西班牙
[00:11:54.800 --> 00:11:55.800]  不過很快
[00:11:55.800 --> 00:11:56.800]  隔了三四年
[00:11:56.800 --> 00:11:58.800]  他又回到羅馬
[00:11:58.800 --> 00:11:59.800]  死在羅馬
[00:11:59.800 --> 00:12:02.800]  被Nero去斬頭
[00:12:02.800 --> 00:12:04.800]  死了
[00:12:04.800 --> 00:12:06.800]  十年
[00:12:06.800 --> 00:12:08.800]  保羅最後的十年
[00:12:08.800 --> 00:12:10.800]  有五年六年是坐牢的
[00:12:10.800 --> 00:12:12.800]  其他那些時間
[00:12:12.800 --> 00:12:15.800]  是在一個很惡劣的環境裡面
[00:12:15.800 --> 00:12:16.800]  不斷去傳福音
[00:12:16.800 --> 00:12:17.800]  如果我們今天問他
[00:12:17.800 --> 00:12:19.800]  如果他知道剩下十年
[00:12:19.800 --> 00:12:20.800]  他會不會這樣
[00:12:20.800 --> 00:12:23.800]  還是提早退休
[00:12:23.800 --> 00:12:26.800]  我想他不會願意
[00:12:26.800 --> 00:12:29.800]  他一樣是照西遊記
[00:12:29.800 --> 00:12:32.800]  我為什麼要跟你說這些
[00:12:32.800 --> 00:12:33.800]  不是跟你說故事
[00:12:33.800 --> 00:12:35.800]  而是我想告訴你
[00:12:35.800 --> 00:12:37.800]  你要用這樣的心智
[00:12:37.800 --> 00:12:39.800]  去看羅馬書
[00:12:39.800 --> 00:12:43.800]  羅馬書不是一個神學作品
[00:12:43.800 --> 00:12:44.800]  你明白嗎
[00:12:44.800 --> 00:12:45.800]  其中一個
[00:12:45.800 --> 00:12:47.800]  Frustration
[00:12:47.800 --> 00:12:48.800]  你在神學院裡面
[00:12:48.800 --> 00:12:50.800]  你有沒有看過羅馬書的Commentary
[00:12:50.800 --> 00:12:51.800]  那些色經
[00:12:51.800 --> 00:12:53.800]  這麼厚
[00:12:53.800 --> 00:12:55.800]  要幾個Volume
[00:12:55.800 --> 00:13:00.800]  我們當保羅是一個學者
[00:13:00.800 --> 00:13:02.800]  在那裡鑽研
[00:13:02.800 --> 00:13:04.800]  寫很多東西
[00:13:04.800 --> 00:13:06.800]  保羅不是一個學者
[00:13:06.800 --> 00:13:08.800]  不是說他不是學者
[00:13:08.800 --> 00:13:10.800]  當然是學者
[00:13:10.800 --> 00:13:12.800]  但是他的心智
[00:13:12.800 --> 00:13:14.800]  是在福音傳到你的
[00:13:14.800 --> 00:13:16.800]  你要用一個這樣的心
[00:13:16.800 --> 00:13:18.800]  去看羅馬書
[00:13:18.800 --> 00:13:19.800]  你才看得明白羅馬書
[00:13:19.800 --> 00:13:20.800]  如果不是
[00:13:20.800 --> 00:13:22.800]  羅馬書就是很悶
[00:13:22.800 --> 00:13:23.800]  說真的
[00:13:23.800 --> 00:13:25.800]  我讀的那些色經書
[00:13:25.800 --> 00:13:27.800]  我都讀到流眼淚
[00:13:27.800 --> 00:13:28.800]  很悶
[00:13:28.800 --> 00:13:30.800]  為什麼一本這麼激的書
[00:13:30.800 --> 00:13:32.800]  變成這麼悶的書
[00:13:32.800 --> 00:13:34.800]  很奇怪
[00:13:34.800 --> 00:13:38.800]  當你明白羅馬書是一個什麼人
[00:13:38.800 --> 00:13:40.800]  所寫的時候
[00:13:40.800 --> 00:13:43.800]  他為什麼要寫的時候
[00:13:43.800 --> 00:13:47.800]  對你有一個毫不一樣的認識
[00:13:47.800 --> 00:13:50.800]  當你明白保羅是一個什麼人的時候
[00:13:50.800 --> 00:13:52.800]  你不會誤會保羅
[00:13:52.800 --> 00:13:54.800]  你不會誤解保羅
[00:13:54.800 --> 00:13:57.800]  你更加不會誤用保羅
[00:13:57.800 --> 00:13:59.800]  我給你一個很簡單的例子
[00:13:59.800 --> 00:14:01.800]  羅馬書八章二十八節
[00:14:01.800 --> 00:14:03.800]  大家都很喜歡quote的金句
[00:14:03.800 --> 00:14:05.800]  萬事互相效力
[00:14:05.800 --> 00:14:07.800]  叫愛神人得益處
[00:14:07.800 --> 00:14:11.800]  幾經波折終於買到樓了
[00:14:11.800 --> 00:14:12.800]  萬事互相效力
[00:14:12.800 --> 00:14:14.800]  叫愛神人得益處
[00:14:14.800 --> 00:14:17.800]  我們外國經常都是這樣
[00:14:17.800 --> 00:14:19.800]  這樣都可以
[00:14:19.800 --> 00:14:20.800]  萬事互相效力
[00:14:20.800 --> 00:14:21.800]  叫愛神人得益處
[00:14:21.800 --> 00:14:24.800]  是因為幾經波折之後
[00:14:24.800 --> 00:14:26.800]  你買到樓
[00:14:26.800 --> 00:14:27.800]  幾經波折之後
[00:14:27.800 --> 00:14:28.800]  經過這個人的介紹
[00:14:28.800 --> 00:14:29.800]  那個人的介紹
[00:14:29.800 --> 00:14:31.800]  我兒子進了那間學校
[00:14:31.800 --> 00:14:33.800]  你明白嗎
[00:14:33.800 --> 00:14:35.800]  你聽完剛才我說的保羅
[00:14:35.800 --> 00:14:36.800]  你就知道保羅
[00:14:36.800 --> 00:14:40.800]  不可能是在想這些東西
[00:14:40.800 --> 00:14:41.800]  萬事互相效力
[00:14:41.800 --> 00:14:47.800]  他帶著鎖鏈去羅馬
[00:14:47.800 --> 00:14:48.800]  萬事互相效力
[00:14:48.800 --> 00:14:54.800]  讓上帝得榮耀
[00:14:54.800 --> 00:14:55.800]  我們要明白保羅
[00:14:55.800 --> 00:14:58.800]  究竟他是一個什麼人
[00:14:58.800 --> 00:14:59.800]  他的心智是什麼
[00:14:59.800 --> 00:15:01.800]  我想和你說多一點
[00:15:01.800 --> 00:15:04.800]  羅馬書是一本什麼書
[00:15:04.800 --> 00:15:06.800]  我用四個字去終結它
[00:15:06.800 --> 00:15:09.800]  長闊高深
[00:15:09.800 --> 00:15:10.800]  可以嗎
[00:15:10.800 --> 00:15:11.800]  長闊高深
[00:15:11.800 --> 00:15:14.800]  羅馬書是一本長闊高深的西遊記
[00:15:14.800 --> 00:15:15.800]  第一它很長
[00:15:15.800 --> 00:15:17.800]  它真的很長
[00:15:17.800 --> 00:15:21.800]  羅馬書總共有九千四百幾個字
[00:15:21.800 --> 00:15:23.800]  九千四百四十七
[00:15:23.800 --> 00:15:25.800]  它就是保羅寫這麼多書信裡面
[00:15:25.800 --> 00:15:27.800]  第二本最長的
[00:15:27.800 --> 00:15:29.800]  最長的那本是那麼多前書
[00:15:29.800 --> 00:15:33.800]  保羅羅馬書都是書過馬鼻
[00:15:33.800 --> 00:15:36.800]  書十幾個字
[00:15:36.800 --> 00:15:39.800]  為什麼這個人可以
[00:15:39.800 --> 00:15:42.800]  寫給一群他從來沒見過的人
[00:15:42.800 --> 00:15:44.800]  寫這麼多字
[00:15:44.800 --> 00:15:45.800]  為什麼
[00:15:45.800 --> 00:15:47.800]  你有沒有想過
[00:15:47.800 --> 00:15:50.800]  這個人寫這麼多
[00:15:50.800 --> 00:15:53.800]  是因為他對福音有個心智
[00:15:53.800 --> 00:15:55.800]  和一個熱誠
[00:15:55.800 --> 00:15:57.800]  我們今天問你
[00:15:57.800 --> 00:15:58.800]  福音是什麼
[00:15:58.800 --> 00:16:00.800]  就是生福脾
[00:16:00.800 --> 00:16:02.800]  一是死路
[00:16:02.800 --> 00:16:05.800]  一是耶穌愛你愛你愛死你
[00:16:05.800 --> 00:16:08.800]  我們說來說去都是那些
[00:16:08.800 --> 00:16:11.800]  我們的福音是很淺
[00:16:11.800 --> 00:16:15.800]  淺得淡而無味
[00:16:15.800 --> 00:16:17.800]  保羅的福音
[00:16:17.800 --> 00:16:18.800]  是廣的
[00:16:18.800 --> 00:16:19.800]  是深的
[00:16:19.800 --> 00:16:22.800]  是豐盛的
[00:16:22.800 --> 00:16:24.800]  所以他用了九千幾個字
[00:16:24.800 --> 00:16:27.800]  其實由頭到尾都在說他的福音
[00:16:27.800 --> 00:16:30.800]  每一個部份都和他的福音有關係
[00:16:30.800 --> 00:16:33.800]  這個是我覺得很驚訝的一件事
[00:16:33.800 --> 00:16:35.800]  羅馬書是一個很長的書
[00:16:35.800 --> 00:16:37.800]  第二羅馬書是一個很闊的書
[00:16:37.800 --> 00:16:38.800]  為什麼
[00:16:38.800 --> 00:16:40.800]  保羅從來沒去過羅馬
[00:16:40.800 --> 00:16:41.800]  也都沒去過羅馬的教會
[00:16:41.800 --> 00:16:43.800]  但是保羅的羅馬書裡面
[00:16:43.800 --> 00:16:46.800]  所cover的聽眾其實很多
[00:16:46.800 --> 00:16:48.800]  譬如你就這樣讀
[00:16:48.800 --> 00:16:49.800]  你都會發覺
[00:16:49.800 --> 00:16:52.800]  他又和一些外邦人說話
[00:16:52.800 --> 00:16:56.800]  他也都和一些猶太人說話
[00:16:56.800 --> 00:17:03.800]  他和那些活在罪狀黑暗裡面的外邦人說話
[00:17:03.800 --> 00:17:05.800]  他也都和那些已經悔改了
[00:17:05.800 --> 00:17:10.800]  在掙扎自己的成性過程裡面的外邦人說話
[00:17:10.800 --> 00:17:11.800]  他和猶太人
[00:17:11.800 --> 00:17:12.800]  我們讀的那一段
[00:17:12.800 --> 00:17:13.800]  星期天讀的那一段
[00:17:13.800 --> 00:17:16.800]  就是他針對這些恣意的猶太人
[00:17:16.800 --> 00:17:19.800]  追求地上榮耀的猶太人
[00:17:19.800 --> 00:17:23.800]  但是他也都和一些相信耶穌基督
[00:17:23.800 --> 00:17:25.800]  真的相信耶穌基督
[00:17:25.800 --> 00:17:27.800]  在掙扎究竟律法
