
[00:00:00.000 --> 00:00:02.000]  各位弟子妹,早安
[00:07:17.640 --> 00:07:19.640]  爭甚麼呢
[00:07:19.640 --> 00:07:21.640]  其實沒有爭的
[00:07:21.640 --> 00:07:23.640]  是不是
[00:07:23.640 --> 00:07:25.640]  是沒有爭的
[00:07:25.640 --> 00:07:27.640]  其實爭甚麼呢
[00:07:27.640 --> 00:07:29.640]  爭責任
[00:07:29.640 --> 00:07:33.640]  這個團隊大家都做來珍惜
[00:07:33.640 --> 00:07:37.640]  大家都是重視
[00:07:37.640 --> 00:07:39.640]  即使出事都不可以散
[00:07:39.640 --> 00:07:45.640]  如果用這樣角度去解釋
[00:07:45.640 --> 00:07:49.640]  其實門徒不是爭誰拿多些東西
[00:07:49.640 --> 00:07:51.640]  誰拿多些威
[00:07:51.640 --> 00:07:53.640]  他們其實是想爭取
[00:07:53.640 --> 00:07:57.640]  想想如果沒有了耶穌的時候
[00:07:57.640 --> 00:07:59.640]  誰去做領導呢
[00:07:59.640 --> 00:08:04.640]  他們爭我們嘗試才代入的場景
[00:08:04.640 --> 00:08:06.640]  當然是我做
[00:08:06.640 --> 00:08:08.640]  約翰說何時輪到你
[00:08:08.640 --> 00:08:10.640]  我比你還聰明
[00:08:10.640 --> 00:08:12.640]  然後約翰又說甚麼
[00:08:12.640 --> 00:08:15.640]  爭一定是這樣
[00:08:15.640 --> 00:08:18.640]  而且多數都不是這樣
[00:08:18.640 --> 00:08:20.640]  他就說
[00:08:20.640 --> 00:08:23.640]  你都不如你吧
[00:08:23.640 --> 00:08:26.640]  我記得說肯定是我
[00:08:26.640 --> 00:08:28.640]  我不知
[00:08:28.640 --> 00:08:30.640]  你都不如你吧
[00:08:30.640 --> 00:08:32.640]  另外一個說約翰比較適合
[00:08:32.640 --> 00:08:35.640]  我們用誰帶呢
[00:08:35.640 --> 00:08:39.640]  我們回到一個小群體裏面
[00:08:39.640 --> 00:08:41.640]  像這裏這樣
[00:08:41.640 --> 00:08:45.640]  找誰來帶領教會呢
[00:08:45.640 --> 00:08:48.640]  就會有不同的堆
[00:08:48.640 --> 00:08:50.640]  這個這個
[00:08:50.640 --> 00:08:53.640]  未必是那個人自己就想站出來說我做
[00:08:53.640 --> 00:08:55.640]  誰就推誰
[00:08:55.640 --> 00:08:57.640]  誰就推誰
[00:08:57.640 --> 00:08:59.640]  幾種可能都有
[00:08:59.640 --> 00:09:02.640]  我想說的不要說他們爭大
[00:09:02.640 --> 00:09:05.640]  這些人就斬亂權力等等
[00:09:05.640 --> 00:09:08.640]  而是他們在一起
[00:09:08.640 --> 00:09:12.640]  就想議論耶穌不在的時候
[00:09:12.640 --> 00:09:17.640]  這個團隊是怎樣走下去呢
[00:09:17.640 --> 00:09:19.640]  哪些人
[00:09:19.640 --> 00:09:21.640]  哪個人或者哪些人
[00:09:21.640 --> 00:09:24.640]  是可以去擔當這個
[00:09:24.640 --> 00:09:29.640]  維持這個團隊的角色呢
[00:09:29.640 --> 00:09:32.640]  我覺得這樣的理解
[00:09:32.640 --> 00:09:34.640]  是比較合理的
[00:09:34.640 --> 00:09:37.640]  他們的出發點就是這樣
[00:09:37.640 --> 00:09:41.640]  這種情況一定都會發生在現在的教會
[00:09:41.640 --> 00:09:46.640]  我們就會捧這個捧那個捧這個捧那個
[00:09:46.640 --> 00:09:50.640]  不過現在我覺得有少少不妥
[00:09:50.640 --> 00:09:52.640]  一出事就不要與我玩
[00:09:52.640 --> 00:09:55.640]  這個比較多
[00:09:55.640 --> 00:09:57.640]  叫誰做呢
[00:09:57.640 --> 00:10:00.640]  有能之時反而就
[00:10:00.640 --> 00:10:03.640]  不知為何教會這麼小
[00:10:03.640 --> 00:10:06.640]  或者這麼多
[00:10:06.640 --> 00:10:08.640]  沒什麼好爭的
[00:10:08.640 --> 00:10:11.640]  威又不到他威
[00:10:11.640 --> 00:10:14.640]  著數又不到他著數
[00:10:14.640 --> 00:10:16.640]  你不要以為現在的教會
[00:10:16.640 --> 00:10:18.640]  我的理解就是這樣
[00:10:18.640 --> 00:10:21.640]  很多人一選入位
[00:10:21.640 --> 00:10:22.640]  選什麼的時候
[00:10:22.640 --> 00:10:24.640]  最好不要選我
[00:10:24.640 --> 00:10:26.640]  最好不要選我
[00:10:26.640 --> 00:10:28.640]  不是爭是縮的
[00:10:28.640 --> 00:10:31.640]  我們說門徒爭大
[00:10:31.640 --> 00:10:33.640]  我們說他不對
[00:10:33.640 --> 00:10:36.640]  其實我們想想都避去不如
[00:10:36.640 --> 00:10:40.640]  他們爭這個捧那個捧那個
[00:10:40.640 --> 00:10:43.640]  或者再是
[00:10:43.640 --> 00:10:47.640]  實際上他們不是擁有了很多
[00:10:47.640 --> 00:10:51.640]  權力財富在那裏準備分
[00:10:51.640 --> 00:10:53.640]  爭什麼呢
[00:10:53.640 --> 00:10:56.640]  他們在爭什麼呢
[00:10:56.640 --> 00:11:00.640]  爭怎樣去持續
[00:11:00.640 --> 00:11:04.640]  當耶穌不響動的時候
[00:11:04.640 --> 00:11:06.640]  這個團隊
[00:11:06.640 --> 00:11:09.640]  有人去幫他們
[00:11:09.640 --> 00:11:13.640]  耶穌就叫門徒來到加巴倫的時候
[00:11:13.640 --> 00:11:14.640]  走完那段路
[00:11:14.640 --> 00:11:17.640]  在路上議論說
[00:11:17.640 --> 00:11:20.640]  如果耶穌真的出事的時候
[00:11:20.640 --> 00:11:22.640]  誰作罷
[00:11:22.640 --> 00:11:25.640]  在屋裏就問
[00:11:25.640 --> 00:11:28.640]  你在路上爭論的
[00:11:28.640 --> 00:11:30.640]  議論的是什麼
[00:11:30.640 --> 00:11:32.640]  門徒就不作聲
[00:11:32.640 --> 00:11:38.640]  因為他們在路上爭論誰最大
[00:11:38.640 --> 00:11:39.640]  排到誰
[00:11:39.640 --> 00:11:41.640]  耶穌不在那裏
[00:11:41.640 --> 00:11:43.640]  於是就坐下
[00:11:43.640 --> 00:11:49.640]  就叫十二個使徒過來
[00:11:49.640 --> 00:11:52.640]  都是叫齊了
[00:11:52.640 --> 00:11:53.640]  是不是
[00:11:53.640 --> 00:11:54.640]  你知道嗎
[00:11:54.640 --> 00:11:57.640]  特別這樣寫
[00:11:57.640 --> 00:11:58.640]  叫齊了
[00:11:58.640 --> 00:12:01.640]  個個都到齊才說
[00:12:01.640 --> 00:12:04.640]  普通我們開會
[00:12:04.640 --> 00:12:06.640]  個個都齊了
[00:12:06.640 --> 00:12:10.640]  因為這件事都是重要的
[00:12:10.640 --> 00:12:14.640]  耶穌其實沒有否定他們
[00:12:14.640 --> 00:12:16.640]  也沒有責備他們
[00:12:16.640 --> 00:12:19.640]  不是說我都未死
[00:12:19.640 --> 00:12:21.640]  你們在爭
[00:12:21.640 --> 00:12:22.640]  不是這樣
[00:12:22.640 --> 00:12:23.640]  也沒有責備他們
[00:12:23.640 --> 00:12:25.640]  沒有否定他們
[00:12:25.640 --> 00:12:28.640]  這也是值得我們留意的
[00:12:28.640 --> 00:12:32.640]  聽完他們說話之後
[00:12:32.640 --> 00:12:35.640]  就沒有出聲
[00:12:35.640 --> 00:12:37.640]  沒有說
[00:12:37.640 --> 00:12:38.640]  那是彼得
[00:12:38.640 --> 00:12:40.640]  我早就說了是彼得
[00:12:40.640 --> 00:12:42.640]  約翰才對
[00:12:42.640 --> 00:12:44.640]  沒有耶穌也沒有判斷
[00:12:44.640 --> 00:12:46.640]  沒有責備他們
[00:12:46.640 --> 00:12:50.640]  也沒有說應該誰做
[00:12:50.640 --> 00:12:53.640]  你留意這個經文
[00:12:53.640 --> 00:12:54.640]  那個脈絡
[00:12:54.640 --> 00:12:56.640]  是不是
[00:12:56.640 --> 00:13:00.640]  接著就告訴他們
[00:13:00.640 --> 00:13:04.640]  你們誰願意做大那個
[00:13:04.640 --> 00:13:06.640]  就要做眾人之後
[00:13:06.640 --> 00:13:09.640]  做眾人的用人或者僕人
[00:13:09.640 --> 00:13:12.640]  講了一個原則
[00:13:12.640 --> 00:13:16.640]  我不管你們誰做大
[00:13:16.640 --> 00:13:20.640]  你們誰做大都不重要
[00:13:20.640 --> 00:13:24.640]  也不是誰做大之後問題就解決
[00:13:24.640 --> 00:13:27.640]  耶穌沒有完全越過了這一層
[00:13:27.640 --> 00:13:29.640]  因為他們在爭論誰做大
[00:13:29.640 --> 00:13:31.640]  耶穌是跳過了這一層
[00:13:31.640 --> 00:13:36.640]  說你們誰做大
[00:13:36.640 --> 00:13:40.640]  你們就要做世人
[00:13:40.640 --> 00:13:42.640]  你們要做僕人
[00:13:42.640 --> 00:13:51.640]  是不是
[00:13:51.640 --> 00:13:54.640]  意思就是說
[00:13:54.640 --> 00:13:57.640]  誰願意做領袖
[00:13:57.640 --> 00:13:59.640]  誰就要這樣做
[00:13:59.640 --> 00:14:01.640]  或者反過來說
[00:14:01.640 --> 00:14:03.640]  誰是這樣做
[00:14:03.640 --> 00:14:05.640]  誰就是領袖
[00:14:05.640 --> 00:14:07.640]  都可以
[00:14:07.640 --> 00:14:09.640]  誰願意做領袖
[00:14:09.640 --> 00:14:11.640]  誰就要這樣做
[00:14:11.640 --> 00:14:14.640]  所以因為帶著眾人的模樣
[00:14:14.640 --> 00:14:17.640]  去服侍其他人
[00:14:17.640 --> 00:14:20.640]  誰願意去服侍其他人
[00:14:20.640 --> 00:14:22.640]  誰願意做就是
[00:14:22.640 --> 00:14:24.640]  那個就是最大
[00:14:24.640 --> 00:14:28.640]  耶穌主耶穌的邏輯
[00:14:28.640 --> 00:14:30.640]  是和我們的邏輯不同
[00:14:30.640 --> 00:14:35.640]  但這是很重要很重要的一個屬性原則
[00:14:35.640 --> 00:14:40.640]  換言之
[00:14:40.640 --> 00:14:43.640]  你們不用爭話事權
[00:14:43.640 --> 00:14:47.640]  你們要爭的是服事權
[00:14:47.640 --> 00:14:51.640]  服事就不用權
[00:14:51.640 --> 00:14:53.640]  服事是甚麼權呢
[00:14:53.640 --> 00:14:57.640]  是應該爭服事的機會
[00:14:57.640 --> 00:15:00.640]  或者服事的參與
[00:15:00.640 --> 00:15:02.640]  我在螢幕會的時候
[00:15:02.640 --> 00:15:04.640]  都有這樣的經驗
[00:15:04.640 --> 00:15:07.640]  有些人
[00:15:07.640 --> 00:15:09.640]  特別有一個弟兄
[00:15:09.640 --> 00:15:12.640]  他經常想做團長
[00:15:12.640 --> 00:15:13.640]  做組長
[00:15:13.640 --> 00:15:14.640]  做隊長
[00:15:14.640 --> 00:15:16.640]  很喜歡做長的
[00:15:16.640 --> 00:15:19.640]  選不到他就發脾氣
[00:15:19.640 --> 00:15:22.640]  這樣的人
[00:15:22.640 --> 00:15:27.640]  不一定有些人喜歡他
[00:15:27.640 --> 00:15:29.640]  他本身有能力又有熱誠
[00:15:29.640 --> 00:15:32.640]  所以他有時爭到有時爭不到
[00:15:32.640 --> 00:15:34.640]  爭不到會怎樣呢
[00:15:34.640 --> 00:15:37.640]  他們都不給我機會服侍
[00:15:37.640 --> 00:15:39.640]  永遠投訴
[00:15:39.640 --> 00:15:41.640]  他想做
[00:15:41.640 --> 00:15:45.640]  我服侍都要給人機會嗎
[00:15:45.640 --> 00:15:48.640]  服侍不用人給機會
[00:15:48.640 --> 00:15:49.640]  職位要人
[00:15:49.640 --> 00:15:51.640]  崗位要人給機會
[00:15:51.640 --> 00:15:54.640]  但服事就不用
[00:15:54.640 --> 00:15:58.640]  沒有人阻到你
[00:15:58.640 --> 00:16:00.640]  鄧小平都阻到你
[00:16:00.640 --> 00:16:01.640]  我是要潛伏人
[00:16:01.640 --> 00:16:02.640]  我是要愛人
[00:16:02.640 --> 00:16:04.640]  我要關心人
[00:16:04.640 --> 00:16:06.640]  你怎樣做
[00:16:06.640 --> 00:16:10.640]  誰阻不到你
[00:16:10.640 --> 00:16:16.640]  所以你要去侍奉
[00:16:16.640 --> 00:16:22.640]  是不能阻的
[00:16:22.640 --> 00:16:29.640]  所以你不是去爭一個位置
[00:16:29.640 --> 00:16:31.640]  所以越過去
[00:16:31.640 --> 00:16:34.640]  你要做眾人的僕人
[00:16:34.640 --> 00:16:38.640]  你去服侍
[00:16:38.640 --> 00:16:42.640]  網上教會甚麼都沒有
[00:16:42.640 --> 00:16:47.640]  沒有人認識我
[00:16:47.640 --> 00:16:50.640]  你這樣看自己是宿迷
[00:16:50.640 --> 00:16:52.640]  你有很多機會
[00:16:52.640 --> 00:16:54.640]  不會沒有機會服侍
[00:16:54.640 --> 00:16:57.640]  你想想
[00:16:57.640 --> 00:16:59.640]  有沒有機會服侍
[00:16:59.640 --> 00:17:00.640]  如果你說沒有
[00:17:00.640 --> 00:17:03.640]  我馬上打電話給你
[00:17:03.640 --> 00:17:05.640]  有很多機會
[00:17:05.640 --> 00:17:08.640]  你放一個小紅紙幫一個人
[00:17:08.640 --> 00:17:10.640]  做一些關心的事
[00:17:10.640 --> 00:17:13.640]  人人皆濟私
[00:17:13.640 --> 00:17:15.640]  怎會沒有呢
[00:17:15.640 --> 00:17:20.640]  所以你要做僕人
[00:17:20.640 --> 00:17:23.640]  大家一齊去服侍
[00:17:23.640 --> 00:17:28.640]  當然一個團隊會有人出來
[00:17:28.640 --> 00:17:30.640]  做決定
[00:17:30.640 --> 00:17:32.640]  做帶領
[00:17:32.640 --> 00:17:34.640]  但當大家這樣做
[00:17:34.640 --> 00:17:38.640]  這個人自然會被浮現出來
[00:17:38.640 --> 00:17:41.640]  因為大家都不爭
[00:17:41.640 --> 00:17:44.640]  他就自己浮現出來
[00:17:44.640 --> 00:17:45.640]  但不是
[00:17:45.640 --> 00:17:47.640]  你又撥開我我又撥開你
[00:17:47.640 --> 00:17:48.640]  就鬥了
[00:17:48.640 --> 00:17:50.640]  這是另一個場景
[00:17:50.640 --> 00:17:53.640]  耶穌說了一個很重要的事
[00:17:53.640 --> 00:17:57.640]  你們要做僕人
[00:17:57.640 --> 00:18:01.640]  如果我們有機會站在一個位置
[00:18:01.640 --> 00:18:03.640]  譬如做長
[00:18:03.640 --> 00:18:08.640]  我們不比其他人大
[00:18:08.640 --> 00:18:14.640]  我們是一個服侍的人
[00:18:14.640 --> 00:18:20.640]  有難處我們應該擔當多些
[00:18:20.640 --> 00:18:24.640]  應該這樣去想
[00:18:24.640 --> 00:18:27.640]  我們不是看我們自己身份
[00:18:27.640 --> 00:18:29.640]  而是看我們自己的責任
[00:18:29.640 --> 00:18:35.640]  然後耶穌說完之後
[00:18:35.640 --> 00:18:38.640]  他再做了一件事
[00:18:38.640 --> 00:18:42.640]  他叫一個小孩子來
[00:18:42.640 --> 00:18:45.640]  同一個場景來的
[00:18:45.640 --> 00:18:49.640]  叫一個小孩子來
[00:18:49.640 --> 00:18:51.640]  站在當中
[00:18:51.640 --> 00:18:53.640]  就配對話來
[00:18:53.640 --> 00:18:55.640]  凡是我的名接待一個小孩子
[00:18:55.640 --> 00:18:57.640]  就是接待我
[00:18:57.640 --> 00:19:21.640]  在這個馬達福音是這樣說的
[00:19:21.640 --> 00:19:23.640]  我實在告訴你們
[00:19:23.640 --> 00:19:28.640]  你們若不迴轉變成像小孩子一樣
[00:19:28.640 --> 00:19:30.640]  絕不能進天國
[00:19:30.640 --> 00:19:33.640]  可以自己謙卑像小孩子的
[00:19:33.640 --> 00:19:35.640]  他就是天國裏面最大的
[00:19:35.640 --> 00:19:38.640]  凡是我的名接待一個像小孩子的
[00:19:38.640 --> 00:19:40.640]  就是接待我
[00:19:40.640 --> 00:19:45.640]  馬太福音還多得少少大
[00:19:45.640 --> 00:19:48.640]  你要像一個小孩子
[00:19:48.640 --> 00:19:52.640]  這裏說你要接納一個小孩子
[00:19:52.640 --> 00:19:54.640]  是兩重意思
[00:19:54.640 --> 00:19:56.640]  我們讀的馬達福音
[00:19:56.640 --> 00:20:00.640]  他寫了要接納
[00:20:00.640 --> 00:20:03.640]  但如果你看這個馬達福音
[00:20:03.640 --> 00:20:04.640]  他還有多一重
[00:20:04.640 --> 00:20:07.640]  在這個禱告裏
[00:20:07.640 --> 00:20:14.640]  你要像一個小孩子
[00:20:14.640 --> 00:20:18.640]  做一個領導人
[00:20:18.640 --> 00:20:22.640]  要像一個小孩子
[00:20:22.640 --> 00:20:26.640]  領導人當然是成熟的
[00:20:26.640 --> 00:20:28.640]  不成熟怎做領導人呢
[00:20:28.640 --> 00:20:31.640]  但這個成熟的領導人
[00:20:31.640 --> 00:20:37.640]  就不是一個老氣橫秋
[00:20:37.640 --> 00:20:40.640]  而是他好像一個小孩子
[00:20:40.640 --> 00:20:47.640]  我們會以為小孩子是很幼稚
[00:20:47.640 --> 00:20:52.640]  領導的人
[00:20:52.640 --> 00:20:56.640]  不是像一個小孩子那麼幼稚
[00:20:56.640 --> 00:21:03.640]  而是他要保留一個小孩子的那種誠實
[00:21:03.640 --> 00:21:05.640]  那種良善
[00:21:05.640 --> 00:21:08.640]  那種好奇
[00:21:08.640 --> 00:21:10.640]  那種謙遜
[00:21:10.640 --> 00:21:12.640]  那種合法
[00:21:12.640 --> 00:21:15.640]  小孩子是很多好的物質
[00:21:15.640 --> 00:21:17.640]  耶穌是很特別的
[00:21:17.640 --> 00:21:19.640]  你們要接待小孩子
[00:21:19.640 --> 00:21:21.640]  你們要回傳小孩子
[00:21:21.640 --> 00:21:25.640]  因為天國裏面的人就是這樣
[00:21:25.640 --> 00:21:28.640]  我們長大了
[00:21:28.640 --> 00:21:29.640]  做大人了
[00:21:29.640 --> 00:21:30.640]  我們不做小孩子了
[00:21:30.640 --> 00:21:35.640]  但耶穌反過來說你們要做小孩子
[00:21:35.640 --> 00:21:36.640]  真的要記住
[00:21:36.640 --> 00:21:39.640]  因為天國裏面的人都是這樣的
[00:21:39.640 --> 00:21:46.640]  小孩子的特質就是天國人的特質
[00:21:46.640 --> 00:21:48.640]  如果你見到一個人
[00:21:48.640 --> 00:21:52.640]  好像小孩子那樣
[00:21:52.640 --> 00:22:04.640]  你會覺得跟他相處很舒服
[00:22:04.640 --> 00:22:06.640]  你同意嗎
[00:22:06.640 --> 00:22:09.640]  其實我們每個人都可以做小孩子
[00:22:09.640 --> 00:22:12.640]  為什麼一定要扮大人呢
[00:22:12.640 --> 00:22:14.640]  我七十多歲
[00:22:14.640 --> 00:22:17.640]  我都喜歡做小孩子
[00:22:17.640 --> 00:22:19.640]  我有一個孫子
[00:22:19.640 --> 00:22:21.640]  我跟孫子一起住
[00:22:21.640 --> 00:22:23.640]  我們住在新界的村屋
[00:22:23.640 --> 00:22:26.640]  三層一棟
[00:22:26.640 --> 00:22:32.640]  我女兒一家住三樓和天台
[00:22:32.640 --> 00:22:35.640]  我就住地下二樓
[00:22:35.640 --> 00:22:37.640]  一個複式單位
[00:22:37.640 --> 00:22:39.640]  新界的屋比較便宜
[00:22:39.640 --> 00:22:41.640]  感恩有這樣的環境
[00:22:41.640 --> 00:22:42.640]  住下去都舒服
[00:22:42.640 --> 00:22:46.640]  中間有一條來自樓梯的複式單位
[00:22:46.640 --> 00:22:48.640]  因為我孫子和我一起住
[00:22:48.640 --> 00:22:50.640]  所以他一日六十
