
[00:00:00.000 --> 00:00:04.320]  希伯來書的作者是對舊約很熟悉的
[00:02:26.640 --> 00:02:29.160]  就因為他對耶穌基督很熟悉
[00:02:29.160 --> 00:02:30.880]  他對舊約很熟悉
[00:02:30.880 --> 00:02:32.800]  他要針對一班猶太人
[00:02:32.800 --> 00:02:34.120]  去寫這封信的時候
[00:02:34.120 --> 00:02:36.000]  他就要去跟這班猶太人說
[00:02:36.000 --> 00:02:37.640]  喂 你知不知道
[00:02:37.640 --> 00:02:38.720]  今天我們猶太人
[00:02:38.720 --> 00:02:39.920]  很多時候對耶穌基督
[00:02:39.920 --> 00:02:41.560]  究竟是不是一個尼塞亞
[00:02:41.560 --> 00:02:44.160]  形而一個問號的時候
[00:02:44.160 --> 00:02:46.480]  他說其實這個耶穌基督
[00:02:46.480 --> 00:02:50.760]  就是我們所等待的那個尼塞亞
[00:02:50.760 --> 00:02:51.960]  已經到了
[00:02:51.960 --> 00:02:53.160]  尼塞亞已經來了
[00:02:53.160 --> 00:02:54.680]  我們不要再等了
[00:02:54.680 --> 00:02:57.480]  這就是這個作者其中一個心意
[00:02:57.480 --> 00:02:58.920]  所以他就強調
[00:02:58.920 --> 00:03:02.560]  耶穌基督作為神的兒子
[00:03:02.560 --> 00:03:04.120]  祂一定超越天使
[00:03:04.120 --> 00:03:05.520]  祂是神的兒子
[00:03:05.520 --> 00:03:07.000]  天使也要服侍我們
[00:03:07.000 --> 00:03:09.320]  但是神的兒子是差派出去
[00:03:09.320 --> 00:03:12.560]  祂是差派一些人出去做事
[00:03:12.560 --> 00:03:14.200]  所以祂一定超越天使
[00:03:14.200 --> 00:03:17.080]  耶穌基督祂帶我們進入一個安息
[00:03:17.080 --> 00:03:19.600]  一個真正的永恆的安息
[00:03:19.600 --> 00:03:22.720]  約書亞只是帶我們去到一個應許之地
[00:03:22.720 --> 00:03:23.800]  縱然都是安息
[00:03:23.800 --> 00:03:26.240]  但這個安息並不是一個真正的安息
[00:03:26.240 --> 00:03:27.680]  仍然有很多的真賤
[00:03:27.680 --> 00:03:30.880]  所以耶穌基督絕對是超越這個約書亞
[00:03:30.880 --> 00:03:31.920]  同樣耶穌基督
[00:03:31.920 --> 00:03:33.840]  祂作為一個默基西德的
[00:03:33.840 --> 00:03:36.640]  一個等次的大祭司
[00:03:36.640 --> 00:03:38.560]  祂不是一個利美之派的人
[00:03:38.560 --> 00:03:40.320]  祂是一個猶大之派的人
[00:03:40.320 --> 00:03:41.840]  但是祂成為大祭司
[00:03:41.840 --> 00:03:45.280]  祂同樣是超越在律法底下
[00:03:45.280 --> 00:03:49.920]  所謂利美之派的一個世襲的一個祭司
[00:03:49.920 --> 00:03:54.720]  所以他說耶穌基督是超越了一切的東西
[00:03:54.720 --> 00:03:59.120]  以致祂將耶穌基督擺在我們的眼前
[00:03:59.120 --> 00:04:00.320]  弟兄姊妹
[00:04:00.320 --> 00:04:01.040]  真是的
[00:04:01.040 --> 00:04:02.520]  這個作者很精彩
[00:04:02.520 --> 00:04:06.360]  這個作者一直在推動我們
[00:04:06.360 --> 00:04:10.320]  去看耶穌基督的超越性
[00:04:10.320 --> 00:04:12.560]  就算去到希伯來書第四章
[00:04:12.560 --> 00:04:13.880]  十四節到十六節
[00:04:13.880 --> 00:04:15.800]  一直去到現在第十章
[00:04:15.800 --> 00:04:17.480]  十九節到二十五節
[00:04:17.480 --> 00:04:19.080]  一大段的聖經
[00:04:19.080 --> 00:04:22.560]  其實這個作者就好像看電視劇一樣
[00:04:22.560 --> 00:04:23.400]  看電視劇一樣
[00:04:23.400 --> 00:04:25.040]  他是推動我們
[00:04:25.040 --> 00:04:25.640]  推動我們
[00:04:25.640 --> 00:04:26.800]  去看耶穌
[00:04:26.800 --> 00:04:27.920]  看耶穌很美
[00:04:27.920 --> 00:04:29.040]  這個耶穌很美麗的
[00:04:29.040 --> 00:04:31.240]  他帶我們去到一個更美的敬拜
[00:04:31.240 --> 00:04:33.560]  他推動我們去到一個終結
[00:04:33.560 --> 00:04:35.680]  好像那些原著劇
[00:04:35.680 --> 00:04:37.080]  去到最後一個星期
[00:04:37.080 --> 00:04:37.800]  通常就說
[00:04:37.800 --> 00:04:39.880]  這個是結局片
[00:04:39.880 --> 00:04:41.640]  就是任何的劇集
[00:04:41.640 --> 00:04:42.920]  去到最後一個星期
[00:04:42.920 --> 00:04:43.840]  就推動我們
[00:04:43.840 --> 00:04:45.600]  快點去看
[00:04:45.600 --> 00:04:46.760]  結局啊結局啊
[00:04:46.760 --> 00:04:47.960]  看完還沒有結局
[00:04:47.960 --> 00:04:48.560]  明天還有
[00:04:48.560 --> 00:04:49.280]  明天再看
[00:04:49.280 --> 00:04:49.960]  還沒有結局
[00:04:49.960 --> 00:04:50.800]  明天還有
[00:04:50.800 --> 00:04:52.760]  但他就好像騙我們一樣
[00:04:52.760 --> 00:04:55.880]  但是最近有個電視劇很厲害
[00:04:55.880 --> 00:04:56.920]  就是韓劇
[00:04:56.920 --> 00:04:58.440]  現在的韓劇很厲害
[00:04:58.440 --> 00:04:59.800]  《他羅志星星》是不是很厲害
[00:04:59.800 --> 00:05:00.800]  你們看過沒有
[00:05:00.800 --> 00:05:01.280]  我沒看過
[00:05:01.280 --> 00:05:02.200]  我就沒看過
[00:05:02.200 --> 00:05:03.240]  這裡沒人看過嗎
[00:05:03.240 --> 00:05:04.240]  奇怪
[00:05:04.240 --> 00:05:05.480]  外面每個人都看
[00:05:05.480 --> 00:05:06.880]  我就沒看過
[00:05:06.880 --> 00:05:07.840]  但我發覺
[00:05:07.840 --> 00:05:10.880]  原來三十多年前的我
[00:05:10.880 --> 00:05:14.200]  和今天這個《他羅志星星》的男主角
[00:05:14.200 --> 00:05:15.040]  差不多樣子的
[00:05:15.040 --> 00:05:16.400]  你信不信
[00:05:16.400 --> 00:05:17.400]  你看一看
[00:05:19.120 --> 00:05:22.120]  嘩
[00:05:22.120 --> 00:05:25.040]  我的頭髮是師母剪的
[00:05:25.040 --> 00:05:28.560]  師母在三十多年前已經帶動潮流
[00:05:28.560 --> 00:05:29.840]  你看這件衣服像嗎
[00:05:29.840 --> 00:05:31.840]  多不像這件衣服
[00:05:31.840 --> 00:05:33.640]  一樣顏色的
[00:05:33.640 --> 00:05:35.360]  所以
[00:05:35.360 --> 00:05:38.560]  千萬不要跟風
[00:05:38.560 --> 00:05:40.960]  你把三十多年前的東西拿出來
[00:05:40.960 --> 00:05:42.160]  現在就有韓風
[00:05:42.160 --> 00:05:43.960]  我三十多年前已經有韓風
[00:05:43.960 --> 00:05:45.400]  兄弟姐妹
[00:05:45.400 --> 00:05:47.200]  那電影《他羅志星星》
[00:05:47.200 --> 00:05:51.840]  電視劇是能夠抓住人的心
[00:05:51.840 --> 00:05:53.040]  抓住你
[00:05:53.040 --> 00:05:54.040]  看啊
[00:05:54.040 --> 00:05:55.200]  看啊
[00:05:55.200 --> 00:05:56.320]  買東西啊
[00:05:56.320 --> 00:05:57.640]  我今天去韓國
[00:05:57.640 --> 00:05:58.640]  你想要買什麼
[00:05:58.640 --> 00:06:00.240]  那邊便宜一點
[00:06:00.240 --> 00:06:00.760]  買啊
[00:06:00.760 --> 00:06:01.720]  買啊
[00:06:01.720 --> 00:06:02.840]  但是
[00:06:02.840 --> 00:06:05.560]  這個作者就是這樣來引導我們
[00:06:05.560 --> 00:06:07.160]  去到最後
[00:06:07.160 --> 00:06:08.600]  喂
[00:06:08.600 --> 00:06:10.840]  耶穌基督這麼精彩
[00:06:10.840 --> 00:06:11.960]  耶穌基督
[00:06:11.960 --> 00:06:13.040]  在第四章的時候
[00:06:13.040 --> 00:06:14.800]  說的是大祭司
[00:06:14.800 --> 00:06:15.920]  去到結尾
[00:06:15.920 --> 00:06:17.800]  他是在說一個祭司
[00:06:17.800 --> 00:06:19.640]  耶穌基督一開始說的是耶穌
[00:06:19.640 --> 00:06:20.640]  就是一個大祭司
[00:06:20.640 --> 00:06:21.360]  去到終結
[00:06:21.360 --> 00:06:22.360]  他仍然在說
[00:06:22.360 --> 00:06:24.400]  耶穌基督是大祭司
[00:06:24.400 --> 00:06:25.760]  整大劍聖經
[00:06:25.760 --> 00:06:28.280]  他在前面叫我們持守這個真理
[00:06:28.280 --> 00:06:29.080]  去到最後
[00:06:29.080 --> 00:06:32.480]  他叫我們堅守我們所承認的盼望
[00:06:32.480 --> 00:06:33.320]  去到最後
[00:06:33.320 --> 00:06:33.840]  去到前面
[00:06:33.840 --> 00:06:35.680]  他叫我們坦然無懼
[00:06:35.680 --> 00:06:36.520]  去到最後
[00:06:36.520 --> 00:06:37.840]  他說既因耶穌基督
[00:06:37.840 --> 00:06:40.000]  我們可以坦然地
[00:06:40.000 --> 00:06:42.360]  去到至聖所裡
[00:06:42.360 --> 00:06:44.640]  整個部署
[00:06:44.640 --> 00:06:47.600]  他是在說舊因
[00:06:47.600 --> 00:06:49.200]  由第四章十四節開始
[00:06:49.200 --> 00:06:50.400]  去到第十章
[00:06:50.400 --> 00:06:51.920]  第十九節到二十五節
[00:06:51.920 --> 00:06:52.720]  一個結尾
[00:06:52.720 --> 00:06:55.640]  他是在說一個舊因
[00:06:55.640 --> 00:06:56.920]  而這個舊因就是說
[00:06:56.920 --> 00:06:58.440]  他是舊約
[00:06:58.440 --> 00:06:59.640]  這個大祭司
[00:06:59.640 --> 00:07:00.880]  一年一次
[00:07:00.880 --> 00:07:02.640]  先進到至聖所
[00:07:02.640 --> 00:07:05.440]  他先為自己的罪求神寬恕
[00:07:05.440 --> 00:07:06.280]  然後
[00:07:06.280 --> 00:07:08.040]  他先去求神寬恕
[00:07:08.040 --> 00:07:10.880]  他整個民族的罪
[00:07:10.880 --> 00:07:11.960]  一年一次
[00:07:11.960 --> 00:07:13.360]  但是這個作者說
[00:07:13.360 --> 00:07:16.200]  耶穌基督一次的獻賞
[00:07:16.200 --> 00:07:17.320]  已經夠了
[00:07:17.320 --> 00:07:19.120]  不再需要重釘
[00:07:19.120 --> 00:07:22.160]  耶穌基督在十字架多一次
[00:07:22.160 --> 00:07:23.840]  一次就已經搞定了
[00:07:23.840 --> 00:07:26.040]  所以今天我們去到新約的時代
[00:07:26.040 --> 00:07:28.280]  今天我們可以看到這個舊因
[00:07:28.280 --> 00:07:30.880]  絕對是超越舊約那種
[00:07:30.880 --> 00:07:32.960]  一年一次的認罪悔改
[00:07:32.960 --> 00:07:34.600]  因為我們的舊因
[00:07:34.600 --> 00:07:38.360]  是一個深的改變的因典
[00:07:38.360 --> 00:07:40.880]  所以新約是什麼
[00:07:40.880 --> 00:07:42.600]  深約
[00:07:42.600 --> 00:07:45.160]  律法已經不是寫在板上面
[00:07:45.160 --> 00:07:47.000]  律法已經是寫在哪裡
[00:07:47.000 --> 00:07:48.800]  我們的心上面
[00:07:48.800 --> 00:07:51.760]  這個作者就推我們
[00:07:51.760 --> 00:07:53.040]  去到一個高峰
[00:07:53.040 --> 00:07:54.160]  去到今天
[00:07:54.160 --> 00:07:55.560]  他就跟我們說
[00:07:55.560 --> 00:07:57.680]  既然我們認識一個耶穌基督
[00:07:57.680 --> 00:08:00.120]  是一個這麼超越的耶穌基督
[00:08:00.120 --> 00:08:02.200]  今天他可以帶我們去到
[00:08:02.200 --> 00:08:03.760]  更美的敬拜
[00:08:03.760 --> 00:08:06.800]  他給我們一個更美的約的耶穌基督
[00:08:06.800 --> 00:08:08.360]  他說今天我們做基督徒
[00:08:08.360 --> 00:08:10.200]  是有兩個權利
[00:08:10.200 --> 00:08:12.400]  有三個責任
[00:08:12.400 --> 00:08:13.920]  這個就是我今天的題目
[00:08:13.920 --> 00:08:16.680]  今天我們信徒是有兩個權利
[00:08:16.680 --> 00:08:19.160]  和有三個責任
[00:08:19.160 --> 00:08:22.080]  究竟我們基督徒有哪兩個權利呢
[00:08:22.080 --> 00:08:22.840]  第一
[00:08:22.840 --> 00:08:25.520]  就是親近神的權利
[00:08:25.520 --> 00:08:27.920]  我們一起讀讀第十章
[00:08:27.920 --> 00:08:28.920]  十九和二十節
[00:08:28.920 --> 00:08:30.320]  準備一二三
[00:08:30.320 --> 00:08:31.160]  弟兄們
[00:08:31.160 --> 00:08:33.400]  我們既因耶穌的血
[00:08:33.400 --> 00:08:36.560]  得以坦然進入至聖所
[00:08:36.560 --> 00:08:39.400]  是直著他給我們開了一條
[00:08:39.400 --> 00:08:41.400]  又新又活的路
[00:08:41.400 --> 00:08:43.400]  從萬子經過
[00:08:43.400 --> 00:08:46.320]  這萬子就是他的身體
[00:08:46.320 --> 00:08:49.120]  其實前面說親近神
[00:08:49.120 --> 00:08:50.440]  其實是說過的
[00:08:50.440 --> 00:08:53.240]  不過這個作者在這裡再一次
[00:08:53.240 --> 00:08:55.480]  更加清晰跟我們說
[00:08:55.480 --> 00:08:57.720]  他說今天原來我們基督徒
[00:08:57.720 --> 00:09:00.000]  是有一個親近神的權利的
[00:09:00.000 --> 00:09:01.040]  他說我們弟兄們
[00:09:01.040 --> 00:09:03.800]  我們既因耶穌的血
[00:09:03.800 --> 00:09:08.440]  就得以坦然的進入至聖所
[00:09:08.440 --> 00:09:10.040]  這個就是和合本的翻譯
[00:09:10.040 --> 00:09:12.960]  既因和得以
[00:09:12.960 --> 00:09:14.200]  如果在原文裡面
[00:09:14.200 --> 00:09:15.360]  只有一個字
[00:09:15.360 --> 00:09:16.880]  一個字就是Heaven
[00:09:16.880 --> 00:09:18.400]  就是H-A-V-I-N-G
[00:09:18.400 --> 00:09:20.000]  就是我們有
[00:09:20.000 --> 00:09:22.320]  他說因為耶穌基督的補血
[00:09:22.320 --> 00:09:24.400]  我們就有這個權利
[00:09:24.400 --> 00:09:27.560]  這個權利就去到至聖所
[00:09:27.560 --> 00:09:28.400]  當然
[00:09:28.400 --> 00:09:31.040]  這裡至聖所的原文這個字
[00:09:31.040 --> 00:09:33.040]  跟希伯來書第九章十二節
[00:09:33.040 --> 00:09:35.800]  那個聖所的字是同一個字
[00:09:35.800 --> 00:09:36.800]  所以很多人就說
[00:09:36.800 --> 00:09:38.800]  和合本的翻譯錯了
[00:09:38.800 --> 00:09:40.120]  你應該翻譯成
[00:09:40.120 --> 00:09:42.680]  得以坦然進入聖所
[00:09:42.680 --> 00:09:43.920]  不應該至聖所
[00:09:43.920 --> 00:09:45.840]  但是我們看回和合本的翻譯
[00:09:45.840 --> 00:09:46.600]  這個人
[00:09:46.600 --> 00:09:49.080]  他是按著下面二十節
[00:09:49.080 --> 00:09:50.400]  他有這樣的觀念
[00:09:50.400 --> 00:09:51.200]  因為二十節
[00:09:51.200 --> 00:09:52.160]  他還在說
[00:09:52.160 --> 00:09:54.160]  是藉著他給我們開了一條
[00:09:54.160 --> 00:09:56.760]  又新又活的路
[00:09:56.760 --> 00:09:58.680]  從萬寺經過
[00:09:58.680 --> 00:10:01.520]  所以我相信這個翻譯聖經的人
[00:10:01.520 --> 00:10:02.400]  我不知道是誰
[00:10:02.400 --> 00:10:03.200]  他翻譯的時候
[00:10:03.200 --> 00:10:04.680]  他看著下文的時候
[00:10:04.680 --> 00:10:08.040]  還有一個萬寺經過的時候
[00:10:08.040 --> 00:10:10.040]  好像還有一個萬寺在的時候
[00:10:10.040 --> 00:10:11.840]  他覺得這個作者
[00:10:11.840 --> 00:10:13.720]  應該是指向至聖所
[00:10:13.720 --> 00:10:15.640]  是可以直接去親近神的
[00:10:15.640 --> 00:10:18.120]  於是他就將前面的聖所
[00:10:18.120 --> 00:10:20.160]  翻譯成至聖所
[00:10:20.160 --> 00:10:21.560]  無論是他翻譯
[00:10:21.560 --> 00:10:23.920]  或者是這個作者的原意
[00:10:23.920 --> 00:10:25.560]  其實這個是聖所
[00:10:25.560 --> 00:10:26.400]  為什麼呢?
[00:10:26.400 --> 00:10:28.840]  因為這個是天上的聖所
[00:10:28.840 --> 00:10:29.880]  近美的敬拜
[00:10:29.880 --> 00:10:30.800]  我上一次說過
[00:10:30.800 --> 00:10:32.080]  近美的敬拜
[00:10:32.080 --> 00:10:34.840]  已經是沒有聖所
[00:10:34.840 --> 00:10:36.960]  和至聖所之分
[00:10:36.960 --> 00:10:37.880]  因為耶穌基督
[00:10:37.880 --> 00:10:39.600]  釘在十字架上的時候
[00:10:39.600 --> 00:10:41.360]  當日的聖殿的萬寺
[00:10:41.360 --> 00:10:43.760]  由上而下就已經分開了
[00:10:43.760 --> 00:10:45.560]  所以聖所和至聖所
[00:10:45.560 --> 00:10:49.920]  在天上已經沒有再有分別
[00:10:49.920 --> 00:10:53.880]  今天你和我是可以直接的
[00:10:53.880 --> 00:10:55.400]  去到神的面前
[00:10:55.400 --> 00:10:57.960]  雖然有些宗教信仰
[00:10:57.960 --> 00:10:59.720]  特別我們知道天主教
[00:10:59.720 --> 00:11:02.480]  我完全不是批評別人的宗教
[00:11:02.480 --> 00:11:05.040]  我只是覺得天主教到今天
[00:11:05.040 --> 00:11:08.080]  仍然都是有一個辦告解的儀式
[00:11:08.080 --> 00:11:10.120]  就是說我們要去到神父面前
[00:11:10.120 --> 00:11:12.280]  去到面前來辦告解
[00:11:12.280 --> 00:11:14.760]  將自己的罪來公開承認
[00:11:14.760 --> 00:11:16.000]  這是一件好事
[00:11:16.000 --> 00:11:18.600]  能夠向一個人去認罪悔改
[00:11:18.600 --> 00:11:19.320]  是一件好事
[00:11:19.320 --> 00:11:21.600]  我完全不覺得是不對的
[00:11:21.600 --> 00:11:22.520]  不是好事
[00:11:22.520 --> 00:11:24.080]  不過我們深信
[00:11:24.080 --> 00:11:26.880]  今天的而且確
[00:11:26.880 --> 00:11:29.440]  今天我們可以親自
[00:11:29.440 --> 00:11:30.880]  去到神的面前
[00:11:30.880 --> 00:11:32.360]  來認罪悔改
[00:11:32.360 --> 00:11:33.640]  更加重要的
[00:11:33.640 --> 00:11:36.320]  是去到你曾經得罪過的人
[00:11:36.320 --> 00:11:37.640]  去到他面前認罪悔改
[00:11:37.640 --> 00:11:38.760]  大家明白我的意思嗎?
[00:11:38.760 --> 00:11:40.880]  不是去到一個中間人
[00:11:40.880 --> 00:11:43.760]  今天你不需要藉著我作為一個中間人
[00:11:43.760 --> 00:11:45.680]  來介紹你去見耶穌
[00:11:45.680 --> 00:11:48.800]  今天你可以直接去到耶穌面前
[00:11:48.800 --> 00:11:51.240]  你可以直接去親近神
[00:11:51.240 --> 00:11:52.400]  甚至在下面說
[00:11:52.400 --> 00:11:55.320]  藉著一條又新又活的路
[00:11:55.320 --> 00:11:56.880]  這個新這個字
[00:11:56.880 --> 00:12:00.400]  在原文意思有新的宰殺的意思
[00:12:00.400 --> 00:12:02.080]  就是說如果看回啟示錄
[00:12:02.080 --> 00:12:05.880]  我們看回啟示錄中所描述的那隻羔羊
[00:12:05.880 --> 00:12:06.800]  神的羔羊
[00:12:06.800 --> 00:12:09.560]  是曾經被宰殺的羔羊
[00:12:09.560 --> 00:12:11.080]  這個類似的意思
[00:12:11.080 --> 00:12:14.120]  我們的耶穌基督曾經被宰殺
[00:12:14.120 --> 00:12:15.920]  曾經被釘在十字架
[00:12:15.920 --> 00:12:18.480]  這個萬子就是祂的身體
[00:12:18.480 --> 00:12:20.560]  就是說耶穌釘十字架的時候
[00:12:20.560 --> 00:12:24.160]  祂的身體像這個萬子一樣而撕裂
[00:12:24.160 --> 00:12:25.600]  因為耶穌基督
[00:12:25.600 --> 00:12:28.640]  我們可以直接去親近神
[00:12:28.640 --> 00:12:30.640]  祂說可以坦然
[00:12:30.640 --> 00:12:33.800]  坦然這個意思就是大膽跟別人說
[00:12:33.800 --> 00:12:36.480]  我可以直接的親近神
[00:12:36.480 --> 00:12:38.200]  所以第一次會我們彼此鼓勵
[00:12:38.200 --> 00:12:39.640]  你可以直接親近神
[00:12:39.640 --> 00:12:41.000]  你不需要害怕
[00:12:41.000 --> 00:12:41.920]  你可以的
[00:12:41.920 --> 00:12:42.840]  你可以做到的
[00:12:42.840 --> 00:12:44.360]  你可以直接去到神的面前
[00:12:44.360 --> 00:12:46.600]  你不需要經過任何的中間人
[00:12:46.600 --> 00:12:49.800]  這個是上帝給我們第一個權利
[00:12:49.800 --> 00:12:52.600]  就是我們有親近神的權利
[00:12:52.600 --> 00:12:53.440]  第二
[00:12:53.440 --> 00:12:55.080]  上帝給我們的權利就是
[00:12:55.080 --> 00:12:56.200]  被神保護
[00:12:56.200 --> 00:12:57.080]  神保護我們
[00:12:57.080 --> 00:12:59.840]  我們讀一讀一節很短的聖經
[00:12:59.840 --> 00:13:01.200]  二十一節準備一二三
[00:13:01.200 --> 00:13:04.640]  又有一位大祭司治理神的家
[00:13:04.640 --> 00:13:05.680]  很容易背
[00:13:05.680 --> 00:13:06.680]  這句金句就好了
[00:13:06.680 --> 00:13:07.480]  背了它
[00:13:07.480 --> 00:13:09.640]  又有一位大祭司治理神的家
[00:13:09.640 --> 00:13:12.680]  這個大祭司真正的意思就是
[00:13:12.680 --> 00:13:14.040]  偉大的祭司
[00:13:14.040 --> 00:13:16.840]  祂說我們有一位偉大的祭司
[00:13:16.840 --> 00:13:18.840]  這個大祭司跟舊的大祭司
[00:13:18.840 --> 00:13:20.240]  其實不是那個大祭司
[00:13:20.240 --> 00:13:21.920]  這個大祭司真正的意思就是
[00:13:21.920 --> 00:13:24.160]  我們有一位偉大的祭司
[00:13:24.160 --> 00:13:26.000]  去治理神的家
[00:13:26.000 --> 00:13:28.840]  神的家在新約來說是教會
[00:13:28.840 --> 00:13:32.800]  而教會是一群神的子民聚集的地方
[00:13:32.800 --> 00:13:33.600]  換言之
[00:13:33.600 --> 00:13:36.040]  我們有一個偉大的祭司
[00:13:36.040 --> 00:13:40.760]  在治理我們一群神的子民
[00:13:40.760 --> 00:13:42.040]  今天你和我
[00:13:42.040 --> 00:13:44.880]  都是受一個偉大的祭司
[00:13:44.880 --> 00:13:46.400]  來治理我們
[00:13:46.400 --> 00:13:48.600]  而我們深信這個偉大的祭司
[00:13:48.600 --> 00:13:49.760]  祂是公義的
[00:13:49.760 --> 00:13:50.800]  祂是慈愛的
[00:13:50.800 --> 00:13:52.280]  祂會為我們庇護的
[00:13:52.280 --> 00:13:54.160]  祂會供給我們一切的需要
[00:13:54.160 --> 00:13:55.640]  祂會保護我們
[00:13:55.640 --> 00:13:58.000]  讓我們是無後顧之憂
[00:13:58.000 --> 00:14:00.880]  我們信不信上帝會保護我們
[00:14:00.880 --> 00:14:03.840]  我們信不信上帝會供應我們所需
[00:14:03.840 --> 00:14:06.000]  我們的上帝是耶和華以下的上帝
[00:14:06.000 --> 00:14:08.280]  祂是隨時隨地供應我們
[00:14:08.280 --> 00:14:09.760]  祂是一個德性的上帝
[00:14:09.760 --> 00:14:11.280]  祂是一個醫治的上帝
[00:14:11.280 --> 00:14:13.840]  我們信不信祂會給我們保護
[00:14:13.840 --> 00:14:14.800]  上個星期日
[00:14:14.800 --> 00:14:16.320]  我們都知道晚上
