
[00:00:00.000 --> 00:00:02.000]  各位頂尖會員
[00:03:25.000 --> 00:03:28.000]  到底今天的社會
[00:03:28.000 --> 00:03:31.000]  應不應該有這些條例
[00:03:31.000 --> 00:03:35.000]  就是不可殺人呢
[00:03:35.000 --> 00:03:37.000]  我相信所有人都說應該
[00:03:37.000 --> 00:03:39.000]  原因在於安全感
[00:03:39.000 --> 00:03:42.000]  是人與生俱來的需要
[00:03:42.000 --> 00:03:45.000]  早在三千五百多年前
[00:03:45.000 --> 00:03:48.000]  神已經定了一個誡命不可殺人
[00:03:48.000 --> 00:03:50.000]  而另一方面
[00:03:50.000 --> 00:03:53.000]  每個人在神的面前
[00:03:53.000 --> 00:03:55.000]  都是平等的
[00:03:55.000 --> 00:03:57.000]  無論你是什麼人都好
[00:03:57.000 --> 00:03:58.000]  你是君王都好
[00:03:58.000 --> 00:03:59.000]  你是高官都好
[00:03:59.000 --> 00:04:02.000]  有權有勢的人都好
[00:04:02.000 --> 00:04:04.000]  我們的生命在神的面前
[00:04:04.000 --> 00:04:07.000]  完完全全是一色一樣
[00:04:07.000 --> 00:04:08.000]  是因為這樣
[00:04:08.000 --> 00:04:11.000]  每個人都要尊重別人的生命
[00:04:11.000 --> 00:04:14.000]  以至十誡裡面非常清楚
[00:04:14.000 --> 00:04:17.000]  已經定了不可殺人
[00:04:17.000 --> 00:04:19.000]  但我們要留意
[00:04:19.000 --> 00:04:22.000]  不可殺人不等於法律上執行
[00:04:22.000 --> 00:04:24.000]  叫做處死
[00:04:24.000 --> 00:04:26.000]  就是將那些重的囚犯
[00:04:26.000 --> 00:04:29.000]  按著律法處死
[00:04:29.000 --> 00:04:32.000]  聖經裡面是有死刑的
[00:04:32.000 --> 00:04:33.000]  但很多人問我
[00:04:33.000 --> 00:04:35.000]  那你是不是贊成繼續有死刑呢
[00:04:35.000 --> 00:04:37.000]  我就說
[00:04:37.000 --> 00:04:39.000]  社會有責任
[00:04:39.000 --> 00:04:43.000]  去將那些繼續不斷殺人的人
[00:04:43.000 --> 00:04:44.000]  去制止
[00:04:44.000 --> 00:04:46.000]  如果他不悔改
[00:04:46.000 --> 00:04:48.000]  是要繼續殺的時候
[00:04:48.000 --> 00:04:50.000]  我覺得
[00:04:50.000 --> 00:04:53.000]  我們應該採取一個步驟
[00:04:53.000 --> 00:04:56.000]  停止他再有機會去殺人
[00:04:56.000 --> 00:04:57.000]  怎樣停止呢
[00:04:57.000 --> 00:05:00.000]  死刑是其中一個方法
[00:05:00.000 --> 00:05:02.000]  但對悔改的人
[00:05:02.000 --> 00:05:04.000]  應該給他一個機會
[00:05:04.000 --> 00:05:07.000]  讓他能夠重新做人
[00:05:07.000 --> 00:05:09.000]  這是我自己的立場
[00:05:09.000 --> 00:05:12.000]  但從聖經裡面是有死刑這回事
[00:05:12.000 --> 00:05:14.000]  我相信大家都知道
[00:05:14.000 --> 00:05:17.000]  舊約的時候已經定了
[00:05:17.000 --> 00:05:21.000]  謀殺或者蓄意殺人的人
[00:05:21.000 --> 00:05:22.000]  是死刑
[00:05:22.000 --> 00:05:25.000]  但無意的誤殺那些
[00:05:25.000 --> 00:05:27.000]  自衛殺人那些
[00:05:27.000 --> 00:05:29.000]  是有另外一樣東西
[00:05:29.000 --> 00:05:31.000]  是不同處理法的
[00:05:31.000 --> 00:05:33.000]  以至到舊約裡面是有屠城
[00:05:33.000 --> 00:05:37.000]  是讓那些不是蓄意謀殺的人
[00:05:37.000 --> 00:05:40.000]  有機會不需要被人去報復
[00:05:40.000 --> 00:05:45.000]  我相信今天大部分國家的律法
[00:05:45.000 --> 00:05:49.000]  都是根據聖經這種精神來決定的
[00:05:49.000 --> 00:05:52.000]  雖然律法非常清楚
[00:05:52.000 --> 00:05:54.000]  定立殺人
[00:05:54.000 --> 00:05:56.000]  是難免審判
[00:05:56.000 --> 00:05:58.000]  難免受罰
[00:05:58.000 --> 00:06:02.000]  但連最先進的美國
[00:06:02.000 --> 00:06:06.000]  死於彼此
[00:06:06.000 --> 00:06:08.000]  你殺我,我殺你
[00:06:08.000 --> 00:06:11.000]  家庭的慘劇,報復等等
[00:06:11.000 --> 00:06:13.000]  平日的槍殺案
[00:06:13.000 --> 00:06:18.000]  是遠遠比他們死於戰爭的人還要多
[00:06:18.000 --> 00:06:20.000]  是因為這樣
[00:06:20.000 --> 00:06:22.000]  是帶給美國越來越多的人
[00:06:22.000 --> 00:06:24.000]  開始關心一樣東西
[00:06:24.000 --> 00:06:26.000]  到底我們今天是否還容許人
[00:06:26.000 --> 00:06:29.000]  自由可以擁有這個槍械呢
[00:06:29.000 --> 00:06:32.000]  因為當人可以自由擁有這個槍械的時候
[00:06:32.000 --> 00:06:35.000]  殺人是非常容易的
[00:06:35.000 --> 00:06:38.000]  學生被老師肥了
[00:06:38.000 --> 00:06:40.000]  這個是中學生
[00:06:40.000 --> 00:06:42.000]  中三的學生
[00:06:42.000 --> 00:06:44.000]  初中三年級
[00:06:44.000 --> 00:06:46.000]  只不過是十五歲
[00:06:46.000 --> 00:06:49.000]  很不順氣,為什麼要肥了我
[00:06:49.000 --> 00:06:52.000]  第二天,拿了爸爸的槍
[00:06:52.000 --> 00:06:54.000]  回到學校的地方
[00:06:54.000 --> 00:06:56.000]  上課的時候,就是將老師打死
[00:06:56.000 --> 00:06:58.000]  然後將兩個考第一考第二
[00:06:58.000 --> 00:07:00.000]  最有名的那些
[00:07:00.000 --> 00:07:03.000]  老師最喜歡的兩個學生都打死了
[00:07:03.000 --> 00:07:05.000]  告訴大家
[00:07:05.000 --> 00:07:07.000]  當你聽到這些消息的時候
[00:07:07.000 --> 00:07:09.000]  是沒辦法不相信
[00:07:09.000 --> 00:07:11.000]  就是今天
[00:07:11.000 --> 00:07:13.000]  我們是出一種好意
[00:07:13.000 --> 00:07:15.000]  是自衛的,這個槍械
[00:07:15.000 --> 00:07:17.000]  但實際上人的罪性
[00:07:17.000 --> 00:07:19.000]  不容許我們說
[00:07:19.000 --> 00:07:21.000]  人只是用它來自衛
[00:07:21.000 --> 00:07:23.000]  沒有這回事
[00:07:23.000 --> 00:07:25.000]  太多太多的慘劇
[00:07:25.000 --> 00:07:27.000]  大學中學都是這樣
[00:07:27.000 --> 00:07:29.000]  郵局
[00:07:29.000 --> 00:07:33.000]  我上次回美國德州阿靈頓的時間
[00:07:33.000 --> 00:07:35.000]  那邊剛剛發生了一個慘劇
[00:07:35.000 --> 00:07:37.000]  這個慘劇是什麼呢
[00:07:37.000 --> 00:07:39.000]  就是郵局裡面有一個僱員
[00:07:39.000 --> 00:07:41.000]  是被fire
[00:07:41.000 --> 00:07:43.000]  當他被炒了之後
[00:07:43.000 --> 00:07:45.000]  第二天
[00:07:45.000 --> 00:07:47.000]  拿了槍,去到郵局的地方
[00:07:47.000 --> 00:07:50.000]  連續槍殺了三個他的同事
[00:07:50.000 --> 00:07:52.000]  主管加上另外兩個同事
[00:07:52.000 --> 00:07:54.000]  另外有兩個看到
[00:07:54.000 --> 00:07:56.000]  想制止的
[00:07:56.000 --> 00:07:59.000]  那些想去郵寄的人
[00:07:59.000 --> 00:08:01.000]  竟然都被殺了
[00:08:01.000 --> 00:08:04.000]  五個人就是這樣死在他的槍下
[00:08:04.000 --> 00:08:06.000]  這件事
[00:08:06.000 --> 00:08:08.000]  帶給很多很多的人
[00:08:08.000 --> 00:08:10.000]  因為這個震很小
[00:08:10.000 --> 00:08:12.000]  非常震驚
[00:08:12.000 --> 00:08:14.000]  一間本來這麼平靜的郵局
[00:08:14.000 --> 00:08:17.000]  為什麼這樣都可以發生這樣的事
[00:08:17.000 --> 00:08:20.000]  為什麼會有這麼多的謀殺
[00:08:20.000 --> 00:08:22.000]  有這麼多的
[00:08:22.000 --> 00:08:24.000]  你可以說
[00:08:24.000 --> 00:08:27.000]  衝動殺人的事件
[00:08:27.000 --> 00:08:29.000]  明顯地
[00:08:29.000 --> 00:08:31.000]  主要的原因
[00:08:31.000 --> 00:08:33.000]  第一,沉默住氣
[00:08:33.000 --> 00:08:35.000]  家庭的暴力特別多
[00:08:35.000 --> 00:08:38.000]  戀愛的問題特別多
[00:08:38.000 --> 00:08:41.000]  第二,寄恨在心
[00:08:41.000 --> 00:08:43.000]  報復
[00:08:43.000 --> 00:08:46.000]  第三,毀滅罪證
[00:08:46.000 --> 00:08:48.000]  那個開車的司機
[00:08:48.000 --> 00:08:50.000]  為什麼會顏兩次
[00:08:50.000 --> 00:08:52.000]  然後開車走呢
[00:08:52.000 --> 00:08:54.000]  他要毀滅傷人的罪證
[00:08:54.000 --> 00:08:56.000]  第二
[00:08:56.000 --> 00:08:58.000]  他可能是怕
[00:08:58.000 --> 00:09:00.000]  有些人去報復
[00:09:00.000 --> 00:09:02.000]  弄死了他就走啦
[00:09:02.000 --> 00:09:04.000]  有這麼快就走這麼快
[00:09:04.000 --> 00:09:06.000]  我們很明顯地看到
[00:09:06.000 --> 00:09:08.000]  還有第四個理由
[00:09:08.000 --> 00:09:10.000]  第四個理由是什麼呢
[00:09:10.000 --> 00:09:12.000]  為什麼那些人會去殺人呢
[00:09:12.000 --> 00:09:15.000]  就是一種恥世凌人
[00:09:15.000 --> 00:09:17.000]  放任
[00:09:17.000 --> 00:09:18.000]  舉個例子
[00:09:18.000 --> 00:09:20.000]  美國有個弟兄跟我說
[00:09:20.000 --> 00:09:22.000]  他有一個朋友
[00:09:22.000 --> 00:09:24.000]  開車
[00:09:24.000 --> 00:09:26.000]  在freeway上面
[00:09:26.000 --> 00:09:28.000]  他就爬了一個車的頭
[00:09:28.000 --> 00:09:30.000]  當他爬了車的頭的時候
[00:09:30.000 --> 00:09:33.000]  這個車的司機很不順氣
[00:09:33.000 --> 00:09:35.000]  最後又再爬
[00:09:35.000 --> 00:09:37.000]  但他爬的時間不是爬
[00:09:37.000 --> 00:09:39.000]  是平排
[00:09:39.000 --> 00:09:41.000]  平排
[00:09:41.000 --> 00:09:43.000]  然後那個人很兇的看著
[00:09:43.000 --> 00:09:45.000]  這個中國人
[00:09:45.000 --> 00:09:47.000]  看著他之後
[00:09:47.000 --> 00:09:49.000]  然後拿著槍對準他
[00:09:49.000 --> 00:09:51.000]  開了兩槍
[00:09:51.000 --> 00:09:53.000]  打死了他
[00:09:53.000 --> 00:09:55.000]  這麼簡單的事
[00:09:55.000 --> 00:09:57.000]  就是因為爬頭
[00:09:57.000 --> 00:09:59.000]  爬回頭的時間就爬
[00:09:59.000 --> 00:10:01.000]  但不是的,他就去到那個地方
[00:10:01.000 --> 00:10:03.000]  開槍來打死了他
[00:10:03.000 --> 00:10:05.000]  無緣無故的就是這樣
[00:10:05.000 --> 00:10:07.000]  沒了生命
[00:10:07.000 --> 00:10:09.000]  在今天很多的極權國家
[00:10:09.000 --> 00:10:11.000]  社會上特別多
[00:10:11.000 --> 00:10:13.000]  這種情形
[00:10:13.000 --> 00:10:15.000]  為了掩飾自己的罪證
[00:10:15.000 --> 00:10:17.000]  人滅口,這件事非常多
[00:10:17.000 --> 00:10:19.000]  我們今天就要看一看
[00:10:19.000 --> 00:10:21.000]  兇殺體真點
[00:10:21.000 --> 00:10:23.000]  到底
[00:10:23.000 --> 00:10:25.000]  聖經怎樣看
[00:10:25.000 --> 00:10:27.000]  殺人呢?
[00:10:27.000 --> 00:10:29.000]  耶穌基督怎樣去看
[00:10:29.000 --> 00:10:31.000]  兇殺呢?
[00:10:31.000 --> 00:10:33.000]  讓我們一起看一看一段聖經
[00:10:33.000 --> 00:10:35.000]  馬太福音
[00:10:35.000 --> 00:10:37.000]  五章
[00:10:37.000 --> 00:10:41.000]  我們由
[00:10:41.000 --> 00:10:43.000]  21節開始
[00:10:43.000 --> 00:10:45.000]  到26節
[00:10:45.000 --> 00:10:47.000]  21至26節
[00:10:47.000 --> 00:10:49.000]  這段聖經
[00:10:49.000 --> 00:10:51.000]  我相信有不少的人都看過
[00:10:51.000 --> 00:10:53.000]  但我願望在今天
[00:10:53.000 --> 00:10:55.000]  詳細和大家去理解
[00:10:55.000 --> 00:10:57.000]  到底聖經說的是什麼呢?
[00:10:57.000 --> 00:10:59.000]  我們一起讀一讀
[00:10:59.000 --> 00:11:01.000]  這段聖經
[00:11:01.000 --> 00:11:03.000]  你們聽見有吩咐古人的話
[00:11:03.000 --> 00:11:05.000]  說不可殺人
[00:11:05.000 --> 00:11:07.000]  又說凡殺人的難免受審判
[00:11:07.000 --> 00:11:09.000]  只是我告訴你們
[00:11:09.000 --> 00:11:11.000]  凡
[00:11:11.000 --> 00:11:13.000]  不免受審判
[00:11:13.000 --> 00:11:15.000]  凡說弟兄是拉迦的
[00:11:15.000 --> 00:11:17.000]  難免公會的審斷
[00:11:17.000 --> 00:11:19.000]  凡說弟兄是摩利的
[00:11:19.000 --> 00:11:21.000]  難免地獄的火
[00:11:21.000 --> 00:11:23.000]  所以你在祭壇上獻禮物的時候
[00:11:23.000 --> 00:11:25.000]  若想起弟兄向你懷怨
[00:11:25.000 --> 00:11:27.000]  就把禮物留在壇前
[00:11:27.000 --> 00:11:29.000]  先去和弟兄和好
[00:11:29.000 --> 00:11:31.000]  然後來獻禮物
[00:11:31.000 --> 00:11:33.000]  到你對頭
[00:11:33.000 --> 00:11:35.000]  還在路上
[00:11:35.000 --> 00:11:37.000]  就趕緊和他
[00:11:37.000 --> 00:11:39.000]  去祭壇
[00:11:39.000 --> 00:11:41.000]  就趕緊和他
[00:11:41.000 --> 00:11:43.000]  恐怕他把你送給審判官
[00:11:43.000 --> 00:11:45.000]  審判官
[00:11:45.000 --> 00:11:47.000]  交給吳合彥
[00:11:47.000 --> 00:11:49.000]  你就下在監獄裡了
[00:11:49.000 --> 00:11:51.000]  我實在告訴你
[00:11:51.000 --> 00:11:53.000]  若有一文錢還沒還清
[00:11:53.000 --> 00:11:55.000]  你斷不能從那裡出來
[00:11:55.000 --> 00:11:57.000]  首先我們去看一看
[00:11:57.000 --> 00:11:59.000]  兇殺的真義
[00:11:59.000 --> 00:12:01.000]  你們聽見有古人的話
[00:12:01.000 --> 00:12:03.000]  這個古人的話
[00:12:03.000 --> 00:12:05.000]  可以說是十誡的話
[00:12:05.000 --> 00:12:07.000]  是摩西律法的話
[00:12:07.000 --> 00:12:09.000]  是猶太人以前的律法的話
[00:12:09.000 --> 00:12:11.000]  但另一方面來說
[00:12:11.000 --> 00:12:13.000]  我們也可以這樣說
[00:12:13.000 --> 00:12:15.000]  這個是世界上的標準
[00:12:15.000 --> 00:12:17.000]  不可殺人
[00:12:17.000 --> 00:12:19.000]  任何一個國家
[00:12:19.000 --> 00:12:21.000]  都有這樣東西
[00:12:21.000 --> 00:12:23.000]  是不可殺人
[00:12:23.000 --> 00:12:25.000]  然後還說
[00:12:25.000 --> 00:12:27.000]  犯殺人的難免受到審判
[00:12:27.000 --> 00:12:29.000]  我們一起去看一看
[00:12:29.000 --> 00:12:31.000]  到底
[00:12:31.000 --> 00:12:33.000]  什麼叫做殺人
[00:12:33.000 --> 00:12:35.000]  在香港
[00:12:35.000 --> 00:12:37.000]  根據英國的法律
[00:12:37.000 --> 00:12:39.000]  普通法
[00:12:39.000 --> 00:12:41.000]  大英的律法
[00:12:41.000 --> 00:12:43.000]  是將殺人
[00:12:43.000 --> 00:12:45.000]  分成幾類
[00:12:45.000 --> 00:12:47.000]  第一類
[00:12:47.000 --> 00:12:49.000]  蓄意殺人
[00:12:49.000 --> 00:12:51.000]  蓄意殺人的人
[00:12:51.000 --> 00:12:53.000]  刑期起碼20年以上
[00:12:53.000 --> 00:12:55.000]  多數會被判死刑
[00:12:55.000 --> 00:12:57.000]  高院
[00:12:57.000 --> 00:12:59.000]  但是因為香港的法律
[00:12:59.000 --> 00:13:01.000]  是不容許的
[00:13:01.000 --> 00:13:03.000]  所以實際上是無期徒刑
[00:13:03.000 --> 00:13:05.000]  第二種是誤殺
[00:13:05.000 --> 00:13:07.000]  地方法院最高最高的刑罰
[00:13:07.000 --> 00:13:09.000]  最多可以判7年的監禁
[00:13:09.000 --> 00:13:11.000]  但如果去到高院的時候
[00:13:11.000 --> 00:13:13.000]  是可以多過7年
[00:13:13.000 --> 00:13:15.000]  但同樣也可以少過7年
[00:13:15.000 --> 00:13:17.000]  第三類
[00:13:17.000 --> 00:13:19.000]  是自慰殺人
[00:13:19.000 --> 00:13:21.000]  是被人打的時候
[00:13:21.000 --> 00:13:23.000]  或者被打進屋打的時候
[00:13:23.000 --> 00:13:25.000]  他為了要去高院
[00:13:25.000 --> 00:13:27.000]  他會去高院
[00:13:27.000 --> 00:13:29.000]  然後去到高院
[00:13:29.000 --> 00:13:31.000]  然後去到高院
[00:13:31.000 --> 00:13:33.000]  他為了要自慰
[00:13:33.000 --> 00:13:35.000]  所以殺死了他
[00:13:35.000 --> 00:13:37.000]  在這個情形下是沒有罪的
[00:13:37.000 --> 00:13:39.000]  我們看到在今天
[00:13:39.000 --> 00:13:41.000]  大英的律法也好
[00:13:41.000 --> 00:13:43.000]  香港的律法也好
[00:13:43.000 --> 00:13:45.000]  其實是緊緊貼近
[00:13:45.000 --> 00:13:47.000]  舊約摩西五經的精神
[00:13:47.000 --> 00:13:49.000]  來立這個法律
[00:13:49.000 --> 00:13:51.000]  但留意看到耶穌基督
[00:13:51.000 --> 00:13:53.000]  沒有就是這樣說
[00:13:53.000 --> 00:13:55.000]  你們聽見古人有這句說話
[00:13:55.000 --> 00:13:57.000]  不可殺人
[00:13:57.000 --> 00:13:59.000]  然後就說到底應該死刑
[00:13:59.000 --> 00:14:01.000]  是判多少年
[00:14:01.000 --> 00:14:03.000]  耶穌不是這樣說
[00:14:03.000 --> 00:14:05.000]  他接著告訴我們
[00:14:05.000 --> 00:14:11.000]  他和律法最不同的地方在哪裡
[00:14:11.000 --> 00:14:13.000]  只是
[00:14:13.000 --> 00:14:15.000]  我告訴你們
[00:14:15.000 --> 00:14:17.000]  是作一個比較
[00:14:17.000 --> 00:14:19.000]  是耶穌基督和律法作一個比較
[00:14:19.000 --> 00:14:21.000]  是耶穌基督和古人作一個比較
[00:14:21.000 --> 00:14:25.000]  和猶太人的法律作一個比較
[00:14:25.000 --> 00:14:27.000]  我告訴你們
[00:14:27.000 --> 00:14:29.000]  凡是
[00:14:29.000 --> 00:14:33.000]  向弟兄動怒的
[00:14:33.000 --> 00:14:35.000]  難免受審斷
[00:14:35.000 --> 00:14:37.000]  好了,我們看看
[00:14:37.000 --> 00:14:39.000]  這個動怒這個字
[00:14:39.000 --> 00:14:41.000]  到底是什麼意思呢
[00:14:41.000 --> 00:14:43.000]  首先我們要看看
[00:14:43.000 --> 00:14:45.000]  耶穌基督將
[00:14:45.000 --> 00:14:47.000]  殺人
[00:14:47.000 --> 00:14:49.000]  不是停留在一個行動的上面
[00:14:49.000 --> 00:14:51.000]  而是將
[00:14:51.000 --> 00:14:53.000]  殺人的動機
[00:14:53.000 --> 00:14:55.000]  內心的想法
[00:14:55.000 --> 00:14:57.000]  揭露出來
[00:14:57.000 --> 00:15:01.000]  如果一個人有這種想法的時候
[00:15:01.000 --> 00:15:03.000]  他就要受審判
[00:15:03.000 --> 00:15:05.000]  各位親愛的弟兄姊妹
[00:15:05.000 --> 00:15:07.000]  我們首先來看看
[00:15:07.000 --> 00:15:09.000]  到底人為什麼會發怒呢
[00:15:09.000 --> 00:15:11.000]  然後我們再看看
[00:15:11.000 --> 00:15:13.000]  耶穌所說的怒氣
[00:15:13.000 --> 00:15:15.000]  是什麼意思
[00:15:15.000 --> 00:15:17.000]  免得我們弟兄姊妹
[00:15:17.000 --> 00:15:19.000]  隨意或者
[00:15:19.000 --> 00:15:21.000]  誤用了
[00:15:21.000 --> 00:15:23.000]  然後就罵人
[00:15:23.000 --> 00:15:25.000]  你殺人了,因為你生氣
[00:15:25.000 --> 00:15:27.000]  這樣就危險了
[00:15:27.000 --> 00:15:29.000]  OK
[00:15:29.000 --> 00:15:31.000]  心理學家就告訴我們
[00:15:31.000 --> 00:15:33.000]  一個人為什麼會發怒呢
[00:15:33.000 --> 00:15:35.000]  第一
[00:15:35.000 --> 00:15:37.000]  因為看不慣別人的態度
[00:15:37.000 --> 00:15:39.000]  做法,說法
[00:15:39.000 --> 00:15:41.000]  或者他的樣子不好
[00:15:41.000 --> 00:15:43.000]  你看不慣別人的時候
[00:15:43.000 --> 00:15:45.000]  你就會生他的氣
[00:15:45.000 --> 00:15:47.000]  有些人試過
[00:15:47.000 --> 00:15:49.000]  可不可以舉手
[00:15:49.000 --> 00:15:51.000]  今天的香港報章
[00:15:51.000 --> 00:15:53.000]  是非常多這些的
[00:15:53.000 --> 00:15:55.000]  總之誰的樣子一出來就生氣了
[00:15:55.000 --> 00:15:57.000]  無緣無故的
[00:15:57.000 --> 00:15:59.000]  他做了一件好事
[00:15:59.000 --> 00:16:01.000]  但因為他以前做了一件不好的事
[00:16:01.000 --> 00:16:03.000]  這件好事都不算了
[00:16:03.000 --> 00:16:05.000]  都是生他的氣
[00:16:05.000 --> 00:16:07.000]  這個情形下
[00:16:07.000 --> 00:16:09.000]  很多時候我們是針對了人
[00:16:09.000 --> 00:16:11.000]  不是針對事
[00:16:11.000 --> 00:16:13.000]  看不慣別人
[00:16:13.000 --> 00:16:15.000]  然後就針對這個人
[00:16:15.000 --> 00:16:17.000]  第二,別人對我們的要求
[00:16:17.000 --> 00:16:19.000]  不合理
[00:16:19.000 --> 00:16:21.000]  我就生他的氣
[00:16:21.000 --> 00:16:25.000]  特別是
[00:16:25.000 --> 00:16:27.000]  子女對媽媽
[00:16:27.000 --> 00:16:29.000]  很容易生氣的
[00:16:29.000 --> 00:16:31.000]  會不會啊
[00:16:31.000 --> 00:16:33.000]  對我的要求不合理,為什麼不讓我玩
[00:16:33.000 --> 00:16:35.000]  為什麼不讓我上電腦
[00:16:35.000 --> 00:16:37.000]  為什麼我看多一點都不行
[00:16:37.000 --> 00:16:39.000]  為什麼一定要現在去做功課
[00:16:39.000 --> 00:16:41.000]  為什麼我吃多一點都不行
[00:16:41.000 --> 00:16:43.000]  或者什麼,丈夫都會
[00:16:43.000 --> 00:16:45.000]  吃扣肉那些
[00:16:45.000 --> 00:16:47.000]  哈哈
[00:16:47.000 --> 00:16:49.000]  頂字妹
[00:16:49.000 --> 00:16:51.000]  看不慣,或者別人對我們的要求不合理
[00:16:51.000 --> 00:16:53.000]  我就生氣了
[00:16:53.000 --> 00:16:55.000]  第三,我們對別人的要求
[00:16:55.000 --> 00:16:57.000]  很合理,他竟然不試
[00:16:57.000 --> 00:16:59.000]  對非庸
[00:16:59.000 --> 00:17:01.000]  對恩庸,很多了
[00:17:01.000 --> 00:17:03.000]  我要求他,這樣做而已
[00:17:03.000 --> 00:17:05.000]  他就不是這樣做
[00:17:05.000 --> 00:17:07.000]  我要求他這樣做而已
[00:17:07.000 --> 00:17:09.000]  Yes, Ma'am, Yes, Sir
[00:17:09.000 --> 00:17:11.000]  但Yes 完了之後,烏瑟瑟
[00:17:11.000 --> 00:17:13.000]  原來根本就不是照著這樣做
[00:17:13.000 --> 00:17:15.000]  很多人就是這樣生氣
[00:17:15.000 --> 00:17:17.000]  老闆對僱員是這樣
[00:17:17.000 --> 00:17:19.000]  老師對學生也是這樣
[00:17:19.000 --> 00:17:21.000]  我要求他這樣,很合理啊
[00:17:21.000 --> 00:17:23.000]  為什麼你不做,生氣
[00:17:23.000 --> 00:17:25.000]  帶來的結果
[00:17:25.000 --> 00:17:27.000]  就會對這個學生
[00:17:27.000 --> 00:17:29.000]  有很多不同的懲罰
[00:17:29.000 --> 00:17:31.000]  現在
[00:17:31.000 --> 00:17:33.000]  我們看回聖經
[00:17:33.000 --> 00:17:35.000]  從聖經裡面
[00:17:35.000 --> 00:17:37.000]  是不是所有的生氣
[00:17:37.000 --> 00:17:39.000]  都等於殺人呢
[00:17:39.000 --> 00:17:41.000]  絕對不是
[00:17:41.000 --> 00:17:45.000]  聖經裡面提出有三種不同的怒氣
