
[00:00:00.000 --> 00:00:05.500]  一開始之前很想跟大家讀一下今天的經文
[00:07:48.000 --> 00:07:52.000]  你也要很高頭才能看到牠
[00:07:52.000 --> 00:07:56.000]  就好像不利曾吉疾苦那樣
[00:07:56.000 --> 00:07:58.000]  或者牠好像不避
[00:07:58.000 --> 00:08:01.000]  避上很多東西牠牽制
[00:08:01.000 --> 00:08:04.000]  就像一首歌一樣
[00:08:04.000 --> 00:08:06.000]  牠是飛越那些困難
[00:08:06.000 --> 00:08:10.000]  飛越那些風暴
[00:08:10.000 --> 00:08:12.000]  然後牠就在上面
[00:08:12.000 --> 00:08:13.000]  很自由
[00:08:13.000 --> 00:08:14.000]  很瀟灑
[00:08:14.000 --> 00:08:15.000]  很有力
[00:08:15.000 --> 00:08:18.000]  做牠要做的事
[00:08:18.000 --> 00:08:20.000]  那你像不像鷹呢
[00:08:20.000 --> 00:08:22.000]  我裡面的形象
[00:08:22.000 --> 00:08:23.000]  想到就是這樣
[00:08:23.000 --> 00:08:27.000]  你的生活像不像鷹呢
[00:08:27.000 --> 00:08:29.000]  我想每個人的答案是不同的
[00:08:29.000 --> 00:08:31.000]  每個人都覺得自己像一隻鷹
[00:08:31.000 --> 00:08:32.000]  恭喜你
[00:08:32.000 --> 00:08:33.000]  你真是
[00:08:33.000 --> 00:08:35.000]  好了
[00:08:35.000 --> 00:08:38.000]  我不知道大家想起
[00:08:38.000 --> 00:08:39.000]  你自己的生命
[00:08:39.000 --> 00:08:41.000]  你覺得你自己像什麼
[00:08:41.000 --> 00:08:44.000]  會不會有人覺得
[00:08:44.000 --> 00:08:47.000]  像這隻呢
[00:08:47.000 --> 00:08:52.000]  這隻是狗
[00:08:52.000 --> 00:08:55.000]  還是你覺得你自己像一隻狗呢
[00:08:55.000 --> 00:08:57.000]  正確一點來說
[00:08:57.000 --> 00:09:02.000]  這隻是一隻死狗
[00:09:02.000 --> 00:09:04.000]  工作的壓力
[00:09:04.000 --> 00:09:06.000]  經濟的壓力
[00:09:06.000 --> 00:09:07.000]  生活的壓力
[00:09:07.000 --> 00:09:10.000]  人際關係的壓力
[00:09:10.000 --> 00:09:15.000]  令我們筋疲力盡
[00:09:15.000 --> 00:09:18.000]  知不知道這隻狗叫什麼名字
[00:09:18.000 --> 00:09:21.000]  叫做老虎狗
[00:09:21.000 --> 00:09:24.000]  不只是一隻狗
[00:09:24.000 --> 00:09:30.000]  像又老又苦的死狗
[00:09:30.000 --> 00:09:33.000]  有沒有人覺得
[00:09:33.000 --> 00:09:37.000]  自己其實像這隻
[00:09:37.000 --> 00:09:41.000]  四月什麼困難
[00:09:41.000 --> 00:09:43.000]  我只是應付我日常的
[00:09:43.000 --> 00:09:47.000]  生命種種的要求
[00:09:47.000 --> 00:09:50.000]  我已經筋疲力盡了
[00:09:50.000 --> 00:09:55.000]  像一隻死狗一樣
[00:09:55.000 --> 00:09:58.000]  有些人沒那麼差
[00:09:58.000 --> 00:10:00.000]  這隻像我
[00:10:00.000 --> 00:10:03.000]  我常常都是這樣
[00:10:03.000 --> 00:10:05.000]  像隻貓
[00:10:05.000 --> 00:10:06.000]  這隻貓做什麼
[00:10:06.000 --> 00:10:08.000]  看不看得到它有個電視機制
[00:10:08.000 --> 00:10:10.000]  就在這裡看電視
[00:10:10.000 --> 00:10:13.000]  很舒服地躺著
[00:10:13.000 --> 00:10:17.000]  2022年牛津字典出了一個
[00:10:17.000 --> 00:10:20.000]  年度詞彙
[00:10:20.000 --> 00:10:22.000]  那個字我不懂
[00:10:22.000 --> 00:10:24.000]  因為出了新聞我懂了
[00:10:24.000 --> 00:10:27.000]  那個字叫做Globin
[00:10:27.000 --> 00:10:28.000]  躺平
[00:10:28.000 --> 00:10:30.000]  大家懂不懂
[00:10:30.000 --> 00:10:32.000]  叫Globin
[00:10:32.000 --> 00:10:34.000]  什麼叫做躺平
[00:10:34.000 --> 00:10:36.000]  我想上Google查一下
[00:10:36.000 --> 00:10:37.000]  我怕解錯
[00:10:37.000 --> 00:10:39.000]  這些那麼深入的東西
[00:10:39.000 --> 00:10:40.000]  我年紀一把
[00:10:40.000 --> 00:10:42.000]  我怕我不明白
[00:10:42.000 --> 00:10:44.000]  Globin的意思就是
[00:10:44.000 --> 00:10:47.000]  我不想再努力了
[00:10:47.000 --> 00:10:51.000]  別對我有期望
[00:10:51.000 --> 00:10:56.000]  這個就是Globin活著的心態
[00:10:56.000 --> 00:10:59.000]  我只是想舒舒服服
[00:10:59.000 --> 00:11:00.000]  看電視
[00:11:00.000 --> 00:11:03.000]  Give me a break
[00:11:03.000 --> 00:11:06.000]  你不要對我有任何的期望
[00:11:06.000 --> 00:11:07.000]  去飛
[00:11:07.000 --> 00:11:10.000]  這麼高會不會跌死
[00:11:10.000 --> 00:11:13.000]  還是看電視好了
[00:11:13.000 --> 00:11:18.000]  我還可以做什麼呢
[00:11:18.000 --> 00:11:21.000]  你像不像一隻貓
[00:11:21.000 --> 00:11:22.000]  不會的
[00:11:22.000 --> 00:11:24.000]  我們是基督徒
[00:11:24.000 --> 00:11:25.000]  我們讀經的
[00:11:25.000 --> 00:11:27.000]  我們知道神的心意
[00:11:27.000 --> 00:11:28.000]  我們知道要永神益人
[00:11:28.000 --> 00:11:31.000]  我們的生命是有用的
[00:11:31.000 --> 00:11:33.000]  我們是以護侍奉的
[00:11:33.000 --> 00:11:35.000]  資源處理
[00:11:35.000 --> 00:11:36.000]  好一點的
[00:11:36.000 --> 00:11:39.000]  沒有兩隻那麼絕
[00:11:39.000 --> 00:11:41.000]  有時都會
[00:11:41.000 --> 00:11:43.000]  不過我們基本上不是
[00:11:43.000 --> 00:11:47.000]  你會不會像這隻呢
[00:11:47.000 --> 00:11:49.000]  這隻是什麼
[00:11:49.000 --> 00:11:51.000]  小鳥
[00:11:51.000 --> 00:11:52.000]  在飛嗎
[00:11:52.000 --> 00:11:53.000]  飛
[00:11:53.000 --> 00:11:56.000]  看不看得到牠很賣力在飛
[00:11:56.000 --> 00:11:57.000]  但是
[00:11:57.000 --> 00:11:59.000]  飛得高不高
[00:11:59.000 --> 00:12:06.000]  離地兩寸左右
[00:12:06.000 --> 00:12:08.000]  令我想起三十年前
[00:12:08.000 --> 00:12:10.000]  一首很流行的流行曲
[00:12:10.000 --> 00:12:12.000]  不知道你認不認識
[00:12:12.000 --> 00:12:15.000]  我像一隻小小小小鳥
[00:12:15.000 --> 00:12:17.000]  我見到有人嘔吐了
[00:12:17.000 --> 00:12:20.000]  我知道你大概多少歲了
[00:12:20.000 --> 00:12:22.000]  三十年前好的流行曲
[00:12:22.000 --> 00:12:24.000]  大家聽過沒有
[00:12:24.000 --> 00:12:25.000]  是一個叫趙傳的人
[00:12:25.000 --> 00:12:27.000]  當時唱的
[00:12:27.000 --> 00:12:30.000]  歌詞是怎樣的
[00:12:30.000 --> 00:12:33.000]  我像一隻小小小小鳥
[00:12:33.000 --> 00:12:35.000]  生有肥有肥
[00:12:35.000 --> 00:12:39.000]  出肥有肥不高
[00:12:39.000 --> 00:12:42.000]  我們很多基督徒像這隻
[00:12:42.000 --> 00:12:44.000]  我想飛
[00:12:44.000 --> 00:12:46.000]  我很努力地拍我的翅膀
[00:12:46.000 --> 00:12:47.000]  不過
[00:12:47.000 --> 00:12:52.000]  我覺得我飛也飛不高
[00:12:52.000 --> 00:12:54.000]  那你覺得有沒有問題呢
[00:12:54.000 --> 00:12:55.000]  算了
[00:12:55.000 --> 00:12:58.000]  隨便飛一下就算了
[00:12:58.000 --> 00:13:00.000]  不要要求那麼高
[00:13:00.000 --> 00:13:02.000]  如果你這樣想
[00:13:02.000 --> 00:13:03.000]  你明不明白
[00:13:03.000 --> 00:13:06.000]  我們離開神的心意很遠
[00:13:06.000 --> 00:13:08.000]  神神明明告訴我們
[00:13:08.000 --> 00:13:12.000]  我們應該像一隻鷹
[00:13:12.000 --> 00:13:17.000]  可以在神的國度裡面自由飛翔
[00:13:17.000 --> 00:13:18.000]  我們可以很有力
[00:13:18.000 --> 00:13:20.000]  我們可以很有型
[00:13:20.000 --> 00:13:22.000]  我們可以猶豫猶豫地
[00:13:22.000 --> 00:13:25.000]  面對我們的生活
[00:13:25.000 --> 00:13:29.000]  但是我們卻禁於
[00:13:29.000 --> 00:13:32.000]  或者我們根本不敢想像
[00:13:32.000 --> 00:13:36.000]  我們的生命可以像一隻鷹一樣
[00:13:36.000 --> 00:13:40.000]  為什麼我們做不到呢
[00:13:40.000 --> 00:13:42.000]  我想我們不可以如鷹
[00:13:42.000 --> 00:13:44.000]  展翅上騰有幾個原因
[00:13:44.000 --> 00:13:47.000]  第一個原因就是身份的問題
[00:13:47.000 --> 00:13:49.000]  當你不知道自己是一隻鷹的時候
[00:13:49.000 --> 00:13:52.000]  你當然不會像一隻鷹
[00:13:52.000 --> 00:13:54.000]  當你只會認為自己
[00:13:54.000 --> 00:13:55.000]  有些羽毛
[00:13:55.000 --> 00:13:56.000]  有些東西拍一下
[00:13:56.000 --> 00:13:58.000]  原來我是一隻雞的時候
[00:13:58.000 --> 00:14:03.000]  你當然不會覺得自己可以識飛
[00:14:03.000 --> 00:14:05.000]  有個故事說
[00:14:05.000 --> 00:14:07.000]  有個鷹嬰嬰不知道為什麼
[00:14:07.000 --> 00:14:11.000]  流落在雞場裡面生長
[00:14:11.000 --> 00:14:14.000]  牠從來不知道自己是隻鷹
[00:14:14.000 --> 00:14:16.000]  牠以為自己是隻雞
[00:14:16.000 --> 00:14:18.000]  牠每天望著天空
[00:14:18.000 --> 00:14:20.000]  就會說 麻鷹來了 麻鷹來了
[00:14:20.000 --> 00:14:22.000]  捉雞仔了
[00:14:22.000 --> 00:14:24.000]  到牠長大了
[00:14:24.000 --> 00:14:25.000]  牠都會覺得
[00:14:25.000 --> 00:14:29.000]  為什麼牠們會識飛
[00:14:29.000 --> 00:14:31.000]  為什麼我不行
[00:14:31.000 --> 00:14:34.000]  這個是身份的問題
[00:14:34.000 --> 00:14:38.000]  因為牠不知道自己是隻鷹
[00:14:38.000 --> 00:14:39.000]  第二個問題
[00:14:39.000 --> 00:14:42.000]  就算你知道自己是隻鷹
[00:14:42.000 --> 00:14:44.000]  你都可以不願意飛
[00:14:44.000 --> 00:14:46.000]  這個是照命的問題
[00:14:46.000 --> 00:14:50.000]  就是說我根本不想飛
[00:14:50.000 --> 00:14:53.000]  我根本不想在神的國度裡搖場
[00:14:53.000 --> 00:14:57.000]  有天堂入堂見就算了
[00:14:57.000 --> 00:14:58.000]  到時見吧
[00:14:58.000 --> 00:15:00.000]  大家上來天堂見
[00:15:00.000 --> 00:15:03.000]  我想躺平
[00:15:03.000 --> 00:15:07.000]  我很累 我不想飛
[00:15:07.000 --> 00:15:09.000]  我相信在座的
[00:15:09.000 --> 00:15:13.000]  今天你不應該再是身份的問題
[00:15:13.000 --> 00:15:17.000]  因為你知道神想我們做一隻鷹
[00:15:17.000 --> 00:15:21.000]  我希望你回應神的呼召
[00:15:21.000 --> 00:15:25.000]  可以活出你真正的自我
[00:15:25.000 --> 00:15:28.000]  所以我希望這個都不是你的問題
[00:15:28.000 --> 00:15:30.000]  不過我們都數人的問題
[00:15:30.000 --> 00:15:34.000]  就是第三個問題 就是能力的問題
[00:15:34.000 --> 00:15:38.000]  我想飛 但我飛不起
[00:15:38.000 --> 00:15:42.000]  人人都想很有型 很瀟灑
[00:15:42.000 --> 00:15:46.000]  但我不行 我能力有限
[00:15:46.000 --> 00:15:48.000]  我累了
[00:15:48.000 --> 00:15:50.000]  剛才我們讀的經文說
[00:15:50.000 --> 00:15:54.000]  如鷹展翅上騰 返老還童
[00:15:54.000 --> 00:15:59.000]  都是說很疲倦 很乏力
[00:15:59.000 --> 00:16:02.000]  我們多數人飛不起
[00:16:02.000 --> 00:16:05.000]  是因為我們疲倦實力
[00:16:05.000 --> 00:16:09.000]  然後我覺得我自己很老
[00:16:09.000 --> 00:16:12.000]  這個我深感明白
[00:16:12.000 --> 00:16:14.000]  因為我都是很老
[00:16:14.000 --> 00:16:16.000]  我是一個婆婆
[00:16:16.000 --> 00:16:19.000]  每次我見到我的孫子的時候
[00:16:19.000 --> 00:16:22.000]  我都覺得你這麼有精力
[00:16:22.000 --> 00:16:25.000]  每次他都跟我說婆婆
[00:16:25.000 --> 00:16:29.000]  講故事 講什麼故事 講打怪獸
[00:16:29.000 --> 00:16:34.000]  我真的曾經跟他說過打怪獸的故事
[00:16:34.000 --> 00:16:38.000]  於是他就覺得自己是超級英雄隊的隊長
[00:16:38.000 --> 00:16:41.000]  每次來他都要打怪獸
[00:16:41.000 --> 00:16:43.000]  我很想跟我的孫子說
[00:16:43.000 --> 00:16:45.000]  這個世界真的有很多怪獸
[00:16:45.000 --> 00:16:46.000]  我們打不完的
[00:16:46.000 --> 00:16:47.000]  給我休息
[00:16:47.000 --> 00:16:50.000]  我們安安樂樂吃頓飯好不好
[00:16:50.000 --> 00:16:58.000]  但是在那個很天真 很有精力的小男孩的生命裏面
[00:16:58.000 --> 00:17:01.000]  他的生命充滿盼望
[00:17:01.000 --> 00:17:03.000]  對自己充滿信心
[00:17:03.000 --> 00:17:06.000]  他要消滅世界所有的壞人
[00:17:06.000 --> 00:17:09.000]  以及打光所有的怪獸
[00:17:09.000 --> 00:17:13.000]  但是那個婆婆呢
[00:17:13.000 --> 00:17:16.000]  當然我知道我膽小
[00:17:16.000 --> 00:17:22.000]  很多時候我還沒開始打就覺得已經很疲倦
[00:17:22.000 --> 00:17:24.000]  那怎麼辦呢
[00:17:24.000 --> 00:17:26.000]  神要我們做一個嬰兒
[00:17:26.000 --> 00:17:28.000]  我們就很想躺平
[00:17:28.000 --> 00:17:30.000]  或者我們不想躺平
[00:17:30.000 --> 00:17:34.000]  我們很疲實
[00:17:34.000 --> 00:17:36.000]  怎麼辦
[00:17:36.000 --> 00:17:38.000]  有什麼方法
[00:17:46.000 --> 00:17:48.000]  我就說老而已
[00:17:48.000 --> 00:17:50.000]  我看下去大家
[00:17:50.000 --> 00:17:53.000]  很多都很年輕
[00:17:53.000 --> 00:17:57.000]  二十多三十多四十多五十多
[00:17:57.000 --> 00:18:00.000]  那為什麼你都那麼累呢
[00:18:00.000 --> 00:18:06.000]  鷹就老了就要返老還童
[00:18:06.000 --> 00:18:07.000]  你都還沒老
[00:18:07.000 --> 00:18:08.000]  為什麼你會那麼累呢
[00:18:08.000 --> 00:18:10.000]  那就叫做還沒老才壞
[00:18:10.000 --> 00:18:14.000]  為什麼我們會落在這個光景呢
[00:18:14.000 --> 00:18:19.000]  好消息是神是一個good god
[00:18:19.000 --> 00:18:22.000]  其實天父知不知道我們警方
[00:18:22.000 --> 00:18:24.000]  他知道
[00:18:24.000 --> 00:18:26.000]  他知不知道我們疲乏
[00:18:26.000 --> 00:18:28.000]  他明白
[00:18:28.000 --> 00:18:30.000]  所以我們再來看一下
[00:18:30.000 --> 00:18:32.000]  我們剛才讀過的那段經文
[00:18:32.000 --> 00:18:37.000]  他用美物使你所願的得以知足
[00:18:37.000 --> 00:18:43.000]  以致你如鷹返老還童
[00:18:43.000 --> 00:18:45.000]  他這個經文說什麼
[00:18:45.000 --> 00:18:47.000]  詩篇103裡面他說
[00:18:47.000 --> 00:18:49.000]  他有些good things
[00:18:49.000 --> 00:18:54.000]  有些美物要送給你的
[00:18:54.000 --> 00:18:57.000]  讓你可以滿足
[00:18:57.000 --> 00:18:59.000]  so that
[00:18:59.000 --> 00:19:07.000]  以致你可以如鷹返老還童
[00:19:07.000 --> 00:19:10.000]  他給了我們什麼美物
[00:19:10.000 --> 00:19:11.000]  這段聖經有說的
[00:19:11.000 --> 00:19:13.000]  我們只是讀了第五節
[00:19:13.000 --> 00:19:15.000]  我們看一下前面
[00:19:15.000 --> 00:19:16.000]  聖經裡面說
[00:19:16.000 --> 00:19:19.000]  什麼令我們那麼累
[00:19:19.000 --> 00:19:21.000]  神送了什麼給我們
[00:19:21.000 --> 00:19:24.000]  讓我們可以如鷹返老還童
[00:19:24.000 --> 00:19:26.000]  很熟悉的經文
[00:19:26.000 --> 00:19:27.000]  我的心啊
[00:19:27.000 --> 00:19:29.000]  你要稱眾耶和華
[00:19:29.000 --> 00:19:33.000]  不可忘記他一切的恩惠
[00:19:33.000 --> 00:19:35.000]  神說他有blessing給我們
[00:19:35.000 --> 00:19:37.000]  他有些恩典給我們
[00:19:37.000 --> 00:19:40.000]  接著他講了幾個的恩典
[00:19:40.000 --> 00:19:42.000]  我們都很熟悉的
[00:19:42.000 --> 00:19:43.000]  第一
[00:19:43.000 --> 00:19:45.000]  他赦免你一切的罪孽
[00:19:45.000 --> 00:19:46.000]  第二
[00:19:46.000 --> 00:19:47.000]  醫治你一切的疾病
[00:19:47.000 --> 00:19:48.000]  第三
[00:19:48.000 --> 00:19:50.000]  救贖你的命
[00:19:50.000 --> 00:19:51.000]  脫離死亡
[00:19:51.000 --> 00:19:55.000]  以仁愛慈悲為你的冠冕
[00:19:55.000 --> 00:19:57.000]  最後他用美物
[00:19:57.000 --> 00:20:01.000]  使你所願得以知足
[00:20:01.000 --> 00:20:03.000]  so that
[00:20:03.000 --> 00:20:07.000]  你可以如鷹返老還童
[00:20:07.000 --> 00:20:10.000]  這裡其實在說什麼
[00:20:10.000 --> 00:20:13.000]  為什麼我們會這麼疲倦
