
[00:00:00.000 --> 00:00:01.340]  閉頂姐妹早晨
[00:07:39.200 --> 00:07:41.200]  保羅的侍奉目標
[00:07:41.200 --> 00:07:43.200]  非常清晰
[00:07:43.200 --> 00:07:45.200]  請一起讀
[00:07:45.200 --> 00:07:47.200]  預備
[00:07:47.200 --> 00:07:49.200]  要叫你們行事對得起
[00:07:49.200 --> 00:07:51.200]  那召你們進他國
[00:07:51.200 --> 00:07:53.200]  得他榮耀的神
[00:07:53.200 --> 00:07:57.200]  我們可以做很多事
[00:07:57.200 --> 00:07:59.200]  但是如果我們沒有一個清晰的目標
[00:07:59.200 --> 00:08:01.200]  我們不知道要做什麼
[00:08:01.200 --> 00:08:03.200]  我們做完就算了
[00:08:03.200 --> 00:08:05.200]  是不是這樣呢?
[00:08:05.200 --> 00:08:07.200]  各位弟兄姊妹
[00:08:07.200 --> 00:08:09.200]  我們很清楚知道
[00:08:09.200 --> 00:08:11.200]  耶和華看人
[00:08:11.200 --> 00:08:13.200]  不是像人一樣,只是看人的外貌
[00:08:13.200 --> 00:08:15.200]  耶和華是
[00:08:15.200 --> 00:08:17.200]  測試我們每一個人的內心
[00:08:17.200 --> 00:08:19.200]  我們究竟做的是什麼呢?
[00:08:19.200 --> 00:08:21.200]  我們也很清楚知道
[00:08:21.200 --> 00:08:23.200]  是的
[00:08:23.200 --> 00:08:25.200]  的確的,恩信稱義
[00:08:25.200 --> 00:08:27.200]  我們免去罪的審判
[00:08:27.200 --> 00:08:29.200]  不過我們又更加清楚
[00:08:29.200 --> 00:08:31.200]  因為羅馬書二章六節提醒我們
[00:08:31.200 --> 00:08:33.200]  每個人都要面對
[00:08:33.200 --> 00:08:35.200]  神公義的審判
[00:08:35.200 --> 00:08:37.200]  你可以說,是,基督台前去領賞賞
[00:08:37.200 --> 00:08:39.200]  是,按論公行賞
[00:08:39.200 --> 00:08:41.200]  不過另外一方面
[00:08:41.200 --> 00:08:43.200]  也是真的
[00:08:43.200 --> 00:08:45.200]  不偏待人的神
[00:08:45.200 --> 00:08:47.200]  會按我們各人的行為
[00:08:47.200 --> 00:08:49.200]  報應各人
[00:08:49.200 --> 00:08:51.200]  保羅很清楚知道
[00:08:51.200 --> 00:08:53.200]  因為他自己所寫的
[00:08:53.200 --> 00:08:55.200]  他會說
[00:08:55.200 --> 00:08:57.200]  因為神的國不在乎吃喝
[00:08:57.200 --> 00:08:59.200]  只在乎公義和平
[00:08:59.200 --> 00:09:01.200]  聖靈中的喜樂
[00:09:01.200 --> 00:09:03.200]  在這幾樣上服侍
[00:09:03.200 --> 00:09:05.200]  基督的,就為神所喜悅
[00:09:05.200 --> 00:09:07.200]  又為人
[00:09:07.200 --> 00:09:09.200]  所稱許
[00:09:09.200 --> 00:09:11.200]  先後次序分得很清楚
[00:09:11.200 --> 00:09:13.200]  是先得神喜悅
[00:09:13.200 --> 00:09:15.200]  他才說人所稱許
[00:09:15.200 --> 00:09:17.200]  他所說的不是吃喝玩樂
[00:09:17.200 --> 00:09:19.200]  不是大家
[00:09:19.200 --> 00:09:21.200]  friend下
[00:09:21.200 --> 00:09:23.200]  傾下
[00:09:23.200 --> 00:09:25.200]  東拉西扯下
[00:09:25.200 --> 00:09:27.200]  不是說自己的威水史
[00:09:27.200 --> 00:09:29.200]  哪個求聖厲害
[00:09:29.200 --> 00:09:31.200]  說這些你就說到眉飛色舞
[00:09:31.200 --> 00:09:33.200]  說到神的話語就噤若寒蟬
[00:09:33.200 --> 00:09:35.200]  不是,他很清楚
[00:09:35.200 --> 00:09:37.200]  他的侍奉目標是要搞清楚
[00:09:37.200 --> 00:09:39.200]  是要叫你們行私
[00:09:39.200 --> 00:09:41.200]  對得起那召你們
[00:09:41.200 --> 00:09:43.200]  進他國
[00:09:43.200 --> 00:09:45.200]  得著神榮耀的那一位
[00:09:45.200 --> 00:09:47.200]  上帝
[00:09:47.200 --> 00:09:49.200]  所以
[00:09:49.200 --> 00:09:51.200]  他在全港的神的道
[00:09:51.200 --> 00:09:53.200]  去到所有的會堂,去到每一個教會
[00:09:53.200 --> 00:09:55.200]  他都是
[00:09:55.200 --> 00:09:57.200]  盡他自己的能力
[00:09:57.200 --> 00:09:59.200]  他所做的生命工程
[00:09:59.200 --> 00:10:01.200]  是基於上帝的話語
[00:10:01.200 --> 00:10:03.200]  他要去
[00:10:03.200 --> 00:10:05.200]  勉勵得到救恩的人
[00:10:05.200 --> 00:10:07.200]  生命因著神的話語
[00:10:07.200 --> 00:10:09.200]  更新而變化
[00:10:09.200 --> 00:10:11.200]  幫助他們
[00:10:11.200 --> 00:10:13.200]  脫去舊人,穿上新人
[00:10:13.200 --> 00:10:15.200]  不只是一件白袍
[00:10:15.200 --> 00:10:17.200]  是從裡而外的更新
[00:10:17.200 --> 00:10:19.200]  是結出
[00:10:19.200 --> 00:10:21.200]  聖靈的果子
[00:10:21.200 --> 00:10:23.200]  不是不把口說個悔改
[00:10:23.200 --> 00:10:25.200]  是你的行為
[00:10:25.200 --> 00:10:27.200]  思想,你所作所說的東西
[00:10:27.200 --> 00:10:29.200]  是跟你悔改的心相稱
[00:10:29.200 --> 00:10:31.200]  以致我們才能夠
[00:10:31.200 --> 00:10:33.200]  行事對得起那位
[00:10:33.200 --> 00:10:35.200]  召我們進天國
[00:10:35.200 --> 00:10:37.200]  被召認
[00:10:37.200 --> 00:10:39.200]  我們那位榮耀的神
[00:10:39.200 --> 00:10:41.200]  我們
[00:10:41.200 --> 00:10:43.200]  或者都很熟悉口面的
[00:10:43.200 --> 00:10:45.200]  很容易會說
[00:10:45.200 --> 00:10:47.200]  我盡心盡性,盡義盡力
[00:10:47.200 --> 00:10:49.200]  愛上帝,又愛
[00:10:49.200 --> 00:10:51.200]  鄰舍如同愛自己
[00:10:51.200 --> 00:10:53.200]  如果我們這麼說
[00:10:53.200 --> 00:10:55.200]  盼望我們搞清楚
[00:10:55.200 --> 00:10:57.200]  我們的侍奉目標
[00:10:57.200 --> 00:10:59.200]  不是像保羅所說
[00:10:59.200 --> 00:11:01.200]  是要叫自己
[00:11:01.200 --> 00:11:03.200]  也叫身邊的人
[00:11:03.200 --> 00:11:05.200]  行事要
[00:11:05.200 --> 00:11:07.200]  對得起
[00:11:07.200 --> 00:11:09.200]  召我們,賜我們救恩
[00:11:09.200 --> 00:11:11.200]  讓我們成為天國子民的那位神
[00:11:11.200 --> 00:11:13.200]  保羅
[00:11:13.200 --> 00:11:15.200]  為什麼
[00:11:15.200 --> 00:11:17.200]  可以這樣做
[00:11:17.200 --> 00:11:19.200]  因為保羅
[00:11:19.200 --> 00:11:21.200]  用諸般的智慧
[00:11:21.200 --> 00:11:23.200]  是勸勉人
[00:11:23.200 --> 00:11:25.200]  去教導人
[00:11:25.200 --> 00:11:27.200]  為的就是要將人
[00:11:27.200 --> 00:11:29.200]  完完全全帶到去
[00:11:29.200 --> 00:11:31.200]  召他們進天國的威神那裡
[00:11:31.200 --> 00:11:33.200]  第二點
[00:11:33.200 --> 00:11:37.200]  打球,你就不想人進龍門
[00:11:37.200 --> 00:11:39.200]  所以
[00:11:39.200 --> 00:11:41.200]  我們侍奉,都要拒絕
[00:11:41.200 --> 00:11:43.200]  不當的心態和動機
[00:11:43.200 --> 00:11:45.200]  進入我們的心思意念
[00:11:45.200 --> 00:11:47.200]  當中
[00:11:47.200 --> 00:11:49.200]  保羅在第三至第六節
[00:11:49.200 --> 00:11:51.200]  是一共用了
[00:11:51.200 --> 00:11:53.200]  六個負面的不是
[00:11:53.200 --> 00:11:55.200]  用了四個不是
[00:11:55.200 --> 00:11:57.200]  兩個沒有
[00:11:57.200 --> 00:11:59.200]  去強調不可以有這種心態和動機
[00:11:59.200 --> 00:12:01.200]  第三節
[00:12:01.200 --> 00:12:03.200]  不是出於錯誤,不是出於污穢
[00:12:03.200 --> 00:12:05.200]  不是用詭詐
[00:12:05.200 --> 00:12:07.200]  我們傳的,我們所作的
[00:12:07.200 --> 00:12:09.200]  是講神的道
[00:12:09.200 --> 00:12:11.200]  是講述神在我們身上的作為
[00:12:11.200 --> 00:12:13.200]  不是自誇自擂
[00:12:13.200 --> 00:12:15.200]  叫人得讚賞
[00:12:15.200 --> 00:12:17.200]  不是
[00:12:17.200 --> 00:12:19.200]  不是要污穢一些
[00:12:19.200 --> 00:12:21.200]  不健康,不正常的動機
[00:12:21.200 --> 00:12:23.200]  為了哄女孩子
[00:12:23.200 --> 00:12:25.200]  也不是要用詭詐
[00:12:25.200 --> 00:12:27.200]  讓人覺得你是基督徒
[00:12:27.200 --> 00:12:29.200]  教我信你,然後你幫我買這個買那個
[00:12:29.200 --> 00:12:31.200]  不是,完全不是
[00:12:31.200 --> 00:12:33.200]  第四節
[00:12:33.200 --> 00:12:35.200]  不是要討人喜歡
[00:12:35.200 --> 00:12:37.200]  我不是要講那些
[00:12:37.200 --> 00:12:39.200]  是的,神祝福你
[00:12:39.200 --> 00:12:41.200]  神賜你長命百歲
[00:12:41.200 --> 00:12:43.200]  神使用你
[00:12:43.200 --> 00:12:45.200]  好使用你
[00:12:45.200 --> 00:12:47.200]  不是要討人喜歡
[00:12:47.200 --> 00:12:49.200]  第五節
[00:12:49.200 --> 00:12:51.200]  沒有藏著貪心
[00:12:51.200 --> 00:12:53.200]  貪心從幾個層面
[00:12:53.200 --> 00:12:55.200]  我們未必一定是貪錢財
[00:12:55.200 --> 00:12:57.200]  不過我們可以貪權利
[00:12:57.200 --> 00:12:59.200]  我們要做些什麼的崗位
[00:12:59.200 --> 00:13:01.200]  我要站港台得萬人的注目
[00:13:01.200 --> 00:13:03.200]  保羅說不可以藏著貪心
[00:13:03.200 --> 00:13:05.200]  更加第六節
[00:13:05.200 --> 00:13:07.200]  沒有向你們或別人求榮耀
[00:13:07.200 --> 00:13:09.200]  保羅是仕途身份
[00:13:09.200 --> 00:13:11.200]  得著別人的尊崇
[00:13:11.200 --> 00:13:13.200]  是應該的
[00:13:13.200 --> 00:13:15.200]  但他從來沒有要求別人
[00:13:15.200 --> 00:13:17.200]  向他打工作業
[00:13:17.200 --> 00:13:19.200]  他有仕途的身份
[00:13:19.200 --> 00:13:21.200]  教會的信徒
[00:13:21.200 --> 00:13:23.200]  供養他
[00:13:23.200 --> 00:13:25.200]  理所當然
[00:13:25.200 --> 00:13:27.200]  他沒有時間做工
[00:13:27.200 --> 00:13:29.200]  但是我們又知道仕途保羅
[00:13:29.200 --> 00:13:31.200]  寧願自己去織帳棚
[00:13:31.200 --> 00:13:33.200]  為了的是不想加深
[00:13:33.200 --> 00:13:35.200]  信徒的重擔
[00:13:35.200 --> 00:13:37.200]  這些是不是我們的侍奉
[00:13:37.200 --> 00:13:39.200]  不良的動機
[00:13:39.200 --> 00:13:41.200]  不良的動機
[00:13:41.200 --> 00:13:45.200]  只是為了自己
[00:13:45.200 --> 00:13:47.200]  小心
[00:13:47.200 --> 00:13:49.200]  因為主耶穌
[00:13:49.200 --> 00:13:51.200]  多次責備
[00:13:51.200 --> 00:13:53.200]  當時我們看到
[00:13:53.200 --> 00:13:55.200]  主耶穌很多次責備那些
[00:13:55.200 --> 00:13:57.200]  講上帝的華語
[00:13:57.200 --> 00:13:59.200]  他懂上帝的華語
[00:13:59.200 --> 00:14:01.200]  但他沒有藉著上帝的華語
[00:14:01.200 --> 00:14:03.200]  去更生生命的那些文士
[00:14:03.200 --> 00:14:05.200]  和法理才人
[00:14:05.200 --> 00:14:07.200]  他們表面很淑靈
[00:14:07.200 --> 00:14:09.200]  在講淑靈的說話
[00:14:09.200 --> 00:14:13.200]  但是他們只是貪圖虛榮
[00:14:13.200 --> 00:14:15.200]  他們貪圖
[00:14:15.200 --> 00:14:17.200]  採賢直的守衛
[00:14:17.200 --> 00:14:19.200]  貪圖得到人的尊重
[00:14:19.200 --> 00:14:21.200]  他們這種假冒為善的世俗心態
[00:14:21.200 --> 00:14:25.200]  神一點都不喜悅
[00:14:25.200 --> 00:14:27.200]  相信大家
[00:14:27.200 --> 00:14:29.200]  這麼有人生經驗一定遇見
[00:14:29.200 --> 00:14:31.200]  一些
[00:14:31.200 --> 00:14:33.200]  講就天下無敵
[00:14:33.200 --> 00:14:35.200]  做起上來就有心無力
[00:14:35.200 --> 00:14:37.200]  甚至影都無敵的那些人
[00:14:37.200 --> 00:14:39.200]  有很多耍手段的人
[00:14:39.200 --> 00:14:41.200]  在我們身邊
[00:14:41.200 --> 00:14:43.200]  托著老闆
[00:14:43.200 --> 00:14:45.200]  自己就不用做
[00:14:45.200 --> 00:14:47.200]  給你做到失職
[00:14:47.200 --> 00:14:49.200]  我們會覺得這些人
[00:14:49.200 --> 00:14:51.200]  影衰自己
[00:14:51.200 --> 00:14:53.200]  更加不要說他是我老闆
[00:14:53.200 --> 00:14:55.200]  影衰我
[00:14:55.200 --> 00:14:57.200]  又或者我們都可能自己請過
[00:14:57.200 --> 00:14:59.200]  又或者都聽過人這樣說
[00:14:59.200 --> 00:15:01.200]  請了些傭工
[00:15:01.200 --> 00:15:03.200]  家裡的嬰兒哭了
[00:15:03.200 --> 00:15:05.200]  有一隻手指就放進去
[00:15:05.200 --> 00:15:07.200]  再不然就一隻腳趾放進去
[00:15:07.200 --> 00:15:09.200]  塞住他的嘴巴
[00:15:09.200 --> 00:15:11.200]  這樣敷衍失責
[00:15:11.200 --> 00:15:13.200]  我們都懂得分辨
[00:15:13.200 --> 00:15:15.200]  這些是不正當的心態和態度
[00:15:15.200 --> 00:15:17.200]  何況那位察言人心的神
[00:15:17.200 --> 00:15:19.200]  怎會不知道
[00:15:19.200 --> 00:15:21.200]  我們侍奉的動機
[00:15:21.200 --> 00:15:23.200]  我們的心態
[00:15:23.200 --> 00:15:25.200]  難道聖靈不會提醒我們嗎
[00:15:25.200 --> 00:15:27.200]  難道我們不會
[00:15:27.200 --> 00:15:29.200]  憑著聖靈
[00:15:29.200 --> 00:15:31.200]  我們看到我們身邊的弟兄姊妹
[00:15:31.200 --> 00:15:33.200]  可能有些不正當的心態
[00:15:33.200 --> 00:15:35.200]  我們不去提醒他嗎
[00:15:35.200 --> 00:15:41.200]  我們去學一下保羅
[00:15:41.200 --> 00:15:43.200]  因為保羅提醒我們
[00:15:43.200 --> 00:15:47.200]  要恭克己身
[00:15:47.200 --> 00:15:49.200]  叫身奉和
[00:15:49.200 --> 00:15:51.200]  恐怕我全福音級別人
[00:15:51.200 --> 00:15:53.200]  自己反被去了
[00:15:53.200 --> 00:15:55.200]  人從小到大
[00:15:55.200 --> 00:15:57.200]  我們都喜歡別人稱讚
[00:15:57.200 --> 00:15:59.200]  稱讚的時候我們飄飄然
[00:15:59.200 --> 00:16:01.200]  我們就忘記
[00:16:01.200 --> 00:16:03.200]  我們是侍奉那位上帝
[00:16:03.200 --> 00:16:05.200]  不是
[00:16:05.200 --> 00:16:07.200]  我們是憑著
[00:16:07.200 --> 00:16:09.200]  上帝所賜的恩賜
[00:16:09.200 --> 00:16:11.200]  去服侍神
[00:16:11.200 --> 00:16:13.200]  要稱讚的是
[00:16:13.200 --> 00:16:15.200]  稱讚那位賜我們恩賜的神
[00:16:15.200 --> 00:16:17.200]  不是要稱讚我們
[00:16:17.200 --> 00:16:19.200]  因為我們有什麼值得稱讚
[00:16:19.200 --> 00:16:21.200]  我們不過是將上帝所賜的恩賜
[00:16:21.200 --> 00:16:23.200]  發揮出來
[00:16:23.200 --> 00:16:25.200]  我們不是要和上帝
[00:16:25.200 --> 00:16:27.200]  爭奪榮耀
[00:16:27.200 --> 00:16:29.200]  小心拒絕不當的心態
[00:16:29.200 --> 00:16:31.200]  和動機
[00:16:31.200 --> 00:16:33.200]  第三點
[00:16:33.200 --> 00:16:35.200]  侍奉之道
[00:16:35.200 --> 00:16:37.200]  一直在說不好
[00:16:37.200 --> 00:16:39.200]  那怎麼辦才對
[00:16:39.200 --> 00:16:41.200]  只是防守不用進攻嗎
[00:16:41.200 --> 00:16:43.200]  不是
[00:16:43.200 --> 00:16:45.200]  保羅當然提出
[00:16:45.200 --> 00:16:47.200]  保羅從四方面提出正確的侍奉之道
[00:16:47.200 --> 00:16:49.200]  第一
[00:16:49.200 --> 00:16:51.200]  靠神放膽傳講神的福音
[00:16:51.200 --> 00:16:53.200]  你看這段經文
[00:16:53.200 --> 00:16:55.200]  不斷重複
[00:16:55.200 --> 00:16:57.200]  第二節,第八節,第九節,第十三節
[00:16:57.200 --> 00:16:59.200]  你可能還要數多一兩次
[00:16:59.200 --> 00:17:01.200]  保羅在說什麼
[00:17:01.200 --> 00:17:03.200]  保羅說我做的
