
[00:00:00.000 --> 00:00:04.160]  剛才我見到有些朋友是我昨晚見到的
[00:04:22.240 --> 00:04:24.200]  但你最痛苦的時候
[00:04:24.200 --> 00:04:25.680]  你想他出現的時候
[00:04:25.680 --> 00:04:27.680]  有時你覺得奇怪了
[00:04:27.680 --> 00:04:29.600]  竟然他不出現
[00:04:29.600 --> 00:04:32.320]  還覺得你傻的
[00:04:32.320 --> 00:04:33.600]  你很失望
[00:04:33.600 --> 00:04:37.720]  於是你找到一件事叫做寂寞
[00:04:37.720 --> 00:04:39.440]  我說這些不是說笑
[00:04:39.440 --> 00:04:43.880]  人生其實是一個親愛到寂寞
[00:04:43.880 --> 00:04:47.240]  由寂寞又去找下一個親愛
[00:04:47.240 --> 00:04:49.800]  由親愛又去找下一個寂寞
[00:04:49.800 --> 00:04:51.840]  循環 循環
[00:04:51.840 --> 00:04:53.280]  你在找甚麼呢
[00:04:53.280 --> 00:04:58.040]  你在找最好 最值得的真愛
[00:04:58.040 --> 00:04:59.440]  你找這件事
[00:04:59.440 --> 00:05:01.200]  一天未找到
[00:05:01.200 --> 00:05:04.960]  一天這個寂寞 寂寞的回憶
[00:05:04.960 --> 00:05:07.000]  是一種很痛苦的回憶
[00:05:07.000 --> 00:05:09.760]  但你亦都有些甜頭
[00:05:09.760 --> 00:05:11.520]  以前有些很好的人
[00:05:11.520 --> 00:05:13.080]  在八歲的時候那幾個
[00:05:13.080 --> 00:05:15.160]  去了哪裡呢
[00:05:15.160 --> 00:05:17.600]  你又覺得自己有希望要找這些人
[00:05:17.600 --> 00:05:19.200]  所以很多人就是懷抱著
[00:05:19.200 --> 00:05:22.360]  這種心情繼續去認識朋友
[00:05:22.360 --> 00:05:24.760]  所以今天坐了很多基督徒
[00:05:24.760 --> 00:05:26.840]  你找到真愛
[00:05:26.840 --> 00:05:29.440]  這個真愛是誰 是耶穌
[00:05:29.440 --> 00:05:31.160]  如果你未找到
[00:05:31.160 --> 00:05:34.480]  你仍然有機會在寂寞裏面有痛苦
[00:05:34.480 --> 00:05:35.400]  例如甚麼呢
[00:05:35.400 --> 00:05:39.840]  例如你最喜歡的人失去了
[00:05:39.840 --> 00:05:43.320]  無論他是移民 去了外國
[00:05:43.320 --> 00:05:45.160]  死了
[00:05:45.160 --> 00:05:47.000]  失落感很大
[00:05:47.000 --> 00:05:49.760]  很多人一講到失落感很傷心
[00:05:49.760 --> 00:05:53.040]  以及快要失落已經很傷心
[00:05:53.040 --> 00:05:55.680]  兩個星期前我見到一個媽媽
[00:05:55.680 --> 00:05:58.440]  這個媽媽很疼她的兒子
[00:05:58.440 --> 00:05:59.720]  她見我的時候
[00:05:59.720 --> 00:06:02.840]  她說她的兒子讀得成書
[00:06:02.840 --> 00:06:04.640]  這句說話已經很高分
[00:06:04.640 --> 00:06:07.280]  去美國讀大學很高分
[00:06:07.280 --> 00:06:09.720]  很可惜
[00:06:09.720 --> 00:06:11.480]  在去年復活節
[00:06:11.480 --> 00:06:15.280]  最後一天假期打電話回去給媽媽
[00:06:15.280 --> 00:06:20.680]  她說媽媽我已經確實了是血癌
[00:06:20.680 --> 00:06:22.720]  這個媽媽真的很辛苦
[00:06:22.720 --> 00:06:24.960]  講的時候在我面前
[00:06:24.960 --> 00:06:26.080]  在我對面坐
[00:06:26.080 --> 00:06:29.280]  眼淚都噴出來
[00:06:29.280 --> 00:06:32.200]  一個媽媽甚至一個爸爸
[00:06:32.200 --> 00:06:33.480]  最痛苦是甚麼呢
[00:06:33.480 --> 00:06:35.200]  就是我幫不到
[00:06:35.200 --> 00:06:37.240]  我幫不到我疼的人
[00:06:37.240 --> 00:06:38.800]  我沒辦法醫治他
[00:06:38.800 --> 00:06:41.200]  醫生都說醫治不了
[00:06:41.200 --> 00:06:43.400]  那種遺憾
[00:06:43.400 --> 00:06:45.440]  那種內疚
[00:06:45.440 --> 00:06:48.600]  那種心裏面很痛
[00:06:48.600 --> 00:06:50.360]  就是今天我們聖經所講的
[00:06:50.360 --> 00:06:52.680]  那個螞蟻
[00:06:52.680 --> 00:06:54.960]  那個螞蟻是甚麼呢
[00:06:54.960 --> 00:06:56.200]  你查聖經
[00:06:56.200 --> 00:06:58.720]  螞蟻出現的有十多段經文
[00:06:58.720 --> 00:07:00.960]  都是講禁食
[00:07:00.960 --> 00:07:05.520]  懊悔很痛苦很後悔做那些事
[00:07:05.520 --> 00:07:07.640]  又講到贖罪祭
[00:07:07.640 --> 00:07:09.560]  利未人濟斯
[00:07:09.560 --> 00:07:11.600]  穿著螞蟻獻贖罪祭
[00:07:11.600 --> 00:07:12.800]  全部像甚麼呢
[00:07:12.800 --> 00:07:15.920]  是意味著我們人生裏面
[00:07:15.920 --> 00:07:17.840]  那些後悔
[00:07:17.840 --> 00:07:19.600]  內疚的感覺
[00:07:19.600 --> 00:07:21.080]  那些心結
[00:07:21.080 --> 00:07:22.600]  就是這些
[00:07:22.600 --> 00:07:24.240]  你有多少這些螞蟻呢
[00:07:24.240 --> 00:07:25.280]  記住
[00:07:25.280 --> 00:07:28.840]  這件衣服穿了之後
[00:07:28.840 --> 00:07:30.920]  是脫不掉的
[00:07:30.920 --> 00:07:31.760]  有很多人說
[00:07:31.760 --> 00:07:33.680]  你的樣子經常這樣
[00:07:33.680 --> 00:07:35.280]  閉閉閉閉這樣
[00:07:35.280 --> 00:07:36.600]  是經常閉閉閉閉的
[00:07:36.600 --> 00:07:38.880]  因為這件螞蟻沒有脫掉
[00:07:38.880 --> 00:07:40.480]  所以樣子永遠都是
[00:07:40.480 --> 00:07:42.080]  比別人外觀裏面
[00:07:42.080 --> 00:07:43.760]  是那麼閉閉的
[00:07:43.760 --> 00:07:44.800]  所以人都認得
[00:07:44.800 --> 00:07:47.160]  我看你背後就知道是你了
[00:07:47.160 --> 00:07:48.360]  真的這樣都可以
[00:07:48.360 --> 00:07:50.360]  背後都知道那個人
[00:07:50.360 --> 00:07:53.320]  因為那個失意的樣子
[00:07:53.320 --> 00:07:55.080]  包括了你旁邊的人
[00:07:55.080 --> 00:07:56.120]  第一次認識的人
[00:07:56.120 --> 00:07:58.520]  都會永遠記得這個樣子
[00:07:58.520 --> 00:08:00.560]  怎樣脫掉這件螞蟻呢
[00:08:00.560 --> 00:08:02.360]  是人生的智慧來的
[00:08:02.360 --> 00:08:03.880]  所以很多人看醫生
[00:08:03.880 --> 00:08:05.640]  很多人找學問
[00:08:05.640 --> 00:08:08.560]  很多人甚至找藥
[00:08:08.560 --> 00:08:10.040]  找靠山
[00:08:10.040 --> 00:08:11.960]  這個靠山是誰呢
[00:08:11.960 --> 00:08:14.080]  剛才我說的那個醫生也是
[00:08:14.080 --> 00:08:15.400]  他醫過很多人
[00:08:15.400 --> 00:08:17.400]  包括都醫不了一些人
[00:08:17.400 --> 00:08:18.720]  但是他都相信
[00:08:18.720 --> 00:08:21.600]  要找一個最真的能力在哪裏
[00:08:21.600 --> 00:08:22.920]  這個媽媽跟我說完之後
[00:08:22.920 --> 00:08:24.320]  我就鼓勵她
[00:08:24.320 --> 00:08:27.280]  我說你不要哭
[00:08:27.280 --> 00:08:31.360]  不如我找兩個人給你
[00:08:31.360 --> 00:08:32.960]  我認識兩個基督徒
[00:08:32.960 --> 00:08:35.440]  這個基督徒在十一月的時候
[00:08:35.440 --> 00:08:38.360]  跟我一起去溫哥華宣教
[00:08:38.360 --> 00:08:42.000]  他身體裏面有三個癌症
[00:08:42.000 --> 00:08:44.840]  在十三年內發生的
[00:08:44.840 --> 00:08:46.400]  到今天這個男士
[00:08:46.400 --> 00:08:49.080]  跟我同年都是六十歲
[00:08:49.080 --> 00:08:50.760]  他還爬龍船
[00:08:50.760 --> 00:08:52.280]  爬龍舟比賽
[00:08:52.280 --> 00:08:54.880]  還去跑馬拉松
[00:08:54.880 --> 00:08:57.880]  每個媽媽都見到 真這樣
[00:08:57.880 --> 00:08:59.440]  我說還有一樣東西特別
[00:08:59.440 --> 00:09:00.720]  二月二十五日
[00:09:00.720 --> 00:09:03.720]  我是浸信會一間神學院的輔導主任
[00:09:03.720 --> 00:09:05.360]  我是一個舊生
[00:09:05.360 --> 00:09:06.840]  當初他入神學院的時候
[00:09:06.840 --> 00:09:08.760]  還未結婚 是一個小女孩
[00:09:08.760 --> 00:09:10.520]  到現在十多年後結婚
[00:09:10.520 --> 00:09:11.640]  做了傳道人
[00:09:11.640 --> 00:09:13.120]  他有血癌
[00:09:13.120 --> 00:09:15.400]  不過診斷血癌的時候
[00:09:15.400 --> 00:09:17.360]  是七年前
[00:09:17.360 --> 00:09:19.560]  到今年二月二十五日他上台
[00:09:19.560 --> 00:09:20.800]  講見證
[00:09:20.800 --> 00:09:23.000]  我介紹他認識你兒子
[00:09:23.000 --> 00:09:24.840]  這個媽媽聽完之後
[00:09:24.840 --> 00:09:27.600]  這兩個朋友很激烈
[00:09:27.600 --> 00:09:29.560]  他眼淚忘記了哭
[00:09:29.560 --> 00:09:30.760]  他只想甚麼呢
[00:09:30.760 --> 00:09:33.200]  我想快點見這兩個人
[00:09:33.200 --> 00:09:34.920]  真的很聰明
[00:09:34.920 --> 00:09:36.920]  如果一個人繼續在哭
[00:09:36.920 --> 00:09:40.240]  不如找這個希望就好了
[00:09:40.240 --> 00:09:42.720]  不如找這個希望就好了
[00:09:42.720 --> 00:09:44.960]  繼續哭是解決不了
[00:09:44.960 --> 00:09:46.680]  你那個真正的麻衣
[00:09:46.680 --> 00:09:49.040]  這個疏勞 這個痛苦
[00:09:49.040 --> 00:09:50.280]  真的做不到
[00:09:50.280 --> 00:09:51.760]  我又見那個人
[00:09:51.760 --> 00:09:53.920]  真的可以丟掉那件麻衣
[00:09:53.920 --> 00:09:56.280]  你猜那個人是誰呢
[00:09:56.280 --> 00:09:57.680]  那個人和我很熟的
[00:09:57.680 --> 00:10:00.400]  就是我老婆的媽媽 就是我岳母
[00:10:00.400 --> 00:10:02.480]  我岳母呢
[00:10:02.480 --> 00:10:06.280]  在我四年前的十一月
[00:10:06.280 --> 00:10:08.440]  她生日之前那晚 星期六晚
[00:10:08.440 --> 00:10:10.280]  我去見她
[00:10:10.280 --> 00:10:12.880]  我要講我收藏在心
[00:10:12.880 --> 00:10:15.480]  兩年的秘密給她知道
[00:10:15.480 --> 00:10:16.560]  那個秘密就是
[00:10:16.560 --> 00:10:18.160]  她的女兒
[00:10:18.160 --> 00:10:21.000]  在兩個星期前已經死了
[00:10:21.000 --> 00:10:23.680]  就是我太太 胰臟癌死了
[00:10:23.680 --> 00:10:24.800]  她不知道的
[00:10:24.800 --> 00:10:26.760]  因為她女兒的樣子
[00:10:26.760 --> 00:10:28.640]  是不像癌症病的
[00:10:28.640 --> 00:10:29.400]  很感謝神
[00:10:29.400 --> 00:10:30.800]  我太太沒有掉頭髮
[00:10:30.800 --> 00:10:32.440]  沒有臉變黑
[00:10:32.440 --> 00:10:34.120]  又繼續這麼長一磅重
[00:10:34.120 --> 00:10:36.600]  又一個星期游水 游三十堂
[00:10:36.600 --> 00:10:38.000]  又和她吃自助餐
[00:10:38.000 --> 00:10:40.240]  所以看不到她女兒是胰臟癌的
[00:10:40.240 --> 00:10:42.240]  看不到
[00:10:42.240 --> 00:10:44.440]  我講給我岳母聽的時候
[00:10:44.440 --> 00:10:45.480]  岳母哭了
[00:10:45.480 --> 00:10:47.200]  我衡量了很多因素
[00:10:47.200 --> 00:10:49.120]  我岳母去教會去了兩年
[00:10:49.120 --> 00:10:50.920]  信了耶穌 洗了禮
[00:10:50.920 --> 00:10:52.480]  牧師警告我
[00:10:52.480 --> 00:10:55.680]  他說你告訴她
[00:10:55.680 --> 00:10:57.760]  他以前患狂躁症的
[00:10:57.760 --> 00:10:59.240]  他住十五樓的
[00:10:59.240 --> 00:11:00.400]  沒有窗花的
[00:11:00.400 --> 00:11:03.000]  你小心甚麼事
[00:11:03.000 --> 00:11:03.840]  他警告我
[00:11:03.840 --> 00:11:05.480]  你要小心處理這個
[00:11:05.480 --> 00:11:07.840]  公開這件事給她聽
[00:11:07.840 --> 00:11:09.440]  但我一定要講
[00:11:09.440 --> 00:11:10.520]  我不想瞞下去
[00:11:10.520 --> 00:11:12.600]  因為第二天
[00:11:12.600 --> 00:11:14.320]  就是她生日
[00:11:14.320 --> 00:11:15.960]  生日沒理由我藏起她女兒
[00:11:15.960 --> 00:11:17.120]  不能出來的
[00:11:17.120 --> 00:11:18.480]  為了講
[00:11:18.480 --> 00:11:20.040]  她哭得不得了
[00:11:20.040 --> 00:11:22.280]  她的痛哭哭得很厲害
[00:11:22.280 --> 00:11:23.160]  哭到怎樣呢
[00:11:23.160 --> 00:11:25.080]  哭到我舅仔在加拿大
[00:11:25.080 --> 00:11:26.360]  打一場電話回來
[00:11:26.360 --> 00:11:27.000]  想勸她
[00:11:27.000 --> 00:11:28.520]  叫拉仔勸她
[00:11:28.520 --> 00:11:30.520]  她都不聽
[00:11:30.520 --> 00:11:32.360]  一個死了女兒的感受
[00:11:32.360 --> 00:11:34.360]  真的很痛
[00:11:34.360 --> 00:11:35.520]  上帝救了她
[00:11:35.520 --> 00:11:37.120]  因為她信了耶穌
[00:11:37.120 --> 00:11:39.040]  所以耶穌多了一個力量
[00:11:39.040 --> 00:11:40.480]  你猜這個力量是甚麼呢
[00:11:40.480 --> 00:11:42.200]  就是她看著我哭
[00:11:42.200 --> 00:11:43.120]  看著我哭
[00:11:43.120 --> 00:11:45.680]  大家看到一些東西出來
[00:11:45.680 --> 00:11:47.160]  哭了一個半小時後
[00:11:47.160 --> 00:11:50.080]  她指著我
[00:11:50.080 --> 00:11:53.240]  你比我慘
[00:11:53.240 --> 00:11:54.880]  這個說話我聽了之後覺得
[00:11:54.880 --> 00:11:56.520]  嘩好正呀
[00:11:56.520 --> 00:11:57.800]  希望你
[00:11:57.800 --> 00:11:58.360]  為甚麼
[00:11:58.360 --> 00:12:00.840]  一個人如果見到有人比她慘
[00:12:00.840 --> 00:12:03.760]  是不同的
[00:12:03.760 --> 00:12:05.280]  你試一下不合格
[00:12:05.280 --> 00:12:06.680]  你旁邊那個更低分
[00:12:06.680 --> 00:12:08.480]  嘩你真是很舒服的
[00:12:08.480 --> 00:12:10.360]  真是很舒服的
[00:12:10.360 --> 00:12:11.320]  即是說
[00:12:11.320 --> 00:12:13.320]  突然覺得有人比你慘
[00:12:13.320 --> 00:12:15.000]  事實上我真是比她慘
[00:12:15.000 --> 00:12:17.440]  我娶了一個女兒三十年半
[00:12:17.440 --> 00:12:19.760]  我跟她住了三十年半
[00:12:19.760 --> 00:12:23.360]  她最近三十年半沒有一起住
[00:12:23.360 --> 00:12:25.880]  誰的失去的程度高呢
[00:12:25.880 --> 00:12:27.320]  是我高
[00:12:27.320 --> 00:12:28.640]  於是她立刻說
[00:12:28.640 --> 00:12:30.960]  你不要亂說話
[00:12:30.960 --> 00:12:32.200]  你保重
[00:12:32.200 --> 00:12:33.640]  你不要亂想事
[00:12:33.640 --> 00:12:36.600]  送她出電梯門
[00:12:36.600 --> 00:12:37.920]  嘩我告訴你
[00:12:37.920 --> 00:12:39.840]  當電梯門一關上的時候
[00:12:39.840 --> 00:12:43.360]  所有跟我一起的親戚
[00:12:43.360 --> 00:12:47.240]  我想不到上電梯的時候會發生甚麼事
[00:12:47.240 --> 00:12:48.760]  我只有想到最壞打算
[00:12:48.760 --> 00:12:49.960]  就是我找一位朋友
[00:12:49.960 --> 00:12:51.360]  是精神科醫生
[00:12:51.360 --> 00:12:52.880]  來跟她打針
[00:12:52.880 --> 00:12:54.240]  打鎮靜劑
[00:12:54.240 --> 00:12:55.440]  但想不到
[00:12:55.440 --> 00:12:57.600]  結果她笑
[00:12:57.600 --> 00:12:59.080]  還叫我明天記得
[00:12:59.080 --> 00:13:00.280]  我生日
[00:13:00.280 --> 00:13:02.520]  你記得來吃飯
[00:13:02.520 --> 00:13:05.040]  想不到
[00:13:05.040 --> 00:13:06.200]  我更加想不到
[00:13:06.200 --> 00:13:07.800]  原來是誰醫好她呢
[00:13:07.800 --> 00:13:09.160]  當然你知道是神
[00:13:09.160 --> 00:13:10.640]  但神的方法是甚麼呢
[00:13:10.640 --> 00:13:12.200]  原來兩年前
[00:13:12.200 --> 00:13:14.640]  有一群老友記在西環
[00:13:14.640 --> 00:13:15.960]  在他們的教會裡
[00:13:15.960 --> 00:13:17.040]  這群老友記
[00:13:17.040 --> 00:13:18.560]  其中一群年輕人
[00:13:18.560 --> 00:13:20.240]  是幫一個機構
[00:13:20.240 --> 00:13:23.040]  是露宿者機構做義工的
[00:13:23.040 --> 00:13:24.800]  我岳母也去了
[00:13:24.800 --> 00:13:27.000]  我岳母幫人家裝飯
[00:13:27.000 --> 00:13:30.160]  幫人家料理那些露宿者流浪漢
[00:13:30.160 --> 00:13:31.880]  認識了這群朋友
[00:13:31.880 --> 00:13:34.520]  這群義工其實有些是做老師的
[00:13:34.520 --> 00:13:36.200]  他們對我岳母很好
[00:13:36.200 --> 00:13:39.320]  他們一早知道我太太是有癌症的
[00:13:39.320 --> 00:13:40.640]  買了一個公仔
[00:13:40.640 --> 00:13:44.160]  一個大公仔給我岳母抱
[00:13:44.160 --> 00:13:46.560]  是一個很好的象徵
[00:13:46.560 --> 00:13:49.560]  好像投射你抱著一樣東西的感覺
[00:13:49.560 --> 00:13:51.400]  一個媽媽
[00:13:51.400 --> 00:13:52.480]  我最後跟他們吃飯時
[00:13:52.480 --> 00:13:53.840]  很感謝他們
[00:13:53.840 --> 00:13:58.600]  原來上帝一早預備了在兩年前
[00:13:58.600 --> 00:13:59.920]  有一群好朋友
[00:13:59.920 --> 00:14:02.600]  是一群教會有愛心的人
[00:14:02.600 --> 00:14:05.160]  做了岳母的好朋友
[00:14:05.160 --> 00:14:06.160]  所以聖經說得對
[00:14:06.160 --> 00:14:08.520]  哥倫多前書二章九節
[00:14:08.520 --> 00:14:12.520]  神為他所愛的人所預備的
[00:14:12.520 --> 00:14:14.800]  是人眼睛未能看見
[00:14:14.800 --> 00:14:17.000]  耳朵未曾聽見
[00:14:17.000 --> 00:14:19.200]  人心未曾想到的東西
[00:14:19.200 --> 00:14:22.040]  所以如果你有困難
[00:14:22.040 --> 00:14:25.400]  其實神早已預備了方法
[00:14:25.400 --> 00:14:27.560]  你快要遭遇
[00:14:27.560 --> 00:14:29.600]  既然有方法你還怕甚麼呢
[00:14:29.600 --> 00:14:31.440]  你真的不怕
[00:14:31.440 --> 00:14:34.760]  神是預備了的
[00:14:34.760 --> 00:14:36.200]  所以這是我的信心
[00:14:36.200 --> 00:14:38.280]  當時我見到他這樣
[00:14:38.280 --> 00:14:40.320]  我當然鎮定了很多
[00:14:40.320 --> 00:14:42.360]  其實我太太說的說話很好
[00:14:42.360 --> 00:14:46.600]  她說如果一個病令人害怕
[00:14:46.600 --> 00:14:49.000]  其實整個害怕的原因主要是甚麼呢
[00:14:49.000 --> 00:14:50.880]  就是那個消息
[00:14:50.880 --> 00:14:53.920]  有一個病大家知道叫抑鬱症
[00:14:53.920 --> 00:14:56.680]  抑鬱症實際上是控制了它
[00:14:56.680 --> 00:14:58.720]  就是創傷後遺症
[00:14:58.720 --> 00:15:01.520]  創傷後遺症就是你遇到一些事很不開心
[00:15:01.520 --> 00:15:02.800]  打擊
[00:15:02.800 --> 00:15:06.080]  這個打擊會令你遇到甚麼事
[00:15:06.080 --> 00:15:08.720]  這些事都馬上覺得
[00:15:08.720 --> 00:15:10.840]  又來過了
[00:15:10.840 --> 00:15:13.240]  真是好景不常
[00:15:13.240 --> 00:15:16.600]  風聲鶴雷草木皆兵
[00:15:16.600 --> 00:15:18.800]  抑鬱症如何康復呢
[00:15:18.800 --> 00:15:22.080]  首先治療創傷後遺症的效果
[00:15:22.080 --> 00:15:23.480]  原來真的可以治療
[00:15:23.480 --> 00:15:26.680]  2006年哈佛研究結果是
[00:15:26.680 --> 00:15:30.200]  原來哪個人有痛苦有打擊呢
[00:15:30.200 --> 00:15:32.720]  只要你相信就可以了
[00:15:32.720 --> 00:15:34.360]  你又說耶穌嗎
[00:15:34.360 --> 00:15:36.000]  他沒有說耶穌
[00:15:36.000 --> 00:15:37.760]  但他簡直就是耶穌
[00:15:37.760 --> 00:15:40.480]  他說只要你相信是天意就可以了
[00:15:40.480 --> 00:15:42.880]  你相信是天意呢
[00:15:42.880 --> 00:15:44.200]  你就會怎樣呢
[00:15:44.200 --> 00:15:45.520]  你就會覺得
[00:15:45.520 --> 00:15:48.080]  人沒辦法抵抗的
[00:15:48.080 --> 00:15:49.200]  所以你對兒子不合格
[00:15:49.200 --> 00:15:50.560]  你說天意
[00:15:50.560 --> 00:15:51.960]  即是
[00:15:51.960 --> 00:15:54.040]  你沒事的
[00:15:54.040 --> 00:15:55.840]  千萬不要說甚麼
[00:15:55.840 --> 00:15:58.240]  是有人害我的
[00:15:58.240 --> 00:15:59.280]  害我的
[00:15:59.280 --> 00:16:00.440]  補習生害我
[00:16:00.440 --> 00:16:01.240]  我老公害我
[00:16:01.240 --> 00:16:02.280]  不教好兒子
[00:16:02.280 --> 00:16:03.480]  那間學校害我
[00:16:03.480 --> 00:16:06.320]  弄到兒子這樣 我被人害的
[00:16:06.320 --> 00:16:08.200]  你一段時間都好不了
[00:16:08.200 --> 00:16:09.920]  覺得被人害
