
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹各位朋友早晨
[00:04:29.000 --> 00:04:32.000]  第三章九到二十節這個段落
[00:04:32.000 --> 00:04:34.000]  我們一起讀這一段
[00:04:34.000 --> 00:04:35.000]  九到十二節
[00:04:35.000 --> 00:04:37.000]  預備 一二三
[00:04:37.000 --> 00:04:39.000]  那又怎麼樣呢
[00:04:39.000 --> 00:04:41.000]  我們比他們強嗎
[00:04:41.000 --> 00:04:44.000]  絕不是 因我們已經指證
[00:04:44.000 --> 00:04:46.000]  猶太人和希臘人
[00:04:46.000 --> 00:04:48.000]  都在罪惡之下
[00:04:48.000 --> 00:04:50.000]  就如經上所記
[00:04:50.000 --> 00:04:54.000]  沒有二人 連一個也沒有
[00:04:54.000 --> 00:04:55.000]  沒有明白的
[00:04:55.000 --> 00:04:57.000]  沒有尋求神的
[00:04:57.000 --> 00:04:59.000]  人人偏離正路
[00:04:59.000 --> 00:05:02.000]  一同走向敗壞
[00:05:02.000 --> 00:05:03.000]  沒有行善的
[00:05:03.000 --> 00:05:06.000]  連一個也沒有
[00:05:06.000 --> 00:05:07.000]  你說什麼
[00:05:07.000 --> 00:05:09.000]  不知道說什麼有我們他們
[00:05:09.000 --> 00:05:13.000]  希望我們很快地回顧一下
[00:05:13.000 --> 00:05:15.000]  其實我們之前在講
[00:05:15.000 --> 00:05:17.000]  開始羅馬書到這裡
[00:05:17.000 --> 00:05:20.000]  大概講了什麼內容
[00:05:20.000 --> 00:05:22.000]  在羅馬書這裡
[00:05:22.000 --> 00:05:23.000]  是一章十八節到今天講
[00:05:23.000 --> 00:05:25.000]  三章二十節這個段落
[00:05:25.000 --> 00:05:27.000]  是羅馬書一個大段落
[00:05:27.000 --> 00:05:28.000]  一個完結
[00:05:28.000 --> 00:05:29.000]  說起開始
[00:05:29.000 --> 00:05:31.000]  一章中間到尾
[00:05:31.000 --> 00:05:35.000]  主要是保羅列出很多罪惡清單
[00:05:35.000 --> 00:05:39.000]  講述外邦人 希臘人
[00:05:39.000 --> 00:05:40.000]  等於是我們
[00:05:40.000 --> 00:05:43.000]  非猶太人就叫外邦人
[00:05:43.000 --> 00:05:45.000]  所以包括了我們
[00:05:45.000 --> 00:05:51.000]  講到我們都在罪惡之下
[00:05:51.000 --> 00:05:54.000]  這裡是講神的憤怒
[00:05:54.000 --> 00:05:56.000]  臨在罪人當中
[00:05:56.000 --> 00:05:58.000]  所以第一章保羅就講到這一點
[00:05:58.000 --> 00:06:00.000]  退到第二章
[00:06:00.000 --> 00:06:03.000]  對象指向猶太人
[00:06:03.000 --> 00:06:06.000]  講到猶太人有很多
[00:06:06.000 --> 00:06:08.000]  做得不對的地方
[00:06:08.000 --> 00:06:09.000]  很多的罪行
[00:06:09.000 --> 00:06:11.000]  所以同樣他們都不能夠
[00:06:11.000 --> 00:06:13.000]  逃脫神的審判
[00:06:13.000 --> 00:06:16.000]  到三章開頭那段落
[00:06:16.000 --> 00:06:17.000]  在兩個星期前
[00:06:17.000 --> 00:06:20.000]  李牧師跟我們宣講一個題目
[00:06:20.000 --> 00:06:23.000]  叫做被揀選的不要致辭
[00:06:23.000 --> 00:06:24.000]  意思是說
[00:06:24.000 --> 00:06:26.000]  猶太人你們是蒙福的
[00:06:26.000 --> 00:06:28.000]  你們是被神揀選的第一個民族
[00:06:28.000 --> 00:06:30.000]  不過你們不要驕傲
[00:06:30.000 --> 00:06:33.000]  上文我們講到這裡
[00:06:33.000 --> 00:06:36.000]  今天我們就講最後這段落
[00:06:36.000 --> 00:06:37.000]  最尾的部分
[00:06:37.000 --> 00:06:39.000]  就是三章九到二十節
[00:06:39.000 --> 00:06:40.000]  簡單來說
[00:06:40.000 --> 00:06:42.000]  它就是要總結
[00:06:42.000 --> 00:06:44.000]  猶太人和希臘人
[00:06:44.000 --> 00:06:46.000]  所有人都在罪惡之下
[00:06:46.000 --> 00:06:50.000]  然後這個是保羅的結論
[00:06:50.000 --> 00:06:52.000]  他怎樣去一些論據呢
[00:06:52.000 --> 00:06:54.000]  他就在中間很大的篇幅
[00:06:54.000 --> 00:06:56.000]  十到十八節
[00:06:56.000 --> 00:06:58.000]  就引用了很多舊約的聖經
[00:06:58.000 --> 00:07:01.000]  作為他的支持的論點
[00:07:01.000 --> 00:07:02.000]  到最後那兩節
[00:07:02.000 --> 00:07:03.000]  講完一大輪了
[00:07:03.000 --> 00:07:05.000]  結論就講回
[00:07:05.000 --> 00:07:07.000]  其實講的東西
[00:07:07.000 --> 00:07:10.000]  對象都是適用於猶太人身上的
[00:07:10.000 --> 00:07:11.000]  好了
[00:07:11.000 --> 00:07:13.000]  我們了解了大概的脈絡之後
[00:07:13.000 --> 00:07:17.000]  回到我們講三章九節那裡
[00:07:17.000 --> 00:07:18.000]  三章九節那裡
[00:07:18.000 --> 00:07:21.000]  保羅一開始就提出了兩個問題
[00:07:21.000 --> 00:07:24.000]  他說我們又怎麼樣
[00:07:24.000 --> 00:07:25.000]  我們比他強嗎
[00:07:25.000 --> 00:07:27.000]  其實那裡在講什麼呢
[00:07:27.000 --> 00:07:28.000]  就是保羅說
[00:07:28.000 --> 00:07:30.000]  我們猶太人
[00:07:30.000 --> 00:07:31.000]  保羅自己也是猶太人
[00:07:31.000 --> 00:07:33.000]  他說我們猶太人
[00:07:33.000 --> 00:07:36.000]  是不是比外邦人更加強
[00:07:36.000 --> 00:07:37.000]  有優勢呢
[00:07:37.000 --> 00:07:39.000]  如果我們看回上文下理
[00:07:39.000 --> 00:07:42.000]  其實真的猶太人真的有優勢
[00:07:42.000 --> 00:07:43.000]  剛才講
[00:07:43.000 --> 00:07:45.000]  他是被神簡宣的第一個民族
[00:07:45.000 --> 00:07:46.000]  所以他們覺得
[00:07:46.000 --> 00:07:48.000]  我們自己是很優越的
[00:07:48.000 --> 00:07:49.000]  除此之外
[00:07:49.000 --> 00:07:51.000]  聖經也有講到
[00:07:51.000 --> 00:07:52.000]  神一章
[00:07:52.000 --> 00:07:53.000]  神的聖言
[00:07:53.000 --> 00:07:55.000]  舊約的律法書
[00:07:55.000 --> 00:07:56.000]  都交給他們的
[00:07:56.000 --> 00:07:59.000]  所以他們是有特別的優勢
[00:07:59.000 --> 00:08:00.000]  但是在這裡
[00:08:00.000 --> 00:08:01.000]  保羅在三章九節
[00:08:01.000 --> 00:08:02.000]  提出這兩個問題
[00:08:02.000 --> 00:08:04.000]  就作出了一個結論
[00:08:04.000 --> 00:08:06.000]  他說絕不是很有優勢
[00:08:06.000 --> 00:08:07.000]  為什麼呢
[00:08:07.000 --> 00:08:10.000]  他說因為我們已經指證
[00:08:10.000 --> 00:08:11.000]  因為剛才講
[00:08:11.000 --> 00:08:15.000]  他羅列了很多的證據
[00:08:15.000 --> 00:08:18.000]  他們其實都跟外邦人沒有分別
[00:08:18.000 --> 00:08:19.000]  所以他下了一個結論
[00:08:19.000 --> 00:08:24.000]  猶太人和希臘人都在罪惡之下
[00:08:24.000 --> 00:08:26.000]  這裡指出他們
[00:08:26.000 --> 00:08:29.000]  都是跟外邦人沒有分別
[00:08:29.000 --> 00:08:30.000]  可能你會問
[00:08:30.000 --> 00:08:32.000]  究竟什麼叫做在罪惡之下
[00:08:32.000 --> 00:08:34.000]  罪惡權勢之下
[00:08:34.000 --> 00:08:35.000]  是什麼呢
[00:08:35.000 --> 00:08:38.000]  可能有人會以為罪
[00:08:38.000 --> 00:08:41.000]  可能是一股外來的力量
[00:08:41.000 --> 00:08:42.000]  進入我們的心裡
[00:08:42.000 --> 00:08:45.000]  叫我們去做一些壞事
[00:08:45.000 --> 00:08:46.000]  罪的意識
[00:08:46.000 --> 00:08:48.000]  叫我們去犯罪
[00:08:48.000 --> 00:08:50.000]  其實不是這樣
[00:08:50.000 --> 00:08:52.000]  可能你曾經也聽過
[00:08:52.000 --> 00:08:56.000]  關於罪的定義是什麼呢
[00:08:56.000 --> 00:08:58.000]  就是這樣
[00:08:58.000 --> 00:08:59.000]  看到射起箭嗎
[00:08:59.000 --> 00:09:01.000]  去到哪裡
[00:09:01.000 --> 00:09:02.000]  射到周邊
[00:09:02.000 --> 00:09:04.000]  射不到中間
[00:09:04.000 --> 00:09:06.000]  罪的意思在原文裡講到
[00:09:06.000 --> 00:09:07.000]  我們達不到目標
[00:09:07.000 --> 00:09:08.000]  其實我們射箭
[00:09:08.000 --> 00:09:09.000]  都希望射到中間
[00:09:09.000 --> 00:09:10.000]  黃色那裡
[00:09:10.000 --> 00:09:12.000]  就是達到目標
[00:09:12.000 --> 00:09:13.000]  現在罪的意思是
[00:09:13.000 --> 00:09:14.000]  達不到目標
[00:09:14.000 --> 00:09:15.000]  去到外面
[00:09:15.000 --> 00:09:16.000]  意思就是說
[00:09:16.000 --> 00:09:20.000]  達不到神給我們的要求
[00:09:20.000 --> 00:09:22.000]  以致講到我們
[00:09:22.000 --> 00:09:24.000]  人離開了神
[00:09:24.000 --> 00:09:26.000]  跟神分隔
[00:09:26.000 --> 00:09:28.000]  我們想的東西
[00:09:28.000 --> 00:09:29.000]  說的東西
[00:09:29.000 --> 00:09:30.000]  做的東西
[00:09:30.000 --> 00:09:31.000]  都是以自我為中心
[00:09:31.000 --> 00:09:33.000]  因為這個緣故
[00:09:33.000 --> 00:09:35.000]  我們的狀態
[00:09:35.000 --> 00:09:36.000]  就在罪惡的權勢之下
[00:09:36.000 --> 00:09:39.000]  以致我們代入在罪裡面
[00:09:39.000 --> 00:09:42.000]  去做很多不好的行為
[00:09:42.000 --> 00:09:43.000]  相反來說
[00:09:43.000 --> 00:09:46.000]  什麼叫做可以無罪呢
[00:09:46.000 --> 00:09:48.000]  我們都知道神是
[00:09:48.000 --> 00:09:50.000]  一位愛我們的神
[00:09:50.000 --> 00:09:51.000]  也是公義
[00:09:51.000 --> 00:09:53.000]  聖潔的神
[00:09:53.000 --> 00:09:54.000]  正如剛才所講
[00:09:54.000 --> 00:09:57.000]  當我們的箭向中間的時候
[00:09:57.000 --> 00:09:59.000]  去做神要求我們做的事
[00:09:59.000 --> 00:10:00.000]  順服祂的話語
[00:10:00.000 --> 00:10:01.000]  遵守祂的約
[00:10:01.000 --> 00:10:03.000]  以神為中心
[00:10:03.000 --> 00:10:05.000]  跟神建立一個和好關係
[00:10:05.000 --> 00:10:07.000]  去聽從神的教導
[00:10:07.000 --> 00:10:09.000]  這個就是行善
[00:10:09.000 --> 00:10:11.000]  就是義的意思
[00:10:11.000 --> 00:10:13.000]  所以在這裡我們看到
[00:10:13.000 --> 00:10:15.000]  保羅就是去指證
[00:10:15.000 --> 00:10:18.000]  猶太人同樣都犯了罪
[00:10:18.000 --> 00:10:22.000]  違反了神秘的律法
[00:10:22.000 --> 00:10:24.000]  雖然他有很多的道理
[00:10:24.000 --> 00:10:27.000]  知道哪些是應該行善的事
[00:10:27.000 --> 00:10:28.000]  哪些是行惡
[00:10:28.000 --> 00:10:29.000]  不要做的
[00:10:29.000 --> 00:10:30.000]  知道的
[00:10:30.000 --> 00:10:33.000]  不過他都沒有能力去做得到
[00:10:33.000 --> 00:10:34.000]  都違反了
[00:10:34.000 --> 00:10:35.000]  所以這裡
[00:10:35.000 --> 00:10:36.000]  保羅的力證就是說
[00:10:36.000 --> 00:10:39.000]  外邦人跟他們都是一樣
[00:10:39.000 --> 00:10:40.000]  他們比外邦人
[00:10:40.000 --> 00:10:42.000]  沒有什麼特別的優勢
[00:10:42.000 --> 00:10:44.000]  同樣都在罪惡之下
[00:10:44.000 --> 00:10:49.000]  說了這個論點之後
[00:10:49.000 --> 00:10:50.000]  保羅就說了一個論據
[00:10:50.000 --> 00:10:54.000]  就是剛才說的十到十八節
[00:10:54.000 --> 00:10:56.000]  是羅列了一段經文
[00:10:56.000 --> 00:10:59.000]  是出自舊約很多段聖經
[00:10:59.000 --> 00:11:02.000]  保羅不是逐個字去抄襲他
[00:11:02.000 --> 00:11:05.000]  就是用他的意思去寫羅馬書
[00:11:05.000 --> 00:11:07.000]  這一段十到十八節
[00:11:07.000 --> 00:11:08.000]  他想說明什麼呢
[00:11:08.000 --> 00:11:09.000]  就是說
[00:11:09.000 --> 00:11:11.000]  三章十字那裡說
[00:11:11.000 --> 00:11:12.000]  如經上所記
[00:11:12.000 --> 00:11:15.000]  沒有二人 連一個也沒有
[00:11:15.000 --> 00:11:16.000]  沒有明白的
[00:11:16.000 --> 00:11:18.000]  沒有尋求神的
[00:11:18.000 --> 00:11:20.000]  人人都偏離正路
[00:11:20.000 --> 00:11:22.000]  一同走向敗壞
[00:11:22.000 --> 00:11:24.000]  這一段羅馬書
[00:11:24.000 --> 00:11:27.000]  三章十到十二節就是引字
[00:11:27.000 --> 00:11:29.000]  剛剛大家在POWER POUNDS看到
[00:11:29.000 --> 00:11:31.000]  就是詩篇十四篇
[00:11:31.000 --> 00:11:32.000]  一到三節
[00:11:32.000 --> 00:11:34.000]  以及傳道書七章二十節那裡
[00:11:34.000 --> 00:11:36.000]  同樣都是說到
[00:11:36.000 --> 00:11:40.000]  引的心是沒有上帝
[00:11:40.000 --> 00:11:42.000]  沒有一個願意行善的
[00:11:42.000 --> 00:11:45.000]  在十四章二節詩篇那裡說
[00:11:45.000 --> 00:11:48.000]  原來神在天上看世人
[00:11:48.000 --> 00:11:50.000]  看著我們
[00:11:50.000 --> 00:11:52.000]  他會很期望找一些人
[00:11:52.000 --> 00:11:55.000]  有沒有願意去尋求神的人
[00:11:55.000 --> 00:11:57.000]  願意去明白他話語的人
[00:11:57.000 --> 00:11:58.000]  但是很可惜
[00:11:58.000 --> 00:11:59.000]  人因為剛才說
[00:11:59.000 --> 00:12:01.000]  我們在罪惡權勢之下
[00:12:01.000 --> 00:12:03.000]  都是自我為中心的時候
[00:12:03.000 --> 00:12:05.000]  都偏向正路
[00:12:05.000 --> 00:12:07.000]  一同變為污穢
[00:12:07.000 --> 00:12:11.000]  所以我們人就跌入敗壞當中
[00:12:11.000 --> 00:12:13.000]  這裡就用污穢去形容
[00:12:13.000 --> 00:12:16.000]  有些譯本就說是敗壞
[00:12:16.000 --> 00:12:18.000]  無用的意思
[00:12:18.000 --> 00:12:22.000]  意思是我們不懂得以善去待人
[00:12:22.000 --> 00:12:25.000]  而且這裡保羅一次一次強調
[00:12:25.000 --> 00:12:28.000]  在當中去尋找
[00:12:28.000 --> 00:12:29.000]  一個也好
[00:12:29.000 --> 00:12:33.000]  一個也找不到
[00:12:33.000 --> 00:12:36.000]  這裡保羅向猶太人提出的起訴
[00:12:36.000 --> 00:12:39.000]  指出猶太人和外邦人
[00:12:39.000 --> 00:12:41.000]  都同樣在罪惡權勢之下
[00:12:41.000 --> 00:12:43.000]  意思就是說
[00:12:43.000 --> 00:12:47.000]  其實人人都在罪惡的奴役之下
[00:12:47.000 --> 00:12:49.000]  提到罪的普遍性
[00:12:49.000 --> 00:12:51.000]  當我們在處境的時候
[00:12:51.000 --> 00:12:55.000]  我們人又會有什麼行為表現
[00:12:55.000 --> 00:12:58.000]  以及我們為什麼會做這些事呢
[00:12:58.000 --> 00:13:01.000]  我們到第二個段落
[00:13:01.000 --> 00:13:06.000]  就是人因為不敬畏上帝就行惡事
[00:13:06.000 --> 00:13:08.000]  這段落我們看第十八節
[00:13:08.000 --> 00:13:09.000]  我們一起讀
[00:13:09.000 --> 00:13:11.000]  預備一二三
[00:13:11.000 --> 00:13:14.000]  他們眼中不怕神
[00:13:14.000 --> 00:13:16.000]  在新漢語譯本
[00:13:16.000 --> 00:13:18.000]  它是按原文翻譯
[00:13:18.000 --> 00:13:21.000]  不怕神的意思是不敬畏上帝
[00:13:21.000 --> 00:13:23.000]  即是沒有以神為神
[00:13:23.000 --> 00:13:25.000]  就跟神分開
[00:13:25.000 --> 00:13:27.000]  不以神的
[00:13:27.000 --> 00:13:29.000]  你說什麼要誠實
[00:13:29.000 --> 00:13:30.000]  要善待人
[00:13:30.000 --> 00:13:32.000]  我不想被這些規範
[00:13:32.000 --> 00:13:34.000]  就跟神分隔
[00:13:34.000 --> 00:13:37.000]  要過自己想要過怎樣的生活
[00:13:37.000 --> 00:13:38.000]  所以在這裡
[00:13:38.000 --> 00:13:40.000]  保羅分開兩個段落
[00:13:40.000 --> 00:13:44.000]  在十三十四節講到
[00:13:44.000 --> 00:13:47.000]  首先講在言語上有什麼不對
[00:13:47.000 --> 00:13:50.000]  然後在第二個段落講在行為上
[00:13:50.000 --> 00:13:51.000]  我們先來看
[00:13:51.000 --> 00:13:53.000]  第十三第十四節
[00:13:53.000 --> 00:13:55.000]  講到在言語方面
[00:13:55.000 --> 00:13:57.000]  保羅引用詩篇
[00:13:57.000 --> 00:14:02.000]  講到人們說話又到了什麼境況當中
[00:14:02.000 --> 00:14:05.000]  他說我們會說
[00:14:05.000 --> 00:14:09.000]  他們的喉嚨是躺開的墳墓
[00:14:09.000 --> 00:14:11.000]  舌頭是玩弄鬼
[00:14:11.000 --> 00:14:14.000]  嘴唇是毒蛇的毒液
[00:14:14.000 --> 00:14:17.000]  滿口是咒罵苦毒
[00:14:17.000 --> 00:14:22.000]  這些是引致在詩篇的經文當中
[00:14:22.000 --> 00:14:27.000]  你會見到裡面的內容都差不多
[00:14:27.000 --> 00:14:32.000]  這裡我們很想看在第十三節
[00:14:32.000 --> 00:14:34.000]  中間一節他說
[00:14:34.000 --> 00:14:36.000]  他們的舌頭玩弄鬼渣
[00:14:36.000 --> 00:14:39.000]  其實是講到人性的持續
[00:14:39.000 --> 00:14:42.000]  不斷去行鬼渣欺騙的事
[00:14:42.000 --> 00:14:46.000]  即是說不是偶爾去做一件不對的事
[00:14:46.000 --> 00:14:49.000]  原來我們本性都會喜歡去行惡
[00:14:49.000 --> 00:14:53.000]  這段我們看看保羅怎樣講到
[00:14:53.000 --> 00:14:55.000]  我們有口舌的罪
[00:14:55.000 --> 00:14:58.000]  你嘗試想想什麼叫做
[00:14:58.000 --> 00:15:01.000]  他們的喉嚨是躺開的墳墓
[00:15:01.000 --> 00:15:05.000]  他其實是用一些意象的意思
[00:15:05.000 --> 00:15:08.000]  想像到在墳墓打開時
[00:15:08.000 --> 00:15:10.000]  就見到一些毒氣飄出來
[00:15:10.000 --> 00:15:14.000]  其實他是想反映象徵意義
[00:15:14.000 --> 00:15:18.000]  就是說人的心是多麼敗壞
[00:15:18.000 --> 00:15:23.000]  喜歡去講一些惡毒、咒罵人的說話
[00:15:23.000 --> 00:15:28.000]  看到人有欺詐人的本相
[00:15:28.000 --> 00:15:30.000]  我們頂著你會想
[00:15:30.000 --> 00:15:35.000]  為什麼人會這麼喜歡欺騙人呢
[00:15:35.000 --> 00:15:37.000]  我們在香港很多年
[00:15:37.000 --> 00:15:40.000]  這幾年都經歷過很多欺詐的事件
[00:15:40.000 --> 00:15:43.000]  騙案,即是那些電話騙案
[00:15:43.000 --> 00:15:46.000]  甚至騙去柬埔寨做一些非法的事
[00:15:46.000 --> 00:15:50.000]  很多人的心都會做這些壞事
[00:15:50.000 --> 00:15:51.000]  為什麼呢?
[00:15:51.000 --> 00:15:52.000]  可能我們都會想
[00:15:52.000 --> 00:15:55.000]  他要騙你當然有目的
[00:15:55.000 --> 00:15:57.000]  可能為了錢?
[00:15:57.000 --> 00:16:00.000]  為了一些地位?
[00:16:00.000 --> 00:16:03.000]  還是為了一些權力?
[00:16:03.000 --> 00:16:05.000]  還是為了一些他想達到的東西?
[00:16:05.000 --> 00:16:09.000]  所以他深仇遠慮去想一些方法
[00:16:09.000 --> 00:16:10.000]  表面上是看不出來的
[00:16:10.000 --> 00:16:13.000]  但是他想做一些事
[00:16:13.000 --> 00:16:15.000]  達到一些目的
[00:16:15.000 --> 00:16:16.000]  不知道弟兄姊妹
[00:16:16.000 --> 00:16:18.000]  你在做人這麼多年
[00:16:18.000 --> 00:16:19.000]  日子裏面
[00:16:19.000 --> 00:16:21.000]  你有沒有遇過這種人?
[00:16:21.000 --> 00:16:22.000]  當你細心去留意
[00:16:22.000 --> 00:16:25.000]  有時可能會在我們身邊出現
[00:16:25.000 --> 00:16:28.000]  表面上是沒有什麼問題
