
[00:00:00.000 --> 00:00:03.000]  大英之門平安
[00:01:55.000 --> 00:01:59.000]  每年的受苦節、復活節的講道很難講
[00:01:59.000 --> 00:02:02.000]  就是覺得每年的受難節和復活節的講道
[00:02:02.000 --> 00:02:04.000]  都是很難的
[00:02:04.000 --> 00:02:08.000]  因為很多時候最精華的內容
[00:02:08.000 --> 00:02:11.000]  其實非言語可以表達得到
[00:02:11.000 --> 00:02:14.000]  因為其實很多精華的內容
[00:02:14.000 --> 00:02:16.000]  不是言語可以表達的
[00:02:16.000 --> 00:02:18.000]  而是需要你去感受
[00:02:18.000 --> 00:02:20.000]  所以唱詩歌就很好
[00:02:20.000 --> 00:02:22.000]  所以唱詩真的是很好的
[00:02:22.000 --> 00:02:25.000]  唱詩歌你聽了幾十次、唱了幾十次
[00:02:25.000 --> 00:02:27.000]  你不會覺得又是炒爛飯
[00:02:27.000 --> 00:02:30.000]  就詩歌就算你唱了幾十次
[00:02:30.000 --> 00:02:32.000]  你也不覺得是在炒冷飯
[00:02:32.000 --> 00:02:34.000]  但是講道不一樣
[00:02:34.000 --> 00:02:36.000]  但是講道就不一樣了
[00:02:36.000 --> 00:02:41.000]  但是相信這個都是一個很重要的一個時間
[00:02:41.000 --> 00:02:43.000]  讓我們思想十字架對我們的意義
[00:02:43.000 --> 00:02:46.000]  當然我們也還是要知道
[00:02:46.000 --> 00:02:48.000]  這是一個很重要的時刻
[00:02:48.000 --> 00:02:50.000]  讓我們思想十字架的意義
[00:02:50.000 --> 00:02:52.000]  當我們思想十字架的時候
[00:02:52.000 --> 00:02:54.000]  你不知道有沒有想過
[00:02:54.000 --> 00:02:56.000]  其實我們今天怎麼看這個世界
[00:02:56.000 --> 00:02:59.000]  是需要用十字架的眼光來看的呢
[00:02:59.000 --> 00:03:01.000]  當我們思想十字架的時候
[00:03:01.000 --> 00:03:03.000]  不知道你有沒有想過
[00:03:03.000 --> 00:03:05.000]  我們看待今天的世界是
[00:03:05.000 --> 00:03:07.000]  需要用十字架的眼光來看的
[00:03:07.000 --> 00:03:10.000]  如果你看這個世界現在是一片美好的時候
[00:03:10.000 --> 00:03:13.000]  我保證你平時一定不會想十字架
[00:03:13.000 --> 00:03:16.000]  如果你看待這個世界是一片美好
[00:03:16.000 --> 00:03:19.000]  我估計你都不會想到十字架這件事的
[00:03:19.000 --> 00:03:21.000]  最多就是你做基督徒
[00:03:21.000 --> 00:03:23.000]  現在過受撫節的時候
[00:03:23.000 --> 00:03:29.000]  就可能參加一下一些有關受撫節的內容
[00:03:29.000 --> 00:03:30.000]  最多就是作為基督徒
[00:03:30.000 --> 00:03:32.000]  你就是在受難節的時候
[00:03:32.000 --> 00:03:36.000]  參加一些關於受難節的一些活動、內容
[00:03:36.000 --> 00:03:40.000]  因為受撫十字架是
[00:03:40.000 --> 00:03:44.000]  在黑暗的地方給我們思想到
[00:03:44.000 --> 00:03:47.000]  神為我們背我們的重擔
[00:03:47.000 --> 00:03:51.000]  因為十字架是在黑暗的地方
[00:03:51.000 --> 00:03:54.000]  讓我們來思考神為我們背十字架
[00:03:54.000 --> 00:03:56.000]  如果你根本是不感覺到
[00:03:56.000 --> 00:03:58.000]  這個世界很黑暗的時候
[00:03:58.000 --> 00:04:00.000]  我們也不覺得需要有什麼十字架
[00:04:00.000 --> 00:04:02.000]  如果你不覺得這個世界是黑暗的
[00:04:02.000 --> 00:04:05.000]  其實你也不覺得我們需要十字架
[00:04:05.000 --> 00:04:07.000]  最近不知道大家有沒有聽新聞
[00:04:07.000 --> 00:04:11.000]  最近不知道大家有沒有聽見這些新聞呢
[00:04:11.000 --> 00:04:18.000]  最多的當然就是現在美國和伊朗在打仗
[00:04:18.000 --> 00:04:22.000]  最多的就是美國和伊朗正在打仗是嗎
[00:04:22.000 --> 00:04:28.000]  其實不經不覺俄羅斯和烏克蘭也打了仗四年
[00:04:28.000 --> 00:04:32.000]  其實不知不覺俄羅斯和烏克蘭打仗也已經四年了
[00:04:32.000 --> 00:04:34.000]  可能其實已經見怪不怪
[00:04:34.000 --> 00:04:37.000]  其實好像已經見怪不怪了
[00:04:37.000 --> 00:04:41.000]  我前幾天我看新聞的時候就發覺
[00:04:41.000 --> 00:04:43.000]  都很少報導
[00:04:43.000 --> 00:04:47.000]  我在看新聞的時候都發現好像很少報導這件事了
[00:04:47.000 --> 00:04:51.000]  我要特地去找的時候就找到一兩條
[00:04:51.000 --> 00:04:53.000]  當我專門去找的時候呢
[00:04:53.000 --> 00:04:55.000]  才找到了一兩條而已
[00:04:55.000 --> 00:04:59.000]  最近就說俄羅斯有些無人機
[00:04:59.000 --> 00:05:01.000]  炸了烏克蘭的一個醫院
[00:05:01.000 --> 00:05:04.000]  連那些嬰兒都要逃難
[00:05:04.000 --> 00:05:06.000]  就是講俄羅斯的無人機
[00:05:06.000 --> 00:05:09.000]  炸了烏克蘭的一間兒童醫院
[00:05:09.000 --> 00:05:11.000]  很多的小朋友都要逃難
[00:05:11.000 --> 00:05:13.000]  因為都已經見怪不怪了
[00:05:13.000 --> 00:05:15.000]  根本都不報導了
[00:05:15.000 --> 00:05:17.000]  因為已經見怪不怪了
[00:05:17.000 --> 00:05:18.000]  所以根本就不報導了
[00:05:18.000 --> 00:05:22.000]  接著又看看除了這兩場打仗
[00:05:22.000 --> 00:05:23.000]  還有什麼新聞呢
[00:05:23.000 --> 00:05:25.000]  緊接著想一想
[00:05:25.000 --> 00:05:28.000]  除了這兩場戰爭以外還有什麼新聞呢
[00:05:28.000 --> 00:05:33.000]  原來其實這個世界很多地方都沒有人報導
[00:05:33.000 --> 00:05:34.000]  是很黑暗的
[00:05:34.000 --> 00:05:37.000]  其實這個世界有很多的地方沒有人報導
[00:05:37.000 --> 00:05:39.000]  其實都是很黑暗的
[00:05:39.000 --> 00:05:42.000]  蘇丹內戰你不知道有沒有聽過
[00:05:42.000 --> 00:05:45.000]  蘇丹內戰不知道你有沒有聽過
[00:05:45.000 --> 00:05:47.000]  已經內戰了幾年了
[00:05:47.000 --> 00:05:49.000]  已經內戰了好幾年了
[00:05:49.000 --> 00:05:56.000]  而很多小朋友是被人抓去做奴隸的
[00:05:56.000 --> 00:05:59.000]  很多的孩子被人抓去做奴隸
[00:05:59.000 --> 00:06:01.000]  他們抓那些小朋友之前
[00:06:01.000 --> 00:06:04.000]  有些是先殺死他們的父母
[00:06:04.000 --> 00:06:07.000]  在很多小孩子被抓之前
[00:06:07.000 --> 00:06:09.000]  是要把他們的父母殺死的
[00:06:09.000 --> 00:06:12.000]  整個世界其實都是很多黑暗的地方
[00:06:12.000 --> 00:06:15.000]  整個世界其實都有很多黑暗的地方
[00:06:15.000 --> 00:06:18.000]  但可能因為我們活在一個很舒服的環境
[00:06:18.000 --> 00:06:23.000]  我們好像都不想去留意任何的黑暗
[00:06:23.000 --> 00:06:26.000]  但好像我們因為生活在一個很舒適的環境當中
[00:06:26.000 --> 00:06:30.000]  所以我們根本就不想去思考這些黑暗的事情
[00:06:30.000 --> 00:06:34.000]  但是聖經給我們另外一個角度去看這個世界
[00:06:34.000 --> 00:06:39.000]  但是聖經給我們另外一個角度去看待這個世界
[00:06:39.000 --> 00:06:41.000]  沒錯這個世界一開始的時候
[00:06:41.000 --> 00:06:44.000]  神創造的一切都是好的
[00:06:44.000 --> 00:06:49.000]  其實一開始的時候神創造這個世界都是好的
[00:06:49.000 --> 00:06:54.000]  但是有一種黑暗好像就把神創造的
[00:06:54.000 --> 00:06:57.000]  好的一種光明去遮蔽
[00:06:57.000 --> 00:07:03.000]  但是有一種黑暗好像是把神創造的這些好的光明給遮蓋了
[00:07:03.000 --> 00:07:06.000]  整個聖經的故事根本就是在講這件事
[00:07:06.000 --> 00:07:09.000]  整個聖經的故事其實就是在講這件事
[00:07:09.000 --> 00:07:12.000]  就是一去到創世紀第三章之後
[00:07:12.000 --> 00:07:18.000]  根本就是講到神要怎樣去把黑暗的世界恢復光明
[00:07:18.000 --> 00:07:20.000]  其實在創世紀第三章之後
[00:07:20.000 --> 00:07:26.000]  就是一直在講神怎樣把這個黑暗的世界恢復到光明
[00:07:26.000 --> 00:07:29.000]  神做了很多事
[00:07:29.000 --> 00:07:37.000]  之前就試過用羅亞來重新開始
[00:07:37.000 --> 00:07:41.000]  之前就試過使用諾亞來恢復
[00:07:41.000 --> 00:07:49.000]  跟著又找阿巴拉罕一家人又重新開始試過
[00:07:49.000 --> 00:07:54.000]  跟著找以色列人的時候又讓他們頒布律法
[00:07:54.000 --> 00:07:57.000]  讓他們又重新開始試過
[00:07:57.000 --> 00:08:02.000]  跟著又對以色列人又頒布律法又重新再試過
[00:08:02.000 --> 00:08:08.000]  跟著頒布完律法根本是很戲劇化的
[00:08:08.000 --> 00:08:11.000]  跟著又弄了金牛族出來大家都知道
[00:08:11.000 --> 00:08:15.000]  那麼頒布律法其實有戲劇化的大家都知道
[00:08:15.000 --> 00:08:20.000]  跟著又找一個神所喜悅的人做皇帝
[00:08:20.000 --> 00:08:22.000]  大衛重新開始又試過
[00:08:22.000 --> 00:08:27.000]  緊接著又簡選了一個人大衛又來重新試過
[00:08:27.000 --> 00:08:31.000]  跟著又甚至乎連葛珈芒亡了
[00:08:31.000 --> 00:08:33.000]  亡了葛之後
[00:08:33.000 --> 00:08:39.000]  讓他們重新開始在耶穌時代神自己來到
[00:08:39.000 --> 00:08:41.000]  又重新開始又再一次嘗試
[00:08:41.000 --> 00:08:49.000]  甚至國破家亡之後又派了耶穌又重新來試過一次
[00:08:49.000 --> 00:08:55.000]  你看到整個聖經的故事就是神不斷不斷地來嘗試
[00:08:55.000 --> 00:09:00.000]  其實整個聖經故事我們看到神就是不斷不斷地來嘗試
[00:09:00.000 --> 00:09:05.000]  我不知道你小時候有沒有玩煲蠟的中秋節
[00:09:05.000 --> 00:09:07.000]  煲蠟
[00:09:07.000 --> 00:09:13.000]  就是點蠟燭玩蠟燭玩火
[00:09:13.000 --> 00:09:17.000]  不知道你小時候有沒有玩過蠟燭
[00:09:17.000 --> 00:09:23.000]  中秋節很多時候在香港是下雨的
[00:09:23.000 --> 00:09:26.000]  不知道你記不記得夜晚很多時候下雨
[00:09:26.000 --> 00:09:30.000]  中秋節的時候在香港一般都是在下雨的
[00:09:30.000 --> 00:09:32.000]  不知道你記不記得
[00:09:32.000 --> 00:09:36.000]  通常有三個中秋節起碼有兩個中秋節下雨
[00:09:36.000 --> 00:09:39.000]  起碼有兩三個小時都是要下雨的
[00:09:39.000 --> 00:09:41.000]  但是我們又很喜歡玩火
[00:09:41.000 --> 00:09:44.000]  但是我們很喜歡玩火的
[00:09:44.000 --> 00:09:49.000]  落著雨在外面點蠟燭
[00:09:49.000 --> 00:09:53.000]  儘管外面下雨我們也去點蠟燭
[00:09:53.000 --> 00:09:56.000]  我們發現其實是很狼狽的
[00:09:56.000 --> 00:09:58.000]  其實你發現很狼狽的了
[00:09:58.000 --> 00:10:03.000]  一邊點了很久終於點了
[00:10:03.000 --> 00:10:08.000]  點了很長時間是濕的終於燃起來了
[00:10:08.000 --> 00:10:13.000]  燃了一會有風一吹又熄了
[00:10:13.000 --> 00:10:15.000]  燃了一會風一吹又滅了
[00:10:15.000 --> 00:10:18.000]  然後又要重新再點過
[00:10:18.000 --> 00:10:21.000]  緊接著又要重新再點
[00:10:21.000 --> 00:10:24.000]  整個過程是不斷地重重複複
[00:10:24.000 --> 00:10:27.000]  整個過程就不斷地這樣重複
[00:10:27.000 --> 00:10:32.000]  有時候我看聖經的故事的時候
[00:10:32.000 --> 00:10:36.000]  其實某個角度神都好像是在做相同的事情
[00:10:36.000 --> 00:10:40.000]  有的時候我看聖經感覺到神好像是在做相同的事情
[00:10:40.000 --> 00:10:44.000]  每一次人對於神的背弱
[00:10:44.000 --> 00:10:47.000]  每一次人對於神的背弱
[00:10:47.000 --> 00:10:50.000]  而神又要重新開始了
[00:10:50.000 --> 00:10:54.000]  就好像那些火光點著了又熄了
[00:10:54.000 --> 00:10:58.000]  就好像那些火光點著了又熄了
[00:10:58.000 --> 00:11:02.000]  整個人類對於神的那種拒絕
[00:11:02.000 --> 00:11:05.000]  整個人類對於神的那種拒絕
[00:11:05.000 --> 00:11:09.000]  不是一種單是無知那麼簡單
[00:11:09.000 --> 00:11:11.000]  不是無知那麼簡單
[00:11:11.000 --> 00:11:13.000]  是很主動的
[00:11:13.000 --> 00:11:14.000]  是主動的
[00:11:14.000 --> 00:11:16.000]  是有意識地去抗拒的
[00:11:16.000 --> 00:11:18.000]  是有意識地來抗拒光
[00:11:18.000 --> 00:11:22.000]  如果是單是無知就很容易搞
[00:11:22.000 --> 00:11:25.000]  其實來講如果真的是無知就很容易解決了
[00:11:25.000 --> 00:11:28.000]  無知你就教導他
[00:11:28.000 --> 00:11:30.000]  有教育那就搞定了
[00:11:30.000 --> 00:11:32.000]  如果真的是無知的話
[00:11:32.000 --> 00:11:35.000]  那你不是通過教育就可以解決了
[00:11:35.000 --> 00:11:37.000]  但是你知道教不定的
[00:11:37.000 --> 00:11:38.000]  有時候有些情況
[00:11:38.000 --> 00:11:41.000]  但是你知道有的時候教育是搞不定的
[00:11:41.000 --> 00:11:44.000]  因為是人刻意地去拒絕
[00:11:44.000 --> 00:11:47.000]  因為是人刻意地去拒絕
[00:11:47.000 --> 00:11:49.000]  所以在聖經上
[00:11:49.000 --> 00:11:55.000]  神差遣先知多次多方地不斷地去跟人說
[00:11:55.000 --> 00:11:59.000]  所以神差遣先知不斷地多次地跟人說
[00:11:59.000 --> 00:12:01.000]  但是是被拒絕的
[00:12:01.000 --> 00:12:03.000]  但是都是被拒絕的
[00:12:03.000 --> 00:12:05.000]  其實在舊約聖經的故事
[00:12:05.000 --> 00:12:08.000]  大部分的先知都沒有什麼好下場
[00:12:08.000 --> 00:12:13.000]  其實舊約聖經大部分的先知都沒有什麼好下場的
[00:12:13.000 --> 00:12:17.000]  當然也不是每個人都被人追殺
[00:12:17.000 --> 00:12:20.000]  當然也不是每個人都被人追殺
[00:12:20.000 --> 00:12:22.000]  但大部分其實是沒有人聽的
[00:12:22.000 --> 00:12:24.000]  但大部分是沒有人聽的
[00:12:24.000 --> 00:12:30.000]  而黑暗也不代表人一時軟弱選錯了
[00:12:30.000 --> 00:12:35.000]  黑暗也不代表人一時軟弱選錯了
[00:12:35.000 --> 00:12:38.000]  而是你看到在聖經的故事當中
[00:12:38.000 --> 00:12:46.000]  整個的所有宇宙萬物都被一種黑暗勢力侵蝕
[00:12:46.000 --> 00:12:47.000]  而是你看到在聖經的故事當中
[00:12:47.000 --> 00:12:52.000]  整個的宇宙萬物都被一種黑暗勢力侵蝕
[00:12:52.000 --> 00:12:58.000]  今天靈修的時候我看到《利未記》
[00:12:58.000 --> 00:13:01.000]  今天靈修的時候我看到《利未記》
[00:13:01.000 --> 00:13:05.000]  《利未記》你知道有很多人不喜歡看
[00:13:05.000 --> 00:13:08.000]  《利未記》你知道有很多人不喜歡看
[00:13:08.000 --> 00:13:11.000]  其中因為有很多很繁繁複複的細節
[00:13:11.000 --> 00:13:12.000]  其中因為有很多很繁繁複複的細節
[00:13:12.000 --> 00:13:14.000]  其中因為有很多很繁繁複複的細節
[00:13:14.000 --> 00:13:15.000]  其中因為有很多很繁繁複複的細節
[00:13:15.000 --> 00:13:16.000]  其中因為有很多很繁繁複複的細節
[00:13:16.000 --> 00:13:17.000]  其中因為有很多很繁繁複複的細節
[00:13:17.000 --> 00:13:18.000]  其中因為有很多很繁繁複複的細節
[00:13:18.000 --> 00:13:19.000]  其中因為有很多很繁繁複複的細節
[00:13:19.000 --> 00:13:20.000]  其中因為有很多很繁繁複複的細節
[00:13:20.000 --> 00:13:39.000]  其中因為有很多很繁繁複複的細節
[00:13:39.000 --> 00:13:40.000]  其中因為有很多很繁繁複複的細節
[00:13:40.000 --> 00:13:41.000]  其中因為有很多很繁繁複的細節
[00:13:41.000 --> 00:13:42.000]  其中因為有很多很繁繁複的細節
[00:13:42.000 --> 00:13:43.000]  其中因為有很多很繁繁複的細節
[00:13:43.000 --> 00:13:44.000]  其中因為有很多很繁繁複的細節
[00:13:44.000 --> 00:13:45.000]  其中因為有很多很繁繁複的細節
[00:13:45.000 --> 00:13:46.000]  其中因為有很多很繁繁複的細節
[00:13:46.000 --> 00:13:47.000]  其中因為有很多很繁繁複的細節
[00:13:47.000 --> 00:13:48.000]  其中因為有很多很繁繁複的細節
[00:13:48.000 --> 00:13:49.000]  其中因為有很多很繁繁複的細節
[00:13:49.000 --> 00:13:54.500]  發霉的時候,洗不掉又要怎樣處理?
[00:13:54.500 --> 00:13:59.000]  衣服如果發霉了,要怎樣洗掉?去掉它?
[00:13:59.000 --> 00:14:02.500]  有很多人說,這些究竟講什麼?
[00:14:02.500 --> 00:14:05.500]  有的人說,你究竟在講什麼?
[00:14:05.500 --> 00:14:09.500]  聖經為什麼講不完發霉的東西都講了這麼久?
[00:14:09.500 --> 00:14:13.000]  怎麼聖經講這些發霉的事情都講了這麼久?
[00:14:13.000 --> 00:14:18.500]  但是背後想到,就好像這裡所說
[00:14:18.500 --> 00:14:22.000]  發霉是一個什麼樣的現象?
[00:14:22.000 --> 00:14:26.500]  其實它是在講發霉是一個什麼現象呢?
[00:14:26.500 --> 00:14:33.000]  其實是一種污穢的東西去侵蝕
[00:14:33.000 --> 00:14:36.500]  不斷地來擴散一個現象
[00:14:36.500 --> 00:14:42.500]  它其實是在講污穢的東西不斷地侵蝕發散一些東西
[00:14:42.500 --> 00:14:44.500]  人是需要處理
[00:14:44.500 --> 00:14:46.500]  人是需要處理這些嗎?
[00:14:46.500 --> 00:14:49.500]  應該說,神吩咐人是需要處理它
[00:14:49.500 --> 00:14:53.000]  而是神吩咐人必須要處理這些事
[00:14:53.000 --> 00:14:57.500]  在那件事情當中,其實是神要教以色列人
[00:14:57.500 --> 00:15:01.000]  其實現在我們就是活在一個這樣的宇宙當中
[00:15:01.000 --> 00:15:04.500]  其實呢,我仔細想一下,我們就在這樣的宇宙當中
[00:15:04.500 --> 00:15:08.500]  所以當每一個以色列人他們要進勝所有的朝見神的時候
[00:15:08.500 --> 00:15:10.500]  他要先處理那些污
[00:15:10.500 --> 00:15:14.500]  也就是說,以色列人親近所有去朝見神之前
[00:15:14.500 --> 00:15:18.500]  他一定要處理這些發霉的事
[00:15:18.500 --> 00:15:24.500]  我們現在就是活在一個發霉不斷地污穢擴散的世界
[00:15:24.500 --> 00:15:30.500]  其實我們現在就是處在一個這個霉菌不斷擴散的世界
[00:15:30.500 --> 00:15:34.500]  罪惡就是這一種這樣的污穢
[00:15:34.500 --> 00:15:37.500]  罪惡就是這樣的一個霉菌
[00:15:37.500 --> 00:15:40.500]  而你知道那些污不是在表面的
[00:15:40.500 --> 00:15:43.500]  而且你知道這個霉呀並不只是在表面的
[00:15:43.500 --> 00:15:45.500]  當它擴散的時候
[00:15:45.500 --> 00:15:49.500]  它會吃進去裏面的
[00:15:49.500 --> 00:15:52.500]  當它擴散的時候,它會入侵到裏面去的
[00:15:52.500 --> 00:15:54.500]  這個我相信大家很清楚
[00:15:54.500 --> 00:15:56.500]  這個我相信大家都很清楚
[00:15:56.500 --> 00:15:58.500]  有一次我不知道
[00:15:58.500 --> 00:16:02.500]  家裏的車庫裏面
[00:16:02.500 --> 00:16:04.500]  擺了一些可樂的汽水
[00:16:04.500 --> 00:16:09.500]  有一次我不知道我的車庫裏面擺了一些可樂的汽水
[00:16:09.500 --> 00:16:10.500]  罐裝的
[00:16:10.500 --> 00:16:11.500]  罐裝的
[00:16:11.500 --> 00:16:13.500]  放在那裏我不知道
[00:16:13.500 --> 00:16:15.500]  放在那裏我也不知道
[00:16:15.500 --> 00:16:17.500]  放了一段長時間的時候
[00:16:17.500 --> 00:16:19.500]  你知道那些罐就開始爆了
[00:16:19.500 --> 00:16:22.500]  你知道過了一段時間,這個罐子就爆了
[00:16:22.500 --> 00:16:26.500]  然後那些可樂就漏到整個櫃裏面都是
[00:16:26.500 --> 00:16:29.500]  這個可樂就流到櫃子裏面到處都是
[00:16:29.500 --> 00:16:31.500]  但我都不知道
[00:16:31.500 --> 00:16:32.500]  我也不知道
[00:16:32.500 --> 00:16:34.500]  直到我發現的時候
[00:16:34.500 --> 00:16:36.500]  整個櫃都黑了,發霉了
[00:16:36.500 --> 00:16:40.500]  等我發現的時候,整個櫃都變黑了,都發霉了
[00:16:40.500 --> 00:16:42.500]  最下兩層全部都是黑色
[00:16:42.500 --> 00:16:45.500]  後面那兩層全部都黑色
[00:16:45.500 --> 00:16:46.500]  我不斷地用東西洗
[00:16:46.500 --> 00:16:48.500]  我不斷地用東西去洗
[00:16:48.500 --> 00:16:49.500]  又用漂白水洗
[00:16:49.500 --> 00:16:50.500]  又用漂白水去洗
[00:16:50.500 --> 00:16:51.500]  又用醋去洗
[00:16:51.500 --> 00:16:53.500]  又用醋去洗
[00:16:53.500 --> 00:16:57.500]  用你想得到的東西,在家裏找得到的東西都拿來用去洗
[00:16:57.500 --> 00:17:00.500]  把家裏面能想到的東西都拿去洗
[00:17:00.500 --> 00:17:01.500]  不斷地擦
[00:17:01.500 --> 00:17:03.500]  不斷地擦
[00:17:03.500 --> 00:17:05.500]  但是擦不擦得掉呢
[00:17:05.500 --> 00:17:06.500]  擦不擦得掉呢
[00:17:06.500 --> 00:17:07.500]  都是擦不掉
[00:17:07.500 --> 00:17:08.500]  都擦不掉的
[00:17:08.500 --> 00:17:11.500]  整個櫃下面的東西都變成了黑色
[00:17:11.500 --> 00:17:13.500]  整個櫃子都變成了黑色
[00:17:13.500 --> 00:17:15.500]  因為那些霉已經進入了裡面
[00:17:15.500 --> 00:17:18.500]  因為那些霉已經進入了裡面
[00:17:18.500 --> 00:17:21.500]  最後其實就要拆了整個櫃,扔掉了
[00:17:21.500 --> 00:17:24.500]  最後沒有辦法,只能拆了,扔了
[00:17:24.500 --> 00:17:26.500]  我們就是活在一個這樣的世界
[00:17:26.500 --> 00:17:28.500]  那我們就活在這樣的一個世界
[00:17:28.500 --> 00:17:33.500]  而去到那個地步,根本是無處不在
[00:17:33.500 --> 00:17:36.500]  去到這樣一個地步,就無處不在
[00:17:36.500 --> 00:17:39.500]  黑暗好像籠罩著某個地方
[00:17:39.500 --> 00:17:42.500]  在人際的關係之中有黑暗
[00:17:42.500 --> 00:17:47.500]  黑暗籠罩在人際關係當中有黑暗
[00:17:47.500 --> 00:17:49.500]  在現在我們這個時代是
[00:17:49.500 --> 00:17:58.500]  有人類歷史以來最有效率可以聯繫到人的一個時代
[00:17:58.500 --> 00:18:00.500]  其實可以說我們現在是
[00:18:00.500 --> 00:18:02.500]  自從有人類世界以來
[00:18:02.500 --> 00:18:06.500]  最有效率能夠聯繫到人的關係的這樣一個時代
[00:18:06.500 --> 00:18:08.500]  你想想你以前要打個長途電話
[00:18:08.500 --> 00:18:10.500]  已經幾好困難了,是不是?
[00:18:10.500 --> 00:18:14.500]  你想一下以前打個長途電話都很困難了,是嗎?
[00:18:14.500 --> 00:18:17.500]  已經不說你發電報那些了
[00:18:17.500 --> 00:18:20.500]  都不說那些,發電報就更困難了
[00:18:20.500 --> 00:18:22.500]  但現在呢?
[00:18:22.500 --> 00:18:27.500]  你撥下手指就已經可以聯繫到
[00:18:27.500 --> 00:18:30.500]  一些香港周圍世界各地的朋友
[00:18:30.500 --> 00:18:33.500]  你只要動一下手指就能聯繫到香港
[00:18:33.500 --> 00:18:34.500]  世界各地的那些朋友了
[00:18:34.500 --> 00:18:38.500]  但現在的人的關係是最孤單的
[00:18:38.500 --> 00:18:42.500]  但現在人的關係是最孤單的
[00:18:42.500 --> 00:18:44.500]  現代人的關係最孤單
[00:18:44.500 --> 00:18:52.500]  已經知道現在現代人的抑鬱症是最嚴重
[00:18:52.500 --> 00:18:57.500]  也就是說現在人的抑鬱症意義是最嚴重的
[00:18:57.500 --> 00:19:04.500]  因為人越多聯繫的媒介就越少與人聯繫
[00:19:04.500 --> 00:19:10.500]  其實越多的媒介、媒體就越少與人的聯繫
[00:19:10.500 --> 00:19:13.500]  不是的,我一天發幾百個信息的
[00:19:13.500 --> 00:19:16.500]  但你說不是的,我一天要發幾百個信息
[00:19:16.500 --> 00:19:18.500]  我又聽過有個朋友說
[00:19:18.500 --> 00:19:20.500]  他說他來了美國兩年而已
[00:19:20.500 --> 00:19:25.500]  說他在WeChat群組有二萬多個人
[00:19:25.500 --> 00:19:28.500]  他說來了美國幾年以後
[00:19:28.500 --> 00:19:32.500]  他在微信群組的朋友有幾億個?
[00:19:32.500 --> 00:19:34.500]  二百多個
[00:19:34.500 --> 00:19:35.500]  二百多個?
[00:19:35.500 --> 00:19:36.500]  不,是二萬多個
[00:19:36.500 --> 00:19:38.500]  二萬多個,兩萬多個
[00:19:38.500 --> 00:19:44.500]  但是你想想在這些聯繫當中
[00:19:44.500 --> 00:19:47.500]  有多少是真正的交心呢?
[00:19:47.500 --> 00:19:49.500]  但是你想想這麼多人當中
[00:19:49.500 --> 00:19:52.500]  有幾個是真正可以交心的呢?
[00:19:52.500 --> 00:19:55.500]  就是因為沒有了真正的交心的聯繫
