
[00:00:00.000 --> 00:00:04.400]  剛纔大家看到一個很精彩的故事
[00:11:10.160 --> 00:11:14.000]  因爲他的門徒跟了他三年多
[00:11:14.000 --> 00:11:18.160]  怎麼會看不出呢
[00:11:18.160 --> 00:11:19.360]  如果是一個癡線的人
[00:11:19.360 --> 00:11:21.440]  怎麼會有那麼多人跟他呢
[00:11:21.440 --> 00:11:24.400]  那麼會不會耶穌是虛構假的
[00:11:24.400 --> 00:11:26.480]  那些人作出來的呢
[00:11:26.480 --> 00:11:27.600]  不是哦
[00:11:27.600 --> 00:11:30.640]  羅馬帝國的歷史書
[00:11:30.640 --> 00:11:34.400]  記載了歷史上真的有過耶穌的人
[00:11:34.400 --> 00:11:38.240]  而且也記載了羅馬的官長比拉多
[00:11:38.240 --> 00:11:39.680]  將他釘十字架
[00:11:39.680 --> 00:11:40.720]  好像香港
[00:11:40.720 --> 00:11:42.080]  如果有人被判坐牢
[00:11:42.080 --> 00:11:44.080]  或者過去的死刑
[00:11:44.080 --> 00:11:46.560]  是記載着的
[00:11:46.560 --> 00:11:48.960]  羅馬帝國的歷史的確記載着
[00:11:48.960 --> 00:11:50.560]  是有過這樣的人
[00:11:50.560 --> 00:11:52.640]  如果他不是被欺騙
[00:11:52.640 --> 00:11:54.720]  不是癲狂、不是虛構
[00:11:54.720 --> 00:12:00.000]  他又行那麼多奇蹟、奇事
[00:12:00.000 --> 00:12:03.280]  這個最後一個可能性就是
[00:12:03.280 --> 00:12:07.600]  他是神
[00:12:07.600 --> 00:12:09.840]  或者你說
[00:12:09.840 --> 00:12:12.720]  牧師,你這個邏輯上的辯證
[00:12:12.720 --> 00:12:13.840]  我又不跟你說了
[00:12:13.840 --> 00:12:15.680]  因爲我又不懂那麼多邏輯
[00:12:15.680 --> 00:12:17.920]  但是你還有沒有證據
[00:12:17.920 --> 00:12:19.600]  真憑實據
[00:12:19.600 --> 00:12:22.160]  讓我知道耶穌真的是神呢
[00:12:22.160 --> 00:12:23.440]  這個很重要
[00:12:23.440 --> 00:12:24.640]  如果耶穌是神
[00:12:24.640 --> 00:12:25.600]  你不信祂的話
[00:12:25.600 --> 00:12:27.440]  你很大禍的
[00:12:27.440 --> 00:12:28.480]  很大禍的
[00:12:28.480 --> 00:12:29.920]  但是如果耶穌不是神
[00:12:29.920 --> 00:12:31.760]  你信了祂呢
[00:12:31.760 --> 00:12:32.800]  那就沒那麼大禍
[00:12:32.800 --> 00:12:33.440]  信了祂
[00:12:33.440 --> 00:12:35.440]  但是不值得
[00:12:35.440 --> 00:12:37.360]  所以我們今天就要搞清楚
[00:12:37.360 --> 00:12:39.600]  究竟耶穌是不是神
[00:12:39.600 --> 00:12:40.560]  第一
[00:12:40.560 --> 00:12:43.920]  耶穌實在行了很多神蹟
[00:12:43.920 --> 00:12:46.400]  剛纔所讀的馬可福音第二章
[00:12:46.400 --> 00:12:48.560]  只不過是其中一件
[00:12:48.560 --> 00:12:50.160]  如果你看第一章
[00:12:50.160 --> 00:12:51.680]  祂已經做了很多神蹟
[00:12:51.680 --> 00:12:52.720]  第一章第26節
[00:12:52.720 --> 00:12:55.760]  講到祂說出污鬼
[00:12:55.760 --> 00:12:57.840]  第一章30節
[00:12:57.840 --> 00:13:01.280]  講到祂醫好彼得的外母
[00:13:01.280 --> 00:13:02.240]  然後33節
[00:13:02.240 --> 00:13:04.080]  講到祂醫治各樣的病
[00:13:04.080 --> 00:13:06.160]  和說很多鬼
[00:13:06.160 --> 00:13:10.320]  39節講到在加利利全地講鬼
[00:13:10.320 --> 00:13:11.360]  41節
[00:13:11.360 --> 00:13:13.520]  醫治長大麻風的人
[00:13:13.520 --> 00:13:15.120]  你說穆斯林有那麼多鬼嗎
[00:13:15.120 --> 00:13:16.400]  現在好像很少見
[00:13:16.400 --> 00:13:18.560]  其實魔鬼是這樣的
[00:13:18.560 --> 00:13:20.800]  它在不同的地方做不同的事情
[00:13:20.800 --> 00:13:22.160]  如果你不信鬼
[00:13:22.160 --> 00:13:23.200]  它是不搞你的
[00:13:23.200 --> 00:13:24.080]  因爲你不信鬼
[00:13:24.080 --> 00:13:24.880]  又不信上帝
[00:13:24.880 --> 00:13:26.560]  那魔鬼也廢事搞你
[00:13:26.560 --> 00:13:28.480]  你已經被它捆綁了
[00:13:28.480 --> 00:13:29.840]  但是如果你信鬼
[00:13:29.840 --> 00:13:31.840]  它又會弄很多鬼出來
[00:13:31.840 --> 00:13:36.640]  在加利利全地講鬼醫病
[00:13:36.640 --> 00:13:38.720]  所以加利利有三百萬人
[00:13:38.720 --> 00:13:40.080]  耶穌那段時間
[00:13:40.080 --> 00:13:42.960]  將所有病症全部消除
[00:13:42.960 --> 00:13:44.160]  全部
[00:13:44.160 --> 00:13:46.320]  加利利沒有人患病
[00:13:46.320 --> 00:13:48.880]  醫生也沒有生意
[00:13:48.880 --> 00:13:52.160]  耶穌那時候所以名聲大噪
[00:13:52.160 --> 00:13:55.120]  每個人都圍着祂
[00:13:55.120 --> 00:13:56.880]  這些神蹟
[00:13:56.880 --> 00:13:59.280]  如果祂不是上帝
[00:13:59.280 --> 00:14:01.760]  祂怎麼能做出來呢
[00:14:01.760 --> 00:14:03.760]  所以在約翰福音
[00:14:03.760 --> 00:14:05.760]  作者就這麼說
[00:14:05.760 --> 00:14:08.400]  耶穌在門徒面前
[00:14:08.400 --> 00:14:11.200]  患行了許多別的神蹟
[00:14:11.200 --> 00:14:13.440]  沒有記載在聖經裏面
[00:14:13.440 --> 00:14:15.280]  其實耶穌做了很多
[00:14:15.280 --> 00:14:17.120]  沒有記載在聖經裏面
[00:14:17.120 --> 00:14:20.320]  但是我將這些事記下來
[00:14:20.320 --> 00:14:23.600]  要你們信耶穌是基督
[00:14:23.600 --> 00:14:24.880]  是神的兒子
[00:14:24.880 --> 00:14:26.800]  並且使你們信了
[00:14:26.800 --> 00:14:30.560]  可以因祂的名得生命
[00:14:30.560 --> 00:14:31.920]  約翰福音告訴你
[00:14:31.920 --> 00:14:34.320]  其實聖經記載已經很多
[00:14:34.320 --> 00:14:36.960]  聖經以外還有很多神蹟沒有記載
[00:14:36.960 --> 00:14:39.440]  不過記載一些讓你知道
[00:14:39.440 --> 00:14:41.760]  知道耶穌基督是上帝
[00:14:41.760 --> 00:14:43.200]  你們相信祂
[00:14:43.200 --> 00:14:46.000]  你就可以因此得到生命
[00:14:46.000 --> 00:14:49.840]  所以除了我剛纔所說的邏輯論證
[00:14:49.840 --> 00:14:51.200]  耶穌不是欺騙
[00:14:51.200 --> 00:14:52.400]  不是滇指
[00:14:52.400 --> 00:14:53.440]  不是虛構
[00:14:53.440 --> 00:14:55.200]  是神之外
[00:14:55.200 --> 00:14:59.280]  耶穌所行的神蹟證明祂是神
[00:14:59.280 --> 00:15:02.320]  你說那些很久以前的事
[00:15:02.320 --> 00:15:03.600]  現在有沒有呢
[00:15:03.600 --> 00:15:04.880]  現在有沒有神蹟
[00:15:04.880 --> 00:15:06.720]  有
[00:15:06.720 --> 00:15:10.320]  其實從教會開始到現在2000年
[00:15:10.320 --> 00:15:13.760]  很多人都經歷過耶穌基督的神蹟
[00:15:13.760 --> 00:15:15.920]  比如我說一個例子
[00:15:15.920 --> 00:15:17.760]  在美國
[00:15:17.760 --> 00:15:21.280]  有一個人叫John Hopwood
[00:15:21.280 --> 00:15:25.280]  他23歲打劫了5間銀行
[00:15:25.280 --> 00:15:28.480]  結果法官判他12年在監獄
[00:15:28.480 --> 00:15:29.840]  在監獄裏面信了耶穌
[00:15:29.840 --> 00:15:31.040]  他的生命就改變了
[00:15:31.040 --> 00:15:34.240]  他在監獄的圖書館裏面讀法律
[00:15:34.240 --> 00:15:35.680]  畢業了
[00:15:35.680 --> 00:15:37.680]  但他還在坐牢
[00:15:37.680 --> 00:15:39.280]  畢業了也要坐牢
[00:15:39.280 --> 00:15:43.040]  他又幫那些監獄的犯人打官司
[00:15:43.040 --> 00:15:44.400]  很多是冤枉的
[00:15:44.400 --> 00:15:47.920]  所以他2008年出獄的時候
[00:15:47.920 --> 00:15:49.760]  就已經是監獄大狀
[00:15:49.760 --> 00:15:51.200]  已經很出名了
[00:15:51.200 --> 00:15:52.640]  因爲他很厲害
[00:15:52.640 --> 00:15:53.920]  神祝福他
[00:15:53.920 --> 00:15:59.520]  這是一個耶穌能夠改變人生命的例子
[00:15:59.520 --> 00:16:00.960]  其實幾個星期前
[00:16:00.960 --> 00:16:08.400]  我去參加一個教會爲黑社會預備的福音報道
[00:16:08.400 --> 00:16:11.840]  一個春、明、晚會
[00:16:11.840 --> 00:16:16.080]  45圍裏面有30多圍是黑社會
[00:16:16.080 --> 00:16:18.560]  他們黑社會背景
[00:16:18.560 --> 00:16:19.520]  有些是沒信耶穌
[00:16:19.520 --> 00:16:20.480]  有些是信了耶穌
[00:16:20.480 --> 00:16:22.160]  生命改變非常奇妙
[00:16:22.160 --> 00:16:26.160]  上個星期我去明泉播放了一個視頻給大家看
[00:16:26.160 --> 00:16:28.560]  那就是其中一個
[00:16:28.560 --> 00:16:32.400]  另一個故事在英國大約百多年前
[00:16:32.400 --> 00:16:34.160]  有個叫George Muller
[00:16:34.160 --> 00:16:36.000]  可能你聽過了
[00:16:36.000 --> 00:16:37.840]  其實他是德國人
[00:16:37.840 --> 00:16:43.520]  他在英國32歲開始在英國開孤兒院
[00:16:43.520 --> 00:16:46.880]  你知道19世紀中的英國人都很慘
[00:16:46.880 --> 00:16:48.080]  孤兒沒人理
[00:16:48.080 --> 00:16:50.640]  開孤兒院開到他90多歲
[00:16:50.640 --> 00:16:52.240]  他做了60多年
[00:16:52.240 --> 00:16:54.640]  收養了超過一萬個孤兒
[00:16:54.640 --> 00:16:56.240]  那怎麼養他們呢
[00:16:56.240 --> 00:16:57.840]  他就憑信心
[00:16:57.840 --> 00:16:59.280]  上帝就供應他
[00:16:59.280 --> 00:17:00.640]  很多奇事
[00:17:00.640 --> 00:17:03.440]  其中一件事都挺出名的
[00:17:03.440 --> 00:17:05.440]  你可能有些人聽過
[00:17:05.440 --> 00:17:09.120]  就是他有幾百個孤兒在一個孤兒院裏面
[00:17:09.120 --> 00:17:10.960]  沒東西喫
[00:17:10.960 --> 00:17:14.080]  午餐是12點正
[00:17:14.080 --> 00:17:16.080]  沒東西喫
[00:17:16.080 --> 00:17:21.200]  那個廚房的員工就說
[00:17:21.200 --> 00:17:24.000]  牧師現在沒午餐
[00:17:24.000 --> 00:17:26.960]  如果你是做媽媽的
[00:17:26.960 --> 00:17:29.360]  小孩子要喫飯沒飯喫怎麼辦
[00:17:29.360 --> 00:17:31.120]  我們當中有一位姐妹
[00:17:31.120 --> 00:17:33.840]  Macy姐妹就在慈善機架裏面做
[00:17:33.840 --> 00:17:38.960]  她是免費給一些飯餐給有需要的人喫
[00:17:38.960 --> 00:17:44.400]  如果Macy發現那些人都坐在那裏
[00:17:44.400 --> 00:17:47.840]  但是沒午餐還有半個小時怎麼辦
[00:17:47.840 --> 00:17:49.600]  那時11點半
[00:17:49.600 --> 00:17:52.320]  廚房的人就找Mullah
[00:17:52.320 --> 00:17:54.080]  他說不用怕
[00:17:54.080 --> 00:17:56.720]  這個孤兒院是上帝開的
[00:17:56.720 --> 00:17:58.480]  上帝會處理
[00:17:58.480 --> 00:18:00.240]  這個信心大不大
[00:18:00.240 --> 00:18:01.680]  喂
[00:18:01.680 --> 00:18:05.760]  半個小時就有幾百個孤兒坐在那裏
[00:18:05.760 --> 00:18:08.960]  廚房的人員看到牧師這麼說
[00:18:08.960 --> 00:18:10.640]  就回去了
[00:18:10.640 --> 00:18:15.120]  到11點45分
[00:18:15.120 --> 00:18:17.760]  還沒東西喫
[00:18:17.760 --> 00:18:20.640]  11點55分
[00:18:20.640 --> 00:18:22.160]  有人敲門
[00:18:22.160 --> 00:18:25.040]  原來有間工廠有幾百個工人
[00:18:25.040 --> 00:18:28.720]  每一天都同一個麪包公司
