
[00:00:00.000 --> 00:00:02.880]  復活節主日
[00:03:46.200 --> 00:03:49.400]  讓我們看到他以為
[00:03:49.400 --> 00:03:53.200]  主耶穌埋葬了之後
[00:03:53.200 --> 00:03:55.800]  不知道為什麼被人偷了遺體
[00:03:55.800 --> 00:03:58.200]  他就很震撼很傷心
[00:03:58.200 --> 00:04:00.800]  所以他看到這一幕的時候
[00:04:00.800 --> 00:04:04.400]  石頭已經從墳墓而開了
[00:04:04.400 --> 00:04:07.000]  他第一時間不知所措
[00:04:07.000 --> 00:04:08.600]  他就做了一個舉動
[00:04:08.600 --> 00:04:10.200]  跑
[00:04:10.200 --> 00:04:11.800]  不是他逃跑
[00:04:11.800 --> 00:04:15.400]  是他跑找兩個可以信任的門徒
[00:04:15.400 --> 00:04:17.400]  跟他們分享這件事
[00:04:17.400 --> 00:04:19.200]  他自然跑去見
[00:04:19.200 --> 00:04:22.800]  彼得和耶穌所愛的門徒
[00:04:22.800 --> 00:04:24.800]  經文在第二節說到
[00:04:24.800 --> 00:04:26.600]  他跑去見他們
[00:04:26.600 --> 00:04:28.600]  因為當時婦女的說話
[00:04:28.600 --> 00:04:30.400]  有沒有公信力呢?
[00:04:30.400 --> 00:04:31.200]  沒有的
[00:04:31.200 --> 00:04:32.200]  在古時社會
[00:04:32.200 --> 00:04:34.200]  一定要找兩個男的
[00:04:34.200 --> 00:04:35.600]  男子猶太人
[00:04:35.600 --> 00:04:36.800]  才有公信力
[00:04:36.800 --> 00:04:40.000]  他們才可以有後續的安排
[00:04:40.000 --> 00:04:43.200]  到了第三節
[00:04:43.200 --> 00:04:44.600]  到了第八節
[00:04:44.600 --> 00:04:46.800]  我們看到聖經很有趣的
[00:04:46.800 --> 00:04:48.600]  描述兩個門徒
[00:04:48.600 --> 00:04:49.400]  一個是彼得
[00:04:49.400 --> 00:04:51.400]  一個是耶穌所愛的門徒
[00:04:51.400 --> 00:04:55.000]  我特意用紅色字和藍色字分開
[00:04:55.000 --> 00:04:57.200]  彼得大家知道他是怎樣的人
[00:04:57.200 --> 00:04:59.800]  紅色字特別描述他見到什麼
[00:04:59.800 --> 00:05:02.600]  藍色字就是那位耶穌所愛的門徒
[00:05:02.600 --> 00:05:06.200]  我們一般稱為約翰本人
[00:05:06.200 --> 00:05:09.200]  藍色字我就看到你描述他的情況
[00:05:09.200 --> 00:05:11.200]  兩個男子都是跑
[00:05:11.200 --> 00:05:13.400]  聖經很有趣,有趣在什麼呢?
[00:05:13.400 --> 00:05:15.800]  我們要進入經文的思路
[00:05:15.800 --> 00:05:18.000]  聖經刻意告訴我們
[00:05:18.000 --> 00:05:20.800]  約翰跑得快過彼得
[00:05:20.800 --> 00:05:22.400]  關我們什麼事呢?
[00:05:22.400 --> 00:05:23.800]  他跑得快還是慢?
[00:05:23.800 --> 00:05:24.600]  大家有沒有想過
[00:05:24.600 --> 00:05:26.000]  很有趣地寫
[00:05:26.000 --> 00:05:28.800]  正正就是代表什麼?
[00:05:28.800 --> 00:05:32.000]  是不是約翰會不會年輕一點呢?
[00:05:32.000 --> 00:05:33.600]  彼得年紀大一點呢?
[00:05:33.600 --> 00:05:34.800]  可能是
[00:05:34.800 --> 00:05:38.200]  但是如果站在約翰福音的思路
[00:05:38.200 --> 00:05:40.600]  聖經怎樣描述約翰呢?
[00:05:40.600 --> 00:05:45.200]  耶穌所愛的門徒
[00:05:45.200 --> 00:05:47.800]  神學上約翰福音記載
[00:05:47.800 --> 00:05:51.000]  神學上見到約翰跑得快
[00:05:51.000 --> 00:05:52.800]  正正就是反映
[00:05:52.800 --> 00:05:55.000]  很有可能,聖經學者跟我們說
[00:05:55.000 --> 00:05:59.200]  暗示約翰對主的愛更深
[00:05:59.200 --> 00:06:02.400]  不僅是年齡,因為輕跑得快
[00:06:02.400 --> 00:06:05.000]  無論如何,我們見到兩個門徒
[00:06:05.000 --> 00:06:06.600]  跑到現場
[00:06:06.600 --> 00:06:09.000]  先看藍色字
[00:06:09.000 --> 00:06:12.600]  約翰第五節屈身向裡面觀看
[00:06:12.600 --> 00:06:14.400]  看見細麻布
[00:06:14.400 --> 00:06:16.600]  但是他沒有進去
[00:06:16.600 --> 00:06:18.200]  到了第六第七節
[00:06:18.200 --> 00:06:19.400]  我們見到彼得了
[00:06:19.400 --> 00:06:20.400]  鏡頭一轉
[00:06:20.400 --> 00:06:21.600]  紅色字
[00:06:21.600 --> 00:06:24.600]  彼得就去到現場
[00:06:24.600 --> 00:06:25.800]  進入墳墓
[00:06:25.800 --> 00:06:27.200]  看見細麻布
[00:06:27.200 --> 00:06:29.600]  也看見果頭根
[00:06:29.600 --> 00:06:31.800]  看到這些東西在這裡
[00:06:31.800 --> 00:06:33.000]  放在一起
[00:06:33.000 --> 00:06:34.200]  這樣就完了
[00:06:34.200 --> 00:06:35.400]  第八節
[00:06:35.400 --> 00:06:37.000]  進一步去描述約翰
[00:06:37.000 --> 00:06:38.000]  約翰做什麼呢?
[00:06:38.000 --> 00:06:41.000]  看見就信了
[00:06:41.000 --> 00:06:42.400]  到了這個時刻
[00:06:42.400 --> 00:06:46.600]  你會覺得約翰一定是大有信心了
[00:06:46.600 --> 00:06:48.400]  他信耶穌復活了
[00:06:48.400 --> 00:06:53.000]  你覺得約翰真是一個很好的肅靈偉人
[00:06:53.000 --> 00:06:54.400]  對不起,靈姐妹
[00:06:54.400 --> 00:06:55.600]  如果你有這個想法
[00:06:55.600 --> 00:06:58.400]  我們忘記了夏文
[00:06:58.400 --> 00:07:01.400]  夏文說得很清楚
[00:07:01.400 --> 00:07:04.600]  他們還不明白
[00:07:04.600 --> 00:07:06.800]  耶穌曾幾何時說過
[00:07:06.800 --> 00:07:10.000]  他必須從死人中復活
[00:07:10.000 --> 00:07:11.800]  所以這樣看的時候
[00:07:11.800 --> 00:07:13.200]  約翰究竟信什麼呢?
[00:07:13.200 --> 00:07:18.000]  極有可能約翰不是完全信耶穌復活
[00:07:18.000 --> 00:07:21.000]  約翰只不過信瑪利亞所說
[00:07:21.000 --> 00:07:23.400]  有空墳的事件
[00:07:23.400 --> 00:07:24.600]  所以他就著急
[00:07:24.600 --> 00:07:26.200]  他就趕快去看
[00:07:26.200 --> 00:07:27.200]  去看的時候
[00:07:27.200 --> 00:07:30.200]  他也是點到即止
[00:07:30.200 --> 00:07:32.200]  所以我想說的就是
[00:07:32.200 --> 00:07:35.800]  空墳的確帶給門徒的困惑
[00:07:35.800 --> 00:07:39.800]  他們困惑在他們還不明白
[00:07:39.800 --> 00:07:41.200]  耶穌說過
[00:07:41.200 --> 00:07:43.800]  主必然從死人中復活
[00:07:43.800 --> 00:07:47.000]  復活帶來的震撼和意義
[00:07:47.000 --> 00:07:50.600]  當時的門徒未必掌握得透
[00:07:50.600 --> 00:07:51.400]  不要緊
[00:07:51.400 --> 00:07:53.400]  到了經文這樣表達
[00:07:53.400 --> 00:07:57.400]  我們只不過在預備門徒進一步接受
[00:07:57.400 --> 00:08:00.400]  耶穌對他們的挑戰
[00:08:00.400 --> 00:08:03.000]  經文到十一節之後
[00:08:03.000 --> 00:08:09.200]  進一步我們看回瑪利亞的信心
[00:08:09.200 --> 00:08:12.400]  一步一步有演進
[00:08:12.400 --> 00:08:15.800]  在這幾節的經文
[00:08:15.800 --> 00:08:18.000]  十一節到十四節
[00:08:18.000 --> 00:08:21.600]  瑪利亞與兩個人相遇
[00:08:21.600 --> 00:08:23.600]  第一個是天使
[00:08:23.600 --> 00:08:25.600]  第二個是復活的主
[00:08:25.600 --> 00:08:27.200]  只不過他不認得他
[00:08:27.200 --> 00:08:29.200]  先說無論是誰也好
[00:08:29.200 --> 00:08:30.800]  在這個場景
[00:08:30.800 --> 00:08:34.800]  大家看到瑪利亞的情緒都頗波動
[00:08:34.800 --> 00:08:36.600]  所以我highlight了一個紅色字
[00:08:36.600 --> 00:08:38.000]  大家有沒有留意?
[00:08:38.000 --> 00:08:41.600]  瑪利亞哭泣、哭泣、哭泣
[00:08:41.600 --> 00:08:45.200]  原文的確很沉氣地出現了四次
[00:08:45.200 --> 00:08:46.600]  天使又問他
[00:08:46.600 --> 00:08:49.400]  啊!婦女啊!為什麼你會哭?
[00:08:49.400 --> 00:08:50.400]  為什麼會哭?
[00:08:50.400 --> 00:08:52.000]  復活主顯現的時候
[00:08:52.000 --> 00:08:55.400]  又問瑪利亞為什麼你會哭?
[00:08:55.400 --> 00:08:57.600]  聖經描述這些疑問句子
[00:08:57.600 --> 00:09:00.800]  正正是想讓這位主角
[00:09:00.800 --> 00:09:03.800]  去表述他自己內裡的心境
[00:09:03.800 --> 00:09:07.200]  瑪利亞由頭至尾的心境是什麼?
[00:09:07.200 --> 00:09:09.000]  他唯一的關注
[00:09:09.000 --> 00:09:11.200]  是耶穌的body
[00:09:11.200 --> 00:09:13.400]  耶穌的遺體去了哪裡?
[00:09:13.400 --> 00:09:14.600]  藍色字
[00:09:14.600 --> 00:09:16.400]  第十三節
[00:09:16.400 --> 00:09:18.800]  有人把我的主搬走了
[00:09:18.800 --> 00:09:20.800]  我不知道他放在哪裡
[00:09:20.800 --> 00:09:24.000]  第十五節他回應復活主
[00:09:24.000 --> 00:09:25.200]  先生啊
[00:09:25.200 --> 00:09:27.800]  他以為眼前人是一個園丁
[00:09:27.800 --> 00:09:31.600]  如果你知道有人把他搬走了
[00:09:31.600 --> 00:09:32.800]  告訴他
[00:09:32.800 --> 00:09:34.200]  放在哪裡?
[00:09:34.200 --> 00:09:35.200]  大家看到嗎?
[00:09:35.200 --> 00:09:36.600]  對瑪利亞來說
[00:09:36.600 --> 00:09:38.800]  他由頭至尾還在想著盜墓者
[00:09:38.800 --> 00:09:43.800]  由頭至尾還在想著遺體去了哪裡
[00:09:43.800 --> 00:09:48.200]  他只是想用人覺得要向這個遺體
[00:09:48.200 --> 00:09:50.000]  愛他的主作致敬
[00:09:50.000 --> 00:09:53.200]  那種人的情感的流露
[00:09:53.200 --> 00:09:55.000]  他哭泣、哭泣、哭泣
[00:09:55.000 --> 00:09:56.600]  某程度上
[00:09:56.600 --> 00:10:01.800]  可能影響他在看眼前的人是復活主
[00:10:01.800 --> 00:10:03.400]  為什麼他不認得耶穌?
[00:10:03.400 --> 00:10:06.400]  不知道是不是耶穌的身體復活帶來改變呢?
[00:10:06.400 --> 00:10:09.600]  還是他的淚水令他看不清楚呢?
[00:10:09.600 --> 00:10:13.800]  還是當時是天矇光還是日光日白?
[00:10:13.800 --> 00:10:15.600]  天矇光
[00:10:15.600 --> 00:10:17.600]  日頭還未出
[00:10:17.600 --> 00:10:20.200]  天還未亮的時候
[00:10:20.200 --> 00:10:21.400]  根據約翰的記載
[00:10:21.400 --> 00:10:22.800]  看不清楚
[00:10:22.800 --> 00:10:29.600]  還是瑪利亞的眼目所見的
[00:10:29.600 --> 00:10:37.000]  未能喚起他內心對信仰更深的體會呢?
[00:10:37.000 --> 00:10:38.400]  有四個字
[00:10:38.400 --> 00:10:40.200]  中文字你也知道
[00:10:40.200 --> 00:10:43.400]  「視而不見」
[00:10:43.400 --> 00:10:45.200]  他看到眼前的人
[00:10:45.200 --> 00:10:48.000]  他只不過以為是耶穌
[00:10:48.000 --> 00:10:50.600]  他只不過以為是圓釘
[00:10:50.600 --> 00:10:52.600]  他認不出是耶穌
[00:10:52.600 --> 00:10:54.200]  姑勿論如何
[00:10:54.200 --> 00:10:56.600]  直至十六節
[00:10:56.600 --> 00:10:58.400]  是一個轉捩點
[00:10:58.400 --> 00:11:00.000]  十六節發生什麼事呢?
[00:11:00.000 --> 00:11:01.800]  主耶穌再次跟他說話
[00:11:01.800 --> 00:11:03.600]  不只是問他
[00:11:03.600 --> 00:11:06.600]  稱呼他瑪利亞
[00:11:06.600 --> 00:11:08.000]  Maria
[00:11:08.000 --> 00:11:09.000]  這個稱呼
[00:11:09.000 --> 00:11:11.000]  聖經沒有描述語氣是怎樣
[00:11:11.000 --> 00:11:12.800]  會不會像我一樣
[00:11:12.800 --> 00:11:15.600]  加了一些很溫暖的語調呢?
[00:11:15.600 --> 00:11:16.400]  不知道
[00:11:16.400 --> 00:11:17.800]  唯一肯定的就是
[00:11:17.800 --> 00:11:21.200]  瑪利亞聽到復活主對他的稱呼
[00:11:21.200 --> 00:11:23.600]  他怎樣回應呢?
[00:11:23.600 --> 00:11:25.400]  拉波尼
[00:11:25.400 --> 00:11:28.000]  原文是我的老師
[00:11:28.000 --> 00:11:31.200]  這句說話正正就是讓我們看到
[00:11:31.200 --> 00:11:33.400]  瑪利亞用平時
[00:11:33.400 --> 00:11:35.200]  看到耶穌的稱呼
[00:11:35.200 --> 00:11:38.000]  聽到耶穌很熟悉的對他的稱呼
[00:11:38.000 --> 00:11:40.000]  他用相應的稱呼
[00:11:40.000 --> 00:11:43.400]  當時猶太人都是用母語
[00:11:43.400 --> 00:11:45.400]  阿蘭文、希伯來文
[00:11:45.400 --> 00:11:46.800]  這樣去稱呼人
[00:11:46.800 --> 00:11:48.400]  用特意記載
[00:11:48.400 --> 00:11:49.400]  拉波尼
[00:11:49.400 --> 00:11:51.600]  我的主、我的老師
[00:11:51.600 --> 00:11:56.600]  因為他認出主對他的呼喚
[00:11:56.600 --> 00:11:59.600]  羊是聽到主人的聲音的
[00:11:59.600 --> 00:12:03.600]  這是約翰福音十章已記載
[00:12:03.600 --> 00:12:04.800]  聖經這樣說
[00:12:04.800 --> 00:12:06.400]  「羊聽他的聲音」
[00:12:06.400 --> 00:12:07.400]  牧羊人
[00:12:07.400 --> 00:12:10.000]  「他按著名叫自己的羊」
[00:12:10.000 --> 00:12:11.600]  把羊領出來
[00:12:11.600 --> 00:12:13.400]  耶穌說我是好牧人
[00:12:13.400 --> 00:12:14.800]  我認識我的羊
[00:12:14.800 --> 00:12:16.600]  我的羊也認識我
[00:12:16.600 --> 00:12:17.800]  我認識牠們
[00:12:17.800 --> 00:12:20.600]  牠們必跟從我
[00:12:20.600 --> 00:12:24.400]  因為牠們聽見我的聲音
[00:12:24.400 --> 00:12:26.400]  對瑪利亞來說
[00:12:26.400 --> 00:12:27.600]  他看到空焚
[00:12:27.600 --> 00:12:28.600]  帶來的震撼
[00:12:28.600 --> 00:12:29.800]  帶來的不安
[00:12:29.800 --> 00:12:31.200]  令他只能哭
[00:12:31.200 --> 00:12:32.200]  不知道怎麼辦
[00:12:32.200 --> 00:12:36.800]  還是認定被人盜取了遺體
[00:12:36.800 --> 00:12:38.200]  一直這樣想
[00:12:38.200 --> 00:12:39.400]  他的焦慮不安
[00:12:39.400 --> 00:12:41.600]  要找南門徒去作證
[00:12:41.600 --> 00:12:43.000]  一直都沒有處理
[00:12:43.000 --> 00:12:44.800]  他那種驚恐、焦慮
[00:12:44.800 --> 00:12:47.600]  正正就是他的恐懼
[00:12:47.600 --> 00:12:50.800]  沒有了這位愛他的主
[00:12:50.800 --> 00:12:52.800]  我年輕的時候
[00:12:52.800 --> 00:12:54.400]  有一首很有名的流行曲
[00:12:54.400 --> 00:12:57.200]  叫做《Fearless Whisper》
[00:12:57.200 --> 00:12:58.200]  如果你有聽過
[00:12:58.200 --> 00:13:00.800]  就證明你是我那個年代
[00:13:00.800 --> 00:13:01.600]  很明顯
[00:13:01.600 --> 00:13:03.400]  耶穌對他的呼喚
[00:13:03.400 --> 00:13:04.800]  令他知道是一個
[00:13:04.800 --> 00:13:06.400]  Fearless Whisper
[00:13:06.400 --> 00:13:08.200]  他不需要再惶恐
[00:13:08.200 --> 00:13:10.400]  不需要再擔心
[00:13:10.400 --> 00:13:11.800]  但很重要的就是
[00:13:11.800 --> 00:13:13.600]  他聽到主的聲音
[00:13:13.600 --> 00:13:15.800]  對他名字的稱呼
[00:13:15.800 --> 00:13:17.800]  他即時回應
[00:13:17.800 --> 00:13:20.800]  這是非常重要的轉捩點
[00:13:20.800 --> 00:13:24.400]  令他生命得以突破
[00:13:24.400 --> 00:13:25.200]  頂姐妹
[00:13:25.200 --> 00:13:27.800]  我不知道你在人生旅途上
[00:13:27.800 --> 00:13:29.200]  主有哪個時刻
[00:13:29.200 --> 00:13:31.600]  和你特別說話
[00:13:31.600 --> 00:13:33.000]  未必是高言大志
[00:13:33.000 --> 00:13:35.400]  未必是叫你選擇左邊的路
[00:13:35.400 --> 00:13:36.800]  還是右邊的路
[00:13:36.800 --> 00:13:39.200]  可能就是一些人生的關口
[00:13:39.200 --> 00:13:41.600]  他和你說話
[00:13:41.600 --> 00:13:44.800]  對你有微聲細語的叮嚀
[00:13:44.800 --> 00:13:45.800]  離不開
[00:13:45.800 --> 00:13:46.800]  離不開
[00:13:46.800 --> 00:13:49.600]  都是聖經裡面種種的應許
[00:13:49.600 --> 00:13:51.600]  我們要敏銳主的聲音
[00:13:51.600 --> 00:13:53.600]  我們生命才可以突破
[00:13:53.600 --> 00:13:55.400]  再不會被空焚
[00:13:55.400 --> 00:13:58.400]  種種的焦慮、不安、憂愁
[00:13:58.400 --> 00:14:01.400]  影響我們的視力
[00:14:01.400 --> 00:14:04.800]  影響我們視而不見
[00:14:04.800 --> 00:14:08.400]  我們需要聆聽主的聲音
[00:14:08.400 --> 00:14:10.200]  學習祂的說話
[00:14:10.200 --> 00:14:13.800]  我們生命才可以帶來突破
[00:14:13.800 --> 00:14:15.400]  但是事件發展到這裡
[00:14:15.400 --> 00:14:18.600]  是否代表瑪利亞已經判若兩人
[00:14:18.600 --> 00:14:20.600]  馬上有光環呢?
[00:14:20.600 --> 00:14:21.600]  不是
[00:14:21.600 --> 00:14:22.600]  無論她也好
[00:14:22.600 --> 00:14:24.000]  或者門徒也好
[00:14:24.000 --> 00:14:26.800]  不是純粹經歷了某些片段
[00:14:26.800 --> 00:14:28.000]  就一定有光環
[00:14:28.000 --> 00:14:29.600]  我們看事件發展下去
[00:14:29.600 --> 00:14:32.000]  十七節這樣記載
[00:14:32.000 --> 00:14:33.000]  耶穌對她說
[00:14:33.000 --> 00:14:34.400]  你不要拉著我
[00:14:34.400 --> 00:14:37.000]  證明當時瑪利亞認出主的時候
[00:14:37.000 --> 00:14:38.800]  瑪利亞拉著耶穌
[00:14:38.800 --> 00:14:40.400]  否則耶穌不會這樣說
[00:14:40.400 --> 00:14:41.400]  耶穌對她說
[00:14:41.400 --> 00:14:42.400]  為什麼不要拉著我?
[00:14:42.400 --> 00:14:45.000]  因為我還沒有想去見父
[00:14:45.000 --> 00:14:47.000]  你要去弟兄那裡
[00:14:47.000 --> 00:14:47.800]  告訴他們
[00:14:47.800 --> 00:14:49.400]  我要去見父
[00:14:49.400 --> 00:14:51.000]  就是你們的父
[00:14:51.000 --> 00:14:51.800]  見我的神
[00:14:51.800 --> 00:14:53.200]  也是你們的神
[00:14:53.200 --> 00:14:56.200]  為什麼要提醒大家
[00:14:56.200 --> 00:14:58.000]  我刪除了「見」字呢?
[00:14:58.000 --> 00:15:00.000]  《約翰福音》今天的說話
[00:15:00.000 --> 00:15:03.600]  大家可以回去留意一下
[00:15:03.600 --> 00:15:05.600]  有很多「看見」這個字
[00:15:05.600 --> 00:15:07.200]  稍後我第三節會說
[00:15:07.200 --> 00:15:10.200]  但是我刻意刪除了第十七字的「見」
[00:15:10.200 --> 00:15:11.400]  原文沒有「見」
[00:15:11.400 --> 00:15:12.400]  沒有「看見」
[00:15:12.400 --> 00:15:13.400]  只是說
[00:15:13.400 --> 00:15:15.000]  我還沒有想去
[00:15:15.000 --> 00:15:16.200]  去到父那裡
[00:15:16.200 --> 00:15:17.200]  瑪利亞
[00:15:17.200 --> 00:15:18.600]  你要去弟兄那裡
[00:15:18.600 --> 00:15:19.600]  告訴他們
[00:15:19.600 --> 00:15:21.400]  我要上到父那裡去
[00:15:21.400 --> 00:15:23.400]  這就是你們的父
[00:15:23.400 --> 00:15:25.400]  我的神就是你們的神
[00:15:25.400 --> 00:15:26.000]  可以嗎?
[00:15:26.000 --> 00:15:26.800]  沒有「見」的
[00:15:26.800 --> 00:15:29.400]  和這段經文經常出現的「見」
[00:15:29.400 --> 00:15:31.400]  是兩回事
[00:15:31.400 --> 00:15:34.000]  到了這裡
[00:15:34.000 --> 00:15:35.600]  瑪利亞就知道
[00:15:35.600 --> 00:15:37.200]  要聽主的吩咐
[00:15:37.200 --> 00:15:38.000]  但是為什麼你會問
[00:15:38.000 --> 00:15:39.600]  為什麼紅色字那裡
[00:15:39.600 --> 00:15:42.000]  特別耶穌提醒不要拉著我呢?
[00:15:42.000 --> 00:15:43.600]  原文拉著的意思是
[00:15:43.600 --> 00:15:44.600]  不要摸
[00:15:44.600 --> 00:15:46.400]  不要擁抱
[00:15:46.400 --> 00:15:47.600]  你想想
[00:15:47.600 --> 00:15:49.800]  你代入瑪利亞的角色
[00:15:49.800 --> 00:15:52.000]  瑪利亞曾幾何時被鬼附?
[00:15:52.000 --> 00:15:53.600]  穆達拉的瑪利亞
[00:15:53.600 --> 00:15:55.600]  主對她的拯救
[00:15:55.600 --> 00:15:56.800]  對她的恩情
[00:15:56.800 --> 00:15:58.200]  何等大?
[00:15:58.200 --> 00:16:01.800]  一個低下階層的婦女被鬼附
[00:16:01.800 --> 00:16:05.800]  不是受到當時社會所接受的
[00:16:05.800 --> 00:16:07.200]  是唾棄的
[00:16:07.200 --> 00:16:11.400]  但是主對她重重的救贖
[00:16:11.400 --> 00:16:13.400]  不僅在信仰上
[00:16:13.400 --> 00:16:15.600]  她在天國有份
[00:16:15.600 --> 00:16:16.800]  主對她的救贖
[00:16:16.800 --> 00:16:18.800]  令她在人面前
[00:16:18.800 --> 00:16:21.800]  她都可以再次有尊嚴
[00:16:21.800 --> 00:16:25.400]  和得到那種生命力
[00:16:25.400 --> 00:16:27.800]  她怎麼會不掛念主呢?
[00:16:27.800 --> 00:16:30.400]  所以當復活主在她面前顯現
[00:16:30.400 --> 00:16:31.800]  她又認定是的話
[00:16:31.800 --> 00:16:33.600]  當然拉著她不放
[00:16:33.600 --> 00:16:36.200]  可能她的做法是擁抱著主
[00:16:36.200 --> 00:16:37.800]  可能是捉住主不放
[00:16:37.800 --> 00:16:38.800]  所以主才對她說
[00:16:38.800 --> 00:16:40.400]  她還有未完的使命
