
[00:00:00.000 --> 00:00:01.200]  鄧小姐妹平安
[00:03:59.000 --> 00:04:01.000]  人家要信得過他
[00:04:01.000 --> 00:04:03.000]  但是一般人他不是有錢人
[00:04:03.000 --> 00:04:07.000]  不是出身貴族或者皇室
[00:04:07.000 --> 00:04:09.000]  沒什麼地位
[00:04:09.000 --> 00:04:11.000]  為什麼對方要相信他
[00:04:11.000 --> 00:04:15.000]  於是乎他就要拿一些比他更大價值的東西
[00:04:15.000 --> 00:04:17.000]  比他更厲害的
[00:04:17.000 --> 00:04:19.000]  以他們來發誓
[00:04:19.000 --> 00:04:23.000]  表示自己是可靠的
[00:04:23.000 --> 00:04:26.000]  你有什麼值得信任的背景的時候
[00:04:26.000 --> 00:04:27.000]  你會怎樣做呢
[00:04:27.000 --> 00:04:31.000]  現代人不會發誓的了
[00:04:31.000 --> 00:04:33.000]  可能早兩代還有的
[00:04:33.000 --> 00:04:35.000]  就是會對天發誓
[00:04:35.000 --> 00:04:38.000]  如有虛假天打雷劈
[00:04:38.000 --> 00:04:40.000]  但是現在我們不會這樣說
[00:04:40.000 --> 00:04:41.000]  你想想
[00:04:41.000 --> 00:04:44.000]  如果第三界或者第三言
[00:04:44.000 --> 00:04:46.000]  只是限於起誓的話
[00:04:46.000 --> 00:04:51.000]  基本上我們可以很安心
[00:04:51.000 --> 00:04:53.000]  我們人生住大多數的時間
[00:04:53.000 --> 00:04:56.000]  不是很多需要起誓的
[00:04:56.000 --> 00:04:58.000]  你會想到的可能好像這樣
[00:04:58.000 --> 00:05:01.000]  按著聖經在法庭去宣誓
[00:05:01.000 --> 00:05:04.000]  我作的見證是真的
[00:05:04.000 --> 00:05:07.000]  又或者你在一些場合
[00:05:07.000 --> 00:05:09.000]  你需要去宣誓
[00:05:09.000 --> 00:05:11.000]  例如你身處海外
[00:05:11.000 --> 00:05:13.000]  你入籍要宣誓
[00:05:13.000 --> 00:05:15.000]  現在在香港做公職人員要宣誓
[00:05:15.000 --> 00:05:19.000]  結婚我們會在神面前起分盟盟誓
[00:05:19.000 --> 00:05:23.000]  但是一生人不是很多機會要起誓
[00:05:23.000 --> 00:05:27.000]  甚至現代人要令自己變得可靠可信
[00:05:27.000 --> 00:05:29.000]  不是用起誓的
[00:05:29.000 --> 00:05:32.000]  很多時候是有另一套的系統
[00:05:32.000 --> 00:05:35.000]  你的金錢你的財富你都決定
[00:05:35.000 --> 00:05:38.000]  你知道有一套叫信用制度
[00:05:38.000 --> 00:05:41.000]  你的銀行資產或者你過去
[00:05:41.000 --> 00:05:44.000]  你怎樣處理錢銀
[00:05:44.000 --> 00:05:46.000]  那些金融機構是查得到的
[00:05:46.000 --> 00:05:48.000]  信貸的紀錄
[00:05:48.000 --> 00:05:51.000]  那個是你可不可靠的一個代表
[00:05:51.000 --> 00:05:53.000]  或者你的學歷
[00:05:53.000 --> 00:05:56.000]  某某博士可能我們就會聽他講多一點
[00:05:56.000 --> 00:05:58.000]  教授喔更加要尊敬
[00:05:58.000 --> 00:06:01.000]  聽他說的話有份量
[00:06:01.000 --> 00:06:04.000]  我們不是很多機會需要發誓
[00:06:04.000 --> 00:06:07.000]  雖然猶太教的英文聖經JPS Tanakh
[00:06:07.000 --> 00:06:09.000]  他們都直接翻譯
[00:06:09.000 --> 00:06:11.000]  現今仍然翻譯這一句為
[00:06:11.000 --> 00:06:15.000]  You shall not swear falsely by the name of the Lord your God
[00:06:15.000 --> 00:06:19.000]  這裡他們仍然是把起假誓翻譯出來
[00:06:19.000 --> 00:06:23.000]  不過在猶太的學者都會提出
[00:06:23.000 --> 00:06:26.000]  神的說話是否只是限於這個範圍呢
[00:06:26.000 --> 00:06:29.000]  會不會可以這個傳統的理解是
[00:06:29.000 --> 00:06:31.000]  一定是其中一個方向來的了
[00:06:31.000 --> 00:06:33.000]  聖經也有這樣的聯繫
[00:06:33.000 --> 00:06:36.000]  但是只是其中一部分
[00:06:36.000 --> 00:06:39.000]  這句說話要表達的是網稱
[00:06:39.000 --> 00:06:41.000]  的網誌
[00:06:41.000 --> 00:06:43.000]  如果原文直譯的話可以這樣說
[00:06:43.000 --> 00:06:46.000]  你不可以為虛假的事物
[00:06:46.000 --> 00:06:50.000]  去提說去口講你神的名字
[00:06:50.000 --> 00:06:52.000]  用在一些毫無價值
[00:06:52.000 --> 00:06:55.000]  虛無縹緲的用途上
[00:06:55.000 --> 00:06:59.000]  這個理解是一個用字
[00:06:59.000 --> 00:07:01.000]  怎樣去用神的名字
[00:07:01.000 --> 00:07:04.000]  所以有些英文譯本也會這樣翻譯的
[00:07:04.000 --> 00:07:06.000]  Misuse 或者use
[00:07:06.000 --> 00:07:08.000]  看不清楚 其實我只是想圈給你看
[00:07:08.000 --> 00:07:11.000]  就是有些用這個字
[00:07:11.000 --> 00:07:13.000]  不同的譯本有些也會這樣翻譯
[00:07:13.000 --> 00:07:16.000]  怎樣去用神的名字
[00:07:16.000 --> 00:07:18.000]  用親神的名字你要很小心
[00:07:18.000 --> 00:07:20.000]  不要亂用
[00:07:20.000 --> 00:07:22.000]  在這裡我們稍微停一停
[00:07:22.000 --> 00:07:25.000]  在教會二千年的歷史裡面
[00:07:25.000 --> 00:07:28.000]  基督教會有沒有以神的名字
[00:07:28.000 --> 00:07:30.000]  用神的名字
[00:07:30.000 --> 00:07:32.000]  做壞事
[00:07:32.000 --> 00:07:34.000]  有
[00:07:34.000 --> 00:07:37.000]  教會歷史是毫無迴避的
[00:07:37.000 --> 00:07:39.000]  在這二千年裡面
[00:07:39.000 --> 00:07:41.000]  基督教會是有用神的名字
[00:07:41.000 --> 00:07:43.000]  做過壞事的
[00:07:43.000 --> 00:07:45.000]  奉神的名字行惡
[00:07:45.000 --> 00:07:48.000]  以神的名字進行戰爭
[00:07:48.000 --> 00:07:51.000]  當然今天我們不會明明這樣做的
[00:07:51.000 --> 00:07:55.000]  但是這個神的說話第三句
[00:07:55.000 --> 00:07:57.000]  對於我們很容易
[00:07:57.000 --> 00:07:59.000]  被人聯想起神會和他講話的人
[00:07:59.000 --> 00:08:02.000]  譬如我們教務
[00:08:02.000 --> 00:08:04.000]  屬靈的領袖
[00:08:04.000 --> 00:08:05.000]  教會裡面的人
[00:08:05.000 --> 00:08:07.000]  甚至對於不信的人
[00:08:07.000 --> 00:08:09.000]  他身邊的基督徒
[00:08:09.000 --> 00:08:11.000]  他會問一下關於信仰的事情
[00:08:11.000 --> 00:08:13.000]  或者生命的事情
[00:08:13.000 --> 00:08:15.000]  我們每一個都要小心
[00:08:15.000 --> 00:08:17.000]  我們不要假借神的名義
[00:08:17.000 --> 00:08:19.000]  說自己要說的話
[00:08:19.000 --> 00:08:21.000]  我們不要用神的名字
[00:08:21.000 --> 00:08:24.000]  來服務權勢
[00:08:24.000 --> 00:08:26.000]  我們不要假借神的名義
[00:08:26.000 --> 00:08:30.000]  說一些說話令自己得益
[00:08:30.000 --> 00:08:34.000]  就算我們不會做這些事情
[00:08:34.000 --> 00:08:36.000]  我們會不會在生活裡面
[00:08:36.000 --> 00:08:38.000]  有一些時刻
[00:08:38.000 --> 00:08:39.000]  好像我們的說話當中
[00:08:39.000 --> 00:08:40.000]  如果搬神出來
[00:08:40.000 --> 00:08:42.000]  我們用神的名字
[00:08:42.000 --> 00:08:44.000]  去說
[00:08:44.000 --> 00:08:46.000]  有說服力一點
[00:08:46.000 --> 00:08:48.000]  我就想起這幾年
[00:08:48.000 --> 00:08:51.000]  大家身邊都會有人離開香港
[00:08:51.000 --> 00:08:53.000]  移居
[00:08:53.000 --> 00:08:55.000]  在教會裡面的教務團隊
[00:08:55.000 --> 00:08:58.000]  過去幾年都有同工離開
[00:08:58.000 --> 00:09:01.000]  雖然感謝主我們的比例不高
[00:09:01.000 --> 00:09:03.000]  但每當有教務人員
[00:09:03.000 --> 00:09:05.000]  走過來跟我說
[00:09:05.000 --> 00:09:07.000]  就是我在想
[00:09:07.000 --> 00:09:11.000]  會不會離開北宣離開香港
[00:09:11.000 --> 00:09:14.000]  我為這件事祈禱
[00:09:14.000 --> 00:09:15.000]  我心裡面就不期然
[00:09:15.000 --> 00:09:18.000]  很掛心教會怎麼辦
[00:09:18.000 --> 00:09:19.000]  我一定會認為
[00:09:19.000 --> 00:09:21.000]  如果你留下就更好了
[00:09:21.000 --> 00:09:22.000]  很重要的
[00:09:22.000 --> 00:09:23.000]  心裡面我就會祈禱
[00:09:23.000 --> 00:09:26.000]  神你可不可以很清楚的跟我說
[00:09:26.000 --> 00:09:27.000]  你告訴祂
[00:09:27.000 --> 00:09:28.000]  上主如此說
[00:09:28.000 --> 00:09:31.000]  不可離開
[00:09:31.000 --> 00:09:34.000]  如果這麼清楚就好了
[00:09:34.000 --> 00:09:36.000]  因為很明顯的掙扎就是
[00:09:36.000 --> 00:09:38.000]  如果我知道上帝有事
[00:09:38.000 --> 00:09:39.000]  要我對祂說
[00:09:39.000 --> 00:09:41.000]  我講出來的說話
[00:09:41.000 --> 00:09:44.000]  祂要聽
[00:09:44.000 --> 00:09:46.000]  那我只是為教會好
[00:09:46.000 --> 00:09:50.000]  這些事情都好像很對
[00:09:50.000 --> 00:09:52.000]  不過這個掙扎就是
[00:09:52.000 --> 00:09:54.000]  過去的幾年
[00:09:54.000 --> 00:09:57.000]  神沒有這樣跟我說
[00:09:57.000 --> 00:09:58.000]  於是乎
[00:09:58.000 --> 00:10:01.000]  我只能夠去學習
[00:10:01.000 --> 00:10:03.000]  要忍耐
[00:10:03.000 --> 00:10:06.000]  不要隨便亂說話
[00:10:06.000 --> 00:10:08.000]  我學會
[00:10:08.000 --> 00:10:10.000]  神啊你話事
[00:10:10.000 --> 00:10:12.000]  如果你真的要我講
[00:10:12.000 --> 00:10:14.000]  你讓我知道我才講
[00:10:14.000 --> 00:10:16.000]  不是的話我所講出來的
[00:10:16.000 --> 00:10:18.000]  只是我自己的意見
[00:10:18.000 --> 00:10:20.000]  我都會這樣跟同工講
[00:10:20.000 --> 00:10:23.000]  跟祂這樣祈禱
[00:10:23.000 --> 00:10:25.000]  不要用神的名字
[00:10:25.000 --> 00:10:26.000]  造假
[00:10:26.000 --> 00:10:28.000]  作勢
[00:10:28.000 --> 00:10:31.000]  這一年教會我們鼓勵大家
[00:10:31.000 --> 00:10:33.000]  去學習分辨在你生活裡面
[00:10:33.000 --> 00:10:34.000]  你個人
[00:10:34.000 --> 00:10:36.000]  你有沒有經歷過神
[00:10:36.000 --> 00:10:38.000]  在你生命當中的作為
[00:10:38.000 --> 00:10:40.000]  有時候可能未來小組團契
[00:10:40.000 --> 00:10:41.000]  或者你們聚會
[00:10:41.000 --> 00:10:43.000]  大家就會去試試分享
[00:10:43.000 --> 00:10:44.000]  這個禮拜這個月
[00:10:44.000 --> 00:10:47.000]  上帝你有沒有經歷過神
[00:10:47.000 --> 00:10:50.000]  對方講到頭頭是道你沒有的時候
[00:10:50.000 --> 00:10:52.000]  你不需要
[00:10:52.000 --> 00:10:54.000]  你不要
[00:10:54.000 --> 00:10:56.000]  強行講一些話出來說是神
[00:10:56.000 --> 00:10:57.000]  這樣令到你什麼
[00:10:57.000 --> 00:10:59.000]  不需要
[00:10:59.000 --> 00:11:00.000]  不要這樣做
[00:11:00.000 --> 00:11:02.000]  因為我們不要用神的名字
[00:11:02.000 --> 00:11:03.000]  造假
[00:11:03.000 --> 00:11:05.000]  作勢
[00:11:05.000 --> 00:11:06.000]  這些生活的例子
[00:11:06.000 --> 00:11:08.000]  多少幫我們明白
[00:11:08.000 --> 00:11:09.000]  對喔
[00:11:09.000 --> 00:11:12.000]  我們很容易口就講出神
[00:11:12.000 --> 00:11:13.000]  搬神出來
[00:11:13.000 --> 00:11:15.000]  搬神的名字出來
[00:11:15.000 --> 00:11:17.000]  所以為什麼當時被擄回歸的猶太人
[00:11:17.000 --> 00:11:19.000]  他們明白了
[00:11:19.000 --> 00:11:21.000]  上帝對他們整個民族的懲罰
[00:11:21.000 --> 00:11:23.000]  回到自己的故鄉
[00:11:23.000 --> 00:11:24.000]  回到耶路撒冷
[00:11:24.000 --> 00:11:25.000]  回到猶大地
[00:11:25.000 --> 00:11:28.000]  他們重拾對神極之敬見的態度
[00:11:28.000 --> 00:11:31.000]  所以他們看到這個十誡的第三誡
[00:11:31.000 --> 00:11:33.000]  他們就很小心
[00:11:33.000 --> 00:11:35.000]  要設很多安全線
[00:11:35.000 --> 00:11:38.000]  他們連講神的名字都不講
[00:11:38.000 --> 00:11:39.000]  去到一個極點
[00:11:39.000 --> 00:11:41.000]  他們連提都不敢提
[00:11:41.000 --> 00:11:42.000]  要避諱
[00:11:42.000 --> 00:11:44.000]  不會在他們讀經的時候
[00:11:44.000 --> 00:11:46.000]  直接提到神的名字
[00:11:46.000 --> 00:11:47.000]  你說是嗎
[00:11:47.000 --> 00:11:48.000]  不是
[00:11:48.000 --> 00:11:49.000]  我看聖經都經常提到
[00:11:49.000 --> 00:11:50.000]  剛剛才讀完
[00:11:50.000 --> 00:11:51.000]  是吧
[00:11:51.000 --> 00:11:53.000]  章一丘的三十四章
[00:11:53.000 --> 00:11:54.000]  就有提到神的名字
[00:11:54.000 --> 00:11:55.000]  第五節說
[00:11:55.000 --> 00:11:56.000]  耶和華在雲中降臨
[00:11:56.000 --> 00:11:57.000]  與摩西一同站在那裡
[00:11:57.000 --> 00:11:59.000]  宣告耶和華的名
[00:11:59.000 --> 00:12:00.000]  提到祂的名字
[00:12:00.000 --> 00:12:01.000]  然後會
[00:12:01.000 --> 00:12:02.000]  怎樣說
[00:12:02.000 --> 00:12:03.000]  第六節一起讀
[00:12:03.000 --> 00:12:08.000]  耶和華在祂面前經過宣告
[00:12:08.000 --> 00:12:09.000]  耶和華 耶和華
[00:12:09.000 --> 00:12:12.000]  有憐憫 有恩惠的神
[00:12:12.000 --> 00:12:14.000]  不輕易發怒
[00:12:14.000 --> 00:12:18.000]  且有豐盛的慈愛和信實
[00:12:18.000 --> 00:12:20.000]  這裡不是耶和華的名
[00:12:20.000 --> 00:12:21.000]  就是耶和華
[00:12:21.000 --> 00:12:22.000]  寫了出來
[00:12:22.000 --> 00:12:23.000]  你也讀了
[00:12:23.000 --> 00:12:25.000]  怎樣被圍
[00:12:25.000 --> 00:12:28.000]  在聖經的原文裡
[00:12:28.000 --> 00:12:30.000]  耶和華的名字
[00:12:30.000 --> 00:12:33.000]  有四個希伯來字母
[00:12:33.000 --> 00:12:35.000]  Y-H-W-H-R
[00:12:35.000 --> 00:12:37.000]  或者翻譯成英文
[00:12:37.000 --> 00:12:38.000]  這個名字
[00:12:38.000 --> 00:12:40.000]  是沒有了一些讀音的
[00:12:40.000 --> 00:12:42.000]  如果用英文的
[00:12:42.000 --> 00:12:44.000]  羅馬化的讀法
[00:12:44.000 --> 00:12:45.000]  你讀不讀得到
[00:12:45.000 --> 00:12:46.000]  那個Y-H-W-H-R
[00:12:46.000 --> 00:12:47.000]  一個字
[00:12:47.000 --> 00:12:48.000]  發不發得到音
[00:12:48.000 --> 00:12:49.000]  發不發得到
[00:12:49.000 --> 00:12:50.000]  因為像英文那樣
[00:12:50.000 --> 00:12:52.000]  你沒有了那些A-E-I-O-U
[00:12:52.000 --> 00:12:53.000]  沒有了那些響音
[00:12:53.000 --> 00:12:54.000]  讀不讀得到
[00:12:54.000 --> 00:12:55.000]  是不是
[00:12:55.000 --> 00:12:56.000]  是的
[00:12:56.000 --> 00:12:57.000]  就是在這裡
[00:12:57.000 --> 00:13:00.000]  他們就是不去讀
[00:13:00.000 --> 00:13:01.000]  正正就是被擄回歸的
[00:13:01.000 --> 00:13:02.000]  以色列人
[00:13:02.000 --> 00:13:04.000]  他們重建第二聖殿的時期
[00:13:04.000 --> 00:13:05.000]  他們再抄寫聖經
[00:13:05.000 --> 00:13:08.000]  他們不再公開讀出神的名字
[00:13:08.000 --> 00:13:11.000]  表示無比的尊重
[00:13:11.000 --> 00:13:12.000]  至此猶太人
[00:13:12.000 --> 00:13:14.000]  他們凡遇到經文上面
[00:13:14.000 --> 00:13:15.000]  真的寫了神的名字
[00:13:15.000 --> 00:13:18.000]  這幾個字母的時候
[00:13:18.000 --> 00:13:19.000]  他們看到這個字母
[00:13:19.000 --> 00:13:21.000]  他們就會讀
[00:13:21.000 --> 00:13:23.000]  另一個希伯來文的字
[00:13:23.000 --> 00:13:24.000]  Adonai
[00:13:24.000 --> 00:13:28.000]  上主
[00:13:28.000 --> 00:13:31.000]  於是乎在後來
[00:13:31.000 --> 00:13:32.000]  為什麼我們現在會有
[00:13:32.000 --> 00:13:34.000]  耶和華這個翻譯呢
[00:13:34.000 --> 00:13:35.000]  是因為中文聖經的翻譯
[00:13:35.000 --> 00:13:38.000]  跟隨了十五世紀的《易經》的抉擇
[00:13:38.000 --> 00:13:39.000]  當時的翻譯者就看到
[00:13:39.000 --> 00:13:41.000]  神的名字那個字母
[00:13:41.000 --> 00:13:44.000]  加上上主那個讀音
[00:13:44.000 --> 00:13:46.000]  就可以拿出那些章節
[00:13:46.000 --> 00:13:47.000]  就拼在一起
[00:13:47.000 --> 00:13:50.000]  變成了耶和華
[00:13:50.000 --> 00:13:52.000]  其實現時的神學界
[00:13:52.000 --> 00:13:54.000]  仍然是覺得
[00:13:54.000 --> 00:13:55.000]  如果神的名字
[00:13:55.000 --> 00:13:57.000]  是表達一個可畏可敬的態度
[00:13:57.000 --> 00:13:58.000]  謹慎的話
[00:13:58.000 --> 00:14:00.000]  他們一般在文章
[00:14:00.000 --> 00:14:02.000]  有時候就會直接寫這個
[00:14:02.000 --> 00:14:06.000]  英文化的字母
[00:14:06.000 --> 00:14:10.000]  亦都在英文的譯本
[00:14:10.000 --> 00:14:11.000]  你回去看
[00:14:11.000 --> 00:14:12.000]  NIV等等
[00:14:12.000 --> 00:14:13.000]  你熟悉的譯本
[00:14:13.000 --> 00:14:16.000]  都已經用Lord
[00:14:16.000 --> 00:14:19.000]  不會再用最好的
[00:14:19.000 --> 00:14:21.000]  華人教會用了很多年
[00:14:21.000 --> 00:14:22.000]  不要緊
[00:14:22.000 --> 00:14:24.000]  開始的翻譯的傾向
[00:14:24.000 --> 00:14:27.000]  我們會用上主
[00:14:27.000 --> 00:14:29.000]  用回那個讀音
[00:14:29.000 --> 00:14:30.000]  另一個字
[00:14:30.000 --> 00:14:32.000]  去代替耶和華的名字
[00:14:32.000 --> 00:14:34.000]  見到的時候我們就讀上主
[00:14:34.000 --> 00:14:35.000]  新漢語譯本
[00:14:35.000 --> 00:14:36.000]  我們新約很熟悉
[00:14:36.000 --> 00:14:39.000]  他們已經出版了五經
[00:14:39.000 --> 00:14:40.000]  你去看
[00:14:40.000 --> 00:14:44.000]  其中他們已經是直接用上主
[00:14:44.000 --> 00:14:46.000]  就是說剛才那句經文
[00:14:46.000 --> 00:14:47.000]  第六節那裡說
[00:14:47.000 --> 00:14:49.000]  上主在他面前經過
[00:14:49.000 --> 00:14:51.000]  宣告上主上主有憐憫
[00:14:51.000 --> 00:14:52.000]  有恩惠的神
[00:14:52.000 --> 00:14:55.000]  那個翻譯會變成這樣
[00:14:55.000 --> 00:14:56.000]  不過無論怎樣
[00:14:56.000 --> 00:14:57.000]  你明白了
[00:14:57.000 --> 00:14:58.000]  那個意思就是
[00:14:58.000 --> 00:14:59.000]  我們盡量以一個
[00:14:59.000 --> 00:15:00.000]  很恭敬的態度
[00:15:00.000 --> 00:15:04.000]  去讀出神的名字
[00:15:04.000 --> 00:15:05.000]  這個背景資料
[00:15:05.000 --> 00:15:07.000]  給你去了解
[00:15:07.000 --> 00:15:08.000]  不需要介懷
[00:15:08.000 --> 00:15:09.000]  我們到底在用耶和華
[00:15:09.000 --> 00:15:10.000]  還是上主
[00:15:10.000 --> 00:15:12.000]  都是一個努力
[00:15:12.000 --> 00:15:13.000]  我們去認識神
[00:15:13.000 --> 00:15:16.000]  我們去了解神
[00:15:16.000 --> 00:15:18.000]  所以稱呼神的名字的問題
[00:15:18.000 --> 00:15:19.000]  不在於
[00:15:19.000 --> 00:15:21.000]  讀不讀得到那個名字
[00:15:21.000 --> 00:15:23.000]  而是為什麼
[00:15:23.000 --> 00:15:27.000]  要稱呼神的名字
[00:15:27.000 --> 00:15:29.000]  所以針言三十章
[00:15:29.000 --> 00:15:31.000]  雅古二他真的有智慧
[00:15:31.000 --> 00:15:33.000]  雖然他說自己沒有智慧
[00:15:33.000 --> 00:15:34.000]  不認識致聖者
[00:15:34.000 --> 00:15:35.000]  怎麼會不認識
[00:15:35.000 --> 00:15:36.000]  下面他說的話
[00:15:36.000 --> 00:15:38.000]  就是真的很認識神才會說
[00:15:38.000 --> 00:15:39.000]  他的表達就是
[00:15:39.000 --> 00:15:42.000]  我不能夠完全認識上帝所有
[00:15:42.000 --> 00:15:44.000]  就好像我們去研究一樣東西
[00:15:44.000 --> 00:15:47.000]  我們對那樣物品很熟透
[00:15:47.000 --> 00:15:50.000]  所有的角度都了解
[00:15:50.000 --> 00:15:55.000]  每一個細節完全清楚
[00:15:55.000 --> 00:15:56.000]  但雅古二說
[00:15:56.000 --> 00:15:57.000]  上帝不是這樣
[00:15:57.000 --> 00:15:58.000]  我們可以研究
[00:15:58.000 --> 00:16:01.000]  可以描述的對象
[00:16:01.000 --> 00:16:03.000]  他表達我
[00:16:03.000 --> 00:16:04.000]  其實沒有這方面的智慧
[00:16:04.000 --> 00:16:06.000]  我不是真的很認識
[00:16:06.000 --> 00:16:08.000]  致聖者
[00:16:08.000 --> 00:16:09.000]  我們知道
[00:16:09.000 --> 00:16:11.000]  我們知道一點點
[00:16:11.000 --> 00:16:12.000]  對他來說
[00:16:12.000 --> 00:16:14.000]  誰在升上天又降下來
[00:16:14.000 --> 00:16:16.000]  誰把風放在手掌裡面
[00:16:16.000 --> 00:16:18.000]  以現代化來說
[00:16:18.000 --> 00:16:19.000]  我們不單止知道
[00:16:19.000 --> 00:16:20.000]  有這個天地
[00:16:20.000 --> 00:16:22.000]  只是地球這一部分
[00:16:22.000 --> 00:16:24.000]  擴大到宇宙
[00:16:24.000 --> 00:16:26.000]  誰把太陽的風暴
[00:16:26.000 --> 00:16:27.000]  放在手掌裡面
[00:16:27.000 --> 00:16:29.000]  誰把眾星球的水分
[00:16:29.000 --> 00:16:31.000]  放在衣服裡面
[00:16:31.000 --> 00:16:33.000]  誰立定這個宇宙
[00:16:33.000 --> 00:16:34.000]  窮倉萬物
[00:16:34.000 --> 00:16:36.000]  他的名字叫什麼
[00:16:36.000 --> 00:16:38.000]  他的兒子名叫什麼
[00:16:38.000 --> 00:16:40.000]  你知道嗎
