
[00:00:00.000 --> 00:00:06.300]  感謝神終於可以和大家講傳道書
[00:03:34.700 --> 00:03:36.000]  他真的研究
[00:03:36.000 --> 00:03:39.500]  因為他有財能、財力、物力、時間
[00:03:39.500 --> 00:03:41.500]  或者他的權、權勢
[00:03:41.500 --> 00:03:44.900]  他可以去做很深入的研究
[00:03:44.900 --> 00:03:48.200]  那研究的結果是什麼呢?
[00:03:48.200 --> 00:03:50.500]  研究的結果他說
[00:03:50.500 --> 00:03:55.100]  人生所做的一切事都是沒有什麼意義的
[00:03:55.100 --> 00:03:56.300]  沒有什麼目的的
[00:03:56.300 --> 00:03:57.800]  是徒然的
[00:03:57.800 --> 00:04:01.300]  做什麼都是枉費心機的
[00:04:01.300 --> 00:04:08.700]  到頭來只是一聲嘆息
[00:04:08.700 --> 00:04:11.500]  那我們或者會問
[00:04:11.500 --> 00:04:16.300]  人生到頭來只是一聲嘆息
[00:04:16.300 --> 00:04:20.800]  其實不用找所羅門去研究
[00:04:20.800 --> 00:04:22.400]  我們問我們每一個人
[00:04:22.400 --> 00:04:24.400]  我們大部分人都會告訴你
[00:04:24.400 --> 00:04:27.300]  人生簡直是無可奈何
[00:04:27.300 --> 00:04:30.700]  簡直是一生痛苦
[00:04:30.700 --> 00:04:34.100]  問我們很多人都會這樣告訴你
[00:04:34.100 --> 00:04:40.500]  不用所羅門去研究告訴我們
[00:04:40.500 --> 00:04:45.900]  所羅門王他這麼有錢、有面子
[00:04:45.900 --> 00:04:48.800]  這麼有權、有勢
[00:04:48.800 --> 00:04:51.200]  而且他還是可以說
[00:04:51.200 --> 00:04:58.500]  古往今來從無人可以像他這麼聰明、智慧
[00:04:58.500 --> 00:05:00.800]  他怎麼會有什麼苦惱呢?
[00:05:00.800 --> 00:05:03.900]  他怎麼會有什麼困難呢?
[00:05:03.900 --> 00:05:09.400]  他是不是在這裡曬命呢?
[00:05:09.400 --> 00:05:11.200]  其實不是
[00:05:11.200 --> 00:05:14.000]  我們要這樣想
[00:05:14.000 --> 00:05:17.400]  所羅門王他有了人間所認為
[00:05:17.400 --> 00:05:22.300]  可以令生活快樂、滿足、成功的
[00:05:22.300 --> 00:05:25.400]  他有了各種的條件
[00:05:25.400 --> 00:05:27.700]  他所謂是得天獨厚
[00:05:27.700 --> 00:05:29.800]  如果要找他去說
[00:05:29.800 --> 00:05:34.000]  人生是多麼快樂、捨意、成功的
[00:05:34.000 --> 00:05:34.800]  一定要找他
[00:05:34.800 --> 00:05:39.100]  他一定能夠說得很有說服力
[00:05:39.100 --> 00:05:42.500]  因為他真是一個成功人士
[00:05:42.500 --> 00:05:46.900]  他做了很多很成功的事
[00:05:46.900 --> 00:05:49.600]  但是另一方面我們又要這樣想
[00:05:49.600 --> 00:05:51.500]  正正因為所羅門王
[00:05:51.500 --> 00:05:55.100]  他應該是很幸福、快樂、滿足的
[00:05:55.100 --> 00:06:00.100]  但是他反而在慨嘆人生是多麼無奈
[00:06:00.100 --> 00:06:02.200]  是多麼無意義
[00:06:02.200 --> 00:06:06.600]  這令我們驚奇之餘
[00:06:06.600 --> 00:06:09.100]  我們應該去看看
[00:06:09.100 --> 00:06:11.300]  為什麼會這樣
[00:06:11.300 --> 00:06:12.400]  我們本以為
[00:06:12.400 --> 00:06:16.600]  我們之所以的人生不夠幸福、快樂
[00:06:16.600 --> 00:06:19.800]  不能夠滿意、不能夠成功
[00:06:19.800 --> 00:06:23.300]  是因為我們不夠有錢、有面子
[00:06:23.300 --> 00:06:25.000]  不夠有權、有勢
[00:06:25.000 --> 00:06:27.700]  又不夠聰明、才智
[00:06:27.700 --> 00:06:30.500]  所以我們才不成功、不快樂
[00:06:30.500 --> 00:06:32.400]  我以為是這樣想
[00:06:32.400 --> 00:06:39.500]  誰知道現在這個人有了所有條件
[00:06:39.500 --> 00:06:43.900]  他卻說不成功、不滿意
[00:06:43.900 --> 00:06:48.400]  是沒有意義、是徒然
[00:06:48.400 --> 00:06:51.400]  這樣在另一個角度看來
[00:06:51.400 --> 00:06:54.000]  其實是值得我們看看、聽聽
[00:06:54.000 --> 00:06:58.800]  為什麼他這樣說
[00:06:58.800 --> 00:07:02.900]  今天我和大家一起看看這段經文
[00:07:02.900 --> 00:07:08.400]  看看所羅門所說的人生是虛空的
[00:07:08.400 --> 00:07:11.100]  究竟是什麼一回事
[00:07:11.100 --> 00:07:12.900]  然後我們又看看
[00:07:12.900 --> 00:07:16.300]  如何在神、在耶穌裡面
[00:07:16.300 --> 00:07:21.700]  我們可以重拾人生的真意義
[00:07:21.700 --> 00:07:25.900]  這就是我今天想和大家一起學的功課
[00:07:25.900 --> 00:07:32.100]  我們看經文、看傳道書一章一節
[00:07:32.100 --> 00:07:34.800]  「在耶路撒冷作王大位的兒子
[00:07:34.800 --> 00:07:37.500]  傳道者的言語」第二節
[00:07:37.500 --> 00:07:40.200]  「傳道者說:虛空的虛空!
[00:07:40.200 --> 00:07:46.000]  虛空的虛空!凡事都是虛空!」
[00:07:46.000 --> 00:07:51.200]  怕你不明白這本書的主題
[00:07:51.200 --> 00:07:53.200]  大家應該明白了
[00:07:53.200 --> 00:08:01.800]  重複了五次「虛空」
[00:08:01.800 --> 00:08:07.100]  傳道書的總主題就是「虛空」
[00:08:07.100 --> 00:08:11.300]  它是說人生所做的一切事
[00:08:11.300 --> 00:08:17.000]  都是沒有意義、沒有結果的
[00:08:17.000 --> 00:08:22.600]  這個總主題聽起來的確是很消極
[00:08:22.600 --> 00:08:29.600]  但幸好它只是說了前面的一半
[00:08:29.600 --> 00:08:31.200]  其實還有後面一句說話
[00:08:31.200 --> 00:08:37.200]  慢慢就會引證出來
[00:08:37.200 --> 00:08:39.300]  當我們看完整本書的時候
[00:08:39.300 --> 00:08:41.800]  我們就會明白
[00:08:41.800 --> 00:08:44.700]  如果我們將一切所做的事
[00:08:44.700 --> 00:08:48.100]  放在耶穌基督裡面的時候
[00:08:48.100 --> 00:08:57.300]  那些事就會變為有意義、有價值、有目的的事
[00:08:57.300 --> 00:09:01.200]  「虛空」是什麼意思呢?
[00:09:01.200 --> 00:09:06.300]  我們看中文的時候
[00:09:06.300 --> 00:09:08.500]  我們自然想起就反過來想
[00:09:08.500 --> 00:09:12.900]  「虛空」反過來想是不是解「空虛」呢?
[00:09:12.900 --> 00:09:18.500]  某程度上「虛空」的解釋其中有一個解釋
[00:09:18.500 --> 00:09:21.100]  也是解「空虛」的意思
[00:09:21.100 --> 00:09:23.500]  Emptiness
[00:09:23.500 --> 00:09:27.300]  「虛空」更加廣泛、有廣泛的意思
[00:09:27.300 --> 00:09:30.100]  因為從聖經不同的地方出現這個字的時候
[00:09:30.100 --> 00:09:33.700]  它有不同的翻譯
[00:09:33.700 --> 00:09:35.700]  簡單來說「虛空」的意思是
[00:09:35.700 --> 00:09:43.100]  包括那些水氣、水晶氣、氣化、氣體
[00:09:43.100 --> 00:09:46.900]  也包括我們呼吸的氣息
[00:09:46.900 --> 00:09:52.700]  差不多水氣、氣息都是那些氣體
[00:09:52.700 --> 00:09:58.100]  幻覺、幻滅
[00:09:58.100 --> 00:10:00.900]  或者很迅速地消逝了
[00:10:00.900 --> 00:10:06.300]  虛假的東西、徒然、沒什麼用
[00:10:06.300 --> 00:10:10.700]  沒價值、沒結果等等
[00:10:10.700 --> 00:10:13.300]  都是這些解釋
[00:10:13.300 --> 00:10:16.700]  可以說全部都好像沒什麼渣拿
[00:10:16.700 --> 00:10:21.500]  說一些很抽象、沒什麼實質的東西
[00:10:21.500 --> 00:10:25.300]  正正像剛才提到的題目所說
[00:10:25.300 --> 00:10:27.100]  暴風、沒什麼渣拿
[00:10:27.100 --> 00:10:31.500]  你可以拿著風嗎?
[00:10:31.500 --> 00:10:32.900]  沒有吧?
[00:10:32.900 --> 00:10:35.500]  風好像是一個形容詞
[00:10:35.500 --> 00:10:38.300]  你見不到、拿不到
[00:10:38.300 --> 00:10:43.100]  不過你感受到
[00:10:43.100 --> 00:10:45.900]  我們看第三節
[00:10:45.900 --> 00:10:48.100]  「人一切的勞碌
[00:10:48.100 --> 00:10:50.300]  就是他在日光之下的勞碌
[00:10:50.300 --> 00:10:53.900]  有什麼益處呢?」
[00:10:53.900 --> 00:10:55.900]  傳道者其實是說
[00:10:55.900 --> 00:10:57.900]  一切都是虛空
[00:10:57.900 --> 00:11:00.700]  因為人在他一生之中
[00:11:00.700 --> 00:11:02.100]  日光之下所做的事
[00:11:02.100 --> 00:11:03.500]  就是他一生所做的事
[00:11:03.500 --> 00:11:06.100]  或者他的經歷
[00:11:06.100 --> 00:11:07.700]  就是說他一生之中
[00:11:07.700 --> 00:11:10.100]  就算很努力地去工作
[00:11:10.100 --> 00:11:13.100]  到頭來都只不過是
[00:11:13.100 --> 00:11:17.100]  你可以說是沒什麼實際益處
[00:11:17.100 --> 00:11:19.100]  我們當然也要明白
[00:11:19.100 --> 00:11:21.300]  在這裡所說的益處
[00:11:21.300 --> 00:11:26.100]  不是指眼前即時的好處
[00:11:26.100 --> 00:11:28.100]  我們知道做事、勤力工作
[00:11:28.100 --> 00:11:29.300]  或者每一樣做的事
[00:11:29.300 --> 00:11:30.100]  都有它的後果
[00:11:30.100 --> 00:11:32.900]  或者有它的報酬
[00:11:32.900 --> 00:11:34.700]  譬如我們上班
[00:11:34.700 --> 00:11:37.300]  我們可以發工資
[00:11:37.300 --> 00:11:39.700]  我們勤力地去收拾房子
[00:11:39.700 --> 00:11:41.900]  那就不會漏水
[00:11:41.900 --> 00:11:44.100]  當然有一個回報的
[00:11:44.100 --> 00:11:48.300]  有一個益處的
[00:11:48.300 --> 00:11:50.500]  傳道者所說的沒什麼好處
[00:11:50.500 --> 00:11:54.500]  是指沒什麼實質上永久的好處
[00:11:54.500 --> 00:11:57.300]  或者是沒永久可以擁有
[00:11:57.300 --> 00:12:02.700]  保存的成果的好處
[00:12:02.700 --> 00:12:04.100]  我們一路繼續看下去
[00:12:04.100 --> 00:12:08.500]  就會一路一路清楚一點
[00:12:08.500 --> 00:12:10.700]  傳道者他這樣說
[00:12:10.700 --> 00:12:13.300]  他是有他的論據的
[00:12:13.300 --> 00:12:15.700]  就是有他的理由的
[00:12:15.700 --> 00:12:19.500]  他曾經細心地去觀察
[00:12:19.500 --> 00:12:21.900]  這個世界
[00:12:21.900 --> 00:12:24.500]  他觀察到四個
[00:12:24.500 --> 00:12:27.100]  和大自然有關的現象
[00:12:27.100 --> 00:12:31.100]  來去證明他的論點是正確的
[00:12:31.100 --> 00:12:32.900]  就是說看過很多東西
[00:12:32.900 --> 00:12:37.900]  他證明人生的確是沒什麼意思的
[00:12:37.900 --> 00:12:41.300]  第一個的論據就是證據
[00:12:41.300 --> 00:12:43.300]  就是說他看到
[00:12:43.300 --> 00:12:49.100]  他在對人類的存留的觀察
[00:12:49.100 --> 00:12:51.700]  我們看第四節
[00:12:51.700 --> 00:12:54.100]  一代過去一代又來
[00:12:54.100 --> 00:12:58.100]  地卻永遠長存
[00:12:58.100 --> 00:13:00.100]  傳道者他觀察到
[00:13:00.100 --> 00:13:04.300]  人類是一代一代這樣過去
[00:13:04.300 --> 00:13:07.300]  是無可避免的
[00:13:07.300 --> 00:13:08.500]  每一個人
[00:13:08.500 --> 00:13:10.300]  每一個家庭
[00:13:10.300 --> 00:13:12.700]  每一個家族
[00:13:12.700 --> 00:13:14.500]  每一個民族
[00:13:14.500 --> 00:13:15.500]  每一個朝代
[00:13:15.500 --> 00:13:19.500]  每一個國家都會過去
[00:13:19.500 --> 00:13:24.100]  無論他或者他們有多強大
[00:13:24.100 --> 00:13:26.100]  有多顯赫
[00:13:26.100 --> 00:13:29.700]  無論他們做了多少事情
[00:13:29.700 --> 00:13:32.900]  或者他們有多少成績成就
[00:13:32.900 --> 00:13:36.300]  或者有多少建樹
[00:13:36.300 --> 00:13:40.900]  那一切都會無可避免地成為過去
[00:13:40.900 --> 00:13:48.300]  成為歷史沉積
[00:13:48.300 --> 00:13:49.300]  這一句話
[00:13:49.300 --> 00:13:52.900]  世人一代一代這樣在這裡勞碌
[00:13:52.900 --> 00:13:56.500]  然後一代一代這樣過去
[00:13:56.500 --> 00:14:01.100]  周而復始
[00:14:01.100 --> 00:14:06.500]  但是世人所住的這一塊地
[00:14:06.500 --> 00:14:11.300]  它是一直都在這裡一直存在
[00:14:11.300 --> 00:14:16.100]  那塊地沒有過去
[00:14:16.100 --> 00:14:20.100]  這句話是什麼意思呢?
[00:14:20.100 --> 00:14:23.300]  傳道者其實他想指出
[00:14:23.300 --> 00:14:27.700]  人的生命是很短促
[00:14:27.700 --> 00:14:30.500]  如果和天地作比較
[00:14:30.500 --> 00:14:35.900]  人的生命真的很渺小很短促
[00:14:35.900 --> 00:14:38.500]  在舊約的時代
[00:14:38.500 --> 00:14:40.300]  那些人
[00:14:40.300 --> 00:14:41.700]  甚至是先知
[00:14:41.700 --> 00:14:46.100]  都還未能夠得到啟示
[00:14:46.100 --> 00:14:48.700]  關於人的生命
[00:14:48.700 --> 00:14:52.900]  在神的裡面是永恆的
[00:14:52.900 --> 00:14:54.100]  我們說到了很後期
[00:14:54.100 --> 00:14:55.500]  或者去到新約
[00:14:55.500 --> 00:15:01.100]  才有這個很直接的啟示
[00:15:01.100 --> 00:15:03.700]  我們新約的信徒真是幸福很多
[00:15:03.700 --> 00:15:07.300]  有耶穌親自告訴我們
[00:15:07.300 --> 00:15:13.500]  信他的人可以有永生
[00:15:13.500 --> 00:15:17.300]  所以我們從那句聖經
[00:15:17.300 --> 00:15:19.100]  從第四節來看
[00:15:19.100 --> 00:15:22.100]  我們可以有理由相信所羅門王
[00:15:22.100 --> 00:15:25.700]  他這句話其實是慨嘆人
[00:15:25.700 --> 00:15:29.300]  或者慨嘆他們自己在地上的生命
[00:15:29.300 --> 00:15:35.700]  是不能夠永久
[00:15:35.700 --> 00:15:38.700]  如果這句說話應用在我們身上
[00:15:38.700 --> 00:15:42.100]  我們雖然有永生
[00:15:42.100 --> 00:15:46.900]  又雖然我們在世上的日子很短促
[00:15:46.900 --> 00:15:52.100]  但我們必須好好地去生活
[00:15:52.100 --> 00:15:53.700]  不要放縱
[00:15:53.700 --> 00:15:55.700]  不要偷懶
[00:15:55.700 --> 00:16:00.500]  也不要做壞事
[00:16:00.500 --> 00:16:02.900]  有一句說話不知道你們聽過沒有
[00:16:02.900 --> 00:16:07.300]  「人生短促,要保持清醒」
[00:16:07.300 --> 00:16:12.700]  英文是Life is short, stay awake for it
[00:16:12.700 --> 00:16:15.700]  這句說話熟不熟?
[00:16:15.700 --> 00:16:18.700]  如果你有時候去喝咖啡
[00:16:18.700 --> 00:16:21.100]  你就會留意到這句說話
[00:16:21.100 --> 00:16:23.500]  我初初上來明州的時候
[00:16:23.500 --> 00:16:25.900]  即是明州獨有的一個咖啡室
[00:16:25.900 --> 00:16:30.100]  一個咖啡廳、一個咖啡牌子
[00:16:30.100 --> 00:16:31.700]  或者不怕賣高吧
[00:16:31.700 --> 00:16:34.700]  Kalibu
[00:16:34.700 --> 00:16:37.100]  發覺這個杯子寫著
[00:16:37.100 --> 00:16:41.500]  Life is short, stay awake for it
[00:16:41.500 --> 00:16:43.900]  即是說人生很短促
[00:16:43.900 --> 00:16:48.900]  要保持清醒
[00:16:48.900 --> 00:16:51.100]  我覺得很有意思
[00:16:51.100 --> 00:16:55.900]  最近我看Warren Whispy的一本《釋經》書
[00:16:55.900 --> 00:16:58.100]  又看到一句類同的說話
[00:16:58.100 --> 00:16:59.100]  我不知道是誰抄的
[00:16:59.100 --> 00:17:02.300]  或者不是,各有各寫的
[00:17:02.300 --> 00:17:03.500]  Warren Whispy說
[00:17:03.500 --> 00:17:05.500]  先讀英文
[00:17:05.500 --> 00:17:10.100]  Life is short and life is difficult
[00:17:10.100 --> 00:17:15.500]  so make the most of it while you can
[00:17:15.500 --> 00:17:16.900]  我的翻譯是說
[00:17:16.900 --> 00:17:18.500]  人生是很短促
[00:17:18.500 --> 00:17:22.700]  還有人生是很困難的
[00:17:22.700 --> 00:17:25.700]  所以要盡我們所能
[00:17:25.700 --> 00:17:32.100]  去將最好的活出來
[00:17:32.100 --> 00:17:33.500]  我覺得很有意思
[00:17:33.500 --> 00:17:36.700]  這個也是《聖經》的教訓
[00:17:36.700 --> 00:17:42.700]  就是與其我們埋怨困難的發生
[00:17:42.700 --> 00:17:45.700]  我們不如將焦點放在一些
[00:17:45.700 --> 00:17:50.500]  我們還可以做的好的事情上
[00:17:50.500 --> 00:17:53.300]  積極一點來回應
[00:17:53.300 --> 00:18:00.900]  來面對我們的人生
[00:18:00.900 --> 00:18:05.100]  第二個論據就是
[00:18:05.100 --> 00:18:08.900]  傳道者對太陽的運行
[00:18:08.900 --> 00:18:13.500]  出沒的觀察
[00:18:13.500 --> 00:18:16.300]  我們看第五節
[00:18:16.300 --> 00:18:20.100]  日頭出來日頭落下
[00:18:20.100 --> 00:18:24.100]  急歸所出之地
[00:18:24.100 --> 00:18:28.700]  傳道者去觀察太陽的運行
[00:18:28.700 --> 00:18:30.300]  他所見到的就是
[00:18:30.300 --> 00:18:32.900]  日出日落
[00:18:32.900 --> 00:18:33.900]  又一日了
[00:18:33.900 --> 00:18:34.700]  又第二日
[00:18:34.700 --> 00:18:36.300]  又日出日落
[00:18:36.300 --> 00:18:37.900]  又一日
[00:18:37.900 --> 00:18:40.500]  日出在東方
[00:18:40.500 --> 00:18:43.300]  日出橫跨天際
[00:18:43.300 --> 00:18:47.500]  真是一個很偉大的工作
[00:18:47.500 --> 00:18:50.700]  然後在西邊落下
[00:18:50.700 --> 00:18:51.500]  不知如何是好
[00:18:51.500 --> 00:18:54.300]  他匆匆又回到東邊
[00:18:54.300 --> 00:18:57.700]  翌日又來過
[00:18:57.700 --> 00:19:01.300]  周而復始在做同樣的事
[00:19:01.300 --> 00:19:04.300]  你說他做了很多事
[00:19:04.300 --> 00:19:07.700]  他又說沒有做過事
[00:19:07.700 --> 00:19:14.700]  這是哲學的問題
[00:19:14.700 --> 00:19:20.700]  我對這句說話的理解就是
[00:19:20.700 --> 00:19:21.900]  日出日落
[00:19:21.900 --> 00:19:23.900]  轉眼就過
[00:19:23.900 --> 00:19:26.500]  又第二日了
[00:19:26.500 --> 00:19:29.100]  好像做了很多事
[00:19:29.100 --> 00:19:31.900]  但也好像沒有做過事
[00:19:31.900 --> 00:19:38.300]  走了很遠又好像沒有走過
[00:19:38.300 --> 00:19:46.500]  但時間光陰就一路飛逝
[00:19:46.500 --> 00:19:51.900]  這也正好比喻剛才的論據
[00:19:51.900 --> 00:19:54.900]  一代一代過去
[00:19:54.900 --> 00:19:57.100]  每一代好像很努力
[00:19:57.100 --> 00:19:58.700]  或者好像做了很多事
[00:19:58.700 --> 00:20:01.100]  建立了很多事
[00:20:01.100 --> 00:20:07.100]  但到頭來好像又沒有做過甚麼事
[00:20:07.100 --> 00:20:11.500]  但時間就會飛逝
[00:20:11.500 --> 00:20:18.500]  人就要歸回塵土
[00:20:18.500 --> 00:20:20.500]  我問大家一個問題
[00:20:20.500 --> 00:20:22.300]  大家可以想想
[00:20:22.300 --> 00:20:25.900]  日出日落很快又一天
[00:20:25.900 --> 00:20:28.700]  這樣是一件好的事
[00:20:28.700 --> 00:20:36.300]  還是一件無可奈何的重覆呢?
[00:20:36.300 --> 00:20:37.700]  很快又一天
[00:20:37.700 --> 00:20:40.900]  其實也可以是一件好事
[00:20:40.900 --> 00:20:44.700]  特別當我們那一天遇到很大的困難
[00:20:44.700 --> 00:20:49.300]  或者遇到很多不開心的事的時候
[00:20:49.300 --> 00:20:53.900]  我們就會很希望那一天快點過去
[00:20:53.900 --> 00:20:56.500]  希望那一夜快點過去
[00:20:56.500 --> 00:20:58.500]  就算那一夜不能成眠也好
[00:20:58.500 --> 00:21:00.100]  希望那一夜快點過去
[00:21:00.100 --> 00:21:03.100]  我們總覺得天一光
[00:21:03.100 --> 00:21:05.500]  第二天的時候總會有希望
[00:21:05.500 --> 00:21:13.900]  或者事情會改變會過去
[00:21:13.900 --> 00:21:15.900]  第二天來到的時候
[00:21:15.900 --> 00:21:18.500]  總會有希望
[00:21:18.500 --> 00:21:22.500]  很多人就是這樣來度過
[00:21:22.500 --> 00:21:29.300]  或者去維持他生活上的盼望
[00:21:29.300 --> 00:21:36.300]  我們看耶利米愛歌三章廿三節
[00:21:36.300 --> 00:21:40.100]  熟不熟悉這句聖經的內容?
[00:21:40.100 --> 00:21:45.700]  剛才領師小組幫我們唱第一首歌的時候
[00:21:45.700 --> 00:21:52.100]  就唱這個內容
[00:21:52.100 --> 00:21:56.700]  聖經說:每早晨,這都是新的
[00:21:56.700 --> 00:21:59.700]  你的信實極其廣大
[00:21:59.700 --> 00:22:01.500]  這是神應許我們
[00:22:01.500 --> 00:22:08.300]  每一天祂都會帶給我們新的希望
[00:22:08.300 --> 00:22:11.700]  我們又看《馬太福音》六章三十四節
[00:22:11.700 --> 00:22:14.900]  我們讀下面那句
[00:22:14.900 --> 00:22:16.900]  主耶穌教我們說
[00:22:16.900 --> 00:22:22.900]  一天的難處一天當就夠了
[00:22:22.900 --> 00:22:30.900]  而且我們希望這一天快點過去
[00:22:30.900 --> 00:22:39.900]  第三個論據就是對風向氣候的觀察
[00:22:39.900 --> 00:22:44.900]  我們看回全圖書一章六節
[00:22:44.900 --> 00:22:49.900]  風往南刮,又向北轉,不住地旋轉
[00:22:49.900 --> 00:22:54.300]  而且返回轉行沿道
[00:22:54.300 --> 00:23:03.500]  全圖者觀察到風向會按季節氣候的轉變而改變
[00:23:03.500 --> 00:23:08.300]  四季的氣候不同,是不斷轉換轉變
[00:23:08.300 --> 00:23:12.500]  卻是周而復始,年年如是
[00:23:12.500 --> 00:23:16.900]  所以又形成季後風、貿易風,很固定
[00:23:16.900 --> 00:23:20.900]  吹南風、吹北風,我們中國人很留意
[00:23:20.900 --> 00:23:23.900]  吹南風、大回南,什麼都濕透了
[00:23:23.900 --> 00:23:28.900]  吹北風,口唇很乾燥,口唇爆擦
[00:23:28.900 --> 00:23:35.700]  年年如是
[00:23:35.700 --> 00:23:40.700]  風每年很有規律地轉變
[00:23:40.700 --> 00:23:44.700]  但每年都從頭來過
[00:23:44.700 --> 00:23:48.500]  年年如是,不斷重複
[00:23:48.500 --> 00:23:56.100]  這樣的轉變,全圖者說有沒有意義、有目的呢?
[00:23:56.100 --> 00:23:59.300]  他當然想說沒有意義、沒有目的
[00:23:59.300 --> 00:24:06.900]  很悶、很徒然地不斷地轉
[00:24:06.900 --> 00:24:10.900]  這樣問,其實是想說
[00:24:10.900 --> 00:24:15.900]  全圖者想說他看不到有什麼意義、有什麼目的
[00:24:15.900 --> 00:24:21.700]  正如他看不到日出日落、周而復始有什麼意義、有什麼目的
[00:24:21.700 --> 00:24:30.300]  他看不到一代一代過去有什麼意義和目的
[00:24:30.300 --> 00:24:35.100]  全圖者說那些風會返回、轉行、沿道
[00:24:35.100 --> 00:24:37.900]  即是說從頭再來過
[00:24:37.900 --> 00:24:50.500]  可能是暗示人逝去是不可以從頭再來過
[00:24:50.500 --> 00:24:53.700]  他是想說那種無奈
[00:24:53.700 --> 00:24:55.700]  雖然他沒有提人
[00:24:55.700 --> 00:24:57.900]  正正就是他不斷提大自然的時候
[00:24:57.900 --> 00:25:02.500]  我們自然會想我們人又怎樣?
[00:25:02.500 --> 00:25:06.500]  風是不斷流轉從頭再來過
[00:25:06.500 --> 00:25:11.100]  我們人卻是一去不返
[00:25:11.100 --> 00:25:15.500]  那種無奈
[00:25:15.500 --> 00:25:18.500]  當然在那時候神還沒有向他啟示
[00:25:18.500 --> 00:25:22.300]  人將來會復活的
[00:25:22.300 --> 00:25:24.300]  這個我們真的很感恩
[00:25:24.300 --> 00:25:32.100]  耶穌親自應許我們看《猶人福音》十一章二十五節
