
[00:00:00.000 --> 00:00:01.540]  丙姐妹晚安
[00:01:25.300 --> 00:01:27.380]  有沒有揭陽的朋友?
[00:01:27.380 --> 00:01:28.940]  沒有,OK,行,不要緊
[00:01:28.940 --> 00:01:32.620]  哈哈哈哈,對了,揭陽的朋友?
[00:01:32.620 --> 00:01:34.620]  揭陽的朋友?沒有,對了,真的沒有
[00:01:34.620 --> 00:01:36.340]  大家不明白啊這個
[00:01:36.340 --> 00:01:38.940]  那師長不是揭陽的嗎?
[00:01:38.940 --> 00:01:41.380]  不是,哦,那我們潮州人呢
[00:01:41.380 --> 00:01:43.780]  我爸爸就是來自揭陽
[00:01:43.780 --> 00:01:46.500]  我記得他以前,臨過世之前
[00:01:46.500 --> 00:01:50.820]  哎,我也很想回去揭陽那裏探望一下家裏人
[00:01:50.820 --> 00:01:53.300]  那些街坊啊,親戚啊
[00:01:53.300 --> 00:01:55.300]  那他就是游水下來的
[00:01:55.300 --> 00:01:58.660]  那大家知道以前游水人是不是一次就成功呢?
[00:01:58.660 --> 00:01:59.940]  就不是的
[00:01:59.940 --> 00:02:02.220]  那他好像遊了12次
[00:02:02.220 --> 00:02:06.660]  那他就遊那個潮州的海岸
[00:02:06.660 --> 00:02:08.980]  不知道游到哪裏,廣東不知道哪裏
[00:02:08.980 --> 00:02:11.740]  那他撥一隻類似薄薄仔這樣的
[00:02:11.740 --> 00:02:14.980]  那薄薄仔撥到某一個灘,又再游過來
[00:02:14.980 --> 00:02:17.540]  總之他最後那一程是游來香港的
[00:02:17.540 --> 00:02:19.580]  那就是叫做游水來香港
[00:02:19.580 --> 00:02:20.660]  那就是偷渡
[00:02:20.660 --> 00:02:25.500]  那後來呢,就在那個過程裏面,薄薄仔可能就被人抓到了
[00:02:25.500 --> 00:02:28.300]  又回到揭陽
[00:02:28.300 --> 00:02:30.220]  又再偷渡下來
[00:02:30.220 --> 00:02:32.380]  那他有幾次是成功了的
[00:02:32.380 --> 00:02:36.460]  那他告訴我,以前潮州人就很流行開一個店鋪
[00:02:36.460 --> 00:02:39.100]  就是開,什麼店鋪啊?
[00:02:39.100 --> 00:02:43.340]  對啊,就是壽英走去格極冷鬼
[00:02:43.340 --> 00:02:45.980]  開米鋪,潮州人覺得喫米很重要
[00:02:45.980 --> 00:02:50.780]  那他偷渡下來的時候就會投靠那些鄉村啊
[00:02:50.780 --> 00:02:55.220]  那些不知二叔公婆的表弟啊,弟弟啊那些
[00:02:55.220 --> 00:02:56.940]  就去米鋪那裏投靠他
[00:02:56.940 --> 00:02:59.740]  因爲他是偷渡的嘛,他不可以出去做事的
[00:02:59.740 --> 00:03:05.140]  於是他們以前那些店鋪就前鋪後鑄這樣
[00:03:05.140 --> 00:03:11.540]  夜晚他就會出來幫那個米鋪打掃啊,去下米啊這樣
[00:03:11.540 --> 00:03:15.100]  然後呢,夜晚就在那個店鋪裏面睡覺
[00:03:15.100 --> 00:03:17.460]  那就去賺取那個生活
[00:03:17.460 --> 00:03:20.780]  那是沒有錢給他的,只是給兩餐飯去喫這樣
[00:03:20.780 --> 00:03:27.460]  那大家知不知道潮州人最多米鋪的地區在哪裏啊?
[00:03:27.460 --> 00:03:29.540]  格極冷,知不知道啊?最多
[00:03:29.540 --> 00:03:32.580]  就是荃灣啊
[00:03:32.580 --> 00:03:35.900]  所以我爸爸六十幾年都是在荃灣那裏
[00:03:35.900 --> 00:03:40.300]  喝茶啦,買東西啦,買菜啦,跟人吵架和賭錢的
[00:03:40.300 --> 00:03:42.260]  所以荃灣是最多米鋪
[00:03:42.260 --> 00:03:46.260]  那他以前投靠的地方就在荃灣附近
[00:03:46.260 --> 00:03:51.500]  後來呢,就見過幾次啦,就被人"周到"啦
[00:03:51.500 --> 00:03:54.620]  周到,揭陽又再回來了
[00:03:54.620 --> 00:03:58.820]  那我問他,周裏那些人是什麼人來的?
[00:03:58.820 --> 00:04:04.020]  那我希望再再沒有這個,就說是"學佬人"
[00:04:04.020 --> 00:04:09.060]  但是呢,他就說我爸爸以前就很不喜歡這個官直的人
[00:04:09.060 --> 00:04:14.500]  那我以前的姐夫就是這個官直的,他就很反對我姐姐跟他拍拖的
[00:04:14.500 --> 00:04:19.620]  因爲幾次周到都是這個直官的人去抓了他
[00:04:19.620 --> 00:04:22.980]  是他們報村的,他說死定了,他也是這麼說的
[00:04:22.980 --> 00:04:25.700]  這些人信不過的,但是現在我們不同了
[00:04:25.700 --> 00:04:27.620]  什麼人都是好人啦,是不是?
[00:04:27.620 --> 00:04:32.340]  那後來呢,我就問他,那你還有沒有跟這些米鋪的人去聯絡啊?
[00:04:32.340 --> 00:04:33.620]  就是照顧過你
[00:04:33.620 --> 00:04:35.660]  他說沒有啦,就說了一句話
[00:04:35.660 --> 00:04:39.700]  叫做"記記顧記記"啦,知道什麼是"記記顧記記"嗎?
[00:04:39.700 --> 00:04:43.420]  翻譯,是啦,自己顧自己啦
[00:04:43.420 --> 00:04:47.420]  因爲我們大家都有自己的家庭,所以我們不需要再照顧
[00:04:47.420 --> 00:04:49.340]  那我就說,那不就很可惜咯
[00:04:49.340 --> 00:04:53.500]  他說我們潮汕人就是這樣的,在你有需要的時候一定會幫你的
[00:04:53.500 --> 00:04:56.020]  不會懟你的,不會出賣你的
[00:04:56.020 --> 00:04:59.100]  但是你沒有需要的時候,我們都不會理你的了
[00:04:59.100 --> 00:05:03.340]  就是你有"記記顧記記",我們自己有自己的家庭了
[00:05:03.340 --> 00:05:06.420]  我呢,在預備這篇講章的時候呢
[00:05:06.420 --> 00:05:10.020]  我就想起這個潮州人他們的一些想法
[00:05:10.020 --> 00:05:13.700]  那種米鋪的互相照顧的人生
[00:05:13.700 --> 00:05:19.060]  還有呢,當他們有一個照顧員,他的生活開始平順了
[00:05:19.060 --> 00:05:22.860]  或者他偷渡成功的時候呢,他們就不會再理對方
[00:05:22.860 --> 00:05:25.980]  但又不代表他們完全不理的
[00:05:25.980 --> 00:05:29.380]  有時聽他講,他以前很喜歡賭錢的
[00:05:29.380 --> 00:05:34.740]  欺騙他錢的很多時候都是潮州人來的,自己擠擠擠的人來的
[00:05:34.740 --> 00:05:35.940]  不欺騙他錢的
[00:05:35.940 --> 00:05:40.100]  但他又不會怪他們的,他又不喜歡那貫直那些人
[00:05:40.100 --> 00:05:42.820]  但又不會生他們的氣,爲什麼呢?
[00:05:42.820 --> 00:05:46.180]  因爲他說,我們是自己人,我們是自己人
[00:05:46.180 --> 00:05:50.260]  我們怎樣錯,怎樣不好,我都不會怪他們
[00:05:50.260 --> 00:05:53.460]  到這一刻我仍然記得他經常這樣講
[00:05:53.460 --> 00:05:58.500]  以前家裏有少少錢的時候,他都會幫那些自己人去偷渡
[00:05:58.500 --> 00:06:00.180]  雖然這件事不太對
[00:06:00.180 --> 00:06:04.700]  但他都有去偷渡,接濟他們
[00:06:04.700 --> 00:06:09.380]  我們看的經文是《羅馬書》第十五章四到十三節
[00:06:09.380 --> 00:06:12.300]  經文裏面講了一件事
[00:06:12.300 --> 00:06:18.900]  就是講到保祿來和一羣信徒來講基督徒的生活的時候
[00:06:18.900 --> 00:06:23.620]  在第四到第六節的時候,一個是問安,一個是鼓勵
[00:06:23.620 --> 00:06:27.900]  到第七節到第十三節就講一個是棄辱
[00:06:27.900 --> 00:06:30.980]  如果我們看整個《羅馬書》第十五章的時候
[00:06:30.980 --> 00:06:33.140]  我們可以這樣分爲一個段落
[00:06:33.140 --> 00:06:38.140]  一到十四節是鼓勵信徒之間要彼此的擔當
[00:06:38.140 --> 00:06:41.740]  五到六節是信徒之間要彼此的同心
[00:06:41.740 --> 00:06:45.540]  七到十三節是講信徒彼此的接納
[00:06:45.540 --> 00:06:51.820]  三件事都是信徒裏面很需要一個羣體生活去學習的地方
[00:06:51.820 --> 00:06:56.540]  我們就想,保祿當時爲什麼要人彼此接納呢?
[00:06:56.540 --> 00:06:58.540]  哇,甚至第七節講到
[00:06:58.540 --> 00:07:02.140]  所以你們要彼此接納,如同基督接納你們一樣
[00:07:02.140 --> 00:07:04.260]  或講到基督接納我們一樣
[00:07:04.260 --> 00:07:06.580]  好像我們要接納人
[00:07:06.580 --> 00:07:09.260]  那就是對方一定是做了一些很錯的事
[00:07:09.260 --> 00:07:10.660]  或者我們容忍不了的事情
[00:07:10.660 --> 00:07:14.260]  我們纔要效法基督來接納他
[00:07:14.260 --> 00:07:16.220]  用大愛來包容他
[00:07:16.220 --> 00:07:19.180]  用大愛來接納他
[00:07:19.180 --> 00:07:21.380]  但當我們看回第十四章的時候
[00:07:21.380 --> 00:07:25.100]  原來當時的人針對這個主題
[00:07:25.100 --> 00:07:27.140]  其實他們做了一件事
[00:07:27.140 --> 00:07:29.020]  根據猶太人
[00:07:29.020 --> 00:07:30.660]  我們稱之爲布魯勃
[00:07:30.660 --> 00:07:32.500]  就是由世一出生
[00:07:32.500 --> 00:07:34.180]  就是信主的猶太人
[00:07:34.180 --> 00:07:37.100]  他們對食物有一種很高的要求
[00:07:37.100 --> 00:07:39.700]  我相信在在我們的一些姐妹
[00:07:39.700 --> 00:07:42.620]  對衛生都有很高的要求
[00:07:42.620 --> 00:07:46.900]  在在有沒有誰是不喫生食的?
[00:07:46.900 --> 00:07:47.900]  沒有哦
[00:07:47.900 --> 00:07:51.700]  大家有沒有誰是在在不喫魚生的?
[00:07:51.700 --> 00:07:57.180]  那你們在日本喫什麼?喫拉麪?叉燒?
[00:07:57.180 --> 00:07:58.540]  熟的東西?哦
[00:07:58.540 --> 00:08:02.260]  因爲衛生的緣故,是嗎?
[00:08:02.260 --> 00:08:03.980]  怕怕肚子痛,是嗎?
[00:08:03.980 --> 00:08:07.580]  哦,你們這個意識都很強
[00:08:07.580 --> 00:08:10.300]  猶太人都是有對食物的一些禁令
[00:08:10.300 --> 00:08:12.860]  比如他們不會喫一些生的東西
[00:08:12.860 --> 00:08:16.940]  可以喫下和猶太人一起生活一下
[00:08:16.940 --> 00:08:17.860]  另外他也要看
[00:08:17.860 --> 00:08:19.540]  就算那些東西是煮熟的話
[00:08:19.540 --> 00:08:20.820]  煮的方法
[00:08:20.820 --> 00:08:22.340]  和那個成分
[00:08:22.340 --> 00:08:23.860]  和那個動物
[00:08:23.860 --> 00:08:26.700]  是不是都是他們可以喫和可以煮
[00:08:26.700 --> 00:08:28.140]  也都在這個過程裏面
[00:08:28.140 --> 00:08:29.900]  有沒有犯了他們一些的
[00:08:29.900 --> 00:08:32.740]  比如是不潔正之禮
[00:08:32.740 --> 00:08:35.100]  所以很多規矩的
[00:08:35.100 --> 00:08:36.540]  另一方面
[00:08:36.540 --> 00:08:38.380]  外邦人,外邦人是什麼意思呢?
[00:08:38.380 --> 00:08:40.820]  他們不是一出生就是猶太人的
[00:08:40.820 --> 00:08:42.340]  這一羣的外邦人
[00:08:42.340 --> 00:08:44.660]  他們就沒有這樣的規範的
[00:08:44.660 --> 00:08:47.020]  他們就凡物都可以放在口裏喫的
[00:08:47.020 --> 00:08:48.340]  煮熟也行
[00:08:48.340 --> 00:08:49.340]  七成熟也行
[00:08:49.340 --> 00:08:50.860]  什麼都好喫的
[00:08:50.860 --> 00:08:53.420]  這羣外邦人信了主之後
[00:08:53.420 --> 00:08:54.780]  他們也不太介意
[00:08:54.780 --> 00:08:57.980]  喫的東西是不是根據猶太人的規則
[00:08:57.980 --> 00:08:59.340]  是生的東西
[00:08:59.340 --> 00:09:00.460]  不能喫的東西
[00:09:00.460 --> 00:09:01.740]  還是一些熟的東西
[00:09:01.740 --> 00:09:03.220]  他們不太介意
[00:09:03.220 --> 00:09:05.860]  於是這兩羣人就出現了
[00:09:05.860 --> 00:09:07.820]  但是大家不要忘記
[00:09:07.820 --> 00:09:11.260]  這兩羣人都是信主人
[00:09:11.260 --> 00:09:13.580]  一羣是從小到大
[00:09:13.580 --> 00:09:16.100]  在信仰裏面成長的
[00:09:16.100 --> 00:09:18.940]  一出生就是猶太人的
[00:09:18.940 --> 00:09:20.580]  猶太人
[00:09:20.580 --> 00:09:23.580]  另一羣本身就是外邦人
[00:09:23.580 --> 00:09:25.380]  但是他們聽過福音以後
[00:09:25.380 --> 00:09:27.820]  他們來到相信主的一羣
[00:09:27.820 --> 00:09:30.540]  叫做歸順的外邦人
[00:09:30.540 --> 00:09:31.660]  名字也不一樣
[00:09:31.660 --> 00:09:33.740]  猶太人
[00:09:33.740 --> 00:09:35.740]  歸順的外邦人
[00:09:35.740 --> 00:09:36.900]  名字也不一樣
[00:09:36.900 --> 00:09:40.780]  這一羣不是一出生就是猶太人的
[00:09:40.780 --> 00:09:41.980]  所以這兩羣人
[00:09:41.980 --> 00:09:43.780]  就在第十四章裏面說
[00:09:43.780 --> 00:09:46.780]  他們對食物有一種執着
[00:09:46.780 --> 00:09:48.660]  他們在那裏說
[00:09:48.660 --> 00:09:50.700]  第十四章是這樣說的
[00:09:50.700 --> 00:09:52.860]  信心軟弱的人你要接納
[00:09:52.860 --> 00:09:54.180]  這是保羅說的
[00:09:54.180 --> 00:09:56.300]  不同意見的就不要爭論
[00:09:56.300 --> 00:09:58.100]  有人信什麼都可以喫
[00:09:58.100 --> 00:10:00.820]  這樣指着那些外邦人
[00:10:00.820 --> 00:10:02.100]  但軟弱的
[00:10:02.100 --> 00:10:03.060]  不知道指着什麼人
[00:10:03.060 --> 00:10:05.380]  可能有機會指着猶太人
[00:10:05.380 --> 00:10:07.820]  或者一些信心不夠堅定的人
[00:10:07.820 --> 00:10:10.180]  他們就只是喫蔬菜
[00:10:10.180 --> 00:10:11.780]  只喫蔬菜
[00:10:11.780 --> 00:10:14.820]  喫的人不可以輕看不喫的人
[00:10:14.820 --> 00:10:17.900]  不喫的人也不可以評斷喫的人
[00:10:17.900 --> 00:10:20.380]  因爲無論喫還是不喫
[00:10:20.380 --> 00:10:22.620]  上帝已經接納他
[00:10:22.620 --> 00:10:26.300]  這是第十四章裏面的前卷
[00:10:26.300 --> 00:10:28.580]  於是到了第十五章的時候
[00:10:28.580 --> 00:10:32.820]  保羅對這羣人有一個教訓
[00:10:32.820 --> 00:10:35.460]  不知道大家覺得什麼爲之接納
[00:10:35.460 --> 00:10:37.940]  第十四章第三節裏說
[00:10:37.940 --> 00:10:39.420]  上帝已經接納他了
[00:10:39.420 --> 00:10:41.180]  你不要再評斷他了
[00:10:41.180 --> 00:10:44.940]  而在第十五章的第七節裏
[00:10:44.940 --> 00:10:47.460]  他說所以你們要彼此接納
[00:10:47.460 --> 00:10:50.860]  如同基督接納你們一樣
[00:10:50.860 --> 00:10:51.780]  你想想
[00:10:51.780 --> 00:10:55.700]  只是喫和煮那樣的東西
[00:10:55.700 --> 00:10:58.460]  大家已經是那麼有分歧了
[00:10:58.460 --> 00:11:01.660]  你想想如何能夠彼此接納
[00:11:01.660 --> 00:11:03.460]  聖經更厲害
[00:11:03.460 --> 00:11:06.100]  在第四節和第六節這麼說
[00:11:06.100 --> 00:11:10.020]  他說你要但願上帝使你們彼此同心
[00:11:10.020 --> 00:11:11.140]  第六節說
[00:11:11.140 --> 00:11:13.380]  爲使你們同心同心
[00:11:13.380 --> 00:11:15.180]  來弘揚我們的主耶穌基督
[00:11:15.180 --> 00:11:16.780]  我們的父
[00:11:16.780 --> 00:11:18.380]  接納已經那麼難了
[00:11:18.380 --> 00:11:20.020]  還要是同心
[00:11:20.020 --> 00:11:22.300]  這是再高一個層次
[00:11:22.300 --> 00:11:25.660]  不知道大家如何去想想
[00:11:25.660 --> 00:11:29.300]  什麼叫做接納
[00:11:29.300 --> 00:11:31.940]  接納好像是一個
[00:11:31.940 --> 00:11:33.540]  我是高一點
[00:11:33.540 --> 00:11:34.780]  你就低一點
[00:11:34.780 --> 00:11:36.780]  我沒做錯事
[00:11:36.780 --> 00:11:37.540]  你做錯事
[00:11:37.540 --> 00:11:39.980]  於是我接納你
[00:11:39.980 --> 00:11:40.900]  你做錯事了
[00:11:40.900 --> 00:11:41.740]  我接納你
[00:11:41.740 --> 00:11:43.860]  或者你不夠體面
[00:11:43.860 --> 00:11:46.180]  你長得沒那麼漂亮
[00:11:46.180 --> 00:11:47.380]  我好像漂亮一點
[00:11:47.380 --> 00:11:49.100]  我多數都是做另一方的
[00:11:49.100 --> 00:11:51.100]  人家就接納我
[00:11:51.100 --> 00:11:55.820]  接納是不是一個這樣的意思呢
[00:11:55.820 --> 00:11:58.100]  經常都聽到接納這個詞
[00:11:58.100 --> 00:12:01.180]  接納這個詞其實原來的意思
[00:12:01.180 --> 00:12:08.420]  都是說彼此來呼應對方
[00:12:08.420 --> 00:12:09.780]  什麼叫呼應呢
[00:12:09.780 --> 00:12:11.740]  就好像打球一樣
[00:12:11.740 --> 00:12:12.860]  拋個球給你
[00:12:12.860 --> 00:12:14.700]  你就去接
[00:12:14.700 --> 00:12:16.540]  我就拋個球給你
[00:12:16.540 --> 00:12:17.460]  你就去接
[00:12:17.460 --> 00:12:19.900]  這個動作就不存在
[00:12:19.900 --> 00:12:21.500]  我給你還是你給我
[00:12:21.500 --> 00:12:24.580]  因爲這個過程是雙方都有責任
[00:12:24.580 --> 00:12:26.380]  接納就是這樣的意思
[00:12:26.380 --> 00:12:27.900]  原來意思就是
[00:12:27.900 --> 00:12:29.700]  當我拋個球給你的時候
[00:12:29.700 --> 00:12:30.580]  我拋
[00:12:30.580 --> 00:12:31.980]  有人願意去接
[00:12:31.980 --> 00:12:34.140]  這個過程
[00:12:34.140 --> 00:12:35.500]  拋和接
[00:12:35.500 --> 00:12:37.660]  就是接納了
[00:12:37.660 --> 00:12:38.780]  在這裏說
[00:12:38.780 --> 00:12:39.660]  接納
[00:12:39.660 --> 00:12:41.140]  用於彼此接納
[00:12:41.140 --> 00:12:42.820]  我們如何來接納呢
[00:12:42.820 --> 00:12:45.060]  在教會我們經常說的最多
[00:12:45.060 --> 00:12:48.700]  就是說要彼此接納
[00:12:48.700 --> 00:12:50.380]  如何來彼此接納
[00:12:50.380 --> 00:12:52.020]  說就容易
[00:12:52.020 --> 00:12:53.260]  如何去接納
[00:12:53.260 --> 00:12:54.940]  如何去實踐呢
[00:12:54.940 --> 00:12:57.500]  我都有點拗頭去想的時候
[00:12:57.500 --> 00:12:58.780]  但是我發覺
[00:12:58.780 --> 00:13:03.020]  當我再看十四章和第十五章的文章
[00:13:03.020 --> 00:13:04.420]  就是經文
[00:13:04.420 --> 00:13:06.020]  來到冠年的時候
[00:13:06.020 --> 00:13:09.340]  我發覺其實保羅給了一個向度
[00:13:09.340 --> 00:13:11.180]  剛纔讀十四章
[00:13:11.180 --> 00:13:13.180]  他說那些軟弱的人喫蔬菜
[00:13:13.180 --> 00:13:15.660]  你不要輕嘆那些不喫的人
[00:13:15.660 --> 00:13:18.900]  不喫的人你也不要評斷那些喫的人
[00:13:18.900 --> 00:13:21.380]  因爲上帝已經接納他
[00:13:21.380 --> 00:13:24.300]  其中一個如何爲之我們彼此接納呢
[00:13:24.300 --> 00:13:26.740]  就是
[00:13:26.740 --> 00:13:30.900]  不要評斷
[00:13:30.900 --> 00:13:32.980]  當一個人發生一些事
[00:13:32.980 --> 00:13:35.380]  或者當一個處境出現了的時候
[00:13:35.380 --> 00:13:36.460]  我們很多時候
[00:13:36.460 --> 00:13:38.260]  特別在教會里面
[00:13:38.260 --> 00:13:41.620]  我們教會也是一個小的社會
[00:13:41.620 --> 00:13:43.620]  我們很多時候有很多的意見
[00:13:43.620 --> 00:13:45.540]  某某做了一些事或者說了一些事
[00:13:45.540 --> 00:13:47.460]  我們就會有很多的評價
[00:13:47.460 --> 00:13:49.180]  評價他這樣說是不好
[00:13:49.180 --> 00:13:50.980]  或者他這樣做是不好
[00:13:50.980 --> 00:13:53.100]  怎樣就是對
[00:13:53.100 --> 00:13:54.340]  怎樣就是不好
[00:13:54.340 --> 00:13:56.500]  原來接納其中一個
[00:13:56.500 --> 00:13:58.100]  我們要做的就是
[00:13:58.100 --> 00:14:00.420]  我們不去爭論
[00:14:00.420 --> 00:14:02.660]  我們不去割舌
[00:14:02.660 --> 00:14:04.100]  不去割舌
[00:14:04.100 --> 00:14:06.620]  不要爭論在聖經裏面出現了兩次
[00:14:06.620 --> 00:14:08.500]  剛纔在經文裏面說你不要爭論了
[00:14:08.500 --> 00:14:10.900]  這個就是在上帝的裏面
[00:14:10.900 --> 00:14:12.260]  他說你不要爭論了
[00:14:12.260 --> 00:14:14.580]  因爲道就在上帝當中
[00:14:14.580 --> 00:14:16.380]  什麼叫不要爭論呢
[00:14:16.380 --> 00:14:17.660]  我們不說話我們明白了
[00:14:17.660 --> 00:14:19.220]  shut up 就是閉口
[00:14:19.220 --> 00:14:20.420]  不接納就是我們閉口
[00:14:20.420 --> 00:14:21.540]  我們不說話
[00:14:21.540 --> 00:14:23.060]  但是再說是不要爭論
[00:14:23.060 --> 00:14:25.500]  不只是被動不說話那麼簡單
[00:14:25.500 --> 00:14:27.860]  是要不要爭論
[00:14:27.860 --> 00:14:30.340]  爭論這個字其實很有趣
[00:14:30.340 --> 00:14:32.620]  他說的時候就是
[00:14:32.620 --> 00:14:36.260]  俗一點就是不要再吵了
[00:14:36.260 --> 00:14:37.860]  shut up 就是不要吵了
[00:14:37.860 --> 00:14:43.100]  這個字就是解作不要爭論
[00:14:43.100 --> 00:14:44.980]  當我們看整個經文的時候
[00:14:44.980 --> 00:14:47.820]  他說我們要互相來到接納
[00:14:47.820 --> 00:14:50.100]  其中一件事我們可以做的就是
[00:14:50.100 --> 00:14:51.340]  發生一些事
[00:14:51.340 --> 00:14:53.100]  或者發生了一些不同意見
[00:14:53.100 --> 00:14:54.700]  甚至是衝突的時候
[00:14:54.700 --> 00:14:56.940]  我們要學習的一件事就是
[00:14:56.940 --> 00:14:57.860]  不要有割舌
[00:14:57.860 --> 00:14:59.460]  就是先不要說
[00:14:59.460 --> 00:15:01.060]  當我們要說的時候
[00:15:01.060 --> 00:15:02.820]  有時候也要說的嘛
[00:15:02.820 --> 00:15:04.580]  不是說不說的
[00:15:04.580 --> 00:15:06.300]  在說的時候我們要想想
[00:15:06.300 --> 00:15:08.420]  究竟我們是對着一件事
[00:15:08.420 --> 00:15:10.820]  還是說這個是一個割舌
[00:15:10.820 --> 00:15:14.860]  是一個閒言閒語呢
[00:15:14.860 --> 00:15:17.300]  到了當我知道我們對事不是對人
[00:15:17.300 --> 00:15:19.900]  就是說這件事的時候
[00:15:19.900 --> 00:15:22.340]  聖經說叫我們不要爭論
[00:15:22.340 --> 00:15:23.820]  在說的過程裏面
[00:15:23.820 --> 00:15:25.780]  我們就會越說越吵
[00:15:25.780 --> 00:15:28.020]  越說越大聲
[00:15:28.020 --> 00:15:29.860]  大家有沒有看過小朋友
[00:15:29.860 --> 00:15:32.380]  經歷過小朋友吵架
[00:15:32.380 --> 00:15:34.420]  知道小朋友是怎麼吵架的嗎
[00:15:34.420 --> 00:15:37.140]  我認識兩個比較熟悉的小朋友
[00:15:37.140 --> 00:15:38.420]  他們兩個是怎麼吵架的呢
[00:15:38.420 --> 00:15:39.620]  他們是沒什麼的
[00:15:39.620 --> 00:15:43.380]  只不過有一次
[00:15:43.380 --> 00:15:46.980]  姐姐就做了兩塊吉利豬排出來
[00:15:46.980 --> 00:15:48.140]  因爲我們不喫的
[00:15:48.140 --> 00:15:50.860]  多數是那兩個小朋友喫的
[00:15:50.860 --> 00:15:51.660]  就喫了
[00:15:51.660 --> 00:15:56.100]  於是哥哥就拿了一個筷子
[00:15:56.100 --> 00:15:57.940]  你不要告訴他
[00:15:57.940 --> 00:16:00.980]  筷子拿完之後就夾
[00:16:00.980 --> 00:16:02.940]  那代表什麼呢
[00:16:02.940 --> 00:16:04.460]  是我的
[00:16:04.460 --> 00:16:05.620]  夾完之後就夾
[00:16:05.620 --> 00:16:06.700]  他不是有心的
[00:16:06.700 --> 00:16:08.140]  不過他就夾了
[00:16:08.140 --> 00:16:09.660]  妹妹就說
[00:16:09.660 --> 00:16:10.820]  爲什麼要夾這塊
[00:16:10.820 --> 00:16:12.180]  其實兩塊是差不多的
[00:16:12.180 --> 00:16:13.100]  炸起上來
[00:16:13.100 --> 00:16:15.220]  大家的粉就騙了
[00:16:15.220 --> 00:16:16.460]  於是兩個就吵了
[00:16:16.460 --> 00:16:18.620]  就說你這塊我這塊
[00:16:18.620 --> 00:16:19.860]  於是就在吵
[00:16:19.860 --> 00:16:21.820]  吵着吵着就越吵越大聲
[00:16:21.820 --> 00:16:23.540]  就開始推碗
[00:16:23.540 --> 00:16:25.540]  推碟
[00:16:25.540 --> 00:16:28.060]  最後這件事是怎樣
[00:16:28.060 --> 00:16:29.820]  就越吵越大聲
[00:16:29.820 --> 00:16:31.100]  大聲到爸爸
[00:16:31.100 --> 00:16:34.380]  其實在家裏外面回來都聽到
[00:16:34.380 --> 00:16:37.420]  於是爸爸就進來打開門
[00:16:37.420 --> 00:16:39.300]  不要再吵了
[00:16:39.300 --> 00:16:43.460]  然後他們兩個有什麼反應
[00:16:43.460 --> 00:16:44.660]  我們都沒有吵
[00:16:44.660 --> 00:16:46.420]  我們大聲說話
[00:16:46.420 --> 00:16:48.380]  你覺得我們吵我們都不是
[00:16:48.380 --> 00:16:50.580]  原來他們就會覺得
[00:16:50.580 --> 00:16:51.820]  爲什麼要這麼大聲說話
[00:16:51.820 --> 00:16:54.580]  是因爲自己的道理不夠
[00:16:54.580 --> 00:16:55.780]  越說越大聲
[00:16:55.780 --> 00:16:57.780]  就覺得越大聲就越有道理了
[00:16:57.780 --> 00:16:59.340]  於是就會說
