
[00:00:00.000 --> 00:00:02.000]  親愛的觀眾朋友,早安!
[00:03:37.000 --> 00:03:39.000]  那些人又願意再建
[00:03:39.000 --> 00:03:41.000]  期間裡面又遇到皇帝上的御子
[00:03:41.000 --> 00:03:43.000]  就容不容許又要解釋問題
[00:03:43.000 --> 00:03:46.000]  最主要就是祝賜能夠建成
[00:03:46.000 --> 00:03:47.000]  建成應該很OK
[00:03:47.000 --> 00:03:48.000]  又發覺不行
[00:03:48.000 --> 00:03:51.000]  因為裡面的人那種信仰心理
[00:03:51.000 --> 00:03:54.000]  或者對律法不夠清楚
[00:03:54.000 --> 00:03:55.000]  有一個愛學
[00:03:55.000 --> 00:03:57.000]  但沒有很專心懂得敬拜上帝的人
[00:03:57.000 --> 00:04:02.000]  這個敬拜的群體都不是很好
[00:04:02.000 --> 00:04:04.000]  於是我們見到以色列的出現
[00:04:04.000 --> 00:04:08.000]  以色列的出現有一份任務是要去做的
[00:04:08.000 --> 00:04:10.000]  這個是皇帝下了兩道御旨裡面
[00:04:10.000 --> 00:04:13.000]  其中提及一項任務他必須要做的
[00:04:13.000 --> 00:04:15.000]  就在以色列的第七章第十四節
[00:04:15.000 --> 00:04:18.000]  和二十五至二十六節裡面提及的
[00:04:18.000 --> 00:04:24.000]  其中提及神說要照你手上神給的律法書
[00:04:24.000 --> 00:04:27.000]  你去查問猶太和耶路撒冷的情況
[00:04:27.000 --> 00:04:29.000]  即是你有神的律法
[00:04:29.000 --> 00:04:31.000]  將你神的律法看一看
[00:04:31.000 --> 00:04:33.000]  究竟現在回歸到耶路撒冷的居民
[00:04:33.000 --> 00:04:36.000]  有沒有遵照律法而做
[00:04:36.000 --> 00:04:39.000]  接著梁振友這樣說
[00:04:39.000 --> 00:04:42.000]  將一些能夠明白神的律法的人
[00:04:42.000 --> 00:04:45.000]  拆立為事先審判官
[00:04:45.000 --> 00:04:47.000]  給治理河西的百姓
[00:04:47.000 --> 00:04:49.000]  有些人比較聰明的
[00:04:49.000 --> 00:04:51.000]  能夠有靈巧頭腦
[00:04:51.000 --> 00:04:52.000]  能夠明白律法就教導他們
[00:04:52.000 --> 00:04:56.000]  認識後要這班人成為審判官事司
[00:04:56.000 --> 00:04:59.000]  來管理當時的百姓
[00:04:59.000 --> 00:05:03.000]  讓他們再教導當時的百姓
[00:05:03.000 --> 00:05:05.000]  明白神的律法
[00:05:05.000 --> 00:05:06.000]  就等於教一些教師
[00:05:06.000 --> 00:05:08.000]  然後那些教師再教其他人
[00:05:08.000 --> 00:05:10.000]  就是這樣
[00:05:10.000 --> 00:05:12.000]  但皇帝還下了一條禁令
[00:05:12.000 --> 00:05:13.000]  這條禁令是甚麼呢
[00:05:13.000 --> 00:05:17.000]  誰不遵守神的律法或王的命令
[00:05:17.000 --> 00:05:24.000]  神說 定他的罪 致他死 充他君 抄他家 投禁他
[00:05:24.000 --> 00:05:28.000]  即是說 執行神的命令是必須的
[00:05:28.000 --> 00:05:31.000]  誰不遵守不聽就抄家
[00:05:31.000 --> 00:05:33.000]  我記得告訴大家
[00:05:33.000 --> 00:05:35.000]  這是亞達舌西王六的命令
[00:05:35.000 --> 00:05:38.000]  外邦人的皇帝要求以色列人
[00:05:38.000 --> 00:05:41.000]  遵守以色列人的神的律法
[00:05:41.000 --> 00:05:43.000]  是一個很奇妙的事情
[00:05:43.000 --> 00:05:46.000]  所以以色列人就帶著這份任務回去
[00:05:46.000 --> 00:05:50.000]  聖經在以色列的七章第七至第九節就告訴我們
[00:05:50.000 --> 00:05:52.000]  以色列回去的時候
[00:05:52.000 --> 00:05:54.000]  總共用了多長時間回去
[00:05:54.000 --> 00:05:57.000]  他由亞達舌西王第七年起
[00:05:57.000 --> 00:06:00.000]  到五月就開始了
[00:06:00.000 --> 00:06:02.000]  第九節說是正月初一
[00:06:02.000 --> 00:06:04.000]  去到五月初一就回到
[00:06:04.000 --> 00:06:08.000]  用了四個月的時間就回去了
[00:06:08.000 --> 00:06:11.000]  第七章這樣說
[00:06:11.000 --> 00:06:13.000]  第八章怎樣說呢
[00:06:13.000 --> 00:06:18.000]  第八章記載了他在這四個月回去之前
[00:06:18.000 --> 00:06:20.000]  他做了甚麼準備
[00:06:20.000 --> 00:06:22.000]  以致能夠回去
[00:06:22.000 --> 00:06:25.000]  去落實皇帝給他的
[00:06:25.000 --> 00:06:27.000]  在預兆裡面給他的任務
[00:06:27.000 --> 00:06:29.000]  去教導以色列人的律法遵守呢
[00:06:29.000 --> 00:06:31.000]  我們就這樣來看
[00:06:31.000 --> 00:06:34.000]  我們首先來看第一至第十四節
[00:06:34.000 --> 00:06:36.000]  第一至第十四節裡面
[00:06:36.000 --> 00:06:38.000]  其實是一批的名單
[00:06:38.000 --> 00:06:40.000]  所以說以色列回去的時候
[00:06:40.000 --> 00:06:41.000]  他不是一個人回去
[00:06:41.000 --> 00:06:44.000]  而是一群以色列人再回去
[00:06:44.000 --> 00:06:47.000]  這是第二批的以色列人
[00:06:47.000 --> 00:06:49.000]  其實第一批就是索羅巴伯
[00:06:49.000 --> 00:06:52.000]  和大祭司耶穌亞
[00:06:52.000 --> 00:06:54.000]  在第二章裡面帶了回去
[00:06:54.000 --> 00:06:57.000]  聖經記載大概有四萬九千幾
[00:06:57.000 --> 00:07:00.000]  約五萬的南丁回去
[00:07:00.000 --> 00:07:02.000]  而這裡的統計看了之後
[00:07:02.000 --> 00:07:04.000]  其實只有一千五百人左右
[00:07:04.000 --> 00:07:06.000]  是計算南丁來的
[00:07:06.000 --> 00:07:07.000]  我不跟大家讀了
[00:07:07.000 --> 00:07:08.000]  你看到這裡有一個字
[00:07:08.000 --> 00:07:09.000]  我特別highlight的
[00:07:09.000 --> 00:07:11.000]  是什麼字?
[00:07:11.000 --> 00:07:12.000]  「屬」
[00:07:12.000 --> 00:07:13.000]  「屬」這個字
[00:07:13.000 --> 00:07:14.000]  下一章也是
[00:07:14.000 --> 00:07:16.000]  這十四節裡面有個「屬」
[00:07:16.000 --> 00:07:17.000]  「屬」這個字就是說
[00:07:17.000 --> 00:07:18.000]  他屬於某個族群
[00:07:18.000 --> 00:07:20.000]  或者某個家族
[00:07:20.000 --> 00:07:23.000]  記載裡面告訴我們
[00:07:23.000 --> 00:07:26.000]  有兩個祭司的家庭
[00:07:26.000 --> 00:07:27.000]  一個王族的家庭
[00:07:27.000 --> 00:07:29.000]  和十二個普通家庭
[00:07:29.000 --> 00:07:30.000]  在第二節就這樣說
[00:07:30.000 --> 00:07:31.000]  第二節說
[00:07:31.000 --> 00:07:34.000]  屬菲尼哈的子孫有格遜
[00:07:34.000 --> 00:07:36.000]  屬以他馬的子孫有但爾尼
[00:07:36.000 --> 00:07:38.000]  菲尼哈是亞倫其的一個兒子
[00:07:38.000 --> 00:07:40.000]  這個兒子的後裔有格遜
[00:07:40.000 --> 00:07:41.000]  亞倫你知道是什麼嗎?
[00:07:41.000 --> 00:07:42.000]  祭司的後裔
[00:07:42.000 --> 00:07:45.000]  另外以他馬也是他另一個兒子的後裔
[00:07:45.000 --> 00:07:49.000]  所以這個屬於兩個祭司的家庭
[00:07:49.000 --> 00:07:52.000]  還有大衛的子孫
[00:07:52.000 --> 00:07:53.000]  哈德
[00:07:53.000 --> 00:07:54.000]  大衛在哪裡?
[00:07:54.000 --> 00:07:55.000]  王族
[00:07:55.000 --> 00:07:56.000]  王室的家庭的後裔
[00:07:56.000 --> 00:07:58.000]  其他那些是什麼呢?
[00:07:58.000 --> 00:08:01.000]  其他十二個屬於普通百姓的家庭
[00:08:01.000 --> 00:08:04.000]  意思就是帶著這一批人
[00:08:04.000 --> 00:08:06.000]  大概有一千五百人
[00:08:06.000 --> 00:08:08.000]  回去
[00:08:08.000 --> 00:08:10.000]  他是屬男丁的
[00:08:10.000 --> 00:08:12.000]  如果一個家庭有三至四個人
[00:08:12.000 --> 00:08:16.000]  你乘下去大概四千至六千人
[00:08:16.000 --> 00:08:17.000]  他就帶回去了
[00:08:17.000 --> 00:08:19.000]  有男有女有小有戀
[00:08:19.000 --> 00:08:21.000]  這樣帶回去
[00:08:21.000 --> 00:08:22.000]  以色列
[00:08:22.000 --> 00:08:26.000]  當他招募了這一批人回去的時候
[00:08:26.000 --> 00:08:27.000]  他馬上出了一個問題
[00:08:27.000 --> 00:08:29.000]  是當初沒有預計到的
[00:08:29.000 --> 00:08:31.000]  這個問題是什麼問題呢?
[00:08:31.000 --> 00:08:34.000]  就是在第十五至第十九節
[00:08:34.000 --> 00:08:37.000]  我一起來讀這幾節聖經
[00:08:37.000 --> 00:08:39.000]  預備起
[00:08:39.000 --> 00:08:44.000]  「我焦醉這些人在流入阿哈瓦的河邊」
[00:08:44.000 --> 00:08:47.000]  「我們在那裡住了三日」
[00:08:47.000 --> 00:08:50.000]  「我查看百姓和祭司」
[00:08:50.000 --> 00:08:53.000]  「見沒有利未人在那裡」
[00:08:53.000 --> 00:08:57.000]  「哈列」
[00:08:57.000 --> 00:08:58.000]  「史瑪雅」
[00:08:58.000 --> 00:08:59.000]  「以利拿丹」
[00:08:59.000 --> 00:09:00.000]  「阿納」
[00:09:00.000 --> 00:09:01.000]  「以利拿丹」
[00:09:01.000 --> 00:09:02.000]  「拿丹」
[00:09:02.000 --> 00:09:04.000]  「撒加利亞」
[00:09:04.000 --> 00:09:05.000]  「米蘇拿」
[00:09:05.000 --> 00:09:10.000]  「又召交集約阿納和以利拿丹」
[00:09:10.000 --> 00:09:14.000]  「我打發他們往加西非亞」
[00:09:14.000 --> 00:09:17.000]  「去見那裡的首領亦多」
[00:09:17.000 --> 00:09:21.000]  「又告訴他們當向亦多」
[00:09:21.000 --> 00:09:25.000]  「和他的弟兄尼提靈說什麼話」
[00:09:25.000 --> 00:09:28.000]  「叫他們為我們神之戰」
[00:09:28.000 --> 00:09:30.000]  「在使用的人來」
[00:09:30.000 --> 00:09:35.000]  「蒙我們神之恩的手幫助我們」
[00:09:35.000 --> 00:09:38.000]  「他們在以色列的真孫」
[00:09:38.000 --> 00:09:40.000]  「利未的子孫」
[00:09:40.000 --> 00:09:44.000]  「禮美號裔中帶一些通達人來」
[00:09:44.000 --> 00:09:48.000]  「還有史比利和他宗子」
[00:09:48.000 --> 00:09:51.000]  「並慶共一十八人」
[00:09:51.000 --> 00:09:53.000]  「又有哈沙比亞」
[00:09:53.000 --> 00:09:57.000]  「同著他有米拉利的子孫」
[00:09:57.000 --> 00:10:01.000]  「也即刻聖他的子子」
[00:10:01.000 --> 00:10:03.000]  「和弟兄二十人」
[00:10:03.000 --> 00:10:08.000]  「從前大衛眾首領」
[00:10:08.000 --> 00:10:10.000]  「屬是利未人」
[00:10:10.000 --> 00:10:16.000]  「現在從這尼提靈中也帶了二百二十人來」
[00:10:16.000 --> 00:10:19.000]  「都是按著指令的」
[00:10:19.000 --> 00:10:22.000]  當他發現了一個什麼
[00:10:22.000 --> 00:10:23.000]  帶一批人的時候
[00:10:23.000 --> 00:10:26.000]  他發現了缺少了什麼人?
[00:10:26.000 --> 00:10:28.000]  「利未人」
[00:10:28.000 --> 00:10:30.000]  缺少了利未人是一個問題
[00:10:30.000 --> 00:10:32.000]  是什麼問題?
[00:10:32.000 --> 00:10:35.000]  沒有了利未人有什麼問題?
[00:10:35.000 --> 00:10:36.000]  也有很多人去
[00:10:36.000 --> 00:10:42.000]  為什麼缺少利未人是一個問題呢?
[00:10:42.000 --> 00:10:46.000]  因為以色列是要教導神的律法給以色列人遵守
[00:10:46.000 --> 00:10:50.000]  其中律法裡有一部分是涉及聖殿裡的工作
[00:10:50.000 --> 00:10:53.000]  和聖殿裡的憲制的事情
[00:10:53.000 --> 00:10:55.000]  那些聖經已經吩咐了
[00:10:55.000 --> 00:10:58.000]  早期神託摩西已經吩咐
[00:10:58.000 --> 00:11:00.000]  這些事要屬於祭祀做
[00:11:00.000 --> 00:11:03.000]  還有屬於利未人要做的事
[00:11:03.000 --> 00:11:05.000]  其他支派是不可以做的
[00:11:05.000 --> 00:11:06.000]  如果其他支派做了
[00:11:06.000 --> 00:11:07.000]  就是得罪了上帝
[00:11:07.000 --> 00:11:09.000]  會遭受上帝的罰罰
[00:11:09.000 --> 00:11:11.000]  所以沒有利未人的時候
[00:11:11.000 --> 00:11:14.000]  我怎麼能夠充分執行律法裡
[00:11:14.000 --> 00:11:16.000]  其中關於聖殿的運作
[00:11:16.000 --> 00:11:18.000]  聖殿的制例
[00:11:18.000 --> 00:11:20.000]  不單止利未人還要尼提靈
[00:11:20.000 --> 00:11:21.000]  尼提靈是什麼呢?
[00:11:21.000 --> 00:11:22.000]  尼提靈就是電力
[00:11:22.000 --> 00:11:24.000]  簡單來說就是做雜工
[00:11:24.000 --> 00:11:27.000]  協助利未人要做的事
[00:11:27.000 --> 00:11:28.000]  沒有這批人
[00:11:28.000 --> 00:11:31.000]  聖殿的事怎麼可以做呢?
[00:11:31.000 --> 00:11:33.000]  有律法但執行不到更重要的部分
[00:11:33.000 --> 00:11:37.000]  就是聖殿裡的憲制敬拜等等的事
[00:11:37.000 --> 00:11:40.000]  於是
[00:11:40.000 --> 00:11:42.000]  以斯蘭見到這個問題
[00:11:42.000 --> 00:11:44.000]  他就去兩個地方
[00:11:44.000 --> 00:11:47.000]  一個是阿哈瓦這個地方
[00:11:47.000 --> 00:11:50.000]  還有加西非瓦這個地方
[00:11:50.000 --> 00:11:53.000]  其實今天我們都不太清楚這個地點是什麼
[00:11:53.000 --> 00:11:56.000]  他去這兩個地方一定是聚集了猶太人居住在那裡
[00:11:56.000 --> 00:11:58.000]  才去那個地方找那些人
[00:11:58.000 --> 00:12:02.000]  不知就要找一些屬於利未的支派的人
[00:12:02.000 --> 00:12:03.000]  不知照了那些首領
[00:12:03.000 --> 00:12:05.000]  又照了那些教閘
[00:12:05.000 --> 00:12:06.000]  教閘是什麼呢?
[00:12:06.000 --> 00:12:10.000]  意思是使人能夠明白到一些人的人
[00:12:10.000 --> 00:12:12.000]  其實意思是指一些老師
[00:12:12.000 --> 00:12:13.000]  找一些老師或者首領
[00:12:13.000 --> 00:12:20.000]  還叫他們幫忙邀請一些利未人和尼提靈的人
[00:12:20.000 --> 00:12:23.000]  一起來幫助回去
[00:12:23.000 --> 00:12:30.000]  以至能夠運作到聖殿的運作等等的事
[00:12:30.000 --> 00:12:31.000]  感謝主
[00:12:31.000 --> 00:12:33.000]  聖經記載後來有一批人
[00:12:33.000 --> 00:12:37.000]  大約二百多人願意參與
[00:12:37.000 --> 00:12:40.000]  但我們問了一個問題
[00:12:40.000 --> 00:12:46.000]  為什麼那些利未人初初呼喚他們的時候
[00:12:46.000 --> 00:12:49.000]  他們不回去呢?
[00:12:49.000 --> 00:12:51.000]  為什麼不回去呢?
[00:12:51.000 --> 00:12:55.000]  其實有人的說法是
[00:12:55.000 --> 00:13:01.000]  利未人被擄在巴比倫已經很久了
[00:13:01.000 --> 00:13:02.000]  七十年之後
[00:13:02.000 --> 00:13:04.000]  現在古列王還可以回去
[00:13:04.000 --> 00:13:07.000]  大概有八十多年以上的日子留在那裡
[00:13:07.000 --> 00:13:10.000]  他們已經安居在那個地方
[00:13:10.000 --> 00:13:11.000]  住得下了
[00:13:11.000 --> 00:13:14.000]  已經有他們的財產、物業、田地
[00:13:14.000 --> 00:13:16.000]  已經很安頓了
[00:13:16.000 --> 00:13:19.000]  安頓了之後如果要回去耶路撒冷的時候
[00:13:19.000 --> 00:13:21.000]  開始一個很大的改變
[00:13:21.000 --> 00:13:23.000]  因為那個地方裏面
[00:13:23.000 --> 00:13:31.000]  再可能他們未必有現在在外邦的生活那麼穩定
[00:13:31.000 --> 00:13:32.000]  為什麼呢?
[00:13:32.000 --> 00:13:34.000]  因為利未人如果真的回去
[00:13:34.000 --> 00:13:37.000]  執行上帝的律法的時候
[00:13:37.000 --> 00:13:40.000]  他要知道有些事情是要面對的
[00:13:40.000 --> 00:13:42.000]  我們看看聖經
[00:13:42.000 --> 00:13:45.000]  首先要面對的是居住的問題
[00:13:45.000 --> 00:13:48.000]  在摩西律法書裏說了很多
[00:13:48.000 --> 00:13:49.000]  我其中讀了一段
[00:13:49.000 --> 00:13:51.000]  就是《生命記》十章第九節
[00:13:51.000 --> 00:13:54.000]  所以利未人在他弟兄裏無分無業
[00:13:54.000 --> 00:13:58.000]  而說是他的產業正如耶和禮神所應許的
[00:13:58.000 --> 00:14:02.000]  利未人如果搬自己的國家裏面的時候
[00:14:02.000 --> 00:14:03.000]  他自己是沒有地方的
[00:14:03.000 --> 00:14:05.000]  沒有產業的
[00:14:05.000 --> 00:14:07.000]  最多人住在那裏
[00:14:07.000 --> 00:14:09.000]  但那個不屬於他的
[00:14:09.000 --> 00:14:12.000]  可能居住上就沒有了自己的財產
[00:14:12.000 --> 00:14:14.000]  如果搬回去的時候原本有財產就沒有了
[00:14:14.000 --> 00:14:17.000]  第二件事是食用的問題
[00:14:17.000 --> 00:14:20.000]  在《生命記》十八章的一至二節
[00:14:20.000 --> 00:14:22.000]  「但祭司利未人和利未全之派
[00:14:22.000 --> 00:14:25.000]  必在以色列中無分無業
[00:14:25.000 --> 00:14:26.000]  他們所吃用的
[00:14:26.000 --> 00:14:30.000]  就是獻給耶和華火祭和一切所捐的
[00:14:30.000 --> 00:14:32.000]  他們在弟兄中沒有產業
[00:14:32.000 --> 00:14:34.000]  耶和華是他們的產業
[00:14:34.000 --> 00:14:36.000]  正如耶和華所應許他們的」
[00:14:36.000 --> 00:14:39.000]  即是他們沒有地方之餘
[00:14:39.000 --> 00:14:40.000]  他的食用
[00:14:40.000 --> 00:14:41.000]  即是食物的方面
[00:14:41.000 --> 00:14:44.000]  哪裏提供?
[00:14:44.000 --> 00:14:46.000]  就是那些回贈百姓
[00:14:46.000 --> 00:14:48.000]  他獻祭的時候裏面
[00:14:48.000 --> 00:14:50.000]  其中部分一些的祭物裏面
[00:14:50.000 --> 00:14:52.000]  有些是屬於給利未人吃的
[00:14:52.000 --> 00:14:53.000]  就依附給他
[00:14:53.000 --> 00:14:55.000]  即是他要靠甚麼?
[00:14:55.000 --> 00:14:56.000]  靠供應
[00:14:56.000 --> 00:14:59.000]  即是靠上帝供應
[00:14:59.000 --> 00:15:00.000]  當那些人很熱心
[00:15:00.000 --> 00:15:01.000]  願意獻祭的時候
[00:15:01.000 --> 00:15:04.000]  他就會多些的供應到
[00:15:04.000 --> 00:15:06.000]  不單止這段經文說
[00:15:06.000 --> 00:15:08.000]  在文述第十八章的二十一至二十四節
[00:15:08.000 --> 00:15:10.000]  一再強調他們是沒有產業的
[00:15:10.000 --> 00:15:12.000]  但神這樣說
[00:15:12.000 --> 00:15:13.000]  有一節說
[00:15:13.000 --> 00:15:15.000]  「凡以色列出產的十分之一
[00:15:15.000 --> 00:15:17.000]  我已經賜給以色列子孫為業
[00:15:17.000 --> 00:15:19.000]  因為他們所辦是會幕的事
[00:15:19.000 --> 00:15:22.000]  所賜給他們為酬為奴」
[00:15:22.000 --> 00:15:23.000]  總之以色列人出產
[00:15:23.000 --> 00:15:25.000]  其中十分之一要獻給上帝的時候
[00:15:25.000 --> 00:15:26.000]  上帝將這十分之一
[00:15:26.000 --> 00:15:28.000]  撥了給以色列人
[00:15:28.000 --> 00:15:30.000]  撥了給利未人
[00:15:30.000 --> 00:15:32.000]  給利未人運用
[00:15:32.000 --> 00:15:34.000]  二十四節又重新說
[00:15:34.000 --> 00:15:36.000]  「因為以色列人中出產的十分之一
[00:15:36.000 --> 00:15:38.000]  就自獻給耶和華為舉祭
[00:15:38.000 --> 00:15:43.000]  我要賜給利未人為業
[00:15:43.000 --> 00:15:44.000]  所以我對他們說
[00:15:44.000 --> 00:15:47.000]  在以色列中不可有產業」
[00:15:47.000 --> 00:15:50.000]  所以如果利未人真的回到他要做的時候
[00:15:50.000 --> 00:15:52.000]  他要跟律法做
[00:15:52.000 --> 00:15:53.000]  他們就有產業做了
[00:15:53.000 --> 00:15:55.000]  他們的食用靠上帝供應
[00:15:55.000 --> 00:15:58.000]  而上帝吩咐其他以色列的民眾
[00:15:58.000 --> 00:15:59.000]  當你獻祭的時候
[00:15:59.000 --> 00:16:02.000]  十分之一或者你獻的部分的祭物
[00:16:02.000 --> 00:16:06.000]  是撥給利未人來生活所需要用的
[00:16:06.000 --> 00:16:10.000]  原本在秘魯的地方裏
[00:16:10.000 --> 00:16:13.000]  他們有田有地有住食
[00:16:13.000 --> 00:16:14.000]  很安定
[00:16:14.000 --> 00:16:17.000]  如果回到耶路撒冷的時候
[00:16:17.000 --> 00:16:19.000]  都變了
[00:16:19.000 --> 00:16:20.000]  有沒有地方?
[00:16:20.000 --> 00:16:21.000]  沒有了
[00:16:21.000 --> 00:16:22.000]  有沒有供應?
[00:16:22.000 --> 00:16:23.000]  有
[00:16:23.000 --> 00:16:25.000]  不過就不知道
[00:16:25.000 --> 00:16:27.000]  你匯縱供應多少就多少
[00:16:27.000 --> 00:16:30.000]  如果匯縱很願意做十分之一的
[00:16:30.000 --> 00:16:32.000]  出產十分之一的
[00:16:32.000 --> 00:16:34.000]  就一定穩定了
[00:16:34.000 --> 00:16:37.000]  如果匯縱不做的時候會怎樣?
[00:16:37.000 --> 00:16:39.000]  你就會收得少
[00:16:39.000 --> 00:16:42.000]  這是一個不穩定的狀態
[00:16:42.000 --> 00:16:45.000]  如果你住在很穩定很安樂的情況裏
[00:16:45.000 --> 00:16:47.000]  突然要轉換一個環境
[00:16:47.000 --> 00:16:50.000]  你衡量一下是否願意
[00:16:50.000 --> 00:16:53.000]  聖經初時告訴我
[00:16:53.000 --> 00:16:55.000]  很多人都不願意
[00:16:55.000 --> 00:16:57.000]  很多人不願意有問題
[00:16:57.000 --> 00:17:00.000]  意思是回去就要教律法
[00:17:00.000 --> 00:17:04.000]  律法裏有一部份是關於聖殿的運作
[00:17:04.000 --> 00:17:05.000]  是他們要做的
[00:17:05.000 --> 00:17:06.000]  我又怎樣?
[00:17:06.000 --> 00:17:08.000]  再一次呼喚他們
[00:17:08.000 --> 00:17:10.000]  呼喚他們回來
[00:17:10.000 --> 00:17:13.000]  來參與一個回歸的工作
[00:17:13.000 --> 00:17:15.000]  於是聖經告訴我
[00:17:15.000 --> 00:17:16.000]  感謝主
[00:17:16.000 --> 00:17:19.000]  最終有一部份利尼人
[00:17:19.000 --> 00:17:20.000]  尼提靈的人
[00:17:20.000 --> 00:17:23.000]  二百多人就願意回去
[00:17:23.000 --> 00:17:27.000]  究竟以斯拉他們講了甚麼說話?
[00:17:27.000 --> 00:17:29.000]  原本那些人不回去
[00:17:29.000 --> 00:17:31.000]  變了願意回去
[00:17:31.000 --> 00:17:33.000]  聖經沒有記載
[00:17:33.000 --> 00:17:34.000]  不過我猜
[00:17:34.000 --> 00:17:35.000]  不過這個也不單我猜
[00:17:35.000 --> 00:17:38.000]  有些人是這樣解釋
[00:17:38.000 --> 00:17:41.000]  以斯拉他們講了甚麼?
[00:17:41.000 --> 00:17:44.000]  就是要提醒這班利尼人
[00:17:44.000 --> 00:17:47.000]  你們是被神揀選的一群
[00:17:47.000 --> 00:17:50.000]  由祖先裏面上帝揀選你們
