
[00:00:00.000 --> 00:00:05.500]  弟兄姊妹,當我們見證到神去引導我們
[00:03:15.500 --> 00:03:19.500]  去和一些世上未認識主的人去分享
[00:03:19.500 --> 00:03:22.500]  所以當我們說要準備收割的時候
[00:03:22.500 --> 00:03:25.500]  第一件事我們要重新去找回
[00:03:25.500 --> 00:03:30.500]  其實細胞小組的精神是何在
[00:03:30.500 --> 00:03:34.500]  在約翰一書的時候給我們一段很特別的經文
[00:03:34.500 --> 00:03:37.500]  約翰一書第二章十二到十四節
[00:03:37.500 --> 00:03:43.500]  這段經文特別的地方就是它有幾個字眼不斷的重複
[00:03:43.500 --> 00:03:45.500]  孩子們 父老們 青年們
[00:03:45.500 --> 00:03:48.500]  不如我們一起讀一讀這三節的經文
[00:03:48.500 --> 00:03:49.500]  預備起
[00:03:49.500 --> 00:03:52.500]  孩子們 我寫信給你們
[00:03:52.500 --> 00:03:56.500]  因為你們的罪 藉著基督的名得了赦免
[00:03:56.500 --> 00:03:58.500]  父老們 我寫信給你們
[00:03:58.500 --> 00:04:02.500]  因為你們認識從起初就有的那一位
[00:04:02.500 --> 00:04:05.500]  青年們 我寫信給你們
[00:04:05.500 --> 00:04:08.500]  因為你們勝過了那惡者
[00:04:08.500 --> 00:04:11.500]  孩子們 我曾寫信給你們
[00:04:11.500 --> 00:04:13.500]  因為你們認識父
[00:04:13.500 --> 00:04:16.500]  父老們 我曾寫信給你們
[00:04:16.500 --> 00:04:20.500]  因為你們認識從起初就有的那一位
[00:04:20.500 --> 00:04:23.500]  青年們 我曾寫信給你們
[00:04:23.500 --> 00:04:29.500]  因為你們剛強 神的道常存在你們心裡
[00:04:29.500 --> 00:04:31.500]  勝過那惡者
[00:04:31.500 --> 00:04:35.500]  特別的地方就是這三節的經文 短短三節裡面
[00:04:35.500 --> 00:04:37.500]  提了有三種的人
[00:04:37.500 --> 00:04:40.500]  孩子們 父老們 青年們
[00:04:40.500 --> 00:04:43.500]  究竟裡面有什麼意思呢
[00:04:43.500 --> 00:04:47.500]  是不是純粹說三個不同年紀的人呢
[00:04:47.500 --> 00:04:53.500]  小孩子 父老 即是年長的人 或者是青年呢
[00:04:53.500 --> 00:04:55.500]  但其實我們就看到
[00:04:55.500 --> 00:04:58.500]  原來這個孩子們這個字在約翰一書裡面
[00:04:58.500 --> 00:05:01.500]  當他指的時候 不只是說小孩子
[00:05:01.500 --> 00:05:04.500]  他指的時候是說全群的信徒
[00:05:04.500 --> 00:05:08.500]  因為你看到 一會兒我們看經文第十八節那裡
[00:05:08.500 --> 00:05:12.500]  他說 孩子們 如今是末世的時光了
[00:05:12.500 --> 00:05:14.500]  所以我們看到 其實這個說到孩子們的時候
[00:05:14.500 --> 00:05:16.500]  他不只是說那些小孩子
[00:05:16.500 --> 00:05:18.500]  他是說整群屬神的子民
[00:05:18.500 --> 00:05:21.500]  即是說 你和我都是神的兒女
[00:05:21.500 --> 00:05:24.500]  我們都是神的孩子
[00:05:24.500 --> 00:05:26.500]  當約翰用這個字眼的時候
[00:05:26.500 --> 00:05:29.500]  孩子們的時候 他就是在說我們
[00:05:29.500 --> 00:05:32.500]  我們是一群領受神自己福音的人
[00:05:32.500 --> 00:05:36.500]  我們是一群領受神恩典的人
[00:05:36.500 --> 00:05:37.500]  所以你看第十二節
[00:05:37.500 --> 00:05:39.500]  孩子們 我寫信給你們
[00:05:39.500 --> 00:05:43.500]  因為你們的罪 藉著基督的名得到赦免
[00:05:43.500 --> 00:05:45.500]  孩子們 我寫信給你們
[00:05:45.500 --> 00:05:48.500]  因為你們是認識父的
[00:05:48.500 --> 00:05:50.500]  所以這個孩子們是說到一群
[00:05:50.500 --> 00:05:54.500]  全群都是認識神的兒女
[00:05:54.500 --> 00:05:57.500]  好了 既然孩子們是全群的意思
[00:05:57.500 --> 00:06:00.500]  那這裡有父老和青年是代表什麼呢
[00:06:00.500 --> 00:06:05.500]  原來父老和青年就是代表在這個群體之中
[00:06:05.500 --> 00:06:09.500]  有一些較為成熟的就是父老
[00:06:09.500 --> 00:06:12.500]  不是代表他那個年紀的問題
[00:06:12.500 --> 00:06:18.500]  是更加表現出他在主裡面那個屬靈成熟的程度
[00:06:18.500 --> 00:06:20.500]  他經歷過神的恩典
[00:06:20.500 --> 00:06:25.500]  他真的在生命裡面帶領人進入進深的裡面
[00:06:25.500 --> 00:06:27.500]  所以你看到經文裡面說
[00:06:27.500 --> 00:06:28.500]  父老 我寫信給你們
[00:06:28.500 --> 00:06:32.500]  因為你們認識從起初就有的那一位
[00:06:32.500 --> 00:06:36.500]  而父老們是重覆了兩次都是同一個說話
[00:06:36.500 --> 00:06:38.500]  這裡所說的父老
[00:06:38.500 --> 00:06:41.500]  就是他的生命裡面真正經歷到
[00:06:41.500 --> 00:06:44.500]  神在他生命裡面活出那個實在
[00:06:44.500 --> 00:06:47.500]  他又願意將這種生命經歷去傳承
[00:06:47.500 --> 00:06:50.500]  去帶領其他人同樣的去認識
[00:06:50.500 --> 00:06:52.500]  那青年呢
[00:06:52.500 --> 00:06:57.500]  青年就是講到他的生命是不斷成長的生命
[00:06:57.500 --> 00:06:59.500]  當我們這樣看的時候
[00:06:59.500 --> 00:07:02.500]  這段經文彷彿就在提醒我們
[00:07:02.500 --> 00:07:04.500]  一個健康的群體
[00:07:04.500 --> 00:07:06.500]  一個小組的群體
[00:07:06.500 --> 00:07:09.500]  是需要有不同屬靈程度
[00:07:09.500 --> 00:07:13.500]  不同階段的成員組合在一起
[00:07:13.500 --> 00:07:19.500]  在小組中能夠經歷服事 生命得改變
[00:07:19.500 --> 00:07:20.500]  弟兄姊妹
[00:07:20.500 --> 00:07:25.500]  這個就是為什麼教會需要在細胞小組的這個架構
[00:07:25.500 --> 00:07:27.500]  或者在這個組織之下
[00:07:27.500 --> 00:07:32.500]  讓我們能夠再重新的去得著一個提醒
[00:07:32.500 --> 00:07:35.500]  有幾個問題我們可以問一下
[00:07:35.500 --> 00:07:37.500]  如果我們在小組裡面
[00:07:37.500 --> 00:07:38.500]  你問一下自己
[00:07:38.500 --> 00:07:40.500]  究竟在我們的小組裡面
[00:07:40.500 --> 00:07:44.500]  有沒有初信或者未信主的成員呢
[00:07:44.500 --> 00:07:47.500]  這個其實是一個很重要的一個指標
[00:07:47.500 --> 00:07:48.500]  就是告訴我們
[00:07:48.500 --> 00:07:51.500]  我們的小組是否健康
[00:07:51.500 --> 00:07:54.500]  健康的小組是有不同組靈的人
[00:07:54.500 --> 00:07:56.500]  他們走在一起
[00:07:56.500 --> 00:07:58.500]  而在這個健康小組裡面
[00:07:58.500 --> 00:08:02.500]  這些初信或者是靈命比較淺的人
[00:08:02.500 --> 00:08:05.500]  他們是得著組裡面的一些父老
[00:08:05.500 --> 00:08:07.500]  一些比較有經歷的人
[00:08:07.500 --> 00:08:11.500]  去帶領他們在生命裡面繼續的去前進
[00:08:11.500 --> 00:08:15.500]  所以這個組就能夠有一個動力
[00:08:15.500 --> 00:08:17.500]  所以我們發現
[00:08:17.500 --> 00:08:21.500]  我們有時真的要再次提醒我們
[00:08:21.500 --> 00:08:24.500]  有時我們在小組的生活裡面太久了
[00:08:24.500 --> 00:08:27.500]  我們那班接觸的弟兄姊妹
[00:08:27.500 --> 00:08:31.500]  已經熟到沒什麼話題了
[00:08:31.500 --> 00:08:32.500]  沒什麼挑戰了
[00:08:32.500 --> 00:08:34.500]  在這個時刻
[00:08:34.500 --> 00:08:36.500]  我們就要再挑戰我們的小組
[00:08:36.500 --> 00:08:38.500]  我們是否願意開放我們的小組
[00:08:38.500 --> 00:08:40.500]  讓新的人來進入
[00:08:40.500 --> 00:08:42.500]  讓我們有新的經歷
[00:08:42.500 --> 00:08:43.500]  新的體驗
[00:08:43.500 --> 00:08:49.500]  再一次經歷到這個生命傳承的喜樂
[00:08:49.500 --> 00:08:51.500]  第二個問題我們問的就是
[00:08:51.500 --> 00:08:52.500]  在我們的小組裡面
[00:08:52.500 --> 00:08:56.500]  是否能夠每一次都能夠大進服事呢
[00:08:56.500 --> 00:09:00.500]  因為我們發現小組的生活最重要的
[00:09:00.500 --> 00:09:02.500]  就是我們每一次回小組
[00:09:02.500 --> 00:09:07.500]  都是經歷到神在我們當中引導和帶領
[00:09:07.500 --> 00:09:09.500]  在這個小組的生命裡面
[00:09:09.500 --> 00:09:11.500]  我們透過不同的活動
[00:09:11.500 --> 00:09:13.500]  讓人去認識神
[00:09:13.500 --> 00:09:15.500]  在過去這個暑假裡面
[00:09:15.500 --> 00:09:17.500]  有一班即稱的弟兄姊妹
[00:09:17.500 --> 00:09:19.500]  他們做了一個遊戲日
[00:09:19.500 --> 00:09:20.500]  在八月尾的時候
[00:09:20.500 --> 00:09:21.500]  透過這個遊戲日
[00:09:21.500 --> 00:09:25.500]  有二十多位的新朋友來參加遊戲日
[00:09:25.500 --> 00:09:29.500]  之後他們也有一些成員繼續參加小組
[00:09:29.500 --> 00:09:32.500]  這個就是一個願意開放的心靈
[00:09:32.500 --> 00:09:34.500]  讓其他人去加入
[00:09:34.500 --> 00:09:35.500]  當他們加入之後
[00:09:35.500 --> 00:09:39.500]  他們在小組裡面去經歷彼此的服事的時候
[00:09:39.500 --> 00:09:43.500]  他們的生命能夠真是被神去改變
[00:09:43.500 --> 00:09:45.500]  其中聽過一個見證
[00:09:45.500 --> 00:09:46.500]  就是有一位團友
[00:09:46.500 --> 00:09:48.500]  他回過教會很多年
[00:09:48.500 --> 00:09:49.500]  他一般的情況
[00:09:49.500 --> 00:09:52.500]  他都是很冷漠的
[00:09:52.500 --> 00:09:54.500]  他當聊天的時候
[00:09:54.500 --> 00:09:56.500]  他們很少講到自己的說話
[00:09:56.500 --> 00:10:00.500]  但是特別有一次在開小組的時候
[00:10:00.500 --> 00:10:05.500]  提及到家庭裡面有一些不開心的經歷的時候
[00:10:05.500 --> 00:10:06.500]  眾團友
[00:10:06.500 --> 00:10:08.500]  眾小組的成員
[00:10:08.500 --> 00:10:11.500]  就為他來服事禱告
[00:10:11.500 --> 00:10:13.500]  經歷過這個服事禱告之後
[00:10:13.500 --> 00:10:18.500]  他發現到這個組員生命有一個開放和改變
[00:10:18.500 --> 00:10:21.500]  他開始願意講有關神的事情
[00:10:21.500 --> 00:10:27.500]  他甚至願意將他家庭裡面的事情小小的和組員去分享
[00:10:27.500 --> 00:10:29.500]  彼此在當中的建立
[00:10:29.500 --> 00:10:35.500]  我們看到禱告的服事帶來生命的改變
[00:10:35.500 --> 00:10:36.500]  弟兄姊妹
[00:10:36.500 --> 00:10:38.500]  我們都問一下我們參與的小組
[00:10:38.500 --> 00:10:41.500]  有沒有去重視這個禱告的服事
[00:10:41.500 --> 00:10:42.500]  禱告的服事
[00:10:42.500 --> 00:10:45.500]  每一次我們不只是分享代禱事項
[00:10:45.500 --> 00:10:46.500]  而是我們真的能夠對焦
[00:10:46.500 --> 00:10:48.500]  在每一次的開組裡面
[00:10:48.500 --> 00:10:51.500]  都有一位弟兄姊妹是專注的
[00:10:51.500 --> 00:10:54.500]  接受弟兄姊妹一起為他的禱告
[00:10:54.500 --> 00:10:55.500]  為他的生命
[00:10:55.500 --> 00:10:56.500]  為他的經歷
[00:10:56.500 --> 00:10:58.500]  一起去守望建立
[00:10:58.500 --> 00:10:59.500]  弟兄姊妹
[00:10:59.500 --> 00:11:02.500]  這個都是我們要再一次的提醒
[00:11:02.500 --> 00:11:05.500]  在我們的細胞小組生活裡面
[00:11:05.500 --> 00:11:06.500]  有一些很基本
[00:11:06.500 --> 00:11:09.500]  但是卻是重要的事情
[00:11:09.500 --> 00:11:11.500]  第三我們都問一下我們自己
[00:11:11.500 --> 00:11:12.500]  在我們的小組裡面
[00:11:12.500 --> 00:11:16.500]  是不是每次都能夠帶出一個檢討
[00:11:16.500 --> 00:11:18.500]  每一個成員
[00:11:18.500 --> 00:11:19.500]  參加的成員
[00:11:19.500 --> 00:11:23.500]  都有一些值得欣賞和改善的地方
[00:11:23.500 --> 00:11:26.500]  很多時候我去探組的時候
[00:11:26.500 --> 00:11:28.500]  比較少看到
[00:11:28.500 --> 00:11:29.500]  有一些組裡面
[00:11:29.500 --> 00:11:32.500]  比較少看到會有這個檢討
[00:11:32.500 --> 00:11:34.500]  都是完了就完了
[00:11:34.500 --> 00:11:36.500]  但是這個檢討其實是很重要的
[00:11:36.500 --> 00:11:38.500]  這個檢討是能夠讓我們每一個
[00:11:38.500 --> 00:11:41.500]  參與帶領環節的弟兄姊妹
[00:11:41.500 --> 00:11:43.500]  都能夠有一個機會
[00:11:43.500 --> 00:11:44.500]  去得著激勵
[00:11:44.500 --> 00:11:45.500]  也都得著進步
[00:11:45.500 --> 00:11:46.500]  弟兄姊妹
[00:11:46.500 --> 00:11:49.500]  這些都是我們在小組生活裡面
[00:11:49.500 --> 00:11:50.500]  很飢餓的東西
[00:11:50.500 --> 00:11:53.500]  但是當我們能夠重拾這個精神的時候
[00:11:53.500 --> 00:11:55.500]  我們就找回那個小組裡面
[00:11:55.500 --> 00:11:57.500]  最精要的精神
[00:11:57.500 --> 00:12:00.500]  以致我們都可以預備我們這個小組
[00:12:00.500 --> 00:12:03.500]  成為一個接收微信者的
[00:12:03.500 --> 00:12:05.500]  接收微信人的一個小組
[00:12:05.500 --> 00:12:08.500]  他們的生命能夠是得著轉變
[00:12:08.500 --> 00:12:10.500]  弟兄姊妹
[00:12:10.500 --> 00:12:12.500]  當我們看《約翰一書》這段經文的時候
[00:12:12.500 --> 00:12:15.500]  透過他有不同身份的人
[00:12:15.500 --> 00:12:18.500]  他再一次給我們一個很大的提醒
[00:12:18.500 --> 00:12:21.500]  我們要重拾這個小組的精神
[00:12:21.500 --> 00:12:23.500]  第二方面當我們說
[00:12:23.500 --> 00:12:25.500]  為福音修葛的準備
[00:12:25.500 --> 00:12:27.500]  我們就看到我們要辨識
[00:12:27.500 --> 00:12:29.500]  在這個末世裡面
[00:12:29.500 --> 00:12:32.500]  仍然有很多的異端邪說
[00:12:32.500 --> 00:12:33.500]  弟兄姊妹
[00:12:33.500 --> 00:12:34.500]  你有沒有發現
[00:12:34.500 --> 00:12:37.500]  今天很多時候有些人會寄一些
[00:12:37.500 --> 00:12:39.500]  親筆寫的信給你的
[00:12:39.500 --> 00:12:41.500]  你有沒有收過
[00:12:41.500 --> 00:12:43.500]  這些信裡面就是邀請你
[00:12:43.500 --> 00:12:45.500]  去參加他們的聚會
[00:12:45.500 --> 00:12:47.500]  參加他們的研討班
[00:12:47.500 --> 00:12:48.500]  這些是什麼呢
[00:12:48.500 --> 00:12:49.500]  這些信其實就是
[00:12:49.500 --> 00:12:51.500]  耶和華見證人
[00:12:51.500 --> 00:12:53.500]  他們特意寫一些親筆信
[00:12:53.500 --> 00:12:55.500]  寄到你家門口
[00:12:55.500 --> 00:12:57.500]  他不認識你的名字
[00:12:57.500 --> 00:12:58.500]  但是他寫了你的地址
[00:12:58.500 --> 00:13:00.500]  寄到你的門口
[00:13:00.500 --> 00:13:02.500]  他們已經告訴你
[00:13:02.500 --> 00:13:03.500]  他們很歡迎你
[00:13:03.500 --> 00:13:04.500]  很願意
[00:13:04.500 --> 00:13:05.500]  你有時候真的看到
[00:13:05.500 --> 00:13:09.500]  他們那種熱情
[00:13:09.500 --> 00:13:11.500]  有時候連我們這些所謂
[00:13:11.500 --> 00:13:13.500]  正統的信仰的人
[00:13:13.500 --> 00:13:15.500]  都不及他們那種熱情
[00:13:15.500 --> 00:13:17.500]  我們真的需要反省
[00:13:17.500 --> 00:13:18.500]  求主赦免我們
[00:13:18.500 --> 00:13:20.500]  有時候我們傳福音
[00:13:20.500 --> 00:13:23.500]  都是很被動
[00:13:23.500 --> 00:13:25.500]  但是我們真的看到
[00:13:25.500 --> 00:13:27.500]  聖經裡面提醒我們
[00:13:27.500 --> 00:13:28.500]  我們真的需要留意
[00:13:28.500 --> 00:13:30.500]  原來異端邪說
[00:13:30.500 --> 00:13:32.500]  今天已經很流行
[00:13:32.500 --> 00:13:34.500]  也都成為我們一個
[00:13:34.500 --> 00:13:36.500]  要去謹慎的地方
[00:13:36.500 --> 00:13:38.500]  我們看經文
[00:13:38.500 --> 00:13:40.500]  一書二章十八至十九節
[00:13:40.500 --> 00:13:41.500]  我們一起讀
[00:13:41.500 --> 00:13:42.500]  孩子們啊
[00:13:42.500 --> 00:13:44.500]  如今是末世的時光了
[00:13:44.500 --> 00:13:47.500]  你們曾聽過那敵基督者要來
[00:13:47.500 --> 00:13:49.500]  現在有好些敵基督者
[00:13:49.500 --> 00:13:51.500]  已經出來了
[00:13:51.500 --> 00:13:52.500]  由此我們就知道
[00:13:52.500 --> 00:13:55.500]  如今是末世的時光了
[00:13:55.500 --> 00:13:57.500]  他們從我們中間出去
[00:13:57.500 --> 00:13:59.500]  卻不是屬我們的
[00:13:59.500 --> 00:14:00.500]  若是屬我們的
[00:14:00.500 --> 00:14:03.500]  就必仍舊與我們同在
[00:14:03.500 --> 00:14:04.500]  他們出去
[00:14:04.500 --> 00:14:08.500]  這就顯明他們都不是屬我們的
[00:14:08.500 --> 00:14:09.500]  當我們講到異端的時候
[00:14:09.500 --> 00:14:11.500]  有一個好大的特點
[00:14:11.500 --> 00:14:13.500]  經文裡面第十九節說
[00:14:13.500 --> 00:14:15.500]  他們是從我們中間出去
[00:14:15.500 --> 00:14:17.500]  卻不是屬於我們的
[00:14:17.500 --> 00:14:20.500]  我們今天不會講其他的宗教
[00:14:20.500 --> 00:14:22.500]  譬如伊斯蘭教
[00:14:22.500 --> 00:14:24.500]  譬如佛教那些是異端的
[00:14:24.500 --> 00:14:25.500]  我不用異端這個名字
[00:14:25.500 --> 00:14:27.500]  那些是其他的宗教
[00:14:27.500 --> 00:14:29.500]  但當我們講異端的時候
[00:14:29.500 --> 00:14:31.500]  就是講他原本的信仰
[00:14:31.500 --> 00:14:33.500]  是從基督教信仰裡面
[00:14:33.500 --> 00:14:37.500]  因為他在教義和一些相信上
[00:14:37.500 --> 00:14:39.500]  偏離了正統
[00:14:39.500 --> 00:14:42.500]  所以我們就稱他為異端
[00:14:42.500 --> 00:14:43.500]  所以我們看到
[00:14:43.500 --> 00:14:46.500]  這些異端已經出來了
[00:14:46.500 --> 00:14:48.500]  還有我們又發現
[00:14:48.500 --> 00:14:52.500]  在約翰一書二書裡面
[00:14:52.500 --> 00:14:56.500]  用的這些字眼很特別
[00:14:56.500 --> 00:14:57.500]  整個新約聖經裡面
[00:14:57.500 --> 00:15:01.500]  狄基督這個字是約翰專用的名詞
[00:15:01.500 --> 00:15:02.500]  狄基督
[00:15:02.500 --> 00:15:05.500]  而且在這裡狄基督是有兩個的
[00:15:05.500 --> 00:15:07.500]  你看到第一個狄基督
[00:15:07.500 --> 00:15:09.500]  就是那狄基督者
[00:15:09.500 --> 00:15:11.500]  就是那一個狄基督
[00:15:11.500 --> 00:15:13.500]  就是一個單數
[00:15:13.500 --> 00:15:15.500]  還有好些狄基督者
[00:15:15.500 --> 00:15:17.500]  那個是複數
[00:15:17.500 --> 00:15:18.500]  什麼意思呢
[00:15:18.500 --> 00:15:20.500]  狄基督那個狄基督
[00:15:20.500 --> 00:15:22.500]  就是那個要出現的
[00:15:22.500 --> 00:15:25.500]  要去破壞神作為的那一位
[00:15:25.500 --> 00:15:28.500]  其實狄基督這個字眼
[00:15:28.500 --> 00:15:32.500]  就是代表了接受高立的
[00:15:32.500 --> 00:15:37.500]  不過他不是真神的那一位
[00:15:37.500 --> 00:15:40.500]  是他很渴望接受高立的那一位
[00:15:40.500 --> 00:15:42.500]  所以我們看這個經文的時候
[00:15:42.500 --> 00:15:44.500]  聖經裡面同樣
[00:15:44.500 --> 00:15:46.500]  和狄基督同樣意思的
[00:15:46.500 --> 00:15:47.500]  有幾個字眼
[00:15:47.500 --> 00:15:48.500]  譬如說
[00:15:48.500 --> 00:15:49.500]  當我們說
[00:15:49.500 --> 00:15:51.500]  在但爾利書裡面說
[00:15:51.500 --> 00:15:54.500]  那行毀壞可憎的
[00:15:54.500 --> 00:15:57.500]  就是那個皇帝
[00:15:57.500 --> 00:15:59.500]  就是那個
[00:15:59.500 --> 00:16:02.500]  將豬獻上獻祭的皇帝
[00:16:02.500 --> 00:16:05.500]  被稱為那行毀壞可憎
[00:16:05.500 --> 00:16:07.500]  福音書裡面說到有假基督
[00:16:07.500 --> 00:16:08.500]  假先知
[00:16:08.500 --> 00:16:11.500]  還有保羅在帖薩羅尼加前書所說的
[00:16:11.500 --> 00:16:14.500]  大罪人和沉淪之子
[00:16:14.500 --> 00:16:16.500]  這些字眼都指向一樣東西
[00:16:16.500 --> 00:16:20.500]  他們的目的就是要敵擋基督
[00:16:20.500 --> 00:16:22.500]  他們就否認耶穌是基督
[00:16:22.500 --> 00:16:24.500]  是神的兒子
[00:16:24.500 --> 00:16:27.500]  今天我們看到這些敵對基督的作為
[00:16:27.500 --> 00:16:30.500]  已經越來越猖獗了
[00:16:30.500 --> 00:16:31.500]  他們的特點
[00:16:31.500 --> 00:16:33.500]  就是他們懷疑耶穌基督
[00:16:33.500 --> 00:16:35.500]  是完全的神和完全的人
[00:16:35.500 --> 00:16:41.500]  他們低貶了聖子耶穌基督的神性和人性
[00:16:41.500 --> 00:16:43.500]  這些極基督的目的
[00:16:43.500 --> 00:16:46.500]  就是要誘惑人的心
[00:16:46.500 --> 00:16:48.500]  用似是而非的方法
[00:16:48.500 --> 00:16:50.500]  使我們離開純正的道理
[00:16:50.500 --> 00:16:53.500]  所以我們要小心謹慎
[00:16:53.500 --> 00:16:55.500]  弟兄姊妹
[00:16:55.500 --> 00:16:59.500]  我們要怎樣去抗衡這個敵基督的風氣呢
[00:16:59.500 --> 00:17:02.500]  同樣經文裏都給我們一個提醒
[00:17:02.500 --> 00:17:05.500]  我們讀20節到23節
[00:17:05.500 --> 00:17:06.500]  預備起
[00:17:06.500 --> 00:17:09.500]  你們從那聖者受了恩告
[00:17:09.500 --> 00:17:11.500]  並且你們大家都知道
[00:17:11.500 --> 00:17:13.500]  我寫信給你們
[00:17:13.500 --> 00:17:15.500]  不是因你們不認識真理
[00:17:15.500 --> 00:17:17.500]  而是因你們認識
[00:17:17.500 --> 00:17:19.500]  並且知道一切虛方
[00:17:19.500 --> 00:17:21.500]  都不是從真理出來的
[00:17:21.500 --> 00:17:23.500]  誰是說謊話的
[00:17:23.500 --> 00:17:26.500]  不就是那不認耶穌為基督的嗎
[00:17:26.500 --> 00:17:28.500]  那不認父與子的
[00:17:28.500 --> 00:17:31.500]  這個人就是敵基督的
[00:17:31.500 --> 00:17:33.500]  凡不認子的就沒有父
[00:17:33.500 --> 00:17:36.500]  宣認主的連父也有了
[00:17:36.500 --> 00:17:39.500]  特別看到受了恩告這個字
[00:17:39.500 --> 00:17:41.500]  什麼是恩告
[00:17:41.500 --> 00:17:43.500]  恩告就是被高抹的意思
[00:17:43.500 --> 00:17:45.500]  是一個象徵的說法
[00:17:45.500 --> 00:17:46.500]  這個說法是什麼呢
[00:17:46.500 --> 00:17:48.500]  敵基督這個字就是要指
[00:17:48.500 --> 00:17:50.500]  他是受高納的
[00:17:50.500 --> 00:17:52.500]  那些人自以為是敵基督
[00:17:52.500 --> 00:17:54.500]  所以他自以為要受高納
[00:17:54.500 --> 00:17:56.500]  但是恩告的意思就是
